datetime;total_votes;shamanka;Zippymax;slavik831;quick_justice;navalny;jovan;LumberJack;Volodya_FM;megaslowpoke;yogrin
2020-06-24 22:14:59;589;166;158;173;21;16;11;12;6;6;5
2020-06-24 22:15:58;588;165;158;173;21;16;11;12;6;6;5
2020-06-24 22:16:59;588;166;158;172;21;16;11;12;6;6;5
2020-06-24 22:17:58;589;167;158;172;21;16;11;12;6;6;5
2020-06-24 22:18:59;591;167;158;172;21;16;12;13;6;6;5
2020-06-24 22:19:59;591;168;157;172;21;16;12;13;6;6;5
2020-06-24 22:20:58;591;168;157;172;21;16;12;13;6;6;5
2020-06-24 22:21:59;591;168;157;172;21;16;12;13;6;6;5
2020-06-24 22:22:58;592;169;158;172;21;16;11;13;6;6;5
2020-06-24 22:23:59;593;170;158;172;21;16;11;13;6;6;5
2020-06-24 22:24:58;594;171;159;172;20;16;11;13;6;6;5
2020-06-24 22:25:59;596;173;159;172;20;16;11;13;6;6;5
2020-06-24 22:26:59;597;174;159;172;20;16;11;13;6;6;5
2020-06-24 22:27:58;597;174;159;172;20;16;11;13;6;6;5
2020-06-24 22:28:59;599;175;160;172;20;16;11;13;6;6;5
2020-06-24 22:29:59;599;175;160;172;20;16;11;13;6;6;5
2020-06-24 22:30:58;602;176;162;172;20;16;11;13;6;6;5
2020-06-24 22:31:59;602;176;162;172;20;16;11;13;6;6;5
2020-06-24 22:32:58;605;177;164;172;20;16;11;13;6;6;5
2020-06-24 22:33:59;606;178;164;172;20;16;11;13;6;6;5
2020-06-24 22:34:59;606;178;164;172;20;16;11;13;6;6;5
2020-06-24 22:35:58;609;181;164;172;20;16;11;13;6;6;5
2020-06-24 22:36:59;609;181;164;172;20;16;11;13;6;6;5
2020-06-24 22:37:59;610;181;165;172;20;16;11;13;6;6;5
2020-06-24 22:38:58;612;181;166;172;21;17;11;12;6;6;5
2020-06-24 22:39:59;613;182;166;172;21;17;11;12;6;6;5
2020-06-24 22:40:58;614;182;168;172;20;17;11;12;6;6;5
2020-06-24 22:41:59;616;182;170;172;20;17;11;12;6;6;5
2020-06-24 22:42:59;616;182;170;172;20;17;11;12;6;6;5
2020-06-24 22:43:58;616;182;170;172;20;17;11;12;6;6;5
2020-06-24 22:44:59;618;180;174;172;20;17;11;12;6;6;5
2020-06-24 22:45:58;618;180;174;172;20;17;11;12;6;6;5
2020-06-24 22:46:59;620;181;175;172;20;17;11;12;6;6;5
2020-06-24 22:47:58;621;182;175;172;20;17;11;12;6;6;5
2020-06-24 22:48:59;622;182;177;171;20;17;11;12;6;6;5
2020-06-24 22:49:59;623;182;181;168;20;17;11;12;6;6;5
2020-06-24 22:50:58;626;184;182;168;20;17;11;12;6;6;5
2020-06-24 22:51:59;628;184;184;168;20;17;11;12;6;6;5
2020-06-24 22:52:58;629;185;185;168;20;17;11;11;6;6;5
2020-06-24 22:53:59;628;185;184;168;20;17;11;11;6;6;5
2020-06-24 22:54:59;629;186;184;168;20;17;11;11;6;6;5
2020-06-24 22:55:58;634;187;188;168;20;17;11;11;6;6;5
2020-06-24 22:56:59;635;187;189;168;20;17;11;11;6;6;5
2020-06-24 22:57:58;635;187;189;168;20;17;11;11;6;6;5
2020-06-24 22:58:59;636;187;190;168;20;17;11;11;6;6;5
2020-06-24 22:59:59;639;190;192;166;20;17;11;11;6;6;5
2020-06-24 23:00:58;640;191;193;166;20;17;11;10;6;6;5
2020-06-24 23:01:59;641;192;195;166;18;17;11;10;6;6;5
2020-06-24 23:02:58;643;192;197;166;18;17;11;10;6;6;5
2020-06-24 23:03:59;643;192;197;166;18;17;11;10;6;6;5
2020-06-24 23:04:58;644;192;197;166;18;17;12;10;6;6;5
2020-06-24 23:05:59;644;192;197;166;18;17;12;10;6;6;5
2020-06-24 23:06:58;648;194;199;166;18;17;12;10;6;6;5
2020-06-24 23:07:59;648;194;199;166;18;17;12;10;6;6;5
2020-06-24 23:08:58;648;194;199;166;18;17;12;10;6;6;5
2020-06-24 23:09:59;648;194;199;166;18;17;12;10;6;6;5
2020-06-24 23:10:59;649;193;201;166;18;17;12;10;6;6;5
2020-06-24 23:11:58;649;193;201;166;18;17;12;10;6;6;5
2020-06-24 23:12:59;653;195;203;166;18;17;12;10;6;6;5
2020-06-24 23:13:59;653;194;204;166;18;17;12;10;6;6;5
2020-06-24 23:14:58;653;194;204;166;18;17;12;10;6;6;5
2020-06-24 23:15:59;655;194;206;152;18;17;12;10;20;6;5
2020-06-24 23:16:58;655;194;207;152;18;16;12;10;20;6;5
2020-06-24 23:17:59;657;194;209;152;18;16;12;10;20;6;5
2020-06-24 23:18:59;659;194;211;152;18;16;12;10;20;6;5
2020-06-24 23:19:58;659;194;211;152;18;16;12;10;20;6;5
2020-06-24 23:20:59;661;194;213;152;18;16;12;10;20;6;5
2020-06-24 23:21:58;661;194;213;152;18;16;12;10;20;6;5
2020-06-24 23:22:59;662;193;215;152;18;16;12;10;20;6;5
2020-06-24 23:23:58;662;194;215;151;18;16;12;10;20;6;5
2020-06-24 23:24:59;665;197;215;151;18;16;12;10;20;6;5
2020-06-24 23:26:00;665;197;215;151;18;16;12;10;20;6;5
2020-06-24 23:26:58;665;197;217;149;18;16;12;10;20;6;5
2020-06-24 23:27:59;665;197;217;149;18;16;12;10;20;6;5
2020-06-24 23:28:59;666;197;218;149;18;16;12;10;20;6;5
2020-06-24 23:29:58;668;197;220;149;18;16;12;10;20;6;5
2020-06-24 23:30:59;669;198;220;149;18;16;12;10;20;6;5
2020-06-24 23:31:59;670;198;222;149;18;16;11;10;20;6;5
2020-06-24 23:32:58;671;199;222;149;18;16;11;10;20;6;5
2020-06-24 23:33:59;672;200;222;149;18;16;11;10;20;6;5
2020-06-24 23:35:00;673;201;222;149;18;16;11;10;20;6;5
2020-06-24 23:35:58;672;200;222;149;18;16;11;10;20;6;5
2020-06-24 23:36:59;676;201;224;149;18;16;11;10;21;6;5
2020-06-24 23:38:00;676;201;224;149;18;16;11;10;21;6;5
2020-06-24 23:38:58;676;200;225;149;18;16;11;10;21;6;5
2020-06-24 23:39:59;678;200;228;148;18;16;11;10;21;6;5
2020-06-24 23:40:59;676;199;228;148;18;15;11;10;21;6;5
2020-06-24 23:41:58;680;200;231;148;18;15;11;10;21;6;5
2020-06-24 23:42:59;680;201;230;148;18;15;11;10;21;6;5
2020-06-24 23:43:59;680;201;230;148;18;15;11;10;21;6;5
2020-06-24 23:44:58;683;202;232;148;18;15;11;10;21;6;5
2020-06-24 23:45:59;684;203;233;148;17;15;11;10;21;6;5
2020-06-24 23:46:58;684;203;233;148;17;15;11;10;21;6;5
2020-06-24 23:47:59;684;203;233;148;17;15;11;10;21;6;5
2020-06-24 23:48:59;683;202;232;148;18;15;11;10;21;6;5
2020-06-24 23:49:58;683;202;232;148;18;15;11;10;21;6;5
2020-06-24 23:50:59;683;202;232;148;18;15;11;10;21;6;5
2020-06-24 23:51:58;686;203;234;148;18;15;11;10;21;6;5
2020-06-24 23:52:59;686;203;234;148;18;15;11;10;21;6;5
2020-06-24 23:53:59;686;204;233;148;18;15;11;10;21;6;5
2020-06-24 23:54:58;686;218;233;134;18;15;11;10;21;6;5
2020-06-24 23:55:59;687;227;233;126;18;15;11;10;21;6;5
2020-06-24 23:56:59;688;226;235;126;18;15;11;10;21;6;5
2020-06-24 23:57:58;689;225;237;126;18;15;11;10;21;6;5
2020-06-24 23:58:59;689;253;234;101;18;15;11;10;21;6;5
2020-06-24 23:59:58;690;275;234;94;18;15;11;10;7;6;5
