datetime;total_votes;Deneo;akuaku;navalny;gelatelno;XASSA;lublu-zubi;Bleak;Есения;BoobkaGop;xiro
2019-10-02 13:07:59;120;47;28;5;11;6;3;4;2;2;2
2019-10-02 13:08:58;120;47;28;5;11;6;3;4;2;2;2
2019-10-02 13:09:59;120;47;28;5;11;6;3;4;2;2;2
2019-10-02 13:10:59;121;47;29;5;11;6;3;4;2;2;2
2019-10-02 13:11:59;121;47;29;5;11;6;3;4;2;2;2
2019-10-02 13:12:58;121;48;29;5;11;6;3;4;2;2;2
2019-10-02 13:13:59;121;48;29;5;11;6;3;4;2;2;2
2019-10-02 13:14:58;121;48;29;5;11;6;3;4;2;2;2
2019-10-02 13:15:59;122;49;29;5;11;6;3;4;2;2;2
2019-10-02 13:16:59;122;49;29;5;11;6;3;4;2;2;2
2019-10-02 13:17:59;122;49;29;5;11;6;3;4;2;2;2
2019-10-02 13:18:58;122;49;29;5;11;6;3;4;2;2;2
2019-10-02 13:19:59;122;49;29;5;11;6;3;4;2;2;2
2019-10-02 13:20:59;122;49;29;5;11;6;3;4;2;2;2
2019-10-02 13:21:59;122;49;29;5;11;6;3;4;2;2;2
2019-10-02 13:22:58;122;49;29;5;11;6;3;4;2;2;2
2019-10-02 13:23:59;122;49;29;5;11;6;3;4;2;2;2
2019-10-02 13:24:59;122;49;29;5;11;6;3;4;2;2;2
2019-10-02 13:25:59;122;49;29;5;11;6;3;4;2;2;2
2019-10-02 13:26:58;123;49;30;5;11;6;3;4;2;2;2
2019-10-02 13:27:59;123;49;30;5;11;6;3;4;2;2;2
2019-10-02 13:28:59;123;49;30;5;11;6;3;4;2;2;2
2019-10-02 13:29:59;123;49;30;5;11;6;3;4;2;2;2
2019-10-02 13:30:58;124;49;31;5;11;6;3;4;2;2;2
2019-10-02 13:31:59;125;50;31;5;11;6;3;4;2;2;2
2019-10-02 13:32:59;125;50;31;5;11;6;3;4;2;2;2
2019-10-02 13:33:58;125;50;31;5;11;6;3;4;2;2;2
2019-10-02 13:34:59;126;51;31;5;11;6;3;4;2;2;2
2019-10-02 13:35:59;126;51;31;5;11;6;3;4;2;2;2
2019-10-02 13:36:59;126;51;31;5;11;6;3;4;2;2;2
2019-10-02 13:37:58;126;51;31;5;11;6;3;4;2;2;2
2019-10-02 13:38:59;126;51;31;5;11;6;3;4;2;2;2
2019-10-02 13:39:59;126;51;31;5;11;6;3;4;2;2;2
2019-10-02 13:40:59;126;51;31;5;11;6;3;4;2;2;2
2019-10-02 13:41:58;126;51;31;5;11;6;3;4;2;2;2
2019-10-02 13:42:59;126;51;31;5;11;6;3;4;2;2;2
2019-10-02 13:43:59;126;51;31;5;11;6;3;4;2;2;2
2019-10-02 13:44:59;126;51;31;5;11;6;3;4;2;2;2
2019-10-02 13:45:58;126;51;31;5;11;6;3;4;2;2;2
2019-10-02 13:46:59;126;51;31;5;11;6;3;4;2;2;2
2019-10-02 13:47:59;126;51;31;5;11;6;3;4;2;2;2
2019-10-02 13:48:59;127;52;31;5;11;6;3;4;2;2;2
2019-10-02 13:49:58;127;52;31;5;11;6;3;4;2;2;2
2019-10-02 13:50:59;128;52;32;5;11;6;3;4;2;2;2
2019-10-02 13:51:59;128;52;32;5;11;6;3;4;2;2;2
2019-10-02 13:52:59;128;52;32;5;11;6;3;4;2;2;2
2019-10-02 13:53:58;129;53;32;5;11;6;3;4;2;2;2
2019-10-02 13:54:59;129;53;32;5;11;6;3;4;2;2;2
2019-10-02 13:55:58;129;53;32;5;11;6;3;4;2;2;2
2019-10-02 13:56:59;129;53;32;5;11;6;3;4;2;2;2
2019-10-02 13:57:59;129;53;32;5;11;6;3;4;2;2;2
2019-10-02 13:58:58;129;54;32;5;11;6;3;4;2;2;2
2019-10-02 13:59:59;129;54;32;5;11;6;3;4;2;2;2
2019-10-02 14:00:59;129;54;32;5;11;6;3;4;2;2;2
2019-10-02 14:02:00;129;54;32;5;11;6;3;4;2;2;2
2019-10-02 14:02:58;129;54;32;5;11;6;3;4;2;2;2
2019-10-02 14:03:59;129;54;32;5;11;6;3;4;2;2;2
2019-10-02 14:04:58;130;54;33;5;11;6;3;4;2;2;2
2019-10-02 14:05:59;130;54;33;5;11;6;3;4;2;2;2
2019-10-02 14:06:59;130;54;33;5;11;6;3;4;2;2;2
2019-10-02 14:07:59;130;54;33;5;11;6;3;4;2;2;2
2019-10-02 14:08:58;130;54;33;5;11;6;3;4;2;2;2
2019-10-02 14:09:59;131;55;33;5;11;6;3;4;2;2;2
2019-10-02 14:10:59;131;55;33;5;11;6;3;4;2;2;2
2019-10-02 14:11:58;131;55;33;5;11;6;3;4;2;2;2
2019-10-02 14:12:59;131;55;33;5;11;6;3;4;2;2;2
2019-10-02 14:13:59;132;55;33;5;11;6;4;4;2;2;2
2019-10-02 14:14:59;132;55;33;5;11;6;4;4;2;2;2
2019-10-02 14:15:58;132;55;33;5;11;6;4;4;2;2;2
2019-10-02 14:16:59;132;55;33;5;11;6;4;4;2;2;2
2019-10-02 14:17:59;132;55;33;5;11;6;4;4;2;2;2
2019-10-02 14:18:59;132;55;33;5;11;6;4;4;2;2;2
2019-10-02 14:19:58;132;55;33;5;11;6;4;4;2;2;2
2019-10-02 14:20:59;133;56;33;5;11;6;4;4;2;2;2
2019-10-02 14:21:59;133;56;33;5;11;6;4;4;2;2;2
2019-10-02 14:22:58;133;56;33;5;11;6;4;4;2;2;2
2019-10-02 14:23:59;133;56;33;5;11;6;4;4;2;2;2
2019-10-02 14:24:59;133;56;33;5;11;6;4;4;2;2;2
2019-10-02 14:25:58;133;56;33;5;11;6;4;4;2;2;2
2019-10-02 14:26:59;133;56;33;5;11;6;4;4;2;2;2
2019-10-02 14:27:59;133;56;33;5;11;6;4;4;2;2;2
2019-10-02 14:28:59;133;56;33;5;11;6;4;4;2;2;2
2019-10-02 14:29:58;134;57;33;5;11;6;4;4;2;2;2
2019-10-02 14:30:59;134;57;33;5;11;6;4;4;2;2;2
2019-10-02 14:31:59;135;57;33;5;11;6;4;4;2;2;2
2019-10-02 14:32:59;135;57;33;5;11;6;4;4;2;2;2
2019-10-02 14:33:58;136;58;33;5;11;6;4;4;2;2;2
2019-10-02 14:34:59;136;58;33;5;11;6;4;4;2;2;2
2019-10-02 14:35:59;137;59;33;5;11;6;4;4;2;2;2
2019-10-02 14:36:59;137;59;33;5;11;6;4;4;2;2;2
2019-10-02 14:37:58;138;59;33;5;11;6;4;4;2;2;2
2019-10-02 14:38:59;138;59;33;5;11;6;4;4;2;2;2
2019-10-02 14:39:59;138;59;33;5;11;6;4;4;2;2;2
2019-10-02 14:40:58;138;59;33;5;11;6;4;4;2;2;2
2019-10-02 14:41:59;138;59;33;5;11;6;4;4;2;2;2
2019-10-02 14:42:59;138;59;33;5;11;6;4;4;2;2;2
2019-10-02 14:43:59;138;59;33;5;11;6;4;4;2;2;2
2019-10-02 14:44:58;138;59;33;5;11;6;4;4;2;2;2
2019-10-02 14:45:59;138;59;33;5;11;6;4;4;2;2;2
2019-10-02 14:46:59;138;59;33;5;11;6;4;4;2;2;2
2019-10-02 14:47:59;138;59;33;5;11;6;4;4;2;2;2
2019-10-02 14:48:58;138;59;33;5;11;6;4;4;2;2;2
2019-10-02 14:49:59;138;59;33;5;11;6;4;4;2;2;2
2019-10-02 14:50:59;138;59;33;5;11;6;4;4;2;2;2
2019-10-02 14:51:59;138;59;33;5;11;6;4;4;2;2;2
2019-10-02 14:53:00;138;59;33;5;11;6;4;4;2;2;2
2019-10-02 14:53:58;139;59;34;5;11;6;4;4;2;2;2
2019-10-02 14:54:59;139;59;34;5;11;6;4;4;2;2;2
2019-10-02 14:55:59;140;59;34;6;11;6;4;4;2;2;2
2019-10-02 14:56:58;140;59;34;6;11;6;4;4;2;2;2
2019-10-02 14:57:59;140;59;34;6;11;6;4;4;2;2;2
2019-10-02 14:58:59;140;59;34;6;11;6;4;4;2;2;2
2019-10-02 14:59:59;140;59;34;6;11;6;4;4;2;2;2
2019-10-02 15:00:58;140;59;34;6;11;6;4;4;2;2;2
2019-10-02 15:01:59;141;60;34;6;11;6;4;4;2;2;2
2019-10-02 15:02:59;141;60;34;6;11;6;4;4;2;2;2
2019-10-02 15:03:59;141;60;34;6;11;6;4;4;2;2;2
2019-10-02 15:04:59;141;60;34;6;11;6;4;4;2;2;2
2019-10-02 15:05:58;141;60;34;6;11;6;4;4;2;2;2
2019-10-02 15:06:59;141;60;34;6;11;6;4;4;2;2;2
2019-10-02 15:07:59;141;60;34;6;11;6;4;4;2;2;2
2019-10-02 15:08:58;141;60;34;6;11;6;4;4;2;2;2
2019-10-02 15:09:59;141;60;34;6;11;6;4;4;2;2;2
2019-10-02 15:10:59;142;60;35;6;11;6;4;4;2;2;2
2019-10-02 15:12:00;142;60;35;6;11;6;4;4;2;2;2
2019-10-02 15:12:58;142;60;35;6;11;6;4;4;2;2;2
2019-10-02 15:13:59;142;60;35;6;11;6;4;4;2;2;2
2019-10-02 15:14:59;142;60;35;6;11;6;4;4;2;2;2
2019-10-02 15:15:58;143;60;35;7;11;6;4;4;2;2;2
2019-10-02 15:16:59;143;60;35;7;11;6;4;4;2;2;2
2019-10-02 15:17:59;143;60;35;7;11;6;4;4;2;2;2
2019-10-02 15:18:59;143;60;35;7;11;6;4;4;2;2;2
2019-10-02 15:19:58;143;60;35;7;11;6;4;4;2;2;2
2019-10-02 15:20:59;143;60;35;7;11;6;4;4;2;2;2
2019-10-02 15:21:59;143;60;35;7;11;6;4;4;2;2;2
2019-10-02 15:22:58;144;61;36;7;11;5;4;4;2;2;2
2019-10-02 15:23:59;144;61;36;7;11;5;4;4;2;2;2
2019-10-02 15:24:59;145;61;36;7;12;5;4;4;2;2;2
2019-10-02 15:25:59;145;61;36;7;12;5;4;4;2;2;2
2019-10-02 15:26:58;145;61;36;7;12;5;4;4;2;2;2
2019-10-02 15:27:59;145;61;36;7;12;5;4;4;2;2;2
2019-10-02 15:28:59;145;61;36;7;12;5;4;4;2;2;2
2019-10-02 15:29:58;145;61;36;7;12;5;4;4;2;2;2
2019-10-02 15:30:59;145;61;36;7;12;5;4;4;2;2;2
2019-10-02 15:31:59;145;61;36;7;12;5;4;4;2;2;2
2019-10-02 15:32:58;145;61;36;7;12;5;4;4;2;2;2
2019-10-02 15:33:59;145;61;36;7;12;5;4;4;2;2;2
2019-10-02 15:34:59;146;62;36;7;12;5;4;4;2;2;2
2019-10-02 15:35:59;146;62;36;7;12;5;4;4;2;2;2
2019-10-02 15:36:58;146;62;36;7;12;5;4;4;2;2;2
2019-10-02 15:37:59;146;62;36;7;12;5;4;4;2;2;2
2019-10-02 15:38:59;146;62;36;7;12;5;4;4;2;2;2
2019-10-02 15:39:59;146;62;36;7;12;5;4;4;2;2;2
2019-10-02 15:40:58;146;62;36;7;12;5;4;4;2;2;2
2019-10-02 15:41:59;146;62;36;7;12;5;4;4;2;2;2
2019-10-02 15:42:59;147;62;36;7;12;5;4;4;2;2;2
2019-10-02 15:43:59;148;63;36;7;12;5;4;4;2;2;2
2019-10-02 15:44:58;148;63;36;7;12;5;4;4;2;2;2
2019-10-02 15:45:59;148;63;36;7;12;5;4;4;2;2;2
2019-10-02 15:46:59;147;62;36;7;12;5;4;4;2;2;2
2019-10-02 15:47:59;147;62;36;7;12;5;4;4;2;2;2
2019-10-02 15:48:58;148;62;37;7;12;5;4;4;2;2;2
2019-10-02 15:49:59;149;62;37;7;12;5;4;4;2;2;2
2019-10-02 15:50:59;149;62;37;7;12;5;4;4;2;2;2
2019-10-02 15:51:58;149;62;37;7;12;5;4;4;2;2;2
2019-10-02 15:52:59;149;62;37;7;12;5;4;4;2;2;2
2019-10-02 15:53:59;149;62;37;7;12;5;4;4;2;2;2
2019-10-02 15:54:59;149;62;37;7;12;5;4;4;2;2;2
2019-10-02 15:55:58;149;62;37;7;12;5;4;4;2;2;2
2019-10-02 15:56:59;149;62;37;7;12;5;4;4;2;2;2
2019-10-02 15:57:59;150;62;38;7;12;5;4;4;2;2;2
2019-10-02 15:58:59;150;62;38;7;12;5;4;4;2;2;2
2019-10-02 15:59:58;150;62;38;7;12;5;4;4;2;2;2
2019-10-02 16:00:59;150;62;38;7;12;5;4;4;2;2;2
2019-10-02 16:01:59;150;62;38;7;12;5;4;4;2;2;2
2019-10-02 16:02:59;150;62;38;7;12;5;4;4;2;2;2
2019-10-02 16:03:58;150;62;38;7;12;5;4;4;2;2;2
2019-10-02 16:04:59;150;62;38;7;12;5;4;4;2;2;2
2019-10-02 16:05:59;150;62;38;7;12;5;4;4;2;2;2
2019-10-02 16:06:58;150;62;38;7;12;5;4;4;2;2;2
2019-10-02 16:07:59;150;62;38;7;12;5;4;4;2;2;2
2019-10-02 16:08:59;151;63;38;7;12;5;4;4;2;2;2
2019-10-02 16:09:58;151;63;38;7;12;5;4;4;2;2;2
2019-10-02 16:10:59;151;63;38;7;12;5;4;4;2;2;2
2019-10-02 16:11:59;151;63;38;7;12;5;4;4;2;2;2
2019-10-02 16:12:58;151;63;38;7;12;5;4;4;2;2;2
2019-10-02 16:13:59;151;63;38;7;12;5;4;4;2;2;2
2019-10-02 16:14:59;152;64;38;7;12;5;4;4;2;2;2
2019-10-02 16:15:58;152;64;38;7;12;5;4;4;2;2;2
2019-10-02 16:16:59;152;64;38;7;12;5;4;4;2;2;2
2019-10-02 16:17:59;152;64;38;7;12;5;4;4;2;2;2
2019-10-02 16:18:59;152;64;38;7;12;5;4;4;2;2;2
2019-10-02 16:19:58;152;64;38;7;12;5;4;4;2;2;2
2019-10-02 16:20:59;152;64;38;7;12;5;4;4;2;2;2
2019-10-02 16:21:59;152;64;38;7;12;5;4;4;2;2;2
2019-10-02 16:22:58;152;64;38;7;12;5;4;4;2;2;2
2019-10-02 16:23:59;152;64;38;7;12;5;4;4;2;2;2
2019-10-02 16:24:59;153;64;38;7;12;5;4;4;2;2;2
2019-10-02 16:25:59;153;64;38;7;12;5;4;4;2;2;2
2019-10-02 16:26:58;153;64;38;7;12;5;4;4;2;2;2
2019-10-02 16:27:59;153;64;38;7;12;5;4;4;2;2;2
2019-10-02 16:28:59;153;64;38;7;12;5;4;4;2;2;2
2019-10-02 16:29:59;153;64;38;7;12;5;4;4;2;2;2
2019-10-02 16:30:58;153;64;38;7;12;5;4;4;2;2;2
2019-10-02 16:31:59;153;64;38;7;12;5;4;4;2;2;2
2019-10-02 16:32:59;153;64;38;7;12;5;4;4;2;2;2
2019-10-02 16:33:58;154;64;39;7;12;5;4;4;2;2;2
2019-10-02 16:34:59;154;64;39;7;12;5;4;4;2;2;2
2019-10-02 16:35:59;154;64;39;7;12;5;4;4;2;2;2
2019-10-02 16:36:59;154;64;39;7;12;5;4;4;2;2;2
2019-10-02 16:37:59;155;65;39;7;12;5;4;4;2;2;2
2019-10-02 16:38:58;155;65;39;7;12;5;4;4;2;2;2
2019-10-02 16:39:59;155;65;39;7;12;5;4;4;2;2;2
2019-10-02 16:40:59;155;65;39;7;12;5;4;4;2;2;2
2019-10-02 16:41:58;155;65;39;7;12;5;4;4;2;2;2
2019-10-02 16:42:59;155;65;39;7;12;5;4;4;2;2;2
2019-10-02 16:43:59;155;65;39;7;12;5;4;4;2;2;2
2019-10-02 16:44:59;155;65;39;7;12;5;4;4;2;2;2
2019-10-02 16:45:58;156;66;39;7;12;5;4;4;2;2;2
2019-10-02 16:46:59;156;66;39;7;12;5;4;4;2;2;2
2019-10-02 16:47:59;156;66;39;7;12;5;4;4;2;2;2
2019-10-02 16:48:59;156;66;39;7;12;5;4;4;2;2;2
2019-10-02 16:49:59;156;66;39;7;12;5;4;4;2;2;2
2019-10-02 16:50:58;157;66;40;7;12;5;4;4;2;2;2
2019-10-02 16:51:59;158;66;40;8;12;5;4;4;2;2;2
2019-10-02 16:52:58;158;66;40;8;12;5;4;4;2;2;2
2019-10-02 16:53:59;159;67;40;8;12;5;4;4;2;2;2
2019-10-02 16:54:59;159;67;40;8;12;5;4;4;2;2;2
2019-10-02 16:55:59;159;67;40;8;12;5;4;4;2;2;2
2019-10-02 16:56:58;159;67;40;8;12;5;4;4;2;2;2
2019-10-02 16:57:59;159;67;40;8;12;5;4;4;2;2;2
2019-10-02 16:58:59;159;67;40;8;12;5;4;4;2;2;2
2019-10-02 16:59:59;159;67;40;8;12;5;4;4;2;2;2
2019-10-02 17:00:58;159;67;40;8;12;5;4;4;2;2;2
2019-10-02 17:01:59;159;67;40;8;12;5;4;4;2;2;2
2019-10-02 17:02:59;159;67;40;8;12;5;4;4;2;2;2
2019-10-02 17:03:59;159;67;40;8;12;5;4;4;2;2;2
2019-10-02 17:05:00;159;67;40;8;12;5;4;4;2;2;2
2019-10-02 17:05:58;159;67;40;8;12;5;4;4;2;2;2
2019-10-02 17:06:59;159;67;40;8;12;5;4;4;2;2;2
2019-10-02 17:07:59;160;68;40;8;12;5;4;4;2;2;2
2019-10-02 17:08:59;160;68;40;8;12;5;4;4;2;2;2
2019-10-02 17:09:58;161;68;41;8;12;5;4;4;2;2;2
2019-10-02 17:10:59;162;69;41;8;12;5;4;4;2;2;2
2019-10-02 17:11:59;162;69;41;8;12;5;4;4;2;2;2
2019-10-02 17:12:58;162;69;41;8;12;5;4;4;2;2;2
2019-10-02 17:13:59;162;69;41;8;12;5;4;4;2;2;2
2019-10-02 17:14:59;162;69;41;8;12;5;4;4;2;2;2
2019-10-02 17:15:59;162;69;41;8;12;5;4;4;2;2;2
2019-10-02 17:16:58;162;69;41;8;12;5;4;4;2;2;2
2019-10-02 17:17:59;162;69;41;8;12;5;4;4;2;2;2
2019-10-02 17:18:59;162;69;41;8;12;5;4;4;2;2;2
2019-10-02 17:19:59;162;69;41;8;12;5;4;4;2;2;2
2019-10-02 17:20:58;162;69;41;8;12;5;4;4;2;2;2
2019-10-02 17:21:59;162;69;41;8;12;5;4;4;2;2;2
2019-10-02 17:22:59;162;69;41;8;12;5;4;4;2;2;2
2019-10-02 17:23:59;162;69;41;8;12;5;4;4;2;2;2
2019-10-02 17:24:58;162;69;41;8;12;5;4;4;2;2;2
2019-10-02 17:25:59;162;69;41;8;12;5;4;4;2;2;2
2019-10-02 17:26:59;162;69;41;8;12;5;4;4;2;2;2
2019-10-02 17:27:58;164;71;41;8;12;5;4;4;2;2;2
2019-10-02 17:28:59;164;71;41;8;12;5;4;4;2;2;2
2019-10-02 17:29:59;164;71;41;8;12;5;4;4;2;2;2
2019-10-02 17:30:59;165;72;41;8;12;5;4;4;2;2;2
2019-10-02 17:31:58;165;72;41;8;12;5;4;4;2;2;2
2019-10-02 17:32:59;165;72;41;8;12;5;4;4;2;2;2
2019-10-02 17:33:59;165;72;41;8;12;5;4;4;2;2;2
2019-10-02 17:34:58;165;72;41;8;12;5;4;4;2;2;2
2019-10-02 17:35:59;166;73;41;8;12;5;4;4;2;2;2
2019-10-02 17:36:59;166;73;41;8;12;5;4;4;2;2;2
2019-10-02 17:37:59;166;73;41;8;12;5;4;4;2;2;2
2019-10-02 17:38:58;167;73;41;9;12;5;4;4;2;2;2
2019-10-02 17:39:59;167;73;41;9;12;5;4;4;2;2;2
2019-10-02 17:40:59;168;74;41;9;12;5;4;4;2;2;2
2019-10-02 17:41:59;168;74;41;9;12;5;4;4;2;2;2
2019-10-02 17:42:58;168;74;41;9;12;5;4;4;2;2;2
2019-10-02 17:43:59;168;74;41;9;12;5;4;4;2;2;2
2019-10-02 17:44:59;168;74;41;9;12;5;4;4;2;2;2
2019-10-02 17:45:59;168;74;41;9;12;5;4;4;2;2;2
2019-10-02 17:46:59;169;75;41;9;12;5;4;4;2;2;2
2019-10-02 17:47:58;169;75;41;9;12;5;4;4;2;2;2
2019-10-02 17:48:59;169;75;41;9;12;5;4;4;2;2;2
2019-10-02 17:49:59;169;75;41;9;12;5;4;4;2;2;2
2019-10-02 17:50:59;169;75;41;9;12;5;4;4;2;2;2
2019-10-02 17:51:58;169;75;41;9;12;5;4;4;2;2;2
2019-10-02 17:52:59;169;75;41;9;12;5;4;4;2;2;2
2019-10-02 17:53:59;169;75;41;9;12;5;4;4;2;2;2
2019-10-02 17:54:59;169;75;41;9;12;5;4;4;2;2;2
2019-10-02 17:55:58;169;75;41;9;12;5;4;4;2;2;2
2019-10-02 17:56:59;169;75;41;9;12;5;4;4;2;2;2
2019-10-02 17:57:59;170;75;41;10;12;5;4;4;2;2;2
2019-10-02 17:58:58;170;75;41;10;12;5;4;4;2;2;2
2019-10-02 17:59:59;170;75;41;10;12;5;4;4;2;2;2
2019-10-02 18:00:59;170;75;41;10;12;5;4;4;2;2;2
2019-10-02 18:01:59;170;75;41;10;12;5;4;4;2;2;2
2019-10-02 18:02:58;170;75;41;10;12;5;4;4;2;2;2
2019-10-02 18:03:59;170;75;41;10;12;5;4;4;2;2;2
2019-10-02 18:04:59;170;75;41;10;12;5;4;4;2;2;2
2019-10-02 18:05:59;170;75;41;10;12;5;4;4;2;2;2
2019-10-02 18:06:58;171;75;42;10;12;5;4;4;2;2;2
2019-10-02 18:07:59;171;75;42;10;12;5;4;4;2;2;2
2019-10-02 18:08:59;171;75;42;10;12;5;4;4;2;2;2
2019-10-02 18:09:59;171;75;42;10;12;5;4;4;2;2;2
2019-10-02 18:10:58;171;75;42;10;12;5;4;4;2;2;2
2019-10-02 18:11:59;171;75;42;10;12;5;4;4;2;2;2
2019-10-02 18:12:59;171;75;42;10;12;5;4;4;2;2;2
2019-10-02 18:13:58;171;75;42;10;12;5;4;4;2;2;2
2019-10-02 18:14:59;171;75;42;10;12;5;4;4;2;2;2
2019-10-02 18:15:59;171;75;42;10;12;5;4;4;2;2;2
2019-10-02 18:16:59;171;75;42;10;12;5;4;4;2;2;2
2019-10-02 18:17:58;171;75;42;10;12;5;4;4;2;2;2
2019-10-02 18:18:59;171;75;42;10;12;5;4;4;2;2;2
2019-10-02 18:19:59;171;75;42;10;12;5;4;4;2;2;2
2019-10-02 18:20:59;171;75;42;10;12;5;4;4;2;2;2
2019-10-02 18:21:58;171;75;42;10;12;5;4;4;2;2;2
2019-10-02 18:22:59;171;75;42;10;12;5;4;4;2;2;2
2019-10-02 18:23:59;171;75;42;10;12;5;4;4;2;2;2
2019-10-02 18:24:59;171;75;42;10;12;5;4;4;2;2;2
2019-10-02 18:25:58;171;75;42;10;12;5;4;4;2;2;2
2019-10-02 18:26:59;171;75;42;10;12;5;4;4;2;2;2
2019-10-02 18:27:59;172;75;42;11;12;5;4;4;2;2;2
2019-10-02 18:28:59;172;75;42;11;12;5;4;4;2;2;2
2019-10-02 18:29:58;172;75;42;11;12;5;4;4;2;2;2
2019-10-02 18:30:59;172;75;42;11;12;5;4;4;2;2;2
2019-10-02 18:31:59;172;75;42;11;12;5;4;4;2;2;2
2019-10-02 18:32:59;172;75;42;11;12;5;4;4;2;2;2
2019-10-02 18:33:58;172;75;42;11;12;5;4;4;2;2;2
2019-10-02 18:34:59;172;75;42;11;12;5;4;4;2;2;2
2019-10-02 18:35:59;172;75;42;11;12;5;4;4;2;2;2
2019-10-02 18:36:59;173;76;42;11;12;5;4;4;2;2;2
2019-10-02 18:37:58;173;76;42;11;12;5;4;4;2;2;2
2019-10-02 18:38:59;173;76;42;11;12;5;4;4;2;2;2
2019-10-02 18:39:59;173;76;42;11;12;5;4;4;2;2;2
2019-10-02 18:41:00;173;76;42;11;12;5;4;4;2;2;2
2019-10-02 18:41:58;173;76;42;11;12;5;4;4;2;2;2
2019-10-02 18:42:59;173;76;42;11;12;5;4;4;2;2;2
2019-10-02 18:43:59;173;76;42;11;12;5;4;4;2;2;2
2019-10-02 18:44:58;173;76;42;11;12;5;4;4;2;2;2
2019-10-02 18:45:59;173;76;42;11;12;5;4;4;2;2;2
2019-10-02 18:46:59;173;76;42;11;12;5;4;4;2;2;2
2019-10-02 18:47:58;173;76;42;11;12;5;4;4;2;2;2
2019-10-02 18:48:59;173;77;41;11;12;5;4;4;2;2;2
2019-10-02 18:49:59;173;77;41;11;12;5;4;4;2;2;2
2019-10-02 18:50:59;173;77;41;11;12;5;4;4;2;2;2
2019-10-02 18:51:58;173;77;41;11;12;5;4;4;2;2;2
2019-10-02 18:52:59;173;77;41;11;12;5;4;4;2;2;2
2019-10-02 18:53:59;173;77;41;11;12;5;4;4;2;2;2
2019-10-02 18:54:59;173;77;41;11;12;5;4;4;2;2;2
2019-10-02 18:55:58;173;77;41;11;12;5;4;4;2;2;2
2019-10-02 18:56:59;173;77;41;11;12;5;4;4;2;2;2
2019-10-02 18:57:59;173;77;41;11;12;5;4;4;2;2;2
2019-10-02 18:58:59;173;77;41;11;12;5;4;4;2;2;2
2019-10-02 18:59:58;173;77;41;11;12;5;4;4;2;2;2
2019-10-02 19:00:59;174;78;41;11;12;5;4;4;2;2;2
2019-10-02 19:01:59;174;78;41;11;12;5;4;4;2;2;2
2019-10-02 19:02:58;174;78;41;11;12;5;4;4;2;2;2
2019-10-02 19:03:59;174;78;41;11;12;5;4;4;2;2;2
2019-10-02 19:04:58;174;78;41;11;12;5;4;4;2;2;2
2019-10-02 19:05:59;174;78;41;11;12;5;4;4;2;2;2
2019-10-02 19:06:59;174;78;41;11;12;5;4;4;2;2;2
2019-10-02 19:07:58;174;78;41;11;12;5;4;4;2;2;2
2019-10-02 19:08:59;174;78;41;11;12;5;4;4;2;2;2
2019-10-02 19:09:59;174;78;41;11;12;5;4;4;2;2;2
2019-10-02 19:10:58;174;78;42;11;12;5;4;4;2;2;2
2019-10-02 19:11:59;174;78;42;11;12;5;4;4;2;2;2
2019-10-02 19:12:59;174;78;42;11;12;5;4;4;2;2;2
2019-10-02 19:13:59;174;78;42;11;12;5;4;4;2;2;2
2019-10-02 19:14:59;174;78;42;11;12;5;4;4;2;2;2
2019-10-02 19:15:58;174;78;42;11;12;5;4;4;2;2;2
2019-10-02 19:16:59;174;78;42;11;12;5;4;4;2;2;2
2019-10-02 19:17:59;175;78;42;12;12;5;4;4;2;2;2
2019-10-02 19:18:58;175;78;42;12;12;5;4;4;2;2;2
2019-10-02 19:19:59;175;78;42;12;12;5;4;4;2;2;2
2019-10-02 19:20:59;175;78;42;12;12;5;4;4;2;2;2
2019-10-02 19:22:00;176;79;42;12;12;5;4;4;2;2;2
2019-10-02 19:22:58;177;80;42;12;12;5;4;4;2;2;2
2019-10-02 19:23:59;177;80;42;12;12;5;4;4;2;2;2
2019-10-02 19:24:59;177;80;42;12;12;5;4;4;2;2;2
2019-10-02 19:25:59;177;80;42;12;12;5;4;4;2;2;2
2019-10-02 19:26:58;177;80;42;12;12;5;4;4;2;2;2
2019-10-02 19:27:59;178;81;42;12;12;5;4;4;2;2;2
2019-10-02 19:28:59;178;81;42;12;12;5;4;4;2;2;2
2019-10-02 19:29:59;178;81;42;12;12;5;4;4;2;2;2
2019-10-02 19:30:58;178;81;42;12;12;5;4;4;2;2;2
2019-10-02 19:31:59;178;81;42;12;12;5;4;4;2;2;2
2019-10-02 19:32:59;178;81;42;12;12;5;4;4;2;2;2
2019-10-02 19:33:59;179;81;43;12;12;5;4;4;2;2;2
2019-10-02 19:34:58;181;81;44;13;12;5;4;4;2;2;2
2019-10-02 19:35:59;181;81;44;13;12;5;4;4;2;2;2
2019-10-02 19:36:59;182;81;44;13;12;6;4;4;2;2;2
2019-10-02 19:37:59;182;81;44;13;12;6;4;4;2;2;2
2019-10-02 19:38:58;182;81;44;13;12;6;4;4;2;2;2
2019-10-02 19:39:59;182;81;44;13;12;6;4;4;2;2;2
2019-10-02 19:40:59;182;81;44;13;12;6;4;4;2;2;2
2019-10-02 19:41:59;182;81;44;13;12;6;4;4;2;2;2
2019-10-02 19:42:58;182;81;44;13;12;6;4;4;2;2;2
2019-10-02 19:43:59;183;81;45;13;12;6;4;4;2;2;2
2019-10-02 19:44:59;183;81;45;13;12;6;4;4;2;2;2
