datetime;total_votes;zotov;Shambala;nzr;brammator;Oleum;DeDMazay;denkoshka;kotophalk;minddiffuzion;wRAR
2019-07-24 15:16:58;86;14;26;9;11;0;3;2;1;2;3
2019-07-24 15:17:59;86;14;26;9;11;0;3;2;1;2;3
2019-07-24 15:18:58;86;14;26;9;11;0;3;2;1;2;3
2019-07-24 15:19:59;86;14;26;9;11;0;3;2;1;2;3
2019-07-24 15:20:59;86;14;26;9;11;0;3;2;1;2;3
2019-07-24 15:21:58;86;14;26;9;11;0;3;2;1;2;3
2019-07-24 15:22:59;86;14;26;9;11;0;3;2;1;2;3
2019-07-24 15:23:59;86;14;26;9;11;0;3;2;1;2;3
2019-07-24 15:24:58;87;14;26;9;11;2;3;2;0;2;3
2019-07-24 15:25:59;88;14;26;10;11;2;3;2;0;2;3
2019-07-24 15:26:58;89;14;26;11;11;2;3;2;0;2;3
2019-07-24 15:27:59;89;14;26;11;11;2;3;2;0;2;3
2019-07-24 15:28:59;89;14;26;11;11;2;3;2;0;2;3
2019-07-24 15:29:58;90;14;26;12;11;2;3;2;0;2;3
2019-07-24 15:30:59;90;14;26;12;11;2;3;2;0;2;3
2019-07-24 15:31:58;90;14;26;12;11;2;3;2;0;2;3
2019-07-24 15:32:59;90;14;26;12;11;2;3;2;0;2;3
2019-07-24 15:33:59;91;14;26;13;11;2;3;2;0;2;3
2019-07-24 15:34:58;91;14;26;13;11;2;3;2;0;2;3
2019-07-24 15:35:59;91;14;26;13;11;2;3;2;0;2;3
2019-07-24 15:36:59;91;14;26;13;11;2;3;2;0;2;3
2019-07-24 15:37:58;91;14;26;13;11;2;3;2;0;2;3
2019-07-24 15:38:59;92;14;26;14;11;2;3;2;0;2;3
2019-07-24 15:39:59;92;14;26;14;11;2;3;2;0;2;3
2019-07-24 15:40:58;92;14;26;14;11;2;3;2;0;2;3
2019-07-24 15:41:59;92;14;26;14;11;2;3;2;0;2;3
2019-07-24 15:42:58;92;14;26;14;11;2;3;2;0;2;3
2019-07-24 15:43:59;92;14;26;14;11;2;3;2;0;2;3
2019-07-24 15:44:59;92;14;26;14;11;2;3;2;0;2;3
2019-07-24 15:45:58;92;14;26;14;11;2;3;2;0;2;3
2019-07-24 15:46:59;92;14;26;14;11;2;3;2;0;2;3
2019-07-24 15:47:59;92;14;26;14;11;2;3;2;0;2;3
2019-07-24 15:48:58;93;14;27;14;11;2;3;2;0;2;3
2019-07-24 15:49:59;93;14;27;14;11;2;3;2;0;2;3
2019-07-24 15:50:58;93;14;27;14;11;2;3;2;0;2;3
2019-07-24 15:51:59;93;14;27;14;11;2;3;2;0;2;3
2019-07-24 15:52:59;93;14;27;14;11;2;3;2;0;2;3
2019-07-24 15:53:59;93;14;27;14;11;2;3;2;0;2;3
2019-07-24 15:54:59;93;14;27;14;11;2;3;2;0;2;3
2019-07-24 15:55:58;93;14;27;14;11;2;3;2;0;2;3
2019-07-24 15:56:59;93;15;27;14;11;2;3;2;1;2;3
2019-07-24 15:57:58;93;15;27;14;11;2;3;2;1;2;3
2019-07-24 15:58:59;93;15;27;14;11;2;3;2;1;2;3
2019-07-24 15:59:59;93;15;27;14;11;2;3;2;1;2;3
2019-07-24 16:00:58;93;15;27;14;11;2;3;2;1;2;3
2019-07-24 16:01:59;93;15;27;14;11;2;3;2;1;2;3
2019-07-24 16:02:58;93;15;27;14;11;2;3;2;1;2;3
2019-07-24 16:03:59;93;15;27;14;11;2;3;2;1;2;3
2019-07-24 16:04:59;93;15;27;14;11;2;3;2;1;2;3
2019-07-24 16:05:58;93;15;27;14;11;2;3;2;1;2;3
2019-07-24 16:06:59;93;15;27;14;11;2;3;2;1;2;3
2019-07-24 16:07:59;93;15;27;14;11;2;3;2;1;2;3
2019-07-24 16:08:58;94;15;27;14;11;2;3;2;1;2;3
2019-07-24 16:09:59;94;15;27;14;11;2;3;2;1;2;3
2019-07-24 16:10:59;94;15;27;14;11;2;3;2;1;2;3
2019-07-24 16:11:58;94;15;27;14;11;2;3;2;1;2;3
2019-07-24 16:12:59;94;15;27;14;11;2;3;2;1;2;3
2019-07-24 16:13:59;94;15;27;14;11;2;3;2;1;2;3
2019-07-24 16:14:58;94;15;27;14;11;2;3;2;1;2;3
2019-07-24 16:15:59;94;15;27;14;11;2;3;2;1;2;3
2019-07-24 16:16:59;94;15;27;14;11;2;3;2;1;2;3
2019-07-24 16:17:58;94;15;27;14;11;2;3;2;1;2;3
2019-07-24 16:18:59;94;15;27;14;11;2;3;2;1;2;3
2019-07-24 16:20:00;94;15;27;14;11;2;3;2;1;2;3
2019-07-24 16:20:58;94;15;27;14;11;2;3;2;1;2;3
2019-07-24 16:21:59;94;15;27;14;11;2;3;2;1;2;3
2019-07-24 16:22:58;94;15;27;14;11;2;3;2;1;2;3
2019-07-24 16:23:59;94;15;27;14;11;2;3;2;1;2;3
2019-07-24 16:24:59;94;15;27;14;11;2;3;2;1;2;3
2019-07-24 16:25:58;95;15;27;14;11;3;3;2;1;2;3
2019-07-24 16:26:59;95;15;27;14;11;3;3;2;1;2;3
2019-07-24 16:27:59;95;15;27;14;11;3;3;2;1;2;3
2019-07-24 16:28:58;95;15;27;14;11;3;3;2;1;2;3
2019-07-24 16:29:59;95;15;27;14;11;3;3;2;1;2;3
2019-07-24 16:30:59;95;15;27;14;11;3;3;2;1;2;3
2019-07-24 16:31:58;95;15;27;14;11;3;3;2;1;2;3
2019-07-24 16:32:59;95;15;27;14;11;3;3;2;1;2;3
2019-07-24 16:33:59;95;15;27;14;11;3;3;2;1;2;3
2019-07-24 16:34:59;95;15;27;14;11;3;3;2;1;2;3
2019-07-24 16:35:58;95;15;27;14;11;3;3;2;1;2;3
2019-07-24 16:36:59;95;15;27;14;11;3;3;2;1;2;3
2019-07-24 16:37:58;95;15;27;14;11;3;3;2;1;2;3
2019-07-24 16:38:59;95;15;27;14;11;3;3;2;1;2;3
2019-07-24 16:39:59;95;15;27;14;11;3;3;2;1;2;3
2019-07-24 16:40:58;95;15;27;14;11;3;3;2;1;2;3
2019-07-24 16:41:59;95;15;27;14;11;3;3;2;1;2;3
2019-07-24 16:42:59;95;15;27;14;11;3;3;2;1;2;3
2019-07-24 16:43:58;96;15;27;14;12;3;3;2;1;2;3
2019-07-24 16:44:59;96;15;27;14;12;3;3;2;1;2;3
2019-07-24 16:45:58;96;15;27;14;12;3;3;2;1;2;3
2019-07-24 16:46:59;96;15;27;14;12;3;3;2;1;2;3
2019-07-24 16:47:59;96;15;27;14;12;3;3;2;1;2;3
2019-07-24 16:48:58;97;15;27;14;12;4;3;2;1;2;3
2019-07-24 16:49:59;97;15;27;14;12;4;3;2;1;2;3
2019-07-24 16:50:58;97;15;27;14;12;4;3;2;1;2;3
2019-07-24 16:51:59;97;15;27;14;12;4;3;2;1;2;3
2019-07-24 16:52:59;97;15;27;14;12;4;3;2;1;2;3
2019-07-24 16:53:59;97;15;27;14;12;4;3;2;1;2;3
2019-07-24 16:54:58;97;15;27;14;12;4;3;2;1;2;3
2019-07-24 16:55:59;97;15;27;14;12;4;3;2;1;2;3
2019-07-24 16:56:58;97;15;27;14;12;4;3;2;1;2;3
2019-07-24 16:57:59;97;15;27;14;12;4;3;2;1;2;3
2019-07-24 16:58:59;97;15;27;14;12;4;3;2;1;2;3
2019-07-24 16:59:58;97;15;27;14;12;4;3;2;1;2;3
2019-07-24 17:00:59;98;15;27;14;12;5;3;2;1;2;3
2019-07-24 17:01:59;98;15;27;14;12;5;3;2;1;2;3
2019-07-24 17:02:58;98;15;27;14;12;5;3;2;1;2;3
2019-07-24 17:03:59;98;15;27;14;12;5;3;2;1;2;3
2019-07-24 17:04:59;98;15;27;14;12;5;3;2;1;2;3
2019-07-24 17:05:58;98;15;27;14;12;5;3;2;1;2;3
2019-07-24 17:06:59;98;15;27;14;12;5;3;2;1;2;3
2019-07-24 17:07:59;98;15;27;14;12;5;3;2;1;2;3
2019-07-24 17:08:58;98;15;27;14;12;5;3;2;1;2;3
2019-07-24 17:09:59;98;15;27;14;12;5;3;2;1;2;3
2019-07-24 17:10:59;98;15;27;14;12;5;3;2;1;2;3
2019-07-24 17:11:58;98;15;27;14;12;5;3;2;1;2;3
2019-07-24 17:12:59;98;15;27;14;12;5;3;2;1;2;3
2019-07-24 17:13:58;98;15;27;14;12;5;3;2;1;2;3
2019-07-24 17:14:59;98;15;27;14;12;5;3;2;1;2;3
2019-07-24 17:15:59;98;15;27;14;12;5;3;2;1;2;3
2019-07-24 17:16:58;98;15;27;14;12;5;3;2;1;2;3
2019-07-24 17:17:59;98;15;27;14;12;5;3;2;1;2;3
2019-07-24 17:18:58;98;15;27;14;12;5;3;2;1;2;3
2019-07-24 17:19:59;98;15;27;14;12;5;3;2;1;2;3
2019-07-24 17:20:58;98;15;27;14;12;5;3;2;1;2;3
2019-07-24 17:21:59;98;15;27;14;12;5;3;2;1;2;3
2019-07-24 17:22:58;98;15;27;14;12;5;3;2;1;2;3
2019-07-24 17:23:59;99;15;27;14;12;5;3;3;1;2;3
2019-07-24 17:24:59;99;15;27;14;12;5;3;3;1;2;3
2019-07-24 17:25:58;99;15;27;14;12;5;3;3;1;2;3
2019-07-24 17:26:59;99;15;27;14;12;5;3;3;1;2;3
2019-07-24 17:27:59;99;15;27;14;12;5;3;3;1;2;3
2019-07-24 17:28:58;99;15;27;14;12;5;3;3;1;2;3
2019-07-24 17:29:59;99;15;27;14;12;5;3;3;1;2;3
2019-07-24 17:30:59;99;15;27;14;12;5;3;3;1;2;3
2019-07-24 17:31:58;99;15;27;14;12;5;3;3;1;2;3
2019-07-24 17:32:59;99;15;27;14;12;5;3;3;1;2;3
2019-07-24 17:33:58;100;16;27;14;12;5;3;3;1;2;3
2019-07-24 17:34:59;101;16;27;14;12;5;3;3;2;2;3
2019-07-24 17:35:59;101;16;27;14;12;5;3;3;2;2;3
2019-07-24 17:36:58;101;16;27;14;12;5;3;3;2;2;3
2019-07-24 17:37:59;101;16;27;14;12;5;3;3;2;2;3
2019-07-24 17:38:59;101;16;27;14;12;5;3;3;2;2;3
2019-07-24 17:39:58;101;16;27;14;12;5;3;3;2;2;3
2019-07-24 17:40:59;101;16;27;14;12;5;3;3;2;2;3
2019-07-24 17:41:59;101;16;27;14;12;5;3;3;2;2;3
2019-07-24 17:43:02;101;16;27;14;12;5;3;3;2;2;3
2019-07-24 17:43:59;101;16;27;14;12;5;3;3;2;2;3
2019-07-24 17:44:59;101;16;27;14;12;5;3;3;2;2;3
2019-07-24 17:45:58;102;17;27;14;12;5;3;3;2;2;3
2019-07-24 17:46:59;102;17;27;14;12;5;3;3;2;2;3
2019-07-24 17:47:59;102;17;27;14;12;5;3;3;2;2;3
2019-07-24 17:49:00;102;17;27;14;12;5;3;3;2;2;3
2019-07-24 17:49:58;102;17;27;14;12;5;3;3;2;2;3
2019-07-24 17:50:59;102;17;27;14;12;5;3;3;2;2;3
2019-07-24 17:51:58;102;17;27;14;12;5;3;3;2;2;3
2019-07-24 17:52:59;102;17;27;14;12;5;3;3;2;2;3
2019-07-24 17:53:59;102;17;27;14;12;5;3;3;2;2;3
2019-07-24 17:54:58;102;17;27;14;12;5;3;3;2;2;3
2019-07-24 17:55:59;102;17;27;14;12;5;3;3;2;2;3
2019-07-24 17:56:59;102;17;27;14;12;5;3;3;2;2;3
2019-07-24 17:57:58;103;17;28;14;12;5;3;3;2;2;3
2019-07-24 17:58:59;103;17;28;14;12;5;3;3;2;2;3
2019-07-24 17:59:59;103;17;28;14;12;5;3;3;2;2;3
2019-07-24 18:00:58;103;17;28;14;12;5;3;3;2;2;3
2019-07-24 18:01:59;103;17;28;14;12;5;3;3;2;2;3
2019-07-24 18:02:59;103;17;28;14;12;5;3;3;2;2;3
2019-07-24 18:03:58;103;17;28;14;12;5;3;3;2;2;3
2019-07-24 18:04:59;103;17;28;14;12;5;3;3;2;2;3
2019-07-24 18:06:00;103;17;28;14;12;5;3;3;2;2;3
2019-07-24 18:06:58;103;17;28;14;12;5;3;3;2;2;3
2019-07-24 18:07:59;103;17;28;14;12;5;3;3;2;2;3
2019-07-24 18:08:59;103;17;28;14;12;5;3;3;2;2;3
2019-07-24 18:09:58;103;17;28;14;12;5;3;3;2;2;3
2019-07-24 18:10:59;103;17;28;14;12;5;3;3;2;2;3
2019-07-24 18:11:59;103;17;28;14;12;5;3;3;2;2;3
2019-07-24 18:12:58;103;17;28;14;12;5;3;3;2;2;3
2019-07-24 18:13:59;103;17;28;14;12;5;3;3;2;2;3
2019-07-24 18:14:59;103;17;28;14;12;5;3;3;2;2;3
2019-07-24 18:15:58;105;18;28;14;12;5;3;3;2;2;3
2019-07-24 18:16:59;105;18;28;14;12;5;3;3;2;2;3
2019-07-24 18:17:58;106;18;28;14;12;6;3;3;2;2;3
2019-07-24 18:18:59;106;18;28;14;12;6;3;3;2;2;3
2019-07-24 18:19:58;107;19;28;14;12;6;3;3;2;2;3
2019-07-24 18:20:59;107;19;28;14;12;6;3;3;2;2;3
2019-07-24 18:21:59;107;19;28;14;12;6;3;3;2;2;3
2019-07-24 18:22:58;108;20;28;14;12;6;3;3;2;2;3
2019-07-24 18:23:59;107;20;28;14;12;5;3;3;2;2;3
2019-07-24 18:25:00;107;20;28;14;12;5;3;3;2;2;3
2019-07-24 18:25:58;107;20;28;14;12;5;3;3;2;2;3
2019-07-24 18:26:59;107;20;28;14;12;5;3;3;2;2;3
2019-07-24 18:27:58;107;20;28;14;12;5;3;3;2;2;3
2019-07-24 18:28:59;107;20;28;14;12;5;3;3;2;2;3
2019-07-24 18:29:59;108;21;28;14;12;5;3;3;2;2;3
2019-07-24 18:30:58;108;21;28;14;12;5;3;3;2;2;3
2019-07-24 18:31:59;109;21;29;14;12;5;3;3;2;2;3
2019-07-24 18:32:59;109;21;29;14;12;5;3;3;2;2;3
2019-07-24 18:33:58;109;21;29;14;12;5;3;3;2;2;3
2019-07-24 18:34:59;110;22;29;14;12;5;3;3;2;2;3
2019-07-24 18:35:58;110;22;29;14;12;5;3;3;2;2;3
2019-07-24 18:36:59;111;23;29;14;12;5;3;3;2;2;3
2019-07-24 18:37:59;111;23;29;14;12;5;3;3;2;2;3
2019-07-24 18:38:58;111;23;29;14;12;5;3;3;2;2;3
2019-07-24 18:39:59;111;23;29;14;12;5;3;3;2;2;3
2019-07-24 18:40:58;111;23;29;14;12;5;3;3;2;2;3
2019-07-24 18:41:59;111;23;29;14;12;5;3;3;2;2;3
2019-07-24 18:42:58;111;23;29;14;12;5;3;3;2;2;3
2019-07-24 18:43:59;111;23;29;14;12;5;3;3;2;2;3
2019-07-24 18:44:59;111;23;29;14;12;5;3;3;2;2;3
2019-07-24 18:45:58;112;23;29;14;12;5;4;3;2;2;3
2019-07-24 18:46:59;113;24;29;14;12;5;4;3;2;2;3
2019-07-24 18:47:58;113;24;29;14;12;5;4;3;2;2;3
2019-07-24 18:48:59;114;25;29;14;12;5;4;3;2;2;3
2019-07-24 18:49:59;115;26;29;14;12;5;4;3;2;2;3
2019-07-24 18:50:58;115;26;29;14;12;5;4;3;2;2;3
2019-07-24 18:51:59;116;27;29;14;12;5;4;3;2;2;3
2019-07-24 18:52:59;116;27;29;14;12;5;4;3;2;2;3
2019-07-24 18:53:58;117;28;29;14;12;5;4;3;2;2;3
2019-07-24 18:54:59;117;28;29;14;12;5;4;3;2;2;3
2019-07-24 18:56:00;117;28;29;14;12;5;4;3;2;2;3
2019-07-24 18:56:58;118;29;29;14;12;5;4;3;2;2;3
2019-07-24 18:57:59;118;29;29;14;12;5;4;3;2;2;3
2019-07-24 18:58:59;118;29;29;14;12;5;4;3;2;2;3
2019-07-24 18:59:58;118;29;29;14;12;5;4;3;2;2;3
2019-07-24 19:00:59;118;29;29;14;12;5;4;3;2;2;3
2019-07-24 19:01:59;118;29;29;14;12;5;4;3;2;2;3
2019-07-24 19:02:58;118;29;29;14;12;5;4;3;2;2;3
2019-07-24 19:03:59;118;29;29;14;12;5;4;3;2;2;3
2019-07-24 19:04:59;118;29;29;14;12;5;4;3;2;2;3
2019-07-24 19:05:58;118;29;29;14;12;5;4;3;2;2;3
2019-07-24 19:06:59;119;29;29;14;13;5;4;3;2;2;3
2019-07-24 19:07:59;119;29;29;14;13;5;4;3;2;2;3
2019-07-24 19:08:58;119;29;29;14;13;5;4;3;2;2;3
2019-07-24 19:09:59;119;29;29;14;13;5;4;3;2;2;3
2019-07-24 19:10:59;119;29;29;14;13;5;4;3;2;2;3
2019-07-24 19:11:58;119;29;29;14;13;5;4;3;2;2;3
2019-07-24 19:12:59;119;29;29;14;13;5;4;3;2;2;3
2019-07-24 19:13:59;119;29;29;14;13;5;4;3;2;2;3
2019-07-24 19:14:58;119;29;29;14;13;5;4;3;2;2;3
2019-07-24 19:15:59;119;29;29;14;13;5;4;3;2;2;3
2019-07-24 19:16:58;119;29;29;14;13;5;4;3;2;2;3
2019-07-24 19:17:59;119;29;29;14;13;5;4;3;2;2;3
2019-07-24 19:18:59;120;29;30;14;13;5;4;3;2;2;3
2019-07-24 19:19:58;120;29;30;14;13;5;4;3;2;2;3
2019-07-24 19:20:59;120;29;30;14;13;5;4;3;2;2;3
2019-07-24 19:21:58;120;29;30;14;13;5;4;3;2;2;3
2019-07-24 19:22:59;120;29;30;14;13;5;4;3;2;2;3
2019-07-24 19:23:58;120;29;30;14;13;5;4;3;2;2;3
2019-07-24 19:24:59;120;29;30;14;13;5;4;3;2;2;3
2019-07-24 19:26:00;120;29;30;14;13;5;4;3;2;2;3
2019-07-24 19:26:58;120;29;30;14;13;5;4;3;2;2;3
2019-07-24 19:27:59;120;29;30;14;13;5;4;3;2;2;3
2019-07-24 19:28:58;120;29;30;14;13;5;4;3;2;2;3
2019-07-24 19:29:59;120;29;30;14;13;5;4;3;2;2;3
2019-07-24 19:30:59;120;29;30;14;13;5;4;3;2;2;3
2019-07-24 19:31:58;120;29;30;14;13;5;4;3;2;2;3
2019-07-24 19:32:59;120;29;30;14;13;5;4;3;2;2;3
2019-07-24 19:33:59;120;29;30;14;13;5;4;3;2;2;3
2019-07-24 19:34:58;120;29;30;14;13;5;4;3;2;2;3
2019-07-24 19:35:59;120;29;30;14;13;5;4;3;2;2;3
2019-07-24 19:36:59;120;29;30;14;13;5;4;3;2;2;3
2019-07-24 19:37:58;120;29;30;14;13;5;4;3;2;2;3
2019-07-24 19:38:59;120;29;30;14;13;5;4;3;2;2;3
2019-07-24 19:39:59;120;29;30;14;13;5;4;3;2;2;3
2019-07-24 19:40:58;120;29;30;14;13;5;4;3;2;2;3
2019-07-24 19:41:59;120;29;30;14;13;5;4;3;2;2;3
2019-07-24 19:42:59;120;29;30;14;13;5;4;3;2;2;3
2019-07-24 19:43:58;120;29;30;14;13;5;4;3;2;2;3
2019-07-24 19:44:59;121;29;31;14;13;5;4;3;2;2;3
2019-07-24 19:45:59;121;29;31;14;13;5;4;3;2;2;3
2019-07-24 19:46:59;122;29;31;14;13;6;4;3;2;2;3
2019-07-24 19:47:58;122;29;31;14;13;6;4;3;2;2;3
2019-07-24 19:48:59;122;29;31;14;13;6;4;3;2;2;3
2019-07-24 19:49:59;122;29;31;14;13;6;4;3;2;2;3
2019-07-24 19:50:58;123;30;31;14;13;6;4;3;2;2;3
2019-07-24 19:51:59;123;30;31;14;13;6;4;3;2;2;3
2019-07-24 19:53:00;123;30;31;14;13;6;4;3;2;2;3
2019-07-24 19:53:58;123;30;31;14;13;6;4;3;2;2;3
2019-07-24 19:54:59;123;30;31;14;13;6;4;3;2;2;3
2019-07-24 19:55:58;123;30;31;14;13;6;4;3;2;2;3
2019-07-24 19:56:59;123;30;31;14;13;6;4;3;2;2;3
2019-07-24 19:57:59;123;30;31;14;13;6;4;3;2;2;3
2019-07-24 19:59:00;123;30;31;14;13;6;4;3;2;2;3
2019-07-24 19:59:58;123;30;31;14;13;6;4;3;2;2;3
2019-07-24 20:00:59;123;30;31;14;13;6;4;3;2;2;3
2019-07-24 20:02:00;123;30;31;14;13;6;4;3;2;2;3
2019-07-24 20:02:58;123;30;31;14;13;6;4;3;2;2;3
2019-07-24 20:03:59;124;30;32;14;13;6;4;3;2;2;3
2019-07-24 20:04:59;125;30;32;14;14;6;4;3;2;2;3
2019-07-24 20:05:58;125;30;32;14;14;6;4;3;2;2;3
2019-07-24 20:06:59;125;30;32;14;14;6;4;3;2;2;3
2019-07-24 20:07:58;125;30;32;14;14;6;4;3;2;2;3
2019-07-24 20:08:59;125;30;32;14;14;6;4;3;2;2;3
2019-07-24 20:09:59;125;30;32;14;14;6;4;3;2;2;3
2019-07-24 20:10:58;125;30;32;14;14;6;4;3;2;2;3
2019-07-24 20:11:59;126;30;33;14;14;6;4;3;2;2;3
2019-07-24 20:12:59;126;30;33;14;14;6;4;3;2;2;3
2019-07-24 20:13:58;126;31;32;14;14;6;4;3;2;2;3
2019-07-24 20:14:59;126;31;32;14;14;6;4;3;2;2;3
2019-07-24 20:15:59;126;31;32;14;14;6;4;3;2;2;3
2019-07-24 20:16:58;126;31;32;14;14;6;4;3;2;2;3
2019-07-24 20:17:59;126;31;32;14;14;6;4;3;2;2;3
2019-07-24 20:18:59;126;31;32;14;14;6;4;3;2;2;3
2019-07-24 20:19:58;126;31;32;14;14;6;4;3;2;2;3
2019-07-24 20:20:59;126;31;32;14;14;6;4;3;2;2;3
2019-07-24 20:21:58;126;31;32;14;14;6;4;3;2;2;3
2019-07-24 20:22:59;126;31;32;14;14;6;4;3;2;2;3
2019-07-24 20:23:58;126;31;32;14;14;6;4;3;2;2;3
2019-07-24 20:24:59;126;31;32;14;14;6;4;3;2;2;3
2019-07-24 20:25:59;127;31;33;14;14;6;4;3;2;2;3
2019-07-24 20:26:58;127;31;33;14;14;6;4;3;2;2;3
2019-07-24 20:27:59;127;31;33;14;14;6;4;3;2;2;3
2019-07-24 20:28:59;127;31;33;14;14;6;4;3;2;2;3
2019-07-24 20:29:58;127;31;33;14;14;6;4;3;2;2;3
2019-07-24 20:30:59;127;31;33;14;14;6;4;3;2;2;3
2019-07-24 20:31:59;127;31;33;14;14;6;4;3;2;2;3
2019-07-24 20:32:58;127;31;33;14;14;6;4;3;2;2;3
2019-07-24 20:33:59;126;31;33;14;14;6;4;3;2;2;3
2019-07-24 20:34:58;126;31;33;14;14;6;4;3;2;2;3
2019-07-24 20:35:59;126;31;34;14;14;6;4;3;2;2;2
2019-07-24 20:36:58;126;31;34;14;14;6;4;3;2;2;2
2019-07-24 20:37:59;127;31;34;14;14;6;4;4;2;2;2
2019-07-24 20:38:59;127;31;34;14;14;6;4;4;2;2;2
2019-07-24 20:39:58;128;31;34;14;14;7;4;4;2;2;2
2019-07-24 20:40:59;128;31;34;14;14;7;4;4;2;2;2
2019-07-24 20:41:58;128;31;34;14;14;7;4;4;2;2;2
2019-07-24 20:42:59;128;31;34;14;14;7;4;4;2;2;2
2019-07-24 20:43:58;129;32;34;14;14;7;4;4;2;2;2
2019-07-24 20:44:59;130;32;35;14;14;7;4;4;2;2;2
2019-07-24 20:45:59;130;32;35;14;14;7;4;4;2;2;2
2019-07-24 20:46:58;130;32;35;14;14;7;4;4;2;2;2
2019-07-24 20:47:59;130;32;35;14;14;7;4;4;2;2;2
2019-07-24 20:48:59;130;32;35;14;14;7;4;4;2;2;2
2019-07-24 20:49:58;130;32;35;14;14;7;4;4;2;2;2
2019-07-24 20:50:59;130;32;36;14;14;6;4;4;2;2;2
2019-07-24 20:51:59;130;32;36;14;14;6;4;4;2;2;2
2019-07-24 20:52:58;130;32;36;14;14;6;4;4;2;2;2
2019-07-24 20:53:59;130;32;36;14;14;6;4;4;2;2;2
2019-07-24 20:54:58;130;32;36;14;14;6;4;4;2;2;2
2019-07-24 20:55:59;130;32;36;14;14;6;4;4;2;2;2
2019-07-24 20:56:59;130;32;36;14;14;6;4;4;2;2;2
2019-07-24 20:57:58;130;32;36;14;14;6;4;4;2;2;2
2019-07-24 20:58:59;130;32;36;14;14;6;4;4;2;2;2
2019-07-24 20:59:59;130;32;36;14;14;6;4;4;2;2;2
2019-07-24 21:00:58;130;32;36;14;14;6;4;4;2;2;2
2019-07-24 21:01:59;130;32;36;14;14;6;4;4;2;2;2
2019-07-24 21:02:59;130;32;36;14;14;6;4;4;2;2;2
2019-07-24 21:03:58;130;32;36;14;14;6;4;4;2;2;2
2019-07-24 21:04:59;130;32;36;14;14;6;4;4;2;2;2
2019-07-24 21:05:58;131;32;37;14;14;6;4;4;2;2;2
2019-07-24 21:06:59;131;32;37;14;14;6;4;4;2;2;2
2019-07-24 21:07:59;131;32;37;14;14;6;4;4;2;2;2
2019-07-24 21:08:58;131;32;37;14;14;6;4;4;2;2;2
2019-07-24 21:09:59;131;32;37;14;14;6;4;4;2;2;2
2019-07-24 21:10:59;131;32;37;14;14;6;4;4;2;2;2
2019-07-24 21:11:58;131;32;37;14;14;6;4;4;2;2;2
2019-07-24 21:12:59;132;32;38;14;14;6;4;4;2;2;2
2019-07-24 21:13:58;133;32;39;14;14;6;4;4;2;2;2
2019-07-24 21:14:59;133;32;39;14;14;6;4;4;2;2;2
2019-07-24 21:15:59;133;32;39;14;14;6;4;4;2;2;2
2019-07-24 21:16:58;135;32;40;15;14;6;4;4;2;2;2
2019-07-24 21:17:59;135;32;40;15;14;6;4;4;2;2;2
2019-07-24 21:18:59;135;32;40;15;14;6;4;4;2;2;2
2019-07-24 21:19:58;135;32;40;15;14;6;4;4;2;2;2
2019-07-24 21:20:59;135;32;40;15;14;6;4;4;2;2;2
2019-07-24 21:21:59;136;33;40;15;14;6;4;4;2;2;2
2019-07-24 21:22:58;136;33;41;15;14;6;4;4;2;2;2
2019-07-24 21:23:59;136;33;41;15;14;6;4;4;2;2;2
2019-07-24 21:24:59;136;33;41;15;14;6;4;4;2;2;2
2019-07-24 21:25:58;137;33;42;15;14;6;4;4;2;2;2
2019-07-24 21:26:59;137;33;42;15;14;6;4;4;2;2;2
2019-07-24 21:27:59;137;33;42;15;14;6;4;4;2;2;2
2019-07-24 21:28:58;138;33;43;15;14;6;4;4;2;2;2
2019-07-24 21:29:59;138;33;43;15;14;6;4;4;2;2;2
2019-07-24 21:30:59;138;33;43;15;14;6;4;4;2;2;2
2019-07-24 21:31:58;139;33;44;15;14;6;4;4;2;2;2
2019-07-24 21:32:59;139;33;44;15;14;6;4;4;2;2;2
2019-07-24 21:33:59;139;33;44;15;14;6;4;4;2;2;2
2019-07-24 21:34:58;139;33;44;15;14;6;4;4;2;2;2
2019-07-24 21:35:59;139;33;44;15;14;6;4;4;2;2;2
2019-07-24 21:36:59;139;33;44;15;14;6;4;4;2;2;2
2019-07-24 21:37:58;139;33;44;15;14;6;4;4;2;2;2
2019-07-24 21:38:59;139;33;45;15;14;6;4;4;2;2;2
2019-07-24 21:40:00;139;33;45;15;14;6;4;4;2;2;2
2019-07-24 21:40:58;139;33;45;15;14;6;4;4;2;2;2
2019-07-24 21:41:59;140;33;46;15;14;6;4;4;2;2;2
2019-07-24 21:42:59;140;33;46;15;14;6;4;4;2;2;2
2019-07-24 21:43:58;140;33;46;15;14;6;4;4;2;2;2
2019-07-24 21:44:59;141;33;47;15;14;6;4;4;2;2;2
2019-07-24 21:45:59;141;33;47;15;14;6;4;4;2;2;2
2019-07-24 21:46:58;141;33;47;15;14;6;4;4;2;2;2
2019-07-24 21:47:59;141;33;47;15;14;6;4;4;2;2;2
2019-07-24 21:48:59;141;33;47;15;14;6;4;4;2;2;2
2019-07-24 21:49:58;141;33;47;15;14;6;4;4;2;2;2
2019-07-24 21:50:59;142;35;46;15;14;6;4;4;2;2;2
2019-07-24 21:51:59;143;36;46;15;14;6;4;4;2;2;2
2019-07-24 21:52:58;143;36;46;15;14;6;4;4;2;2;2
2019-07-24 21:53:59;144;37;46;15;14;6;4;4;2;2;2
