datetime;total_votes;jakesnake;Bf109H;pavelomg;XASSA;Dirtylieutenant;diliago;kotophalk;kaiL;Lavarana;Goinsane
2020-01-01 17:27:59;82;20;28;6;3;4;4;0;3;0;2
2020-01-01 17:28:58;82;20;28;6;3;4;4;0;3;0;2
2020-01-01 17:29:59;82;20;28;6;3;4;4;0;3;0;2
2020-01-01 17:30:59;82;20;28;6;3;4;4;0;3;0;2
2020-01-01 17:31:59;82;20;28;6;3;4;4;0;3;0;2
2020-01-01 17:32:58;82;20;28;6;3;4;4;0;3;0;2
2020-01-01 17:33:59;82;20;28;6;3;4;4;0;3;0;2
2020-01-01 17:34:59;82;20;28;6;3;4;4;0;3;0;2
2020-01-01 17:36:00;82;20;28;6;3;4;4;0;3;0;2
2020-01-01 17:36:58;82;20;28;6;3;4;4;0;3;0;2
2020-01-01 17:37:59;82;20;28;6;3;4;4;0;3;0;2
2020-01-01 17:38:59;82;20;28;6;3;4;4;0;3;0;2
2020-01-01 17:39:59;82;20;28;6;3;4;4;0;3;0;2
2020-01-01 17:40:58;82;20;28;6;3;4;4;0;3;0;2
2020-01-01 17:41:59;82;20;28;6;3;4;4;0;3;0;2
2020-01-01 17:42:59;82;20;28;6;3;4;4;0;3;0;2
2020-01-01 17:43:59;82;20;28;6;3;4;4;0;3;0;2
2020-01-01 17:44:58;82;20;28;6;3;4;4;0;3;0;2
2020-01-01 17:45:59;82;20;28;6;3;4;4;0;3;0;2
2020-01-01 17:46:59;83;20;29;6;3;4;4;0;3;0;2
2020-01-01 17:47:58;83;20;29;6;3;4;4;0;3;0;2
2020-01-01 17:48:59;83;20;29;6;3;4;4;0;3;0;2
2020-01-01 17:49:59;83;20;29;6;3;4;4;0;3;0;2
2020-01-01 17:50:59;83;20;29;6;3;4;4;0;3;0;2
2020-01-01 17:51:58;84;20;30;6;3;4;4;0;3;0;2
2020-01-01 17:52:59;84;20;30;6;3;4;4;0;3;0;2
2020-01-01 17:53:59;84;20;30;6;3;4;4;0;3;0;2
2020-01-01 17:54:58;84;20;30;6;3;4;4;0;3;0;2
2020-01-01 17:55:59;84;20;30;6;3;4;4;0;3;0;2
2020-01-01 17:56:59;84;20;30;6;3;4;4;0;3;0;2
2020-01-01 17:57:59;84;20;30;6;3;4;4;0;3;0;2
2020-01-01 17:58:58;84;20;30;6;3;4;4;0;3;0;2
2020-01-01 17:59:59;84;20;30;6;3;4;4;0;3;0;2
2020-01-01 18:00:59;84;20;30;6;3;4;4;0;3;0;2
2020-01-01 18:01:58;84;20;30;6;3;4;4;0;3;0;2
2020-01-01 18:02:59;84;20;30;6;3;4;4;0;3;0;2
2020-01-01 18:03:58;84;20;30;6;3;4;4;0;3;0;2
2020-01-01 18:04:59;84;20;30;6;3;4;4;0;3;0;2
2020-01-01 18:05:59;84;20;30;6;3;4;4;0;3;0;2
2020-01-01 18:06:58;84;20;30;6;3;4;4;0;3;0;2
2020-01-01 18:07:59;84;20;30;6;3;4;4;0;3;0;2
2020-01-01 18:08:59;84;20;30;6;3;4;4;0;3;0;2
2020-01-01 18:09:58;84;20;30;6;3;4;4;0;3;0;2
2020-01-01 18:10:59;84;20;30;6;3;4;4;0;3;0;2
2020-01-01 18:11:59;84;20;30;6;3;4;4;0;3;0;2
2020-01-01 18:12:59;84;20;30;6;3;4;4;0;3;0;2
2020-01-01 18:13:58;84;20;30;6;3;4;4;0;3;0;2
2020-01-01 18:14:59;84;20;30;6;3;4;4;0;3;0;2
2020-01-01 18:15:59;84;20;30;6;3;4;4;0;3;0;2
2020-01-01 18:16:58;84;20;30;6;3;4;4;0;3;0;2
2020-01-01 18:17:59;84;20;30;6;3;4;4;0;3;0;2
2020-01-01 18:18:59;85;20;30;6;3;4;4;0;3;1;2
2020-01-01 18:19:58;85;20;30;6;3;4;4;0;3;1;2
2020-01-01 18:20:59;85;20;30;6;3;4;4;0;3;1;2
2020-01-01 18:21:59;85;20;30;6;3;4;4;0;3;1;2
2020-01-01 18:22:59;85;20;30;6;3;4;4;0;3;1;2
2020-01-01 18:23:58;85;20;30;6;3;4;4;0;3;1;2
2020-01-01 18:24:59;85;20;30;6;3;4;4;0;3;1;2
2020-01-01 18:25:59;85;20;30;6;3;4;4;0;3;1;2
2020-01-01 18:26:58;85;20;30;6;3;4;4;0;3;1;2
2020-01-01 18:27:59;85;20;30;6;3;4;4;0;3;1;2
2020-01-01 18:28:59;85;20;30;6;3;4;4;0;3;1;2
2020-01-01 18:29:58;85;20;30;6;3;4;4;0;3;1;2
2020-01-01 18:30:59;85;20;30;6;3;4;4;0;3;1;2
2020-01-01 18:31:59;85;20;30;6;3;4;4;0;3;1;2
2020-01-01 18:32:58;86;21;30;6;3;4;4;0;3;1;2
2020-01-01 18:33:59;86;21;30;6;3;4;4;0;3;1;2
2020-01-01 18:34:59;86;21;30;6;3;4;4;0;3;1;2
2020-01-01 18:35:58;86;21;30;6;3;4;4;0;3;1;2
2020-01-01 18:36:59;86;21;30;6;3;4;4;0;3;1;2
2020-01-01 18:38:00;86;21;30;6;3;4;4;0;3;1;2
2020-01-01 18:38:58;86;21;30;6;3;4;4;0;3;1;2
2020-01-01 18:39:59;86;21;30;6;3;4;4;0;3;1;2
2020-01-01 18:40:59;86;21;30;6;3;4;4;0;3;1;2
2020-01-01 18:41:58;86;21;30;6;3;4;4;0;3;1;2
2020-01-01 18:42:59;86;21;30;6;3;4;4;0;3;1;2
2020-01-01 18:43:58;86;21;30;6;3;4;4;0;3;1;2
2020-01-01 18:44:59;86;21;30;6;3;4;4;0;3;1;2
2020-01-01 18:45:59;86;21;30;6;3;4;4;0;3;1;2
2020-01-01 18:46:58;86;21;30;6;3;4;4;0;3;1;2
2020-01-01 18:47:59;86;21;30;6;3;4;4;0;3;1;2
2020-01-01 18:48:59;86;21;30;6;3;4;4;0;3;1;2
2020-01-01 18:49:59;86;21;30;6;3;4;4;0;3;1;2
2020-01-01 18:50:58;86;21;30;6;3;4;4;0;3;1;2
2020-01-01 18:51:59;86;21;30;6;3;4;4;0;3;1;2
2020-01-01 18:52:59;86;21;30;6;3;4;4;0;3;1;2
2020-01-01 18:53:59;86;21;30;6;3;4;4;0;3;1;2
2020-01-01 18:54:58;86;21;30;6;3;4;4;0;3;1;2
2020-01-01 18:55:59;86;21;30;6;3;4;4;0;3;1;2
2020-01-01 18:56:59;86;21;30;6;3;4;4;0;3;1;2
2020-01-01 18:57:58;86;21;30;6;3;4;4;0;3;1;2
2020-01-01 18:58:59;86;21;30;6;3;4;4;0;3;1;2
2020-01-01 18:59:59;86;21;30;6;3;4;4;0;3;1;2
2020-01-01 19:00:58;86;21;30;6;3;4;4;0;3;1;2
2020-01-01 19:01:59;87;22;30;6;3;4;4;0;3;1;2
2020-01-01 19:02:59;87;22;30;6;3;4;4;0;3;1;2
2020-01-01 19:03:58;87;22;30;6;3;4;4;0;3;1;2
2020-01-01 19:04:59;87;22;30;6;3;4;4;0;3;1;2
2020-01-01 19:05:59;87;22;30;6;3;4;4;0;3;1;2
2020-01-01 19:06:58;87;22;30;6;3;4;4;0;3;1;2
2020-01-01 19:07:59;87;22;30;6;3;4;4;0;3;1;2
2020-01-01 19:08:59;87;22;30;6;3;4;4;0;3;1;2
2020-01-01 19:09:59;87;22;30;6;3;4;4;0;3;1;2
2020-01-01 19:10:58;87;22;30;6;3;4;4;0;3;1;2
2020-01-01 19:11:59;87;22;30;6;3;4;4;0;3;1;2
2020-01-01 19:12:59;87;22;30;6;3;4;4;0;3;1;2
2020-01-01 19:13:58;87;22;30;6;3;4;4;0;3;1;2
2020-01-01 19:14:59;87;22;30;6;3;4;4;0;3;1;2
2020-01-01 19:15:59;87;22;30;6;3;4;4;0;3;1;2
2020-01-01 19:16:58;87;22;30;6;3;4;4;0;3;1;2
2020-01-01 19:17:59;87;22;30;6;3;4;4;0;3;1;2
2020-01-01 19:18:59;87;22;30;6;3;4;4;0;3;1;2
2020-01-01 19:19:58;87;22;30;6;3;4;4;0;3;1;2
2020-01-01 19:20:59;87;22;30;6;3;4;4;0;3;1;2
2020-01-01 19:21:59;87;22;30;6;3;4;4;0;3;1;2
2020-01-01 19:22:58;87;22;30;6;3;4;4;0;3;1;2
2020-01-01 19:23:59;87;22;30;6;3;4;4;0;3;1;2
2020-01-01 19:24:59;87;22;30;6;3;4;4;0;3;1;2
2020-01-01 19:25:58;87;22;30;6;3;4;4;0;3;1;2
2020-01-01 19:26:59;87;22;30;6;3;4;4;0;3;1;2
2020-01-01 19:27:59;87;22;30;6;3;4;4;0;3;1;2
2020-01-01 19:28:58;87;22;30;6;3;4;4;0;3;1;2
2020-01-01 19:29:59;87;22;30;6;3;4;4;0;3;1;2
2020-01-01 19:30:59;87;22;30;6;3;4;4;0;3;1;2
2020-01-01 19:31:59;87;22;30;6;3;4;4;0;3;1;2
2020-01-01 19:32:58;87;22;30;6;3;4;4;0;3;1;2
2020-01-01 19:33:59;89;23;31;6;3;4;4;0;3;1;2
2020-01-01 19:34:59;89;23;31;6;3;4;4;0;3;1;2
2020-01-01 19:35:58;89;23;31;6;3;4;4;0;3;1;2
2020-01-01 19:36:59;89;23;31;6;3;4;4;0;3;1;2
2020-01-01 19:37:59;89;23;31;6;3;4;4;0;3;1;2
2020-01-01 19:38:58;89;23;31;6;3;4;4;0;3;1;2
2020-01-01 19:39:59;89;23;31;6;3;4;4;0;3;1;2
2020-01-01 19:40:59;89;23;31;6;3;4;4;0;3;1;2
2020-01-01 19:41:58;89;23;31;6;3;4;4;0;3;1;2
2020-01-01 19:42:59;89;23;31;6;3;4;4;0;3;1;2
2020-01-01 19:43:59;89;23;31;6;3;4;4;0;3;1;2
2020-01-01 19:44:58;89;23;31;6;3;4;4;0;3;1;2
2020-01-01 19:45:59;89;23;31;6;3;4;4;0;3;1;2
2020-01-01 19:46:59;89;23;31;6;3;4;4;0;3;1;2
2020-01-01 19:47:58;89;23;31;6;3;4;4;0;3;1;2
2020-01-01 19:48:59;89;23;31;6;3;4;4;0;3;1;2
2020-01-01 19:49:58;89;23;31;6;3;4;4;0;3;1;2
2020-01-01 19:50:59;89;23;31;6;3;4;4;0;3;1;2
2020-01-01 19:51:58;89;23;31;6;3;4;4;0;3;1;2
2020-01-01 19:52:59;90;23;31;6;3;4;4;1;3;0;2
2020-01-01 19:53:59;90;23;31;6;3;4;4;1;3;0;2
2020-01-01 19:54:58;90;23;31;6;3;4;4;1;3;0;2
2020-01-01 19:55:59;90;23;31;6;3;4;4;1;3;0;2
2020-01-01 19:56:58;90;23;31;6;3;4;4;1;3;0;2
2020-01-01 19:57:59;90;23;31;6;3;4;4;1;3;0;2
2020-01-01 19:58:59;90;23;31;6;3;4;4;1;3;0;2
2020-01-01 19:59:58;90;23;31;6;3;4;4;1;3;0;2
2020-01-01 20:00:59;90;23;31;6;3;4;4;1;3;0;2
2020-01-01 20:01:59;90;23;31;6;3;4;4;1;3;0;2
2020-01-01 20:02:58;90;23;31;6;3;4;4;1;3;0;2
2020-01-01 20:03:59;90;23;31;6;3;4;4;1;3;0;2
2020-01-01 20:04:59;90;23;31;6;3;4;4;1;3;0;2
2020-01-01 20:05:58;91;23;32;6;3;4;4;1;3;0;2
2020-01-01 20:06:59;91;23;32;6;3;4;4;1;3;0;2
2020-01-01 20:07:59;92;24;32;6;3;4;4;1;3;0;2
2020-01-01 20:08:58;92;24;32;6;3;4;4;1;3;0;2
2020-01-01 20:09:59;92;24;32;6;3;4;4;1;3;0;2
2020-01-01 20:10:59;92;24;32;6;3;4;4;1;3;0;2
2020-01-01 20:11:58;92;24;32;6;3;4;4;1;3;0;2
2020-01-01 20:12:59;92;24;32;6;3;4;4;1;3;0;2
2020-01-01 20:13:59;92;24;32;6;3;4;4;1;3;0;2
2020-01-01 20:14:59;92;24;32;6;3;4;4;1;3;0;2
2020-01-01 20:15:59;92;24;32;6;3;4;4;1;3;0;2
2020-01-01 20:16:59;92;24;32;6;3;4;4;1;3;0;2
2020-01-01 20:17:58;92;24;32;6;3;4;4;1;3;0;2
2020-01-01 20:18:59;92;24;32;6;3;4;4;1;3;0;2
2020-01-01 20:19:59;94;25;33;6;3;4;4;1;3;0;2
2020-01-01 20:20:58;94;25;33;6;3;4;4;1;3;0;2
2020-01-01 20:21:59;94;25;33;6;3;4;4;1;3;0;2
2020-01-01 20:22:59;94;25;33;6;3;4;4;1;3;0;2
2020-01-01 20:23:58;94;25;33;6;3;4;4;1;3;0;2
2020-01-01 20:24:59;94;25;33;6;3;4;4;1;3;0;2
2020-01-01 20:25:58;94;25;33;6;3;4;4;1;3;0;2
2020-01-01 20:26:59;94;25;33;6;3;4;4;1;3;0;2
2020-01-01 20:27:59;94;25;33;6;3;4;4;1;3;0;2
2020-01-01 20:28:58;94;25;33;6;3;4;4;1;3;0;2
2020-01-01 20:29:59;94;25;33;6;3;4;4;1;3;0;2
2020-01-01 20:30:59;94;25;33;6;3;4;4;1;3;0;2
2020-01-01 20:31:58;94;25;33;6;3;4;4;1;3;0;2
2020-01-01 20:32:59;94;25;33;6;3;4;4;1;3;0;2
2020-01-01 20:33:58;94;25;33;6;3;4;4;1;3;0;2
2020-01-01 20:34:59;94;25;33;6;3;4;4;1;3;0;2
2020-01-01 20:35:58;94;25;33;6;3;4;4;1;3;0;2
2020-01-01 20:36:59;94;25;33;6;3;4;4;1;3;0;2
2020-01-01 20:37:59;94;25;33;6;3;4;4;1;3;0;2
2020-01-01 20:38:58;94;25;34;5;3;4;4;1;3;0;2
2020-01-01 20:39:59;94;25;34;5;3;4;4;1;3;0;2
2020-01-01 20:40:59;94;25;34;5;3;4;4;1;3;0;2
2020-01-01 20:41:58;94;25;34;5;3;4;4;1;3;0;2
2020-01-01 20:42:59;94;25;34;5;3;4;4;1;3;0;2
2020-01-01 20:43:58;94;25;34;5;3;4;4;1;3;0;2
2020-01-01 20:44:59;94;25;34;5;3;4;4;1;3;0;2
2020-01-01 20:45:58;94;25;34;5;3;4;4;1;3;0;2
2020-01-01 20:46:59;95;26;34;5;3;4;4;1;3;0;2
2020-01-01 20:48:00;96;27;34;5;3;4;4;1;3;0;2
2020-01-01 20:48:58;96;27;34;5;3;4;4;1;3;0;2
2020-01-01 20:49:59;96;27;34;5;3;4;4;1;3;0;2
2020-01-01 20:50:58;96;27;34;5;3;4;4;1;3;0;2
2020-01-01 20:51:59;96;27;34;5;3;4;4;1;3;0;2
2020-01-01 20:52:58;96;27;34;5;3;4;4;1;3;0;2
2020-01-01 20:53:59;96;27;34;5;3;4;4;1;3;0;2
2020-01-01 20:54:59;96;27;34;5;3;4;4;1;3;0;2
2020-01-01 20:55:58;96;27;34;5;3;4;4;1;3;0;2
2020-01-01 20:56:59;96;27;34;5;3;4;4;1;3;0;2
2020-01-01 20:57:58;96;27;34;5;3;4;4;1;3;0;2
2020-01-01 20:58:59;96;27;34;5;3;4;4;1;3;0;2
2020-01-01 20:59:59;96;27;34;5;3;4;4;1;3;0;2
2020-01-01 21:00:58;96;27;34;5;3;4;4;1;3;0;2
2020-01-01 21:01:59;96;27;34;5;3;4;4;1;3;0;2
2020-01-01 21:02:58;96;27;34;5;3;4;4;1;3;0;2
2020-01-01 21:03:59;96;27;34;5;3;4;4;1;3;0;2
2020-01-01 21:05:00;96;27;34;5;3;4;4;1;3;0;2
2020-01-01 21:05:58;96;27;34;5;3;4;4;1;3;0;2
2020-01-01 21:06:59;96;27;34;5;3;4;4;1;3;0;2
2020-01-01 21:07:58;96;27;34;5;3;4;4;1;3;0;2
2020-01-01 21:08:59;96;27;34;5;3;4;4;1;3;0;2
2020-01-01 21:09:59;96;27;34;5;3;4;4;1;3;0;2
2020-01-01 21:10:58;96;27;34;5;3;4;4;1;3;0;2
2020-01-01 21:11:59;96;27;34;5;3;4;4;1;3;0;2
2020-01-01 21:12:59;96;27;34;5;3;4;4;1;3;0;2
2020-01-01 21:13:58;96;27;34;5;3;4;4;1;3;0;2
2020-01-01 21:14:59;96;27;34;5;3;4;4;1;3;0;2
2020-01-01 21:15:59;97;27;35;5;3;4;4;1;3;0;2
2020-01-01 21:16:59;97;27;35;5;3;4;4;1;3;0;2
2020-01-01 21:17:58;97;27;35;5;3;4;4;1;3;0;2
2020-01-01 21:18:59;97;27;35;5;3;4;4;1;3;0;2
2020-01-01 21:19:59;97;27;35;5;3;4;4;1;3;0;2
2020-01-01 21:21:00;97;27;35;5;3;4;4;1;3;0;2
2020-01-01 21:21:58;97;27;35;5;3;4;4;1;3;0;2
2020-01-01 21:22:59;97;27;35;5;3;4;4;1;3;0;2
2020-01-01 21:23:59;98;28;35;5;3;4;4;1;3;0;2
2020-01-01 21:24:58;98;28;35;5;3;4;4;1;3;0;2
2020-01-01 21:25:59;98;28;35;5;3;4;4;1;3;0;2
2020-01-01 21:26:59;98;28;35;5;3;4;4;1;3;0;2
2020-01-01 21:27:59;98;28;35;5;3;4;4;1;3;0;2
2020-01-01 21:28:58;99;28;35;5;4;4;4;2;3;0;2
2020-01-01 21:29:59;99;28;35;5;4;4;4;2;3;0;2
2020-01-01 21:30:59;99;28;35;5;4;4;4;2;3;0;2
2020-01-01 21:31:58;100;28;35;6;4;4;4;2;3;0;2
2020-01-01 21:32:59;100;28;35;6;4;4;4;2;3;0;2
2020-01-01 21:33:58;100;28;35;6;4;4;4;2;3;0;2
2020-01-01 21:34:59;100;28;35;6;4;4;4;2;3;0;2
2020-01-01 21:35:59;100;28;35;6;4;4;4;2;3;0;2
2020-01-01 21:36:58;100;29;35;6;4;4;4;2;3;0;2
2020-01-01 21:37:59;101;30;35;6;4;4;4;2;3;0;2
2020-01-01 21:38:59;101;30;35;6;4;4;4;2;3;0;2
2020-01-01 21:39:59;101;30;35;6;4;4;4;2;3;0;2
2020-01-01 21:40:59;101;30;35;6;4;4;4;2;3;0;2
2020-01-01 21:41:58;101;30;35;6;4;4;4;2;3;0;2
2020-01-01 21:42:59;101;30;35;6;4;4;4;2;3;0;2
2020-01-01 21:43:58;101;30;35;6;4;4;4;2;3;0;2
2020-01-01 21:44:59;101;30;35;6;4;4;4;2;3;0;2
2020-01-01 21:45:59;102;30;36;6;4;4;4;2;3;0;2
2020-01-01 21:46:59;102;30;36;6;4;4;4;2;3;0;2
2020-01-01 21:47:58;103;31;36;6;4;4;4;2;3;0;2
2020-01-01 21:48:59;104;32;36;6;4;4;4;2;3;0;2
2020-01-01 21:49:59;104;32;36;6;4;4;4;2;3;0;2
2020-01-01 21:50:59;104;32;36;6;4;4;4;2;3;0;2
2020-01-01 21:51:58;104;32;36;6;4;4;4;2;3;0;2
2020-01-01 21:52:59;105;32;37;6;4;4;4;2;3;0;2
2020-01-01 21:53:58;105;32;37;6;4;4;4;2;3;0;2
2020-01-01 21:54:59;105;32;37;6;4;4;4;2;3;0;2
2020-01-01 21:55:59;105;32;37;6;4;4;4;2;3;0;2
2020-01-01 21:56:59;105;32;37;6;4;4;4;2;3;0;2
2020-01-01 21:57:58;105;32;37;6;4;4;4;2;3;0;2
2020-01-01 21:58:59;105;32;37;6;4;4;4;2;3;0;2
2020-01-01 21:59:59;105;32;37;6;4;4;4;2;3;0;2
2020-01-01 22:00:59;105;32;37;6;4;4;4;2;3;0;2
2020-01-01 22:01:59;105;32;37;6;4;4;4;2;3;0;2
2020-01-01 22:02:58;105;32;37;6;4;4;4;2;3;0;2
2020-01-01 22:03:59;105;32;37;6;4;4;4;2;3;0;2
2020-01-01 22:04:59;105;32;37;6;4;4;4;2;3;0;2
2020-01-01 22:05:58;105;32;37;6;4;4;4;2;3;0;2
2020-01-01 22:06:59;105;32;37;6;4;4;4;2;3;0;2
2020-01-01 22:07:59;105;32;37;6;4;4;4;2;3;0;2
2020-01-01 22:08:58;105;32;37;6;4;4;4;2;3;0;2
2020-01-01 22:09:59;106;32;37;6;4;4;5;2;3;0;2
2020-01-01 22:10:58;106;32;37;6;4;4;5;2;3;0;2
2020-01-01 22:11:59;106;32;37;6;4;5;5;2;2;0;2
2020-01-01 22:12:59;106;32;37;6;4;5;5;2;2;0;2
2020-01-01 22:13:58;106;32;37;6;4;5;5;2;2;0;2
2020-01-01 22:14:59;106;32;37;6;4;5;5;2;2;0;2
2020-01-01 22:15:59;106;32;37;6;4;5;5;2;2;0;2
2020-01-01 22:16:58;106;32;37;6;4;5;5;2;2;0;2
2020-01-01 22:17:59;107;32;37;6;5;5;5;2;2;0;2
2020-01-01 22:18:59;107;32;37;6;5;5;5;2;2;0;2
2020-01-01 22:19:58;107;32;37;6;5;5;5;2;2;0;2
2020-01-01 22:20:59;107;32;37;6;5;5;5;2;2;0;2
2020-01-01 22:21:59;107;32;37;6;5;5;5;2;2;0;2
2020-01-01 22:22:58;107;32;37;6;5;5;5;2;2;0;2
2020-01-01 22:23:59;108;33;37;6;5;5;5;2;2;0;2
2020-01-01 22:25:00;108;33;37;6;5;5;5;2;2;0;2
2020-01-01 22:25:58;108;33;37;6;5;5;5;2;2;0;2
2020-01-01 22:26:59;108;33;37;6;5;5;5;2;2;0;2
2020-01-01 22:27:58;108;33;37;6;5;5;5;2;2;0;2
2020-01-01 22:28:59;108;33;37;6;5;5;5;2;2;0;2
2020-01-01 22:29:58;108;33;37;6;5;5;5;2;2;0;2
2020-01-01 22:30:59;108;33;37;6;5;5;5;2;2;0;2
2020-01-01 22:31:58;108;33;37;6;5;5;5;2;2;0;2
2020-01-01 22:32:59;108;33;37;6;5;5;5;2;2;0;2
2020-01-01 22:33:59;109;34;37;6;5;5;5;2;2;0;2
2020-01-01 22:34:58;109;34;37;6;5;5;5;2;2;0;2
2020-01-01 22:35:59;109;34;37;6;5;5;5;2;2;0;2
2020-01-01 22:36:59;109;34;37;6;5;5;5;2;2;0;2
2020-01-01 22:37:58;110;35;37;6;5;5;5;2;2;0;2
2020-01-01 22:38:59;111;36;37;6;5;5;5;2;2;0;2
2020-01-01 22:39:59;111;36;37;6;5;5;5;2;2;0;2
2020-01-01 22:40:58;112;37;37;6;5;5;5;2;2;0;2
2020-01-01 22:41:59;112;37;37;6;5;5;5;2;2;0;2
2020-01-01 22:42:59;112;37;37;6;5;5;5;2;2;0;2
2020-01-01 22:43:58;112;37;37;6;5;5;5;2;2;0;2
2020-01-01 22:44:59;112;37;38;6;5;5;4;2;2;0;2
2020-01-01 22:45:59;112;37;38;6;5;5;4;2;2;0;2
2020-01-01 22:46:59;112;37;38;6;5;5;4;2;2;0;2
2020-01-01 22:47:58;112;37;38;6;5;5;4;2;2;0;2
2020-01-01 22:48:59;112;37;38;6;5;5;4;2;2;0;2
2020-01-01 22:49:59;112;37;38;6;5;5;4;2;2;0;2
2020-01-01 22:50:58;113;38;38;6;5;5;4;2;2;0;2
2020-01-01 22:51:59;113;38;38;6;5;5;4;2;2;0;2
2020-01-01 22:52:58;113;38;38;6;5;5;4;2;2;0;2
2020-01-01 22:53:59;113;38;38;6;5;5;4;2;2;0;2
2020-01-01 22:54:58;113;38;38;6;5;5;4;2;2;0;2
2020-01-01 22:55:59;113;38;38;6;5;5;4;2;2;0;2
2020-01-01 22:56:59;114;39;38;6;5;5;4;2;2;0;2
2020-01-01 22:57:59;114;39;38;6;5;5;4;2;2;0;2
2020-01-01 22:58:58;114;39;38;6;5;5;4;2;2;0;2
2020-01-01 22:59:59;115;40;38;6;5;5;4;2;2;0;2
2020-01-01 23:00:59;115;40;38;6;5;5;4;2;2;0;2
2020-01-01 23:01:58;115;40;38;6;5;5;4;2;2;0;2
2020-01-01 23:02:59;115;40;38;6;5;5;4;2;2;0;2
2020-01-01 23:03:59;115;40;38;6;5;5;4;2;2;0;2
2020-01-01 23:04:59;115;40;38;6;5;5;4;2;2;0;2
2020-01-01 23:05:59;115;40;38;6;5;5;4;2;2;0;2
2020-01-01 23:06:58;115;40;38;6;5;5;4;2;2;0;2
2020-01-01 23:07:59;115;41;38;6;5;5;3;2;2;0;2
2020-01-01 23:08:59;115;41;38;6;5;5;3;2;2;0;2
2020-01-01 23:09:59;116;42;38;6;5;5;3;2;2;0;2
2020-01-01 23:10:58;116;42;38;6;5;5;3;2;2;0;2
2020-01-01 23:11:59;116;42;38;6;5;5;3;2;2;0;2
2020-01-01 23:12:59;116;42;38;6;5;5;3;2;2;0;2
2020-01-01 23:13:59;116;42;38;6;5;5;3;2;2;0;2
2020-01-01 23:14:58;116;43;37;6;5;5;3;2;2;0;2
2020-01-01 23:15:59;116;43;37;6;5;5;3;2;2;0;2
2020-01-01 23:16:58;116;43;37;6;5;5;3;2;2;0;2
2020-01-01 23:17:59;116;43;37;6;5;5;3;2;2;0;2
2020-01-01 23:18:59;116;43;37;6;5;5;3;2;2;0;2
2020-01-01 23:19:58;116;43;37;6;5;5;3;2;2;0;2
2020-01-01 23:20:59;116;43;37;6;5;5;3;2;2;0;2
2020-01-01 23:21:59;116;43;37;6;5;5;3;2;2;0;2
2020-01-01 23:22:58;116;43;37;6;5;5;3;2;2;0;2
2020-01-01 23:23:59;116;43;37;6;5;5;3;2;2;0;2
2020-01-01 23:24:58;116;43;37;6;5;5;3;2;2;0;2
2020-01-01 23:25:59;116;43;37;6;5;5;3;2;2;0;2
2020-01-01 23:26:58;116;43;37;6;5;5;3;2;2;0;2
2020-01-01 23:27:59;116;43;37;6;5;5;3;2;2;0;2
2020-01-01 23:28:59;116;43;37;6;5;5;3;2;2;0;2
2020-01-01 23:29:59;116;43;37;6;5;5;3;2;2;0;2
2020-01-01 23:30:58;116;43;37;6;5;5;3;2;2;0;2
2020-01-01 23:31:59;116;43;37;6;5;5;3;2;2;0;2
2020-01-01 23:32:59;116;43;37;6;5;5;3;2;2;0;2
2020-01-01 23:33:58;116;43;37;6;5;5;3;2;2;0;2
2020-01-01 23:34:59;116;43;37;6;5;5;3;2;2;0;2
2020-01-01 23:35:59;116;45;36;6;5;5;3;2;2;1;1
2020-01-01 23:36:58;116;45;36;6;5;5;3;2;2;1;1
2020-01-01 23:37:59;116;45;36;6;5;5;3;2;2;1;1
2020-01-01 23:38:59;117;45;37;6;5;5;3;2;2;1;1
2020-01-01 23:39:58;117;45;37;6;5;5;3;2;2;1;1
2020-01-01 23:40:59;117;45;37;6;5;5;3;2;2;1;1
2020-01-01 23:41:58;117;45;37;6;5;5;3;2;2;1;1
2020-01-01 23:42:59;117;45;37;6;5;5;3;2;2;1;1
2020-01-01 23:43:58;117;45;37;6;5;5;3;2;2;1;1
2020-01-01 23:44:59;117;45;37;6;5;5;3;2;2;1;1
2020-01-01 23:45:59;117;45;37;6;5;5;3;2;2;1;1
2020-01-01 23:46:58;117;45;37;6;5;5;3;2;2;1;1
2020-01-01 23:47:59;118;46;37;6;5;5;3;2;2;1;1
2020-01-01 23:48:59;118;46;37;6;5;5;3;2;2;1;1
2020-01-01 23:49:58;118;46;37;6;5;5;3;2;2;1;1
2020-01-01 23:50:59;118;46;37;6;5;5;3;2;2;1;1
2020-01-01 23:51:59;119;47;37;6;5;5;3;2;2;1;1
2020-01-01 23:52:58;120;47;37;7;5;5;3;2;2;1;1
2020-01-01 23:53:59;120;47;37;7;5;5;3;2;2;1;1
2020-01-01 23:54:58;120;47;37;7;5;5;3;2;2;1;1
2020-01-01 23:55:59;120;47;37;7;5;5;3;2;2;1;1
2020-01-01 23:56:59;121;48;37;7;5;5;3;2;2;1;1
2020-01-01 23:57:58;121;48;37;7;5;5;3;2;2;1;1
2020-01-01 23:58:59;121;48;37;7;5;5;3;2;2;1;1
2020-01-01 23:59:59;120;48;36;7;5;5;3;2;2;1;1
