datetime;total_votes;ruweb;shamanka;aeroplanchik;quick_justice;Hexadecachoron;navalny;Terkin;BlackIrony;Ucsus;Archie_RU
2020-04-01 19:42:59;331;102;81;66;15;15;12;10;7;4;0
2020-04-01 19:43:58;331;102;81;66;15;15;12;10;7;4;0
2020-04-01 19:44:59;331;102;81;66;15;15;12;10;7;4;0
2020-04-01 19:45:58;331;102;81;66;15;15;12;10;7;4;0
2020-04-01 19:46:59;332;102;82;66;15;15;12;10;7;4;0
2020-04-01 19:47:59;332;102;82;66;15;15;12;10;7;4;0
2020-04-01 19:48:58;332;102;82;66;15;15;12;10;7;4;0
2020-04-01 19:49:59;332;102;82;66;15;15;12;10;7;4;0
2020-04-01 19:50:59;333;102;83;66;15;15;12;10;7;4;0
2020-04-01 19:51:59;333;102;83;66;15;15;12;10;7;4;0
2020-04-01 19:52:58;333;102;83;66;15;15;12;10;7;4;0
2020-04-01 19:53:59;333;102;83;66;15;15;12;10;7;4;0
2020-04-01 19:54:59;333;102;83;66;15;15;12;10;7;4;0
2020-04-01 19:55:59;333;101;83;67;15;15;12;10;7;4;0
2020-04-01 19:56:58;333;101;83;67;15;15;12;10;7;4;0
2020-04-01 19:57:59;334;101;83;68;15;15;12;10;7;4;0
2020-04-01 19:58:59;335;101;84;68;15;15;12;10;7;4;0
2020-04-01 19:59:58;335;101;84;68;15;15;12;10;7;4;0
2020-04-01 20:00:59;335;101;84;68;15;15;12;10;7;4;0
2020-04-01 20:01:59;336;102;84;68;15;15;12;10;7;4;0
2020-04-01 20:02:58;337;103;84;68;15;15;12;10;7;4;0
2020-04-01 20:03:59;338;104;84;68;15;15;12;10;7;4;0
2020-04-01 20:04:59;340;105;85;68;15;15;12;10;7;4;0
2020-04-01 20:05:58;340;105;85;68;15;15;12;10;7;4;0
2020-04-01 20:06:59;340;105;85;68;15;15;12;10;7;4;0
2020-04-01 20:07:59;340;105;85;68;15;15;12;10;7;4;0
2020-04-01 20:08:58;340;105;85;68;15;15;12;10;7;4;0
2020-04-01 20:09:59;340;105;85;68;15;15;12;10;7;4;0
2020-04-01 20:10:59;340;105;85;68;15;15;12;10;7;4;0
2020-04-01 20:11:59;341;106;85;68;15;15;12;10;7;4;0
2020-04-01 20:12:58;341;106;85;68;15;15;12;10;7;4;0
2020-04-01 20:13:59;341;106;85;68;15;15;12;10;7;4;0
2020-04-01 20:14:59;341;106;85;68;15;15;12;10;7;4;0
2020-04-01 20:15:58;342;107;85;68;15;15;12;10;7;4;0
2020-04-01 20:16:59;342;107;85;68;15;15;12;10;7;4;0
2020-04-01 20:17:59;342;107;85;68;15;15;12;10;7;4;0
2020-04-01 20:18:59;343;108;85;68;15;15;12;10;7;4;0
2020-04-01 20:19:58;345;108;86;68;15;15;12;11;7;4;0
2020-04-01 20:20:59;345;108;86;68;15;15;12;11;7;4;0
2020-04-01 20:21:59;345;108;86;68;15;15;12;11;7;4;0
2020-04-01 20:22:59;346;109;86;68;15;15;12;11;7;4;0
2020-04-01 20:23:58;345;109;85;68;15;15;12;11;7;4;0
2020-04-01 20:24:59;345;109;85;68;15;15;12;11;7;4;0
2020-04-01 20:25:59;345;109;85;68;15;15;12;11;7;4;0
2020-04-01 20:26:59;345;109;85;68;15;15;12;11;7;4;0
2020-04-01 20:27:58;347;110;85;69;15;15;12;11;7;4;0
2020-04-01 20:28:59;349;110;86;70;15;15;12;11;7;4;0
2020-04-01 20:29:59;349;110;86;70;15;15;12;11;7;4;0
2020-04-01 20:30:59;349;110;86;70;15;15;12;11;7;4;0
2020-04-01 20:31:58;349;110;86;70;15;15;12;11;7;4;0
2020-04-01 20:32:59;349;110;86;70;15;15;12;11;7;4;0
2020-04-01 20:33:59;349;110;86;70;15;15;12;11;7;4;0
2020-04-01 20:34:58;349;110;86;70;15;15;12;11;7;4;0
2020-04-01 20:35:59;350;111;86;70;15;15;12;11;7;4;0
2020-04-01 20:36:59;350;111;86;70;15;15;12;11;7;4;0
2020-04-01 20:37:59;350;111;86;70;15;15;12;11;7;4;0
2020-04-01 20:38:58;351;112;86;70;15;15;12;11;7;4;0
2020-04-01 20:39:59;351;112;86;70;15;15;12;11;7;4;0
2020-04-01 20:40:59;351;112;86;70;15;15;12;11;7;4;0
2020-04-01 20:41:59;351;112;86;70;15;15;12;11;7;4;0
2020-04-01 20:42:58;351;112;86;70;15;15;12;11;7;4;0
2020-04-01 20:43:59;351;112;86;70;15;15;12;11;7;4;0
2020-04-01 20:44:58;351;112;86;70;15;15;12;11;7;4;0
2020-04-01 20:45:59;351;112;86;70;15;15;12;11;7;4;0
2020-04-01 20:46:59;352;113;86;70;15;15;12;11;7;4;0
2020-04-01 20:47:58;352;113;86;70;15;15;12;11;7;4;0
2020-04-01 20:48:59;352;113;86;70;15;15;12;11;7;4;0
2020-04-01 20:49:58;353;113;86;71;15;15;12;11;7;4;0
2020-04-01 20:50:59;353;113;86;71;15;15;12;11;7;4;0
2020-04-01 20:51:59;353;113;86;71;15;15;12;11;7;4;0
2020-04-01 20:52:59;353;113;86;71;15;15;12;11;7;4;0
2020-04-01 20:53:58;354;114;86;71;15;15;12;11;7;4;0
2020-04-01 20:54:59;354;114;86;71;15;15;12;11;7;4;0
2020-04-01 20:55:59;354;114;86;71;15;15;12;11;7;4;0
2020-04-01 20:56:58;354;114;86;71;15;15;12;11;7;4;0
2020-04-01 20:57:59;354;114;86;71;15;15;12;11;7;4;0
2020-04-01 20:58:59;354;114;86;71;15;15;12;11;7;4;0
2020-04-01 20:59:59;354;114;86;71;15;15;12;11;7;4;0
2020-04-01 21:00:58;354;114;86;71;15;15;12;11;7;4;0
2020-04-01 21:01:59;354;114;86;71;15;15;12;11;7;4;0
2020-04-01 21:02:59;354;114;86;71;15;15;12;11;7;4;0
2020-04-01 21:03:59;354;114;86;71;15;15;12;11;7;4;0
2020-04-01 21:04:58;353;114;86;70;15;15;12;11;7;4;0
2020-04-01 21:05:59;355;114;88;70;15;15;12;11;7;4;0
2020-04-01 21:06:59;356;115;88;70;15;15;12;11;7;4;0
2020-04-01 21:07:59;356;115;88;70;15;15;12;11;7;4;0
2020-04-01 21:08:58;357;115;88;71;15;15;12;11;7;4;0
2020-04-01 21:09:59;358;116;88;71;15;15;12;11;7;4;0
2020-04-01 21:10:59;358;117;88;71;15;15;12;10;7;4;0
2020-04-01 21:11:58;358;117;88;71;15;15;12;10;7;4;0
2020-04-01 21:12:59;358;117;88;71;15;15;12;10;7;4;0
2020-04-01 21:13:59;358;117;88;71;15;15;12;10;7;4;0
2020-04-01 21:14:58;358;117;88;71;15;15;12;10;7;4;0
2020-04-01 21:15:59;358;117;88;71;15;15;12;10;7;4;0
2020-04-01 21:16:59;359;117;88;71;15;16;12;10;7;4;0
2020-04-01 21:17:58;360;117;89;71;15;16;12;10;7;4;0
2020-04-01 21:18:59;362;120;89;71;14;16;12;10;7;4;0
2020-04-01 21:19:59;363;120;89;72;14;16;12;10;7;4;0
2020-04-01 21:20:59;363;120;89;72;14;16;12;10;7;4;0
2020-04-01 21:21:58;363;120;89;72;14;16;12;10;7;4;0
2020-04-01 21:22:59;363;120;89;72;14;16;12;10;7;4;0
2020-04-01 21:23:59;363;120;89;72;14;16;12;10;7;4;0
2020-04-01 21:24:58;363;120;89;72;14;16;12;10;7;4;0
2020-04-01 21:25:59;363;120;89;72;14;16;12;10;7;4;0
2020-04-01 21:26:59;365;121;90;72;14;16;12;10;7;4;0
2020-04-01 21:27:59;367;121;92;72;14;16;12;10;7;4;0
2020-04-01 21:28:58;368;121;93;72;14;16;12;10;7;4;0
2020-04-01 21:29:59;368;121;93;72;14;16;12;10;7;4;0
2020-04-01 21:30:59;368;121;93;72;14;16;12;10;7;4;0
2020-04-01 21:31:58;369;121;93;72;15;16;12;10;7;4;0
2020-04-01 21:32:59;369;121;93;72;15;16;12;10;7;4;0
2020-04-01 21:33:59;369;121;93;72;15;16;12;10;7;4;0
2020-04-01 21:34:59;369;121;93;72;15;16;12;10;7;4;0
2020-04-01 21:35:58;369;121;94;72;15;15;12;10;7;4;0
2020-04-01 21:36:59;369;121;94;72;15;15;12;10;7;4;0
2020-04-01 21:37:59;369;121;94;72;15;15;12;10;7;4;0
2020-04-01 21:38:58;369;121;94;72;15;15;12;10;7;4;0
2020-04-01 21:39:59;371;121;95;72;16;15;12;10;7;4;0
2020-04-01 21:40:59;371;121;95;72;16;15;12;10;7;4;0
2020-04-01 21:41:59;371;121;95;72;16;15;12;10;7;4;0
2020-04-01 21:42:58;373;122;96;72;16;15;12;10;7;4;0
2020-04-01 21:43:59;373;122;96;72;16;15;12;10;7;4;0
2020-04-01 21:45:00;373;122;96;72;16;15;12;10;7;4;0
2020-04-01 21:45:58;374;122;97;72;16;15;12;10;7;4;0
2020-04-01 21:46:59;374;122;97;72;16;15;12;10;7;4;0
2020-04-01 21:47:59;375;123;97;72;16;15;12;10;7;4;0
2020-04-01 21:48:58;375;123;97;72;16;15;12;10;7;4;0
2020-04-01 21:49:59;375;123;97;72;16;15;12;10;7;4;0
2020-04-01 21:50:59;375;123;97;72;16;15;12;10;7;4;0
2020-04-01 21:51:59;376;123;98;72;16;15;12;10;7;4;0
2020-04-01 21:52:58;376;123;98;72;16;15;12;10;7;4;0
2020-04-01 21:53:59;376;123;98;72;16;15;12;10;7;4;0
2020-04-01 21:54:59;377;124;98;72;16;15;12;10;7;4;0
2020-04-01 21:55:58;377;124;98;72;16;15;12;10;7;4;0
2020-04-01 21:56:59;377;124;98;72;16;15;12;10;7;4;0
2020-04-01 21:57:59;377;124;98;72;16;15;12;10;7;4;0
2020-04-01 21:58:58;377;124;98;72;16;15;12;10;7;4;0
2020-04-01 21:59:59;377;124;98;72;16;15;12;10;7;4;0
2020-04-01 22:00:59;378;125;98;72;16;15;12;10;7;4;0
2020-04-01 22:01:58;378;125;98;72;16;15;12;10;7;4;0
2020-04-01 22:02:59;378;125;98;72;16;15;12;10;7;4;0
2020-04-01 22:03:59;378;125;98;72;16;15;12;10;7;4;0
2020-04-01 22:04:58;379;127;98;72;16;15;12;10;7;3;0
2020-04-01 22:05:59;379;127;98;72;16;15;12;10;7;3;0
2020-04-01 22:06:59;380;127;100;72;16;14;12;10;7;3;0
2020-04-01 22:07:58;380;127;100;72;16;14;12;10;7;3;0
2020-04-01 22:08:59;381;128;100;72;16;14;12;10;7;3;0
2020-04-01 22:09:59;384;130;101;72;16;14;12;10;7;3;0
2020-04-01 22:10:58;384;130;101;72;16;14;12;10;7;3;0
2020-04-01 22:11:59;385;131;101;72;16;14;12;10;7;3;0
2020-04-01 22:12:59;385;131;101;72;16;14;12;10;7;3;0
2020-04-01 22:13:59;385;131;101;72;16;14;12;10;7;3;0
2020-04-01 22:14:58;385;131;101;72;16;14;12;10;7;3;0
2020-04-01 22:15:59;385;131;101;72;16;14;12;10;7;3;0
2020-04-01 22:16:59;385;131;101;72;16;14;12;10;7;3;0
2020-04-01 22:17:59;385;131;101;72;16;14;12;10;7;3;0
2020-04-01 22:18:58;385;132;101;72;16;14;12;9;7;3;0
2020-04-01 22:19:59;385;132;101;72;16;14;12;9;7;3;0
2020-04-01 22:20:59;385;132;101;72;16;14;12;9;7;3;0
2020-04-01 22:21:58;385;132;102;71;16;14;12;9;7;3;0
2020-04-01 22:22:59;385;132;102;71;16;14;12;9;7;3;0
2020-04-01 22:23:59;385;131;104;70;16;14;12;9;7;3;0
2020-04-01 22:24:58;386;131;105;70;16;14;12;9;7;3;0
2020-04-01 22:25:59;386;131;105;70;16;14;12;9;7;3;0
2020-04-01 22:26:59;387;131;106;70;16;14;12;9;7;3;0
2020-04-01 22:27:58;387;131;106;70;16;14;12;9;7;3;0
2020-04-01 22:28:59;387;131;106;70;16;14;12;9;7;3;0
2020-04-01 22:29:59;388;131;106;70;16;14;12;10;7;3;0
2020-04-01 22:30:59;389;131;106;71;16;14;12;10;7;3;0
2020-04-01 22:31:58;389;132;106;70;16;14;12;10;7;3;0
2020-04-01 22:32:59;389;132;106;70;16;14;12;10;7;3;0
2020-04-01 22:33:59;389;132;106;70;16;14;12;10;7;3;0
2020-04-01 22:34:59;389;132;106;70;16;14;12;10;7;3;0
2020-04-01 22:35:58;389;132;106;70;16;14;12;10;7;3;0
2020-04-01 22:36:59;389;132;106;70;16;14;12;10;7;3;0
2020-04-01 22:37:59;389;132;106;70;16;14;12;10;7;3;0
2020-04-01 22:38:58;389;132;107;69;16;14;12;10;7;3;0
2020-04-01 22:39:59;389;132;107;69;16;14;12;10;7;3;0
2020-04-01 22:40:59;389;132;108;68;16;14;12;10;7;3;0
2020-04-01 22:41:58;389;133;107;68;16;14;12;10;7;3;0
2020-04-01 22:42:59;390;134;107;68;16;14;12;10;7;3;0
2020-04-01 22:43:59;390;134;108;67;16;14;12;10;7;3;0
2020-04-01 22:44:58;391;134;109;67;16;14;12;10;7;3;0
2020-04-01 22:45:59;391;134;109;67;16;14;12;10;7;3;0
2020-04-01 22:46:59;391;134;109;67;16;14;12;10;7;3;0
2020-04-01 22:47:58;392;134;110;67;16;14;12;10;7;3;0
2020-04-01 22:48:59;392;134;111;67;16;14;12;10;7;3;0
2020-04-01 22:49:59;392;134;111;67;16;14;12;10;7;3;0
2020-04-01 22:50:58;393;135;111;67;16;14;12;10;7;3;0
2020-04-01 22:51:59;396;137;111;68;16;14;12;10;7;3;0
2020-04-01 22:52:59;400;137;113;68;16;14;12;10;7;3;0
2020-04-01 22:53:58;400;137;113;68;16;14;12;10;7;3;0
2020-04-01 22:54:59;400;137;113;68;16;14;12;10;7;3;0
2020-04-01 22:55:58;400;137;113;68;16;14;12;10;7;3;0
2020-04-01 22:56:59;400;137;113;68;16;14;12;10;7;3;0
2020-04-01 22:57:59;400;137;113;68;16;14;12;10;7;3;0
2020-04-01 22:59:00;400;137;113;68;16;14;12;10;7;3;0
2020-04-01 22:59:58;400;137;113;68;16;14;12;10;7;3;0
2020-04-01 23:00:59;401;138;113;68;16;14;12;10;7;3;0
2020-04-01 23:01:59;402;138;113;69;16;14;12;10;7;3;0
2020-04-01 23:02:58;402;138;113;69;16;14;12;10;7;3;0
2020-04-01 23:03:59;403;138;114;69;16;14;12;10;7;3;0
2020-04-01 23:04:59;403;137;114;69;16;14;12;10;7;3;0
2020-04-01 23:05:58;404;137;115;69;16;14;12;10;7;3;0
2020-04-01 23:06:59;407;137;118;68;16;14;12;11;7;3;0
2020-04-01 23:07:59;407;136;119;68;16;14;12;11;7;3;0
2020-04-01 23:08:58;409;137;120;68;16;14;12;11;7;3;0
2020-04-01 23:09:59;409;137;120;68;16;14;12;11;7;3;0
2020-04-01 23:10:59;413;140;120;68;17;14;12;11;7;3;0
2020-04-01 23:11:58;414;141;120;68;17;14;12;11;7;3;0
2020-04-01 23:12:59;415;141;120;68;17;14;12;11;7;3;3
2020-04-01 23:13:58;416;142;120;68;17;14;12;11;7;3;3
2020-04-01 23:14:59;417;142;121;68;17;14;12;11;7;3;3
2020-04-01 23:15:59;417;142;121;68;17;14;12;11;7;3;3
2020-04-01 23:16:59;417;142;121;68;17;14;12;11;7;3;3
2020-04-01 23:17:58;420;143;122;69;17;14;12;11;7;3;3
2020-04-01 23:18:59;420;143;122;69;17;14;12;11;7;3;3
2020-04-01 23:19:59;421;143;123;69;17;14;12;11;7;3;3
2020-04-01 23:20:58;422;143;123;70;17;14;12;11;7;3;3
2020-04-01 23:21:59;422;143;123;70;17;14;12;11;7;3;3
2020-04-01 23:22:59;422;143;123;70;17;14;12;11;7;3;3
2020-04-01 23:23:58;422;142;123;70;17;14;12;11;7;3;3
2020-04-01 23:24:59;422;142;123;70;17;14;12;11;7;3;3
2020-04-01 23:25:59;422;142;123;70;17;14;12;11;7;3;3
2020-04-01 23:26:58;423;143;123;70;17;14;12;11;7;3;3
2020-04-01 23:27:59;424;143;124;70;17;14;12;11;7;3;3
2020-04-01 23:28:59;424;143;124;70;17;14;12;11;7;3;3
2020-04-01 23:29:59;424;143;124;70;17;14;12;11;7;3;3
2020-04-01 23:30:58;425;144;124;70;17;14;12;11;7;3;3
2020-04-01 23:31:59;425;144;124;70;17;14;12;11;7;3;3
2020-04-01 23:32:59;427;144;125;70;17;14;13;11;7;3;3
2020-04-01 23:33:58;428;144;126;70;18;14;13;11;7;3;3
2020-04-01 23:34:59;429;144;127;70;18;14;13;11;7;3;3
2020-04-01 23:35:59;429;144;127;70;18;14;13;11;7;3;3
2020-04-01 23:36:58;430;145;127;70;18;14;13;11;7;3;3
2020-04-01 23:37:59;430;145;127;70;18;14;13;11;7;3;3
2020-04-01 23:38:59;432;147;127;70;18;14;13;11;7;3;3
2020-04-01 23:39:58;431;146;127;70;18;14;13;11;7;3;3
2020-04-01 23:40:59;432;146;128;70;18;14;13;11;7;3;3
2020-04-01 23:41:59;432;146;128;70;18;14;13;11;7;3;3
2020-04-01 23:42:58;433;146;129;70;18;14;13;11;7;3;3
2020-04-01 23:43:59;434;145;130;71;18;14;13;11;7;3;3
2020-04-01 23:44:59;436;145;132;71;18;14;13;11;7;3;3
2020-04-01 23:45:58;436;145;132;71;18;14;13;11;7;3;3
2020-04-01 23:46:59;437;145;132;72;18;14;13;11;7;3;3
2020-04-01 23:47:59;437;145;132;72;18;14;13;11;7;3;3
2020-04-01 23:48:59;437;145;132;72;18;14;13;11;7;3;3
2020-04-01 23:49:58;437;145;132;72;18;14;13;11;7;3;3
2020-04-01 23:50:59;437;146;132;72;17;14;13;11;7;3;3
2020-04-01 23:51:59;437;146;133;71;17;14;13;11;7;3;3
2020-04-01 23:52:58;438;146;134;71;17;14;13;11;7;3;3
2020-04-01 23:53:59;439;147;134;71;17;14;13;11;7;3;3
2020-04-01 23:54:59;439;147;134;71;17;14;13;11;7;3;3
2020-04-01 23:55:58;440;148;134;71;17;14;13;11;7;3;3
2020-04-01 23:56:59;440;149;133;71;17;14;13;11;7;3;3
2020-04-01 23:57:59;441;149;133;71;17;14;13;11;7;4;3
2020-04-01 23:58:59;441;149;133;71;17;14;13;11;7;4;3
2020-04-01 23:59:58;442;151;131;72;17;14;13;11;7;4;3
