datetime;total_votes;Fill;kross;navalny;Hexadecachoron;KOCTOPE3;Der_Sturmer;Jey;ksolotl;Shady;Есения
2020-08-05 13:08:59;111;22;27;19;9;3;7;2;2;0;0
2020-08-05 13:09:58;111;22;27;19;9;3;7;2;2;0;0
2020-08-05 13:10:59;111;22;27;19;9;3;7;2;2;0;0
2020-08-05 13:11:58;112;22;27;19;9;3;7;2;2;0;0
2020-08-05 13:12:59;112;22;27;19;9;3;7;2;2;0;0
2020-08-05 13:13:59;112;22;27;19;9;3;7;2;2;0;0
2020-08-05 13:14:58;112;22;27;19;9;3;7;2;2;0;0
2020-08-05 13:15:59;113;23;27;19;9;3;7;2;2;0;0
2020-08-05 13:16:58;113;23;27;19;9;3;7;2;2;0;0
2020-08-05 13:17:59;113;23;27;19;9;3;7;2;2;0;0
2020-08-05 13:18:59;113;23;27;19;9;3;7;2;2;0;0
2020-08-05 13:19:58;113;23;27;19;9;3;7;2;2;0;0
2020-08-05 13:20:59;113;23;27;19;9;3;7;2;2;0;0
2020-08-05 13:21:58;113;23;27;19;9;3;7;2;2;0;0
2020-08-05 13:22:59;113;23;27;19;9;3;7;2;2;0;0
2020-08-05 13:23:58;113;23;27;19;9;3;7;2;2;0;0
2020-08-05 13:25:00;113;23;27;19;9;3;7;2;2;0;0
2020-08-05 13:25:58;113;23;27;19;9;3;7;2;2;0;0
2020-08-05 13:26:59;113;23;27;19;9;3;7;2;2;0;0
2020-08-05 13:27:59;113;23;27;19;9;3;7;2;2;0;0
2020-08-05 13:28:58;113;23;27;19;9;3;7;2;2;0;0
2020-08-05 13:29:59;113;23;27;19;9;3;7;2;2;0;0
2020-08-05 13:30:58;113;23;27;19;9;3;7;2;2;0;0
2020-08-05 13:31:59;113;23;27;19;9;3;7;2;2;0;0
2020-08-05 13:32:58;113;23;27;19;9;3;7;2;2;0;0
2020-08-05 13:33:59;113;23;27;19;9;3;7;2;2;0;0
2020-08-05 13:34:59;113;23;27;19;9;3;7;2;2;0;0
2020-08-05 13:35:58;114;23;27;20;9;3;7;2;2;0;0
2020-08-05 13:36:59;114;23;27;20;9;3;7;2;2;0;0
2020-08-05 13:37:58;114;23;27;20;9;3;7;2;2;0;0
2020-08-05 13:38:59;114;23;27;20;9;3;7;2;2;0;0
2020-08-05 13:39:59;114;23;27;20;9;3;7;2;2;0;0
2020-08-05 13:40:58;114;23;27;20;9;3;7;2;2;0;0
2020-08-05 13:41:59;114;23;27;20;9;3;7;2;2;0;0
2020-08-05 13:42:58;114;23;27;20;9;3;7;2;2;0;0
2020-08-05 13:43:59;114;23;27;20;9;3;7;2;2;0;0
2020-08-05 13:44:59;114;23;27;20;9;3;7;2;2;0;0
2020-08-05 13:45:58;114;23;27;20;9;3;7;2;2;0;0
2020-08-05 13:46:59;115;23;27;21;9;3;7;2;2;0;0
2020-08-05 13:47:58;116;23;28;21;9;3;7;2;2;0;0
2020-08-05 13:48:59;116;23;28;21;9;3;7;2;2;0;0
2020-08-05 13:49:58;116;23;28;21;9;3;7;2;2;0;0
2020-08-05 13:50:59;116;23;28;21;9;3;7;2;2;0;0
2020-08-05 13:51:58;116;23;28;21;9;3;7;2;2;0;0
2020-08-05 13:52:59;116;23;28;21;9;3;7;2;2;0;0
2020-08-05 13:53:58;116;23;28;21;9;3;7;2;2;0;0
2020-08-05 13:54:59;116;23;28;21;9;3;7;2;2;0;0
2020-08-05 13:55:59;117;23;29;21;9;3;7;2;2;0;0
2020-08-05 13:56:58;117;23;29;21;9;3;7;2;2;0;0
2020-08-05 13:57:59;117;23;29;21;9;3;7;2;2;0;0
2020-08-05 13:58:59;117;23;29;21;9;3;7;2;2;0;0
2020-08-05 13:59:58;117;23;29;21;9;3;7;2;2;0;0
2020-08-05 14:00:59;117;23;29;21;9;3;7;2;2;0;0
2020-08-05 14:01:58;117;23;29;21;9;3;7;2;2;0;0
2020-08-05 14:02:59;117;23;29;21;9;3;7;2;2;0;0
2020-08-05 14:03:58;117;23;29;21;9;3;7;2;2;0;0
2020-08-05 14:04:59;117;23;29;21;9;3;7;2;2;0;0
2020-08-05 14:05:58;117;23;29;21;9;3;7;2;2;0;0
2020-08-05 14:06:59;117;23;29;21;9;3;7;2;2;0;0
2020-08-05 14:07:58;117;23;29;21;9;3;7;2;2;0;0
2020-08-05 14:08:59;117;23;29;21;9;3;7;2;2;0;0
2020-08-05 14:09:59;117;23;29;21;9;3;7;2;2;0;0
2020-08-05 14:10:58;117;23;29;21;9;3;7;2;2;0;0
2020-08-05 14:11:59;117;23;29;21;9;3;7;2;2;0;0
2020-08-05 14:12:58;117;23;29;21;9;3;7;2;2;0;0
2020-08-05 14:13:59;117;23;29;21;9;3;7;2;2;0;0
2020-08-05 14:14:58;117;23;29;21;9;3;7;2;2;0;0
2020-08-05 14:15:59;118;23;30;21;9;3;7;2;2;0;0
2020-08-05 14:16:59;118;23;30;21;9;3;7;2;2;0;0
2020-08-05 14:17:58;118;23;30;21;9;3;7;2;2;0;0
2020-08-05 14:18:59;119;24;30;21;9;3;7;2;2;0;0
2020-08-05 14:19:59;119;24;30;21;9;3;7;2;2;0;0
2020-08-05 14:20:58;118;24;30;21;9;3;7;0;2;2;0
2020-08-05 14:21:59;118;24;30;21;9;3;7;0;2;2;0
2020-08-05 14:22:58;119;25;30;21;9;3;7;0;2;2;0
2020-08-05 14:24:00;119;25;30;21;9;3;7;0;2;2;0
2020-08-05 14:24:58;119;25;30;21;9;3;7;0;2;2;0
2020-08-05 14:25:59;119;25;30;21;9;3;7;0;2;2;0
2020-08-05 14:26:59;120;25;30;21;10;3;7;0;2;2;0
2020-08-05 14:27:58;121;26;30;21;10;3;7;0;2;2;0
2020-08-05 14:28:59;121;26;30;21;10;3;7;0;2;2;0
2020-08-05 14:29:58;121;26;30;21;10;3;7;0;2;2;0
2020-08-05 14:30:59;121;26;30;21;10;3;7;0;2;2;0
2020-08-05 14:31:59;121;26;30;21;10;3;7;0;2;2;0
2020-08-05 14:32:58;121;26;30;21;10;3;7;0;2;2;0
2020-08-05 14:33:59;122;26;31;21;10;3;7;0;2;2;0
2020-08-05 14:34:58;122;26;31;21;10;3;7;0;2;2;0
2020-08-05 14:35:59;122;26;31;21;10;3;7;0;2;2;0
2020-08-05 14:36:58;122;26;31;21;10;3;7;0;2;2;0
2020-08-05 14:37:59;122;26;31;21;10;3;7;0;2;2;0
2020-08-05 14:38:58;123;26;31;21;10;3;7;0;2;2;0
2020-08-05 14:39:59;123;26;31;21;10;3;7;0;2;2;0
2020-08-05 14:40:59;123;26;31;21;10;3;7;0;2;2;0
2020-08-05 14:41:58;123;26;31;21;10;3;7;0;2;2;0
2020-08-05 14:42:59;123;26;31;21;10;3;7;0;2;2;0
2020-08-05 14:43:58;123;26;31;21;10;3;7;0;2;2;0
2020-08-05 14:44:59;124;26;31;21;10;3;7;0;2;2;0
2020-08-05 14:45:58;124;26;31;21;10;3;7;0;2;2;0
2020-08-05 14:46:59;124;26;31;21;10;3;7;0;2;2;0
2020-08-05 14:47:58;125;27;31;21;10;3;7;0;2;2;0
2020-08-05 14:48:59;125;27;31;21;10;3;7;0;2;2;0
2020-08-05 14:49:58;125;27;31;21;10;3;7;0;2;2;0
2020-08-05 14:50:59;125;27;31;21;10;3;7;0;2;2;0
2020-08-05 14:51:59;127;28;31;22;10;3;7;0;2;2;0
2020-08-05 14:52:58;127;28;31;22;10;3;7;0;2;2;0
2020-08-05 14:53:59;128;28;31;22;10;3;7;2;0;0;2
2020-08-05 14:54:58;128;28;31;22;10;3;7;2;0;0;2
2020-08-05 14:55:59;128;28;31;22;10;3;7;2;0;0;2
2020-08-05 14:56:59;128;28;31;22;10;3;7;2;0;0;2
2020-08-05 14:57:58;129;28;31;22;10;3;7;2;0;0;2
2020-08-05 14:58:59;129;28;31;22;10;3;7;2;0;0;2
2020-08-05 14:59:58;129;28;31;22;10;3;7;2;0;0;2
2020-08-05 15:00:59;129;28;31;22;10;3;7;2;0;0;2
2020-08-05 15:01:58;129;28;31;22;10;3;7;2;0;0;2
2020-08-05 15:02:59;129;28;31;22;10;3;7;2;0;0;2
2020-08-05 15:03:59;129;28;31;22;10;3;7;2;0;0;2
2020-08-05 15:04:58;130;28;31;22;10;3;7;0;3;0;2
2020-08-05 15:05:59;130;28;31;22;10;3;7;0;3;0;2
2020-08-05 15:06:58;130;28;31;22;10;3;7;0;3;0;2
2020-08-05 15:07:59;130;28;31;22;10;3;7;0;3;0;2
2020-08-05 15:08:58;130;28;31;22;10;3;7;0;3;0;2
2020-08-05 15:09:59;130;28;31;22;10;3;7;0;3;0;2
2020-08-05 15:10:58;130;28;31;22;10;3;7;0;3;0;2
2020-08-05 15:11:59;130;29;31;22;10;3;6;0;3;0;2
2020-08-05 15:12:58;131;30;31;22;10;3;6;0;3;0;2
2020-08-05 15:13:59;132;30;32;22;10;3;6;0;3;0;2
2020-08-05 15:14:58;132;30;32;22;10;3;6;0;3;0;2
2020-08-05 15:15:58;132;30;32;22;10;3;6;0;3;0;2
2020-08-05 15:16:59;132;30;32;22;10;3;6;0;3;0;2
2020-08-05 15:17:58;132;30;32;22;10;3;6;0;3;0;2
2020-08-05 15:18:59;132;30;32;22;10;3;6;0;3;0;2
2020-08-05 15:19:58;132;30;32;22;10;3;6;0;3;0;2
2020-08-05 15:20:59;132;30;32;22;10;3;6;0;3;0;2
2020-08-05 15:21:58;132;30;32;22;10;3;6;0;3;0;2
2020-08-05 15:22:59;132;30;32;22;10;3;6;0;3;0;2
2020-08-05 15:23:59;133;30;33;22;10;3;6;0;3;0;2
2020-08-05 15:24:58;133;30;33;22;10;3;6;0;3;0;2
2020-08-05 15:25:59;133;30;33;22;10;3;6;0;3;0;2
2020-08-05 15:26:58;133;30;33;22;10;3;6;0;3;0;2
2020-08-05 15:27:59;133;30;33;22;10;3;6;0;3;0;2
2020-08-05 15:28:59;134;30;33;22;10;3;6;0;3;0;2
2020-08-05 15:29:58;134;30;33;22;10;3;6;0;3;0;2
2020-08-05 15:30:59;134;30;33;22;10;3;6;0;3;0;2
2020-08-05 15:31:58;134;30;33;22;10;3;6;0;3;0;2
2020-08-05 15:32:59;134;30;33;22;10;3;6;0;3;0;2
2020-08-05 15:33:58;134;30;33;22;10;3;6;0;3;0;2
2020-08-05 15:34:59;134;30;33;22;10;3;6;0;3;0;2
2020-08-05 15:35:59;134;30;33;22;10;3;6;0;3;0;2
2020-08-05 15:36:58;134;30;33;22;10;3;6;0;3;0;2
2020-08-05 15:37:59;134;30;33;22;10;3;6;0;3;0;2
2020-08-05 15:38:58;134;30;33;22;10;3;6;0;3;0;2
2020-08-05 15:39:59;134;30;33;22;10;3;6;0;3;0;2
2020-08-05 15:40:59;134;30;33;22;10;3;6;0;3;0;2
2020-08-05 15:41:58;134;30;33;22;10;3;6;0;3;0;2
2020-08-05 15:42:59;134;30;33;22;10;3;6;0;3;0;2
2020-08-05 15:43:58;134;30;33;22;10;3;6;0;3;0;2
2020-08-05 15:44:59;134;30;33;22;10;3;6;0;3;0;2
2020-08-05 15:45:59;134;30;33;22;10;3;6;0;3;0;2
2020-08-05 15:46:58;134;30;33;22;10;3;6;0;3;0;2
2020-08-05 15:47:59;134;30;33;22;10;3;6;0;3;0;2
2020-08-05 15:48:58;134;30;33;22;10;3;6;0;3;0;2
2020-08-05 15:49:59;134;30;33;22;10;3;6;0;3;0;2
2020-08-05 15:50:58;135;31;33;22;10;3;6;0;3;0;2
2020-08-05 15:51:59;135;31;33;22;10;3;6;0;3;0;2
2020-08-05 15:52:59;135;31;33;22;10;3;6;0;3;0;2
2020-08-05 15:53:58;135;31;33;22;10;3;6;0;3;0;2
2020-08-05 15:54:59;135;31;33;22;10;3;6;0;3;0;2
2020-08-05 15:55:59;135;31;33;22;10;3;6;0;3;0;2
2020-08-05 15:56:59;135;31;33;22;10;3;6;0;3;0;2
2020-08-05 15:57:58;135;31;33;22;10;3;6;0;3;0;2
2020-08-05 15:58:59;136;31;33;22;10;4;6;0;3;0;2
2020-08-05 15:59:59;136;31;33;22;10;4;6;0;3;0;2
2020-08-05 16:00:58;136;31;33;22;10;4;6;0;3;0;2
2020-08-05 16:01:59;136;31;33;22;10;4;6;0;3;0;2
2020-08-05 16:02:59;136;31;33;22;10;4;6;0;3;0;2
2020-08-05 16:03:58;136;31;33;22;10;4;6;0;3;0;2
2020-08-05 16:04:59;136;31;33;22;10;4;6;0;3;0;2
2020-08-05 16:05:58;136;31;33;22;10;4;6;0;3;0;2
2020-08-05 16:06:59;136;31;33;22;10;4;6;0;3;0;2
2020-08-05 16:07:59;137;32;33;22;10;4;6;0;3;0;2
2020-08-05 16:08:58;137;32;33;22;10;4;6;0;3;0;2
2020-08-05 16:09:59;137;32;33;22;10;4;6;0;3;0;2
2020-08-05 16:10:58;138;33;33;22;10;4;6;0;3;0;2
2020-08-05 16:11:59;138;33;33;22;10;4;6;0;3;0;2
2020-08-05 16:12:59;138;33;33;22;10;4;6;0;3;0;2
2020-08-05 16:13:58;138;33;33;22;10;4;6;0;3;0;2
2020-08-05 16:14:59;138;33;33;22;10;4;6;0;3;0;2
2020-08-05 16:15:59;139;34;33;22;10;4;6;0;3;0;2
2020-08-05 16:16:58;139;34;33;22;10;4;6;0;3;0;2
2020-08-05 16:17:59;139;34;33;22;10;4;6;0;3;0;2
2020-08-05 16:18:58;139;34;33;22;10;4;6;0;3;0;2
2020-08-05 16:19:59;139;34;33;22;10;4;6;0;3;0;2
2020-08-05 16:20:58;140;35;33;22;10;4;6;0;3;0;2
2020-08-05 16:21:59;140;35;33;22;10;4;6;0;3;0;2
2020-08-05 16:22:58;140;35;33;22;10;4;6;0;3;0;2
2020-08-05 16:23:59;139;35;33;22;10;4;6;2;3;0;2
2020-08-05 16:24:59;138;35;33;22;10;4;6;2;3;0;3
2020-08-05 16:25:58;138;35;33;22;10;4;6;2;3;0;3
2020-08-05 16:26:59;138;35;33;22;10;4;6;2;3;0;3
2020-08-05 16:27:58;138;35;33;22;10;4;6;2;3;0;3
2020-08-05 16:28:59;138;35;33;22;10;4;6;2;3;0;3
2020-08-05 16:29:58;138;35;33;22;10;4;6;2;3;0;3
2020-08-05 16:30:59;138;35;33;22;10;4;6;2;3;0;3
2020-08-05 16:31:59;138;35;33;22;10;4;6;2;3;0;3
2020-08-05 16:32:58;138;35;33;22;10;4;6;2;3;0;3
2020-08-05 16:33:59;139;36;33;22;10;4;6;2;3;0;3
2020-08-05 16:34:58;139;36;33;22;10;4;6;2;3;0;3
2020-08-05 16:35:59;139;36;33;22;10;4;6;2;3;0;3
2020-08-05 16:36:58;139;36;33;22;10;4;6;2;3;0;3
2020-08-05 16:37:59;139;36;33;22;10;4;6;2;3;0;3
2020-08-05 16:38:58;140;37;33;22;10;4;6;2;3;0;3
2020-08-05 16:39:59;140;37;33;22;10;4;6;2;3;0;3
2020-08-05 16:40:58;140;37;33;22;10;4;6;2;3;0;3
2020-08-05 16:41:59;140;37;33;22;10;4;6;2;3;0;3
2020-08-05 16:43:00;140;37;33;22;10;4;6;2;3;0;3
2020-08-05 16:43:58;140;37;33;22;10;4;6;2;3;0;3
2020-08-05 16:44:59;140;38;33;22;10;4;6;2;3;0;3
2020-08-05 16:45:59;140;38;33;22;10;4;6;2;3;0;3
2020-08-05 16:46:58;140;38;33;22;10;4;6;2;3;0;3
2020-08-05 16:47:59;140;38;33;22;10;4;6;2;3;0;3
2020-08-05 16:48:58;140;38;33;22;10;4;6;2;3;0;3
2020-08-05 16:49:59;140;38;33;22;10;4;6;2;3;0;3
2020-08-05 16:50:58;140;38;33;22;10;4;6;2;3;0;3
2020-08-05 16:51:59;140;38;33;22;10;4;6;2;3;0;3
2020-08-05 16:52:59;140;38;33;22;10;4;6;2;3;0;3
2020-08-05 16:53:58;140;38;33;22;10;4;6;2;3;0;3
2020-08-05 16:54:59;140;38;33;22;10;4;6;2;3;0;3
2020-08-05 16:55:58;140;38;33;22;10;4;6;2;3;0;3
2020-08-05 16:56:59;140;38;33;22;10;4;6;2;3;0;3
2020-08-05 16:57:58;140;38;33;22;10;4;6;2;3;0;3
2020-08-05 16:58:59;140;38;33;22;10;4;6;2;3;0;3
2020-08-05 16:59:59;140;38;33;22;10;4;6;2;3;0;3
2020-08-05 17:00:58;140;38;33;22;10;4;6;2;3;0;3
2020-08-05 17:01:59;140;38;33;22;10;4;6;2;3;0;3
2020-08-05 17:02:58;140;38;33;22;10;4;6;2;3;0;3
2020-08-05 17:03:59;140;38;33;22;10;4;6;2;3;0;3
2020-08-05 17:04:58;140;38;33;22;10;4;6;2;3;0;3
2020-08-05 17:05:59;140;38;33;22;10;4;6;2;3;0;3
2020-08-05 17:06:58;140;38;33;22;10;4;6;2;3;0;3
2020-08-05 17:07:59;140;38;33;22;10;4;6;2;3;0;3
2020-08-05 17:08:58;140;38;33;22;10;4;6;2;3;0;3
2020-08-05 17:09:59;140;38;33;22;10;4;6;2;3;0;3
2020-08-05 17:10:59;140;38;33;22;10;4;6;2;3;0;3
2020-08-05 17:11:58;140;38;33;22;10;4;6;2;3;0;3
2020-08-05 17:12:59;140;38;33;22;10;4;6;2;3;0;3
2020-08-05 17:13:58;140;38;33;22;10;4;6;2;3;0;3
2020-08-05 17:14:59;140;38;33;22;10;4;6;2;3;0;3
2020-08-05 17:15:59;140;38;33;22;10;4;6;2;3;0;3
2020-08-05 17:16:58;140;38;33;22;10;4;6;2;3;0;3
2020-08-05 17:17:59;140;38;33;22;10;4;6;2;3;0;3
2020-08-05 17:18:59;140;38;33;22;10;4;6;2;3;0;3
2020-08-05 17:19:58;140;38;33;22;10;4;6;2;3;0;3
2020-08-05 17:20:59;140;38;33;22;10;4;6;2;3;0;3
2020-08-05 17:21:58;140;38;33;22;10;4;6;2;3;0;3
2020-08-05 17:22:59;141;38;33;23;10;4;6;2;3;0;3
2020-08-05 17:23:58;141;38;33;23;10;4;6;2;3;0;3
2020-08-05 17:24:59;141;38;33;23;10;4;6;2;3;0;3
2020-08-05 17:25:59;141;38;33;23;10;4;6;2;3;0;3
2020-08-05 17:26:58;141;38;33;23;10;4;6;2;3;0;3
2020-08-05 17:27:59;141;38;33;23;10;4;6;2;3;0;3
2020-08-05 17:28:58;141;38;33;23;10;4;6;2;3;0;3
2020-08-05 17:29:59;141;38;33;23;10;4;6;2;3;0;3
2020-08-05 17:30:58;141;38;33;23;10;4;6;2;3;0;3
2020-08-05 17:31:59;141;38;33;23;10;4;6;2;3;0;3
2020-08-05 17:32:59;141;38;33;23;10;4;6;2;3;0;3
2020-08-05 17:33:58;141;38;33;23;10;4;6;2;3;0;3
2020-08-05 17:34:59;141;38;33;23;10;4;6;2;3;0;3
2020-08-05 17:35:58;141;38;33;23;10;4;6;2;3;0;3
2020-08-05 17:36:59;141;38;33;23;10;4;6;2;3;0;3
2020-08-05 17:37:58;141;38;33;23;10;4;6;2;3;0;3
2020-08-05 17:38:59;141;38;33;23;10;4;6;2;3;0;3
2020-08-05 17:39:58;141;38;33;23;10;4;6;2;3;0;3
2020-08-05 17:40:59;141;38;33;23;10;4;6;2;3;0;3
2020-08-05 17:41:58;141;38;33;23;10;4;6;2;3;0;3
2020-08-05 17:42:59;141;38;33;23;10;4;6;2;3;0;3
2020-08-05 17:43:59;141;38;33;23;10;4;6;2;3;0;3
2020-08-05 17:44:58;141;38;33;23;10;4;6;2;3;0;3
2020-08-05 17:46:00;141;37;33;23;10;4;6;3;3;0;3
2020-08-05 17:46:58;141;37;33;23;10;4;6;3;3;0;3
2020-08-05 17:47:59;141;37;33;23;10;4;6;3;3;0;3
2020-08-05 17:48:59;141;37;33;23;10;4;6;3;3;0;3
2020-08-05 17:49:58;141;37;33;23;10;4;6;3;3;0;3
2020-08-05 17:50:59;141;37;33;23;10;4;6;3;3;0;3
2020-08-05 17:51:58;141;37;33;23;10;4;6;3;3;0;3
2020-08-05 17:52:59;141;37;33;23;10;4;6;3;3;0;3
2020-08-05 17:53:58;142;37;33;23;10;5;6;3;3;0;3
2020-08-05 17:54:59;142;37;33;23;10;5;6;3;3;0;3
2020-08-05 17:55:58;142;37;33;23;10;5;6;3;3;0;3
2020-08-05 17:56:59;142;37;33;23;10;5;6;3;3;0;3
2020-08-05 17:57:58;142;37;33;23;10;5;6;3;3;0;3
2020-08-05 17:58:59;142;37;33;23;10;5;6;3;3;0;3
2020-08-05 17:59:58;143;37;33;24;10;5;6;3;3;0;3
2020-08-05 18:00:59;144;38;33;24;10;5;6;3;3;0;3
2020-08-05 18:01:59;144;38;33;24;10;5;6;3;3;0;3
2020-08-05 18:02:58;144;38;33;24;10;5;6;3;3;0;3
2020-08-05 18:03:59;144;38;33;24;10;5;6;3;3;0;3
2020-08-05 18:04:58;144;38;33;24;10;5;6;3;3;0;3
2020-08-05 18:05:59;144;38;33;24;10;5;6;3;3;0;3
2020-08-05 18:06:58;144;38;33;24;10;5;6;3;3;0;3
2020-08-05 18:07:59;144;38;33;24;10;5;6;3;3;0;3
2020-08-05 18:08:59;144;38;33;24;10;5;6;3;3;0;3
2020-08-05 18:09:58;144;38;33;24;10;5;6;3;3;0;3
2020-08-05 18:10:59;144;38;33;24;10;5;6;3;3;0;3
2020-08-05 18:11:58;145;38;33;25;10;5;6;3;3;0;3
2020-08-05 18:12:59;145;38;33;25;10;5;6;3;3;0;3
2020-08-05 18:13:59;145;38;33;25;10;5;6;3;3;0;3
2020-08-05 18:14:58;145;38;33;25;10;5;6;3;3;0;3
2020-08-05 18:15:59;145;38;33;25;10;5;6;3;3;0;3
2020-08-05 18:16:58;145;38;33;25;10;5;6;3;3;0;3
2020-08-05 18:17:59;145;38;33;25;10;5;6;3;3;0;3
2020-08-05 18:18:58;145;38;33;25;10;5;6;3;3;0;3
2020-08-05 18:19:59;145;38;33;25;10;5;6;3;3;0;3
2020-08-05 18:20:59;145;38;33;25;10;5;6;3;3;0;3
2020-08-05 18:21:58;145;38;33;25;10;5;6;3;3;0;3
2020-08-05 18:22:59;145;38;33;25;10;5;6;3;3;0;3
2020-08-05 18:23:58;146;38;33;26;10;5;6;3;3;0;3
2020-08-05 18:24:59;146;38;33;26;10;5;6;3;3;0;3
2020-08-05 18:25:58;146;38;33;26;10;5;6;3;3;0;3
2020-08-05 18:26:59;146;38;34;26;10;5;6;3;3;2;3
2020-08-05 18:27:59;146;38;34;26;10;5;6;3;3;2;3
2020-08-05 18:28:58;146;38;34;26;10;5;6;3;3;2;3
2020-08-05 18:29:59;147;38;34;26;10;5;6;3;3;3;3
2020-08-05 18:30:58;147;38;34;26;10;5;6;3;3;3;3
2020-08-05 18:31:59;147;38;34;26;10;5;6;3;3;3;3
2020-08-05 18:32:58;147;38;34;26;10;5;6;3;3;3;3
2020-08-05 18:33:59;147;38;34;26;10;5;6;3;3;3;3
2020-08-05 18:34:59;148;38;34;26;10;5;6;4;3;3;3
2020-08-05 18:35:58;148;38;34;26;10;5;6;4;3;3;3
2020-08-05 18:36:59;148;38;34;26;10;5;6;4;3;3;3
2020-08-05 18:37:58;148;38;34;26;10;5;6;4;3;3;3
2020-08-05 18:38:59;148;38;34;26;10;5;6;4;3;3;3
2020-08-05 18:39:58;148;38;34;26;10;5;6;4;3;3;3
2020-08-05 18:40:59;148;38;34;26;10;5;6;4;3;3;3
2020-08-05 18:41:58;148;38;34;26;10;5;6;4;3;3;3
2020-08-05 18:42:59;148;38;34;26;10;5;6;4;3;3;3
2020-08-05 18:43:58;148;38;34;26;10;5;6;4;3;3;3
2020-08-05 18:44:59;148;38;34;26;10;5;6;4;3;3;3
2020-08-05 18:45:59;148;38;34;26;10;5;6;4;3;3;3
2020-08-05 18:46:58;148;38;34;26;10;5;6;4;3;3;3
2020-08-05 18:47:59;148;38;34;26;10;5;6;4;3;3;3
2020-08-05 18:48:58;148;38;34;26;10;5;6;4;3;3;3
2020-08-05 18:49:59;148;38;34;26;10;5;6;4;3;3;3
2020-08-05 18:50:58;148;38;34;26;10;5;6;4;3;3;3
2020-08-05 18:51:59;149;38;34;27;10;5;6;4;3;3;3
2020-08-05 18:52:58;149;38;34;27;10;5;6;4;3;3;3
2020-08-05 18:53:59;149;38;34;27;10;5;6;4;3;3;3
2020-08-05 18:54:58;149;38;34;27;10;5;6;4;3;3;3
2020-08-05 18:55:59;149;38;34;27;10;5;6;4;3;3;3
2020-08-05 18:56:59;149;38;34;27;10;5;6;4;3;3;3
2020-08-05 18:57:58;149;38;34;27;10;5;6;4;3;3;3
2020-08-05 18:58:59;149;37;35;27;10;5;6;4;3;3;3
2020-08-05 18:59:58;149;37;35;27;10;5;6;4;3;3;3
2020-08-05 19:00:59;149;37;35;27;10;5;6;4;3;3;3
2020-08-05 19:01:59;149;37;35;27;10;5;6;4;3;3;3
2020-08-05 19:02:58;149;37;35;27;10;5;6;4;3;3;3
2020-08-05 19:03:59;149;37;35;27;10;5;6;4;3;3;3
2020-08-05 19:04:58;149;37;35;27;10;5;6;4;3;3;3
2020-08-05 19:05:59;149;37;35;27;10;5;6;4;3;3;3
2020-08-05 19:06:58;149;37;35;27;10;5;6;4;3;3;3
2020-08-05 19:07:59;149;37;35;27;10;5;6;4;3;3;3
2020-08-05 19:08:58;149;37;35;27;10;5;6;4;3;3;3
2020-08-05 19:09:59;149;37;35;27;10;5;6;4;3;3;3
2020-08-05 19:10:59;149;37;35;27;10;5;6;4;3;3;3
2020-08-05 19:11:58;149;37;35;27;10;5;6;4;3;3;3
2020-08-05 19:12:59;149;37;35;27;10;5;6;4;3;3;3
2020-08-05 19:13:59;149;37;35;27;10;5;6;4;3;3;3
2020-08-05 19:14:58;149;37;35;27;10;5;6;4;3;3;3
2020-08-05 19:15:59;149;37;35;27;10;5;6;4;3;3;3
2020-08-05 19:16:58;149;37;35;27;10;5;6;4;3;3;3
2020-08-05 19:17:59;150;37;35;27;10;6;6;4;3;3;3
2020-08-05 19:18:59;150;37;35;27;10;6;6;4;3;3;3
2020-08-05 19:19:58;150;37;35;27;10;6;6;4;3;3;3
2020-08-05 19:21:00;150;37;35;27;10;6;6;4;3;3;3
2020-08-05 19:21:58;151;37;35;27;10;6;6;4;3;3;3
2020-08-05 19:22:59;151;37;35;27;10;6;6;4;3;3;3
2020-08-05 19:23:58;151;37;35;27;10;6;6;4;3;3;3
2020-08-05 19:24:59;151;37;35;27;10;6;6;4;3;3;3
2020-08-05 19:25:58;151;37;35;27;10;6;6;4;3;3;3
2020-08-05 19:26:59;151;37;35;27;10;6;6;4;3;3;3
2020-08-05 19:27:58;151;37;35;27;10;6;6;4;3;3;3
2020-08-05 19:28:59;153;39;35;27;10;6;6;4;3;3;3
2020-08-05 19:29:58;155;39;35;28;11;6;6;4;3;3;3
2020-08-05 19:30:59;155;39;35;28;11;6;6;4;3;3;3
2020-08-05 19:31:59;155;39;35;28;11;6;6;4;3;3;3
2020-08-05 19:32:58;155;39;35;28;11;6;6;4;3;3;3
2020-08-05 19:33:59;155;39;35;28;11;6;6;4;3;3;3
2020-08-05 19:34:58;155;39;35;28;11;6;6;4;3;3;3
2020-08-05 19:35:59;155;39;35;28;11;6;6;4;3;3;3
2020-08-05 19:36:58;155;39;35;28;11;6;6;4;3;3;3
2020-08-05 19:37:59;155;39;35;28;11;6;6;4;3;3;3
2020-08-05 19:38:59;155;39;35;28;11;6;6;4;3;3;3
2020-08-05 19:39:58;155;39;35;28;11;6;6;4;3;3;3
2020-08-05 19:40:59;155;39;35;28;11;6;6;4;3;3;3
2020-08-05 19:41:58;156;40;35;28;11;6;6;4;3;3;3
2020-08-05 19:42:59;156;40;35;28;11;6;6;4;3;3;3
2020-08-05 19:43:59;156;40;35;28;11;6;6;4;3;3;3
2020-08-05 19:44:58;156;40;35;28;11;6;6;4;3;3;3
2020-08-05 19:45:59;156;40;35;28;11;6;6;4;3;3;3
