datetime;total_votes;xromota;1917;KOCTOPE3;paramed;nzr;Schopenhauer;kiLstrom;bf6;Salt;Hexadecachoron
2019-11-27 08:40:59;54;14;14;1;0;2;3;4;0;0;0
2019-11-27 08:41:59;54;14;14;1;0;2;3;4;0;0;0
2019-11-27 08:42:58;54;14;14;1;0;2;3;4;0;0;0
2019-11-27 08:43:59;55;14;15;1;0;2;3;4;0;0;0
2019-11-27 08:44:59;55;14;15;1;0;2;3;4;0;0;0
2019-11-27 08:45:59;55;14;15;1;0;2;3;4;0;0;0
2019-11-27 08:46:58;55;14;15;1;0;2;3;4;0;0;0
2019-11-27 08:47:59;56;15;15;1;0;2;3;4;0;0;0
2019-11-27 08:48:59;56;15;15;1;0;2;3;4;0;0;0
2019-11-27 08:49:58;56;15;15;1;0;2;3;4;0;0;0
2019-11-27 08:50:59;57;15;16;1;0;2;3;4;0;0;0
2019-11-27 08:51:59;58;15;17;1;0;2;3;4;0;0;0
2019-11-27 08:52:59;58;15;17;1;0;2;3;4;0;0;0
2019-11-27 08:53:58;58;15;17;1;0;2;3;4;0;0;0
2019-11-27 08:54:59;58;15;17;1;0;2;3;4;0;0;0
2019-11-27 08:55:59;58;15;17;1;0;2;3;4;0;0;0
2019-11-27 08:56:59;58;15;17;1;0;2;3;4;0;0;0
2019-11-27 08:57:58;58;15;17;1;0;2;3;4;0;0;0
2019-11-27 08:58:59;58;15;17;1;0;2;3;4;0;0;0
2019-11-27 08:59:59;58;15;17;1;0;2;3;4;0;0;0
2019-11-27 09:00:58;58;15;17;1;0;2;3;4;0;0;0
2019-11-27 09:01:59;58;15;17;1;0;2;3;4;0;0;0
2019-11-27 09:02:59;58;15;17;1;0;2;3;4;0;0;0
2019-11-27 09:03:59;58;15;17;1;0;2;3;4;0;0;0
2019-11-27 09:04:58;58;15;17;1;0;2;3;4;0;0;0
2019-11-27 09:05:59;58;15;17;1;0;2;3;4;0;0;0
2019-11-27 09:06:59;58;15;17;1;0;2;3;4;0;0;0
2019-11-27 09:07:58;58;15;17;1;0;2;3;4;0;0;0
2019-11-27 09:08:59;58;15;17;1;0;2;3;4;0;0;0
2019-11-27 09:09:59;58;15;17;1;0;2;3;4;0;0;0
2019-11-27 09:11:00;59;15;17;2;0;2;3;4;0;0;0
2019-11-27 09:11:58;59;15;17;2;0;2;3;4;0;0;0
2019-11-27 09:12:59;59;15;17;2;0;2;3;4;0;0;0
2019-11-27 09:13:59;59;15;17;2;0;2;3;4;0;0;0
2019-11-27 09:14:58;59;15;17;2;0;2;3;4;0;0;0
2019-11-27 09:15:59;59;15;17;2;0;2;3;4;0;0;0
2019-11-27 09:16:59;59;15;17;2;0;2;3;4;0;0;0
2019-11-27 09:17:58;59;15;17;2;0;2;3;4;0;0;0
2019-11-27 09:18:59;59;15;17;2;0;2;3;4;0;0;0
2019-11-27 09:19:59;60;16;17;2;0;2;3;4;0;0;0
2019-11-27 09:20:58;60;16;17;2;0;2;3;4;0;0;0
2019-11-27 09:21:59;60;16;17;2;0;2;3;4;0;0;0
2019-11-27 09:22:59;60;16;17;2;0;2;3;4;0;0;0
2019-11-27 09:23:58;62;16;18;3;0;2;3;4;0;0;0
2019-11-27 09:24:59;63;16;18;4;0;2;3;4;0;0;0
2019-11-27 09:25:59;63;16;18;4;0;2;3;4;0;0;0
2019-11-27 09:26:59;64;17;18;4;0;2;3;4;0;0;0
2019-11-27 09:27:58;64;17;18;4;0;2;3;4;0;0;0
2019-11-27 09:28:59;64;17;18;4;0;2;3;4;0;0;0
2019-11-27 09:29:59;64;17;18;4;0;2;3;4;0;0;0
2019-11-27 09:30:58;64;17;18;4;0;2;3;4;0;0;0
2019-11-27 09:31:59;64;17;18;4;0;2;3;4;0;0;0
2019-11-27 09:32:59;64;17;18;4;0;2;3;4;0;0;0
2019-11-27 09:33:58;64;17;18;4;0;2;3;4;0;0;0
2019-11-27 09:34:59;64;17;18;4;0;2;3;4;0;0;0
2019-11-27 09:35:59;64;17;18;4;0;2;3;4;0;0;0
2019-11-27 09:36:59;64;17;18;4;0;2;3;4;0;0;0
2019-11-27 09:37:58;64;17;18;4;0;2;3;4;0;0;0
2019-11-27 09:38:59;64;17;18;4;0;2;3;4;0;0;0
2019-11-27 09:39:59;64;17;18;4;0;2;3;4;0;0;0
2019-11-27 09:40:59;64;17;18;4;0;2;3;4;0;0;0
2019-11-27 09:41:59;65;17;18;4;1;2;3;4;0;0;0
2019-11-27 09:42:58;65;17;18;4;1;2;3;4;0;0;0
2019-11-27 09:43:59;65;17;18;4;1;2;3;4;0;0;0
2019-11-27 09:44:59;65;17;18;4;1;2;3;4;0;0;0
2019-11-27 09:45:58;66;18;18;4;1;2;3;4;0;0;0
2019-11-27 09:46:59;66;18;18;4;1;2;3;4;0;0;0
2019-11-27 09:47:59;66;18;18;4;1;2;3;4;0;0;0
2019-11-27 09:48:58;66;18;18;4;1;2;3;4;0;0;0
2019-11-27 09:49:59;66;18;18;4;1;2;3;4;0;0;0
2019-11-27 09:50:59;66;18;18;4;1;2;3;4;0;0;0
2019-11-27 09:51:58;66;18;18;4;1;2;3;4;0;0;0
2019-11-27 09:52:59;67;18;19;4;1;2;3;4;0;0;0
2019-11-27 09:53:59;67;18;19;4;1;2;3;4;0;0;0
2019-11-27 09:54:58;67;18;19;4;1;2;3;4;0;0;0
2019-11-27 09:55:59;67;18;19;4;1;2;3;4;0;0;0
2019-11-27 09:56:59;67;18;19;4;1;2;3;4;0;0;0
2019-11-27 09:57:58;67;18;19;4;1;2;3;4;0;0;0
2019-11-27 09:58:59;67;18;19;4;1;2;3;4;0;0;0
2019-11-27 09:59:59;67;18;19;4;1;2;3;4;0;0;0
2019-11-27 10:00:59;67;18;19;4;1;2;3;4;0;0;0
2019-11-27 10:01:58;67;18;19;4;1;2;3;4;0;0;0
2019-11-27 10:02:59;67;18;19;4;1;2;3;4;0;0;0
2019-11-27 10:03:59;67;18;19;4;1;2;3;4;0;0;0
2019-11-27 10:04:58;67;18;19;4;1;2;3;4;0;0;0
2019-11-27 10:05:59;67;18;19;4;1;2;3;4;0;0;0
2019-11-27 10:06:59;67;18;19;4;1;2;3;4;0;0;0
2019-11-27 10:07:59;67;18;19;4;1;2;3;4;0;0;0
2019-11-27 10:08:58;67;18;19;4;1;2;3;4;0;0;0
2019-11-27 10:09:59;67;18;19;4;1;2;3;4;0;0;0
2019-11-27 10:10:59;67;18;19;4;1;2;3;4;0;0;0
2019-11-27 10:11:59;67;18;19;4;1;2;3;4;0;0;0
2019-11-27 10:12:58;67;18;19;4;1;2;3;4;0;0;0
2019-11-27 10:13:59;67;18;19;4;1;2;3;4;0;0;0
2019-11-27 10:14:59;67;18;19;4;1;2;3;4;0;0;0
2019-11-27 10:15:58;67;18;19;4;1;2;3;4;0;0;0
2019-11-27 10:16:59;68;18;20;4;1;2;3;4;0;0;0
2019-11-27 10:17:59;68;18;20;4;1;2;3;4;0;0;0
2019-11-27 10:18:59;68;18;20;4;1;2;3;4;0;0;0
2019-11-27 10:19:58;69;18;20;4;2;2;3;4;0;0;0
2019-11-27 10:20:59;69;18;20;4;2;2;3;4;0;0;0
2019-11-27 10:21:59;69;18;20;4;2;2;3;4;0;0;0
2019-11-27 10:22:58;69;18;20;4;2;2;3;4;0;0;0
2019-11-27 10:23:59;70;19;20;4;2;2;3;4;0;0;0
2019-11-27 10:24:59;70;19;20;4;2;2;3;4;0;0;0
2019-11-27 10:25:59;70;19;20;4;2;2;3;4;0;0;0
2019-11-27 10:26:58;70;19;20;4;2;2;3;4;0;0;0
2019-11-27 10:27:59;71;19;20;4;2;2;4;4;0;0;0
2019-11-27 10:28:59;71;19;20;4;2;2;4;4;0;0;0
2019-11-27 10:29:59;71;19;20;4;2;2;4;4;0;0;0
2019-11-27 10:30:58;71;19;20;4;2;2;4;4;0;0;0
2019-11-27 10:31:59;71;19;20;4;2;2;4;4;0;0;0
2019-11-27 10:32:59;71;19;20;4;2;2;4;4;0;0;0
2019-11-27 10:33:59;71;19;20;4;2;2;4;4;0;0;0
2019-11-27 10:34:58;71;19;20;4;2;2;4;4;0;0;0
2019-11-27 10:35:59;72;20;20;4;2;2;4;4;0;0;0
2019-11-27 10:36:58;72;20;20;4;2;2;4;4;0;0;0
2019-11-27 10:37:59;73;20;21;4;2;2;4;4;0;0;0
2019-11-27 10:38:59;73;20;21;4;2;2;4;4;0;0;0
2019-11-27 10:39:59;73;20;21;4;2;2;4;4;0;0;0
2019-11-27 10:40:58;73;20;21;4;2;2;4;4;0;0;0
2019-11-27 10:41:59;73;20;21;4;2;2;4;4;0;0;0
2019-11-27 10:42:59;73;20;21;4;2;2;4;4;0;0;0
2019-11-27 10:43:59;73;20;21;4;2;2;4;4;0;0;0
2019-11-27 10:44:58;74;20;22;4;2;2;4;4;0;0;0
2019-11-27 10:45:59;74;20;22;4;2;2;4;4;0;0;0
2019-11-27 10:46:59;75;20;23;4;2;2;4;4;0;0;0
2019-11-27 10:47:58;75;20;23;4;2;2;4;4;0;0;0
2019-11-27 10:48:59;75;20;23;4;2;2;4;4;0;0;0
2019-11-27 10:49:59;75;20;23;4;2;2;4;4;0;0;0
2019-11-27 10:50:59;75;20;23;4;2;2;4;4;0;0;0
2019-11-27 10:51:58;75;20;23;4;2;2;4;4;0;0;0
2019-11-27 10:52:59;75;20;23;4;2;2;4;4;0;0;0
2019-11-27 10:53:59;75;20;23;4;2;2;4;4;0;0;0
2019-11-27 10:54:58;75;20;23;4;2;2;4;4;0;0;0
2019-11-27 10:55:59;75;20;23;4;2;2;4;4;0;0;0
2019-11-27 10:56:59;76;20;23;4;3;2;4;4;0;0;0
2019-11-27 10:57:58;76;20;23;4;3;2;4;4;0;0;0
2019-11-27 10:58:59;76;20;23;4;3;2;4;4;0;0;0
2019-11-27 10:59:59;76;20;23;4;3;2;4;4;0;0;0
2019-11-27 11:00:59;76;20;23;4;3;2;4;4;0;0;0
2019-11-27 11:01:58;76;20;23;4;3;2;4;4;0;0;0
2019-11-27 11:02:59;76;20;23;4;3;2;4;4;0;0;0
2019-11-27 11:03:59;76;20;23;4;3;2;4;4;0;0;0
2019-11-27 11:04:59;76;20;23;4;3;2;4;4;0;0;0
2019-11-27 11:05:58;76;20;23;4;3;2;4;4;0;0;0
2019-11-27 11:06:59;76;20;23;4;3;2;4;4;0;0;0
2019-11-27 11:07:59;76;20;23;4;3;2;4;4;0;0;0
2019-11-27 11:08:58;76;20;23;4;3;2;4;4;0;0;0
2019-11-27 11:09:59;76;20;23;4;3;2;4;4;0;0;0
2019-11-27 11:10:59;76;20;23;4;3;2;4;4;0;0;0
2019-11-27 11:11:59;76;20;23;4;3;2;4;4;0;0;0
2019-11-27 11:12:58;76;20;23;4;3;2;4;4;0;0;0
2019-11-27 11:13:59;77;21;23;4;3;2;4;4;0;0;0
2019-11-27 11:14:59;78;21;24;4;3;2;4;4;0;0;0
2019-11-27 11:15:58;78;21;24;4;3;2;4;4;0;0;0
2019-11-27 11:16:59;78;21;24;4;3;2;4;4;0;0;0
2019-11-27 11:17:59;79;21;25;4;3;2;4;4;0;0;0
2019-11-27 11:18:59;79;21;25;4;3;2;4;4;0;0;0
2019-11-27 11:19:58;79;21;25;4;3;2;4;4;0;0;0
2019-11-27 11:20:59;79;21;25;4;3;2;4;4;0;0;0
2019-11-27 11:21:58;79;21;25;4;3;2;4;4;0;0;0
2019-11-27 11:22:59;79;21;25;4;3;2;4;4;0;0;0
2019-11-27 11:23:59;79;21;25;4;3;2;4;4;0;0;0
2019-11-27 11:24:59;79;21;25;4;3;2;4;4;0;0;0
2019-11-27 11:25:58;80;21;26;4;3;2;4;4;0;0;0
2019-11-27 11:26:59;80;21;26;4;3;2;4;4;0;0;0
2019-11-27 11:27:59;80;21;26;4;3;2;4;4;0;0;0
2019-11-27 11:28:58;80;21;26;4;3;2;4;4;0;0;0
2019-11-27 11:29:59;81;22;26;4;3;2;4;4;0;0;0
2019-11-27 11:30:59;81;22;26;4;3;2;4;4;0;0;0
2019-11-27 11:31:59;81;22;26;4;3;2;4;4;0;0;0
2019-11-27 11:32:58;82;22;27;4;3;2;4;4;0;0;0
2019-11-27 11:33:59;82;22;27;4;3;2;4;4;0;0;0
2019-11-27 11:34:59;82;22;27;4;3;2;4;4;0;0;0
2019-11-27 11:35:59;82;22;27;4;3;2;4;4;0;0;0
2019-11-27 11:36:58;82;22;27;4;3;2;4;4;0;0;0
2019-11-27 11:37:59;83;22;28;4;3;2;4;4;0;0;0
2019-11-27 11:38:59;83;22;28;4;3;2;4;4;0;0;0
2019-11-27 11:39:58;83;22;28;4;3;2;4;4;0;0;0
2019-11-27 11:40:59;83;22;28;4;3;2;4;4;0;0;0
2019-11-27 11:41:59;83;22;28;4;3;2;4;4;0;0;0
2019-11-27 11:42:58;83;22;28;4;3;2;4;4;0;0;0
2019-11-27 11:43:59;83;22;28;4;3;2;4;4;0;0;0
2019-11-27 11:44:59;83;22;28;4;3;2;4;4;0;0;0
2019-11-27 11:45:59;83;22;28;4;3;2;4;4;0;0;0
2019-11-27 11:46:58;83;22;28;4;3;2;4;4;0;0;0
2019-11-27 11:47:59;83;22;28;4;3;2;4;4;0;0;0
2019-11-27 11:48:59;84;22;28;4;3;2;4;4;0;0;0
2019-11-27 11:49:58;84;22;28;4;3;2;4;4;0;0;0
2019-11-27 11:50:59;84;22;28;4;3;2;4;4;0;0;0
2019-11-27 11:51:59;84;22;28;4;3;2;4;4;0;0;0
2019-11-27 11:52:59;84;22;28;4;3;2;4;4;0;0;0
2019-11-27 11:53:58;84;22;28;4;3;2;4;4;0;0;0
2019-11-27 11:54:59;84;22;28;4;3;2;4;4;0;0;0
2019-11-27 11:55:59;84;22;28;4;3;2;4;4;0;0;0
2019-11-27 11:56:58;84;22;28;4;3;2;4;4;0;0;0
2019-11-27 11:57:59;84;22;28;4;3;2;4;4;0;0;0
2019-11-27 11:58:59;84;22;28;4;3;2;4;4;0;0;0
2019-11-27 11:59:58;85;22;29;4;3;2;4;4;0;0;0
2019-11-27 12:00:59;85;22;29;4;3;2;4;4;0;0;0
2019-11-27 12:01:59;85;21;30;4;3;2;4;4;0;0;0
2019-11-27 12:02:58;85;21;30;4;3;2;4;4;0;0;0
2019-11-27 12:03:59;85;21;30;4;3;2;4;4;0;0;0
2019-11-27 12:04:59;85;21;30;4;3;2;4;4;0;0;0
2019-11-27 12:05:59;85;21;30;4;3;2;4;4;0;0;0
2019-11-27 12:06:58;86;21;31;4;3;2;4;4;0;0;0
2019-11-27 12:07:59;86;21;31;4;3;2;4;4;0;0;0
2019-11-27 12:08:59;87;21;32;4;3;2;4;4;0;0;0
2019-11-27 12:09:58;87;21;31;4;3;2;4;5;0;0;0
2019-11-27 12:10:59;87;21;31;4;3;2;4;5;0;0;0
2019-11-27 12:11:59;87;21;31;4;3;2;4;5;0;0;0
2019-11-27 12:12:59;87;21;31;4;3;2;4;5;0;0;0
2019-11-27 12:13:58;87;21;31;4;3;2;4;5;0;0;0
2019-11-27 12:14:59;87;21;31;4;3;2;4;5;0;0;0
2019-11-27 12:15:59;87;21;31;4;3;2;4;5;0;0;0
2019-11-27 12:16:59;87;21;31;4;3;2;4;5;0;0;0
2019-11-27 12:17:58;87;21;31;4;3;2;4;5;0;0;0
2019-11-27 12:18:59;87;21;31;4;3;2;4;5;0;0;0
2019-11-27 12:19:59;87;21;31;4;3;2;4;5;0;0;0
2019-11-27 12:20:58;87;21;31;4;3;2;4;5;0;0;0
2019-11-27 12:21:59;87;21;31;4;3;2;4;5;0;0;0
2019-11-27 12:22:59;87;21;31;4;3;2;4;5;0;0;0
2019-11-27 12:23:59;87;21;31;4;3;2;4;5;0;0;0
2019-11-27 12:24:58;87;21;31;4;3;2;4;5;0;0;0
2019-11-27 12:25:59;87;21;31;4;3;2;4;5;0;0;0
2019-11-27 12:26:59;87;21;31;4;3;2;4;5;0;0;0
2019-11-27 12:27:58;87;21;31;4;3;2;4;5;0;0;0
2019-11-27 12:28:59;87;21;31;4;3;2;4;5;0;0;0
2019-11-27 12:29:59;87;21;31;4;3;2;4;5;0;0;0
2019-11-27 12:30:59;87;21;31;4;3;2;4;5;0;0;0
2019-11-27 12:31:58;87;21;31;4;3;2;4;5;0;0;0
2019-11-27 12:32:59;87;21;31;4;3;2;4;5;0;0;0
2019-11-27 12:33:59;87;21;31;4;3;2;4;5;0;0;0
2019-11-27 12:34:59;87;21;31;4;3;2;4;5;0;0;0
2019-11-27 12:35:58;87;21;31;4;3;2;4;5;0;0;0
2019-11-27 12:36:59;87;21;31;4;3;2;4;5;0;0;0
2019-11-27 12:37:59;87;21;31;4;3;2;4;5;0;0;0
2019-11-27 12:38:59;87;21;31;4;3;2;4;5;0;0;0
2019-11-27 12:39:58;87;21;31;4;3;2;4;5;0;0;0
2019-11-27 12:40:59;87;21;31;4;3;2;4;5;0;0;0
2019-11-27 12:41:59;88;22;31;4;3;2;4;5;0;0;0
2019-11-27 12:42:59;88;22;31;4;3;2;4;5;0;0;0
2019-11-27 12:43:58;88;22;31;4;3;2;4;5;0;0;0
2019-11-27 12:44:59;88;22;31;4;3;2;4;5;0;0;0
2019-11-27 12:45:59;88;22;31;4;3;2;4;5;0;0;0
2019-11-27 12:46:58;89;22;32;4;3;2;4;5;0;0;0
2019-11-27 12:47:59;88;22;31;4;3;2;4;5;0;0;0
2019-11-27 12:48:58;88;22;31;4;3;2;4;5;0;0;0
2019-11-27 12:49:59;89;22;31;4;4;2;4;5;0;0;0
2019-11-27 12:50:58;89;22;31;4;4;2;4;5;0;0;0
2019-11-27 12:51:59;89;22;31;4;4;2;4;5;0;0;0
2019-11-27 12:52:58;90;22;32;4;4;2;4;5;0;0;0
2019-11-27 12:53:59;90;22;32;4;4;2;4;5;0;0;0
2019-11-27 12:54:59;90;22;32;4;4;2;4;5;0;0;0
2019-11-27 12:55:58;90;22;32;4;4;2;4;5;0;0;0
2019-11-27 12:56:59;90;22;32;4;4;2;4;5;0;0;0
2019-11-27 12:58:00;90;22;32;4;4;2;4;5;0;0;0
2019-11-27 12:58:58;90;22;32;4;4;2;4;5;0;0;0
2019-11-27 12:59:59;90;22;32;4;4;2;4;5;0;0;0
2019-11-27 13:00:59;90;22;32;4;4;2;4;5;0;0;0
2019-11-27 13:01:58;91;22;32;4;4;2;5;5;0;0;0
2019-11-27 13:02:59;91;22;32;4;4;2;5;5;0;0;0
2019-11-27 13:03:59;91;22;32;4;4;2;5;5;0;0;0
2019-11-27 13:04:58;91;22;32;4;4;2;5;5;0;0;0
2019-11-27 13:05:59;91;22;32;4;4;2;5;5;0;0;0
2019-11-27 13:06:59;91;22;32;4;4;2;5;5;0;0;0
2019-11-27 13:07:59;92;23;32;4;4;2;5;5;0;0;0
2019-11-27 13:08:58;92;23;32;4;4;2;5;5;0;0;0
2019-11-27 13:09:59;92;23;32;4;4;2;5;5;0;0;0
2019-11-27 13:10:59;92;23;32;4;4;2;5;5;0;0;0
2019-11-27 13:11:59;92;23;32;4;4;2;5;5;0;0;0
2019-11-27 13:12:58;92;23;32;4;4;2;5;5;0;0;0
2019-11-27 13:13:59;92;23;32;4;4;2;5;5;0;0;0
2019-11-27 13:14:59;92;23;32;4;4;2;5;5;0;0;0
2019-11-27 13:15:58;92;23;32;4;4;2;5;5;0;0;0
2019-11-27 13:16:59;92;23;32;4;4;2;5;5;0;0;0
2019-11-27 13:17:59;92;23;32;4;4;2;5;5;0;0;0
2019-11-27 13:18:59;93;23;32;5;4;2;5;5;0;0;0
2019-11-27 13:19:58;93;23;32;5;4;2;5;5;0;0;0
2019-11-27 13:20:59;92;23;31;5;4;2;5;5;0;0;0
2019-11-27 13:21:59;94;24;31;5;4;2;5;5;0;0;0
2019-11-27 13:22:58;94;24;31;5;4;2;5;5;0;0;0
2019-11-27 13:23:59;94;24;31;5;4;2;5;5;0;0;0
2019-11-27 13:24:59;94;24;31;5;4;2;5;5;0;0;0
2019-11-27 13:25:59;94;24;31;5;4;2;5;5;0;0;0
2019-11-27 13:26:58;94;24;31;5;4;2;5;5;0;0;0
2019-11-27 13:27:59;94;24;31;5;4;2;5;5;0;0;0
2019-11-27 13:28:58;95;24;32;5;4;2;5;5;0;0;0
2019-11-27 13:29:59;95;24;32;5;4;2;5;5;0;0;0
2019-11-27 13:30:58;97;24;34;5;4;2;5;5;0;0;0
2019-11-27 13:31:59;98;24;34;5;4;2;5;5;0;0;0
2019-11-27 13:32:59;98;24;34;5;4;2;5;5;0;0;0
2019-11-27 13:33:58;98;24;34;5;4;2;5;5;0;0;0
2019-11-27 13:34:59;98;24;34;5;4;2;5;5;0;0;0
2019-11-27 13:35:59;98;24;34;5;4;2;5;5;0;0;0
2019-11-27 13:36:59;98;24;34;5;4;2;5;5;0;0;0
2019-11-27 13:37:58;98;24;34;5;4;2;5;5;0;0;0
2019-11-27 13:38:59;98;24;34;5;4;2;5;5;0;0;0
2019-11-27 13:39:59;98;24;34;5;4;2;5;5;0;0;0
2019-11-27 13:40:59;98;24;34;5;4;2;5;5;0;0;0
2019-11-27 13:41:58;98;24;34;5;4;2;5;5;0;0;0
2019-11-27 13:42:59;98;24;34;5;4;2;5;5;0;0;0
2019-11-27 13:43:59;98;24;34;5;4;2;5;5;0;0;0
2019-11-27 13:44:58;98;24;34;5;4;2;5;5;0;0;0
2019-11-27 13:45:59;98;24;34;5;4;2;5;5;0;0;0
2019-11-27 13:46:59;98;24;34;5;4;2;5;5;0;0;0
2019-11-27 13:47:59;98;24;34;5;4;2;5;5;0;0;0
2019-11-27 13:48:58;98;24;34;5;4;2;5;5;0;0;0
2019-11-27 13:49:59;98;24;34;5;4;2;5;5;0;0;0
2019-11-27 13:50:59;98;24;34;5;4;2;5;5;0;0;0
2019-11-27 13:51:59;98;24;34;5;4;2;5;5;0;0;0
2019-11-27 13:52:58;98;24;34;5;4;2;5;5;0;0;0
2019-11-27 13:53:59;98;24;34;5;4;2;5;5;0;0;0
2019-11-27 13:54:59;98;24;34;5;4;2;5;5;0;0;0
2019-11-27 13:55:58;98;24;34;5;4;2;5;5;0;0;0
2019-11-27 13:56:59;99;24;34;6;4;2;5;5;0;0;0
2019-11-27 13:57:59;99;24;34;6;4;2;5;5;0;0;0
2019-11-27 13:58:59;99;24;34;6;4;2;5;5;0;0;0
2019-11-27 13:59:58;99;24;34;6;4;2;5;5;0;0;0
2019-11-27 14:00:59;99;24;34;6;4;2;5;5;0;0;0
2019-11-27 14:01:59;99;24;34;6;4;2;5;5;0;0;0
2019-11-27 14:02:58;99;24;34;6;4;2;5;5;0;0;0
2019-11-27 14:03:59;99;24;34;6;4;2;5;5;0;0;0
2019-11-27 14:04:59;99;24;34;6;4;2;5;5;0;0;0
2019-11-27 14:06:00;99;24;34;6;4;2;5;5;0;0;0
2019-11-27 14:06:58;98;23;34;6;4;2;5;5;0;0;0
2019-11-27 14:07:59;98;23;34;6;4;2;5;5;0;0;0
2019-11-27 14:08:59;98;23;34;6;4;2;5;5;0;0;0
2019-11-27 14:09:59;98;23;34;6;4;2;5;5;0;0;0
2019-11-27 14:10:58;99;24;34;6;4;2;5;5;0;0;0
2019-11-27 14:11:59;99;24;34;6;4;2;5;5;0;0;0
2019-11-27 14:12:59;99;24;34;6;4;2;5;5;0;0;0
2019-11-27 14:13:58;99;24;34;6;4;2;5;5;0;0;0
2019-11-27 14:14:59;99;24;34;6;4;2;5;5;0;0;0
2019-11-27 14:15:59;100;24;35;6;4;2;5;5;0;0;0
2019-11-27 14:16:59;100;24;35;6;4;2;5;5;0;0;0
2019-11-27 14:17:58;101;24;35;6;4;2;6;5;0;0;0
2019-11-27 14:18:59;101;24;35;6;4;2;6;5;0;0;0
2019-11-27 14:19:59;101;24;35;6;4;2;6;5;0;0;0
2019-11-27 14:20:58;101;24;35;6;4;2;6;5;0;0;0
2019-11-27 14:21:59;101;24;35;6;4;2;6;5;0;0;0
2019-11-27 14:22:59;101;24;35;6;4;2;6;5;0;0;0
2019-11-27 14:23:59;101;24;35;6;4;2;6;5;0;0;0
2019-11-27 14:24:58;101;24;35;6;4;2;6;5;0;0;0
2019-11-27 14:25:59;102;24;36;6;4;2;6;5;0;0;0
2019-11-27 14:26:59;104;25;37;6;4;2;6;5;0;0;0
2019-11-27 14:27:58;104;25;37;6;4;2;6;5;0;0;0
2019-11-27 14:28:59;104;25;37;6;4;2;6;5;0;0;0
2019-11-27 14:29:59;104;25;37;6;4;2;6;5;0;0;0
2019-11-27 14:30:58;104;25;37;6;4;2;6;5;0;0;0
2019-11-27 14:31:59;104;25;37;6;4;2;6;5;0;0;0
2019-11-27 14:32:59;104;25;37;6;4;2;6;5;0;0;0
2019-11-27 14:33:59;104;25;37;6;4;2;6;5;0;0;0
2019-11-27 14:34:58;104;25;37;6;4;2;6;5;0;0;0
2019-11-27 14:35:59;104;25;37;6;4;2;6;5;0;0;0
2019-11-27 14:36:59;104;25;37;6;4;2;6;5;0;0;0
2019-11-27 14:37:58;105;25;38;6;4;2;6;5;0;0;0
2019-11-27 14:38:59;106;26;38;6;4;2;6;5;0;0;0
2019-11-27 14:39:59;106;26;38;6;4;2;6;5;0;0;0
2019-11-27 14:40:58;106;26;38;6;4;2;6;5;0;0;0
2019-11-27 14:41:59;106;26;38;6;4;2;6;5;0;0;0
2019-11-27 14:42:59;107;26;38;6;4;3;6;5;0;0;0
2019-11-27 14:43:58;107;26;38;6;4;3;6;5;0;0;0
2019-11-27 14:44:59;107;26;38;6;4;3;6;5;0;0;0
2019-11-27 14:45:59;107;26;38;6;4;3;6;5;0;0;0
2019-11-27 14:46:59;107;26;38;6;4;3;6;5;0;0;0
2019-11-27 14:47:58;107;26;38;6;4;3;6;5;0;0;0
2019-11-27 14:48:59;107;26;38;6;4;3;6;5;0;0;0
2019-11-27 14:49:59;107;26;38;6;4;3;6;5;0;0;0
2019-11-27 14:50:58;107;26;38;6;4;3;6;5;0;0;0
2019-11-27 14:51:59;107;26;38;6;4;3;6;5;0;0;0
2019-11-27 14:52:59;107;26;38;6;4;3;6;5;0;0;0
2019-11-27 14:53:59;107;26;38;6;4;3;6;5;0;0;0
2019-11-27 14:54:58;107;26;38;6;4;3;6;5;0;0;0
2019-11-27 14:55:59;107;26;38;6;4;3;6;5;0;0;0
2019-11-27 14:56:59;107;26;38;6;4;3;6;5;0;0;0
2019-11-27 14:58:00;107;26;38;6;4;3;6;5;0;0;0
2019-11-27 14:58:58;108;27;38;6;4;3;6;5;0;0;0
2019-11-27 14:59:59;108;27;38;6;4;3;6;5;0;0;0
2019-11-27 15:00:59;108;27;38;6;4;3;6;5;0;0;0
2019-11-27 15:01:58;108;27;38;6;4;3;6;5;0;0;0
2019-11-27 15:02:59;108;27;38;6;4;3;6;5;0;0;0
2019-11-27 15:03:59;108;27;38;6;4;3;6;5;0;0;0
2019-11-27 15:04:58;108;27;38;6;4;3;6;5;0;0;0
2019-11-27 15:05:59;109;27;39;6;4;3;6;5;0;0;0
2019-11-27 15:06:59;109;27;39;6;4;3;6;5;0;0;0
2019-11-27 15:07:59;110;27;40;6;4;3;6;5;0;0;0
2019-11-27 15:08:58;110;27;40;6;4;3;6;5;0;0;0
2019-11-27 15:09:59;110;27;40;6;4;3;6;5;0;0;0
2019-11-27 15:10:59;110;27;40;6;4;3;6;5;0;0;0
2019-11-27 15:11:58;110;27;40;6;4;3;6;5;0;0;0
2019-11-27 15:12:59;110;27;40;6;4;3;6;5;0;0;0
2019-11-27 15:13:59;110;27;40;6;4;3;6;5;0;0;0
2019-11-27 15:14:58;110;27;40;6;4;3;6;5;0;0;0
2019-11-27 15:15:59;111;27;41;6;4;3;6;5;0;0;0
2019-11-27 15:16:59;111;27;41;6;4;3;6;5;0;0;0
2019-11-27 15:17:59;111;27;41;6;4;3;6;5;0;0;0
