datetime;total_votes;Helengar;atomic_gun;Есения;jovan;Hexadecachoron;kotophalk;KOCTOPE3;Zibx;otlup;Klubnichnoe_Milo
2020-02-19 13:06:58;157;55;72;7;3;3;3;4;0;0;0
2020-02-19 13:07:59;157;55;72;7;3;3;3;4;0;0;0
2020-02-19 13:08:59;157;55;72;7;4;3;3;4;0;0;0
2020-02-19 13:09:58;157;55;72;7;4;3;3;4;0;0;0
2020-02-19 13:10:59;159;56;73;7;4;3;3;4;0;0;0
2020-02-19 13:11:59;160;56;74;7;4;3;3;4;0;0;0
2020-02-19 13:12:58;160;56;74;7;4;3;3;4;0;0;0
2020-02-19 13:13:59;160;56;74;7;4;3;3;4;0;0;0
2020-02-19 13:14:59;160;56;74;7;4;3;3;4;0;0;0
2020-02-19 13:15:58;161;56;74;7;5;3;3;4;0;0;0
2020-02-19 13:16:59;161;56;74;7;5;3;3;4;0;0;0
2020-02-19 13:17:59;161;56;74;7;5;3;3;4;0;0;0
2020-02-19 13:18:59;161;56;74;7;5;3;3;4;0;0;0
2020-02-19 13:19:58;162;56;74;7;5;3;3;4;0;0;0
2020-02-19 13:20:59;163;56;75;7;5;3;3;4;0;0;0
2020-02-19 13:21:59;164;57;75;7;5;3;3;4;0;0;0
2020-02-19 13:22:58;164;57;75;7;5;3;3;4;0;0;0
2020-02-19 13:23:59;165;57;76;7;5;3;3;4;0;0;0
2020-02-19 13:24:59;166;57;76;7;5;3;3;4;0;0;0
2020-02-19 13:25:59;166;57;76;7;5;3;3;4;0;0;0
2020-02-19 13:26:58;166;57;76;7;5;3;3;4;0;0;0
2020-02-19 13:27:59;167;57;77;7;5;3;3;4;0;0;0
2020-02-19 13:28:59;167;57;77;7;5;3;3;4;0;0;0
2020-02-19 13:29:58;168;57;77;8;5;3;3;4;0;0;0
2020-02-19 13:30:59;168;57;77;8;5;3;3;4;0;0;0
2020-02-19 13:31:59;169;57;78;8;5;3;3;4;0;0;0
2020-02-19 13:32:59;169;57;78;8;5;3;3;4;0;0;0
2020-02-19 13:33:58;169;57;78;8;5;3;3;4;0;0;0
2020-02-19 13:34:59;169;57;78;8;5;3;3;4;0;0;0
2020-02-19 13:35:59;169;57;78;8;5;3;3;4;0;0;0
2020-02-19 13:36:58;169;57;78;8;5;3;3;4;0;0;0
2020-02-19 13:37:59;169;57;78;8;5;3;3;4;0;0;0
2020-02-19 13:38:59;169;57;78;8;5;3;3;4;0;0;0
2020-02-19 13:39:58;169;57;78;8;5;3;3;4;0;0;0
2020-02-19 13:40:59;170;57;78;8;5;3;3;4;0;0;0
2020-02-19 13:41:59;171;57;79;8;5;3;3;4;0;0;0
2020-02-19 13:42:58;171;57;79;8;5;3;3;4;0;0;0
2020-02-19 13:43:59;172;57;80;8;5;3;3;4;0;0;0
2020-02-19 13:44:59;172;57;80;8;5;3;3;4;0;0;0
2020-02-19 13:45:59;172;57;80;8;5;3;3;4;0;0;0
2020-02-19 13:46:58;172;57;80;8;5;3;3;4;0;0;0
2020-02-19 13:47:59;173;57;81;8;5;3;3;4;0;0;0
2020-02-19 13:48:59;173;57;81;8;5;3;3;4;0;0;0
2020-02-19 13:49:58;173;57;81;8;5;3;3;4;0;0;0
2020-02-19 13:50:59;173;57;81;8;5;3;3;4;0;0;0
2020-02-19 13:51:59;173;57;81;8;5;3;3;4;0;0;0
2020-02-19 13:52:58;173;57;81;8;5;3;3;4;0;0;0
2020-02-19 13:53:59;173;57;81;8;5;3;3;4;0;0;0
2020-02-19 13:54:59;173;57;81;8;5;3;3;4;0;0;0
2020-02-19 13:55:59;173;57;81;8;5;3;3;4;0;0;0
2020-02-19 13:56:58;173;57;81;8;5;3;3;4;0;0;0
2020-02-19 13:57:59;173;57;81;8;5;3;3;4;0;0;0
2020-02-19 13:58:59;173;57;81;8;5;3;3;4;0;0;0
2020-02-19 14:00:00;174;57;81;8;5;3;3;4;0;0;0
2020-02-19 14:00:58;174;57;81;8;5;3;3;4;0;0;0
2020-02-19 14:01:59;175;57;82;8;5;3;3;4;0;0;0
2020-02-19 14:02:59;175;57;82;8;5;3;3;4;0;0;0
2020-02-19 14:03:58;175;57;82;8;5;3;3;4;0;0;0
2020-02-19 14:04:59;175;57;82;8;5;3;3;4;0;0;0
2020-02-19 14:05:59;175;57;82;8;5;3;3;4;0;0;0
2020-02-19 14:06:58;175;57;82;8;5;3;3;4;0;0;0
2020-02-19 14:07:59;175;57;82;8;5;3;3;4;0;0;0
2020-02-19 14:08:59;175;57;82;8;5;3;3;4;0;0;0
2020-02-19 14:09:58;175;57;82;8;5;3;3;4;0;0;0
2020-02-19 14:10:59;175;57;82;8;5;3;3;4;0;0;0
2020-02-19 14:11:59;175;57;82;8;5;3;3;4;0;0;0
2020-02-19 14:12:58;175;57;82;8;5;3;3;4;0;0;0
2020-02-19 14:13:59;175;57;82;8;5;3;3;4;0;0;0
2020-02-19 14:14:59;175;57;82;8;5;3;3;4;0;0;0
2020-02-19 14:15:59;174;57;82;8;5;3;3;4;0;0;0
2020-02-19 14:16:58;174;57;82;8;5;3;3;4;0;0;0
2020-02-19 14:17:59;175;58;82;8;5;3;3;4;0;0;0
2020-02-19 14:18:59;176;59;82;8;5;3;3;4;0;0;0
2020-02-19 14:19:58;178;60;83;8;5;3;3;4;0;0;0
2020-02-19 14:20:59;179;60;84;8;5;3;3;4;0;0;0
2020-02-19 14:21:59;180;60;85;8;5;3;3;4;0;0;0
2020-02-19 14:22:58;180;60;85;8;5;3;3;4;0;0;0
2020-02-19 14:23:59;180;60;85;8;5;3;3;4;0;0;0
2020-02-19 14:24:59;180;60;85;8;5;3;3;4;0;0;0
2020-02-19 14:25:59;183;63;85;8;5;3;3;4;0;0;0
2020-02-19 14:26:58;183;63;85;8;5;3;3;4;0;0;0
2020-02-19 14:27:59;183;63;85;8;5;3;3;4;0;0;0
2020-02-19 14:28:59;183;63;85;8;5;3;3;4;0;0;0
2020-02-19 14:29:58;184;64;85;8;5;3;3;4;0;0;0
2020-02-19 14:30:59;184;64;85;8;5;3;3;4;0;0;0
2020-02-19 14:31:59;184;64;85;8;5;3;3;4;0;0;0
2020-02-19 14:32:59;184;64;85;8;5;3;3;4;0;0;0
2020-02-19 14:33:58;184;64;85;8;5;3;3;4;0;0;0
2020-02-19 14:34:59;184;64;85;8;5;3;3;4;0;0;0
2020-02-19 14:35:59;185;65;85;8;5;3;3;4;0;0;0
2020-02-19 14:36:58;186;66;85;8;5;3;3;4;0;0;0
2020-02-19 14:37:59;187;67;85;8;5;3;3;4;0;0;0
2020-02-19 14:38:59;187;67;85;8;5;3;3;4;0;0;0
2020-02-19 14:39:59;187;67;85;8;5;3;3;4;0;0;0
2020-02-19 14:40:58;189;68;85;9;5;3;3;4;0;0;0
2020-02-19 14:41:59;189;68;85;9;5;3;3;4;0;0;0
2020-02-19 14:42:59;189;68;85;9;5;3;3;4;0;0;0
2020-02-19 14:43:59;189;68;85;9;5;3;3;4;0;0;0
2020-02-19 14:44:58;189;68;85;9;5;3;3;4;0;0;0
2020-02-19 14:45:59;189;68;85;9;5;3;3;4;0;0;0
2020-02-19 14:46:59;190;69;85;9;5;3;3;4;0;0;0
2020-02-19 14:47:58;190;69;85;9;5;3;3;4;0;0;0
2020-02-19 14:48:59;190;69;85;9;5;3;3;4;0;0;0
2020-02-19 14:49:59;190;69;85;9;5;3;3;4;0;0;0
2020-02-19 14:50:59;190;69;85;9;5;3;3;4;0;0;0
2020-02-19 14:51:58;191;70;85;9;5;3;3;4;0;0;0
2020-02-19 14:52:59;191;70;85;9;5;3;3;4;0;0;0
2020-02-19 14:53:59;191;70;85;9;5;3;3;4;0;0;0
2020-02-19 14:54:58;191;70;85;9;5;3;3;4;0;0;0
2020-02-19 14:55:59;191;70;85;9;5;3;3;4;0;0;0
2020-02-19 14:56:59;191;70;85;9;5;3;3;4;0;0;0
2020-02-19 14:57:58;191;70;85;9;5;3;3;4;0;0;0
2020-02-19 14:58:59;191;71;85;9;5;2;3;4;0;0;0
2020-02-19 14:59:59;192;72;85;9;5;2;3;4;0;0;0
2020-02-19 15:00:59;193;73;85;9;5;2;3;4;0;0;0
2020-02-19 15:01:58;193;73;85;9;5;2;3;4;0;0;0
2020-02-19 15:02:59;193;73;85;9;5;2;3;4;0;0;0
2020-02-19 15:03:59;194;74;85;9;5;2;3;4;0;0;0
2020-02-19 15:04:58;194;74;85;9;5;2;3;4;0;0;0
2020-02-19 15:05:59;194;74;85;9;5;2;3;4;0;0;0
2020-02-19 15:06:59;194;74;85;9;5;2;3;4;0;0;0
2020-02-19 15:07:59;194;74;85;9;5;2;3;4;0;0;0
2020-02-19 15:08:58;194;74;85;9;5;2;3;4;0;0;0
2020-02-19 15:09:59;194;74;85;9;5;2;3;4;0;0;0
2020-02-19 15:10:59;194;74;85;9;5;2;3;4;0;0;0
2020-02-19 15:11:58;194;74;85;9;5;2;3;4;0;0;0
2020-02-19 15:12:59;195;75;85;9;5;2;3;4;0;0;0
2020-02-19 15:13:59;196;75;85;10;5;2;3;4;0;0;0
2020-02-19 15:14:59;196;75;85;10;5;2;3;4;0;0;0
2020-02-19 15:15:58;196;75;85;10;5;2;3;4;0;0;0
2020-02-19 15:16:59;196;75;85;10;5;2;3;4;0;0;0
2020-02-19 15:17:59;196;75;85;10;5;2;3;4;0;0;0
2020-02-19 15:18:59;196;75;85;10;5;2;3;4;0;0;0
2020-02-19 15:19:58;197;76;85;10;5;2;3;4;0;0;0
2020-02-19 15:20:59;197;76;85;10;5;2;3;4;0;0;0
2020-02-19 15:21:59;197;76;85;10;5;2;3;4;0;0;0
2020-02-19 15:22:58;197;76;85;10;5;2;3;4;0;0;0
2020-02-19 15:23:59;198;76;86;10;5;2;3;4;0;0;0
2020-02-19 15:24:59;198;76;86;10;5;2;3;4;0;0;0
2020-02-19 15:25:58;198;76;86;10;5;2;3;4;0;0;0
2020-02-19 15:26:59;198;76;86;10;5;2;3;4;0;0;0
2020-02-19 15:27:59;198;76;86;10;5;2;3;4;0;0;0
2020-02-19 15:28:58;198;76;86;10;5;2;3;4;0;0;0
2020-02-19 15:29:59;198;76;86;10;5;2;3;4;0;0;0
2020-02-19 15:30:59;198;77;85;10;5;2;3;4;0;0;0
2020-02-19 15:31:59;198;77;85;10;5;2;3;4;0;0;0
2020-02-19 15:32:58;198;76;86;10;5;2;3;4;0;0;0
2020-02-19 15:33:59;198;76;86;10;5;2;3;4;0;0;0
2020-02-19 15:34:59;198;77;85;10;5;2;3;4;0;0;0
2020-02-19 15:35:58;198;77;85;10;5;2;3;4;0;0;0
2020-02-19 15:36:59;198;77;85;10;5;2;3;4;0;0;0
2020-02-19 15:37:59;199;77;85;10;5;2;3;4;0;0;0
2020-02-19 15:38:59;200;77;86;10;5;2;3;4;0;0;0
2020-02-19 15:39:58;200;77;86;10;5;2;3;4;0;0;0
2020-02-19 15:40:59;200;77;86;10;5;2;3;4;0;0;0
2020-02-19 15:41:59;200;77;86;10;5;2;3;4;0;0;0
2020-02-19 15:42:58;200;77;86;10;5;2;3;4;0;0;0
2020-02-19 15:43:59;200;77;86;10;5;2;3;4;0;0;0
2020-02-19 15:44:59;200;77;86;10;5;2;3;4;0;0;0
2020-02-19 15:45:58;200;77;86;10;5;2;3;4;0;0;0
2020-02-19 15:46:59;200;77;86;10;5;2;3;4;0;0;0
2020-02-19 15:47:59;201;78;86;10;5;2;3;4;0;0;0
2020-02-19 15:48:59;201;78;87;10;5;2;3;4;0;0;0
2020-02-19 15:49:58;202;78;88;10;5;2;3;4;0;0;0
2020-02-19 15:50:59;202;78;88;10;5;2;3;4;0;0;0
2020-02-19 15:51:59;202;78;88;10;5;2;3;4;0;0;0
2020-02-19 15:52:59;202;78;88;10;5;2;3;4;0;0;0
2020-02-19 15:53:58;202;78;88;10;5;2;3;4;0;0;0
2020-02-19 15:54:59;202;78;88;10;5;2;3;4;0;0;0
2020-02-19 15:55:59;202;78;88;10;5;2;3;4;0;0;0
2020-02-19 15:56:58;202;78;88;10;5;2;3;4;0;0;0
2020-02-19 15:57:59;203;79;88;10;5;2;3;4;0;0;0
2020-02-19 15:58:59;203;79;88;10;5;2;3;4;0;0;0
2020-02-19 15:59:58;204;80;88;10;5;2;3;4;0;0;0
2020-02-19 16:00:59;205;80;89;10;5;2;3;4;0;0;0
2020-02-19 16:01:59;205;80;89;10;5;2;3;4;0;0;0
2020-02-19 16:02:59;206;81;89;10;5;2;3;4;0;0;0
2020-02-19 16:03:58;206;81;89;10;5;2;3;4;0;0;0
2020-02-19 16:04:59;206;81;89;10;5;2;3;4;0;0;0
2020-02-19 16:05:59;207;82;89;10;5;2;3;4;0;0;0
2020-02-19 16:06:58;207;82;89;10;5;2;3;4;0;0;0
2020-02-19 16:07:59;207;82;89;10;5;2;3;4;0;0;0
2020-02-19 16:08:59;207;82;89;10;5;2;3;4;0;0;0
2020-02-19 16:09:59;208;83;89;10;5;2;3;4;0;0;0
2020-02-19 16:10:59;208;83;89;10;5;2;3;4;0;0;0
2020-02-19 16:11:58;208;83;89;10;5;2;3;4;0;0;0
2020-02-19 16:12:59;209;83;90;10;5;2;3;4;0;0;0
2020-02-19 16:13:59;210;83;90;10;5;2;3;4;0;0;0
2020-02-19 16:14:58;210;83;90;10;5;2;3;4;0;0;0
2020-02-19 16:15:59;211;83;90;10;5;2;3;5;0;0;0
2020-02-19 16:16:59;211;83;90;10;5;2;3;5;0;0;0
2020-02-19 16:17:58;211;83;90;10;5;2;3;5;0;0;0
2020-02-19 16:18:59;211;83;90;10;5;2;3;5;0;0;0
2020-02-19 16:19:59;211;83;90;10;5;2;3;5;0;0;0
2020-02-19 16:20:59;211;83;90;10;5;2;3;5;0;0;0
2020-02-19 16:21:58;211;83;90;10;5;2;3;5;0;0;0
2020-02-19 16:22:59;211;83;90;10;5;2;3;5;0;0;0
2020-02-19 16:23:59;211;83;90;10;5;2;3;5;0;0;0
2020-02-19 16:24:58;212;84;90;10;5;2;3;5;0;0;0
2020-02-19 16:25:59;212;84;90;10;5;2;3;5;0;0;0
2020-02-19 16:26:58;212;84;90;10;5;2;3;5;0;0;0
2020-02-19 16:27:59;212;84;90;10;5;2;3;5;0;0;0
2020-02-19 16:28:59;213;85;90;10;5;2;3;5;0;0;0
2020-02-19 16:30:00;213;85;90;10;5;2;3;5;0;0;0
2020-02-19 16:30:58;213;85;90;10;5;2;3;5;0;0;0
2020-02-19 16:31:59;213;85;90;10;5;2;3;5;0;0;0
2020-02-19 16:32:59;214;85;91;10;5;2;3;5;0;0;0
2020-02-19 16:33:58;214;85;91;10;5;2;3;5;0;0;0
2020-02-19 16:34:59;214;85;91;10;5;2;3;5;0;0;0
2020-02-19 16:35:59;214;85;91;10;5;2;3;5;0;0;0
2020-02-19 16:36:58;214;85;91;10;5;2;3;5;0;0;0
2020-02-19 16:37:59;214;85;91;10;5;2;3;5;0;0;0
2020-02-19 16:38:59;215;86;91;10;5;2;3;5;0;0;0
2020-02-19 16:39:59;215;86;91;10;5;2;3;5;0;0;0
2020-02-19 16:40:58;216;87;91;10;5;2;3;5;0;0;0
2020-02-19 16:41:59;216;87;91;10;5;2;3;5;0;0;0
2020-02-19 16:42:59;216;87;91;10;5;2;3;5;0;0;0
2020-02-19 16:43:58;216;87;91;10;5;2;3;5;0;0;0
2020-02-19 16:44:59;216;87;91;10;5;2;3;5;0;0;0
2020-02-19 16:45:59;216;87;91;10;5;2;3;5;0;0;0
2020-02-19 16:46:59;218;87;92;11;5;2;3;5;0;0;0
2020-02-19 16:47:58;219;88;92;11;5;2;3;5;0;0;0
2020-02-19 16:48:59;220;88;93;11;5;2;3;5;0;0;0
2020-02-19 16:49:59;221;88;93;11;5;2;3;5;0;0;0
2020-02-19 16:50:58;221;88;93;11;5;2;3;5;0;0;0
2020-02-19 16:51:59;222;88;94;11;5;2;3;5;0;0;0
2020-02-19 16:52:59;223;89;94;11;5;2;3;5;0;0;0
2020-02-19 16:54:00;223;89;94;11;5;2;3;5;0;0;0
2020-02-19 16:54:58;223;89;94;11;5;2;3;5;0;0;0
2020-02-19 16:55:59;223;89;94;11;5;2;3;5;0;0;0
2020-02-19 16:56:59;223;89;94;11;5;2;3;5;0;0;0
2020-02-19 16:57:58;223;89;94;11;5;2;3;5;0;0;0
2020-02-19 16:58:59;223;89;94;11;5;2;3;5;0;0;0
2020-02-19 16:59:59;225;90;95;11;5;2;3;5;0;0;0
2020-02-19 17:00:58;226;91;95;11;5;2;3;5;0;0;0
2020-02-19 17:01:59;227;91;96;11;5;2;3;5;0;0;0
2020-02-19 17:02:59;227;91;96;11;5;2;3;5;0;0;0
2020-02-19 17:03:58;227;91;96;11;5;2;3;5;0;0;0
2020-02-19 17:04:59;227;91;96;11;5;2;3;5;0;0;0
2020-02-19 17:05:59;227;91;96;11;5;2;3;5;0;0;0
2020-02-19 17:06:59;227;91;96;11;5;2;3;5;0;0;0
2020-02-19 17:07:58;228;91;97;11;5;2;3;5;0;0;0
2020-02-19 17:08:59;228;91;97;11;5;2;3;5;0;0;0
2020-02-19 17:09:59;229;91;98;11;5;2;3;5;0;0;0
2020-02-19 17:10:58;229;91;98;11;5;2;3;5;0;0;0
2020-02-19 17:11:59;230;91;99;11;5;2;3;5;0;0;0
2020-02-19 17:12:59;230;91;99;11;5;2;3;5;0;0;0
2020-02-19 17:13:58;230;91;99;11;5;2;3;5;0;0;0
2020-02-19 17:14:59;230;91;99;11;5;2;3;5;0;0;0
2020-02-19 17:15:59;231;92;99;11;5;2;3;5;0;0;0
2020-02-19 17:16:58;231;92;99;11;5;2;3;5;0;0;0
2020-02-19 17:17:59;232;92;99;11;5;2;3;5;1;1;0
2020-02-19 17:18:59;232;92;99;11;5;2;3;5;1;1;0
2020-02-19 17:19:58;232;92;99;11;5;2;3;5;1;1;0
2020-02-19 17:20:59;232;92;99;11;5;2;3;5;1;1;0
2020-02-19 17:21:59;232;92;99;11;5;2;3;5;1;1;0
2020-02-19 17:22:58;232;92;99;11;5;2;3;5;1;1;0
2020-02-19 17:23:59;232;92;99;11;5;2;3;5;1;1;0
2020-02-19 17:24:59;232;92;99;11;5;2;3;5;1;1;0
2020-02-19 17:25:58;232;92;99;11;5;2;3;5;1;1;0
2020-02-19 17:26:59;232;92;99;11;5;2;3;5;1;1;0
2020-02-19 17:27:59;232;92;99;11;5;2;3;5;1;1;0
2020-02-19 17:28:59;232;92;99;11;5;2;3;5;1;1;0
2020-02-19 17:29:58;232;92;99;11;5;2;3;5;1;1;0
2020-02-19 17:30:59;233;92;100;11;5;2;3;5;1;1;0
2020-02-19 17:31:59;233;92;100;11;5;2;3;5;1;1;0
2020-02-19 17:32:59;233;92;100;11;5;2;3;5;1;1;0
2020-02-19 17:33:58;233;92;100;11;5;2;3;5;1;1;0
2020-02-19 17:34:59;233;92;100;11;5;2;3;5;1;1;0
2020-02-19 17:35:59;233;92;100;11;5;2;3;5;1;1;0
2020-02-19 17:36:58;233;92;100;11;5;2;3;5;1;1;0
2020-02-19 17:37:59;233;92;100;11;5;2;3;5;1;1;0
2020-02-19 17:38:59;233;92;100;11;5;2;3;5;1;1;0
2020-02-19 17:39:58;233;92;100;11;5;2;3;5;1;1;0
2020-02-19 17:40:59;233;92;100;11;5;2;3;5;1;1;0
2020-02-19 17:41:59;233;92;100;11;5;2;3;5;1;1;0
2020-02-19 17:42:58;233;92;100;11;5;2;3;5;1;1;0
2020-02-19 17:43:59;233;92;100;11;5;2;3;5;1;1;0
2020-02-19 17:44:59;233;92;100;11;5;2;3;5;1;1;0
2020-02-19 17:45:59;234;92;100;11;5;2;3;5;1;1;0
2020-02-19 17:46:58;234;92;100;11;5;2;3;5;1;1;0
2020-02-19 17:47:59;234;92;100;11;5;2;3;5;1;1;0
2020-02-19 17:48:59;234;92;100;11;5;2;3;5;1;1;0
2020-02-19 17:49:58;234;92;100;11;5;2;3;5;1;1;0
2020-02-19 17:50:59;234;92;100;11;5;2;3;5;1;1;0
2020-02-19 17:51:59;234;92;100;11;5;2;3;5;1;1;0
2020-02-19 17:52:59;234;92;100;11;5;2;3;5;1;1;0
2020-02-19 17:53:58;235;93;100;11;5;2;3;5;1;1;0
2020-02-19 17:54:59;235;93;100;11;5;2;3;5;1;1;0
2020-02-19 17:55:59;235;93;100;11;5;2;3;5;1;1;0
2020-02-19 17:56:58;235;93;100;11;5;2;3;5;1;1;0
2020-02-19 17:57:59;235;93;100;11;5;2;3;5;1;1;0
2020-02-19 17:58:59;235;93;100;11;5;2;3;5;1;1;0
2020-02-19 17:59:59;236;95;99;11;5;2;3;5;1;1;0
2020-02-19 18:00:58;236;95;99;11;5;2;3;5;1;1;0
2020-02-19 18:01:59;236;95;99;11;5;2;3;5;1;1;0
2020-02-19 18:02:59;236;95;99;11;5;2;3;5;1;1;0
2020-02-19 18:03:58;236;95;99;11;5;2;3;5;1;1;0
2020-02-19 18:04:59;237;96;99;11;5;2;3;5;1;1;0
2020-02-19 18:05:59;237;96;99;11;5;2;3;5;1;1;0
2020-02-19 18:06:59;238;97;99;11;5;2;3;5;1;1;0
2020-02-19 18:07:58;238;97;99;11;5;2;3;5;1;1;0
2020-02-19 18:08:59;238;97;99;11;5;2;3;5;1;1;0
2020-02-19 18:09:59;238;97;99;11;5;2;3;5;1;1;0
2020-02-19 18:10:58;238;97;99;11;5;2;3;5;1;1;0
2020-02-19 18:11:59;238;97;99;11;5;2;3;5;1;1;0
2020-02-19 18:12:59;238;97;99;11;5;2;3;5;1;1;0
2020-02-19 18:13:59;238;97;99;11;5;2;3;5;1;1;0
2020-02-19 18:14:58;238;97;99;11;5;2;3;5;1;1;0
2020-02-19 18:15:59;238;97;99;11;5;2;3;5;1;1;0
2020-02-19 18:16:59;238;97;99;11;5;2;3;5;1;1;0
2020-02-19 18:17:58;238;97;99;11;5;2;3;5;1;1;0
2020-02-19 18:18:59;238;97;99;11;5;2;3;5;1;1;0
2020-02-19 18:19:59;238;97;99;11;5;2;3;5;1;1;0
2020-02-19 18:20:59;238;97;99;11;5;2;3;5;1;1;0
2020-02-19 18:21:58;238;97;99;11;5;2;3;5;1;1;0
2020-02-19 18:22:59;238;97;99;11;5;2;3;5;1;1;0
2020-02-19 18:23:59;238;97;99;11;5;2;3;5;1;1;0
2020-02-19 18:24:58;238;97;99;11;5;2;3;5;1;1;0
2020-02-19 18:25:59;238;97;99;11;5;2;3;5;1;1;0
2020-02-19 18:26:59;239;97;100;11;5;2;3;5;1;1;0
2020-02-19 18:27:58;239;97;100;11;5;2;3;5;1;1;0
2020-02-19 18:28:59;239;96;101;11;5;2;3;5;1;1;0
2020-02-19 18:29:59;239;96;101;11;5;2;3;5;1;1;0
2020-02-19 18:30:58;239;96;101;11;5;2;3;5;1;1;0
2020-02-19 18:31:59;239;96;101;11;5;2;3;5;1;1;0
2020-02-19 18:32:59;239;96;101;11;5;2;3;5;1;1;0
2020-02-19 18:33:59;239;96;101;11;5;2;3;5;1;1;0
2020-02-19 18:34:58;239;96;101;11;5;2;3;5;1;1;0
2020-02-19 18:35:59;240;96;102;11;5;2;3;5;1;1;0
2020-02-19 18:36:59;240;96;102;11;5;2;3;5;1;1;0
2020-02-19 18:38:00;240;96;102;11;5;2;3;5;1;1;0
2020-02-19 18:38:58;240;96;102;11;5;2;3;5;1;1;0
2020-02-19 18:39:59;240;96;102;11;5;2;3;5;1;1;0
2020-02-19 18:40:59;240;95;103;11;5;2;3;5;1;1;0
2020-02-19 18:41:58;240;95;103;11;5;2;3;5;1;1;0
2020-02-19 18:42:59;240;95;103;11;5;2;3;5;1;1;0
2020-02-19 18:43:59;240;95;103;11;5;2;3;5;1;1;0
2020-02-19 18:44:58;240;95;103;11;5;2;3;5;1;1;0
2020-02-19 18:45:59;240;95;103;11;5;2;3;5;1;1;0
2020-02-19 18:46:59;240;96;103;11;5;2;3;4;1;1;0
2020-02-19 18:47:58;240;96;103;11;5;2;3;4;1;1;0
2020-02-19 18:48:59;240;96;103;11;5;2;3;4;1;1;0
2020-02-19 18:49:59;240;96;103;11;5;2;3;4;1;1;0
2020-02-19 18:50:58;240;96;103;11;5;2;3;4;1;1;0
2020-02-19 18:51:59;240;96;103;11;5;2;3;4;1;1;0
2020-02-19 18:52:59;240;96;103;11;5;2;3;4;1;1;0
2020-02-19 18:53:58;240;96;103;11;5;2;3;4;1;1;0
2020-02-19 18:54:59;241;96;104;11;5;2;3;4;1;1;0
2020-02-19 18:55:59;241;96;104;11;5;2;3;4;1;1;0
2020-02-19 18:56:58;241;96;104;11;5;2;3;4;1;1;0
2020-02-19 18:57:59;241;96;104;11;5;2;3;4;1;1;0
2020-02-19 18:58:59;241;96;104;11;5;2;3;4;1;1;0
2020-02-19 18:59:58;241;96;104;11;5;2;3;4;1;1;0
2020-02-19 19:00:59;241;96;104;11;5;2;3;4;1;1;0
2020-02-19 19:01:59;241;96;104;11;5;2;3;4;1;1;0
2020-02-19 19:02:59;242;96;105;11;5;2;3;4;1;1;0
2020-02-19 19:03:58;242;96;105;11;5;2;3;4;1;1;0
2020-02-19 19:04:59;242;96;105;11;5;2;3;4;1;1;0
2020-02-19 19:05:59;242;96;105;11;5;2;3;4;1;1;0
2020-02-19 19:06:58;242;96;105;11;5;2;3;4;1;1;0
2020-02-19 19:07:59;242;96;105;11;5;2;3;4;1;1;0
2020-02-19 19:08:59;242;96;105;11;5;2;3;4;1;1;0
2020-02-19 19:09:59;242;96;105;11;5;2;3;4;1;1;0
2020-02-19 19:10:58;243;96;106;11;5;2;3;4;1;1;0
2020-02-19 19:11:59;243;96;106;11;5;2;3;4;1;1;0
2020-02-19 19:12:59;243;96;106;11;5;2;3;4;1;1;0
2020-02-19 19:13:58;243;96;106;11;5;2;3;4;1;1;0
2020-02-19 19:14:59;242;95;106;11;5;2;3;4;1;1;0
2020-02-19 19:15:59;242;95;106;11;5;2;3;4;1;1;0
2020-02-19 19:16:59;242;95;106;11;5;2;3;4;1;1;0
2020-02-19 19:17:58;242;95;106;11;5;2;3;4;1;1;0
2020-02-19 19:18:59;242;95;106;11;5;2;3;4;1;1;0
2020-02-19 19:19:59;242;95;106;11;5;2;3;4;1;1;0
2020-02-19 19:20:58;242;95;106;11;5;2;3;4;1;1;0
2020-02-19 19:21:59;242;95;106;11;5;2;3;4;1;1;0
2020-02-19 19:22:59;243;96;106;11;5;2;3;4;1;1;0
2020-02-19 19:23:58;245;97;106;12;5;2;3;4;1;1;0
2020-02-19 19:24:59;245;97;106;12;5;2;3;4;1;1;0
2020-02-19 19:25:59;245;97;106;12;5;2;3;4;1;1;0
2020-02-19 19:26:59;245;97;106;12;5;2;3;4;1;1;0
2020-02-19 19:27:58;245;97;106;12;5;2;3;4;1;1;0
2020-02-19 19:28:59;245;97;106;12;5;2;3;4;1;1;0
2020-02-19 19:29:59;245;97;106;12;5;2;3;4;1;1;0
2020-02-19 19:30:58;245;97;106;12;5;2;3;4;1;1;0
2020-02-19 19:31:59;245;97;106;12;5;2;3;4;1;1;0
2020-02-19 19:32:59;245;97;106;12;5;2;3;4;1;1;0
2020-02-19 19:33:59;245;97;106;12;5;2;3;4;1;1;0
2020-02-19 19:34:58;245;97;106;12;5;2;3;4;1;1;0
2020-02-19 19:35:59;245;97;106;12;5;2;3;4;1;1;0
2020-02-19 19:36:59;246;97;106;13;5;2;3;4;1;1;0
2020-02-19 19:37:59;246;97;106;13;5;2;3;4;1;1;0
2020-02-19 19:38:58;246;97;106;13;5;2;3;4;1;1;0
2020-02-19 19:39:59;246;97;106;13;5;2;3;4;1;1;0
2020-02-19 19:40:59;246;97;106;13;5;2;3;4;1;1;0
2020-02-19 19:41:58;246;97;106;13;5;2;3;4;1;1;0
2020-02-19 19:42:59;246;97;106;13;5;2;3;4;1;1;0
