datetime;total_votes;Tae4ka;phoenyxxx;navalny;ZevB3K;Alterdino;Der_Sturmer;rodeo;Noop;phb4;bf6
2019-08-14 13:06:58;165;70;27;5;4;13;6;8;8;3;0
2019-08-14 13:07:59;165;70;27;5;4;13;6;8;8;3;0
2019-08-14 13:08:59;165;70;27;5;4;13;6;8;8;3;0
2019-08-14 13:09:58;165;70;27;5;4;13;6;8;8;3;0
2019-08-14 13:10:59;165;70;27;5;4;13;6;8;8;3;0
2019-08-14 13:11:58;165;70;27;5;4;13;6;8;8;3;0
2019-08-14 13:12:59;165;70;27;5;4;13;6;8;8;3;0
2019-08-14 13:13:59;165;70;27;5;4;13;6;8;8;3;0
2019-08-14 13:14:58;165;70;27;5;4;13;6;8;8;3;0
2019-08-14 13:15:59;166;71;27;5;4;13;6;8;8;3;0
2019-08-14 13:16:59;166;71;27;5;4;13;6;8;8;3;0
2019-08-14 13:17:58;166;71;27;5;4;13;6;8;8;3;0
2019-08-14 13:18:59;167;72;27;5;4;13;6;8;8;3;0
2019-08-14 13:19:59;167;72;27;5;4;13;6;8;8;3;0
2019-08-14 13:20:59;168;72;27;5;5;13;6;8;8;3;0
2019-08-14 13:21:58;168;72;27;5;5;13;6;8;8;3;0
2019-08-14 13:22:59;168;72;27;5;5;13;6;8;8;3;0
2019-08-14 13:23:59;169;72;27;5;5;14;6;8;8;3;0
2019-08-14 13:24:58;169;72;27;5;5;14;6;8;8;3;0
2019-08-14 13:25:59;169;72;27;5;5;14;6;8;8;3;0
2019-08-14 13:26:59;169;72;27;5;5;14;6;8;8;3;0
2019-08-14 13:27:59;169;72;27;5;5;14;6;8;8;3;0
2019-08-14 13:28:58;169;72;27;5;5;14;6;8;8;3;0
2019-08-14 13:29:59;170;73;27;5;5;14;6;8;8;3;0
2019-08-14 13:30:59;170;73;27;5;5;14;6;8;8;3;0
2019-08-14 13:31:58;170;73;27;5;5;14;6;8;8;3;0
2019-08-14 13:32:59;170;73;27;5;5;14;6;8;8;3;0
2019-08-14 13:33:59;170;73;27;5;5;14;6;8;8;3;0
2019-08-14 13:34:58;170;73;27;5;5;14;6;8;8;3;0
2019-08-14 13:35:59;170;73;27;5;5;14;6;8;8;3;0
2019-08-14 13:36:58;170;73;27;5;5;14;6;8;8;3;0
2019-08-14 13:37:59;171;74;27;5;5;14;6;8;8;3;0
2019-08-14 13:38:59;172;74;27;6;5;14;6;8;8;3;0
2019-08-14 13:39:59;172;74;27;6;5;14;6;8;8;3;0
2019-08-14 13:40:58;173;75;27;6;5;14;6;8;8;3;0
2019-08-14 13:41:59;173;75;27;6;5;14;6;8;8;3;0
2019-08-14 13:42:59;175;77;27;6;5;14;6;8;8;3;0
2019-08-14 13:43:58;175;77;28;6;5;14;6;8;8;3;0
2019-08-14 13:44:59;176;78;28;6;5;14;6;8;8;3;0
2019-08-14 13:45:59;176;78;28;6;5;14;6;8;8;3;0
2019-08-14 13:46:58;176;78;28;6;5;14;6;8;8;3;0
2019-08-14 13:47:59;176;78;28;6;5;14;6;8;8;3;0
2019-08-14 13:48:59;176;78;28;6;5;14;6;8;8;3;0
2019-08-14 13:49:58;177;79;28;6;5;14;6;8;8;3;0
2019-08-14 13:50:59;177;79;28;6;5;14;6;8;8;3;0
2019-08-14 13:51:59;177;79;28;6;5;14;6;8;8;3;0
2019-08-14 13:52:58;177;79;28;6;5;14;6;8;8;3;0
2019-08-14 13:53:59;177;79;28;6;5;14;6;8;8;3;0
2019-08-14 13:54:59;177;79;28;6;5;14;6;8;8;3;0
2019-08-14 13:55:58;178;79;28;6;5;14;6;8;8;3;0
2019-08-14 13:56:59;178;79;28;6;5;14;6;8;8;3;0
2019-08-14 13:57:58;179;79;28;7;5;14;6;8;8;3;0
2019-08-14 13:58:59;179;79;28;7;5;14;6;8;8;3;0
2019-08-14 13:59:59;180;80;28;7;5;14;6;8;8;3;0
2019-08-14 14:00:59;180;80;28;7;5;14;6;8;8;3;0
2019-08-14 14:01:58;181;80;28;7;5;14;6;8;8;3;0
2019-08-14 14:02:59;182;80;29;7;5;14;6;8;8;3;0
2019-08-14 14:03:59;182;80;29;7;5;14;6;8;8;3;0
2019-08-14 14:04:58;182;80;29;7;5;14;6;8;8;3;0
2019-08-14 14:05:59;182;80;29;7;5;14;6;8;8;3;0
2019-08-14 14:06:59;182;80;29;7;5;14;6;8;8;3;0
2019-08-14 14:07:58;184;82;29;7;5;14;6;8;8;3;0
2019-08-14 14:08:59;184;82;29;7;5;14;6;8;8;3;0
2019-08-14 14:10:00;184;82;29;7;5;14;6;8;8;3;0
2019-08-14 14:10:58;184;82;29;7;5;14;6;8;8;3;0
2019-08-14 14:11:59;184;82;29;7;5;14;6;8;8;3;0
2019-08-14 14:12:59;184;82;29;7;5;14;6;8;8;3;0
2019-08-14 14:13:58;184;82;29;7;5;14;6;8;8;3;0
2019-08-14 14:14:59;184;82;29;7;5;14;6;8;8;3;0
2019-08-14 14:15:58;184;82;29;7;5;14;6;8;8;3;0
2019-08-14 14:16:59;184;82;29;7;5;14;6;8;8;3;0
2019-08-14 14:17:59;184;82;29;7;5;14;6;8;8;3;0
2019-08-14 14:18:58;184;82;29;7;5;14;6;8;8;3;0
2019-08-14 14:19:59;184;82;29;7;5;14;6;8;8;3;0
2019-08-14 14:20:59;184;82;29;7;5;14;6;8;8;3;0
2019-08-14 14:21:59;185;82;29;8;5;14;6;8;8;3;0
2019-08-14 14:22:58;185;82;29;8;5;14;6;8;8;3;0
2019-08-14 14:23:59;185;82;29;8;5;14;6;8;8;3;0
2019-08-14 14:24:59;185;82;29;8;5;14;6;8;8;3;0
2019-08-14 14:25:58;185;82;29;8;5;14;6;8;8;3;0
2019-08-14 14:26:59;186;83;29;8;5;14;6;8;8;3;0
2019-08-14 14:27:59;186;83;29;8;5;14;6;8;8;3;0
2019-08-14 14:28:58;186;83;29;8;5;14;6;8;8;3;0
2019-08-14 14:29:59;186;83;29;8;5;14;6;8;8;3;0
2019-08-14 14:30:59;187;83;30;8;5;14;6;8;8;3;0
2019-08-14 14:31:58;188;84;30;8;5;14;6;8;8;3;0
2019-08-14 14:32:59;188;84;30;8;5;14;6;8;8;3;0
2019-08-14 14:33:59;188;84;30;8;5;14;6;8;8;3;0
2019-08-14 14:34:58;188;84;30;8;5;14;6;8;8;3;0
2019-08-14 14:35:59;188;84;30;8;6;14;6;8;8;3;0
2019-08-14 14:36:58;188;84;30;8;6;14;6;8;8;3;0
2019-08-14 14:37:59;188;84;30;8;6;14;6;8;8;3;0
2019-08-14 14:38:59;189;84;30;8;6;14;6;8;8;3;1
2019-08-14 14:39:58;189;84;30;8;6;14;6;8;8;3;1
2019-08-14 14:40:59;189;84;30;8;6;14;6;8;8;3;1
2019-08-14 14:41:59;189;84;30;8;6;14;6;8;8;3;1
2019-08-14 14:42:58;189;84;30;8;6;14;6;8;8;3;1
2019-08-14 14:43:59;189;84;30;8;6;14;6;8;8;3;1
2019-08-14 14:44:59;189;83;30;8;7;14;6;8;8;3;1
2019-08-14 14:45:58;192;85;30;8;7;15;6;8;8;3;1
2019-08-14 14:46:59;192;85;30;8;7;15;6;8;8;3;1
2019-08-14 14:47:59;192;85;30;8;7;15;6;8;8;3;1
2019-08-14 14:48:58;192;85;30;8;7;15;6;8;8;3;1
2019-08-14 14:49:59;193;86;30;8;7;15;6;8;8;3;1
2019-08-14 14:50:59;193;86;30;8;7;15;6;8;8;3;1
2019-08-14 14:51:58;193;86;30;8;7;15;6;8;8;3;1
2019-08-14 14:52:59;193;86;30;8;7;15;6;8;8;3;1
2019-08-14 14:53:58;193;86;30;8;7;15;6;8;8;3;1
2019-08-14 14:54:59;193;86;30;8;7;15;6;8;8;3;1
2019-08-14 14:55:59;194;86;30;8;7;15;6;8;8;4;1
2019-08-14 14:56:58;194;86;30;8;7;15;6;8;8;4;1
2019-08-14 14:57:59;194;86;30;8;7;15;6;8;8;4;1
2019-08-14 14:58:59;194;86;30;8;7;15;6;8;8;4;1
2019-08-14 15:00:00;194;86;30;8;7;15;6;8;8;4;1
2019-08-14 15:00:58;194;86;30;8;7;15;6;8;8;4;1
2019-08-14 15:01:59;195;87;30;8;7;15;6;8;8;4;1
2019-08-14 15:02:58;195;87;30;8;7;15;6;8;8;4;1
2019-08-14 15:03:59;195;87;30;8;7;15;6;8;8;4;1
2019-08-14 15:04:59;196;87;31;8;7;15;6;8;8;4;1
2019-08-14 15:05:58;196;87;31;8;7;15;6;8;8;4;1
2019-08-14 15:06:59;196;87;31;8;7;15;6;8;8;4;1
2019-08-14 15:07:58;196;87;31;8;7;15;6;8;8;4;1
2019-08-14 15:08:59;196;87;31;8;7;15;6;8;8;4;1
2019-08-14 15:09:59;196;87;31;8;7;15;6;8;8;4;1
2019-08-14 15:10:59;196;87;31;8;7;15;6;8;8;4;1
2019-08-14 15:11:58;197;87;31;9;7;15;6;8;8;4;1
2019-08-14 15:12:59;197;87;31;9;7;15;6;8;8;4;1
2019-08-14 15:14:00;197;87;31;9;7;15;6;8;8;4;1
2019-08-14 15:14:58;197;87;31;9;7;15;6;8;8;4;1
2019-08-14 15:15:59;197;87;31;9;7;15;6;8;8;4;1
2019-08-14 15:16:58;197;87;31;9;7;15;6;8;8;4;1
2019-08-14 15:17:59;197;87;31;9;7;15;6;8;8;4;1
2019-08-14 15:18:59;198;88;31;9;7;15;6;8;8;4;1
2019-08-14 15:19:58;199;88;32;9;7;15;6;8;8;4;1
2019-08-14 15:20:59;200;88;32;9;7;15;6;8;8;4;1
2019-08-14 15:21:59;201;88;32;9;8;15;6;8;8;4;1
2019-08-14 15:22:58;201;88;32;9;8;15;6;8;8;4;1
2019-08-14 15:23:59;201;88;32;9;8;15;6;8;8;4;1
2019-08-14 15:24:59;201;88;32;9;8;15;6;8;8;4;1
2019-08-14 15:25:58;201;88;32;9;8;15;6;8;8;4;1
2019-08-14 15:26:59;201;88;32;9;8;15;6;8;8;4;1
2019-08-14 15:27:59;201;88;32;9;8;15;6;8;8;4;1
2019-08-14 15:28:58;201;88;32;9;8;15;6;8;8;4;1
2019-08-14 15:29:59;201;88;32;9;8;15;6;8;8;4;1
2019-08-14 15:30:59;202;88;33;9;8;15;6;8;8;4;1
2019-08-14 15:31:59;202;88;33;9;8;15;6;8;8;4;1
2019-08-14 15:32:58;202;88;33;9;8;15;6;8;8;4;1
2019-08-14 15:33:59;202;88;33;9;8;15;6;8;8;4;1
2019-08-14 15:34:59;203;89;33;9;8;15;6;8;8;4;1
2019-08-14 15:35:58;203;89;33;9;8;15;6;8;8;4;1
2019-08-14 15:36:59;203;89;33;9;8;15;6;8;8;4;1
2019-08-14 15:37:58;204;89;34;9;8;15;6;8;8;4;1
2019-08-14 15:38:59;204;89;34;9;8;15;6;8;8;4;1
2019-08-14 15:39:59;204;89;34;9;8;15;6;8;8;4;1
2019-08-14 15:40:58;204;89;34;9;8;15;6;8;8;4;1
2019-08-14 15:41:59;205;90;34;9;8;15;6;8;8;4;1
2019-08-14 15:42:59;205;90;34;9;8;15;6;8;8;4;1
2019-08-14 15:43:59;205;90;34;9;8;15;6;8;8;4;1
2019-08-14 15:44:58;206;90;34;9;8;15;6;8;8;4;2
2019-08-14 15:45:59;206;90;34;9;8;15;6;8;8;4;2
2019-08-14 15:46:58;206;90;34;9;8;15;6;8;8;4;2
2019-08-14 15:47:59;207;91;34;9;8;15;6;8;8;4;2
2019-08-14 15:48:59;207;91;34;9;8;15;6;8;8;4;2
2019-08-14 15:50:00;208;92;34;9;8;15;6;8;8;4;2
2019-08-14 15:50:58;208;92;34;9;8;15;6;8;8;4;2
2019-08-14 15:51:59;208;92;34;9;8;15;6;8;8;4;2
2019-08-14 15:52:58;208;92;34;9;8;15;6;8;8;4;2
2019-08-14 15:53:59;208;92;34;9;8;15;6;8;8;4;2
2019-08-14 15:54:59;208;92;34;9;8;15;6;8;8;4;2
2019-08-14 15:55:58;208;92;34;9;8;15;6;8;8;4;2
2019-08-14 15:56:59;207;91;34;9;8;15;6;8;8;4;2
2019-08-14 15:57:59;207;91;34;9;8;15;6;8;8;4;2
2019-08-14 15:58:58;207;91;34;9;8;15;6;8;8;4;2
2019-08-14 15:59:59;207;91;34;9;8;15;6;8;8;4;2
2019-08-14 16:00:59;207;91;34;9;8;15;6;8;8;4;2
2019-08-14 16:01:58;207;91;34;9;8;15;6;8;8;4;2
2019-08-14 16:02:59;207;91;34;9;8;15;6;8;8;4;2
2019-08-14 16:03:59;207;91;34;9;8;15;6;8;8;4;2
2019-08-14 16:04:58;207;91;34;9;8;15;6;8;8;4;2
2019-08-14 16:05:59;207;91;34;9;8;15;6;8;8;4;2
2019-08-14 16:06:59;209;92;34;9;8;15;6;8;8;4;2
2019-08-14 16:07:58;209;92;34;9;8;15;6;8;8;4;2
2019-08-14 16:08:59;209;92;34;9;8;15;6;8;8;4;2
2019-08-14 16:09:59;209;92;34;9;8;15;6;8;8;4;2
2019-08-14 16:10:58;210;92;34;10;8;15;6;8;8;4;2
2019-08-14 16:11:59;210;92;34;10;8;15;6;8;8;4;2
2019-08-14 16:12:59;210;92;34;10;8;15;6;8;8;4;2
2019-08-14 16:13:58;210;92;34;10;8;15;6;8;8;4;2
2019-08-14 16:14:59;210;92;34;10;8;15;6;8;8;4;2
2019-08-14 16:15:59;210;92;34;10;8;15;6;8;8;4;2
2019-08-14 16:16:58;210;92;34;10;8;15;6;8;8;4;2
2019-08-14 16:17:59;210;92;34;10;8;15;6;8;8;4;2
2019-08-14 16:18:58;211;93;34;10;8;15;6;8;8;4;2
2019-08-14 16:19:59;211;93;34;10;8;15;6;8;8;4;2
2019-08-14 16:21:00;213;95;34;10;8;15;6;8;8;4;2
2019-08-14 16:21:58;213;95;34;10;8;15;6;8;8;4;2
2019-08-14 16:22:59;213;95;34;10;8;15;6;8;8;4;2
2019-08-14 16:23:58;213;95;34;10;8;15;6;8;8;4;2
2019-08-14 16:24:59;214;95;34;11;8;15;6;8;8;4;2
2019-08-14 16:25:58;214;95;34;11;8;15;6;8;8;4;2
2019-08-14 16:26:59;215;95;34;11;8;15;6;9;8;4;2
2019-08-14 16:27:59;215;95;34;11;8;15;6;9;8;4;2
2019-08-14 16:28:58;215;95;34;11;8;15;6;9;8;4;2
2019-08-14 16:29:59;215;95;34;11;8;15;6;9;8;4;2
2019-08-14 16:30:59;216;95;34;12;8;15;6;9;8;4;2
2019-08-14 16:31:58;216;95;34;12;8;15;6;9;8;4;2
2019-08-14 16:32:59;216;95;34;12;8;15;6;9;8;4;2
2019-08-14 16:33:58;216;95;34;12;8;15;6;9;8;4;2
2019-08-14 16:34:59;216;95;34;12;8;15;6;9;8;4;2
2019-08-14 16:35:59;216;95;34;12;8;15;6;9;8;4;2
2019-08-14 16:36:58;216;95;34;12;8;15;6;9;8;4;2
2019-08-14 16:37:59;216;95;34;12;8;15;6;9;8;4;2
2019-08-14 16:38:59;216;95;34;12;8;15;6;9;8;4;2
2019-08-14 16:39:58;216;95;34;12;8;15;6;9;8;4;2
2019-08-14 16:40:59;216;95;34;12;8;15;6;9;8;4;2
2019-08-14 16:41:59;217;95;35;12;8;15;6;9;8;4;2
2019-08-14 16:42:58;217;95;35;12;8;15;6;9;8;4;2
2019-08-14 16:43:59;217;95;35;12;8;15;6;9;8;4;2
2019-08-14 16:44:59;217;95;35;12;8;15;6;9;8;4;2
2019-08-14 16:45:58;217;95;35;12;8;15;6;9;8;4;2
2019-08-14 16:46:59;217;96;34;12;8;15;6;9;8;4;2
2019-08-14 16:47:59;217;96;34;12;8;15;6;9;8;4;2
2019-08-14 16:48:59;216;96;34;12;8;14;6;9;8;4;2
2019-08-14 16:49:58;216;96;34;12;8;14;6;9;8;4;2
2019-08-14 16:50:59;216;96;34;12;8;14;6;9;8;4;2
2019-08-14 16:51:59;217;97;34;12;8;14;6;9;8;4;2
2019-08-14 16:52:58;217;97;34;12;8;14;6;9;8;4;2
2019-08-14 16:53:59;217;97;34;12;8;14;6;9;8;4;2
2019-08-14 16:54:59;217;97;34;12;8;14;6;9;8;4;2
2019-08-14 16:55:58;218;97;34;13;8;14;6;9;8;4;2
2019-08-14 16:56:59;218;97;34;13;8;14;6;9;8;4;2
2019-08-14 16:57:58;218;97;34;13;8;14;6;9;8;4;2
2019-08-14 16:58:59;219;98;34;13;8;14;6;9;8;4;2
2019-08-14 16:59:59;219;98;34;13;8;14;6;9;8;4;2
2019-08-14 17:00:58;219;98;34;13;8;14;6;9;8;4;2
2019-08-14 17:01:59;219;98;34;13;8;14;6;9;8;4;2
2019-08-14 17:02:59;219;98;34;13;8;14;6;9;8;4;2
2019-08-14 17:03:58;219;98;34;13;8;14;6;9;8;4;2
2019-08-14 17:04:59;219;98;34;13;8;14;6;9;8;4;2
2019-08-14 17:05:59;219;98;34;13;8;14;6;9;8;4;2
2019-08-14 17:06:58;218;97;34;13;8;14;6;9;8;4;2
2019-08-14 17:07:59;220;99;34;13;8;14;6;9;8;4;2
2019-08-14 17:08:59;220;99;34;13;8;14;6;9;8;4;2
2019-08-14 17:09:58;220;99;34;13;8;14;6;9;8;4;2
2019-08-14 17:10:59;221;99;34;14;8;14;6;9;8;4;2
2019-08-14 17:12:00;221;99;34;14;8;14;6;9;8;4;2
2019-08-14 17:12:58;221;99;34;14;8;14;6;9;8;4;2
2019-08-14 17:13:59;221;99;34;14;8;14;6;9;8;4;2
2019-08-14 17:14:59;221;99;34;14;8;14;6;9;8;4;2
2019-08-14 17:15:58;221;99;34;14;8;14;6;9;8;4;2
2019-08-14 17:16:59;222;99;34;14;9;14;6;9;8;4;2
2019-08-14 17:17:58;222;99;34;14;9;14;6;9;8;4;2
2019-08-14 17:18:59;222;99;34;14;9;14;6;9;8;4;2
2019-08-14 17:19:59;222;99;34;14;9;14;6;9;8;4;2
2019-08-14 17:20:58;222;99;34;14;9;14;6;9;8;4;2
2019-08-14 17:21:59;222;99;34;14;9;14;6;9;8;4;2
2019-08-14 17:22:59;222;98;34;15;9;14;6;9;8;4;2
2019-08-14 17:23:58;222;98;34;15;9;14;6;9;8;4;2
2019-08-14 17:24:59;222;98;34;15;9;14;6;9;8;4;2
2019-08-14 17:25:58;222;98;34;15;9;14;6;9;8;4;2
2019-08-14 17:26:59;223;99;34;15;9;14;6;9;8;4;2
2019-08-14 17:27:59;223;99;34;15;9;14;6;9;8;4;2
2019-08-14 17:28:58;223;99;34;15;9;14;6;9;8;4;2
2019-08-14 17:29:59;224;100;34;15;9;14;6;9;8;4;2
2019-08-14 17:30:59;224;100;34;15;9;14;6;9;8;4;2
2019-08-14 17:31:58;224;100;34;15;9;14;6;9;8;4;2
2019-08-14 17:32:59;224;100;34;15;9;14;6;9;8;4;2
2019-08-14 17:33:58;224;100;34;15;9;14;6;9;8;4;2
2019-08-14 17:34:59;224;100;34;15;9;14;6;9;8;4;2
2019-08-14 17:35:59;225;100;34;15;10;14;6;9;8;4;2
2019-08-14 17:36:58;225;100;34;15;10;14;6;9;8;4;2
2019-08-14 17:37:59;226;101;34;15;10;14;6;9;8;4;2
2019-08-14 17:38:59;226;101;34;15;10;14;6;9;8;4;2
2019-08-14 17:39:58;226;101;34;15;10;14;6;9;8;4;2
2019-08-14 17:40:59;226;101;34;15;10;14;6;9;8;4;2
2019-08-14 17:41:59;226;101;34;15;10;14;6;9;8;4;2
2019-08-14 17:42:58;226;101;34;15;10;14;6;9;8;4;2
2019-08-14 17:43:59;226;101;34;15;10;14;6;9;8;4;2
2019-08-14 17:44:59;226;101;34;15;10;14;6;9;8;4;2
2019-08-14 17:45:58;226;101;34;15;10;14;6;9;8;4;2
2019-08-14 17:46:59;226;101;34;15;10;14;6;9;8;4;2
2019-08-14 17:47:59;227;102;34;15;10;14;6;9;8;4;2
2019-08-14 17:48:58;227;102;34;15;10;14;6;9;8;4;2
2019-08-14 17:49:59;227;102;34;15;10;14;6;9;8;4;2
2019-08-14 17:50:58;227;102;34;15;11;13;6;9;8;4;2
2019-08-14 17:51:59;227;102;34;15;11;13;6;9;8;4;2
2019-08-14 17:52:59;228;103;34;15;11;13;6;9;8;4;2
2019-08-14 17:53:58;228;103;34;15;11;13;6;9;8;4;2
2019-08-14 17:54:59;228;103;34;15;11;13;6;9;8;4;2
2019-08-14 17:55:59;228;103;34;15;11;13;6;9;8;4;2
2019-08-14 17:56:58;228;103;34;15;11;13;6;9;8;4;2
2019-08-14 17:57:59;229;104;34;15;11;13;6;9;8;4;2
2019-08-14 17:58:59;229;104;34;15;11;13;6;9;8;4;2
2019-08-14 17:59:58;229;104;34;15;11;13;6;9;8;4;2
2019-08-14 18:00:59;229;104;34;15;11;13;6;9;8;4;2
2019-08-14 18:01:59;230;104;34;15;11;14;6;9;8;4;2
2019-08-14 18:02:58;230;104;34;15;11;14;6;9;8;4;2
2019-08-14 18:03:59;230;104;34;15;11;14;6;9;8;4;2
2019-08-14 18:04:59;231;105;34;15;11;14;6;9;8;4;2
2019-08-14 18:05:58;231;105;34;15;11;14;6;9;8;4;2
2019-08-14 18:06:59;231;105;34;15;11;14;6;9;8;4;2
2019-08-14 18:08:00;232;105;34;16;11;14;6;9;8;4;2
2019-08-14 18:08:58;232;105;34;16;11;14;6;9;8;4;2
2019-08-14 18:09:59;232;105;34;16;11;14;6;9;8;4;2
2019-08-14 18:10:58;232;105;34;16;11;14;6;9;8;4;2
2019-08-14 18:11:59;232;105;34;16;11;14;6;9;8;4;2
2019-08-14 18:12:59;232;105;34;16;11;14;6;9;8;4;2
2019-08-14 18:13:58;232;105;34;16;11;14;6;9;8;4;2
2019-08-14 18:14:59;232;105;34;16;11;14;6;9;8;4;2
2019-08-14 18:15:58;233;106;34;16;11;14;6;9;8;4;2
2019-08-14 18:16:59;233;106;34;16;11;14;6;9;8;4;2
2019-08-14 18:17:59;234;107;34;16;11;14;6;9;8;4;2
2019-08-14 18:18:58;235;108;34;16;11;14;6;9;8;4;2
2019-08-14 18:19:59;235;108;34;16;11;14;6;9;8;4;2
2019-08-14 18:20:58;235;108;34;16;11;14;6;9;8;4;2
2019-08-14 18:21:59;235;108;34;16;11;14;6;9;8;4;2
2019-08-14 18:22:59;235;108;34;16;11;14;6;9;8;4;2
2019-08-14 18:23:58;235;108;34;16;11;14;6;9;8;4;2
2019-08-14 18:24:59;236;109;34;16;11;14;6;9;8;4;2
2019-08-14 18:25:59;236;110;34;16;11;14;6;9;8;4;2
2019-08-14 18:26:58;237;111;34;16;11;14;6;9;8;4;2
2019-08-14 18:27:59;237;111;34;16;11;14;6;9;8;4;2
2019-08-14 18:28:59;238;112;34;16;11;14;6;9;8;4;2
2019-08-14 18:29:58;238;112;34;16;11;14;6;9;8;4;2
2019-08-14 18:30:59;238;112;34;16;11;14;6;9;8;4;2
2019-08-14 18:31:59;239;113;34;16;11;14;6;9;8;4;2
2019-08-14 18:32:58;239;113;34;16;11;14;7;8;8;4;2
2019-08-14 18:33:59;240;114;34;16;11;14;7;8;8;4;2
2019-08-14 18:34:59;240;114;34;16;11;14;7;8;8;4;2
2019-08-14 18:35:58;240;114;34;16;11;14;7;8;8;4;2
2019-08-14 18:36:59;242;115;34;17;11;14;7;8;8;4;2
2019-08-14 18:37:59;242;115;34;17;11;14;7;8;8;4;2
2019-08-14 18:38:58;244;116;34;17;12;14;7;8;8;4;2
2019-08-14 18:39:59;244;116;34;17;12;14;7;8;8;4;2
2019-08-14 18:40:59;244;117;34;17;12;14;6;8;8;4;2
2019-08-14 18:41:58;244;117;34;17;12;14;6;8;8;4;2
2019-08-14 18:42:59;244;117;34;17;12;14;6;8;8;4;2
2019-08-14 18:43:59;244;117;34;17;12;14;6;8;8;4;2
2019-08-14 18:44:58;244;117;34;17;12;14;6;8;8;4;2
2019-08-14 18:45:59;244;117;34;17;12;14;6;8;8;4;2
2019-08-14 18:46:58;245;117;35;17;12;14;6;8;8;4;2
2019-08-14 18:47:59;245;117;35;17;12;14;6;8;8;4;2
2019-08-14 18:48:59;245;117;35;17;12;14;6;8;8;4;2
2019-08-14 18:49:59;246;118;35;17;12;14;6;8;8;4;2
2019-08-14 18:50:58;246;118;35;17;12;14;6;8;8;4;2
2019-08-14 18:51:59;246;118;35;17;12;14;6;8;8;4;2
2019-08-14 18:52:59;246;118;35;17;12;14;6;8;8;4;2
2019-08-14 18:53:58;246;118;35;17;12;14;6;8;8;4;2
2019-08-14 18:54:59;246;118;35;17;12;14;6;8;8;4;2
2019-08-14 18:55:59;246;118;35;17;12;14;6;8;8;4;2
2019-08-14 18:56:58;246;118;35;17;12;14;6;8;8;4;2
2019-08-14 18:57:59;246;118;35;17;12;13;6;8;9;4;2
2019-08-14 18:59:00;247;118;35;17;12;13;6;8;9;4;3
2019-08-14 18:59:58;247;118;35;17;12;13;6;8;9;4;3
2019-08-14 19:00:59;248;118;36;17;12;13;6;8;9;4;3
2019-08-14 19:01:58;248;118;36;17;12;13;6;8;9;4;3
2019-08-14 19:02:59;248;118;36;17;12;13;6;8;9;4;3
2019-08-14 19:03:59;248;118;36;17;12;13;6;8;9;4;3
2019-08-14 19:04:58;248;118;36;17;12;13;6;8;9;4;3
2019-08-14 19:05:59;248;118;36;17;12;13;6;8;9;4;3
2019-08-14 19:06:59;248;118;36;17;12;13;6;8;9;4;3
2019-08-14 19:07:58;248;118;36;17;12;13;6;8;9;4;3
2019-08-14 19:08:59;249;118;36;17;12;13;7;8;9;4;3
2019-08-14 19:09:59;249;118;36;17;12;13;7;8;9;4;3
2019-08-14 19:10:58;249;118;36;17;12;13;7;8;9;4;3
2019-08-14 19:11:59;249;118;36;17;12;13;7;8;9;4;3
2019-08-14 19:12:58;249;118;36;17;12;13;7;8;9;4;3
2019-08-14 19:13:59;249;118;36;17;12;13;7;8;9;4;3
2019-08-14 19:14:59;249;118;36;17;12;13;7;8;9;4;3
2019-08-14 19:15:58;249;118;36;17;12;13;7;8;9;4;3
2019-08-14 19:16:59;249;118;36;17;12;13;7;8;9;4;3
2019-08-14 19:17:58;249;118;36;17;12;13;7;8;9;4;3
2019-08-14 19:18:59;249;118;36;17;12;13;7;8;9;4;3
2019-08-14 19:19:59;248;118;36;17;12;13;7;8;8;4;3
2019-08-14 19:20:58;248;118;36;17;12;13;7;8;8;4;3
2019-08-14 19:21:59;248;118;36;17;12;13;7;8;8;4;3
2019-08-14 19:22:59;248;118;36;17;12;13;7;8;8;4;3
2019-08-14 19:23:58;248;118;36;17;12;13;7;8;8;4;3
2019-08-14 19:24:59;248;118;36;17;12;13;7;8;8;4;3
2019-08-14 19:26:00;248;119;36;17;12;13;7;8;7;4;3
2019-08-14 19:26:58;248;119;36;17;12;13;7;8;7;4;3
2019-08-14 19:27:59;248;119;36;17;12;13;7;8;7;4;3
2019-08-14 19:28:58;248;119;36;17;12;13;7;8;7;4;3
2019-08-14 19:29:59;248;119;36;17;12;13;7;8;7;4;3
2019-08-14 19:30:59;248;119;36;17;12;13;7;8;7;4;3
2019-08-14 19:31:58;248;119;36;17;12;13;7;8;7;4;3
2019-08-14 19:32:59;248;119;36;17;12;13;7;8;7;4;3
2019-08-14 19:33:59;248;119;36;17;12;13;7;8;7;4;3
2019-08-14 19:34:58;248;119;36;17;12;13;7;8;7;4;3
2019-08-14 19:35:59;248;119;36;17;12;13;7;8;7;4;3
2019-08-14 19:36:59;248;119;36;17;12;13;7;8;7;4;3
2019-08-14 19:37:58;248;119;36;17;12;13;7;8;7;4;3
2019-08-14 19:38:59;248;119;36;17;12;13;7;8;7;4;3
2019-08-14 19:39:58;249;120;36;17;12;13;7;8;7;4;3
2019-08-14 19:40:59;249;120;36;17;12;13;7;8;7;4;3
2019-08-14 19:41:59;249;120;36;17;12;13;7;8;7;4;3
2019-08-14 19:42:59;250;121;36;17;12;13;8;8;6;4;3
2019-08-14 19:43:58;250;121;36;17;12;13;8;8;6;4;3
