datetime;total_votes;nekto_mozg;Neymar_Junior;shamanka2_0;maria_ego;navalny;vatnostakan;quick_justice;Helter;Ejik;Dirtylieutenant
2020-11-11 13:08:59;140;65;24;12;9;5;5;2;2;2;3
2020-11-11 13:09:59;140;65;24;12;9;5;5;2;2;2;3
2020-11-11 13:10:58;141;66;24;12;9;5;5;2;2;2;3
2020-11-11 13:11:59;141;66;24;12;9;5;5;2;2;2;3
2020-11-11 13:12:59;141;66;24;12;9;5;5;2;2;2;3
2020-11-11 13:13:58;142;66;24;12;10;5;5;2;2;2;3
2020-11-11 13:14:59;142;66;24;12;10;5;5;2;2;2;3
2020-11-11 13:15:59;142;66;24;12;10;5;5;2;2;2;3
2020-11-11 13:16:58;142;66;24;12;10;5;5;2;2;2;3
2020-11-11 13:17:59;142;66;24;12;10;5;5;2;2;2;3
2020-11-11 13:18:59;142;66;24;12;10;5;5;2;2;2;3
2020-11-11 13:19:58;142;66;24;12;10;5;5;2;2;2;3
2020-11-11 13:20:59;144;67;25;12;10;5;5;2;2;2;3
2020-11-11 13:21:58;144;67;25;12;10;5;5;2;2;2;3
2020-11-11 13:22:59;144;67;25;12;10;5;5;2;2;2;3
2020-11-11 13:23:59;145;67;26;12;10;5;5;2;2;2;3
2020-11-11 13:24:58;145;67;26;12;10;5;5;2;2;2;3
2020-11-11 13:25:59;146;67;26;13;10;5;5;2;2;2;3
2020-11-11 13:26:59;146;67;26;13;10;5;5;2;2;2;3
2020-11-11 13:27:59;146;66;27;13;10;5;5;2;2;2;3
2020-11-11 13:28:58;146;66;27;13;10;5;5;2;2;2;3
2020-11-11 13:29:59;146;66;27;13;10;5;5;2;2;2;3
2020-11-11 13:30:59;146;66;27;13;10;5;5;2;2;2;3
2020-11-11 13:31:59;146;66;27;13;10;5;5;2;2;2;3
2020-11-11 13:32:58;146;66;27;13;10;5;5;2;2;2;3
2020-11-11 13:33:59;146;66;27;13;10;5;5;2;2;2;3
2020-11-11 13:34:59;146;66;27;13;10;5;5;2;2;2;3
2020-11-11 13:36:00;146;66;27;13;10;5;5;2;2;2;3
2020-11-11 13:36:58;146;66;27;13;10;5;5;2;2;2;3
2020-11-11 13:37:59;146;66;27;13;10;5;5;2;2;2;3
2020-11-11 13:38:58;146;66;27;13;10;5;5;2;2;2;3
2020-11-11 13:39:59;146;66;27;13;10;5;5;2;2;2;3
2020-11-11 13:40:59;146;66;27;13;10;5;5;2;2;2;3
2020-11-11 13:41:59;147;66;27;14;10;5;5;2;2;2;3
2020-11-11 13:42:58;147;66;27;14;10;5;5;2;2;2;3
2020-11-11 13:43:59;147;66;27;14;10;5;5;2;2;2;3
2020-11-11 13:44:59;147;66;27;14;10;5;5;2;2;2;3
2020-11-11 13:45:58;147;66;27;14;10;5;5;2;2;2;3
2020-11-11 13:46:59;147;66;27;14;10;5;5;2;2;2;3
2020-11-11 13:47:58;147;67;27;14;9;5;5;2;2;2;3
2020-11-11 13:48:59;148;68;27;14;9;5;5;2;2;2;3
2020-11-11 13:49:59;148;68;27;14;9;5;5;2;2;2;3
2020-11-11 13:50:58;148;68;27;14;9;5;5;2;2;2;3
2020-11-11 13:51:59;148;68;27;14;9;5;5;2;2;2;3
2020-11-11 13:52:58;148;68;27;14;9;5;5;2;2;2;3
2020-11-11 13:53:59;148;68;27;14;9;5;5;2;2;2;3
2020-11-11 13:54:59;148;68;27;14;9;5;5;2;2;2;3
2020-11-11 13:55:58;148;68;27;14;9;5;5;2;2;2;3
2020-11-11 13:56:59;148;68;27;14;9;5;5;2;2;2;3
2020-11-11 13:57:58;148;68;27;14;9;5;5;2;2;2;3
2020-11-11 13:58:59;148;68;27;14;9;5;5;2;2;2;3
2020-11-11 13:59:59;148;68;27;14;9;5;5;2;2;2;3
2020-11-11 14:00:59;148;68;27;14;9;5;5;2;2;2;3
2020-11-11 14:01:58;148;68;27;14;9;5;5;2;2;2;3
2020-11-11 14:02:59;148;68;27;14;9;5;5;2;2;2;3
2020-11-11 14:03:59;148;68;27;14;9;5;5;2;2;2;3
2020-11-11 14:05:00;148;68;27;14;9;5;5;2;2;2;3
2020-11-11 14:05:58;148;68;27;14;9;5;5;2;2;2;3
2020-11-11 14:06:59;148;68;27;14;9;5;5;2;2;2;3
2020-11-11 14:07:58;148;68;27;14;9;5;5;2;2;2;3
2020-11-11 14:08:59;148;68;27;14;9;5;5;2;2;2;3
2020-11-11 14:09:59;148;68;27;14;9;5;5;2;2;2;3
2020-11-11 14:10:59;148;68;27;14;9;5;5;2;2;2;3
2020-11-11 14:11:58;148;68;27;14;9;5;5;2;2;2;3
2020-11-11 14:12:59;148;68;27;14;9;5;5;2;2;2;3
2020-11-11 14:13:58;148;68;27;14;9;5;5;2;2;2;3
2020-11-11 14:14:59;148;68;27;14;9;5;5;2;2;2;3
2020-11-11 14:15:59;148;68;27;14;9;5;5;2;2;2;3
2020-11-11 14:16:58;148;68;27;14;9;5;5;2;2;2;3
2020-11-11 14:17:59;148;68;27;14;9;5;5;2;2;2;3
2020-11-11 14:18:59;148;68;27;14;9;5;5;2;2;2;3
2020-11-11 14:19:58;148;68;27;14;9;5;5;2;2;2;3
2020-11-11 14:20:59;148;68;27;14;9;5;5;2;2;2;3
2020-11-11 14:21:59;148;68;27;14;9;5;5;2;2;2;3
2020-11-11 14:22:58;148;68;27;14;9;5;5;2;2;2;3
2020-11-11 14:23:59;148;68;27;14;9;5;5;2;2;2;3
2020-11-11 14:24:59;148;68;27;14;9;5;5;2;2;2;3
2020-11-11 14:25:58;148;68;27;14;9;5;5;2;2;2;3
2020-11-11 14:26:59;148;68;27;14;9;5;5;2;2;2;3
2020-11-11 14:27:59;149;68;28;14;9;5;5;2;2;2;3
2020-11-11 14:28:58;149;68;28;14;9;5;5;2;2;2;3
2020-11-11 14:29:59;149;68;28;14;9;5;5;2;2;2;3
2020-11-11 14:30:59;149;68;28;14;9;5;5;2;2;2;3
2020-11-11 14:31:58;149;68;28;14;9;5;5;2;2;2;3
2020-11-11 14:32:59;149;68;28;14;9;5;5;2;2;2;3
2020-11-11 14:33:59;149;68;28;14;9;5;5;2;2;2;3
2020-11-11 14:34:58;150;69;28;14;9;5;5;2;2;2;3
2020-11-11 14:35:59;150;69;28;14;9;5;5;2;2;2;3
2020-11-11 14:36:59;150;69;28;14;9;5;5;2;2;2;3
2020-11-11 14:37:58;150;69;28;14;9;5;5;2;2;2;3
2020-11-11 14:38:59;150;69;28;14;9;5;5;2;2;2;3
2020-11-11 14:39:59;150;69;28;14;9;5;5;2;2;2;3
2020-11-11 14:40:58;150;69;28;14;9;5;5;2;2;2;3
2020-11-11 14:41:59;150;69;28;14;9;5;5;2;2;2;3
2020-11-11 14:42:58;151;70;28;14;9;5;5;2;2;2;3
2020-11-11 14:43:59;152;71;28;14;9;5;5;2;2;2;3
2020-11-11 14:44:59;152;71;28;14;9;5;5;2;2;2;3
2020-11-11 14:45:58;152;71;28;14;9;5;5;2;2;2;3
2020-11-11 14:46:59;152;71;28;14;9;5;5;2;2;2;3
2020-11-11 14:47:58;152;71;28;14;9;5;5;2;2;2;3
2020-11-11 14:48:59;152;71;28;14;9;5;5;2;2;2;3
2020-11-11 14:49:59;152;71;28;14;9;5;5;2;2;2;3
2020-11-11 14:50:58;152;71;28;14;9;5;5;2;2;2;3
2020-11-11 14:51:59;152;71;28;14;9;5;5;2;2;2;3
2020-11-11 14:52:59;152;71;28;14;9;5;5;2;2;2;3
2020-11-11 14:54:00;152;71;28;14;9;5;5;2;2;2;3
2020-11-11 14:54:58;152;71;28;14;9;5;5;2;2;2;3
2020-11-11 14:55:59;152;71;28;14;9;5;5;2;2;2;3
2020-11-11 14:56:58;152;71;28;14;9;5;5;2;2;2;3
2020-11-11 14:57:59;153;72;28;14;9;5;5;2;2;2;3
2020-11-11 14:58:59;153;72;28;14;9;5;5;2;2;2;3
2020-11-11 14:59:58;153;72;28;14;9;5;5;2;2;2;3
2020-11-11 15:00:59;153;72;28;14;9;5;5;2;2;2;3
2020-11-11 15:01:59;153;72;28;14;9;5;5;2;2;2;3
2020-11-11 15:02:58;153;72;28;14;9;5;5;2;2;2;3
2020-11-11 15:03:59;153;72;28;14;9;5;5;2;2;2;3
2020-11-11 15:04:58;153;72;28;14;9;5;5;2;2;2;3
2020-11-11 15:05:59;153;72;28;14;9;5;5;2;2;2;3
2020-11-11 15:06:59;153;72;28;14;9;5;5;2;2;2;3
2020-11-11 15:07:58;153;72;28;14;9;5;5;2;2;2;3
2020-11-11 15:08:59;153;72;28;14;9;5;5;2;2;2;3
2020-11-11 15:09:59;153;72;28;14;9;5;5;2;2;2;3
2020-11-11 15:10:58;154;73;28;14;9;5;5;2;2;2;3
2020-11-11 15:11:59;154;73;28;14;9;5;5;2;2;2;3
2020-11-11 15:12:59;154;73;28;14;9;5;5;2;2;2;3
2020-11-11 15:13:58;155;73;28;14;10;5;5;2;2;2;3
2020-11-11 15:14:59;155;73;28;14;10;5;5;2;2;2;3
2020-11-11 15:15:59;155;73;28;14;10;5;5;2;2;2;3
2020-11-11 15:16:58;155;73;28;14;10;5;5;2;2;2;3
2020-11-11 15:17:59;155;73;28;14;10;5;5;2;2;2;3
2020-11-11 15:18:58;155;73;28;14;10;5;5;2;2;2;3
2020-11-11 15:19:59;155;73;28;14;10;5;5;2;2;2;3
2020-11-11 15:21:00;155;73;28;14;10;5;5;2;2;2;3
2020-11-11 15:21:58;155;73;28;14;10;5;5;2;2;2;3
2020-11-11 15:22:59;155;73;28;14;10;5;5;2;2;2;3
2020-11-11 15:23:59;155;73;28;14;10;5;5;2;2;2;3
2020-11-11 15:24:58;155;73;28;14;10;5;5;2;2;2;3
2020-11-11 15:25:59;155;73;28;14;10;5;5;2;2;2;3
2020-11-11 15:26:59;155;73;28;14;10;5;5;2;2;2;3
2020-11-11 15:27:58;155;73;28;14;10;5;5;2;2;2;3
2020-11-11 15:28:59;155;73;28;14;10;5;5;2;2;2;3
2020-11-11 15:29:59;155;73;28;14;10;5;5;2;2;2;3
2020-11-11 15:30:58;155;73;28;14;10;5;5;2;2;2;3
2020-11-11 15:31:59;155;73;28;14;10;5;5;2;2;2;3
2020-11-11 15:32:59;155;73;28;14;10;5;5;2;2;2;3
2020-11-11 15:33:58;155;73;28;14;10;5;5;2;2;2;3
2020-11-11 15:34:59;155;73;28;14;10;5;5;2;2;2;3
2020-11-11 15:35:59;155;73;28;14;10;5;5;2;2;2;3
2020-11-11 15:36:58;155;73;28;14;10;5;5;2;2;2;3
2020-11-11 15:37:59;155;73;28;14;10;5;5;2;2;2;3
2020-11-11 15:38:59;155;73;28;14;10;5;5;2;2;2;3
2020-11-11 15:39:58;155;73;28;14;10;5;5;2;2;2;3
2020-11-11 15:40:59;156;74;28;14;10;5;5;2;2;2;3
2020-11-11 15:41:59;156;74;28;14;10;5;5;2;2;2;3
2020-11-11 15:42:58;156;74;28;14;10;5;5;2;2;2;3
2020-11-11 15:43:59;157;74;28;14;10;5;5;2;2;2;3
2020-11-11 15:44:59;158;74;29;14;10;5;5;2;2;2;3
2020-11-11 15:45:58;158;74;29;14;10;5;5;2;2;2;3
2020-11-11 15:46:59;158;74;29;14;10;5;5;2;2;2;3
2020-11-11 15:47:59;158;74;29;14;10;5;5;2;2;2;3
2020-11-11 15:48:58;159;74;30;14;10;5;5;2;2;2;3
2020-11-11 15:49:59;159;74;30;14;10;5;5;2;2;2;3
2020-11-11 15:50:59;159;74;30;14;10;5;5;2;2;2;3
2020-11-11 15:51:58;160;74;30;14;10;6;5;2;2;2;3
2020-11-11 15:52:59;160;74;30;14;10;6;5;2;2;2;3
2020-11-11 15:53:59;160;74;30;14;10;6;5;2;2;2;3
2020-11-11 15:54:58;160;74;30;14;10;6;5;2;2;2;3
2020-11-11 15:55:59;160;74;30;14;10;6;5;2;2;2;3
2020-11-11 15:56:59;161;74;30;15;10;6;5;2;2;2;3
2020-11-11 15:57:58;161;74;30;15;10;6;5;2;2;2;3
2020-11-11 15:58:59;161;74;30;15;10;6;5;2;2;2;3
2020-11-11 15:59:58;161;74;30;15;10;6;5;2;2;2;3
2020-11-11 16:00:59;161;74;30;15;10;6;5;2;2;2;3
2020-11-11 16:01:59;162;74;31;15;10;6;5;2;2;2;3
2020-11-11 16:02:58;162;74;31;15;10;6;5;2;2;2;3
2020-11-11 16:03:59;162;74;31;15;10;6;5;2;2;2;3
2020-11-11 16:04:59;162;74;31;15;10;6;5;2;2;2;3
2020-11-11 16:05:58;162;74;31;15;10;6;5;2;2;2;3
2020-11-11 16:06:59;162;74;31;15;10;6;5;2;2;2;3
2020-11-11 16:07:59;162;74;31;15;10;6;5;2;2;2;3
2020-11-11 16:08:58;163;75;31;15;10;6;5;2;2;2;3
2020-11-11 16:09:59;164;76;31;15;10;6;5;2;2;2;3
2020-11-11 16:10:59;164;76;31;15;10;6;5;2;2;2;3
2020-11-11 16:11:58;164;76;31;15;10;6;5;2;2;2;3
2020-11-11 16:12:59;164;76;31;15;10;6;5;2;2;2;3
2020-11-11 16:13:59;164;76;31;15;10;6;5;2;2;2;3
2020-11-11 16:14:58;164;76;31;15;10;6;5;2;2;2;3
2020-11-11 16:15:59;164;76;31;15;10;6;5;2;2;2;3
2020-11-11 16:16:59;164;76;31;15;10;6;5;2;2;2;3
2020-11-11 16:17:58;164;76;31;15;10;6;5;2;2;2;3
2020-11-11 16:18:59;164;76;31;15;10;6;5;2;2;2;3
2020-11-11 16:19:59;164;76;31;15;10;6;5;2;2;2;3
2020-11-11 16:20:58;164;76;31;15;10;6;5;2;2;2;3
2020-11-11 16:21:59;164;76;31;15;10;6;5;2;2;2;3
2020-11-11 16:22:59;164;76;31;15;10;6;5;2;2;2;3
2020-11-11 16:23:59;164;76;31;15;10;6;5;2;2;2;3
2020-11-11 16:24:59;164;76;31;15;10;6;5;2;2;2;3
2020-11-11 16:25:58;165;76;31;15;10;6;5;2;2;3;3
2020-11-11 16:26:59;165;76;31;15;10;6;5;2;2;3;3
2020-11-11 16:27:59;165;76;31;15;10;6;5;2;2;3;3
2020-11-11 16:28:58;165;76;31;15;10;6;5;2;2;3;3
2020-11-11 16:29:59;165;76;31;15;10;6;5;2;2;3;3
2020-11-11 16:30:59;165;76;31;15;10;6;5;2;2;3;3
2020-11-11 16:31:58;166;77;31;15;10;6;5;2;2;3;3
2020-11-11 16:32:59;166;77;31;15;10;6;5;2;2;3;3
2020-11-11 16:33:59;166;77;31;15;10;6;5;2;2;3;3
2020-11-11 16:34:58;166;77;31;15;10;6;5;2;2;3;3
2020-11-11 16:35:59;166;77;31;15;10;6;5;2;2;3;3
2020-11-11 16:36:58;166;77;31;15;10;6;5;2;2;3;3
2020-11-11 16:37:59;167;77;32;15;10;6;5;2;2;3;3
2020-11-11 16:38:59;168;78;32;15;10;6;5;2;2;3;3
2020-11-11 16:39:58;168;78;32;15;10;6;5;2;2;3;3
2020-11-11 16:40:59;168;78;32;15;10;6;5;2;2;3;3
2020-11-11 16:41:59;168;78;32;15;10;6;5;2;2;3;3
2020-11-11 16:42:58;170;80;32;15;10;6;5;2;2;3;3
2020-11-11 16:43:59;170;80;32;15;10;6;5;2;2;3;3
2020-11-11 16:45:00;170;80;32;15;10;6;5;2;2;3;3
2020-11-11 16:45:58;171;80;32;16;10;6;5;2;2;3;3
2020-11-11 16:46:59;171;80;32;16;10;6;5;2;2;3;3
2020-11-11 16:47:58;172;81;32;16;10;6;5;2;2;3;3
2020-11-11 16:48:59;172;81;32;16;10;6;5;2;2;3;3
2020-11-11 16:49:59;173;81;32;16;10;7;5;2;2;3;3
2020-11-11 16:50:58;174;81;33;16;10;7;5;2;2;3;3
2020-11-11 16:51:59;174;81;33;16;10;7;5;2;2;3;3
2020-11-11 16:52:59;174;81;33;16;10;7;5;2;2;3;3
2020-11-11 16:53:58;174;81;33;16;10;7;5;2;2;3;3
2020-11-11 16:54:59;175;81;33;17;10;7;5;2;2;3;3
2020-11-11 16:55:59;176;82;33;17;10;7;5;2;2;3;3
2020-11-11 16:56:58;176;82;33;17;10;7;5;2;2;3;3
2020-11-11 16:57:59;176;82;33;17;10;7;5;2;2;3;3
2020-11-11 16:58:59;176;82;33;17;10;7;5;2;2;3;3
2020-11-11 16:59:58;176;82;33;17;10;7;5;2;2;3;3
2020-11-11 17:00:59;176;82;33;17;10;7;5;2;2;3;3
2020-11-11 17:01:59;176;82;33;17;10;7;5;2;2;3;3
2020-11-11 17:02:58;177;83;33;17;10;7;5;2;2;3;3
2020-11-11 17:03:59;177;83;33;17;10;7;5;2;2;3;3
2020-11-11 17:04:59;178;84;33;17;10;7;5;2;2;3;3
2020-11-11 17:05:58;178;84;33;17;10;7;5;2;2;3;3
2020-11-11 17:06:59;178;84;33;17;10;7;5;2;2;3;3
2020-11-11 17:07:59;178;84;33;17;10;7;5;2;2;3;3
2020-11-11 17:08:58;178;84;33;17;10;7;5;2;2;3;3
2020-11-11 17:09:59;178;84;33;17;10;7;5;2;2;3;3
2020-11-11 17:10:59;178;84;33;17;10;7;5;2;2;3;3
2020-11-11 17:11:58;179;84;33;17;10;7;6;2;2;3;3
2020-11-11 17:12:59;179;84;33;17;10;7;6;2;2;3;3
2020-11-11 17:13:59;179;84;33;17;10;7;6;2;2;3;3
2020-11-11 17:14:59;179;84;33;17;10;7;6;2;2;3;3
2020-11-11 17:15:58;180;85;33;17;10;7;6;2;2;3;3
2020-11-11 17:16:59;180;85;33;17;10;7;6;2;2;3;3
2020-11-11 17:17:59;180;85;33;17;10;7;6;2;2;3;3
2020-11-11 17:18:58;180;85;33;17;10;7;6;2;2;3;3
2020-11-11 17:19:59;180;85;33;17;10;7;6;2;2;3;3
2020-11-11 17:20:58;181;86;33;17;10;7;6;2;2;3;3
2020-11-11 17:21:59;181;86;33;17;10;7;6;2;2;3;3
2020-11-11 17:22:59;181;86;33;17;10;7;6;2;2;3;3
2020-11-11 17:23:58;181;86;33;17;10;7;6;2;2;3;3
2020-11-11 17:24:59;181;86;33;17;10;7;6;2;2;3;3
2020-11-11 17:25:59;181;86;33;17;10;7;6;2;2;3;3
2020-11-11 17:26:59;181;86;33;17;10;7;6;2;2;3;3
2020-11-11 17:27:58;181;86;33;17;10;7;6;2;2;3;3
2020-11-11 17:28:59;181;86;33;17;10;7;6;2;2;3;3
2020-11-11 17:29:59;181;86;33;17;10;7;6;2;2;3;3
2020-11-11 17:30:58;181;86;33;17;10;7;6;2;2;3;3
2020-11-11 17:31:59;181;86;33;17;10;7;6;2;2;3;3
2020-11-11 17:32:58;181;86;33;17;10;7;6;2;2;3;3
2020-11-11 17:33:59;181;86;33;17;10;7;6;2;2;3;3
2020-11-11 17:34:59;182;87;33;17;10;7;6;2;2;3;3
2020-11-11 17:35:58;182;87;33;17;10;7;6;2;2;3;3
2020-11-11 17:36:59;182;87;33;17;10;7;6;2;2;3;3
2020-11-11 17:37:59;182;87;33;17;10;7;6;2;2;3;3
2020-11-11 17:38:58;182;87;33;17;10;7;6;2;2;3;3
2020-11-11 17:39:59;182;87;33;17;10;7;6;2;2;3;3
2020-11-11 17:40:59;183;88;33;17;10;7;6;2;2;3;3
2020-11-11 17:41:58;183;88;33;17;10;7;6;2;2;3;3
2020-11-11 17:42:59;183;88;33;17;10;7;6;2;2;3;3
2020-11-11 17:44:00;183;88;33;17;10;7;6;2;2;3;3
2020-11-11 17:44:58;183;88;33;17;10;7;6;2;2;3;3
2020-11-11 17:45:59;183;88;33;17;10;7;6;2;2;3;3
2020-11-11 17:46:59;183;88;33;17;10;7;6;2;2;3;3
2020-11-11 17:47:58;183;88;33;17;10;7;6;2;2;3;3
2020-11-11 17:48:59;184;88;33;18;10;7;6;2;2;3;3
2020-11-11 17:49:58;184;88;33;18;10;7;6;2;2;3;3
2020-11-11 17:50:59;184;88;33;18;10;7;6;2;2;3;3
2020-11-11 17:51:59;184;88;33;18;10;7;6;2;2;3;3
2020-11-11 17:52:59;184;88;33;18;10;7;6;2;2;3;3
2020-11-11 17:53:58;184;88;33;18;10;7;6;2;2;3;3
2020-11-11 17:54:59;184;88;33;18;10;7;6;2;2;3;3
2020-11-11 17:55:58;184;88;33;18;10;7;6;2;2;3;3
2020-11-11 17:56:59;184;88;33;18;10;7;6;2;2;3;3
2020-11-11 17:57:59;184;88;33;18;10;7;6;2;2;3;3
2020-11-11 17:58:58;184;88;33;18;10;7;6;2;2;3;3
2020-11-11 17:59:59;184;88;33;18;10;7;6;2;2;3;3
2020-11-11 18:00:59;184;88;33;18;10;7;6;2;2;3;3
2020-11-11 18:01:58;184;88;33;18;10;7;6;2;2;3;3
2020-11-11 18:02:59;184;88;33;18;10;7;6;2;2;3;3
2020-11-11 18:03:59;184;88;33;18;10;7;6;2;2;3;3
2020-11-11 18:04:58;184;88;33;18;10;7;6;2;2;3;3
2020-11-11 18:05:59;185;88;33;18;10;7;6;2;3;3;3
2020-11-11 18:06:59;185;88;33;18;10;7;6;2;3;3;3
2020-11-11 18:07:58;185;88;33;18;10;7;6;2;3;3;3
2020-11-11 18:08:59;185;88;33;18;10;7;6;2;3;3;3
2020-11-11 18:09:59;185;88;33;18;10;7;6;2;3;3;3
2020-11-11 18:10:58;185;88;33;18;10;7;6;2;3;3;3
2020-11-11 18:11:59;185;88;33;18;10;7;6;2;3;3;3
2020-11-11 18:12:59;185;88;33;18;10;7;6;2;3;3;3
2020-11-11 18:13:58;185;88;33;18;10;7;6;2;3;3;3
2020-11-11 18:14:59;185;88;33;18;10;7;6;2;3;3;3
2020-11-11 18:15:58;185;88;33;18;10;7;6;2;3;3;3
2020-11-11 18:16:59;185;88;33;18;10;7;6;2;3;3;3
2020-11-11 18:17:59;185;88;33;18;10;7;6;2;3;3;3
2020-11-11 18:18:58;185;88;33;18;10;7;6;2;3;3;3
2020-11-11 18:19:59;186;89;33;18;10;7;6;2;3;3;3
2020-11-11 18:20:58;186;89;33;18;10;7;6;2;3;3;3
2020-11-11 18:21:59;186;89;33;18;10;7;6;2;3;3;3
2020-11-11 18:22:59;186;89;33;18;10;7;6;2;3;3;3
2020-11-11 18:23:58;186;89;33;18;10;7;6;2;3;3;3
2020-11-11 18:24:59;186;89;33;18;10;7;6;2;3;3;3
2020-11-11 18:25:59;186;89;33;18;10;7;6;2;3;3;3
2020-11-11 18:26:58;186;89;33;18;10;7;6;2;3;3;3
2020-11-11 18:27:59;186;89;33;18;10;7;6;2;3;3;3
2020-11-11 18:28:59;186;89;33;18;10;7;6;2;3;3;3
2020-11-11 18:29:58;187;90;33;18;10;7;6;2;3;3;3
2020-11-11 18:30:59;187;90;33;18;10;7;6;2;3;3;3
2020-11-11 18:31:59;187;90;33;18;10;7;6;2;3;3;3
2020-11-11 18:32:58;188;90;34;18;10;7;6;2;3;3;3
2020-11-11 18:33:59;188;90;34;18;10;7;6;2;3;3;3
2020-11-11 18:34:59;188;90;34;18;10;7;6;2;3;3;3
2020-11-11 18:35:58;188;90;34;18;10;7;6;2;3;3;3
2020-11-11 18:36:59;188;90;34;18;10;7;6;2;3;3;3
2020-11-11 18:37:59;188;90;34;18;10;7;6;2;3;3;3
2020-11-11 18:38:58;188;90;34;18;10;7;6;2;3;3;3
2020-11-11 18:39:59;188;90;34;18;10;7;6;2;3;3;3
2020-11-11 18:40:59;188;90;34;18;10;7;6;2;3;3;3
2020-11-11 18:41:58;188;90;34;18;10;7;6;2;3;3;3
2020-11-11 18:42:59;188;90;34;18;10;7;6;2;3;3;3
2020-11-11 18:43:58;188;90;34;18;10;7;6;2;3;3;3
2020-11-11 18:44:59;188;90;34;18;10;7;6;2;3;3;3
2020-11-11 18:45:58;188;90;34;18;10;7;6;2;3;3;3
2020-11-11 18:46:59;189;90;34;18;10;7;6;3;3;3;3
2020-11-11 18:47:59;189;90;34;18;10;7;6;3;3;3;3
2020-11-11 18:48:58;189;90;34;18;10;7;6;3;3;3;3
2020-11-11 18:49:59;189;90;34;18;10;7;6;3;3;3;3
2020-11-11 18:50:59;189;90;34;18;10;7;6;3;3;3;3
2020-11-11 18:51:58;190;90;35;18;10;7;6;3;3;3;3
2020-11-11 18:52:59;190;90;35;18;10;7;6;3;3;3;3
2020-11-11 18:53:59;190;90;35;18;10;7;6;3;3;3;3
2020-11-11 18:54:58;191;90;35;18;11;7;6;3;3;3;3
2020-11-11 18:55:59;191;90;35;18;11;7;6;3;3;3;3
2020-11-11 18:56:59;191;90;35;18;11;7;6;3;3;3;3
2020-11-11 18:57:58;191;90;35;18;11;7;6;3;3;3;3
2020-11-11 18:58:59;191;90;35;18;11;7;6;3;3;3;3
2020-11-11 18:59:59;191;90;35;18;11;7;6;3;3;3;3
2020-11-11 19:00:58;191;90;35;18;11;7;6;3;3;3;3
2020-11-11 19:01:59;191;91;35;18;11;7;6;3;2;3;3
2020-11-11 19:02:59;192;92;35;18;11;7;6;3;2;3;3
2020-11-11 19:03:58;192;92;35;18;11;7;6;3;2;3;3
2020-11-11 19:04:59;192;92;35;18;11;7;6;3;2;3;3
2020-11-11 19:05:58;192;92;35;18;11;7;6;3;2;3;3
2020-11-11 19:06:59;191;92;34;18;11;7;6;3;2;3;3
2020-11-11 19:07:59;191;92;34;18;11;7;6;3;2;3;3
2020-11-11 19:08:58;191;92;34;18;11;7;6;3;2;3;3
2020-11-11 19:09:59;191;92;34;18;11;7;6;3;2;3;3
2020-11-11 19:10:59;191;92;34;18;11;7;6;3;2;3;3
2020-11-11 19:11:58;191;92;34;18;11;7;6;3;2;3;3
2020-11-11 19:12:59;191;92;34;18;11;7;6;3;2;3;3
2020-11-11 19:13:59;191;92;34;18;11;7;6;3;2;3;3
2020-11-11 19:14:59;193;93;34;18;11;7;6;4;2;3;3
2020-11-11 19:15:58;194;94;34;18;11;7;6;4;2;3;3
2020-11-11 19:16:59;194;94;34;18;11;7;6;4;2;3;3
2020-11-11 19:17:58;194;94;34;18;11;7;6;4;2;3;3
2020-11-11 19:18:59;194;94;34;18;11;7;6;4;2;3;3
2020-11-11 19:19:59;194;94;34;18;11;7;6;4;2;3;3
2020-11-11 19:20:58;194;94;34;18;11;7;6;4;2;3;3
2020-11-11 19:21:59;194;94;34;18;11;7;6;4;2;3;3
2020-11-11 19:22:59;194;94;34;18;11;7;6;4;2;3;3
2020-11-11 19:23:59;194;94;34;18;11;7;6;4;2;3;3
2020-11-11 19:24:58;194;94;34;18;11;7;6;4;2;3;3
2020-11-11 19:25:59;195;95;34;18;11;7;6;4;2;3;3
2020-11-11 19:26:58;195;95;34;18;11;7;6;4;2;3;3
2020-11-11 19:27:59;195;95;34;18;11;7;6;4;2;3;3
2020-11-11 19:28:59;195;95;34;18;11;7;6;4;2;3;3
2020-11-11 19:29:58;196;96;34;18;11;7;6;4;2;3;3
2020-11-11 19:30:59;196;96;34;18;11;7;6;4;2;3;3
2020-11-11 19:31:59;196;96;34;18;11;7;6;4;2;3;3
2020-11-11 19:32:58;196;96;34;18;11;7;6;4;2;3;3
2020-11-11 19:33:59;196;96;34;18;11;7;6;4;2;3;3
2020-11-11 19:34:59;196;96;34;18;11;7;6;4;2;3;3
2020-11-11 19:35:59;197;96;34;18;11;7;6;4;3;3;3
2020-11-11 19:36:58;197;96;34;18;11;7;6;4;3;3;3
2020-11-11 19:37:59;199;97;34;19;11;7;6;4;3;3;3
2020-11-11 19:38:59;199;97;34;19;11;7;6;4;3;3;3
2020-11-11 19:39:58;199;97;34;19;11;7;6;4;3;3;3
2020-11-11 19:40:59;199;97;34;19;11;7;6;4;3;3;3
2020-11-11 19:42:00;199;97;34;19;11;7;6;4;3;3;3
2020-11-11 19:42:58;199;97;34;19;11;7;6;4;3;3;3
2020-11-11 19:43:59;199;97;34;19;11;7;6;4;3;3;3
2020-11-11 19:44:58;199;97;34;19;11;7;6;4;3;3;3
