datetime;total_votes;Mindsplitter;Wiedemann;Tomintoul;KOCTOPE3;Terkin;axxl;Есения;jakesnake;vprock;quick_justice
2021-02-03 13:08:59;165;62;18;32;9;13;8;2;0;2;1
2021-02-03 13:09:58;165;62;18;32;9;13;8;2;0;2;1
2021-02-03 13:10:59;165;62;18;32;9;13;8;2;0;2;1
2021-02-03 13:11:58;166;63;18;32;9;13;8;2;0;2;1
2021-02-03 13:12:59;166;63;18;32;9;13;8;2;0;2;1
2021-02-03 13:13:59;167;63;18;32;9;14;8;2;0;2;1
2021-02-03 13:14:58;168;64;18;32;9;14;8;2;0;2;1
2021-02-03 13:15:59;169;65;18;32;9;14;8;2;0;2;1
2021-02-03 13:16:59;169;65;18;32;9;14;8;2;0;2;1
2021-02-03 13:17:58;169;65;18;32;9;14;8;2;0;2;1
2021-02-03 13:18:59;169;65;18;32;9;14;8;2;0;2;1
2021-02-03 13:20:00;170;66;18;32;9;14;8;2;0;2;1
2021-02-03 13:20:58;170;66;18;32;9;14;8;2;0;2;1
2021-02-03 13:21:59;171;67;18;32;9;14;8;2;0;2;1
2021-02-03 13:22:59;171;67;18;32;9;14;8;2;0;2;1
2021-02-03 13:23:58;171;67;18;32;9;14;8;2;0;2;1
2021-02-03 13:24:59;172;68;18;32;9;14;8;2;0;2;1
2021-02-03 13:25:59;172;68;18;32;9;14;8;2;0;2;1
2021-02-03 13:26:58;172;68;18;32;9;14;8;2;0;2;1
2021-02-03 13:27:59;172;68;18;32;9;14;8;2;0;2;1
2021-02-03 13:28:58;172;68;18;32;9;14;8;2;0;2;1
2021-02-03 13:29:59;172;68;18;32;9;14;8;2;0;2;1
2021-02-03 13:30:59;173;68;18;33;9;14;8;2;0;2;1
2021-02-03 13:31:58;174;68;18;34;9;14;8;2;0;2;1
2021-02-03 13:32:59;174;68;18;34;9;14;8;2;0;2;1
2021-02-03 13:34:00;174;68;18;34;9;14;8;2;0;2;1
2021-02-03 13:34:58;175;68;18;34;10;14;8;2;0;2;1
2021-02-03 13:35:59;176;69;18;34;10;14;8;2;0;2;1
2021-02-03 13:36:58;176;69;18;34;10;14;8;2;0;2;1
2021-02-03 13:37:59;176;69;18;34;10;14;8;2;0;2;1
2021-02-03 13:38:59;176;69;18;34;10;14;8;2;0;2;1
2021-02-03 13:39:58;177;70;18;34;10;14;8;2;0;2;1
2021-02-03 13:40:59;177;70;18;34;10;14;8;2;0;2;1
2021-02-03 13:41:59;177;70;18;34;10;14;8;2;0;2;1
2021-02-03 13:42:58;177;70;18;34;10;14;8;2;0;2;1
2021-02-03 13:43:59;178;70;18;34;11;14;8;2;0;2;1
2021-02-03 13:44:59;178;70;18;34;11;14;8;2;0;2;1
2021-02-03 13:45:58;178;70;18;34;11;14;8;2;0;2;1
2021-02-03 13:46:59;178;70;18;34;11;14;8;2;0;2;1
2021-02-03 13:47:59;178;70;18;34;11;14;8;2;0;2;1
2021-02-03 13:48:59;178;70;18;34;11;14;8;2;0;2;1
2021-02-03 13:49:58;177;70;18;33;11;14;8;2;0;2;1
2021-02-03 13:50:59;177;70;18;33;11;14;8;2;0;2;1
2021-02-03 13:51:59;177;70;18;33;11;14;8;2;0;2;1
2021-02-03 13:52:58;177;70;18;33;11;14;8;2;0;2;1
2021-02-03 13:53:59;178;71;18;33;11;14;8;2;0;2;1
2021-02-03 13:54:59;177;70;18;33;11;14;8;2;0;2;1
2021-02-03 13:55:58;177;70;18;33;11;14;8;2;0;2;1
2021-02-03 13:56:59;177;70;18;33;11;14;8;2;0;2;1
2021-02-03 13:57:59;177;70;18;33;11;14;8;2;0;2;1
2021-02-03 13:58:58;178;70;18;34;11;14;8;2;0;2;1
2021-02-03 13:59:59;178;70;18;34;11;14;8;2;0;2;1
2021-02-03 14:00:59;178;70;18;34;11;14;8;2;0;2;1
2021-02-03 14:01:58;180;71;18;35;11;14;8;2;0;2;1
2021-02-03 14:02:59;180;71;18;35;11;14;8;2;0;2;1
2021-02-03 14:03:59;180;71;18;35;11;14;8;2;0;2;1
2021-02-03 14:04:58;182;71;18;36;11;14;8;2;0;3;1
2021-02-03 14:05:59;182;71;18;36;11;14;8;2;0;3;1
2021-02-03 14:06:59;183;72;18;36;11;14;8;2;0;3;1
2021-02-03 14:07:58;183;72;18;36;11;14;8;2;0;3;1
2021-02-03 14:08:59;184;73;18;36;11;14;8;2;0;3;1
2021-02-03 14:09:59;184;73;18;36;11;14;8;2;0;3;1
2021-02-03 14:10:58;184;73;18;36;11;14;8;2;0;3;1
2021-02-03 14:11:59;184;73;18;36;11;14;8;2;0;3;1
2021-02-03 14:12:59;184;73;18;36;11;14;8;2;0;3;1
2021-02-03 14:13:59;184;73;18;36;11;14;8;2;0;3;1
2021-02-03 14:14:58;184;73;18;36;11;14;8;2;0;3;1
2021-02-03 14:15:59;184;73;18;36;11;14;8;2;0;3;1
2021-02-03 14:16:59;184;73;18;36;11;14;8;2;0;3;1
2021-02-03 14:17:58;185;73;18;37;11;14;8;2;0;3;1
2021-02-03 14:18:59;185;73;18;37;11;14;8;2;0;3;1
2021-02-03 14:19:59;188;73;18;37;11;15;8;2;2;3;2
2021-02-03 14:20:58;188;73;18;37;11;15;8;2;2;3;2
2021-02-03 14:21:59;189;74;18;37;11;15;8;2;2;3;2
2021-02-03 14:22:58;189;74;18;37;11;15;8;2;2;3;2
2021-02-03 14:23:59;189;74;18;37;11;15;8;2;2;3;2
2021-02-03 14:24:58;190;74;18;38;11;15;8;2;2;3;2
2021-02-03 14:25:59;190;74;18;38;11;15;8;2;2;3;2
2021-02-03 14:26:59;190;74;18;38;11;15;8;2;2;3;2
2021-02-03 14:27:58;191;74;18;38;12;15;8;2;2;3;2
2021-02-03 14:28:59;191;74;18;38;12;15;8;2;2;3;2
2021-02-03 14:29:58;191;74;18;38;12;15;8;2;2;3;2
2021-02-03 14:30:59;191;74;18;38;12;15;8;2;2;3;2
2021-02-03 14:31:59;191;74;18;38;12;15;8;2;2;3;2
2021-02-03 14:32:58;191;74;18;38;12;15;8;2;2;3;2
2021-02-03 14:33:59;192;74;18;38;12;15;8;2;2;3;2
2021-02-03 14:34:59;193;75;18;38;12;15;8;2;2;3;2
2021-02-03 14:35:58;194;76;18;38;12;15;8;2;2;3;2
2021-02-03 14:36:59;194;76;18;38;12;15;8;2;2;3;2
2021-02-03 14:37:58;195;76;18;38;12;15;8;2;2;3;2
2021-02-03 14:38:59;195;76;18;38;12;15;8;2;2;3;2
2021-02-03 14:39:59;195;76;18;38;12;15;8;2;2;3;2
2021-02-03 14:40:58;195;76;18;38;12;15;8;2;2;3;2
2021-02-03 14:41:59;195;76;18;38;12;15;8;2;2;3;2
2021-02-03 14:42:58;195;76;18;38;12;15;8;2;2;3;2
2021-02-03 14:43:59;195;76;18;38;12;15;8;2;2;3;2
2021-02-03 14:44:58;195;76;18;38;12;15;8;2;2;3;2
2021-02-03 14:45:59;195;76;18;38;12;15;8;2;2;3;2
2021-02-03 14:46:59;195;76;18;38;12;15;8;2;2;3;2
2021-02-03 14:47:58;195;76;18;38;12;15;8;2;2;3;2
2021-02-03 14:48:59;195;76;18;38;12;15;8;2;2;3;2
2021-02-03 14:49:59;195;76;18;38;12;15;8;2;2;3;2
2021-02-03 14:50:58;195;76;18;38;12;15;8;2;2;3;2
2021-02-03 14:51:59;195;76;18;38;12;15;8;2;2;3;2
2021-02-03 14:52:59;197;77;18;38;13;15;8;2;2;3;2
2021-02-03 14:53:59;197;77;18;38;13;15;8;2;2;3;2
2021-02-03 14:55:00;198;78;18;38;13;15;8;2;2;3;2
2021-02-03 14:55:58;198;78;18;38;13;15;8;2;2;3;2
2021-02-03 14:56:59;198;78;18;38;13;15;8;2;2;3;2
2021-02-03 14:57:59;198;78;18;38;13;15;8;2;2;3;2
2021-02-03 14:58:58;198;78;18;38;13;15;8;2;2;3;2
2021-02-03 14:59:59;198;78;18;38;13;15;8;2;2;3;2
2021-02-03 15:00:58;198;78;18;38;13;15;8;2;2;3;2
2021-02-03 15:01:59;198;78;18;38;13;15;8;2;2;3;2
2021-02-03 15:02:59;198;78;18;38;13;15;8;2;2;3;2
2021-02-03 15:03:58;199;78;18;38;13;15;8;3;2;3;2
2021-02-03 15:04:59;199;78;18;38;13;15;8;3;2;3;2
2021-02-03 15:05:59;200;79;18;38;13;15;8;3;2;3;2
2021-02-03 15:06:58;200;79;18;38;13;15;8;3;2;3;2
2021-02-03 15:07:59;202;80;18;38;14;15;8;3;2;3;2
2021-02-03 15:09:00;203;81;18;38;14;15;8;3;2;3;2
2021-02-03 15:09:58;203;81;18;38;14;15;8;3;2;3;2
2021-02-03 15:10:59;203;81;18;38;14;15;8;3;2;3;2
2021-02-03 15:11:58;204;82;18;38;14;15;8;3;2;3;2
2021-02-03 15:12:59;204;82;18;38;14;15;8;3;2;3;2
2021-02-03 15:13:59;204;82;18;38;14;15;8;3;2;3;2
2021-02-03 15:14:58;204;82;18;38;14;15;8;3;2;3;2
2021-02-03 15:15:59;205;83;18;38;14;15;8;3;2;3;2
2021-02-03 15:16:59;205;83;18;38;14;15;8;3;2;3;2
2021-02-03 15:17:58;205;83;18;38;14;15;8;3;2;3;2
2021-02-03 15:18:59;205;83;18;38;14;15;8;3;2;3;2
2021-02-03 15:20:00;205;83;18;38;14;15;8;3;2;3;2
2021-02-03 15:20:58;205;83;18;38;14;15;8;3;2;3;2
2021-02-03 15:21:59;205;83;18;38;14;15;8;3;2;3;2
2021-02-03 15:22:59;205;83;18;38;14;15;8;3;2;3;2
2021-02-03 15:23:58;205;83;18;38;14;15;8;3;2;3;2
2021-02-03 15:24:59;205;83;18;38;14;15;8;3;2;3;2
2021-02-03 15:25:59;205;83;18;38;14;15;8;3;2;3;2
2021-02-03 15:26:58;205;83;18;38;14;15;8;3;2;3;2
2021-02-03 15:27:59;205;83;18;38;14;15;8;3;2;3;2
2021-02-03 15:28:59;205;83;18;38;14;15;8;3;2;3;2
2021-02-03 15:29:58;205;83;18;38;14;15;8;3;2;3;2
2021-02-03 15:30:59;205;83;18;38;14;15;8;3;2;3;2
2021-02-03 15:31:58;206;84;18;38;14;15;8;3;2;3;2
2021-02-03 15:32:59;206;84;18;38;14;15;8;3;2;3;2
2021-02-03 15:33:59;206;84;18;38;14;15;8;3;2;3;2
2021-02-03 15:34:58;206;84;18;38;14;15;8;3;2;3;2
2021-02-03 15:35:59;206;84;18;38;14;15;8;3;2;3;2
2021-02-03 15:36:59;206;84;18;38;14;15;8;3;2;3;2
2021-02-03 15:37:58;206;84;18;38;14;15;8;3;2;3;2
2021-02-03 15:38:59;206;84;18;38;14;15;8;3;2;3;2
2021-02-03 15:39:58;207;85;18;38;14;15;8;3;2;3;2
2021-02-03 15:40:59;208;86;18;38;14;15;8;3;2;3;2
2021-02-03 15:41:59;209;86;19;38;14;15;8;3;2;3;2
2021-02-03 15:42:58;209;86;19;38;14;15;8;3;2;3;2
2021-02-03 15:43:59;209;86;19;38;14;15;8;3;2;3;2
2021-02-03 15:44:58;209;86;19;38;14;15;8;3;2;3;2
2021-02-03 15:45:59;209;86;19;38;14;15;8;3;2;3;2
2021-02-03 15:46:59;209;86;19;38;14;15;8;3;2;3;2
2021-02-03 15:47:58;209;86;19;38;14;15;8;3;2;3;2
2021-02-03 15:48:59;209;86;19;38;14;15;8;3;2;3;2
2021-02-03 15:49:59;209;86;19;38;14;15;8;3;2;3;2
2021-02-03 15:50:58;209;86;19;38;14;15;8;3;2;3;2
2021-02-03 15:51:59;209;86;19;38;14;15;8;3;2;3;2
2021-02-03 15:52:59;209;87;19;38;13;15;8;3;2;3;2
2021-02-03 15:53:58;209;87;19;38;13;15;8;3;2;3;2
2021-02-03 15:54:59;209;87;19;38;13;15;8;3;2;3;2
2021-02-03 15:55:59;209;87;19;38;13;15;8;3;2;3;2
2021-02-03 15:56:58;209;87;19;38;13;15;8;3;2;3;2
2021-02-03 15:57:59;209;87;19;38;13;15;8;3;2;3;2
2021-02-03 15:58:59;209;87;19;38;13;15;8;3;2;3;2
2021-02-03 16:00:00;209;87;19;38;13;15;8;3;2;3;2
2021-02-03 16:00:58;209;87;19;38;13;15;8;3;2;3;2
2021-02-03 16:01:59;209;87;19;38;13;15;8;3;2;3;2
2021-02-03 16:02:58;209;87;19;38;13;15;8;3;2;3;2
2021-02-03 16:03:59;209;87;19;38;13;15;8;3;2;3;2
2021-02-03 16:04:58;209;87;19;38;13;15;8;3;2;3;2
2021-02-03 16:05:59;209;87;19;38;13;15;8;3;2;3;2
2021-02-03 16:07:00;209;87;19;38;13;15;8;3;2;3;2
2021-02-03 16:07:58;209;87;19;38;13;15;8;3;2;3;2
2021-02-03 16:08:59;209;87;19;38;13;15;8;3;2;3;2
2021-02-03 16:09:58;210;87;19;39;13;15;8;3;2;3;2
2021-02-03 16:10:59;210;87;19;39;13;15;8;3;2;3;2
2021-02-03 16:11:58;210;87;19;39;13;15;8;3;2;3;2
2021-02-03 16:12:59;211;87;19;40;13;15;8;3;2;3;2
2021-02-03 16:13:59;211;87;19;40;13;15;8;3;2;3;2
2021-02-03 16:14:58;211;87;19;40;13;15;8;3;2;3;2
2021-02-03 16:15:59;211;87;19;40;13;15;8;3;2;3;2
2021-02-03 16:16:59;211;87;19;40;13;15;8;3;2;3;2
2021-02-03 16:17:58;211;87;19;40;13;15;8;3;2;3;2
2021-02-03 16:18:59;212;88;19;40;13;15;8;3;2;3;2
2021-02-03 16:20:00;212;88;19;40;13;15;8;3;2;3;2
2021-02-03 16:20:58;213;88;19;40;13;15;8;3;2;3;3
2021-02-03 16:21:59;213;88;19;40;13;15;8;3;2;3;3
2021-02-03 16:22:58;213;88;19;40;13;15;8;3;2;3;3
2021-02-03 16:23:59;214;89;19;40;13;15;8;3;2;3;3
2021-02-03 16:24:59;214;89;19;40;13;15;8;3;2;3;3
2021-02-03 16:25:58;214;89;19;40;13;15;8;3;2;3;3
2021-02-03 16:26:59;214;89;19;40;13;15;8;3;2;3;3
2021-02-03 16:27:59;214;89;19;40;13;15;8;3;2;3;3
2021-02-03 16:28:58;214;89;19;40;13;15;8;3;2;3;3
2021-02-03 16:29:59;215;90;19;40;13;15;8;3;2;3;3
2021-02-03 16:30:59;215;90;19;40;13;15;8;3;2;3;3
2021-02-03 16:31:58;215;90;19;40;13;15;8;3;2;3;3
2021-02-03 16:32:59;215;90;19;40;13;15;8;3;2;3;3
2021-02-03 16:33:59;215;90;19;40;13;15;8;3;2;3;3
2021-02-03 16:34:58;215;90;19;40;13;15;8;3;2;3;3
2021-02-03 16:35:59;216;91;19;40;13;15;8;3;2;3;3
2021-02-03 16:36:59;216;91;19;40;13;15;8;3;2;3;3
2021-02-03 16:37:58;216;91;19;40;13;15;8;3;2;3;3
2021-02-03 16:38:59;216;91;19;40;13;15;8;3;2;3;3
2021-02-03 16:39:59;217;92;19;40;13;15;8;3;2;3;3
2021-02-03 16:40:59;217;92;19;40;13;15;8;3;2;3;3
2021-02-03 16:41:59;217;92;19;40;13;15;8;3;2;3;3
2021-02-03 16:42:59;218;91;21;40;13;15;8;3;2;3;3
2021-02-03 16:43:58;218;91;21;40;13;15;8;3;2;3;3
2021-02-03 16:44:59;218;91;21;40;13;15;8;3;2;3;3
2021-02-03 16:45:59;218;91;21;40;13;15;8;3;2;3;3
2021-02-03 16:46:58;218;91;21;40;13;15;8;3;2;3;3
2021-02-03 16:47:59;219;91;21;41;13;15;8;3;2;3;3
2021-02-03 16:48:59;219;91;21;41;13;15;8;3;2;3;3
2021-02-03 16:49:58;219;91;21;41;13;15;8;3;2;3;3
2021-02-03 16:50:59;219;91;21;41;13;15;8;3;2;3;3
2021-02-03 16:51:59;219;91;21;41;13;15;8;3;2;3;3
2021-02-03 16:52:58;219;91;21;41;13;15;8;3;2;3;3
2021-02-03 16:53:59;219;91;21;41;13;15;8;3;2;3;3
2021-02-03 16:54:59;219;91;21;41;13;15;8;3;2;3;3
2021-02-03 16:55:58;219;91;21;41;13;15;8;3;2;3;3
2021-02-03 16:56:59;219;91;21;41;13;15;8;3;2;3;3
2021-02-03 16:57:59;220;91;21;41;13;15;8;3;2;3;3
2021-02-03 16:58:58;220;91;21;41;13;15;8;3;2;3;3
2021-02-03 16:59:59;220;91;21;41;13;15;8;3;2;3;3
2021-02-03 17:00:59;221;91;22;41;13;15;8;3;2;3;3
2021-02-03 17:01:58;222;91;22;41;13;15;8;3;2;3;3
2021-02-03 17:02:59;222;91;22;41;13;15;8;3;2;3;3
2021-02-03 17:03:58;222;91;22;41;13;15;8;3;2;3;3
2021-02-03 17:04:59;222;91;22;41;13;15;8;3;2;3;3
2021-02-03 17:05:59;223;91;23;41;13;15;8;3;2;3;3
2021-02-03 17:06:58;223;91;23;41;13;15;8;3;2;3;3
2021-02-03 17:07:59;223;91;23;41;13;15;8;3;2;3;3
2021-02-03 17:08:59;223;91;23;41;13;15;8;3;2;3;3
2021-02-03 17:09:58;223;91;23;41;13;15;8;3;2;3;3
2021-02-03 17:10:59;223;91;23;41;13;15;8;3;2;3;3
2021-02-03 17:11:59;224;91;23;41;13;16;8;3;2;3;3
2021-02-03 17:12:58;224;91;23;41;13;16;8;3;2;3;3
2021-02-03 17:13:59;224;91;23;41;13;16;8;3;2;3;3
2021-02-03 17:15:00;224;91;23;41;13;16;8;3;2;3;3
2021-02-03 17:15:58;224;91;23;41;13;16;8;3;2;3;3
2021-02-03 17:16:59;224;91;23;41;13;16;8;3;2;3;3
2021-02-03 17:17:58;225;91;24;41;13;16;8;3;2;3;3
2021-02-03 17:18:59;225;91;24;41;13;16;8;3;2;3;3
2021-02-03 17:19:59;225;91;24;41;13;16;8;3;2;3;3
2021-02-03 17:20:58;227;91;24;41;13;16;8;5;2;3;3
2021-02-03 17:21:59;227;91;24;41;13;16;8;5;2;3;3
2021-02-03 17:22:59;227;91;24;41;13;16;8;5;2;3;3
2021-02-03 17:23:58;227;91;24;41;13;16;8;5;2;3;3
2021-02-03 17:24:59;227;91;24;41;13;16;8;5;2;3;3
2021-02-03 17:25:59;227;91;24;41;13;16;8;5;2;3;3
2021-02-03 17:26:58;227;91;24;41;13;16;8;5;2;3;3
2021-02-03 17:27:59;227;91;24;41;13;16;8;5;2;3;3
2021-02-03 17:28:59;228;92;24;41;13;16;8;5;2;3;3
2021-02-03 17:29:58;228;92;24;41;13;16;8;5;2;3;3
2021-02-03 17:30:59;228;92;24;41;13;16;8;5;2;3;3
2021-02-03 17:31:59;228;92;24;41;13;16;8;5;2;3;3
2021-02-03 17:32:58;228;92;24;41;13;16;8;5;2;3;3
2021-02-03 17:33:59;228;92;24;41;13;16;8;5;2;3;3
2021-02-03 17:34:59;229;92;25;41;13;16;8;5;2;3;3
2021-02-03 17:35:58;229;92;25;41;13;16;8;5;2;3;3
2021-02-03 17:36:59;229;92;25;41;13;16;8;5;2;3;3
2021-02-03 17:37:58;229;92;25;41;13;16;8;5;2;3;3
2021-02-03 17:38:59;229;92;25;41;13;16;8;5;2;3;3
2021-02-03 17:39:59;229;92;25;41;13;16;8;5;2;3;3
2021-02-03 17:40:58;229;92;25;41;13;16;8;5;2;3;3
2021-02-03 17:41:59;229;92;25;41;13;16;8;5;2;3;3
2021-02-03 17:42:59;229;92;25;41;13;16;8;5;2;3;3
2021-02-03 17:43:58;230;93;25;41;13;16;8;5;2;3;3
2021-02-03 17:44:59;230;93;25;41;13;16;8;5;2;3;3
2021-02-03 17:45:58;230;93;25;41;13;16;8;5;2;3;3
2021-02-03 17:46:59;230;93;25;41;13;16;8;5;2;3;3
2021-02-03 17:47:58;230;93;25;41;13;16;8;5;2;3;3
2021-02-03 17:48:59;231;93;25;41;14;16;8;5;2;3;3
2021-02-03 17:49:59;231;93;25;41;14;16;8;5;2;3;3
2021-02-03 17:50:58;231;93;25;41;14;16;8;5;2;3;3
2021-02-03 17:51:59;231;93;25;41;14;16;8;5;2;3;3
2021-02-03 17:52:59;231;93;25;41;14;16;8;5;2;3;3
2021-02-03 17:53:58;232;94;25;41;14;16;8;5;2;3;3
2021-02-03 17:54:59;232;94;25;41;14;16;8;5;2;3;3
2021-02-03 17:55:59;233;94;25;41;14;17;8;5;2;3;3
2021-02-03 17:56:58;233;94;25;41;14;17;8;5;2;3;3
2021-02-03 17:57:59;233;94;25;41;14;17;8;5;2;3;3
2021-02-03 17:58:58;234;94;26;41;14;17;8;5;2;3;3
2021-02-03 17:59:59;235;94;26;41;14;17;8;6;2;3;3
2021-02-03 18:00:59;235;94;26;41;14;17;8;6;2;3;3
2021-02-03 18:01:58;235;94;26;41;14;17;8;6;2;3;3
2021-02-03 18:02:59;235;94;26;41;14;17;8;6;2;3;3
2021-02-03 18:03:58;235;94;26;41;14;17;8;6;2;3;3
2021-02-03 18:04:59;235;94;26;41;14;17;8;6;2;3;3
2021-02-03 18:05:59;235;94;26;41;14;17;8;6;2;3;3
2021-02-03 18:06:58;235;94;26;41;14;17;8;6;2;3;3
2021-02-03 18:07:59;235;94;26;41;14;17;8;6;2;3;3
2021-02-03 18:08:59;234;94;26;41;14;16;8;6;2;3;3
2021-02-03 18:09:58;234;94;26;41;14;16;8;6;2;3;3
2021-02-03 18:10:59;234;94;26;41;14;16;8;6;2;3;3
2021-02-03 18:11:58;234;94;26;41;14;16;8;6;2;3;3
2021-02-03 18:12:59;234;94;26;41;14;16;8;6;2;3;3
2021-02-03 18:14:00;234;94;26;41;14;16;8;6;2;3;3
2021-02-03 18:14:58;234;94;26;41;14;16;8;6;2;3;3
2021-02-03 18:15:59;234;94;26;41;14;16;8;6;2;3;3
2021-02-03 18:16:59;234;94;26;41;14;16;8;6;2;3;3
2021-02-03 18:17:59;234;94;26;41;14;16;8;6;2;3;3
2021-02-03 18:18:58;234;94;26;41;14;16;8;6;2;3;3
2021-02-03 18:19:59;235;95;26;41;14;16;8;6;2;3;3
2021-02-03 18:21:00;235;95;26;41;14;16;8;6;2;3;3
2021-02-03 18:21:58;235;95;26;41;14;16;8;6;2;3;3
2021-02-03 18:22:59;237;96;27;41;14;16;8;6;2;3;3
2021-02-03 18:23:58;237;96;27;41;14;16;8;6;2;3;3
2021-02-03 18:24:59;237;96;27;41;14;16;8;6;2;3;3
2021-02-03 18:25:59;237;96;27;41;14;16;8;6;2;3;3
2021-02-03 18:26:58;237;96;27;41;14;16;8;6;2;3;3
2021-02-03 18:27:59;237;96;27;41;14;16;8;6;2;3;3
2021-02-03 18:28:58;237;96;27;41;14;16;8;6;2;3;3
2021-02-03 18:29:59;237;96;27;41;14;16;8;6;2;3;3
2021-02-03 18:30:59;237;96;27;41;14;16;8;6;2;3;3
2021-02-03 18:31:58;237;96;27;41;14;16;8;6;2;3;3
2021-02-03 18:32:59;237;96;27;41;14;16;8;6;2;3;3
2021-02-03 18:33:59;238;97;27;41;14;16;8;6;2;3;3
2021-02-03 18:34:58;238;97;27;41;14;16;8;6;2;3;3
2021-02-03 18:35:59;239;97;27;41;14;16;8;6;2;3;3
2021-02-03 18:36:59;239;97;27;41;14;16;8;6;2;3;3
2021-02-03 18:37:58;239;97;27;41;14;16;8;6;2;3;3
2021-02-03 18:38:59;239;97;27;41;14;16;8;6;2;3;3
2021-02-03 18:39:58;239;97;27;41;14;16;8;6;2;3;3
2021-02-03 18:40:59;240;97;27;41;14;17;8;6;2;3;3
2021-02-03 18:41:59;240;97;27;41;14;17;8;6;2;3;3
2021-02-03 18:42:58;240;97;27;41;14;17;8;6;2;3;3
2021-02-03 18:43:59;240;97;27;41;14;17;8;6;2;3;3
2021-02-03 18:44:58;240;97;27;41;14;17;8;6;2;3;3
2021-02-03 18:45:59;241;98;27;41;14;17;8;6;2;3;3
2021-02-03 18:46:59;241;98;27;41;14;17;8;6;2;3;3
2021-02-03 18:47:58;242;98;27;42;14;17;8;6;2;3;3
2021-02-03 18:48:59;242;98;27;42;14;17;8;6;2;3;3
2021-02-03 18:49:59;244;99;27;43;14;17;8;6;2;3;3
2021-02-03 18:50:58;244;99;27;43;14;17;8;6;2;3;3
2021-02-03 18:51:59;244;99;27;43;14;17;8;6;2;3;3
2021-02-03 18:52:59;244;99;27;43;14;17;8;6;2;3;3
2021-02-03 18:53:58;244;99;27;43;14;17;8;6;2;3;3
2021-02-03 18:54:59;244;99;27;43;14;17;8;6;2;3;3
2021-02-03 18:56:00;244;99;27;43;14;17;8;6;2;3;3
2021-02-03 18:56:58;244;99;27;43;14;17;8;6;2;3;3
2021-02-03 18:57:59;244;99;27;43;14;17;8;6;2;3;3
2021-02-03 18:58:59;244;99;27;43;14;17;8;6;2;3;3
2021-02-03 18:59:58;244;99;27;43;14;17;8;6;2;3;3
2021-02-03 19:00:59;244;99;27;43;14;17;8;6;2;3;3
2021-02-03 19:01:58;243;99;27;42;14;17;8;6;2;3;3
2021-02-03 19:02:59;244;100;27;42;14;17;8;6;2;3;3
2021-02-03 19:03:58;244;101;26;42;14;17;8;6;2;3;3
2021-02-03 19:04:59;244;101;26;42;14;17;8;6;2;3;3
2021-02-03 19:05:59;244;101;26;42;14;17;8;6;2;3;3
2021-02-03 19:06:58;245;101;26;42;14;17;8;6;2;3;3
2021-02-03 19:07:59;245;101;26;42;14;17;8;6;2;3;3
2021-02-03 19:08:58;245;101;26;42;14;17;8;6;2;3;3
2021-02-03 19:09:59;245;101;26;42;14;17;8;6;2;3;3
2021-02-03 19:10:59;246;102;26;42;14;17;8;6;2;3;3
2021-02-03 19:11:58;246;102;26;42;14;17;8;6;2;3;3
2021-02-03 19:12:59;246;102;26;42;14;17;8;6;2;3;3
2021-02-03 19:13:59;246;103;26;41;14;17;8;6;2;3;3
2021-02-03 19:14:58;246;103;26;41;14;17;8;6;2;3;3
2021-02-03 19:15:59;246;103;26;41;14;17;8;6;2;3;3
2021-02-03 19:16:59;246;103;26;41;14;17;8;6;2;3;3
2021-02-03 19:17:58;246;103;26;41;14;17;8;6;2;3;3
2021-02-03 19:18:59;246;103;26;41;14;17;8;6;2;3;3
2021-02-03 19:19:58;246;103;26;41;14;17;8;6;2;3;3
2021-02-03 19:20:59;247;103;26;42;14;17;8;6;2;3;3
2021-02-03 19:21:59;247;103;26;42;14;17;8;6;2;3;3
2021-02-03 19:22:58;248;103;26;42;15;17;8;6;2;3;3
2021-02-03 19:23:59;248;103;26;42;15;17;8;6;2;3;3
2021-02-03 19:24:58;248;103;26;42;15;17;8;6;2;3;3
2021-02-03 19:25:59;248;103;26;42;15;17;8;6;2;3;3
2021-02-03 19:26:58;248;103;26;42;15;17;8;6;2;3;3
2021-02-03 19:27:59;248;103;26;42;15;17;8;6;2;3;3
2021-02-03 19:28:59;248;103;26;42;15;17;8;6;2;3;3
2021-02-03 19:29:58;248;103;26;42;15;17;8;6;2;3;3
2021-02-03 19:30:59;248;103;26;42;15;17;8;6;2;3;3
2021-02-03 19:31:59;248;103;26;42;15;17;8;6;2;3;3
2021-02-03 19:32:58;248;103;26;42;15;17;8;6;2;3;3
2021-02-03 19:33:59;248;103;26;42;15;17;8;6;2;3;3
2021-02-03 19:34:58;248;103;26;42;15;17;8;6;2;3;3
2021-02-03 19:35:59;248;103;26;42;15;17;8;6;2;3;3
2021-02-03 19:36:59;247;103;25;42;15;17;8;6;2;3;3
2021-02-03 19:37:58;247;103;25;42;15;17;8;6;2;3;3
2021-02-03 19:38:59;247;103;25;42;15;17;8;6;2;3;3
2021-02-03 19:39:59;247;103;25;42;15;17;8;6;2;3;3
2021-02-03 19:40:58;247;103;25;42;15;17;8;6;2;3;3
2021-02-03 19:41:59;247;103;25;42;15;17;8;6;2;3;3
2021-02-03 19:42:59;247;104;25;41;15;17;8;6;2;3;3
2021-02-03 19:43:58;247;104;25;41;15;17;8;6;2;3;3
2021-02-03 19:44:59;249;105;25;41;15;17;8;6;3;3;3
2021-02-03 19:45:59;250;106;25;41;15;17;8;6;3;3;3
