datetime;total_votes;BoobkaGop;Рысьь;Wiedemann;FRANNI;pupsique;brammator;Lanista;Der_Sturmer;ielarud;praktik
2019-04-03 16:55:59;150;55;30;12;9;6;4;4;3;0;4
2019-04-03 16:56:59;150;55;30;12;9;6;4;4;3;0;4
2019-04-03 16:57:58;150;55;30;12;9;6;4;4;3;0;4
2019-04-03 16:58:59;150;55;30;12;9;6;4;4;3;0;4
2019-04-03 16:59:58;150;55;30;12;9;6;4;4;3;0;4
2019-04-03 17:00:59;150;55;30;12;9;6;4;4;3;0;4
2019-04-03 17:01:59;150;55;30;12;9;6;4;4;3;0;4
2019-04-03 17:02:58;150;55;30;12;9;6;4;4;3;0;4
2019-04-03 17:03:59;150;55;30;12;9;6;4;4;3;0;4
2019-04-03 17:04:59;150;55;30;12;9;6;4;4;3;0;4
2019-04-03 17:05:58;149;55;30;12;9;6;4;4;3;0;4
2019-04-03 17:06:59;149;55;30;12;9;6;4;4;3;0;4
2019-04-03 17:07:59;149;55;30;12;9;6;4;4;3;0;4
2019-04-03 17:08:58;149;55;30;12;9;6;4;4;3;0;4
2019-04-03 17:09:59;149;55;30;12;9;6;4;4;3;0;4
2019-04-03 17:10:58;149;55;30;12;9;6;4;4;3;0;4
2019-04-03 17:11:59;149;55;30;12;9;6;4;4;3;0;4
2019-04-03 17:12:59;149;55;30;12;9;6;4;4;3;0;4
2019-04-03 17:13:58;149;55;30;12;9;6;4;4;3;0;4
2019-04-03 17:14:59;149;55;30;12;9;6;4;4;3;0;4
2019-04-03 17:15:59;150;56;30;12;9;6;4;4;3;0;4
2019-04-03 17:16:58;150;56;30;12;9;6;4;4;3;0;4
2019-04-03 17:17:59;152;57;30;13;9;6;4;4;3;0;4
2019-04-03 17:18:58;152;57;30;13;9;6;4;4;3;0;4
2019-04-03 17:19:59;152;57;30;13;9;6;4;4;3;0;4
2019-04-03 17:20:59;152;57;30;13;9;6;4;4;3;0;4
2019-04-03 17:21:58;152;57;30;13;9;6;4;4;3;0;4
2019-04-03 17:22:59;152;57;30;13;9;6;4;4;3;0;4
2019-04-03 17:23:58;152;57;30;13;9;6;4;4;3;0;4
2019-04-03 17:24:59;152;57;30;13;9;6;4;4;3;0;4
2019-04-03 17:25:59;152;57;30;13;9;6;4;4;3;0;4
2019-04-03 17:26:58;152;57;30;13;9;6;4;4;3;0;4
2019-04-03 17:27:59;152;57;30;13;9;6;4;4;3;0;4
2019-04-03 17:28:59;152;58;30;13;9;6;4;4;3;2;4
2019-04-03 17:29:58;152;58;30;13;9;6;4;4;3;2;4
2019-04-03 17:30:59;153;58;30;13;9;6;4;4;4;2;4
2019-04-03 17:31:59;153;58;30;13;9;6;4;4;4;2;4
2019-04-03 17:32:58;153;58;30;13;9;6;4;4;4;2;4
2019-04-03 17:33:59;153;58;30;13;9;6;4;4;4;2;4
2019-04-03 17:34:59;153;58;30;13;9;6;4;4;4;2;4
2019-04-03 17:35:58;153;58;30;13;9;6;4;4;4;2;4
2019-04-03 17:36:59;154;59;30;13;9;6;4;4;4;2;4
2019-04-03 17:37:59;154;59;30;13;9;6;4;4;4;2;4
2019-04-03 17:38:58;154;59;30;13;9;6;4;4;4;2;4
2019-04-03 17:39:59;154;59;30;13;9;6;4;4;4;2;4
2019-04-03 17:40:59;154;59;30;13;9;6;4;4;4;2;4
2019-04-03 17:41:58;154;59;30;13;9;6;4;4;4;2;4
2019-04-03 17:42:59;154;59;30;13;9;6;4;4;4;2;4
2019-04-03 17:43:58;154;59;30;13;9;6;4;4;4;2;4
2019-04-03 17:44:59;154;59;30;13;9;6;4;4;4;2;4
2019-04-03 17:45:59;154;59;30;13;9;6;4;4;4;2;4
2019-04-03 17:46:59;154;59;30;13;9;6;4;4;4;2;4
2019-04-03 17:47:58;154;59;30;13;9;6;4;4;4;2;4
2019-04-03 17:48:59;154;59;30;13;9;6;4;4;4;2;4
2019-04-03 17:49:59;154;59;30;13;9;6;4;4;4;2;4
2019-04-03 17:50:58;154;59;30;13;9;6;4;4;4;2;4
2019-04-03 17:51:59;154;59;30;13;9;6;4;4;4;2;4
2019-04-03 17:52:59;154;59;30;13;9;6;4;4;4;2;4
2019-04-03 17:53:58;155;59;30;14;9;6;4;4;4;2;4
2019-04-03 17:54:59;155;59;30;14;9;6;4;4;4;2;4
2019-04-03 17:55:59;155;59;30;14;9;6;4;4;4;2;4
2019-04-03 17:56:58;155;59;30;14;9;6;4;4;4;2;4
2019-04-03 17:57:59;155;59;30;14;9;6;4;4;4;2;4
2019-04-03 17:59:00;155;59;30;14;9;6;4;4;4;2;4
2019-04-03 17:59:58;155;59;30;14;9;6;4;4;4;2;4
2019-04-03 18:00:59;155;59;30;14;9;6;4;4;4;2;4
2019-04-03 18:01:58;155;59;30;14;9;6;4;4;4;2;4
2019-04-03 18:02:59;155;59;30;14;9;6;4;4;4;2;4
2019-04-03 18:03:59;155;59;30;14;9;6;4;4;4;2;4
2019-04-03 18:04:58;155;59;30;14;9;6;4;4;4;2;4
2019-04-03 18:05:59;155;59;30;14;9;6;4;4;4;2;4
2019-04-03 18:06:59;155;59;30;14;9;6;4;4;4;2;4
2019-04-03 18:07:58;155;59;30;14;9;6;4;4;4;2;4
2019-04-03 18:08:59;155;59;30;14;9;6;4;4;4;2;4
2019-04-03 18:09:58;155;59;30;14;9;6;4;4;4;2;4
2019-04-03 18:10:59;155;59;30;14;9;6;4;4;4;2;4
2019-04-03 18:11:59;155;59;30;14;9;6;4;4;4;2;4
2019-04-03 18:12:58;155;59;30;14;9;6;4;4;4;2;4
2019-04-03 18:13:59;155;59;30;14;9;6;4;4;4;2;4
2019-04-03 18:14:59;155;59;30;14;9;6;4;4;4;2;4
2019-04-03 18:15:59;155;59;30;14;9;6;4;4;4;2;4
2019-04-03 18:16:58;155;59;30;14;9;6;4;4;4;2;4
2019-04-03 18:17:59;155;59;30;14;9;6;4;4;4;2;4
2019-04-03 18:18:58;156;60;30;14;9;6;4;4;4;2;4
2019-04-03 18:19:59;156;60;30;14;9;6;4;4;4;2;4
2019-04-03 18:20:59;156;60;30;14;9;6;4;4;4;2;4
2019-04-03 18:21:58;156;60;30;14;9;6;4;4;4;2;4
2019-04-03 18:22:59;156;60;30;14;9;6;4;4;4;2;4
2019-04-03 18:23:59;156;60;30;14;9;6;4;4;4;2;4
2019-04-03 18:24:58;156;60;30;14;9;6;4;4;4;2;4
2019-04-03 18:25:59;156;60;30;14;9;6;4;4;4;2;4
2019-04-03 18:26:59;156;60;30;14;9;6;4;4;4;2;4
2019-04-03 18:27:58;156;60;30;14;9;6;4;4;4;2;4
2019-04-03 18:28:59;156;60;30;14;9;6;4;4;4;2;4
2019-04-03 18:29:59;156;60;30;14;9;6;4;4;4;2;4
2019-04-03 18:30:59;156;60;30;14;9;6;4;4;4;2;4
2019-04-03 18:31:58;157;61;30;14;9;6;4;4;4;2;4
2019-04-03 18:32:59;157;61;30;14;9;6;4;4;4;2;4
2019-04-03 18:33:59;158;61;30;14;9;7;4;4;4;2;4
2019-04-03 18:34:58;158;61;30;14;9;7;4;4;4;2;4
2019-04-03 18:35:59;158;61;30;14;9;7;4;4;4;2;4
2019-04-03 18:36:59;158;61;30;14;9;7;4;4;4;2;4
2019-04-03 18:37:58;158;61;30;14;9;7;4;4;4;2;4
2019-04-03 18:38:59;158;61;30;14;9;7;4;4;4;2;4
2019-04-03 18:39:59;157;61;30;14;8;7;4;4;4;2;4
2019-04-03 18:40:58;157;61;30;14;8;7;4;4;4;2;4
2019-04-03 18:41:59;157;61;30;14;8;7;4;4;4;2;4
2019-04-03 18:42:59;157;61;30;14;8;7;4;4;4;2;4
2019-04-03 18:43:58;157;61;30;14;8;7;4;4;4;2;4
2019-04-03 18:44:59;157;61;30;14;8;7;4;4;4;2;4
2019-04-03 18:45:59;157;61;30;14;8;7;4;4;4;2;4
2019-04-03 18:46:58;157;61;30;14;8;7;4;4;4;2;4
2019-04-03 18:47:59;157;61;30;14;8;7;4;4;4;2;4
2019-04-03 18:48:59;157;61;30;14;8;7;4;4;4;2;4
2019-04-03 18:49:59;157;61;30;14;8;7;4;4;4;2;4
2019-04-03 18:50:58;157;61;30;14;8;7;4;4;4;2;4
2019-04-03 18:51:59;157;61;30;14;8;7;4;4;4;2;4
2019-04-03 18:52:59;157;61;30;14;8;7;4;4;4;2;4
2019-04-03 18:53:58;157;61;30;14;8;7;4;4;4;2;4
2019-04-03 18:54:59;157;61;30;14;8;7;4;4;4;2;4
2019-04-03 18:55:58;157;61;30;14;8;7;4;4;4;2;4
2019-04-03 18:56:59;158;61;30;14;8;7;5;4;4;2;4
2019-04-03 18:57:59;158;61;30;14;8;7;5;4;4;2;4
2019-04-03 18:58:58;158;61;30;14;8;7;5;4;4;2;4
2019-04-03 18:59:59;159;61;30;14;8;7;5;4;4;3;4
2019-04-03 19:00:59;159;61;30;14;8;7;5;4;4;3;4
2019-04-03 19:01:58;159;61;30;14;8;7;5;4;4;3;4
2019-04-03 19:02:59;159;61;30;14;8;7;5;4;4;3;4
2019-04-03 19:03:59;160;61;31;14;8;7;5;4;4;3;4
2019-04-03 19:04:58;160;61;31;14;8;7;5;4;4;3;4
2019-04-03 19:05:59;160;61;31;14;8;7;5;4;4;3;4
2019-04-03 19:06:59;160;61;31;14;8;7;5;4;4;3;4
2019-04-03 19:07:58;160;61;31;14;8;7;5;4;4;3;4
2019-04-03 19:08:59;160;61;31;14;8;7;5;4;4;3;4
2019-04-03 19:09:59;160;61;31;14;8;7;5;4;4;3;4
2019-04-03 19:10:58;160;61;31;14;8;7;5;4;4;3;4
2019-04-03 19:11:59;161;61;32;14;8;7;5;4;4;3;4
2019-04-03 19:12:58;162;61;32;14;9;7;5;4;4;3;4
2019-04-03 19:13:59;163;61;32;14;10;7;5;4;4;3;4
2019-04-03 19:14:59;163;61;32;14;10;7;5;4;4;3;4
2019-04-03 19:15:58;163;61;32;14;10;7;5;4;4;3;4
2019-04-03 19:16:59;163;61;32;14;10;7;5;4;4;3;4
2019-04-03 19:17:59;163;61;32;14;10;7;5;4;4;3;4
2019-04-03 19:18:58;163;61;32;14;10;7;5;4;4;3;4
2019-04-03 19:19:59;163;61;32;14;10;7;5;4;4;3;4
2019-04-03 19:20:58;163;61;32;14;10;7;5;4;4;3;4
2019-04-03 19:21:59;163;61;32;14;10;7;5;4;4;3;4
2019-04-03 19:22:59;163;61;32;14;10;7;5;4;4;3;4
2019-04-03 19:23:58;163;61;32;14;10;7;5;4;4;3;4
2019-04-03 19:24:59;163;61;32;14;10;7;5;4;4;3;4
2019-04-03 19:25:59;163;61;32;14;10;7;5;4;4;3;4
2019-04-03 19:26:58;164;62;32;14;10;7;5;4;4;3;4
2019-04-03 19:27:59;164;62;32;14;10;7;5;4;4;3;4
2019-04-03 19:28:59;164;62;32;14;10;7;5;4;4;3;4
2019-04-03 19:29:58;164;62;32;14;10;7;5;4;4;3;4
2019-04-03 19:30:59;165;62;32;15;10;7;5;4;4;3;4
2019-04-03 19:31:58;165;62;32;15;10;7;5;4;4;3;4
2019-04-03 19:32:59;165;62;32;15;10;7;5;4;4;3;4
2019-04-03 19:33:59;165;62;32;15;10;7;5;4;4;3;4
2019-04-03 19:34:58;165;62;32;15;10;7;5;4;4;3;4
2019-04-03 19:35:59;167;62;33;15;11;7;5;4;4;3;4
2019-04-03 19:36:59;167;62;33;15;11;7;5;4;4;3;4
2019-04-03 19:37:58;168;62;33;15;12;7;5;4;4;3;4
2019-04-03 19:38:59;168;62;33;15;12;7;5;4;4;3;4
2019-04-03 19:39:59;168;62;33;15;12;7;5;4;4;3;4
2019-04-03 19:40:58;168;62;33;15;12;7;5;4;4;3;4
2019-04-03 19:41:59;168;62;33;15;12;7;5;4;4;3;4
2019-04-03 19:42:58;168;62;33;15;12;7;5;4;4;3;4
2019-04-03 19:43:59;168;62;33;15;12;7;5;4;4;3;4
2019-04-03 19:44:59;168;62;33;15;12;7;5;4;4;3;4
2019-04-03 19:45:58;169;63;33;15;12;7;5;4;4;3;4
2019-04-03 19:46:59;170;64;33;15;12;7;5;4;4;3;4
2019-04-03 19:47:59;170;64;33;15;12;7;5;4;4;3;4
2019-04-03 19:48:59;170;64;33;15;12;7;5;4;4;3;4
2019-04-03 19:49:58;170;64;33;15;12;7;5;4;4;3;4
2019-04-03 19:50:59;170;64;33;15;12;7;5;4;4;3;4
2019-04-03 19:51:58;170;64;33;15;12;7;5;4;4;3;4
2019-04-03 19:52:59;171;65;33;15;12;7;5;4;4;3;4
2019-04-03 19:53:59;171;65;33;15;12;7;5;4;4;3;4
2019-04-03 19:54:58;171;65;33;15;12;7;5;4;4;3;4
2019-04-03 19:55:59;171;65;33;15;12;7;5;4;4;3;4
2019-04-03 19:56:59;171;65;33;15;12;7;5;4;4;3;4
2019-04-03 19:57:58;171;65;33;15;12;7;5;4;4;3;4
2019-04-03 19:58:59;171;65;33;15;12;7;5;4;4;3;4
2019-04-03 19:59:59;171;65;33;15;12;7;5;4;4;3;4
2019-04-03 20:00:58;171;65;33;15;12;7;5;4;4;3;4
2019-04-03 20:01:59;171;65;33;15;12;7;5;4;4;3;4
2019-04-03 20:02:59;171;65;33;15;12;7;5;4;4;3;4
2019-04-03 20:03:58;171;65;33;15;12;7;5;4;4;3;4
2019-04-03 20:04:59;171;65;33;15;12;7;5;4;4;3;4
2019-04-03 20:05:59;171;65;33;15;12;7;5;4;4;3;4
2019-04-03 20:06:58;171;65;33;15;12;7;5;4;4;3;4
2019-04-03 20:07:59;171;65;33;15;12;7;5;4;4;3;4
2019-04-03 20:08:59;171;65;33;15;12;7;5;4;4;3;4
2019-04-03 20:09:58;171;65;33;15;12;7;5;4;4;3;4
2019-04-03 20:10:59;171;65;33;15;12;7;5;4;4;3;4
2019-04-03 20:11:59;172;66;33;15;12;7;5;4;4;3;4
2019-04-03 20:12:58;172;66;33;15;12;7;5;4;4;3;4
2019-04-03 20:13:59;172;66;33;15;12;7;5;4;4;3;4
2019-04-03 20:14:59;172;66;33;15;12;7;5;4;4;3;4
2019-04-03 20:15:58;172;66;33;15;12;7;5;4;4;3;4
2019-04-03 20:16:59;172;66;33;15;12;7;5;4;4;3;4
2019-04-03 20:17:58;172;66;33;15;12;7;5;4;4;3;4
2019-04-03 20:18:59;172;66;33;15;12;7;5;4;4;3;4
2019-04-03 20:19:59;172;66;33;15;12;7;5;4;4;3;4
2019-04-03 20:20:58;172;66;33;15;12;7;5;4;4;3;4
2019-04-03 20:21:59;173;66;33;15;12;8;5;4;4;3;4
2019-04-03 20:22:59;172;66;33;14;12;8;5;4;4;3;4
2019-04-03 20:23:58;172;66;33;14;12;8;5;4;4;3;4
2019-04-03 20:24:59;172;66;33;14;12;8;5;4;4;3;4
2019-04-03 20:26:00;172;66;33;14;12;8;5;4;4;3;4
2019-04-03 20:26:58;172;66;33;14;12;8;5;4;4;3;4
2019-04-03 20:27:59;172;66;33;14;12;8;5;4;4;3;4
2019-04-03 20:28:58;173;66;33;14;13;8;5;4;4;3;4
2019-04-03 20:29:59;173;66;33;14;13;8;5;4;4;3;4
2019-04-03 20:30:59;173;66;33;14;13;8;5;4;4;3;4
2019-04-03 20:31:59;173;66;33;14;13;8;5;4;4;3;4
2019-04-03 20:32:58;173;66;33;14;13;8;5;4;4;3;4
2019-04-03 20:33:59;173;66;33;14;13;8;5;4;4;3;4
2019-04-03 20:34:59;173;66;33;14;13;8;5;4;4;3;4
2019-04-03 20:35:58;173;66;33;14;13;8;5;4;4;3;4
2019-04-03 20:36:59;173;66;33;14;13;8;5;4;4;3;4
2019-04-03 20:37:59;173;66;33;14;13;8;5;4;4;3;4
2019-04-03 20:38:58;173;66;33;14;13;8;5;4;4;3;4
2019-04-03 20:39:59;173;66;33;14;13;8;5;4;4;3;4
2019-04-03 20:40:58;173;66;33;14;13;8;5;4;4;3;4
2019-04-03 20:41:59;173;66;33;14;13;8;5;4;4;3;4
2019-04-03 20:42:59;176;68;33;14;13;8;5;4;4;3;4
2019-04-03 20:43:58;176;68;33;14;13;8;5;4;4;3;4
2019-04-03 20:44:59;176;68;33;14;13;8;5;4;4;3;4
2019-04-03 20:45:59;176;68;33;14;13;8;5;4;4;3;4
2019-04-03 20:46:58;176;68;33;14;13;8;5;4;4;3;4
2019-04-03 20:47:59;176;68;33;14;13;8;5;4;4;3;4
2019-04-03 20:48:59;176;68;33;14;13;8;5;4;4;3;4
2019-04-03 20:49:58;176;68;33;14;13;8;5;4;4;3;4
2019-04-03 20:50:59;176;68;33;14;13;8;5;4;4;3;4
2019-04-03 20:51:59;176;68;33;14;13;8;5;4;4;3;4
2019-04-03 20:52:58;176;68;33;14;13;8;5;4;4;3;4
2019-04-03 20:53:59;176;68;33;14;13;8;5;4;4;3;4
2019-04-03 20:54:59;176;68;33;14;13;8;5;4;4;3;4
2019-04-03 20:55:58;176;68;33;14;13;8;5;4;4;3;4
2019-04-03 20:56:59;176;68;33;14;13;8;5;4;4;3;4
2019-04-03 20:57:59;176;68;33;14;13;8;5;4;4;3;4
2019-04-03 20:58:58;176;68;33;14;13;8;5;4;4;3;4
2019-04-03 20:59:59;176;68;33;14;13;8;5;4;4;3;4
2019-04-03 21:00:59;176;68;33;14;13;8;5;4;4;3;4
2019-04-03 21:01:58;176;68;33;14;13;8;5;4;4;3;4
2019-04-03 21:02:59;176;68;33;14;13;8;5;4;4;3;4
2019-04-03 21:03:59;176;68;33;14;13;8;5;4;4;3;4
2019-04-03 21:04:58;176;68;33;14;13;8;5;4;4;3;4
2019-04-03 21:05:59;176;68;33;14;13;8;5;4;4;3;4
2019-04-03 21:06:59;176;68;33;14;13;8;5;4;4;3;4
2019-04-03 21:07:58;176;68;33;14;13;8;5;4;4;3;4
2019-04-03 21:08:59;176;68;33;14;13;8;5;4;4;3;4
2019-04-03 21:09:59;176;68;33;14;13;8;5;4;4;3;4
2019-04-03 21:10:58;176;68;33;14;13;8;5;4;4;3;4
2019-04-03 21:11:59;177;68;34;14;13;8;5;4;4;3;4
2019-04-03 21:12:59;177;68;34;14;13;8;5;4;4;3;4
2019-04-03 21:13:58;178;69;34;14;13;8;5;4;4;3;4
2019-04-03 21:14:59;178;69;34;14;13;8;5;4;4;3;4
2019-04-03 21:15:59;178;69;34;14;13;8;5;4;4;3;4
2019-04-03 21:16:58;178;69;34;14;13;8;5;4;4;3;4
2019-04-03 21:17:59;178;69;34;14;13;8;5;4;4;3;4
2019-04-03 21:18:59;178;69;34;14;13;8;5;4;4;3;4
2019-04-03 21:19:58;178;69;34;14;13;8;5;4;4;3;4
2019-04-03 21:20:59;178;69;34;14;13;8;5;4;4;3;4
2019-04-03 21:21:59;178;69;34;14;13;8;5;4;4;3;4
2019-04-03 21:22:58;178;69;34;14;13;8;5;4;4;3;4
2019-04-03 21:23:59;178;69;34;14;13;8;5;4;4;3;4
2019-04-03 21:24:59;178;69;34;14;13;8;5;4;4;3;4
2019-04-03 21:25:58;178;69;34;14;13;8;5;4;4;3;4
2019-04-03 21:26:59;178;69;34;14;13;8;5;4;4;3;4
2019-04-03 21:27:59;178;69;34;14;13;8;5;4;4;3;4
2019-04-03 21:28:58;179;69;34;14;13;8;5;5;4;3;4
2019-04-03 21:29:59;180;70;34;14;13;8;5;5;4;3;4
2019-04-03 21:30:59;180;70;34;14;13;8;5;5;4;3;4
2019-04-03 21:31:58;180;70;34;14;13;8;5;5;4;3;4
2019-04-03 21:32:59;180;70;34;14;13;8;5;5;4;3;4
2019-04-03 21:33:59;180;70;34;14;13;8;5;5;4;3;4
2019-04-03 21:34:58;181;70;34;14;13;8;5;5;5;3;4
2019-04-03 21:35:59;181;70;34;14;13;8;5;5;5;3;4
2019-04-03 21:36:59;181;70;34;14;13;8;5;5;5;3;4
2019-04-03 21:37:58;182;70;34;15;13;8;5;5;5;3;4
2019-04-03 21:38:59;182;70;34;15;13;8;5;5;5;3;4
2019-04-03 21:39:59;182;70;34;15;13;8;5;5;5;3;4
2019-04-03 21:40:58;183;70;35;15;13;8;5;5;5;3;4
2019-04-03 21:41:59;183;70;35;15;13;8;5;5;5;3;4
2019-04-03 21:42:59;183;70;35;15;13;8;5;5;5;3;4
2019-04-03 21:43:58;183;70;35;15;13;8;5;5;5;3;4
2019-04-03 21:44:59;183;70;35;15;13;8;5;5;5;3;4
2019-04-03 21:45:59;183;70;35;15;13;8;5;5;5;3;4
2019-04-03 21:46:58;183;70;35;15;13;8;5;5;5;3;4
2019-04-03 21:47:59;183;70;35;15;13;8;5;5;5;3;4
2019-04-03 21:48:58;183;70;35;15;13;8;5;5;5;3;4
2019-04-03 21:49:59;184;71;35;15;13;8;5;5;5;3;4
2019-04-03 21:50:59;184;71;35;15;13;8;5;5;5;3;4
2019-04-03 21:51:58;184;71;35;15;13;8;5;5;5;3;4
2019-04-03 21:52:59;184;71;35;15;13;8;5;5;5;3;4
2019-04-03 21:53:59;184;71;35;15;13;8;5;5;5;3;4
2019-04-03 21:54:58;184;71;35;15;13;8;5;5;5;3;4
2019-04-03 21:55:59;184;71;35;15;13;8;5;5;5;3;4
2019-04-03 21:56:58;184;71;35;15;13;8;5;5;5;3;4
2019-04-03 21:57:59;184;71;35;15;13;8;5;5;5;3;4
2019-04-03 21:58:59;184;71;35;15;13;8;5;5;5;3;4
2019-04-03 21:59:58;184;71;35;15;13;8;5;5;5;3;4
2019-04-03 22:00:59;184;71;35;15;13;8;5;5;5;3;4
2019-04-03 22:01:59;184;71;35;15;13;8;5;5;5;3;4
2019-04-03 22:02:58;184;71;35;15;13;8;5;5;5;3;4
2019-04-03 22:03:59;184;71;35;15;13;8;5;5;5;3;4
2019-04-03 22:04:59;185;72;35;15;13;8;5;5;5;3;4
2019-04-03 22:05:58;185;72;35;15;13;8;5;5;5;3;4
2019-04-03 22:06:59;186;73;35;15;13;8;5;5;5;3;4
2019-04-03 22:08:00;186;73;35;15;13;8;5;5;5;3;4
2019-04-03 22:08:58;185;73;35;15;13;8;5;5;5;3;4
2019-04-03 22:09:59;185;73;35;15;13;8;5;5;5;3;4
2019-04-03 22:10:59;185;73;35;15;13;8;5;5;5;3;4
2019-04-03 22:11:58;185;73;35;15;13;8;5;5;5;3;4
2019-04-03 22:12:59;185;73;35;15;13;8;5;5;5;3;4
2019-04-03 22:13:58;185;73;35;15;13;8;5;5;5;3;4
2019-04-03 22:14:59;185;73;35;15;13;8;5;5;5;3;4
2019-04-03 22:15:59;185;73;35;15;13;8;5;5;5;3;4
2019-04-03 22:16:58;186;74;35;15;13;8;5;5;5;3;4
2019-04-03 22:17:59;186;74;35;15;13;8;5;5;5;3;4
2019-04-03 22:18:58;186;74;35;15;13;8;5;5;5;3;4
2019-04-03 22:19:59;186;74;35;15;13;8;5;5;5;3;4
2019-04-03 22:20:59;185;74;35;15;13;8;5;5;5;3;3
2019-04-03 22:21:58;185;74;35;15;13;8;5;5;5;3;3
2019-04-03 22:22:59;185;74;35;15;13;8;5;5;5;3;3
2019-04-03 22:23:59;185;74;35;15;13;8;5;5;5;3;3
2019-04-03 22:24:58;185;74;35;15;13;8;5;5;5;3;3
2019-04-03 22:25:59;185;74;35;15;13;8;5;5;5;3;3
2019-04-03 22:26:59;185;74;35;15;13;8;5;5;5;3;3
2019-04-03 22:27:58;185;74;35;15;13;8;5;5;5;3;3
2019-04-03 22:28:59;185;74;35;15;13;8;5;5;5;3;3
2019-04-03 22:29:59;185;74;35;15;13;8;5;5;5;3;3
2019-04-03 22:30:58;185;74;35;15;13;8;5;5;5;3;3
2019-04-03 22:31:59;185;74;35;15;13;8;5;5;5;3;3
2019-04-03 22:32:59;185;74;35;15;13;8;5;5;5;3;3
2019-04-03 22:33:59;185;74;35;15;13;8;5;5;5;3;3
2019-04-03 22:34:59;185;74;35;15;13;8;5;5;5;3;3
2019-04-03 22:35:58;185;74;35;15;13;8;5;5;5;3;3
2019-04-03 22:36:59;185;74;35;15;13;8;5;5;5;3;3
2019-04-03 22:37:59;185;74;35;15;13;8;5;5;5;3;3
2019-04-03 22:38:58;185;75;35;14;13;8;5;5;5;3;3
2019-04-03 22:39:59;185;75;35;14;13;8;5;5;5;3;3
2019-04-03 22:40:59;185;75;35;14;13;8;5;5;5;3;3
2019-04-03 22:41:58;185;75;35;14;13;8;5;5;5;3;3
2019-04-03 22:42:59;185;75;35;14;13;8;5;5;5;3;3
2019-04-03 22:43:59;185;75;35;14;13;8;5;5;5;3;3
2019-04-03 22:44:58;185;75;35;14;13;8;5;5;5;3;3
2019-04-03 22:45:59;185;75;35;14;13;8;5;5;5;3;3
2019-04-03 22:46:59;185;75;35;14;13;8;5;5;5;3;3
2019-04-03 22:47:58;185;75;35;14;13;8;5;5;5;3;3
2019-04-03 22:48:59;185;75;35;14;13;8;5;5;5;3;3
2019-04-03 22:49:59;186;76;35;14;13;8;5;5;5;3;3
2019-04-03 22:50:58;187;76;35;15;13;8;5;5;5;3;3
2019-04-03 22:51:59;188;76;35;15;14;8;5;5;5;3;3
2019-04-03 22:52:58;188;76;35;15;14;8;5;5;5;3;3
2019-04-03 22:53:59;188;76;35;15;14;8;5;5;5;3;3
2019-04-03 22:54:59;188;76;35;15;14;8;5;5;5;3;3
2019-04-03 22:55:58;188;76;35;15;14;8;5;5;5;3;3
2019-04-03 22:56:59;188;76;35;15;14;8;5;5;5;3;3
2019-04-03 22:57:59;188;76;35;15;14;8;5;5;5;3;3
2019-04-03 22:58:58;188;76;35;15;14;8;5;5;5;3;3
2019-04-03 22:59:59;188;76;35;15;14;8;5;5;5;3;3
2019-04-03 23:00:59;188;76;35;15;14;8;5;5;5;3;3
2019-04-03 23:01:58;189;76;36;15;14;8;5;5;5;3;3
2019-04-03 23:02:59;189;76;36;15;14;8;5;5;5;3;3
2019-04-03 23:03:59;189;76;36;15;14;8;5;5;5;3;3
2019-04-03 23:04:58;189;76;36;15;14;8;5;5;5;3;3
2019-04-03 23:05:59;189;76;36;15;14;8;5;5;5;3;3
2019-04-03 23:06:59;189;76;36;15;14;8;5;5;5;3;3
2019-04-03 23:07:58;190;77;36;15;14;8;5;5;5;3;3
2019-04-03 23:08:59;190;77;36;15;14;8;5;5;5;3;3
2019-04-03 23:09:59;190;77;36;15;14;8;5;5;5;3;3
2019-04-03 23:10:58;190;77;36;15;14;8;5;5;5;3;3
2019-04-03 23:11:59;190;77;36;15;14;8;5;5;5;3;3
2019-04-03 23:12:59;190;77;36;15;14;8;5;5;5;3;3
2019-04-03 23:13:58;190;77;36;15;14;8;5;5;5;3;3
2019-04-03 23:14:59;190;77;36;15;14;8;5;5;5;3;3
2019-04-03 23:15:58;190;77;36;15;14;8;5;5;5;3;3
2019-04-03 23:16:59;190;77;36;15;14;8;5;5;5;3;3
2019-04-03 23:17:59;190;77;36;15;14;8;5;5;5;3;3
2019-04-03 23:18:58;190;77;36;15;14;8;5;5;5;3;3
2019-04-03 23:19:59;190;77;36;15;14;8;5;5;5;3;3
2019-04-03 23:20:59;190;77;36;15;14;8;5;5;5;3;3
2019-04-03 23:21:58;191;78;36;15;14;8;5;5;5;3;3
2019-04-03 23:22:59;191;78;36;15;14;8;5;5;5;3;3
2019-04-03 23:23:59;191;78;36;15;14;8;5;5;5;3;3
2019-04-03 23:24:58;191;78;36;15;14;8;5;5;5;3;3
2019-04-03 23:25:59;193;79;36;15;14;9;5;5;5;3;3
2019-04-03 23:26:59;193;79;36;15;14;9;5;5;5;3;3
2019-04-03 23:27:58;193;79;36;15;14;9;5;5;5;3;3
2019-04-03 23:28:59;193;79;36;15;14;9;5;5;5;3;3
2019-04-03 23:29:59;193;79;36;15;14;9;5;5;5;3;3
2019-04-03 23:30:58;193;79;36;15;14;9;5;5;5;3;3
2019-04-03 23:31:59;193;79;36;15;14;9;5;5;5;3;3
2019-04-03 23:32:58;193;79;36;15;14;9;5;5;5;3;3
