datetime;total_votes;leprovalentin;Grit;АНАРХИЯ;KOCTOPE3;shamanka2_1;Wiedemann;Rumpelstilzchen;ruweb;Finsternis;shturn
2021-02-10 13:03:59;129;25;41;20;9;3;6;7;4;3;0
2021-02-10 13:04:59;129;25;41;20;9;3;6;7;4;3;0
2021-02-10 13:05:58;129;25;41;20;9;3;6;7;4;3;0
2021-02-10 13:06:59;129;25;41;20;9;3;6;7;4;3;0
2021-02-10 13:07:59;129;25;41;20;9;3;6;7;4;3;0
2021-02-10 13:08:59;129;25;41;20;9;3;6;7;4;3;0
2021-02-10 13:09:58;129;25;41;20;9;3;6;7;4;3;0
2021-02-10 13:10:58;129;25;41;20;9;3;6;7;4;3;0
2021-02-10 13:11:59;130;26;41;20;9;3;6;7;4;3;0
2021-02-10 13:12:58;130;26;41;20;9;3;6;7;4;3;0
2021-02-10 13:13:59;130;26;41;20;9;3;6;7;4;3;0
2021-02-10 13:14:59;130;26;41;20;9;3;6;7;4;3;0
2021-02-10 13:15:58;130;26;41;20;9;3;6;7;4;3;0
2021-02-10 13:16:59;130;26;41;20;9;3;6;7;4;3;0
2021-02-10 13:17:59;130;26;41;20;9;3;6;7;4;3;0
2021-02-10 13:18:58;131;26;41;20;9;3;7;7;4;3;0
2021-02-10 13:19:59;131;26;41;20;9;3;7;7;4;3;0
2021-02-10 13:20:59;131;26;41;20;9;3;7;7;4;3;0
2021-02-10 13:21:58;131;26;41;20;9;3;7;7;4;3;0
2021-02-10 13:22:59;131;26;41;20;9;3;7;7;4;3;0
2021-02-10 13:23:59;131;27;41;20;9;3;7;7;4;3;0
2021-02-10 13:24:58;131;27;41;20;9;3;7;7;4;3;0
2021-02-10 13:25:59;131;27;41;20;9;3;7;7;4;3;0
2021-02-10 13:27:00;131;27;41;20;9;3;7;7;4;3;0
2021-02-10 13:27:58;131;27;41;20;9;3;7;7;4;3;0
2021-02-10 13:28:59;131;27;41;20;9;3;7;7;4;3;0
2021-02-10 13:29:58;131;27;41;20;9;3;7;7;4;3;0
2021-02-10 13:30:59;131;27;41;20;9;3;7;7;4;3;0
2021-02-10 13:31:59;131;27;41;20;9;3;7;7;4;3;0
2021-02-10 13:32:58;132;28;41;20;9;3;7;7;4;3;0
2021-02-10 13:33:59;132;28;41;20;9;3;7;7;4;3;0
2021-02-10 13:34:59;132;28;41;20;9;3;7;7;4;3;0
2021-02-10 13:36:00;133;28;42;20;9;3;7;7;4;3;0
2021-02-10 13:36:58;133;28;42;20;9;3;7;7;4;3;0
2021-02-10 13:37:59;133;28;42;20;9;3;7;7;4;3;0
2021-02-10 13:38:59;133;28;42;20;9;3;7;7;4;3;0
2021-02-10 13:39:59;133;28;42;20;9;3;7;7;4;3;0
2021-02-10 13:40:59;134;28;43;20;9;3;7;7;4;3;0
2021-02-10 13:41:58;134;28;43;20;9;3;7;7;4;3;0
2021-02-10 13:42:59;135;28;43;20;9;3;7;7;5;3;0
2021-02-10 13:43:59;136;29;43;20;9;3;7;7;5;3;0
2021-02-10 13:44:59;137;29;44;20;9;3;7;7;5;3;0
2021-02-10 13:45:58;137;29;44;20;9;3;7;7;5;3;0
2021-02-10 13:46:59;137;29;44;20;9;3;7;7;5;3;0
2021-02-10 13:47:59;137;29;44;20;9;3;7;7;5;3;0
2021-02-10 13:49:00;137;29;44;20;9;3;7;7;5;3;0
2021-02-10 13:49:58;137;29;44;20;9;3;7;7;5;3;0
2021-02-10 13:50:59;137;29;44;20;9;3;7;7;5;3;0
2021-02-10 13:51:59;137;29;44;20;9;3;7;7;5;3;0
2021-02-10 13:52:58;137;29;44;20;9;3;7;7;5;3;0
2021-02-10 13:53:59;137;29;44;20;9;3;7;7;5;3;0
2021-02-10 13:54:58;137;29;44;20;9;3;7;7;5;3;0
2021-02-10 13:55:59;137;29;44;20;9;3;7;7;5;3;0
2021-02-10 13:56:59;138;30;44;20;9;3;7;7;5;3;0
2021-02-10 13:57:58;138;30;44;20;9;3;7;7;5;3;0
2021-02-10 13:58:59;138;30;44;20;9;3;7;7;5;3;0
2021-02-10 13:59:59;138;30;44;20;9;3;7;7;5;3;0
2021-02-10 14:00:59;138;30;44;20;9;3;7;7;5;3;0
2021-02-10 14:01:58;138;30;44;20;9;3;7;7;5;3;0
2021-02-10 14:02:59;138;30;44;20;9;3;7;7;5;3;0
2021-02-10 14:04:00;138;30;44;20;9;3;7;7;5;3;0
2021-02-10 14:04:58;139;30;45;20;9;3;7;7;5;3;0
2021-02-10 14:05:59;139;30;45;20;9;3;7;7;5;3;0
2021-02-10 14:06:59;140;30;45;20;9;3;7;7;5;3;0
2021-02-10 14:07:58;140;30;45;20;9;3;7;7;5;3;0
2021-02-10 14:08:59;140;30;45;20;9;3;7;7;5;3;0
2021-02-10 14:09:58;141;30;45;20;9;3;7;8;5;3;0
2021-02-10 14:10:59;142;31;45;20;9;3;7;8;5;3;0
2021-02-10 14:11:58;142;31;45;20;9;3;7;8;5;3;0
2021-02-10 14:12:59;142;31;45;20;9;3;7;8;5;3;0
2021-02-10 14:13:59;142;31;45;20;9;3;7;8;5;3;0
2021-02-10 14:14:58;142;31;45;20;9;3;7;8;5;3;0
2021-02-10 14:15:59;142;31;45;20;9;3;7;8;5;3;0
2021-02-10 14:16:59;143;31;45;21;9;3;7;8;5;3;0
2021-02-10 14:17:58;143;31;45;21;9;3;7;8;5;3;0
2021-02-10 14:18:59;143;31;45;21;9;3;7;8;5;3;0
2021-02-10 14:19:59;143;31;45;21;9;3;7;8;5;3;0
2021-02-10 14:20:58;143;31;45;21;9;3;7;8;5;3;0
2021-02-10 14:21:59;143;31;45;21;9;3;7;8;5;3;0
2021-02-10 14:22:59;143;31;45;21;9;3;7;8;5;3;0
2021-02-10 14:23:59;143;31;45;21;9;3;7;8;5;3;0
2021-02-10 14:24:58;143;31;45;21;9;3;7;8;5;3;0
2021-02-10 14:25:59;143;31;45;21;9;3;7;8;5;3;0
2021-02-10 14:26:59;143;31;45;21;9;3;7;8;5;3;0
2021-02-10 14:27:58;144;31;45;21;9;4;7;8;5;3;0
2021-02-10 14:28:59;144;31;45;21;9;4;7;8;5;3;0
2021-02-10 14:29:59;144;31;45;21;9;4;7;8;5;3;0
2021-02-10 14:30:58;145;32;45;21;9;4;7;8;5;3;0
2021-02-10 14:31:59;145;32;45;21;9;4;7;8;5;3;0
2021-02-10 14:32:59;145;32;45;21;9;4;7;8;5;3;0
2021-02-10 14:33:58;145;32;45;21;9;4;7;8;5;3;0
2021-02-10 14:34:59;146;33;45;21;9;4;7;8;5;3;0
2021-02-10 14:35:59;146;33;45;21;9;4;7;8;5;3;0
2021-02-10 14:36:58;146;33;45;21;9;4;7;8;5;3;0
2021-02-10 14:37:59;146;33;45;21;9;4;7;8;5;3;0
2021-02-10 14:38:58;147;34;45;21;9;4;7;8;5;3;0
2021-02-10 14:39:59;147;34;45;21;9;4;7;8;5;3;0
2021-02-10 14:40:59;147;34;45;21;9;4;7;8;5;3;0
2021-02-10 14:41:58;148;35;45;21;9;4;7;8;5;3;0
2021-02-10 14:42:59;149;35;45;21;9;4;7;8;5;3;0
2021-02-10 14:43:59;149;35;45;21;9;4;7;8;5;3;0
2021-02-10 14:44:58;149;35;45;21;9;4;7;8;5;3;0
2021-02-10 14:45:59;149;35;45;21;9;4;7;8;5;3;0
2021-02-10 14:46:59;149;35;45;21;9;4;7;8;5;3;0
2021-02-10 14:47:58;149;35;45;21;9;4;7;8;5;3;0
2021-02-10 14:48:59;149;35;45;21;9;4;7;8;5;3;0
2021-02-10 14:49:58;149;35;45;21;9;4;7;8;5;3;0
2021-02-10 14:50:59;149;35;45;21;9;4;7;8;5;3;0
2021-02-10 14:51:59;150;36;45;21;9;4;7;8;5;3;0
2021-02-10 14:52:58;151;36;45;21;9;4;7;8;5;3;0
2021-02-10 14:53:59;151;36;45;21;9;4;7;8;5;3;0
2021-02-10 14:54:59;151;36;45;21;9;4;7;8;5;3;0
2021-02-10 14:55:58;151;36;45;21;9;4;7;8;5;3;0
2021-02-10 14:56:59;151;36;45;21;9;4;7;8;5;3;0
2021-02-10 14:57:59;151;36;45;21;9;4;7;8;5;3;0
2021-02-10 14:58:58;151;36;45;21;9;4;7;8;5;3;0
2021-02-10 14:59:59;152;37;45;21;9;4;7;8;5;3;0
2021-02-10 15:00:58;152;37;45;21;9;4;7;8;5;3;0
2021-02-10 15:01:59;153;38;45;21;9;4;7;8;5;3;0
2021-02-10 15:02:59;154;38;45;21;9;4;7;8;5;3;0
2021-02-10 15:03:58;154;38;45;21;9;4;7;8;5;3;0
2021-02-10 15:04:59;157;39;47;21;9;4;7;8;5;3;0
2021-02-10 15:05:59;157;39;47;21;9;4;7;8;5;3;0
2021-02-10 15:06:58;157;39;47;21;9;4;7;8;5;3;0
2021-02-10 15:07:59;157;39;47;21;9;4;7;8;5;3;0
2021-02-10 15:08:58;158;40;47;22;9;4;7;8;5;2;0
2021-02-10 15:09:59;159;41;47;22;9;4;7;8;5;2;0
2021-02-10 15:10:58;159;41;47;22;9;4;7;8;5;2;0
2021-02-10 15:11:59;159;41;47;22;9;4;7;8;5;2;0
2021-02-10 15:12:58;159;41;47;22;9;4;7;8;5;2;0
2021-02-10 15:13:59;159;41;47;22;9;4;7;8;5;2;0
2021-02-10 15:14:58;159;41;47;22;9;4;7;8;5;2;0
2021-02-10 15:15:59;160;42;47;22;9;4;7;8;5;2;0
2021-02-10 15:16:59;160;42;47;22;9;4;7;8;5;2;0
2021-02-10 15:17:58;160;42;47;22;9;4;7;8;5;2;0
2021-02-10 15:18:59;160;42;47;22;9;4;7;8;5;2;0
2021-02-10 15:19:58;159;42;47;22;9;4;7;8;5;2;0
2021-02-10 15:21:00;160;43;47;22;9;4;7;8;5;2;0
2021-02-10 15:21:58;159;43;47;22;9;4;7;7;5;2;0
2021-02-10 15:22:59;159;43;47;22;9;4;7;7;5;2;0
2021-02-10 15:23:58;159;43;47;22;9;4;7;7;5;2;0
2021-02-10 15:24:59;160;44;47;22;9;4;7;7;5;2;0
2021-02-10 15:25:58;160;44;47;22;9;4;7;7;5;2;0
2021-02-10 15:26:59;160;44;47;22;9;4;7;7;5;2;0
2021-02-10 15:27:58;160;44;47;22;9;4;7;7;5;2;0
2021-02-10 15:28:59;161;45;47;22;9;4;7;7;5;2;0
2021-02-10 15:29:59;161;45;47;22;9;4;7;7;5;2;0
2021-02-10 15:30:58;161;45;47;22;9;4;7;7;5;2;0
2021-02-10 15:31:59;162;45;47;22;9;4;7;7;5;2;0
2021-02-10 15:32:58;162;45;47;22;9;4;7;7;5;2;0
2021-02-10 15:33:59;162;45;47;22;9;4;7;7;5;2;0
2021-02-10 15:34:59;163;46;47;22;9;4;7;7;5;2;0
2021-02-10 15:35:58;163;46;47;22;9;4;7;7;5;2;0
2021-02-10 15:36:59;163;46;47;22;9;4;7;7;5;2;0
2021-02-10 15:37:59;163;46;47;22;9;4;7;7;5;2;0
2021-02-10 15:38:59;166;46;50;22;9;4;7;7;5;2;0
2021-02-10 15:39:59;166;46;50;22;9;4;7;7;5;2;0
2021-02-10 15:40:59;166;46;50;22;9;4;7;7;5;2;0
2021-02-10 15:41:58;166;46;50;22;9;4;7;7;5;2;0
2021-02-10 15:42:59;166;46;50;22;9;4;7;7;5;2;0
2021-02-10 15:43:59;166;46;50;22;9;4;7;7;5;2;0
2021-02-10 15:44:59;166;46;50;22;9;4;7;7;5;2;0
2021-02-10 15:45:59;166;46;50;22;9;4;7;7;5;2;0
2021-02-10 15:46:59;166;46;50;22;9;4;7;7;5;2;0
2021-02-10 15:47:58;168;46;52;22;9;4;7;7;5;2;0
2021-02-10 15:48:59;168;46;52;22;9;4;7;7;5;2;0
2021-02-10 15:49:59;169;47;52;22;9;4;7;7;5;2;0
2021-02-10 15:50:58;169;47;52;22;9;4;7;7;5;2;0
2021-02-10 15:51:59;169;47;52;22;9;4;7;7;5;2;0
2021-02-10 15:52:59;169;47;52;22;9;4;7;7;5;2;0
2021-02-10 15:53:58;169;47;52;22;9;4;7;7;5;2;0
2021-02-10 15:54:59;169;47;52;22;9;4;7;7;5;2;0
2021-02-10 15:55:58;169;47;52;22;9;4;7;7;5;2;0
2021-02-10 15:56:59;170;47;52;22;10;4;7;7;5;2;0
2021-02-10 15:57:58;171;47;52;22;10;4;7;7;5;2;0
2021-02-10 15:58:59;172;47;53;22;10;4;7;7;5;2;0
2021-02-10 15:59:59;172;47;53;22;10;4;7;7;5;2;0
2021-02-10 16:00:58;172;47;53;22;10;4;7;7;5;2;0
2021-02-10 16:01:59;172;47;53;22;10;4;7;7;5;2;0
2021-02-10 16:02:59;172;47;53;22;10;4;7;7;5;2;0
2021-02-10 16:03:58;172;47;53;22;10;4;7;7;5;2;0
2021-02-10 16:04:59;172;47;53;22;10;4;7;7;5;2;0
2021-02-10 16:05:59;173;48;53;22;10;4;7;7;5;2;0
2021-02-10 16:06:58;174;48;54;22;10;4;7;7;5;2;0
2021-02-10 16:07:59;175;48;54;23;10;4;7;7;5;2;0
2021-02-10 16:08:58;175;48;54;23;10;4;7;7;5;2;0
2021-02-10 16:09:59;176;49;54;23;10;4;7;7;5;2;0
2021-02-10 16:10:58;176;49;54;23;10;4;7;7;5;2;0
2021-02-10 16:11:59;176;49;54;23;10;4;7;7;5;2;0
2021-02-10 16:12:58;176;49;54;23;10;4;7;7;5;2;0
2021-02-10 16:13:59;176;49;54;23;10;4;7;7;5;2;0
2021-02-10 16:14:58;176;49;54;23;10;4;7;7;5;2;0
2021-02-10 16:15:59;176;49;54;23;10;4;7;7;5;2;0
2021-02-10 16:16:58;176;49;54;23;10;4;7;7;5;2;0
2021-02-10 16:17:59;177;49;54;24;10;4;7;7;5;2;0
2021-02-10 16:18:59;177;49;54;24;10;4;7;7;5;2;0
2021-02-10 16:19:58;178;50;54;24;10;4;7;7;5;2;0
2021-02-10 16:20:59;178;50;54;24;10;4;7;7;5;2;0
2021-02-10 16:21:58;178;50;54;24;10;4;7;7;5;2;0
2021-02-10 16:22:59;178;50;54;24;10;4;7;7;5;2;0
2021-02-10 16:23:59;178;50;54;24;10;4;7;7;5;2;0
2021-02-10 16:24:58;178;50;54;24;10;4;7;7;5;2;0
2021-02-10 16:25:59;179;51;54;24;10;4;7;7;5;2;0
2021-02-10 16:26:58;179;51;54;24;10;4;7;7;5;2;0
2021-02-10 16:27:58;179;51;54;24;10;4;7;7;5;2;0
2021-02-10 16:28:59;179;51;54;24;10;4;7;7;5;2;0
2021-02-10 16:29:58;180;52;54;24;10;4;7;7;5;2;0
2021-02-10 16:30:59;180;52;54;24;10;4;7;7;5;2;0
2021-02-10 16:31:59;180;52;54;24;10;4;7;7;5;2;0
2021-02-10 16:32:58;180;52;54;24;10;4;7;7;5;2;0
2021-02-10 16:33:59;180;52;54;24;10;4;7;7;5;2;0
2021-02-10 16:34:59;180;52;54;24;10;4;7;7;5;2;0
2021-02-10 16:35:58;180;52;54;24;10;4;7;7;5;2;0
2021-02-10 16:36:59;180;52;54;24;10;4;7;7;5;2;0
2021-02-10 16:37:59;180;52;54;24;10;4;7;7;5;2;0
2021-02-10 16:38:58;180;52;54;24;10;4;7;7;5;2;0
2021-02-10 16:39:59;180;52;54;24;10;4;7;7;5;2;0
2021-02-10 16:40:59;181;53;54;24;10;4;7;7;5;2;0
2021-02-10 16:41:58;181;53;54;24;10;4;7;7;5;2;0
2021-02-10 16:42:59;181;53;54;24;10;4;7;7;5;2;0
2021-02-10 16:43:59;182;54;54;24;10;4;7;7;5;2;0
2021-02-10 16:44:59;183;54;54;24;11;4;7;7;5;2;0
2021-02-10 16:45:58;183;54;54;24;11;4;7;7;5;2;0
2021-02-10 16:46:59;183;54;54;24;11;4;7;7;5;2;0
2021-02-10 16:47:59;183;54;54;24;11;4;7;7;5;2;0
2021-02-10 16:48:58;184;55;54;24;11;4;7;7;5;2;0
2021-02-10 16:49:59;184;55;54;24;11;4;7;7;5;2;0
2021-02-10 16:50:58;185;55;54;24;11;4;8;7;5;2;0
2021-02-10 16:51:59;186;56;54;24;11;4;8;7;5;2;0
2021-02-10 16:52:58;187;57;54;24;11;4;8;7;5;2;0
2021-02-10 16:53:59;188;57;55;24;11;4;8;7;5;2;0
2021-02-10 16:54:59;188;57;55;24;11;4;8;7;5;2;0
2021-02-10 16:55:58;188;57;55;24;11;4;8;7;5;2;0
2021-02-10 16:56:59;188;57;55;24;11;4;8;7;5;2;0
2021-02-10 16:57:58;188;58;55;23;11;4;8;7;5;2;0
2021-02-10 16:58:59;189;58;56;23;11;4;8;7;5;2;0
2021-02-10 16:59:59;189;58;56;23;11;4;8;7;5;2;0
2021-02-10 17:00:58;189;58;56;23;11;4;8;7;5;2;0
2021-02-10 17:01:59;189;58;56;23;11;4;8;7;5;2;0
2021-02-10 17:02:58;189;58;56;23;11;4;8;7;5;2;0
2021-02-10 17:03:59;189;58;56;23;11;4;8;7;5;2;0
2021-02-10 17:04:59;189;58;56;23;11;4;8;7;5;2;0
2021-02-10 17:05:58;189;58;56;23;11;4;8;7;5;2;0
2021-02-10 17:06:59;189;58;56;23;11;4;8;7;5;2;0
2021-02-10 17:07:59;189;58;56;23;11;4;8;7;5;2;0
2021-02-10 17:08:58;191;59;57;23;11;4;8;7;5;2;0
2021-02-10 17:09:59;193;60;58;23;11;4;8;7;5;2;0
2021-02-10 17:10:59;193;60;58;23;11;4;8;7;5;2;0
2021-02-10 17:11:58;193;60;58;23;11;4;8;7;5;2;0
2021-02-10 17:12:59;193;60;58;23;11;4;8;7;5;2;0
2021-02-10 17:13:58;194;61;58;23;11;4;8;7;5;2;0
2021-02-10 17:14:59;194;61;58;23;11;4;8;7;5;2;0
2021-02-10 17:15:58;194;61;58;23;11;4;8;7;5;2;0
2021-02-10 17:16:59;195;62;58;23;11;4;8;7;5;2;0
2021-02-10 17:17:59;195;62;58;23;11;4;8;7;5;2;0
2021-02-10 17:18:58;195;62;58;23;11;4;8;7;5;2;0
2021-02-10 17:19:59;195;62;58;23;11;4;8;7;5;2;0
2021-02-10 17:20:59;195;62;58;23;11;4;8;7;5;2;0
2021-02-10 17:21:58;195;62;58;23;11;4;8;7;5;2;0
2021-02-10 17:22:59;195;62;58;23;11;4;8;7;5;2;0
2021-02-10 17:23:59;195;62;58;23;11;4;8;7;5;2;0
2021-02-10 17:24:58;196;62;59;23;11;4;8;7;5;2;0
2021-02-10 17:25:59;196;62;59;23;11;4;8;7;5;2;0
2021-02-10 17:26:58;196;62;59;23;11;4;8;7;5;2;0
2021-02-10 17:27:59;196;62;59;23;11;4;8;7;5;2;0
2021-02-10 17:28:59;196;62;59;23;11;4;8;7;5;2;0
2021-02-10 17:29:58;196;62;59;23;11;4;8;7;5;2;0
2021-02-10 17:30:59;196;62;59;23;11;4;8;7;5;2;0
2021-02-10 17:31:59;197;63;59;23;11;4;8;7;5;2;0
2021-02-10 17:32:58;197;63;59;23;11;4;8;7;5;2;0
2021-02-10 17:33:59;197;63;59;23;11;4;8;7;5;2;0
2021-02-10 17:34:58;198;63;60;23;11;4;8;7;5;2;0
2021-02-10 17:35:59;198;63;60;23;11;4;8;7;5;2;0
2021-02-10 17:36:59;198;63;60;23;11;4;8;7;5;2;0
2021-02-10 17:37:58;198;63;60;23;11;4;8;7;5;2;0
2021-02-10 17:38:59;200;64;61;23;11;4;8;7;5;2;0
2021-02-10 17:39:59;200;64;61;23;11;4;8;7;5;2;0
2021-02-10 17:40:58;200;64;61;23;11;4;8;7;5;2;0
2021-02-10 17:41:59;201;65;61;23;11;4;8;7;5;2;0
2021-02-10 17:42:59;201;65;61;23;11;4;8;7;5;2;0
2021-02-10 17:43:58;201;65;61;23;11;4;8;7;5;2;0
2021-02-10 17:44:59;201;65;61;23;11;4;8;7;5;2;0
2021-02-10 17:45:58;201;65;61;23;11;4;8;7;5;2;0
2021-02-10 17:46:59;202;65;62;23;11;4;8;7;5;2;0
2021-02-10 17:47:58;203;66;62;23;11;4;8;7;5;2;0
2021-02-10 17:48:59;203;66;62;23;11;4;8;7;5;2;0
2021-02-10 17:49:59;203;66;62;23;11;4;8;7;5;2;0
2021-02-10 17:50:58;204;66;63;23;11;4;8;7;5;2;0
2021-02-10 17:51:59;205;66;64;23;11;4;8;7;5;2;0
2021-02-10 17:52:59;205;66;64;23;11;4;8;7;5;2;0
2021-02-10 17:53:58;205;66;64;23;11;4;8;7;5;2;0
2021-02-10 17:54:59;205;66;64;23;11;4;8;7;5;2;0
2021-02-10 17:55:58;205;66;64;23;11;4;8;7;5;2;0
2021-02-10 17:56:59;205;66;64;23;11;4;8;7;5;2;0
2021-02-10 17:57:59;205;66;64;23;11;4;8;7;5;2;0
2021-02-10 17:58:58;206;67;64;23;11;4;8;7;5;2;0
2021-02-10 17:59:59;206;67;64;23;11;4;8;7;5;2;0
2021-02-10 18:00:59;206;67;64;23;11;4;8;7;5;2;0
2021-02-10 18:01:58;206;67;64;23;11;4;8;7;5;2;0
2021-02-10 18:02:59;206;67;64;23;11;4;8;7;5;2;0
2021-02-10 18:03:58;206;67;64;23;11;4;8;7;5;2;0
2021-02-10 18:04:59;206;67;64;23;11;4;8;7;5;2;0
2021-02-10 18:05:58;206;67;64;23;11;4;8;7;5;2;0
2021-02-10 18:06:59;207;68;64;23;11;4;8;7;5;2;0
2021-02-10 18:07:59;207;68;64;23;11;4;8;7;5;2;0
2021-02-10 18:08:58;207;68;64;23;11;4;8;7;5;2;0
2021-02-10 18:09:59;207;68;64;23;11;4;8;7;5;2;0
2021-02-10 18:10:59;207;68;63;23;12;4;8;7;5;2;0
2021-02-10 18:11:58;208;69;63;23;12;4;8;7;5;2;0
2021-02-10 18:12:59;208;69;63;23;12;4;8;7;5;2;0
2021-02-10 18:13:59;208;70;63;22;12;4;8;7;5;2;0
2021-02-10 18:14:58;208;70;63;22;12;4;8;7;5;2;0
2021-02-10 18:15:59;208;70;63;22;12;4;8;7;5;2;0
2021-02-10 18:16:59;208;70;63;22;12;4;8;7;5;2;0
2021-02-10 18:17:59;208;70;63;22;12;4;8;7;5;2;0
2021-02-10 18:18:59;208;70;63;22;12;4;8;7;5;2;0
2021-02-10 18:19:58;209;70;63;22;12;4;8;7;5;2;0
2021-02-10 18:20:59;210;70;63;22;13;4;8;7;5;2;0
2021-02-10 18:21:59;210;70;63;22;13;4;8;7;5;2;0
2021-02-10 18:22:58;210;70;63;22;13;4;8;7;5;2;0
2021-02-10 18:23:59;210;70;63;22;13;4;8;7;5;2;0
2021-02-10 18:24:58;211;71;63;22;13;4;8;7;5;2;0
2021-02-10 18:25:59;211;71;63;22;13;4;8;7;5;2;0
2021-02-10 18:26:58;212;71;63;22;13;4;8;7;5;2;0
2021-02-10 18:27:59;212;71;63;22;13;4;8;7;5;2;0
2021-02-10 18:28:58;212;71;63;22;13;4;8;7;5;2;0
2021-02-10 18:29:59;212;71;63;22;13;4;8;7;5;2;0
2021-02-10 18:30:59;212;71;63;22;13;4;8;7;5;2;0
2021-02-10 18:31:58;212;71;63;22;13;4;8;7;5;2;0
2021-02-10 18:32:59;212;71;63;22;13;4;8;7;5;2;0
2021-02-10 18:33:59;212;71;63;22;13;4;8;7;5;2;0
2021-02-10 18:34:58;213;72;63;22;13;4;8;7;5;2;0
2021-02-10 18:35:59;213;72;63;22;13;4;8;7;5;2;0
2021-02-10 18:36:59;213;72;63;22;13;4;8;7;5;2;0
2021-02-10 18:37:58;213;72;63;22;13;4;8;7;5;2;0
2021-02-10 18:38:59;214;72;63;22;13;5;8;7;5;2;0
2021-02-10 18:39:59;214;72;63;22;13;5;8;7;5;2;0
2021-02-10 18:40:58;214;72;63;22;13;5;8;7;5;2;0
2021-02-10 18:41:59;214;72;63;22;13;5;8;7;5;2;0
2021-02-10 18:42:59;214;72;63;22;13;5;8;7;5;2;0
2021-02-10 18:43:58;214;72;63;22;13;5;8;7;5;2;0
2021-02-10 18:44:59;214;72;63;22;13;5;8;7;5;2;0
2021-02-10 18:45:58;214;72;63;22;13;5;8;7;5;2;0
2021-02-10 18:46:59;215;72;65;21;13;5;8;7;5;2;0
2021-02-10 18:47:59;215;72;65;21;13;5;8;7;5;2;0
2021-02-10 18:48:58;215;72;65;21;13;5;8;7;5;2;0
2021-02-10 18:49:59;214;72;65;21;13;5;8;7;5;2;0
2021-02-10 18:50:59;213;72;65;21;13;5;8;7;5;2;0
2021-02-10 18:51:58;213;72;65;21;13;5;8;7;5;2;0
2021-02-10 18:52:59;213;72;65;21;13;5;8;7;5;2;0
2021-02-10 18:53:59;213;73;65;20;13;5;8;7;5;2;0
2021-02-10 18:54:59;213;73;65;20;13;5;8;7;5;2;0
2021-02-10 18:55:59;213;73;65;20;13;5;8;7;5;2;0
2021-02-10 18:56:58;213;73;65;20;13;5;8;7;5;2;0
2021-02-10 18:57:59;214;73;65;20;14;5;8;7;5;2;0
2021-02-10 18:58:59;214;73;65;20;14;5;8;7;5;2;0
2021-02-10 18:59:58;214;73;65;20;14;5;8;7;5;2;0
2021-02-10 19:00:59;214;73;65;20;14;5;8;7;5;2;0
2021-02-10 19:01:58;214;73;65;20;14;5;8;7;5;2;0
2021-02-10 19:02:59;215;73;66;20;14;5;8;7;5;2;0
2021-02-10 19:03:59;215;73;66;20;14;5;8;7;5;2;0
2021-02-10 19:04:58;215;73;66;20;14;5;8;7;5;2;0
2021-02-10 19:05:59;215;73;66;20;14;5;8;7;5;2;0
2021-02-10 19:06:58;215;73;66;20;14;5;8;7;5;2;0
2021-02-10 19:07:59;215;73;66;20;14;5;8;7;5;2;0
2021-02-10 19:08:59;215;73;66;20;14;5;8;7;5;2;0
2021-02-10 19:09:59;215;73;66;20;14;5;8;7;5;2;0
2021-02-10 19:10:58;216;73;67;20;14;5;8;7;5;2;0
2021-02-10 19:11:59;216;73;67;20;14;5;8;7;5;2;0
2021-02-10 19:12:59;216;73;67;20;14;5;8;7;5;2;0
2021-02-10 19:13:58;216;73;67;20;14;5;8;7;5;2;0
2021-02-10 19:14:59;216;73;67;20;14;5;8;7;5;2;0
2021-02-10 19:15:59;216;73;67;20;14;5;8;7;5;2;0
2021-02-10 19:16:59;216;73;67;20;14;5;8;7;5;2;0
2021-02-10 19:17:58;216;73;67;20;14;5;8;7;5;2;0
2021-02-10 19:18:59;216;73;67;20;14;5;8;7;5;2;0
2021-02-10 19:19:59;217;74;67;20;14;5;8;7;5;2;0
2021-02-10 19:20:58;217;74;67;20;14;5;8;7;5;2;0
2021-02-10 19:21:59;217;74;67;20;14;5;8;7;5;2;0
2021-02-10 19:22:58;218;74;68;20;14;5;8;7;5;2;0
2021-02-10 19:23:59;218;74;68;20;14;5;8;7;5;2;0
2021-02-10 19:24:59;218;74;68;20;14;5;8;7;5;2;0
2021-02-10 19:25:58;218;74;68;20;14;5;8;7;5;2;0
2021-02-10 19:26:59;218;74;68;20;14;5;8;7;5;2;0
2021-02-10 19:27:59;218;74;68;20;14;5;8;7;5;2;0
2021-02-10 19:28:58;218;74;68;20;14;5;8;7;5;2;0
2021-02-10 19:29:59;218;74;68;20;14;5;8;7;5;2;0
2021-02-10 19:30:58;218;74;68;20;14;5;8;7;5;2;0
2021-02-10 19:31:59;218;74;68;20;14;5;8;7;5;2;0
2021-02-10 19:32:59;218;74;68;20;14;5;8;7;5;2;0
2021-02-10 19:33:58;218;74;68;20;14;5;8;7;5;2;0
2021-02-10 19:34:59;218;74;68;20;14;5;8;7;5;2;0
2021-02-10 19:35:59;218;74;68;20;14;5;8;7;5;2;0
2021-02-10 19:36:58;218;74;68;20;14;5;8;7;5;2;0
2021-02-10 19:37:59;218;74;68;20;14;5;8;7;5;2;0
2021-02-10 19:38:59;218;74;68;20;14;5;8;7;5;2;0
2021-02-10 19:39:58;218;74;68;20;14;5;8;7;5;2;0
