datetime;total_votes;thaisia_b;Есения;pupsique;Wiedemann;Terkin;voklo;Bf109H;XASSA;uisky;akuaku
2019-06-05 13:02:58;115;17;38;6;10;7;12;6;4;4;0
2019-06-05 13:03:59;116;17;39;6;10;7;12;6;4;4;0
2019-06-05 13:04:59;116;17;39;6;10;7;12;6;4;4;0
2019-06-05 13:06:00;116;17;39;6;10;7;12;6;4;4;0
2019-06-05 13:06:58;116;17;39;6;10;7;12;6;4;4;0
2019-06-05 13:07:59;116;17;39;6;10;7;12;6;4;4;0
2019-06-05 13:08:59;116;17;39;6;10;7;12;6;4;4;0
2019-06-05 13:09:58;116;17;39;6;10;7;12;6;4;4;0
2019-06-05 13:10:59;116;17;39;6;10;7;12;6;4;4;0
2019-06-05 13:11:58;116;17;39;6;10;7;12;6;4;4;0
2019-06-05 13:12:59;116;17;39;6;10;7;12;6;4;4;0
2019-06-05 13:13:59;116;17;39;6;10;7;12;6;4;4;0
2019-06-05 13:14:58;116;17;39;6;10;7;12;6;4;4;0
2019-06-05 13:15:59;116;17;39;6;10;7;12;6;4;4;0
2019-06-05 13:16:59;116;17;39;6;10;7;12;6;4;4;0
2019-06-05 13:17:58;116;17;39;6;10;7;12;6;4;4;0
2019-06-05 13:18:59;117;17;40;6;10;7;12;6;4;4;0
2019-06-05 13:19:59;117;17;40;6;10;7;12;6;4;4;0
2019-06-05 13:20:58;117;17;40;6;10;7;12;6;4;4;0
2019-06-05 13:21:59;117;17;40;6;10;7;12;6;4;4;0
2019-06-05 13:22:59;117;17;40;6;10;7;12;6;4;4;0
2019-06-05 13:23:58;117;17;40;6;10;7;12;6;4;4;0
2019-06-05 13:24:59;117;17;40;6;10;7;12;6;4;4;0
2019-06-05 13:25:59;117;17;40;6;10;7;12;6;4;4;0
2019-06-05 13:26:58;117;17;40;6;10;7;12;6;4;4;0
2019-06-05 13:27:59;117;17;40;6;10;7;12;6;4;4;0
2019-06-05 13:28:58;117;17;40;6;10;7;12;6;4;4;0
2019-06-05 13:29:59;117;17;40;6;10;7;12;6;4;4;0
2019-06-05 13:30:59;117;17;40;6;10;7;12;6;4;4;0
2019-06-05 13:31:58;117;17;40;6;10;7;12;6;4;4;0
2019-06-05 13:32:59;117;17;40;6;10;7;12;6;4;4;0
2019-06-05 13:33:59;117;17;40;6;10;7;12;6;4;4;0
2019-06-05 13:34:58;117;17;40;6;10;7;12;6;4;4;0
2019-06-05 13:35:59;118;17;41;6;10;7;12;6;4;4;0
2019-06-05 13:37:00;118;17;41;6;10;7;12;6;4;4;0
2019-06-05 13:37:58;118;17;41;6;10;7;12;6;4;4;0
2019-06-05 13:38:59;118;17;41;6;10;7;12;6;4;4;0
2019-06-05 13:39:58;118;17;41;6;10;7;12;6;4;4;0
2019-06-05 13:40:59;118;17;41;6;10;7;12;6;4;4;0
2019-06-05 13:41:59;118;17;41;6;10;7;12;6;4;4;0
2019-06-05 13:42:58;118;17;41;6;10;7;12;6;4;4;0
2019-06-05 13:43:59;118;17;41;6;10;7;12;6;4;4;0
2019-06-05 13:44:59;118;17;41;6;10;7;11;6;5;4;0
2019-06-05 13:46:00;118;17;41;6;10;7;11;6;5;4;0
2019-06-05 13:46:58;118;17;41;6;10;7;11;6;5;4;0
2019-06-05 13:47:59;118;17;41;6;10;7;11;6;5;4;0
2019-06-05 13:48:59;118;17;41;6;10;7;11;6;5;4;0
2019-06-05 13:49:58;118;17;41;6;10;7;11;6;5;4;0
2019-06-05 13:50:59;118;17;41;6;10;7;11;6;5;4;0
2019-06-05 13:51:58;118;17;41;6;10;7;11;6;5;4;0
2019-06-05 13:52:59;118;17;41;6;10;7;11;6;5;4;0
2019-06-05 13:53:59;119;17;42;6;10;7;11;6;5;4;0
2019-06-05 13:54:59;119;17;42;6;10;7;11;6;5;4;0
2019-06-05 13:55:58;120;17;43;6;10;7;11;6;5;4;0
2019-06-05 13:56:59;121;17;43;6;10;7;11;6;5;4;0
2019-06-05 13:57:59;121;17;43;6;10;7;11;6;5;4;0
2019-06-05 13:58:58;121;17;43;6;10;7;11;6;5;4;0
2019-06-05 13:59:59;121;17;43;6;10;7;11;6;5;4;0
2019-06-05 14:00:58;121;17;43;6;10;7;11;6;5;4;0
2019-06-05 14:01:59;121;17;43;6;10;7;11;6;5;4;0
2019-06-05 14:02:59;121;17;43;6;10;7;11;6;5;4;0
2019-06-05 14:03:58;121;17;43;6;10;7;11;6;5;4;0
2019-06-05 14:04:59;121;17;43;6;10;7;11;6;5;4;0
2019-06-05 14:05:59;122;17;44;6;10;7;11;6;5;4;0
2019-06-05 14:06:58;122;17;44;6;10;7;11;6;5;4;0
2019-06-05 14:07:59;122;17;44;6;10;7;11;6;5;4;0
2019-06-05 14:08:59;122;17;44;6;10;7;11;6;5;4;0
2019-06-05 14:09:58;122;17;44;6;10;7;11;6;5;4;0
2019-06-05 14:10:59;122;17;44;6;10;7;11;6;5;4;0
2019-06-05 14:11:59;122;17;44;6;10;7;11;6;5;4;0
2019-06-05 14:12:58;122;17;44;6;10;7;11;6;5;4;0
2019-06-05 14:13:59;122;17;44;6;10;7;11;6;5;4;0
2019-06-05 14:14:59;122;17;44;6;10;7;11;6;5;4;0
2019-06-05 14:15:58;122;17;44;6;10;7;11;6;5;4;0
2019-06-05 14:16:59;122;17;44;6;10;7;11;6;5;4;0
2019-06-05 14:17:59;122;17;44;6;10;7;11;6;5;4;0
2019-06-05 14:18:58;122;17;44;6;10;7;11;6;5;4;0
2019-06-05 14:19:59;122;17;44;6;10;7;11;6;5;4;0
2019-06-05 14:20:59;123;18;44;6;10;7;11;6;5;4;0
2019-06-05 14:21:58;123;18;44;6;10;7;11;6;5;4;0
2019-06-05 14:22:59;123;18;44;6;10;7;11;6;5;4;0
2019-06-05 14:23:58;123;18;44;6;10;7;11;6;5;4;0
2019-06-05 14:24:59;123;18;44;6;10;7;11;6;5;4;0
2019-06-05 14:25:59;123;18;44;6;10;7;11;6;5;4;0
2019-06-05 14:26:58;123;18;44;6;10;7;11;6;5;4;0
2019-06-05 14:27:59;123;18;44;6;10;7;11;6;5;4;0
2019-06-05 14:28:59;124;18;44;6;10;8;11;6;5;4;0
2019-06-05 14:29:58;124;18;44;6;10;8;11;6;5;4;0
2019-06-05 14:30:59;124;18;44;6;10;8;11;6;5;4;0
2019-06-05 14:31:59;124;18;44;6;10;8;11;6;5;4;0
2019-06-05 14:32:58;124;18;44;6;10;8;11;6;5;4;0
2019-06-05 14:33:59;124;18;44;6;10;8;11;6;5;4;0
2019-06-05 14:34:59;124;18;44;6;10;8;11;6;5;4;0
2019-06-05 14:35:58;124;18;44;6;10;8;11;6;5;4;0
2019-06-05 14:36:59;124;18;44;6;10;8;11;6;5;4;0
2019-06-05 14:37:59;124;18;44;6;10;8;11;6;5;4;0
2019-06-05 14:38:58;125;18;44;6;10;8;11;7;5;4;0
2019-06-05 14:39:59;125;18;44;6;10;8;11;7;5;4;0
2019-06-05 14:40:59;125;18;44;6;10;8;11;7;5;4;0
2019-06-05 14:41:58;125;18;44;6;10;8;11;7;5;4;0
2019-06-05 14:42:59;125;18;44;6;10;8;11;7;5;4;0
2019-06-05 14:43:59;125;18;44;6;10;8;11;7;5;4;0
2019-06-05 14:44:58;125;18;44;6;10;8;11;7;5;4;0
2019-06-05 14:45:59;125;18;44;6;10;8;11;7;5;4;0
2019-06-05 14:46:59;125;18;44;6;10;8;11;7;5;4;0
2019-06-05 14:47:58;125;18;44;6;10;8;11;7;5;4;0
2019-06-05 14:48:59;125;18;44;6;10;8;11;7;5;4;0
2019-06-05 14:49:59;125;18;44;6;10;8;11;7;5;4;0
2019-06-05 14:50:58;125;18;44;6;10;8;11;7;5;4;0
2019-06-05 14:51:59;125;18;44;6;10;8;11;7;5;4;0
2019-06-05 14:52:59;125;18;44;6;10;8;11;7;5;4;0
2019-06-05 14:53:58;125;18;44;6;10;8;11;7;5;4;0
2019-06-05 14:54:59;125;18;44;6;10;8;11;7;5;4;0
2019-06-05 14:55:59;126;19;44;6;10;8;11;7;5;4;0
2019-06-05 14:56:58;126;19;44;6;10;8;11;7;5;4;0
2019-06-05 14:57:59;126;19;44;6;10;8;11;7;5;4;0
2019-06-05 14:59:00;128;20;44;6;11;8;11;7;5;4;0
2019-06-05 14:59:58;128;20;44;6;11;8;11;7;5;4;0
2019-06-05 15:00:59;128;20;44;6;11;8;11;7;5;4;0
2019-06-05 15:01:58;128;20;44;6;11;8;11;7;5;4;0
2019-06-05 15:02:59;128;20;44;6;11;8;11;7;5;4;0
2019-06-05 15:03:59;129;21;44;6;11;8;11;7;5;4;0
2019-06-05 15:04:58;129;21;44;6;11;8;11;7;5;4;0
2019-06-05 15:05:59;129;21;44;6;11;8;11;7;5;4;0
2019-06-05 15:06:59;129;21;44;6;11;8;11;7;5;4;0
2019-06-05 15:07:58;129;21;44;6;11;8;11;7;5;4;0
2019-06-05 15:08:59;129;21;44;6;11;8;11;7;5;4;0
2019-06-05 15:09:59;129;21;44;6;11;8;11;7;5;4;0
2019-06-05 15:10:58;129;21;44;6;11;8;11;7;5;4;0
2019-06-05 15:11:59;129;21;44;6;11;8;11;7;5;4;0
2019-06-05 15:12:58;130;22;44;6;11;8;11;7;5;4;0
2019-06-05 15:13:59;130;22;44;6;11;8;11;7;5;4;0
2019-06-05 15:14:59;130;22;44;6;11;8;11;7;5;4;0
2019-06-05 15:15:58;130;22;44;6;11;8;11;7;5;4;0
2019-06-05 15:16:59;131;23;44;6;11;8;11;7;5;4;0
2019-06-05 15:17:59;132;24;44;6;11;8;11;7;5;4;0
2019-06-05 15:18:58;132;24;44;6;11;8;11;7;5;4;0
2019-06-05 15:19:59;133;25;44;6;11;8;11;7;5;4;0
2019-06-05 15:20:59;133;25;44;6;11;8;11;7;5;4;0
2019-06-05 15:21:58;133;25;44;6;11;8;11;7;5;4;0
2019-06-05 15:22:59;134;26;44;6;11;8;11;7;5;4;0
2019-06-05 15:23:59;134;26;44;6;11;8;11;7;5;4;0
2019-06-05 15:24:58;134;26;44;6;11;8;11;7;5;4;0
2019-06-05 15:25:59;134;26;44;6;11;8;11;7;5;4;0
2019-06-05 15:26:59;134;26;44;6;11;8;11;7;5;4;0
2019-06-05 15:27:58;135;26;44;7;11;8;11;7;5;4;0
2019-06-05 15:28:59;136;26;44;8;11;8;11;7;5;4;0
2019-06-05 15:30:00;136;26;44;8;11;8;11;7;5;4;0
2019-06-05 15:30:58;136;26;44;8;11;8;11;7;5;4;0
2019-06-05 15:31:59;136;26;44;8;11;8;11;7;5;4;0
2019-06-05 15:32:59;136;26;44;8;11;8;11;7;5;4;0
2019-06-05 15:33:58;136;26;44;8;11;8;11;7;5;4;0
2019-06-05 15:34:59;136;26;44;8;11;8;11;7;5;4;0
2019-06-05 15:35:58;136;26;44;8;11;8;11;7;5;4;0
2019-06-05 15:36:59;136;26;44;8;11;8;11;7;5;4;0
2019-06-05 15:37:59;136;26;44;8;11;8;11;7;5;4;0
2019-06-05 15:38:58;136;26;44;8;11;8;11;7;5;4;0
2019-06-05 15:39:59;136;26;44;8;11;8;11;7;5;4;0
2019-06-05 15:40:59;136;26;44;8;11;8;11;7;5;4;0
2019-06-05 15:41:58;136;26;44;8;11;8;11;7;5;4;0
2019-06-05 15:42:59;136;26;44;8;11;8;11;7;5;4;0
2019-06-05 15:43:59;136;26;44;8;11;8;11;7;5;4;0
2019-06-05 15:44:58;136;26;44;8;11;8;11;7;5;4;0
2019-06-05 15:45:59;137;26;45;8;11;8;11;7;5;4;0
2019-06-05 15:46:59;137;26;45;8;11;8;11;7;5;4;0
2019-06-05 15:47:58;137;26;45;8;11;8;11;7;5;4;0
2019-06-05 15:48:59;137;26;45;8;11;8;11;7;5;4;0
2019-06-05 15:49:59;137;26;45;8;11;8;11;7;5;4;0
2019-06-05 15:50:58;137;26;45;8;11;8;11;7;5;4;0
2019-06-05 15:51:59;137;26;45;8;11;8;11;7;5;4;0
2019-06-05 15:52:59;137;26;45;8;11;8;11;7;5;4;0
2019-06-05 15:53:58;137;26;45;8;11;8;11;7;5;4;0
2019-06-05 15:54:59;137;26;45;8;11;8;11;7;5;4;0
2019-06-05 15:55:59;137;26;45;8;11;8;11;7;5;4;0
2019-06-05 15:56:58;137;26;45;8;11;8;11;7;5;4;0
2019-06-05 15:57:59;137;26;45;8;11;8;11;7;5;4;0
2019-06-05 15:58:59;137;26;45;8;11;8;11;7;5;4;0
2019-06-05 15:59:58;137;26;45;8;11;8;11;7;5;4;0
2019-06-05 16:00:59;137;26;45;8;11;8;11;7;5;4;0
2019-06-05 16:01:59;137;26;45;8;11;8;11;7;5;4;0
2019-06-05 16:02:58;137;26;45;8;11;8;11;7;5;4;0
2019-06-05 16:03:59;137;26;45;8;11;8;11;7;5;4;0
2019-06-05 16:04:59;137;26;45;8;11;8;11;7;5;4;0
2019-06-05 16:05:59;137;26;45;8;11;8;11;7;5;4;0
2019-06-05 16:06:58;137;26;45;8;11;8;11;7;5;4;0
2019-06-05 16:07:59;137;26;45;8;11;8;11;7;5;4;0
2019-06-05 16:08:58;137;26;45;8;11;8;11;7;5;4;0
2019-06-05 16:09:59;137;26;45;8;11;8;11;7;5;4;0
2019-06-05 16:10:59;137;26;45;8;11;8;11;7;5;4;0
2019-06-05 16:11:59;138;26;45;9;11;8;11;7;5;4;0
2019-06-05 16:12:58;138;26;45;9;11;8;11;7;5;4;0
2019-06-05 16:13:59;138;26;45;9;11;8;11;7;5;4;0
2019-06-05 16:14:59;138;26;45;9;11;8;11;7;5;4;0
2019-06-05 16:15:58;140;27;45;9;12;8;11;7;5;4;0
2019-06-05 16:16:59;140;27;45;9;12;8;11;7;5;4;0
2019-06-05 16:17:59;140;27;45;9;12;8;11;7;5;4;0
2019-06-05 16:18:58;140;27;45;9;12;8;11;7;5;4;0
2019-06-05 16:19:59;140;27;45;9;12;8;11;7;5;4;0
2019-06-05 16:20:59;140;27;45;9;12;8;11;7;5;4;0
2019-06-05 16:21:58;140;27;45;9;12;8;11;7;5;4;0
2019-06-05 16:22:59;140;27;45;9;12;8;11;7;5;4;0
2019-06-05 16:23:59;140;27;45;9;12;8;11;7;5;4;0
2019-06-05 16:24:58;141;27;46;9;12;8;11;7;5;4;0
2019-06-05 16:25:59;141;28;46;9;12;8;11;7;5;3;0
2019-06-05 16:26:58;141;28;46;9;12;8;11;7;5;3;0
2019-06-05 16:27:59;141;28;46;9;12;8;11;7;5;3;0
2019-06-05 16:28:59;141;28;46;9;12;8;11;7;5;3;0
2019-06-05 16:29:59;141;28;46;9;12;8;11;7;5;3;0
2019-06-05 16:30:58;141;28;46;9;12;8;11;7;5;3;0
2019-06-05 16:31:59;141;28;46;9;12;8;11;7;5;3;0
2019-06-05 16:32:59;141;28;46;9;12;8;11;7;5;3;0
2019-06-05 16:33:58;141;28;46;9;12;8;11;7;5;3;0
2019-06-05 16:34:59;141;28;46;9;12;8;11;7;5;3;0
2019-06-05 16:35:59;141;28;46;9;12;8;11;7;5;3;0
2019-06-05 16:36:58;141;28;46;9;12;8;11;7;5;3;0
2019-06-05 16:37:59;141;28;46;9;12;8;11;7;5;3;0
2019-06-05 16:38:59;141;28;46;9;12;8;11;7;5;3;0
2019-06-05 16:39:58;141;28;45;9;12;8;11;7;5;3;0
2019-06-05 16:40:59;141;28;45;9;12;8;11;7;5;3;0
2019-06-05 16:41:59;141;28;45;9;12;8;11;7;5;3;0
2019-06-05 16:42:58;141;28;45;9;12;8;11;7;5;3;0
2019-06-05 16:43:59;141;28;45;9;12;8;11;7;5;3;0
2019-06-05 16:44:59;141;28;45;9;12;8;11;7;5;3;0
2019-06-05 16:45:58;141;28;45;9;12;8;11;7;5;3;0
2019-06-05 16:46:59;141;28;45;9;12;8;11;7;5;3;0
2019-06-05 16:47:59;141;28;45;9;12;8;11;7;5;3;0
2019-06-05 16:48:58;141;28;45;9;12;8;11;7;5;3;0
2019-06-05 16:49:59;142;28;45;9;12;8;11;7;5;4;0
2019-06-05 16:50:59;142;28;45;9;12;8;11;7;5;4;0
2019-06-05 16:51:58;142;28;45;9;12;8;11;7;5;4;0
2019-06-05 16:52:59;142;28;45;9;12;8;11;7;5;4;0
2019-06-05 16:53:59;143;28;45;9;12;8;11;8;5;4;0
2019-06-05 16:54:58;143;28;45;9;12;8;11;8;5;4;0
2019-06-05 16:55:59;143;28;45;9;12;8;11;8;5;4;0
2019-06-05 16:56:59;143;28;45;9;12;8;11;8;5;4;0
2019-06-05 16:57:58;143;28;45;9;12;8;11;8;5;4;0
2019-06-05 16:58:59;143;28;45;9;12;8;11;8;5;4;0
2019-06-05 16:59:59;144;29;45;9;12;8;11;8;5;4;0
2019-06-05 17:00:58;146;31;45;9;12;8;11;8;5;4;0
2019-06-05 17:01:59;147;32;45;9;12;8;11;8;5;4;0
2019-06-05 17:02:59;147;32;45;9;12;8;11;8;5;4;0
2019-06-05 17:03:58;147;32;45;9;12;8;11;8;5;4;0
2019-06-05 17:04:59;147;32;45;9;12;8;11;8;5;4;0
2019-06-05 17:05:59;147;32;45;9;12;8;11;8;5;4;0
2019-06-05 17:06:59;147;32;45;9;12;8;11;8;5;4;0
2019-06-05 17:07:58;147;32;45;9;12;8;11;8;5;4;0
2019-06-05 17:08:59;147;32;45;9;12;8;11;8;5;4;0
2019-06-05 17:09:58;147;32;45;9;12;8;11;8;5;4;0
2019-06-05 17:10:59;147;32;45;9;12;8;11;8;5;4;0
2019-06-05 17:11:59;147;32;45;9;12;8;11;8;5;4;0
2019-06-05 17:13:00;147;32;45;9;12;8;11;8;5;4;0
2019-06-05 17:13:58;147;32;45;9;12;8;11;8;5;4;0
2019-06-05 17:14:59;148;32;46;9;12;8;11;8;5;4;0
2019-06-05 17:15:58;148;32;46;9;12;8;11;8;5;4;0
2019-06-05 17:16:59;148;32;46;9;12;8;11;8;5;4;0
2019-06-05 17:17:59;148;32;46;9;12;8;11;8;5;4;0
2019-06-05 17:18:58;148;32;46;9;12;8;11;8;5;4;0
2019-06-05 17:19:59;148;32;46;9;12;8;11;8;5;4;0
2019-06-05 17:20:59;149;32;47;9;12;8;11;8;5;4;0
2019-06-05 17:21:58;149;32;47;9;12;8;11;8;5;4;0
2019-06-05 17:22:59;149;32;47;9;12;8;11;8;5;4;0
2019-06-05 17:23:59;149;32;47;9;12;8;11;8;5;4;0
2019-06-05 17:24:58;149;32;47;9;12;8;11;8;5;4;0
2019-06-05 17:25:59;149;32;47;9;12;8;11;8;5;4;0
2019-06-05 17:26:59;149;32;47;9;12;8;11;8;5;4;0
2019-06-05 17:27:58;149;32;47;9;12;8;11;8;5;4;0
2019-06-05 17:28:59;149;32;47;9;12;8;11;8;5;4;0
2019-06-05 17:29:59;151;33;48;9;12;8;11;8;5;4;0
2019-06-05 17:30:58;151;33;48;9;12;8;11;8;5;4;0
2019-06-05 17:31:59;151;33;48;9;12;8;11;8;5;4;0
2019-06-05 17:32:59;152;34;48;9;12;8;11;8;5;4;0
2019-06-05 17:33:58;151;35;47;9;12;8;10;8;5;4;0
2019-06-05 17:34:59;151;35;47;9;12;8;10;8;5;4;0
2019-06-05 17:35:59;151;35;47;9;12;8;10;8;5;4;0
2019-06-05 17:36:58;151;35;47;9;12;8;10;8;5;4;0
2019-06-05 17:37:59;151;35;47;9;12;8;10;8;5;4;0
2019-06-05 17:38:59;151;36;47;9;11;8;10;8;5;4;0
2019-06-05 17:39:58;151;36;47;9;11;8;10;8;5;4;0
2019-06-05 17:40:59;151;36;47;9;11;8;10;8;5;4;0
2019-06-05 17:41:59;151;36;47;9;11;8;10;8;5;4;0
2019-06-05 17:42:58;152;36;47;9;12;8;10;8;5;4;0
2019-06-05 17:43:59;152;36;47;9;12;8;10;8;5;4;0
2019-06-05 17:44:58;152;36;47;9;12;8;10;8;5;4;0
2019-06-05 17:45:59;153;37;47;9;12;8;10;8;5;4;0
2019-06-05 17:46:59;153;37;47;9;12;8;10;8;5;4;0
2019-06-05 17:47:58;153;37;47;9;12;8;10;8;5;4;0
2019-06-05 17:48:59;153;37;47;9;12;8;10;8;5;4;0
2019-06-05 17:49:59;153;38;47;9;11;8;10;8;5;4;0
2019-06-05 17:50:58;153;38;47;9;11;8;10;8;5;4;0
2019-06-05 17:51:59;153;38;47;9;11;8;10;8;5;4;0
2019-06-05 17:52:59;153;38;47;9;11;8;10;8;5;4;0
2019-06-05 17:53:58;154;40;47;9;11;8;10;7;5;4;0
2019-06-05 17:54:59;154;41;46;9;11;8;10;6;5;4;0
2019-06-05 17:55:59;154;41;46;9;11;8;10;6;5;4;0
2019-06-05 17:56:58;154;41;46;9;11;8;10;6;5;4;0
2019-06-05 17:57:59;156;42;47;9;11;8;10;6;5;4;0
2019-06-05 17:58:58;157;42;48;9;11;8;10;6;5;4;0
2019-06-05 17:59:59;158;43;48;9;11;8;10;6;5;4;0
2019-06-05 18:00:59;158;43;48;9;11;8;10;6;5;4;0
2019-06-05 18:01:58;159;43;49;9;11;8;10;6;5;4;0
2019-06-05 18:02:59;160;43;49;9;11;8;10;6;6;4;0
2019-06-05 18:03:59;160;43;49;9;11;8;10;6;6;4;0
2019-06-05 18:04:58;160;43;49;9;11;8;10;6;6;4;0
2019-06-05 18:05:59;161;43;49;9;11;8;10;7;6;4;0
2019-06-05 18:06:59;162;45;49;9;11;8;10;7;6;4;0
2019-06-05 18:07:58;162;45;49;9;11;8;10;7;6;4;0
2019-06-05 18:08:59;162;45;49;9;11;8;10;7;6;4;0
2019-06-05 18:09:59;163;45;50;9;11;8;10;7;6;4;0
2019-06-05 18:10:58;163;45;50;9;11;8;10;7;6;4;0
2019-06-05 18:11:59;163;45;50;9;11;8;10;7;6;4;0
2019-06-05 18:12:59;164;45;50;9;11;8;10;7;6;4;0
2019-06-05 18:13:58;164;45;50;9;11;8;10;7;6;4;0
2019-06-05 18:14:59;164;45;50;9;11;8;10;7;6;4;0
2019-06-05 18:16:00;165;46;50;9;11;8;10;7;6;4;0
2019-06-05 18:16:58;165;46;50;9;11;8;10;7;6;4;0
2019-06-05 18:17:59;165;46;50;9;11;8;10;7;6;4;0
2019-06-05 18:18:58;165;47;50;9;11;8;10;7;5;4;0
2019-06-05 18:19:59;164;47;50;9;11;8;10;7;5;4;0
2019-06-05 18:20:59;166;49;50;9;11;8;10;7;5;4;0
2019-06-05 18:21:58;166;49;50;9;11;8;10;7;5;4;0
2019-06-05 18:22:59;166;49;50;9;11;8;10;7;5;4;0
2019-06-05 18:23:59;166;49;51;9;11;8;10;7;5;4;0
2019-06-05 18:24:59;166;49;51;9;11;8;10;7;5;4;0
2019-06-05 18:25:58;166;49;51;9;11;8;10;7;5;4;0
2019-06-05 18:26:59;167;49;52;9;11;8;10;7;5;4;0
2019-06-05 18:27:58;168;49;53;9;11;8;10;7;5;4;0
2019-06-05 18:28:59;168;49;53;9;11;8;10;7;5;4;0
2019-06-05 18:29:59;168;49;53;9;11;8;10;7;5;4;0
2019-06-05 18:30:58;169;49;53;10;11;8;10;7;5;4;0
2019-06-05 18:31:59;169;49;53;10;11;8;10;7;5;4;0
2019-06-05 18:32:59;169;49;53;10;11;8;10;7;5;4;0
2019-06-05 18:33:58;169;50;53;10;11;8;10;7;5;4;3
2019-06-05 18:34:59;170;51;53;10;11;8;10;7;5;4;3
2019-06-05 18:35:59;171;52;54;10;11;8;9;7;5;4;3
2019-06-05 18:36:58;171;52;54;10;11;8;9;7;5;4;3
2019-06-05 18:37:59;171;52;54;10;11;8;9;7;5;4;3
2019-06-05 18:38:58;171;52;54;10;11;8;9;7;5;4;3
2019-06-05 18:39:59;171;52;54;10;11;8;9;7;5;4;3
2019-06-05 18:41:00;171;52;54;10;11;8;9;7;5;4;3
2019-06-05 18:41:58;172;52;54;10;12;8;9;7;5;4;3
2019-06-05 18:42:59;172;52;54;10;12;8;9;7;5;4;3
2019-06-05 18:43:58;172;52;54;10;12;8;9;7;5;4;3
2019-06-05 18:44:59;172;52;54;10;12;8;9;7;5;4;3
2019-06-05 18:45:58;172;52;54;10;12;8;9;7;5;4;3
2019-06-05 18:46:59;172;52;54;10;12;8;9;7;5;4;3
2019-06-05 18:47:59;172;52;54;10;12;8;9;7;5;4;3
2019-06-05 18:48:58;172;52;54;10;12;8;9;7;5;4;3
2019-06-05 18:49:59;172;52;54;10;12;8;9;7;5;4;3
2019-06-05 18:50:59;172;52;54;10;12;8;9;7;5;4;3
2019-06-05 18:51:58;172;52;54;10;12;8;9;7;5;4;3
2019-06-05 18:52:59;172;52;54;10;12;8;9;7;5;4;3
2019-06-05 18:53:59;172;52;54;10;12;8;9;7;5;4;3
2019-06-05 18:54:58;172;52;54;10;12;8;9;7;5;4;3
2019-06-05 18:55:59;173;52;55;10;12;8;9;7;5;4;3
2019-06-05 18:56:58;173;52;55;10;12;8;9;7;5;4;3
2019-06-05 18:57:59;173;53;54;10;12;8;9;7;5;4;3
2019-06-05 18:58:59;174;54;54;10;12;8;9;7;5;4;3
2019-06-05 18:59:58;175;54;54;11;12;8;9;7;5;4;3
2019-06-05 19:00:59;177;55;55;11;12;8;9;7;5;4;3
2019-06-05 19:01:59;177;55;55;11;12;8;9;7;5;4;3
2019-06-05 19:02:58;177;55;55;11;12;8;9;7;5;4;3
2019-06-05 19:03:59;177;55;55;11;12;8;9;7;5;4;3
2019-06-05 19:04:58;177;55;55;11;12;8;9;7;5;4;3
2019-06-05 19:05:59;177;55;55;11;12;8;9;7;5;4;3
2019-06-05 19:06:59;177;55;55;11;12;8;9;7;5;4;3
2019-06-05 19:07:58;177;55;55;11;12;8;9;7;5;4;3
2019-06-05 19:08:59;176;55;55;11;12;8;8;7;5;4;3
2019-06-05 19:09:59;176;55;55;11;12;8;8;7;5;4;3
2019-06-05 19:10:58;176;55;55;11;12;8;8;7;5;4;3
2019-06-05 19:11:59;177;56;55;11;12;8;8;7;5;4;3
2019-06-05 19:12:59;177;56;55;11;12;8;8;7;5;4;3
2019-06-05 19:13:58;177;56;55;11;12;8;8;7;5;4;3
2019-06-05 19:14:59;177;56;55;11;12;8;8;7;5;4;3
2019-06-05 19:15:58;177;56;55;11;12;8;8;7;5;4;3
2019-06-05 19:16:59;177;56;55;11;12;8;8;7;5;4;3
2019-06-05 19:17:59;177;56;55;11;12;8;8;7;5;4;3
2019-06-05 19:18:58;177;56;55;11;12;8;8;7;5;4;3
2019-06-05 19:19:59;177;56;55;11;12;8;8;7;5;4;3
2019-06-05 19:20:59;179;56;56;11;12;8;8;8;5;4;3
2019-06-05 19:21:59;179;56;56;11;12;8;8;8;5;4;3
2019-06-05 19:22:58;179;56;56;11;12;8;8;8;5;4;3
2019-06-05 19:23:59;179;56;56;11;12;8;8;8;5;4;3
2019-06-05 19:24:58;179;56;56;11;12;8;8;8;5;4;3
2019-06-05 19:25:59;179;56;56;11;12;8;8;8;5;4;3
2019-06-05 19:26:59;179;56;56;11;12;8;8;8;5;4;3
2019-06-05 19:27:58;180;58;55;11;12;8;8;8;5;4;3
2019-06-05 19:28:59;182;59;55;11;12;8;8;8;6;4;3
2019-06-05 19:29:59;182;59;55;11;12;8;8;8;6;4;3
2019-06-05 19:30:58;182;59;55;11;12;8;8;8;6;4;3
2019-06-05 19:31:59;182;59;55;11;12;8;8;8;6;4;3
2019-06-05 19:32:59;183;59;56;11;12;8;8;8;6;4;3
2019-06-05 19:33:58;183;59;56;11;12;8;8;8;6;4;3
2019-06-05 19:34:59;183;59;56;11;12;8;8;8;6;4;3
2019-06-05 19:35:59;183;59;56;11;12;8;8;8;6;4;3
2019-06-05 19:36:58;184;60;56;11;12;8;8;8;6;4;3
2019-06-05 19:37:59;185;61;56;11;12;8;8;8;6;4;3
2019-06-05 19:38:59;185;61;56;11;12;8;8;8;6;4;3
2019-06-05 19:39:58;186;61;56;11;12;9;8;8;6;4;3
