datetime;total_votes;kross;ruweb;cofee;Kolbasevich;navalny;KOCTOPE3;romanvzromanvz;mrvg;quick_justice;Mindsplitter
2020-07-29 13:09:59;138;32;20;15;13;5;8;9;9;4;3
2020-07-29 13:10:58;138;32;20;15;13;5;8;9;9;4;3
2020-07-29 13:12:00;138;32;20;15;13;5;8;9;9;4;3
2020-07-29 13:12:58;138;32;20;15;13;5;8;9;9;4;3
2020-07-29 13:13:59;138;32;20;15;13;5;8;9;9;4;3
2020-07-29 13:14:58;138;32;20;15;13;5;8;9;9;4;3
2020-07-29 13:15:59;138;32;20;15;13;5;8;9;9;4;3
2020-07-29 13:16:59;139;33;20;15;13;5;8;9;9;4;3
2020-07-29 13:17:58;139;33;20;15;13;5;8;9;9;4;3
2020-07-29 13:18:59;139;33;20;15;13;5;8;9;9;4;3
2020-07-29 13:19:58;139;33;20;15;13;5;8;9;9;4;3
2020-07-29 13:20:59;139;33;20;15;13;5;8;9;9;4;3
2020-07-29 13:21:59;139;33;20;15;13;5;8;9;9;4;3
2020-07-29 13:22:58;139;33;20;15;13;5;8;9;9;4;3
2020-07-29 13:23:59;140;33;20;16;13;5;8;9;9;4;3
2020-07-29 13:24:59;140;33;20;16;13;5;8;9;9;4;3
2020-07-29 13:25:58;140;33;20;16;13;5;8;9;9;4;3
2020-07-29 13:26:59;140;33;20;16;13;5;8;9;9;4;3
2020-07-29 13:27:58;140;33;20;16;13;5;8;9;9;4;3
2020-07-29 13:28:59;140;33;20;16;13;5;8;9;9;4;3
2020-07-29 13:29:58;141;34;20;16;13;5;8;9;9;4;3
2020-07-29 13:30:59;141;34;20;16;13;5;8;9;9;4;3
2020-07-29 13:31:58;142;35;20;16;13;5;8;9;9;4;3
2020-07-29 13:32:59;142;35;20;16;13;5;8;9;9;4;3
2020-07-29 13:33:58;142;35;20;16;13;5;8;9;9;4;3
2020-07-29 13:34:59;142;35;20;16;13;5;8;9;9;4;3
2020-07-29 13:35:59;142;35;20;16;13;5;8;9;9;4;3
2020-07-29 13:36:58;142;35;20;16;13;5;8;9;9;4;3
2020-07-29 13:37:59;142;35;20;16;13;5;8;9;9;4;3
2020-07-29 13:38:58;142;35;20;16;13;5;8;9;9;4;3
2020-07-29 13:39:59;142;35;20;16;13;5;8;9;9;4;3
2020-07-29 13:40:59;142;35;20;16;13;5;8;9;9;4;3
2020-07-29 13:41:58;143;36;20;16;13;5;8;9;9;4;3
2020-07-29 13:42:59;143;36;20;16;13;5;8;9;9;4;3
2020-07-29 13:43:58;144;36;20;16;14;5;8;9;9;4;3
2020-07-29 13:44:59;144;36;20;16;14;5;8;9;9;4;3
2020-07-29 13:45:58;144;36;20;16;14;5;8;9;9;4;3
2020-07-29 13:46:59;145;38;20;16;14;5;8;9;9;4;3
2020-07-29 13:47:59;145;38;20;16;14;5;8;9;9;4;3
2020-07-29 13:48:58;145;38;20;16;14;5;8;9;9;4;3
2020-07-29 13:49:59;145;38;20;16;14;5;8;9;9;4;3
2020-07-29 13:50:58;145;38;20;16;14;5;8;9;9;4;3
2020-07-29 13:51:59;145;38;20;16;14;5;8;9;9;4;3
2020-07-29 13:52:58;145;38;20;16;14;5;8;9;9;4;3
2020-07-29 13:53:59;145;38;20;16;14;5;8;9;9;4;3
2020-07-29 13:54:59;145;38;20;16;14;5;8;9;9;4;3
2020-07-29 13:55:58;145;38;20;16;14;5;8;9;9;4;3
2020-07-29 13:56:59;145;38;20;16;14;5;8;9;9;4;3
2020-07-29 13:57:58;145;38;20;16;14;5;8;9;9;4;3
2020-07-29 13:58:59;145;38;20;16;14;5;8;9;9;4;3
2020-07-29 13:59:59;145;38;20;16;14;5;8;9;9;4;3
2020-07-29 14:00:58;145;38;20;16;14;5;8;9;9;4;3
2020-07-29 14:01:59;145;38;20;16;14;5;8;9;9;4;3
2020-07-29 14:02:59;145;38;20;16;14;5;8;9;9;4;3
2020-07-29 14:03:58;145;38;20;16;14;5;8;9;9;4;3
2020-07-29 14:04:59;145;38;20;16;14;5;8;9;9;4;3
2020-07-29 14:05:58;145;38;20;16;14;5;8;9;9;4;3
2020-07-29 14:06:59;145;38;20;16;14;5;8;9;9;4;3
2020-07-29 14:07:59;145;38;20;16;14;5;8;9;9;4;3
2020-07-29 14:08:58;145;38;20;16;14;5;8;9;9;4;3
2020-07-29 14:09:59;145;38;20;16;14;5;8;9;9;4;3
2020-07-29 14:10:58;145;38;20;16;14;5;8;9;9;4;3
2020-07-29 14:11:59;145;38;20;16;14;5;8;9;9;4;3
2020-07-29 14:12:59;146;38;20;16;14;5;8;9;9;4;3
2020-07-29 14:13:58;146;38;20;16;14;5;8;9;9;4;3
2020-07-29 14:14:59;146;38;20;16;14;5;8;9;9;4;3
2020-07-29 14:15:58;146;38;20;16;14;5;8;9;9;4;3
2020-07-29 14:16:59;146;38;20;16;14;5;8;9;9;4;3
2020-07-29 14:17:59;147;38;20;16;14;5;8;9;9;5;3
2020-07-29 14:18:58;147;38;20;16;14;5;8;9;9;5;3
2020-07-29 14:19:59;147;38;20;16;14;5;8;9;9;5;3
2020-07-29 14:20:58;147;38;20;16;14;5;8;9;9;5;3
2020-07-29 14:21:59;147;38;20;16;14;5;8;9;9;5;3
2020-07-29 14:22:58;148;38;20;17;14;5;8;9;9;5;3
2020-07-29 14:23:59;149;38;21;17;14;5;8;9;9;5;3
2020-07-29 14:24:58;149;38;21;17;14;5;8;9;9;5;3
2020-07-29 14:25:59;149;38;21;17;14;5;8;9;9;5;3
2020-07-29 14:26:58;149;38;21;17;14;5;8;9;9;5;3
2020-07-29 14:28:00;149;38;21;17;14;5;8;9;9;5;3
2020-07-29 14:28:58;149;38;21;17;14;5;8;9;9;5;3
2020-07-29 14:29:59;149;38;21;17;14;5;8;9;9;5;3
2020-07-29 14:30:59;149;38;21;17;14;5;8;9;9;5;3
2020-07-29 14:31:58;150;38;21;17;15;5;8;9;9;5;3
2020-07-29 14:32:59;150;38;21;17;15;5;8;9;9;5;3
2020-07-29 14:33:58;150;38;21;17;15;5;8;9;9;5;3
2020-07-29 14:34:59;150;38;21;17;15;5;8;9;9;5;3
2020-07-29 14:35:59;150;38;21;17;15;5;8;9;9;5;3
2020-07-29 14:36:58;150;38;21;17;15;5;8;9;9;5;3
2020-07-29 14:37:59;150;38;21;17;15;5;8;9;9;5;3
2020-07-29 14:38:58;150;38;21;17;15;5;8;9;9;5;3
2020-07-29 14:40:00;151;38;22;17;15;5;8;9;9;5;3
2020-07-29 14:40:58;151;38;22;17;15;5;8;9;9;5;3
2020-07-29 14:41:59;151;38;22;17;15;5;8;9;9;5;3
2020-07-29 14:42:59;151;38;22;17;15;5;8;9;9;5;3
2020-07-29 14:43:58;151;38;22;17;15;5;8;9;9;5;3
2020-07-29 14:44:59;151;38;22;17;15;5;8;9;9;5;3
2020-07-29 14:45:59;151;38;22;17;15;5;8;9;9;5;3
2020-07-29 14:46:58;151;38;22;17;15;5;8;9;9;5;3
2020-07-29 14:48:00;151;38;22;17;15;5;8;9;9;5;3
2020-07-29 14:48:58;151;38;22;17;15;5;8;9;9;5;3
2020-07-29 14:49:59;152;38;23;17;15;5;8;9;9;5;3
2020-07-29 14:50:59;153;38;23;17;15;5;8;10;9;5;3
2020-07-29 14:51:58;153;38;23;17;15;5;8;10;9;5;3
2020-07-29 14:52:59;154;38;23;17;16;5;8;10;9;5;3
2020-07-29 14:53:58;154;38;23;17;16;5;8;10;9;5;3
2020-07-29 14:54:59;154;38;23;17;16;5;8;10;9;5;3
2020-07-29 14:55:59;154;38;23;17;16;5;8;10;9;5;3
2020-07-29 14:56:58;154;38;23;17;16;5;8;10;9;5;3
2020-07-29 14:57:59;154;38;23;17;16;5;8;10;9;5;3
2020-07-29 14:58:58;154;38;23;17;16;5;8;10;9;5;3
2020-07-29 14:59:59;154;38;23;17;16;5;8;10;9;5;3
2020-07-29 15:00:59;154;38;23;17;16;5;8;10;9;5;3
2020-07-29 15:01:58;154;38;23;17;16;5;8;10;9;5;3
2020-07-29 15:02:59;154;38;23;17;16;5;8;10;9;5;3
2020-07-29 15:03:59;154;38;23;17;16;5;8;10;9;5;3
2020-07-29 15:04:58;154;38;23;17;16;5;8;10;9;5;3
2020-07-29 15:05:59;154;38;23;17;16;5;8;10;9;5;3
2020-07-29 15:06:58;154;38;23;17;16;5;8;10;9;5;3
2020-07-29 15:07:59;154;38;23;17;16;5;8;10;9;5;3
2020-07-29 15:08:58;155;39;23;17;16;5;8;10;9;5;3
2020-07-29 15:09:59;155;39;23;17;16;5;8;10;9;5;3
2020-07-29 15:10:58;155;39;23;17;16;5;8;10;9;5;3
2020-07-29 15:11:59;155;39;23;17;16;5;8;10;9;5;3
2020-07-29 15:12:59;155;39;23;17;16;5;8;10;9;5;3
2020-07-29 15:13:58;156;40;23;17;16;5;8;10;9;5;3
2020-07-29 15:14:59;156;40;23;17;16;5;8;10;9;5;3
2020-07-29 15:15:59;156;40;23;17;16;5;8;10;9;5;3
2020-07-29 15:16:58;156;40;23;17;16;5;8;10;9;5;3
2020-07-29 15:17:59;156;40;23;17;16;5;8;10;9;5;3
2020-07-29 15:18:58;156;40;23;17;16;5;8;10;9;5;3
2020-07-29 15:19:59;156;40;23;17;16;5;8;10;9;5;3
2020-07-29 15:20:58;156;40;23;17;16;5;8;10;9;5;3
2020-07-29 15:21:59;156;40;23;17;16;5;8;10;9;5;3
2020-07-29 15:22:59;157;40;23;17;16;6;8;10;9;5;3
2020-07-29 15:23:58;157;40;23;17;16;6;8;10;9;5;3
2020-07-29 15:24:59;157;40;23;17;16;6;8;10;9;5;3
2020-07-29 15:25:58;157;40;23;17;16;6;8;10;9;5;3
2020-07-29 15:26:59;157;40;23;17;16;6;8;10;9;5;3
2020-07-29 15:27:58;157;40;23;17;16;6;8;10;9;5;3
2020-07-29 15:29:00;157;40;23;17;16;6;8;10;9;5;3
2020-07-29 15:29:58;157;40;23;17;16;6;8;10;9;5;3
2020-07-29 15:30:59;157;40;23;17;16;6;8;10;9;5;3
2020-07-29 15:31:59;157;40;23;17;16;6;8;10;9;5;3
2020-07-29 15:32:58;157;40;23;17;16;6;8;10;9;5;3
2020-07-29 15:33:59;157;40;23;17;16;6;8;10;9;5;3
2020-07-29 15:34:58;157;40;23;17;16;6;8;10;9;5;3
2020-07-29 15:35:59;157;40;23;17;16;6;8;10;9;5;3
2020-07-29 15:36:59;158;41;23;17;16;6;8;10;9;5;3
2020-07-29 15:37:58;158;41;23;17;16;6;8;10;9;5;3
2020-07-29 15:38:59;159;41;24;17;16;6;8;10;9;5;3
2020-07-29 15:39:59;159;41;24;17;16;6;8;10;9;5;3
2020-07-29 15:40:58;160;41;24;17;16;6;8;10;9;6;3
2020-07-29 15:41:59;160;41;24;17;16;6;8;10;9;6;3
2020-07-29 15:42:59;160;41;24;17;16;6;8;10;9;6;3
2020-07-29 15:43:58;160;41;24;17;16;6;8;10;9;6;3
2020-07-29 15:44:59;160;41;24;17;16;6;8;10;9;6;3
2020-07-29 15:45:58;160;41;24;17;16;6;8;10;9;6;3
2020-07-29 15:46:59;160;41;24;17;16;6;8;10;9;6;3
2020-07-29 15:47:58;160;41;24;17;16;6;8;10;9;6;3
2020-07-29 15:48:59;160;41;24;17;16;6;8;10;9;6;3
2020-07-29 15:49:58;160;41;24;17;16;6;8;10;9;6;3
2020-07-29 15:50:59;160;41;24;17;16;6;8;10;9;6;3
2020-07-29 15:51:59;160;41;24;17;16;6;8;10;9;6;3
2020-07-29 15:52:58;160;41;24;17;16;6;8;10;9;6;3
2020-07-29 15:53:59;160;41;24;17;16;6;8;10;9;6;3
2020-07-29 15:54:59;161;41;24;18;16;6;8;10;9;6;3
2020-07-29 15:55:58;161;41;24;18;16;6;8;10;9;6;3
2020-07-29 15:56:59;162;42;24;18;16;6;8;10;9;6;3
2020-07-29 15:57:58;162;42;24;18;16;6;8;10;9;6;3
2020-07-29 15:58:59;163;43;24;18;16;6;8;10;9;6;3
2020-07-29 15:59:58;162;42;24;18;16;6;8;10;9;6;3
2020-07-29 16:00:59;162;42;24;18;16;6;8;10;9;6;3
2020-07-29 16:01:59;162;42;24;18;16;6;8;10;9;6;3
2020-07-29 16:02:58;162;42;24;18;16;6;8;10;9;6;3
2020-07-29 16:03:59;162;42;24;18;16;6;8;10;9;6;3
2020-07-29 16:04:59;162;42;24;18;16;6;8;10;9;6;3
2020-07-29 16:05:58;162;42;24;18;16;6;8;10;9;6;3
2020-07-29 16:06:59;162;42;24;18;16;6;8;10;9;6;3
2020-07-29 16:07:58;162;42;24;18;16;6;8;10;9;6;3
2020-07-29 16:08:59;162;42;24;18;16;6;8;10;9;6;3
2020-07-29 16:09:58;162;42;24;18;16;6;8;10;9;6;3
2020-07-29 16:10:59;163;42;24;18;16;6;8;10;9;6;3
2020-07-29 16:11:58;163;42;24;18;16;6;8;10;9;6;3
2020-07-29 16:12:59;164;42;25;18;16;6;8;10;9;6;3
2020-07-29 16:13:59;165;42;25;18;16;7;8;10;9;6;3
2020-07-29 16:14:58;165;42;25;18;16;7;8;10;9;6;3
2020-07-29 16:15:59;165;42;25;18;16;7;8;10;9;6;3
2020-07-29 16:16:58;165;42;25;18;16;7;8;10;9;6;3
2020-07-29 16:17:59;166;42;26;18;16;7;8;10;9;6;3
2020-07-29 16:18:59;166;42;26;18;16;7;8;10;9;6;3
2020-07-29 16:19:58;166;42;26;18;16;7;8;10;9;6;3
2020-07-29 16:20:59;167;42;26;18;16;7;9;10;9;6;3
2020-07-29 16:21:58;167;42;26;18;16;7;9;10;9;6;3
2020-07-29 16:22:59;167;42;26;18;16;7;9;10;9;6;3
2020-07-29 16:23:59;167;42;26;18;16;7;9;10;9;6;3
2020-07-29 16:24:58;167;42;26;18;16;7;9;10;9;6;3
2020-07-29 16:25:59;167;42;26;18;16;7;9;10;9;6;3
2020-07-29 16:26:58;167;42;26;18;16;7;9;10;9;6;3
2020-07-29 16:27:59;167;42;26;18;16;7;9;10;9;6;3
2020-07-29 16:28:59;167;42;26;18;16;7;9;10;9;6;3
2020-07-29 16:29:58;167;42;26;18;16;7;9;10;9;6;3
2020-07-29 16:30:59;167;43;26;18;16;7;9;10;9;6;3
2020-07-29 16:31:58;168;43;27;18;16;7;9;10;9;6;3
2020-07-29 16:32:59;168;43;27;18;16;7;9;10;9;6;3
2020-07-29 16:33:59;168;43;27;18;16;7;9;10;9;6;3
2020-07-29 16:34:58;169;44;27;18;16;7;9;10;9;6;3
2020-07-29 16:35:59;169;44;27;18;16;7;9;10;9;6;3
2020-07-29 16:36:58;169;44;27;18;16;7;9;10;9;6;3
2020-07-29 16:37:59;169;44;27;18;16;7;9;10;9;6;3
2020-07-29 16:38:58;169;44;27;18;16;7;9;10;9;6;3
2020-07-29 16:39:59;169;44;27;18;16;7;9;10;9;6;3
2020-07-29 16:40:59;169;44;27;18;16;7;9;10;9;6;3
2020-07-29 16:41:58;169;44;27;18;16;7;9;10;9;6;3
2020-07-29 16:42:59;169;45;26;18;16;7;9;10;9;6;3
2020-07-29 16:43:59;169;45;26;18;16;7;9;10;9;6;3
2020-07-29 16:44:58;169;45;26;18;16;7;9;10;9;6;3
2020-07-29 16:45:59;169;45;26;18;16;7;9;10;9;6;3
2020-07-29 16:46:58;170;45;26;18;16;7;10;10;9;6;3
2020-07-29 16:47:59;170;45;26;18;16;7;10;10;9;6;3
2020-07-29 16:48:59;170;45;26;18;16;7;10;10;9;6;3
2020-07-29 16:49:58;171;45;26;19;16;7;10;10;9;6;3
2020-07-29 16:50:59;171;45;26;19;16;7;10;10;9;6;3
2020-07-29 16:51:59;171;45;26;19;16;7;10;10;9;6;3
2020-07-29 16:52:59;171;45;26;19;16;7;10;10;9;6;3
2020-07-29 16:53:58;171;45;26;19;16;7;10;10;9;6;3
2020-07-29 16:54:59;171;45;26;19;16;7;10;10;9;6;3
2020-07-29 16:55:59;171;45;26;19;16;7;10;10;9;6;3
2020-07-29 16:56:58;171;45;26;19;16;7;10;10;9;6;3
2020-07-29 16:57:59;171;45;26;19;16;7;10;10;9;6;3
2020-07-29 16:58:58;172;45;26;20;16;7;10;10;9;6;3
2020-07-29 16:59:59;172;45;26;20;16;7;10;10;9;6;3
2020-07-29 17:00:58;172;45;26;20;16;7;10;10;9;6;3
2020-07-29 17:01:59;172;45;26;20;16;7;10;10;9;6;3
2020-07-29 17:02:58;172;45;26;20;16;7;10;10;9;6;3
2020-07-29 17:03:59;172;45;26;20;16;7;10;10;9;6;3
2020-07-29 17:04:59;172;45;26;20;16;7;10;10;9;6;3
2020-07-29 17:05:58;172;45;26;20;16;7;10;10;9;6;3
2020-07-29 17:06:59;172;45;26;20;16;7;10;10;9;6;3
2020-07-29 17:07:58;172;45;26;20;16;7;10;10;9;6;3
2020-07-29 17:08:59;172;45;26;20;16;7;10;10;9;6;3
2020-07-29 17:09:59;172;45;26;20;16;7;10;10;9;6;3
2020-07-29 17:10:58;172;45;26;20;16;7;10;10;9;6;3
2020-07-29 17:11:59;172;45;26;20;16;7;10;10;9;6;3
2020-07-29 17:12:58;172;45;26;20;16;7;10;10;9;6;3
2020-07-29 17:13:59;172;45;26;20;16;7;10;10;9;6;3
2020-07-29 17:14:59;172;45;26;20;16;7;10;10;9;6;3
2020-07-29 17:15:58;172;45;26;20;16;7;10;10;9;6;3
2020-07-29 17:16:59;172;45;26;20;16;7;10;10;9;6;3
2020-07-29 17:17:59;172;45;26;20;16;7;10;10;9;6;3
2020-07-29 17:18:58;172;45;26;20;16;7;10;10;9;6;3
2020-07-29 17:19:59;172;45;26;20;16;7;10;10;9;6;3
2020-07-29 17:20:58;172;45;26;20;16;7;10;10;9;6;3
2020-07-29 17:21:59;173;46;26;20;16;7;10;10;9;6;3
2020-07-29 17:22:58;173;46;26;20;16;7;10;10;9;6;3
2020-07-29 17:23:59;174;46;26;21;16;7;10;10;9;6;3
2020-07-29 17:24:58;174;47;26;20;16;7;10;10;9;6;3
2020-07-29 17:25:59;174;47;26;20;16;7;10;10;9;6;3
2020-07-29 17:26:59;174;47;26;20;16;7;10;10;9;6;3
2020-07-29 17:27:58;174;47;26;20;16;7;10;10;9;6;3
2020-07-29 17:28:59;174;47;26;20;16;7;10;10;9;6;3
2020-07-29 17:29:58;174;47;26;20;16;7;10;10;9;6;3
2020-07-29 17:30:59;174;47;26;20;16;7;10;10;9;6;3
2020-07-29 17:31:59;174;47;26;20;16;7;10;10;9;6;3
2020-07-29 17:32:58;174;47;26;20;16;7;10;10;9;6;3
2020-07-29 17:33:59;174;47;26;20;16;7;10;10;9;6;3
2020-07-29 17:34:58;174;47;26;20;16;7;10;10;9;6;3
2020-07-29 17:35:59;174;47;26;20;16;7;10;10;9;6;3
2020-07-29 17:36:58;174;47;26;20;16;7;10;10;9;6;3
2020-07-29 17:37:59;174;47;26;20;16;7;10;10;9;6;3
2020-07-29 17:38:58;175;47;26;21;16;7;10;10;9;6;3
2020-07-29 17:39:59;175;47;26;21;16;7;10;10;9;6;3
2020-07-29 17:40:59;175;47;26;21;16;7;10;10;9;6;3
2020-07-29 17:41:58;175;47;26;21;16;7;10;10;9;6;3
2020-07-29 17:42:59;175;47;26;21;16;7;10;10;9;6;3
2020-07-29 17:43:58;175;47;26;21;16;7;10;10;9;6;3
2020-07-29 17:44:59;175;47;26;21;16;7;10;10;9;6;3
2020-07-29 17:45:58;175;47;26;21;16;7;10;10;9;6;3
2020-07-29 17:46:59;176;47;26;21;16;8;10;10;9;6;3
2020-07-29 17:47:59;176;47;26;21;16;8;10;10;9;6;3
2020-07-29 17:48:58;176;47;26;21;16;8;10;10;9;6;3
2020-07-29 17:49:59;177;48;26;21;16;8;10;10;9;6;3
2020-07-29 17:50:58;177;48;26;21;16;8;10;10;9;6;3
2020-07-29 17:51:59;177;48;26;21;16;8;10;10;9;6;3
2020-07-29 17:52:58;177;48;26;21;16;8;10;10;9;6;3
2020-07-29 17:53:59;177;48;26;21;16;8;10;10;9;6;3
2020-07-29 17:54:58;177;48;26;21;16;8;10;10;9;6;3
2020-07-29 17:55:59;177;48;26;21;16;8;10;10;9;6;3
2020-07-29 17:56:58;177;48;26;21;16;8;10;10;9;6;3
2020-07-29 17:57:59;177;48;26;21;16;8;10;10;9;6;3
2020-07-29 17:58:58;177;48;26;21;16;8;10;10;9;6;3
2020-07-29 17:59:59;177;48;26;21;16;8;10;10;9;6;3
2020-07-29 18:00:58;177;48;26;21;16;8;10;10;9;6;3
2020-07-29 18:01:59;177;48;26;21;16;8;10;10;9;6;3
2020-07-29 18:02:58;177;48;26;21;16;8;10;10;9;6;3
2020-07-29 18:03:59;177;48;26;21;16;8;10;10;9;6;3
2020-07-29 18:04:58;177;48;26;21;16;8;10;10;9;6;3
2020-07-29 18:05:59;177;48;26;21;16;8;10;10;9;6;3
2020-07-29 18:06:59;177;48;26;21;16;8;10;10;9;6;3
2020-07-29 18:07:58;177;48;26;21;16;8;10;10;9;6;3
2020-07-29 18:08:59;177;48;26;21;16;8;10;10;9;6;3
2020-07-29 18:09:58;177;48;26;21;16;8;10;10;9;6;3
2020-07-29 18:10:59;178;48;26;21;16;8;11;10;9;6;3
2020-07-29 18:11:59;178;48;26;21;16;8;11;10;9;6;3
2020-07-29 18:12:58;178;48;26;21;16;8;11;10;9;6;3
2020-07-29 18:13:59;178;48;26;21;16;8;11;10;9;6;3
2020-07-29 18:14:59;178;48;26;21;16;8;11;10;9;6;3
2020-07-29 18:15:58;178;48;26;21;16;8;11;10;9;6;3
2020-07-29 18:16:59;178;48;26;21;16;8;11;10;9;6;3
2020-07-29 18:17:58;178;48;26;21;16;8;11;10;9;6;3
2020-07-29 18:18:59;178;48;26;21;16;8;11;10;9;6;3
2020-07-29 18:19:59;178;48;26;21;16;8;11;10;9;6;3
2020-07-29 18:20:58;179;49;26;21;16;8;11;10;9;6;3
2020-07-29 18:21:59;179;49;26;21;16;8;11;10;9;6;3
2020-07-29 18:22:58;179;49;26;21;16;8;11;10;9;6;3
2020-07-29 18:23:59;179;49;26;21;16;8;11;10;9;6;3
2020-07-29 18:24:58;179;49;26;21;16;8;11;10;9;6;3
2020-07-29 18:26:00;179;49;26;21;16;8;11;10;9;6;3
2020-07-29 18:26:58;179;49;26;21;16;8;11;10;9;6;3
2020-07-29 18:28:00;179;49;26;21;16;8;11;10;9;6;3
2020-07-29 18:28:58;179;49;26;21;16;8;11;10;9;6;3
2020-07-29 18:29:59;179;49;26;21;16;8;11;10;9;6;3
2020-07-29 18:30:59;179;49;26;21;16;8;11;10;9;6;3
2020-07-29 18:31:58;179;49;26;21;16;8;11;10;9;6;3
2020-07-29 18:32:59;179;49;26;21;16;8;11;10;9;6;3
2020-07-29 18:33:58;180;50;26;21;16;8;11;10;9;6;3
2020-07-29 18:34:59;180;50;26;21;16;8;11;10;9;6;3
2020-07-29 18:35:59;180;50;26;21;16;8;11;10;9;6;3
2020-07-29 18:36:58;180;50;26;21;16;8;11;10;9;6;3
2020-07-29 18:37:59;180;50;26;21;16;8;11;10;9;6;3
2020-07-29 18:38:58;179;50;26;20;16;8;11;10;9;6;3
2020-07-29 18:39:59;179;50;26;20;16;8;11;10;9;6;3
2020-07-29 18:40:58;180;50;26;20;16;9;11;10;9;6;3
2020-07-29 18:41:59;181;50;26;20;16;9;11;11;9;6;3
2020-07-29 18:42:59;181;50;26;20;16;9;11;11;9;6;3
2020-07-29 18:43:58;181;50;26;20;16;9;11;11;9;6;3
2020-07-29 18:44:59;181;50;26;20;16;9;11;11;9;6;3
2020-07-29 18:45:59;181;50;26;20;16;9;11;11;9;6;3
2020-07-29 18:46:58;181;50;26;20;16;9;11;11;9;6;3
2020-07-29 18:47:59;182;50;26;20;16;9;12;11;9;6;3
2020-07-29 18:48:58;182;50;26;20;16;9;12;11;9;6;3
2020-07-29 18:49:59;182;50;26;20;16;9;12;11;9;6;3
2020-07-29 18:50:58;182;50;26;20;16;9;12;11;9;6;3
2020-07-29 18:51:59;182;50;26;20;16;9;12;11;9;6;3
2020-07-29 18:52:58;182;50;26;20;16;9;12;11;9;6;3
2020-07-29 18:53:59;182;50;26;20;16;9;12;11;9;6;3
2020-07-29 18:54:59;182;50;26;20;16;9;12;11;9;6;3
2020-07-29 18:55:58;182;50;26;20;16;9;12;11;9;6;3
2020-07-29 18:56:59;183;50;26;21;16;9;12;11;9;6;3
2020-07-29 18:57:59;183;50;26;21;16;9;12;11;9;6;3
2020-07-29 18:58:58;183;50;26;21;16;9;12;11;9;6;3
2020-07-29 18:59:59;183;50;26;21;16;9;12;11;9;6;3
2020-07-29 19:00:58;183;50;26;21;16;9;12;11;9;6;3
2020-07-29 19:01:59;183;50;26;21;16;9;12;11;9;6;3
2020-07-29 19:02:58;183;50;26;21;16;9;12;11;9;6;3
2020-07-29 19:03:59;183;50;26;21;16;9;12;11;9;6;3
2020-07-29 19:04:59;183;50;26;21;16;9;12;11;9;6;3
2020-07-29 19:05:58;183;50;26;21;16;9;12;11;9;6;3
2020-07-29 19:06:59;183;50;26;21;16;9;12;11;9;6;3
2020-07-29 19:07:59;183;50;26;21;16;9;12;11;9;6;3
2020-07-29 19:08:58;183;50;26;21;16;9;12;11;9;6;3
2020-07-29 19:09:59;183;50;26;21;16;9;12;11;9;6;3
2020-07-29 19:10:58;183;50;26;21;16;9;12;11;9;6;3
2020-07-29 19:11:59;183;50;26;21;16;9;12;11;9;6;3
2020-07-29 19:12:58;183;50;26;21;16;9;12;11;9;6;3
2020-07-29 19:13:59;183;50;26;21;16;9;12;11;9;6;3
2020-07-29 19:14:58;183;50;26;21;16;9;12;11;9;6;3
2020-07-29 19:15:59;183;50;26;21;16;9;12;11;9;6;3
2020-07-29 19:16:59;183;50;26;21;16;9;12;11;9;6;3
2020-07-29 19:17:58;183;50;26;21;16;9;12;11;9;6;3
2020-07-29 19:18:59;183;50;26;21;16;9;12;11;9;6;3
2020-07-29 19:19:58;183;50;26;21;16;9;12;11;9;6;3
2020-07-29 19:20:59;183;50;26;21;16;9;12;11;9;6;3
2020-07-29 19:21:59;184;50;26;21;16;9;13;11;9;6;3
2020-07-29 19:22:58;184;50;26;21;16;9;13;11;9;6;3
2020-07-29 19:23:59;184;50;26;21;16;9;13;11;9;6;3
2020-07-29 19:24:59;185;50;27;21;16;9;13;11;9;6;3
2020-07-29 19:25:58;186;51;27;21;16;9;13;11;9;6;3
2020-07-29 19:26:59;186;51;27;21;16;9;13;11;9;6;3
2020-07-29 19:27:58;187;51;27;21;17;9;13;11;9;6;3
2020-07-29 19:28:59;187;51;27;21;17;9;13;11;9;6;3
2020-07-29 19:29:58;187;51;27;21;17;9;13;11;9;6;3
2020-07-29 19:30:59;188;52;27;21;17;9;13;11;9;6;3
2020-07-29 19:31:58;188;52;27;21;17;9;13;11;9;6;3
2020-07-29 19:32:59;188;52;27;21;17;9;13;11;9;6;3
2020-07-29 19:33:59;188;52;27;21;17;9;13;11;9;6;3
2020-07-29 19:34:58;188;52;27;21;17;9;13;11;9;6;3
2020-07-29 19:35:59;188;52;27;21;17;9;13;11;9;6;3
2020-07-29 19:36:58;188;52;27;21;17;9;13;11;9;6;3
2020-07-29 19:37:59;188;52;27;21;17;9;13;11;9;6;3
2020-07-29 19:38:58;188;52;27;21;17;9;13;11;9;6;3
2020-07-29 19:39:59;188;52;27;21;17;9;13;11;9;6;3
2020-07-29 19:40:59;188;52;27;21;17;9;13;11;9;6;3
2020-07-29 19:41:58;188;52;27;21;17;9;13;11;9;6;3
2020-07-29 19:42:59;188;52;27;21;17;9;13;11;9;6;3
2020-07-29 19:43:58;188;52;27;21;17;9;13;11;9;6;3
2020-07-29 19:44:59;188;52;27;21;17;9;13;11;9;6;3
2020-07-29 19:45:58;188;52;27;21;17;9;13;11;9;6;3
2020-07-29 19:46:59;188;52;27;21;17;9;13;11;9;6;3
