datetime;total_votes;Shambala;daruta;pupsique;kilogramm;UncleDre;kuznet;Есения;norpo;mama_p_zh;brammator
2019-03-06 13:04:59;106;39;20;0;6;4;3;0;3;3;2
2019-03-06 13:05:59;106;39;20;0;6;4;3;0;3;3;2
2019-03-06 13:06:58;106;39;20;0;6;4;3;0;3;3;2
2019-03-06 13:07:59;106;39;20;0;6;4;3;0;3;3;2
2019-03-06 13:08:59;106;39;20;0;6;4;3;0;3;3;2
2019-03-06 13:09:58;106;39;20;0;6;4;3;0;3;3;2
2019-03-06 13:10:59;106;39;20;0;6;4;3;0;3;3;2
2019-03-06 13:11:59;106;39;20;0;6;4;3;0;3;3;2
2019-03-06 13:12:58;106;39;20;0;6;4;3;0;3;3;2
2019-03-06 13:13:59;106;39;20;0;6;4;3;0;3;3;2
2019-03-06 13:14:59;106;39;20;0;6;4;3;0;3;3;2
2019-03-06 13:15:58;106;39;20;0;6;4;3;0;3;3;2
2019-03-06 13:16:59;106;39;20;0;6;4;3;0;3;3;2
2019-03-06 13:17:59;106;39;20;0;6;4;3;0;3;3;2
2019-03-06 13:18:58;106;39;20;0;6;4;3;0;3;3;2
2019-03-06 13:19:59;106;39;20;0;6;4;3;0;3;3;2
2019-03-06 13:21:00;106;39;20;0;6;4;3;0;3;3;2
2019-03-06 13:21:58;107;40;20;0;6;4;3;0;3;3;2
2019-03-06 13:22:59;107;40;20;0;6;4;3;0;3;3;2
2019-03-06 13:23:58;107;40;20;0;6;4;3;0;3;3;2
2019-03-06 13:24:59;107;40;20;0;6;4;3;0;3;3;2
2019-03-06 13:25:59;107;40;20;0;6;4;3;0;3;3;2
2019-03-06 13:26:58;108;40;21;0;6;4;3;0;3;3;2
2019-03-06 13:27:59;108;40;21;0;6;4;3;0;3;3;2
2019-03-06 13:28:58;108;40;21;0;6;4;3;0;3;3;2
2019-03-06 13:29:59;108;40;21;0;6;4;3;0;3;3;2
2019-03-06 13:30:58;108;40;21;0;6;4;3;0;3;3;2
2019-03-06 13:31:59;109;41;21;0;6;4;3;0;3;3;2
2019-03-06 13:32:59;109;41;21;0;6;4;3;0;3;3;2
2019-03-06 13:33:58;109;41;21;0;6;4;3;0;3;3;2
2019-03-06 13:34:59;110;42;21;0;6;4;3;0;3;3;2
2019-03-06 13:35:59;110;42;21;0;6;4;3;0;3;3;2
2019-03-06 13:36:58;110;42;21;0;6;4;3;0;3;3;2
2019-03-06 13:37:59;111;42;21;3;6;4;3;0;3;3;0
2019-03-06 13:38:58;111;42;21;3;6;4;3;0;3;3;0
2019-03-06 13:39:59;111;42;21;3;6;4;3;0;3;3;0
2019-03-06 13:40:59;112;42;21;4;6;4;3;0;3;3;0
2019-03-06 13:41:58;112;42;21;4;6;4;3;0;3;3;0
2019-03-06 13:42:59;113;43;21;4;6;4;3;0;3;3;0
2019-03-06 13:43:59;113;43;21;4;6;4;3;0;3;3;0
2019-03-06 13:44:58;113;43;21;4;6;4;3;0;3;3;0
2019-03-06 13:45:59;114;43;21;5;6;4;3;0;3;3;0
2019-03-06 13:46:59;114;43;21;5;6;4;3;0;3;3;0
2019-03-06 13:47:58;115;44;21;5;6;4;3;0;3;3;0
2019-03-06 13:48:59;115;44;21;5;6;4;3;0;3;3;0
2019-03-06 13:49:58;115;44;21;5;6;4;3;0;3;3;0
2019-03-06 13:50:59;115;44;21;5;6;4;3;0;3;3;0
2019-03-06 13:51:59;115;44;21;5;6;4;3;0;3;3;0
2019-03-06 13:52:58;115;44;21;5;6;4;3;0;3;3;0
2019-03-06 13:53:59;115;44;21;5;6;4;3;0;3;3;0
2019-03-06 13:54:58;115;44;21;5;6;4;3;0;3;3;0
2019-03-06 13:55:59;116;45;21;5;6;4;3;0;3;3;0
2019-03-06 13:56:59;116;45;21;5;6;4;3;0;3;3;0
2019-03-06 13:57:58;116;45;21;5;6;4;3;0;3;3;0
2019-03-06 13:58:59;116;45;21;5;6;4;3;0;3;3;0
2019-03-06 13:59:59;116;45;21;5;6;4;3;0;3;3;0
2019-03-06 14:00:58;117;46;21;5;6;4;3;0;3;3;0
2019-03-06 14:01:59;117;46;21;5;6;4;3;0;3;3;0
2019-03-06 14:02:58;117;46;21;5;6;4;3;0;3;3;0
2019-03-06 14:03:59;117;46;21;5;6;4;3;0;3;3;0
2019-03-06 14:04:58;117;46;21;5;6;4;3;0;3;3;0
2019-03-06 14:05:59;118;46;22;5;6;4;3;0;3;3;0
2019-03-06 14:06:59;118;46;22;5;6;4;3;0;3;3;0
2019-03-06 14:07:58;118;46;22;5;6;4;3;0;3;3;0
2019-03-06 14:08:59;118;46;22;5;6;4;3;0;3;3;0
2019-03-06 14:09:59;119;47;22;5;6;4;3;0;3;3;0
2019-03-06 14:10:58;119;47;22;5;6;4;3;0;3;3;0
2019-03-06 14:11:59;119;47;22;5;6;4;3;0;3;3;0
2019-03-06 14:12:59;119;47;22;5;6;4;3;0;3;3;0
2019-03-06 14:13:58;119;47;22;5;6;4;3;0;3;3;0
2019-03-06 14:14:59;119;47;22;5;6;4;3;0;3;3;0
2019-03-06 14:15:59;119;47;22;5;6;4;3;0;3;3;0
2019-03-06 14:16:58;119;47;22;5;6;4;3;0;3;3;0
2019-03-06 14:17:59;119;47;22;5;6;4;3;0;3;3;0
2019-03-06 14:18:58;120;48;22;5;6;4;3;0;3;3;0
2019-03-06 14:19:59;120;48;22;5;6;4;3;0;3;3;0
2019-03-06 14:20:59;120;48;22;5;6;4;3;0;3;3;0
2019-03-06 14:21:58;121;48;23;5;6;4;3;0;3;3;0
2019-03-06 14:22:59;121;48;23;5;6;4;3;0;3;3;0
2019-03-06 14:23:59;122;49;23;5;6;4;3;0;3;3;0
2019-03-06 14:24:58;122;49;23;5;6;4;3;0;3;3;0
2019-03-06 14:25:59;122;49;23;5;6;4;3;0;3;3;0
2019-03-06 14:26:58;122;49;23;5;6;4;3;0;3;3;0
2019-03-06 14:27:59;122;49;23;5;6;4;3;0;3;3;0
2019-03-06 14:28:59;122;49;23;5;6;4;3;0;3;3;0
2019-03-06 14:29:58;122;49;23;5;6;4;3;0;3;3;0
2019-03-06 14:30:59;122;49;23;5;6;4;3;0;3;3;0
2019-03-06 14:31:59;122;49;23;5;6;4;3;0;3;3;0
2019-03-06 14:32:58;123;50;23;5;6;4;3;0;3;3;0
2019-03-06 14:33:59;123;50;23;5;6;4;3;0;3;3;0
2019-03-06 14:34:59;123;50;23;5;6;4;3;0;3;3;0
2019-03-06 14:35:58;123;50;23;5;6;4;3;0;3;3;0
2019-03-06 14:36:59;123;50;23;5;6;4;3;0;3;3;0
2019-03-06 14:37:59;123;50;23;5;6;4;3;0;3;3;0
2019-03-06 14:38:58;123;50;23;5;6;4;3;0;3;3;0
2019-03-06 14:39:59;124;50;23;5;6;4;3;0;4;3;0
2019-03-06 14:40:59;124;50;23;5;6;4;3;0;4;3;0
2019-03-06 14:41:58;124;50;23;5;6;4;3;0;4;3;0
2019-03-06 14:42:59;124;50;23;5;6;4;3;0;4;3;0
2019-03-06 14:43:58;124;50;23;5;6;4;3;0;4;3;0
2019-03-06 14:44:59;125;52;22;5;6;4;3;0;4;3;0
2019-03-06 14:45:59;126;52;23;5;6;4;3;0;4;3;0
2019-03-06 14:46:58;127;53;23;5;6;4;3;0;4;3;0
2019-03-06 14:47:59;127;53;23;5;6;4;3;0;4;3;0
2019-03-06 14:48:59;127;53;23;5;6;4;3;0;4;3;0
2019-03-06 14:49:58;127;53;23;5;6;4;3;0;4;3;0
2019-03-06 14:50:59;127;53;23;5;6;4;3;0;4;3;0
2019-03-06 14:51:59;126;53;22;5;6;4;3;0;4;3;0
2019-03-06 14:52:58;126;53;22;5;6;4;3;0;4;3;0
2019-03-06 14:53:59;126;53;22;5;6;4;3;0;4;3;0
2019-03-06 14:54:59;127;53;22;6;6;4;4;0;4;3;0
2019-03-06 14:55:58;127;53;22;6;6;4;4;0;4;3;0
2019-03-06 14:56:59;127;53;22;6;6;4;4;0;4;3;0
2019-03-06 14:57:58;127;53;22;6;6;4;4;0;4;3;0
2019-03-06 14:58:59;127;53;22;6;6;4;4;0;4;3;0
2019-03-06 14:59:59;127;53;22;6;6;4;4;0;4;3;0
2019-03-06 15:00:58;127;53;22;6;6;4;4;0;4;3;0
2019-03-06 15:01:59;128;54;22;6;6;4;4;0;4;3;0
2019-03-06 15:02:58;128;54;22;6;6;4;4;0;4;3;0
2019-03-06 15:03:59;128;54;22;6;6;4;4;0;4;3;0
2019-03-06 15:04:59;129;54;22;6;6;4;4;0;4;3;0
2019-03-06 15:05:58;129;54;22;6;6;4;4;0;4;3;0
2019-03-06 15:06:59;129;54;22;6;6;4;4;0;4;3;0
2019-03-06 15:07:58;129;54;22;6;6;4;4;0;4;3;0
2019-03-06 15:08:59;129;54;22;6;6;4;4;0;4;3;0
2019-03-06 15:09:59;129;54;22;6;6;4;4;0;4;3;0
2019-03-06 15:10:58;129;54;22;6;6;4;4;0;4;3;0
2019-03-06 15:11:59;129;54;22;6;6;4;4;0;4;3;0
2019-03-06 15:12:59;129;54;22;6;6;4;4;0;4;3;0
2019-03-06 15:13:58;130;54;23;6;6;4;4;0;4;3;0
2019-03-06 15:14:59;130;54;23;6;6;4;4;0;4;3;0
2019-03-06 15:16:00;130;54;23;6;6;4;4;0;4;3;0
2019-03-06 15:16:58;130;54;23;6;6;4;4;0;4;3;0
2019-03-06 15:17:59;131;55;23;6;6;4;4;0;4;3;0
2019-03-06 15:18:58;131;54;24;6;6;4;4;0;4;3;0
2019-03-06 15:19:59;131;54;24;6;6;4;4;0;4;3;0
2019-03-06 15:20:58;131;54;24;6;6;4;4;0;4;3;0
2019-03-06 15:21:59;131;54;24;6;6;4;4;0;4;3;0
2019-03-06 15:22:58;132;54;24;6;6;4;4;0;4;3;0
2019-03-06 15:23:59;132;54;24;6;6;4;4;0;4;3;0
2019-03-06 15:24:58;132;54;24;6;6;4;4;0;4;3;0
2019-03-06 15:25:59;132;54;24;6;6;4;4;0;4;3;0
2019-03-06 15:26:58;132;54;24;6;6;4;4;0;4;3;0
2019-03-06 15:27:59;132;54;24;6;6;4;4;0;4;3;0
2019-03-06 15:28:59;132;54;24;6;6;4;4;0;4;3;0
2019-03-06 15:29:58;132;55;24;6;6;4;4;0;4;3;0
2019-03-06 15:30:59;132;55;24;6;6;4;4;0;4;3;0
2019-03-06 15:31:58;132;55;24;6;6;4;4;0;4;3;0
2019-03-06 15:32:59;132;55;24;6;6;4;4;0;4;3;0
2019-03-06 15:33:58;132;55;24;6;6;4;4;0;4;3;0
2019-03-06 15:34:59;132;55;24;6;6;4;4;0;4;3;0
2019-03-06 15:35:58;133;56;24;6;6;4;4;0;4;3;0
2019-03-06 15:36:59;133;56;24;6;6;4;4;0;4;3;0
2019-03-06 15:37:59;133;56;24;6;6;4;4;0;4;3;0
2019-03-06 15:38:58;133;56;24;6;6;4;4;0;4;3;0
2019-03-06 15:39:59;133;56;24;6;6;4;4;0;4;3;0
2019-03-06 15:40:58;133;56;24;6;6;4;4;0;4;3;0
2019-03-06 15:41:59;133;56;24;6;6;4;4;0;4;3;0
2019-03-06 15:42:59;133;56;24;6;6;4;4;0;4;3;0
2019-03-06 15:43:58;134;57;24;6;6;4;4;0;4;3;0
2019-03-06 15:44:59;134;57;24;6;6;4;4;0;4;3;0
2019-03-06 15:45:59;134;57;24;6;6;4;4;0;4;3;0
2019-03-06 15:46:58;134;57;24;6;6;4;4;0;4;3;0
2019-03-06 15:47:59;134;57;24;6;6;4;4;0;4;3;0
2019-03-06 15:48:58;134;57;24;6;6;4;4;0;4;3;0
2019-03-06 15:49:59;135;57;25;6;6;4;4;0;4;3;0
2019-03-06 15:50:59;135;57;25;6;6;4;4;0;4;3;0
2019-03-06 15:51:58;135;57;25;6;6;4;4;0;4;3;0
2019-03-06 15:52:59;135;57;25;6;6;4;4;0;4;3;0
2019-03-06 15:53:59;135;57;25;6;6;4;4;0;4;3;0
2019-03-06 15:54:58;136;58;25;6;6;4;4;0;4;3;0
2019-03-06 15:55:59;136;58;25;6;6;4;4;0;4;3;0
2019-03-06 15:57:00;136;58;25;6;6;4;4;0;4;3;0
2019-03-06 15:57:58;136;58;25;6;6;4;4;0;4;3;0
2019-03-06 15:58:59;136;58;25;6;6;4;4;0;4;3;0
2019-03-06 15:59:58;136;58;25;6;6;4;4;0;4;3;0
2019-03-06 16:00:59;136;58;25;6;6;4;4;0;4;3;0
2019-03-06 16:01:59;137;59;25;6;6;4;4;0;4;3;0
2019-03-06 16:02:58;137;59;25;6;6;4;4;0;4;3;0
2019-03-06 16:03:59;137;59;25;6;6;4;4;0;4;3;0
2019-03-06 16:04:59;138;60;25;6;6;4;4;0;4;3;0
2019-03-06 16:05:58;138;60;25;6;6;4;4;0;4;3;0
2019-03-06 16:06:59;138;60;25;6;6;4;4;0;4;3;0
2019-03-06 16:07:59;138;60;25;6;6;4;4;0;4;3;0
2019-03-06 16:08:58;138;60;25;6;6;4;4;0;4;3;0
2019-03-06 16:09:59;138;60;25;6;6;4;4;0;4;3;0
2019-03-06 16:10:58;138;60;25;6;6;4;4;0;4;3;0
2019-03-06 16:11:59;138;60;25;6;6;4;4;0;4;3;0
2019-03-06 16:12:58;138;60;25;6;6;4;4;0;4;3;0
2019-03-06 16:13:59;138;60;25;6;6;4;4;0;4;3;0
2019-03-06 16:14:59;138;60;25;6;6;4;4;0;4;3;0
2019-03-06 16:15:58;138;60;25;6;6;4;4;0;4;3;0
2019-03-06 16:16:59;138;60;25;6;6;4;4;0;4;3;0
2019-03-06 16:17:58;138;60;25;6;6;4;4;0;4;3;0
2019-03-06 16:18:59;138;60;25;6;6;4;4;0;4;3;0
2019-03-06 16:19:59;138;60;25;6;6;4;4;0;4;3;0
2019-03-06 16:20:58;139;60;25;6;6;4;4;0;4;3;0
2019-03-06 16:21:59;139;60;25;6;6;4;4;0;4;3;0
2019-03-06 16:22:59;139;60;25;6;6;4;4;0;4;3;0
2019-03-06 16:23:58;140;60;25;7;6;4;4;0;4;3;0
2019-03-06 16:24:59;140;60;25;7;6;4;4;0;4;3;0
2019-03-06 16:25:58;140;60;25;7;6;4;4;0;4;3;0
2019-03-06 16:26:59;140;60;25;7;6;4;4;0;4;3;0
2019-03-06 16:27:59;140;60;25;7;6;4;4;0;4;3;0
2019-03-06 16:28:58;140;60;25;7;6;4;4;0;4;3;0
2019-03-06 16:29:59;140;60;25;7;6;4;4;0;4;3;0
2019-03-06 16:31:00;140;60;25;7;6;4;4;0;4;3;0
2019-03-06 16:31:58;141;61;25;7;6;4;4;0;4;3;0
2019-03-06 16:32:59;141;61;25;7;6;4;4;0;4;3;0
2019-03-06 16:33:58;141;61;25;7;6;4;4;0;4;3;0
2019-03-06 16:34:59;142;61;25;7;7;4;4;0;4;3;0
2019-03-06 16:35:58;142;61;25;7;7;4;4;0;4;3;0
2019-03-06 16:36:59;142;61;25;7;7;4;4;0;4;3;0
2019-03-06 16:37:58;142;61;25;7;7;4;4;0;4;3;0
2019-03-06 16:38:59;142;61;25;7;7;4;4;0;4;3;0
2019-03-06 16:39:59;142;61;25;8;7;4;4;0;4;3;0
2019-03-06 16:40:58;143;62;25;8;7;4;4;0;4;3;0
2019-03-06 16:41:59;143;62;25;8;7;4;4;0;4;3;0
2019-03-06 16:42:59;143;62;25;8;7;4;4;0;4;3;0
2019-03-06 16:43:58;143;62;25;8;7;4;4;0;4;3;0
2019-03-06 16:44:59;143;62;25;8;7;4;4;0;4;3;0
2019-03-06 16:45:58;144;62;25;9;7;4;4;0;4;3;0
2019-03-06 16:46:59;145;63;25;9;7;4;4;0;4;3;0
2019-03-06 16:47:59;145;63;25;9;7;4;4;0;4;3;0
2019-03-06 16:48:58;145;63;25;9;7;4;4;0;4;3;0
2019-03-06 16:49:59;146;63;25;9;8;4;4;0;4;3;0
2019-03-06 16:50:59;146;63;25;9;8;4;4;0;4;3;0
2019-03-06 16:51:58;146;63;25;9;8;4;4;0;4;3;0
2019-03-06 16:52:59;146;63;25;9;8;4;4;0;4;3;0
2019-03-06 16:53:59;146;63;25;9;8;4;4;0;4;3;0
2019-03-06 16:54:58;146;63;25;9;8;4;4;0;4;3;0
2019-03-06 16:55:59;146;63;25;9;8;4;4;0;4;3;0
2019-03-06 16:56:58;146;63;25;9;8;4;4;0;4;3;0
2019-03-06 16:57:59;147;64;25;9;8;4;4;0;4;3;0
2019-03-06 16:58:59;147;64;25;9;8;4;4;0;4;3;0
2019-03-06 16:59:58;147;64;25;9;8;4;4;0;4;3;0
2019-03-06 17:00:59;147;64;25;9;8;4;4;0;4;3;0
2019-03-06 17:01:58;148;65;25;9;8;4;4;0;4;3;0
2019-03-06 17:02:59;149;66;25;9;8;4;4;0;4;3;0
2019-03-06 17:03:58;149;66;25;9;8;4;4;0;4;3;0
2019-03-06 17:04:59;149;66;25;9;8;4;4;0;4;3;0
2019-03-06 17:05:59;149;66;25;9;8;4;4;0;4;3;0
2019-03-06 17:06:58;149;66;25;9;8;4;4;0;4;3;0
2019-03-06 17:07:59;150;67;25;9;8;4;4;0;4;3;0
2019-03-06 17:08:58;150;67;25;9;8;4;4;0;4;3;0
2019-03-06 17:09:59;150;67;25;9;8;4;4;0;4;3;0
2019-03-06 17:10:59;150;67;25;9;8;4;4;0;4;3;0
2019-03-06 17:11:58;151;67;25;9;8;5;4;0;4;3;0
2019-03-06 17:12:59;151;67;25;9;8;5;4;0;4;3;0
2019-03-06 17:13:59;151;67;25;9;8;5;4;0;4;3;0
2019-03-06 17:14:58;151;67;25;9;8;5;4;0;4;3;0
2019-03-06 17:15:59;151;67;25;9;8;5;4;0;4;3;0
2019-03-06 17:16:59;151;67;25;9;8;5;4;0;4;3;0
2019-03-06 17:17:59;151;67;25;9;8;5;4;0;4;3;0
2019-03-06 17:18:58;153;67;25;10;8;5;4;0;4;3;0
2019-03-06 17:19:59;153;67;25;10;8;5;4;0;4;3;0
2019-03-06 17:20:59;153;67;25;10;8;5;4;0;4;3;0
2019-03-06 17:21:58;153;66;25;11;8;5;4;0;4;3;0
2019-03-06 17:22:59;153;66;25;11;8;5;4;0;4;3;0
2019-03-06 17:23:58;153;66;25;11;8;5;4;0;4;3;0
2019-03-06 17:24:59;153;66;25;11;8;5;4;0;4;3;0
2019-03-06 17:25:59;153;66;25;11;8;5;4;0;4;3;0
2019-03-06 17:26:58;153;66;25;11;8;5;4;0;4;3;0
2019-03-06 17:27:59;153;66;25;11;8;5;4;0;4;3;0
2019-03-06 17:28:58;153;66;25;11;8;5;4;0;4;3;0
2019-03-06 17:29:59;153;66;25;11;8;5;4;0;4;3;0
2019-03-06 17:31:00;154;67;25;11;8;5;4;0;4;3;0
2019-03-06 17:31:58;155;68;25;11;8;5;4;0;4;3;0
2019-03-06 17:32:59;155;68;25;11;8;5;4;0;4;3;0
2019-03-06 17:33:59;155;68;25;11;8;5;4;0;4;3;0
2019-03-06 17:35:00;155;68;25;11;8;5;4;0;4;3;0
2019-03-06 17:36:00;156;69;25;11;8;5;4;0;4;3;0
2019-03-06 17:36:58;158;70;25;12;8;5;4;0;4;3;0
2019-03-06 17:37:59;158;70;25;12;8;5;4;0;4;3;0
2019-03-06 17:38:58;159;70;25;13;8;5;4;0;4;3;0
2019-03-06 17:39:59;159;70;25;13;8;5;4;0;4;3;0
2019-03-06 17:40:59;159;70;25;13;8;5;4;0;4;3;0
2019-03-06 17:41:58;159;70;25;13;8;5;4;0;4;3;0
2019-03-06 17:42:59;159;70;25;13;8;5;4;0;4;3;0
2019-03-06 17:43:59;159;70;25;13;8;5;4;0;4;3;0
2019-03-06 17:44:58;159;70;25;13;8;5;4;0;4;3;0
2019-03-06 17:45:59;159;70;25;13;8;5;4;0;4;3;0
2019-03-06 17:46:58;159;70;25;13;8;5;4;0;4;3;0
2019-03-06 17:47:59;159;70;25;13;8;5;4;0;4;3;0
2019-03-06 17:48:59;159;70;25;13;8;5;4;0;4;3;0
2019-03-06 17:49:58;159;70;25;13;8;5;4;0;4;3;0
2019-03-06 17:50:59;159;70;25;13;8;5;4;0;4;3;0
2019-03-06 17:51:59;158;70;25;13;8;5;4;0;4;3;0
2019-03-06 17:52:58;158;70;25;13;8;5;4;0;4;3;0
2019-03-06 17:53:59;158;70;25;13;8;5;4;0;4;3;0
2019-03-06 17:54:58;158;70;25;13;8;5;4;0;4;3;0
2019-03-06 17:55:59;158;70;25;13;8;5;4;0;4;3;0
2019-03-06 17:56:59;158;70;25;13;8;5;4;0;4;3;0
2019-03-06 17:57:58;158;70;25;13;8;5;4;0;4;3;0
2019-03-06 17:58:59;158;70;25;13;8;5;4;0;4;3;0
2019-03-06 17:59:59;158;70;25;13;8;5;4;0;4;3;0
2019-03-06 18:00:59;158;70;25;13;8;5;4;0;4;3;0
2019-03-06 18:01:59;158;70;25;13;8;5;4;0;4;3;0
2019-03-06 18:02:58;159;71;25;13;8;5;4;0;4;3;0
2019-03-06 18:03:59;159;71;25;13;8;5;4;0;4;3;0
2019-03-06 18:04:58;159;71;25;13;8;5;4;0;4;3;0
2019-03-06 18:05:59;159;71;25;13;8;5;4;0;4;3;0
2019-03-06 18:06:59;159;71;25;13;8;5;4;0;4;3;0
2019-03-06 18:07:58;160;72;25;13;8;5;4;0;4;3;0
2019-03-06 18:08:59;160;72;25;13;8;5;4;0;4;3;0
2019-03-06 18:09:59;160;72;25;13;8;5;4;0;4;3;0
2019-03-06 18:10:58;160;72;25;13;8;5;4;0;4;3;0
2019-03-06 18:11:59;160;72;25;13;8;5;4;0;4;3;0
2019-03-06 18:12:59;160;72;25;13;8;5;4;0;4;3;0
2019-03-06 18:13:58;160;72;25;13;8;5;4;0;4;3;0
2019-03-06 18:14:59;160;72;25;13;8;5;4;0;4;3;0
2019-03-06 18:15:58;161;72;26;13;8;5;4;0;4;3;0
2019-03-06 18:16:59;161;72;26;13;8;5;4;0;4;3;0
2019-03-06 18:17:59;161;72;26;13;8;5;4;0;4;3;0
2019-03-06 18:18:58;161;72;26;13;8;5;4;0;4;3;0
2019-03-06 18:19:59;161;72;26;13;8;5;4;0;4;3;0
2019-03-06 18:20:58;161;72;26;13;8;5;4;0;4;3;0
2019-03-06 18:21:59;161;72;26;13;8;5;4;0;4;3;0
2019-03-06 18:22:59;162;72;26;13;8;5;4;0;4;3;0
2019-03-06 18:23:58;162;72;26;13;8;5;4;0;4;3;0
2019-03-06 18:24:59;162;73;26;13;8;5;4;0;4;3;0
2019-03-06 18:25:59;162;73;26;13;8;5;4;0;4;3;0
2019-03-06 18:26:58;162;73;26;13;8;5;4;0;4;3;0
2019-03-06 18:27:59;162;73;26;13;8;5;4;0;4;3;0
2019-03-06 18:28:59;162;73;26;13;8;5;4;0;4;3;0
2019-03-06 18:29:58;162;73;26;13;8;5;4;0;4;3;0
2019-03-06 18:30:59;162;73;26;13;8;5;4;0;4;3;0
2019-03-06 18:31:58;162;73;26;13;8;5;4;0;4;3;0
2019-03-06 18:32:59;162;73;26;13;8;5;4;0;4;3;0
2019-03-06 18:33:59;162;73;26;13;8;5;4;0;4;3;0
2019-03-06 18:34:58;162;73;26;13;8;5;4;0;4;3;0
2019-03-06 18:35:59;162;73;26;13;8;5;4;0;4;3;0
2019-03-06 18:36:59;162;73;26;13;8;5;4;0;4;3;0
2019-03-06 18:37:58;162;73;26;13;8;5;4;0;4;3;0
2019-03-06 18:38:59;162;73;26;13;8;5;4;0;4;3;0
2019-03-06 18:40:00;162;73;26;13;8;5;4;0;4;3;0
2019-03-06 18:40:58;163;73;27;13;8;5;4;0;4;3;0
2019-03-06 18:41:59;163;73;27;13;8;5;4;0;4;3;0
2019-03-06 18:42:58;163;73;27;13;8;5;4;0;4;3;0
2019-03-06 18:43:59;163;73;27;13;8;5;4;0;4;3;0
2019-03-06 18:44:58;163;73;27;13;8;5;4;0;4;3;0
2019-03-06 18:45:59;163;73;27;13;8;5;4;0;4;3;0
2019-03-06 18:46:59;163;73;27;13;8;5;4;0;4;3;0
2019-03-06 18:47:58;163;73;27;13;8;5;4;0;4;3;0
2019-03-06 18:48:59;164;74;27;13;8;5;4;0;4;3;0
2019-03-06 18:49:58;164;74;27;13;8;5;4;0;4;3;0
2019-03-06 18:50:59;164;74;27;13;8;5;4;0;4;3;0
2019-03-06 18:51:59;165;75;27;13;8;5;4;0;4;3;0
2019-03-06 18:52:58;165;75;27;13;8;5;4;0;4;3;0
2019-03-06 18:53:59;165;75;27;13;8;5;4;0;4;3;0
2019-03-06 18:54:59;165;75;27;13;8;5;4;0;4;3;0
2019-03-06 18:56:00;167;76;28;13;8;5;4;0;4;3;0
2019-03-06 18:56:58;167;76;28;13;8;6;4;0;4;3;0
2019-03-06 18:57:59;167;76;28;13;8;6;4;0;4;3;0
2019-03-06 18:58:58;167;76;28;13;8;6;4;0;4;3;0
2019-03-06 18:59:59;168;77;28;13;8;6;4;0;4;3;0
2019-03-06 19:00:59;170;79;28;13;8;6;4;0;4;3;0
2019-03-06 19:01:58;170;79;28;13;8;6;4;0;4;3;0
2019-03-06 19:02:59;170;79;28;13;8;6;4;0;4;3;0
2019-03-06 19:04:00;170;79;28;13;8;6;4;0;4;3;0
2019-03-06 19:04:58;170;79;28;13;8;6;4;0;4;3;0
2019-03-06 19:05:59;170;79;28;13;8;6;4;0;4;3;0
2019-03-06 19:06:58;171;80;28;13;8;6;4;0;4;3;0
2019-03-06 19:07:59;171;80;28;13;8;6;4;0;4;3;0
2019-03-06 19:08:59;171;80;28;13;8;6;4;0;4;3;0
2019-03-06 19:09:58;171;80;28;13;8;6;4;0;4;3;0
2019-03-06 19:10:59;171;80;28;13;8;6;4;0;4;3;0
2019-03-06 19:11:59;171;80;28;13;8;6;4;0;4;3;0
2019-03-06 19:12:58;171;80;28;13;8;6;4;0;4;3;0
2019-03-06 19:13:59;171;80;28;13;8;6;4;0;4;3;0
2019-03-06 19:14:59;171;80;28;13;8;6;4;0;4;3;0
2019-03-06 19:15:58;172;81;28;13;8;6;4;0;4;3;0
2019-03-06 19:16:59;172;81;28;13;8;6;4;0;4;3;0
2019-03-06 19:17:58;172;81;28;13;8;6;4;0;4;3;0
2019-03-06 19:18:59;172;81;28;13;8;6;4;0;4;3;0
2019-03-06 19:19:59;173;82;28;13;8;6;4;0;4;3;0
2019-03-06 19:20:59;173;82;28;13;8;6;4;0;4;3;0
2019-03-06 19:21:58;174;83;28;13;8;6;4;0;4;3;0
2019-03-06 19:22:59;174;83;28;13;8;6;4;0;4;3;0
2019-03-06 19:23:59;174;83;28;13;8;6;4;0;4;3;0
2019-03-06 19:24:58;174;83;28;13;8;6;4;0;4;3;0
2019-03-06 19:25:59;174;83;28;13;8;6;4;0;4;3;0
2019-03-06 19:26:59;174;83;28;13;8;6;4;0;4;3;0
2019-03-06 19:27:58;174;83;28;13;8;6;4;0;4;3;0
2019-03-06 19:28:59;174;83;28;13;8;6;4;0;4;3;0
2019-03-06 19:29:58;176;85;28;13;8;6;4;0;4;3;0
2019-03-06 19:30:59;177;86;28;13;8;6;4;0;4;3;0
2019-03-06 19:31:58;178;86;28;13;8;6;5;0;4;3;0
2019-03-06 19:32:59;178;86;28;13;8;6;5;0;4;3;0
2019-03-06 19:33:59;179;86;29;13;8;6;5;0;4;3;0
2019-03-06 19:34:58;179;86;29;13;8;6;5;0;4;3;0
2019-03-06 19:35:59;179;86;29;13;8;6;5;0;4;3;0
2019-03-06 19:36:58;180;86;30;13;8;6;5;0;4;3;0
2019-03-06 19:37:59;181;87;30;13;8;6;5;0;4;3;0
2019-03-06 19:38:59;182;88;30;13;8;6;5;0;4;3;0
2019-03-06 19:39:58;182;88;30;13;8;6;5;0;4;3;0
2019-03-06 19:40:59;182;88;30;13;8;6;5;0;4;3;0
2019-03-06 19:41:58;182;88;30;13;8;6;5;0;4;3;0
