datetime;total_votes;diliago;Dirtylieutenant;shamanka2_1;UndeadMoroz;EMAILWARENFABRIK;Есения;KOCTOPE3;a5urbanipa1;shapen;kross
2021-02-24 13:09:58;149;61;30;12;9;5;9;4;4;0;2
2021-02-24 13:10:59;150;61;31;12;9;5;9;4;4;0;2
2021-02-24 13:11:59;150;61;31;12;9;5;9;4;4;0;2
2021-02-24 13:12:58;150;61;31;12;9;5;9;4;4;0;2
2021-02-24 13:13:59;150;61;31;12;9;5;9;4;4;0;2
2021-02-24 13:14:58;151;62;31;12;9;5;9;4;4;0;2
2021-02-24 13:15:59;152;63;31;12;9;5;9;4;4;0;2
2021-02-24 13:16:59;152;63;31;12;9;5;9;4;4;0;2
2021-02-24 13:17:58;152;63;31;12;9;5;9;4;4;0;2
2021-02-24 13:18:59;152;63;31;12;9;5;9;4;4;0;2
2021-02-24 13:19:59;152;63;31;12;9;5;9;4;4;0;2
2021-02-24 13:20:58;152;63;31;12;9;5;9;4;4;0;2
2021-02-24 13:21:59;153;64;31;12;9;5;9;4;4;0;2
2021-02-24 13:22:58;153;64;31;12;9;5;9;4;4;0;2
2021-02-24 13:23:59;153;64;31;12;9;5;9;4;4;0;2
2021-02-24 13:24:59;153;64;31;12;9;5;9;4;4;0;2
2021-02-24 13:25:58;154;65;31;12;9;5;9;4;4;0;2
2021-02-24 13:26:59;154;65;31;12;9;5;9;4;4;0;2
2021-02-24 13:27:59;154;65;31;12;9;5;9;4;4;0;2
2021-02-24 13:28:58;155;66;31;12;9;5;9;4;4;0;2
2021-02-24 13:29:59;156;67;31;12;9;5;9;4;4;0;2
2021-02-24 13:30:59;156;67;31;12;9;5;9;4;4;0;2
2021-02-24 13:31:58;156;67;31;12;9;5;9;4;4;0;2
2021-02-24 13:32:59;156;67;31;12;9;5;9;4;4;0;2
2021-02-24 13:33:59;157;68;31;12;9;5;9;4;4;0;2
2021-02-24 13:34:58;158;69;31;12;9;5;9;4;4;0;2
2021-02-24 13:35:59;158;69;31;12;9;5;9;4;4;0;2
2021-02-24 13:36:59;158;69;31;12;9;5;9;4;4;0;2
2021-02-24 13:37:58;158;69;31;12;9;5;9;4;4;0;2
2021-02-24 13:38:59;158;69;31;12;9;5;9;4;4;0;2
2021-02-24 13:39:59;158;69;31;12;9;5;9;4;4;0;2
2021-02-24 13:40:58;158;69;31;12;9;5;9;4;4;0;2
2021-02-24 13:41:59;158;69;31;12;9;5;9;4;4;0;2
2021-02-24 13:42:59;158;69;31;12;9;5;9;4;4;0;2
2021-02-24 13:43:58;158;69;31;12;9;5;9;4;4;0;2
2021-02-24 13:44:59;158;69;31;12;9;5;9;4;4;0;2
2021-02-24 13:45:58;159;70;31;12;9;5;9;4;4;0;2
2021-02-24 13:46:59;160;70;32;12;9;5;9;4;4;0;2
2021-02-24 13:47:58;161;70;33;12;9;5;9;4;4;0;2
2021-02-24 13:48:59;161;70;33;12;9;5;9;4;4;0;2
2021-02-24 13:49:59;161;70;33;12;9;5;9;4;4;0;2
2021-02-24 13:50:58;161;70;33;12;9;5;9;4;4;0;2
2021-02-24 13:51:59;162;71;33;12;9;5;9;4;4;0;2
2021-02-24 13:52:59;162;71;33;12;9;5;9;4;4;0;2
2021-02-24 13:53:58;163;71;33;13;9;5;9;4;4;0;2
2021-02-24 13:54:59;163;71;33;13;9;5;9;4;4;0;2
2021-02-24 13:55:59;164;72;33;13;9;5;9;4;4;0;2
2021-02-24 13:56:58;164;72;33;13;9;5;9;4;4;0;2
2021-02-24 13:57:59;165;73;33;13;9;5;9;4;4;0;2
2021-02-24 13:58:59;165;73;33;13;9;5;9;4;4;0;2
2021-02-24 13:59:58;165;73;33;13;9;5;9;4;4;0;2
2021-02-24 14:00:59;165;73;33;13;9;5;9;4;4;0;2
2021-02-24 14:01:59;165;73;33;13;9;5;9;4;4;0;2
2021-02-24 14:02:58;165;73;33;13;9;5;9;4;4;0;2
2021-02-24 14:03:59;165;73;33;13;9;5;9;4;4;0;2
2021-02-24 14:04:59;165;73;33;13;9;5;9;4;4;0;2
2021-02-24 14:05:58;165;73;33;13;9;5;9;4;4;0;2
2021-02-24 14:06:59;165;73;33;13;9;5;9;4;4;0;2
2021-02-24 14:07:59;165;73;33;13;9;5;9;4;4;0;2
2021-02-24 14:08:58;165;73;33;13;9;5;9;4;4;0;2
2021-02-24 14:09:59;166;74;33;13;9;5;9;4;4;0;2
2021-02-24 14:11:00;166;74;33;13;9;5;9;4;4;0;2
2021-02-24 14:11:58;167;75;33;13;9;5;9;4;4;0;2
2021-02-24 14:12:59;168;75;33;13;9;5;9;4;5;0;2
2021-02-24 14:13:58;168;75;33;13;9;5;9;4;5;0;2
2021-02-24 14:14:59;168;75;33;13;9;5;9;4;5;0;2
2021-02-24 14:15:58;168;75;33;13;9;5;9;4;5;0;2
2021-02-24 14:16:59;168;75;33;13;9;5;9;4;5;0;2
2021-02-24 14:17:59;168;75;33;13;9;5;9;4;5;0;2
2021-02-24 14:18:58;168;75;33;13;9;5;9;4;5;0;2
2021-02-24 14:19:59;168;75;33;13;9;5;9;4;5;0;2
2021-02-24 14:20:58;168;75;33;13;9;5;9;4;5;0;2
2021-02-24 14:21:59;168;75;33;13;9;5;9;4;5;0;2
2021-02-24 14:22:58;168;75;33;13;9;5;9;4;5;0;2
2021-02-24 14:23:59;168;75;33;13;9;5;9;4;5;0;2
2021-02-24 14:24:59;168;75;33;13;9;5;9;4;5;0;2
2021-02-24 14:25:58;168;75;33;13;9;5;9;4;5;0;2
2021-02-24 14:26:59;169;76;33;13;9;5;9;4;5;0;2
2021-02-24 14:27:58;169;76;33;13;9;5;9;4;5;0;2
2021-02-24 14:28:59;169;76;33;13;9;5;9;4;5;0;2
2021-02-24 14:29:58;169;76;33;13;9;5;9;4;5;0;2
2021-02-24 14:30:59;169;76;33;13;9;5;9;4;5;0;2
2021-02-24 14:31:58;169;76;33;13;9;5;9;4;5;0;2
2021-02-24 14:32:59;169;76;33;13;9;5;9;4;5;0;2
2021-02-24 14:33:59;170;77;33;13;9;5;9;4;5;0;2
2021-02-24 14:34:58;170;77;33;13;9;5;9;4;5;0;2
2021-02-24 14:35:59;170;77;33;13;9;5;9;4;5;0;2
2021-02-24 14:36:59;171;78;33;13;9;5;9;4;5;0;2
2021-02-24 14:37:58;173;79;33;13;9;5;9;5;5;0;2
2021-02-24 14:38:59;174;80;33;13;9;5;9;5;5;0;2
2021-02-24 14:39:59;175;80;33;13;9;5;9;5;5;0;2
2021-02-24 14:40:58;175;80;33;13;9;5;9;5;5;0;2
2021-02-24 14:41:59;175;80;33;13;9;5;9;5;5;0;2
2021-02-24 14:42:59;175;80;33;13;9;5;9;5;5;0;2
2021-02-24 14:43:58;175;80;33;13;9;5;9;5;5;0;2
2021-02-24 14:44:59;175;80;33;13;9;5;9;5;5;0;2
2021-02-24 14:45:58;176;81;33;13;9;5;9;5;5;0;2
2021-02-24 14:46:59;176;81;33;13;9;5;9;5;5;0;2
2021-02-24 14:47:59;176;81;33;13;9;5;9;5;5;0;2
2021-02-24 14:48:58;176;81;33;13;9;5;9;5;5;0;2
2021-02-24 14:49:59;176;81;33;13;9;5;9;5;5;0;2
2021-02-24 14:50:59;176;82;33;13;9;5;8;5;5;0;2
2021-02-24 14:51:58;178;83;33;13;9;5;8;5;5;0;2
2021-02-24 14:52:59;178;84;33;12;9;5;8;5;5;0;2
2021-02-24 14:53:58;178;84;33;12;9;5;8;5;5;0;2
2021-02-24 14:54:59;179;84;33;12;9;6;8;5;5;0;2
2021-02-24 14:55:59;179;84;33;12;9;6;8;5;5;0;2
2021-02-24 14:56:58;179;84;33;12;9;6;8;5;5;0;2
2021-02-24 14:57:59;179;84;33;12;9;6;8;5;5;0;2
2021-02-24 14:58:58;179;84;33;12;9;6;8;5;5;0;2
2021-02-24 14:59:59;179;84;33;12;9;6;8;5;5;0;2
2021-02-24 15:00:59;179;84;33;12;9;6;8;5;5;0;2
2021-02-24 15:01:58;179;84;33;12;9;6;8;5;5;0;2
2021-02-24 15:02:59;179;84;33;12;9;6;8;5;5;0;2
2021-02-24 15:03:58;180;85;33;12;9;6;8;5;5;0;2
2021-02-24 15:04:59;181;86;33;12;9;6;8;5;5;0;2
2021-02-24 15:05:59;181;86;33;12;9;6;8;5;5;0;2
2021-02-24 15:06:59;181;86;33;12;9;6;8;5;5;0;2
2021-02-24 15:07:58;181;86;33;12;9;6;8;5;5;0;2
2021-02-24 15:08:59;181;86;33;12;9;6;8;5;5;0;2
2021-02-24 15:09:59;181;86;33;12;9;6;8;5;5;0;2
2021-02-24 15:11:00;181;86;33;12;9;6;8;5;5;0;2
2021-02-24 15:11:58;181;86;33;12;9;6;8;5;5;0;2
2021-02-24 15:12:59;182;86;33;12;9;6;8;5;5;0;2
2021-02-24 15:13:58;182;86;33;12;9;6;8;5;5;0;2
2021-02-24 15:14:59;183;87;33;12;9;6;8;5;5;0;2
2021-02-24 15:15:59;183;87;33;12;9;6;8;5;5;0;2
2021-02-24 15:16:58;183;87;33;12;9;6;8;5;5;0;2
2021-02-24 15:17:59;184;88;33;12;9;6;8;5;5;0;2
2021-02-24 15:18:59;184;88;33;12;9;6;8;5;5;0;2
2021-02-24 15:19:58;185;89;33;12;9;6;8;5;5;0;2
2021-02-24 15:20:59;185;89;33;12;9;6;8;5;5;0;2
2021-02-24 15:21:59;185;89;33;12;9;6;8;5;5;0;2
2021-02-24 15:22:58;185;89;33;12;9;6;8;5;5;0;2
2021-02-24 15:23:59;185;89;33;12;9;6;8;5;5;0;2
2021-02-24 15:24:59;186;89;33;12;10;6;8;5;5;0;2
2021-02-24 15:25:58;186;89;33;12;10;6;8;5;5;0;2
2021-02-24 15:26:59;186;89;33;12;10;6;8;5;5;0;2
2021-02-24 15:27:58;186;89;33;12;10;6;8;5;5;0;2
2021-02-24 15:28:59;186;89;33;12;10;6;8;5;5;0;2
2021-02-24 15:29:59;186;89;33;12;10;6;8;5;5;0;2
2021-02-24 15:30:58;186;89;33;12;10;6;8;5;5;0;2
2021-02-24 15:31:59;186;89;33;12;10;6;8;5;5;0;2
2021-02-24 15:32:59;186;89;33;12;10;6;8;5;5;0;2
2021-02-24 15:33:58;186;89;33;12;10;6;8;5;5;0;2
2021-02-24 15:34:59;186;89;33;12;10;6;8;5;5;0;2
2021-02-24 15:35:59;187;90;33;12;10;6;8;5;5;0;2
2021-02-24 15:36:58;187;90;33;12;10;6;8;5;5;0;2
2021-02-24 15:37:59;187;90;33;12;10;6;8;5;5;0;2
2021-02-24 15:38:59;187;90;33;12;10;6;8;5;5;0;2
2021-02-24 15:39:58;187;90;33;12;10;6;8;5;5;0;2
2021-02-24 15:40:59;187;90;33;12;10;6;8;5;5;0;2
2021-02-24 15:41:59;188;91;33;12;10;6;8;5;5;0;2
2021-02-24 15:42:58;188;91;33;12;10;6;8;5;5;0;2
2021-02-24 15:43:59;188;91;33;12;10;6;8;5;5;0;2
2021-02-24 15:44:59;188;91;33;12;10;6;8;5;5;0;2
2021-02-24 15:45:58;188;91;33;12;10;6;8;5;5;0;2
2021-02-24 15:46:59;188;91;33;12;10;6;8;5;5;0;2
2021-02-24 15:48:00;188;91;33;12;10;6;8;5;5;0;2
2021-02-24 15:48:58;188;91;33;12;10;6;8;5;5;0;2
2021-02-24 15:49:59;188;91;33;12;10;6;8;5;5;0;2
2021-02-24 15:51:00;190;93;33;12;10;6;8;5;5;0;2
2021-02-24 15:51:58;190;93;33;12;10;6;8;5;5;0;2
2021-02-24 15:52:59;190;93;33;12;10;6;8;5;5;0;2
2021-02-24 15:53:58;190;93;33;12;10;6;8;5;5;0;2
2021-02-24 15:54:59;190;93;33;12;10;6;8;5;5;0;2
2021-02-24 15:55:58;191;94;33;12;10;6;8;5;5;0;2
2021-02-24 15:56:59;191;94;33;12;10;6;8;5;5;0;2
2021-02-24 15:57:59;191;94;33;12;10;6;8;5;5;0;2
2021-02-24 15:58:59;191;94;33;12;10;6;8;5;5;0;2
2021-02-24 15:59:58;191;94;33;12;10;6;8;5;5;0;2
2021-02-24 16:00:59;192;94;33;12;10;7;8;5;5;0;2
2021-02-24 16:01:58;193;94;34;12;10;7;8;5;5;0;2
2021-02-24 16:02:59;193;95;34;12;10;7;7;5;5;0;2
2021-02-24 16:03:59;195;96;34;12;10;8;7;5;5;0;2
2021-02-24 16:04:58;196;97;34;12;10;8;7;5;5;0;2
2021-02-24 16:05:59;196;97;34;12;10;8;7;5;5;0;2
2021-02-24 16:06:58;196;97;34;12;10;8;7;5;5;0;2
2021-02-24 16:07:59;196;97;34;12;10;8;7;5;5;0;2
2021-02-24 16:08:59;196;97;34;12;10;8;7;5;5;0;2
2021-02-24 16:09:58;197;98;34;12;10;8;7;5;5;0;2
2021-02-24 16:10:59;198;99;34;12;10;8;7;5;5;0;2
2021-02-24 16:11:59;199;99;34;12;10;9;7;5;5;0;2
2021-02-24 16:12:58;199;99;34;12;10;9;7;5;5;0;2
2021-02-24 16:13:59;199;99;34;12;10;9;7;5;5;0;2
2021-02-24 16:14:58;200;99;34;12;10;10;7;5;5;0;2
2021-02-24 16:15:59;200;99;34;12;10;10;7;5;5;0;2
2021-02-24 16:16:59;200;99;34;12;10;10;7;5;5;0;2
2021-02-24 16:17:58;200;99;34;12;10;10;7;5;5;0;2
2021-02-24 16:18:59;200;99;34;12;10;10;7;5;5;0;2
2021-02-24 16:19:59;200;99;34;12;10;10;7;5;5;0;2
2021-02-24 16:20:58;200;99;34;12;10;10;7;5;5;0;2
2021-02-24 16:21:59;200;99;34;12;10;10;7;5;5;0;2
2021-02-24 16:22:59;200;99;34;12;10;10;7;5;5;0;2
2021-02-24 16:23:58;200;99;34;12;10;10;7;5;5;0;2
2021-02-24 16:24:59;200;99;34;12;10;10;7;5;5;0;2
2021-02-24 16:25:59;200;99;34;12;10;10;7;5;5;0;2
2021-02-24 16:26:58;200;99;34;12;10;10;7;5;5;0;2
2021-02-24 16:27:59;200;99;34;12;10;10;7;5;5;0;2
2021-02-24 16:28:59;200;99;34;12;10;10;7;5;5;0;2
2021-02-24 16:29:59;200;99;34;12;10;10;7;5;5;0;2
2021-02-24 16:30:59;200;99;34;12;10;10;7;5;5;0;2
2021-02-24 16:31:59;201;99;35;12;10;10;7;5;5;0;2
2021-02-24 16:32:58;201;99;35;12;10;10;7;5;5;0;2
2021-02-24 16:33:59;201;99;35;12;10;10;7;5;5;0;2
2021-02-24 16:34:59;201;99;35;12;10;10;7;5;5;0;2
2021-02-24 16:35:58;201;99;35;12;10;10;7;5;5;0;2
2021-02-24 16:36:59;201;99;35;12;10;10;7;5;5;0;2
2021-02-24 16:37:58;201;99;35;12;10;10;7;5;5;0;2
2021-02-24 16:38:59;201;99;35;12;10;10;7;5;5;0;2
2021-02-24 16:39:59;201;99;35;12;10;10;7;5;5;0;2
2021-02-24 16:40:58;201;99;35;12;10;10;7;5;5;0;2
2021-02-24 16:41:59;201;99;35;12;10;10;7;5;5;0;2
2021-02-24 16:42:59;201;99;35;12;10;10;7;5;5;0;2
2021-02-24 16:43:58;203;100;36;12;10;10;7;5;5;0;2
2021-02-24 16:44:59;203;100;36;12;10;10;7;5;5;0;2
2021-02-24 16:45:58;203;100;36;12;10;10;7;5;5;0;2
2021-02-24 16:46:59;203;100;36;12;10;10;7;5;5;0;2
2021-02-24 16:47:59;203;100;36;12;10;10;7;5;5;0;2
2021-02-24 16:48:58;203;100;36;12;10;10;7;5;5;0;2
2021-02-24 16:49:59;203;100;36;12;10;10;7;5;5;0;2
2021-02-24 16:50:59;204;101;36;12;10;10;7;5;5;0;2
2021-02-24 16:51:58;204;101;36;12;10;10;7;5;5;0;2
2021-02-24 16:52:59;205;101;36;12;11;10;7;5;5;0;2
2021-02-24 16:53:59;205;101;36;12;11;10;7;5;5;0;2
2021-02-24 16:54:58;205;101;36;12;11;10;7;5;5;0;2
2021-02-24 16:55:59;206;101;36;12;11;10;7;6;5;0;2
2021-02-24 16:56:59;206;101;36;12;11;10;7;6;5;0;2
2021-02-24 16:57:59;206;101;36;12;11;10;7;6;5;0;2
2021-02-24 16:58:58;206;101;36;12;11;10;7;6;5;0;2
2021-02-24 16:59:59;206;101;36;12;11;10;7;6;5;0;2
2021-02-24 17:00:59;206;101;36;12;11;10;7;6;5;0;2
2021-02-24 17:01:58;206;101;36;12;11;10;7;6;5;0;2
2021-02-24 17:02:59;206;101;36;12;11;10;7;6;5;0;2
2021-02-24 17:03:58;206;101;36;12;11;10;7;6;5;0;2
2021-02-24 17:04:59;206;101;36;12;11;10;7;6;5;0;2
2021-02-24 17:05:59;206;101;36;12;11;10;7;6;5;0;2
2021-02-24 17:06:58;206;101;36;12;11;10;7;6;5;0;2
2021-02-24 17:07:59;206;101;36;12;11;10;7;6;5;0;2
2021-02-24 17:08:58;206;101;36;12;11;10;7;6;5;0;2
2021-02-24 17:10:00;206;101;36;12;11;10;7;6;5;0;2
2021-02-24 17:10:58;206;101;36;12;11;10;7;6;5;0;2
2021-02-24 17:11:59;206;101;36;12;11;10;7;6;5;0;2
2021-02-24 17:12:59;208;102;36;12;11;10;7;6;5;0;2
2021-02-24 17:13:58;208;102;36;12;11;10;7;6;5;0;2
2021-02-24 17:14:59;208;102;36;12;11;10;7;6;5;0;2
2021-02-24 17:15:59;208;102;36;12;11;10;7;6;5;0;2
2021-02-24 17:16:59;208;102;36;12;11;10;7;6;5;0;2
2021-02-24 17:17:59;208;102;36;12;11;10;7;6;5;0;2
2021-02-24 17:18:59;208;102;36;12;11;10;7;6;5;0;2
2021-02-24 17:19:58;208;102;36;12;11;10;7;6;5;0;2
2021-02-24 17:20:59;208;102;36;12;11;10;7;6;5;0;2
2021-02-24 17:21:59;209;102;36;12;11;10;7;6;5;0;2
2021-02-24 17:22:58;209;102;36;12;11;10;7;6;5;0;2
2021-02-24 17:23:59;209;102;36;12;11;10;7;6;5;0;2
2021-02-24 17:24:59;210;102;37;12;11;10;7;6;5;0;2
2021-02-24 17:25:58;210;102;37;12;11;10;7;6;5;0;2
2021-02-24 17:26:59;210;102;37;12;11;10;7;6;5;0;2
2021-02-24 17:27:59;210;102;37;12;11;10;7;6;5;0;2
2021-02-24 17:28:58;210;102;37;12;11;10;7;6;5;0;2
2021-02-24 17:29:59;210;102;37;12;11;10;7;6;5;0;2
2021-02-24 17:30:59;210;102;37;12;11;10;7;6;5;0;2
2021-02-24 17:31:58;210;102;37;12;11;10;7;6;5;0;2
2021-02-24 17:32:59;210;102;37;12;11;10;7;6;5;0;2
2021-02-24 17:33:59;210;102;37;12;11;10;7;6;5;0;2
2021-02-24 17:34:58;211;103;37;12;11;10;7;6;5;0;2
2021-02-24 17:35:59;211;103;37;12;11;10;7;6;5;0;2
2021-02-24 17:36:59;211;103;37;12;11;10;7;6;5;0;2
2021-02-24 17:37:58;212;104;37;12;11;10;7;6;5;0;2
2021-02-24 17:38:59;212;104;37;12;11;10;7;6;5;0;2
2021-02-24 17:39:58;212;104;37;12;11;10;7;6;5;0;2
2021-02-24 17:40:59;212;104;37;12;11;10;7;6;5;0;2
2021-02-24 17:41:58;212;104;37;12;11;10;7;6;5;0;2
2021-02-24 17:42:59;212;104;37;12;11;10;7;6;5;0;2
2021-02-24 17:43:58;212;104;37;12;11;10;7;6;5;0;2
2021-02-24 17:44:59;212;104;37;12;11;10;7;6;5;0;2
2021-02-24 17:45:59;212;104;37;12;11;10;7;6;5;0;2
2021-02-24 17:46:58;212;104;37;12;11;10;7;6;5;0;2
2021-02-24 17:47:59;212;104;37;12;11;10;7;6;5;0;2
2021-02-24 17:48:58;212;104;37;12;11;10;7;6;5;0;2
2021-02-24 17:49:59;212;104;37;12;11;10;7;6;5;0;2
2021-02-24 17:50:58;212;104;37;12;11;10;7;6;5;0;2
2021-02-24 17:51:59;212;104;37;12;11;10;7;6;5;0;2
2021-02-24 17:52:58;212;104;37;12;11;10;7;6;5;0;2
2021-02-24 17:53:59;212;104;37;12;11;10;7;6;5;0;2
2021-02-24 17:54:59;212;104;37;12;11;10;7;6;5;0;2
2021-02-24 17:55:58;212;104;37;12;11;10;7;6;5;0;2
2021-02-24 17:56:59;212;104;37;12;11;10;7;6;5;0;2
2021-02-24 17:57:58;213;105;37;12;11;10;7;6;5;0;2
2021-02-24 17:58:59;213;105;37;12;11;10;7;6;5;0;2
2021-02-24 17:59:59;213;105;37;12;11;10;7;6;5;0;2
2021-02-24 18:00:58;214;106;37;12;11;10;7;6;5;0;2
2021-02-24 18:01:59;214;106;37;12;11;10;7;6;5;0;2
2021-02-24 18:02:59;214;106;37;12;11;10;7;6;5;0;2
2021-02-24 18:03:58;214;106;37;12;11;10;7;6;5;0;2
2021-02-24 18:04:59;214;106;37;12;11;10;7;6;5;0;2
2021-02-24 18:05:58;215;107;37;12;11;10;7;6;5;0;2
2021-02-24 18:06:59;215;107;37;12;11;10;7;6;5;0;2
2021-02-24 18:07:58;215;107;37;12;11;10;7;6;5;0;2
2021-02-24 18:08:59;215;107;37;12;11;10;7;6;5;0;2
2021-02-24 18:09:59;215;107;37;12;11;10;7;6;5;0;2
2021-02-24 18:10:58;215;107;37;12;11;10;7;6;5;0;2
2021-02-24 18:11:59;215;107;37;12;11;10;7;6;5;0;2
2021-02-24 18:13:00;215;107;37;12;11;10;7;6;5;0;2
2021-02-24 18:13:58;215;107;37;12;11;10;7;6;5;0;2
2021-02-24 18:14:59;215;107;37;12;11;10;7;6;5;0;2
2021-02-24 18:15:59;215;107;37;12;11;10;7;6;5;0;2
2021-02-24 18:16:58;215;107;37;12;11;10;7;6;5;0;2
2021-02-24 18:17:59;215;107;37;12;11;10;7;6;5;0;2
2021-02-24 18:18:59;215;107;37;12;11;10;7;6;5;0;2
2021-02-24 18:19:58;215;107;37;12;11;10;7;6;5;0;2
2021-02-24 18:20:59;215;107;37;12;11;10;7;6;5;0;2
2021-02-24 18:21:59;216;108;37;12;11;10;7;6;5;0;2
2021-02-24 18:22:58;217;108;37;12;11;10;7;7;5;0;2
2021-02-24 18:23:59;217;108;37;12;11;10;7;7;5;0;2
2021-02-24 18:24:58;217;108;37;12;11;10;7;7;5;0;2
2021-02-24 18:25:59;217;108;37;12;11;10;7;7;5;0;2
2021-02-24 18:26:59;217;108;37;12;11;10;7;7;5;0;2
2021-02-24 18:27:58;217;108;37;12;11;10;7;7;5;0;2
2021-02-24 18:28:59;217;108;37;12;11;10;7;7;5;0;2
2021-02-24 18:29:59;217;108;37;12;11;10;7;7;5;0;2
2021-02-24 18:30:58;217;108;37;12;11;10;7;7;5;0;2
2021-02-24 18:31:59;217;108;37;12;11;10;7;7;5;0;2
2021-02-24 18:32:58;217;108;37;12;11;10;7;7;5;0;2
2021-02-24 18:33:59;217;108;37;12;11;10;7;7;5;0;2
2021-02-24 18:34:59;217;108;37;12;11;10;7;7;5;0;2
2021-02-24 18:35:58;217;108;37;12;11;10;7;7;5;0;2
2021-02-24 18:36:59;217;108;37;12;11;10;7;7;5;0;2
2021-02-24 18:37:58;217;108;37;12;11;10;7;7;5;0;2
2021-02-24 18:38:59;217;108;37;12;11;10;7;7;5;0;2
2021-02-24 18:39:59;217;108;37;12;11;10;7;7;5;0;2
2021-02-24 18:40:58;217;108;37;12;11;10;7;7;5;0;2
2021-02-24 18:41:59;217;108;37;12;11;10;7;7;5;0;2
2021-02-24 18:42:59;217;108;37;12;11;10;7;7;5;0;2
2021-02-24 18:43:58;217;108;37;12;11;10;7;7;5;0;2
2021-02-24 18:44:59;218;108;38;12;11;10;7;7;5;0;2
2021-02-24 18:45:58;218;108;38;12;11;10;7;7;5;0;2
2021-02-24 18:46:59;218;108;38;12;11;10;7;7;5;0;2
2021-02-24 18:47:59;218;108;38;12;11;10;7;7;5;0;2
2021-02-24 18:48:58;218;108;38;12;11;10;7;7;5;0;2
2021-02-24 18:49:59;218;108;38;12;11;10;7;7;5;0;2
2021-02-24 18:50:58;219;108;38;12;11;10;7;7;6;0;2
2021-02-24 18:51:59;219;108;38;12;11;10;7;7;6;0;2
2021-02-24 18:52:59;219;108;38;12;11;10;7;7;6;0;2
2021-02-24 18:53:58;219;108;38;12;11;10;7;7;6;0;2
2021-02-24 18:54:59;219;108;38;12;11;10;7;7;6;0;2
2021-02-24 18:55:59;219;108;38;12;11;10;7;7;6;0;2
2021-02-24 18:56:58;219;108;38;12;11;10;7;7;6;0;2
2021-02-24 18:57:59;219;108;38;12;11;10;7;7;6;0;2
2021-02-24 18:58:59;219;108;38;12;11;10;7;7;6;0;2
2021-02-24 18:59:58;219;108;38;12;11;10;7;7;6;0;2
2021-02-24 19:00:59;219;108;38;12;11;10;7;7;6;0;2
2021-02-24 19:01:59;219;108;38;12;11;10;7;7;6;0;2
2021-02-24 19:02:58;219;108;38;12;11;10;7;7;6;0;2
2021-02-24 19:03:59;219;108;38;12;11;10;7;7;6;0;2
2021-02-24 19:04:58;219;108;38;12;11;10;7;7;6;0;2
2021-02-24 19:05:59;219;108;38;12;11;10;7;7;6;0;2
2021-02-24 19:06:59;219;108;38;12;11;10;7;7;6;0;2
2021-02-24 19:07:58;219;108;38;12;11;10;7;7;6;0;2
2021-02-24 19:08:59;219;108;38;12;11;10;7;7;6;0;2
2021-02-24 19:09:59;219;108;38;12;11;10;7;7;6;0;2
2021-02-24 19:10:58;219;108;38;12;11;10;7;7;6;0;2
2021-02-24 19:11:59;219;108;38;12;11;10;7;7;6;0;2
2021-02-24 19:12:59;219;108;38;12;11;10;7;7;6;0;2
2021-02-24 19:14:00;219;108;38;12;11;10;7;7;6;0;2
2021-02-24 19:14:58;219;108;38;12;11;10;7;7;6;0;2
2021-02-24 19:16:00;219;108;38;12;11;10;7;7;6;0;2
2021-02-24 19:16:58;219;108;38;12;11;10;7;7;6;0;2
2021-02-24 19:17:59;220;108;38;13;11;10;7;7;6;0;2
2021-02-24 19:18:58;222;110;38;13;11;10;7;7;6;0;2
2021-02-24 19:19:59;222;110;38;13;11;10;7;7;6;0;2
2021-02-24 19:20:59;222;110;38;13;11;10;7;7;6;0;2
2021-02-24 19:21:59;222;110;38;13;11;10;7;7;6;0;2
2021-02-24 19:22:58;222;110;38;13;11;10;7;7;6;0;2
2021-02-24 19:23:59;222;110;38;13;11;10;7;7;6;0;2
2021-02-24 19:24:59;222;110;38;13;11;10;7;7;6;0;2
2021-02-24 19:25:58;222;110;38;13;11;10;7;7;6;0;2
2021-02-24 19:26:59;222;110;38;13;11;10;7;7;6;0;2
2021-02-24 19:27:59;222;110;38;13;11;10;7;7;6;0;2
2021-02-24 19:28:58;222;110;38;13;11;10;7;7;6;0;2
2021-02-24 19:29:59;223;110;38;14;11;10;7;7;6;0;2
2021-02-24 19:30:58;223;110;38;14;11;10;7;7;6;0;2
2021-02-24 19:31:59;223;110;38;14;11;10;7;7;6;0;2
2021-02-24 19:32:59;223;110;38;14;11;10;7;7;6;0;2
2021-02-24 19:33:58;223;110;38;14;11;10;7;7;6;0;2
2021-02-24 19:34:59;223;110;38;14;11;10;7;7;6;0;2
2021-02-24 19:35:58;223;110;38;14;11;10;7;7;6;0;2
2021-02-24 19:36:59;224;111;38;14;11;10;7;7;6;0;2
2021-02-24 19:37:59;224;111;38;14;11;10;7;7;6;0;2
2021-02-24 19:38:58;224;111;38;14;11;10;7;7;6;0;2
2021-02-24 19:39:59;224;111;38;14;11;10;7;7;6;0;2
2021-02-24 19:41:00;224;111;38;14;11;10;7;7;6;0;2
2021-02-24 19:41:58;224;111;38;14;11;10;7;7;6;0;2
2021-02-24 19:42:59;224;111;38;14;11;10;7;7;6;0;2
2021-02-24 19:43:59;226;112;39;14;11;10;7;7;6;0;2
2021-02-24 19:44:58;226;112;39;14;11;10;7;7;6;0;2
2021-02-24 19:45:59;226;112;39;14;11;10;7;7;6;0;2
