datetime;total_votes;keyreal;axxl;masacra;jovan;kross;scaryfairy;Feyarozovaya;akuaku;RedHat;denkoshka
2020-05-27 18:17:59;233;61;58;48;23;8;6;3;0;2;3
2020-05-27 18:18:58;233;61;58;48;23;8;6;3;0;2;3
2020-05-27 18:19:59;233;61;58;48;23;8;6;3;0;2;3
2020-05-27 18:20:59;233;61;58;48;23;8;6;3;0;2;3
2020-05-27 18:21:58;233;61;58;48;23;8;6;3;0;2;3
2020-05-27 18:22:59;234;61;58;48;24;8;6;3;0;2;3
2020-05-27 18:23:59;234;61;58;48;24;8;6;3;0;2;3
2020-05-27 18:24:58;234;61;58;48;24;8;6;3;0;2;3
2020-05-27 18:25:59;234;61;58;48;24;8;6;3;0;2;3
2020-05-27 18:26:59;234;61;58;48;24;8;6;3;0;2;3
2020-05-27 18:27:58;234;61;58;48;24;8;6;3;0;2;3
2020-05-27 18:28:59;234;61;58;48;24;8;6;3;0;2;3
2020-05-27 18:29:58;234;61;58;48;24;8;6;3;0;2;3
2020-05-27 18:30:59;235;61;58;48;24;8;6;3;2;2;3
2020-05-27 18:31:59;236;61;58;48;24;8;6;3;2;2;3
2020-05-27 18:32:59;236;61;59;47;24;8;6;3;2;2;3
2020-05-27 18:33:59;236;61;59;47;24;8;6;3;2;2;3
2020-05-27 18:34:58;236;61;59;47;24;8;6;3;2;2;3
2020-05-27 18:35:59;236;61;59;47;24;8;6;3;2;2;3
2020-05-27 18:36:59;236;61;59;47;24;8;6;3;2;2;3
2020-05-27 18:37:59;236;61;59;47;24;8;6;3;2;2;3
2020-05-27 18:38:58;236;61;59;47;24;8;6;3;2;2;3
2020-05-27 18:39:59;236;61;59;47;24;8;6;3;2;2;3
2020-05-27 18:40:59;236;61;59;47;24;8;6;3;2;2;3
2020-05-27 18:41:58;236;61;59;47;24;8;6;3;2;2;3
2020-05-27 18:42:59;237;62;59;47;24;8;6;3;2;2;3
2020-05-27 18:43:59;237;62;59;47;24;8;6;3;2;2;3
2020-05-27 18:44:59;238;63;59;47;24;8;6;3;2;2;3
2020-05-27 18:45:58;238;63;59;47;24;8;6;3;2;2;3
2020-05-27 18:46:59;238;63;59;47;24;8;6;3;2;2;3
2020-05-27 18:47:58;238;63;59;47;24;8;6;3;2;2;3
2020-05-27 18:48:59;238;63;59;47;24;8;6;3;2;2;3
2020-05-27 18:49:59;238;63;59;47;24;8;6;3;2;2;3
2020-05-27 18:50:58;238;63;59;47;24;8;6;3;2;2;3
2020-05-27 18:51:59;238;63;59;47;24;8;6;3;2;2;3
2020-05-27 18:52:59;238;63;59;47;24;8;6;3;2;2;3
2020-05-27 18:53:58;238;63;59;47;24;8;6;3;2;2;3
2020-05-27 18:54:59;238;63;59;47;24;8;6;3;2;2;3
2020-05-27 18:55:59;238;63;59;47;24;8;6;3;2;2;3
2020-05-27 18:56:58;238;63;59;47;24;8;6;3;2;2;3
2020-05-27 18:57:59;238;63;59;47;24;8;6;3;2;2;3
2020-05-27 18:58:59;238;63;59;47;24;8;6;3;2;2;3
2020-05-27 18:59:58;238;63;59;47;24;8;6;3;2;2;3
2020-05-27 19:00:59;238;63;59;47;24;8;6;3;2;2;3
2020-05-27 19:01:59;238;63;59;47;24;8;6;3;2;2;3
2020-05-27 19:02:58;238;63;59;47;24;8;6;3;2;2;3
2020-05-27 19:03:59;238;63;59;47;24;8;6;3;2;2;3
2020-05-27 19:04:59;238;63;59;47;24;8;6;3;2;2;3
2020-05-27 19:05:58;238;63;59;47;24;8;6;3;2;2;3
2020-05-27 19:06:59;238;63;59;47;24;8;6;3;2;2;3
2020-05-27 19:07:59;238;63;59;47;24;8;6;3;2;2;3
2020-05-27 19:08:58;238;63;59;47;24;8;6;3;2;2;3
2020-05-27 19:09:59;238;63;59;47;24;8;6;3;2;2;3
2020-05-27 19:10:59;238;63;59;47;24;8;6;3;2;2;3
2020-05-27 19:11:58;238;63;59;47;24;8;6;3;2;2;3
2020-05-27 19:12:59;238;63;59;47;24;8;6;3;2;2;3
2020-05-27 19:13:59;238;63;59;47;24;8;6;3;2;2;3
2020-05-27 19:14:58;238;63;59;47;24;8;6;3;2;2;3
2020-05-27 19:15:59;239;63;59;47;24;8;6;3;2;3;3
2020-05-27 19:16:59;239;63;59;47;24;8;6;3;2;3;3
2020-05-27 19:17:58;239;63;59;47;24;8;6;3;2;3;3
2020-05-27 19:18:59;239;63;59;47;24;8;6;3;2;3;3
2020-05-27 19:19:59;239;63;59;47;24;8;6;3;2;3;3
2020-05-27 19:20:58;240;63;59;48;24;8;6;3;2;3;3
2020-05-27 19:21:59;240;63;59;48;24;8;6;3;2;3;3
2020-05-27 19:22:59;240;63;59;48;24;8;6;3;2;3;3
2020-05-27 19:23:58;240;63;59;48;24;8;6;3;2;3;3
2020-05-27 19:24:59;240;63;59;48;24;8;6;3;2;3;3
2020-05-27 19:25:59;240;63;59;48;24;8;6;3;2;3;3
2020-05-27 19:26:58;240;63;60;48;24;8;5;3;2;3;3
2020-05-27 19:27:59;240;63;60;48;24;8;5;3;2;3;3
2020-05-27 19:28:59;240;63;60;48;24;8;5;3;2;3;3
2020-05-27 19:29:58;240;63;60;48;24;8;5;3;2;3;3
2020-05-27 19:30:59;241;63;60;49;24;8;5;3;2;3;3
2020-05-27 19:31:59;241;63;60;49;24;8;5;3;2;3;3
2020-05-27 19:32:58;242;63;60;49;25;8;5;3;2;3;3
2020-05-27 19:33:59;242;63;60;49;25;8;5;3;2;3;3
2020-05-27 19:34:59;242;63;60;49;25;8;5;3;2;3;3
2020-05-27 19:35:58;242;63;60;49;25;8;5;3;2;3;3
2020-05-27 19:36:59;243;63;60;50;25;8;5;3;2;3;3
2020-05-27 19:37:58;243;63;60;50;25;8;5;3;2;3;3
2020-05-27 19:38:59;243;63;60;50;25;8;5;3;2;3;3
2020-05-27 19:39:59;243;63;60;50;25;8;5;3;2;3;3
2020-05-27 19:40:59;243;63;60;50;25;8;5;3;2;3;3
2020-05-27 19:41:58;243;63;60;50;25;8;5;3;2;3;3
2020-05-27 19:42:59;243;63;60;50;25;8;5;3;2;3;3
2020-05-27 19:43:59;243;63;60;50;25;8;5;3;2;3;3
2020-05-27 19:44:58;243;63;60;50;25;8;5;3;2;3;3
2020-05-27 19:45:59;244;64;60;50;25;8;5;3;2;3;3
2020-05-27 19:46:59;244;64;60;50;25;8;5;3;2;3;3
2020-05-27 19:47:58;244;64;60;50;25;8;5;3;2;3;3
2020-05-27 19:48:59;244;64;60;50;25;8;5;3;2;3;3
2020-05-27 19:49:59;244;64;60;50;25;8;5;3;2;3;3
2020-05-27 19:50:58;244;64;60;50;25;8;5;3;2;3;3
2020-05-27 19:51:59;244;64;60;50;25;8;5;3;2;3;3
2020-05-27 19:52:59;244;64;60;50;25;8;5;3;2;3;3
2020-05-27 19:53:58;245;64;60;51;25;8;5;3;2;3;3
2020-05-27 19:54:59;245;64;60;51;25;8;5;3;2;3;3
2020-05-27 19:56:00;245;64;60;51;25;8;5;3;2;3;3
2020-05-27 19:56:58;245;64;60;51;25;8;5;3;2;3;3
2020-05-27 19:57:59;245;64;60;51;25;8;5;3;2;3;3
2020-05-27 19:58:59;245;64;60;51;25;8;5;3;2;3;3
2020-05-27 19:59:58;245;64;60;51;25;8;5;3;2;3;3
2020-05-27 20:00:59;245;64;60;51;25;8;5;3;2;3;3
2020-05-27 20:01:59;245;64;60;51;25;8;5;3;2;3;3
2020-05-27 20:02:58;245;64;60;51;25;8;5;3;2;3;3
2020-05-27 20:03:59;245;64;60;51;25;8;5;3;2;3;3
2020-05-27 20:04:59;245;64;60;51;25;8;5;3;2;3;3
2020-05-27 20:05:58;246;64;61;51;25;8;5;3;2;3;3
2020-05-27 20:06:59;246;64;61;51;25;8;5;3;2;3;3
2020-05-27 20:07:59;247;64;61;52;25;8;5;3;2;3;3
2020-05-27 20:08:58;247;64;61;52;25;8;5;3;2;3;3
2020-05-27 20:09:59;247;64;61;52;25;8;5;3;2;3;3
2020-05-27 20:10:59;247;64;61;52;25;8;5;3;2;3;3
2020-05-27 20:11:58;247;64;61;52;25;8;5;3;2;3;3
2020-05-27 20:12:59;247;64;61;52;25;8;5;3;2;3;3
2020-05-27 20:13:59;247;64;61;52;25;8;5;3;2;3;3
2020-05-27 20:14:58;247;64;61;52;25;8;5;3;2;3;3
2020-05-27 20:15:59;247;64;61;52;25;8;5;3;2;3;3
2020-05-27 20:16:59;247;64;61;52;25;8;5;3;2;3;3
2020-05-27 20:17:58;247;64;61;52;25;8;5;3;2;3;3
2020-05-27 20:18:59;247;64;61;52;25;8;5;3;2;3;3
2020-05-27 20:19:58;247;64;61;52;25;8;5;3;2;3;3
2020-05-27 20:20:59;247;64;61;52;25;8;5;3;2;3;3
2020-05-27 20:21:59;247;64;61;52;25;8;5;3;2;3;3
2020-05-27 20:22:58;247;64;61;52;25;8;5;3;2;3;3
2020-05-27 20:23:59;247;64;61;52;25;8;5;3;2;3;3
2020-05-27 20:24:59;247;64;61;52;25;8;5;3;2;3;3
2020-05-27 20:25:58;247;64;61;52;25;8;5;3;2;3;3
2020-05-27 20:26:59;248;65;61;52;25;8;5;3;2;3;3
2020-05-27 20:27:59;249;66;61;52;25;8;5;3;2;3;3
2020-05-27 20:28:58;249;66;61;52;25;8;5;3;2;3;3
2020-05-27 20:29:59;250;66;61;52;25;8;5;3;2;3;3
2020-05-27 20:30:59;251;67;61;52;25;8;5;3;2;3;3
2020-05-27 20:31:58;251;67;61;52;25;8;5;3;2;3;3
2020-05-27 20:32:59;251;67;61;52;25;8;5;3;2;3;3
2020-05-27 20:33:59;252;67;62;52;25;8;5;3;2;3;3
2020-05-27 20:34:58;252;67;62;52;25;8;5;3;2;3;3
2020-05-27 20:35:59;252;67;62;52;25;8;5;3;2;3;3
2020-05-27 20:36:59;252;67;62;52;25;8;5;3;2;3;3
2020-05-27 20:37:58;252;67;62;52;25;8;5;3;2;3;3
2020-05-27 20:38:59;252;67;62;52;25;8;5;3;2;3;3
2020-05-27 20:39:59;253;67;62;53;25;8;5;3;2;3;3
2020-05-27 20:41:00;253;67;62;53;25;8;5;3;2;3;3
2020-05-27 20:41:58;254;67;62;53;25;9;5;3;2;3;3
2020-05-27 20:42:59;255;67;62;53;26;9;5;3;2;3;3
2020-05-27 20:43:59;255;67;62;53;26;9;5;3;2;3;3
2020-05-27 20:44:58;255;67;62;53;26;9;5;3;2;3;3
2020-05-27 20:45:59;255;67;62;53;26;9;5;3;2;3;3
2020-05-27 20:46:59;255;67;62;53;26;9;5;3;2;3;3
2020-05-27 20:47:58;255;67;62;53;26;9;5;3;2;3;3
2020-05-27 20:48:59;255;67;62;53;26;9;5;3;2;3;3
2020-05-27 20:49:59;255;67;62;53;26;9;5;3;2;3;3
2020-05-27 20:50:58;255;67;62;53;26;9;5;3;2;3;3
2020-05-27 20:51:59;255;67;62;53;26;9;5;3;2;3;3
2020-05-27 20:52:58;255;67;62;53;26;9;5;3;2;3;3
2020-05-27 20:53:59;255;67;62;53;26;9;5;3;2;3;3
2020-05-27 20:54:59;255;67;62;53;26;9;5;3;2;3;3
2020-05-27 20:55:58;255;67;62;53;26;9;5;3;2;3;3
2020-05-27 20:56:59;256;68;62;53;26;9;5;3;2;3;3
2020-05-27 20:57:59;256;68;62;53;26;9;5;3;2;3;3
2020-05-27 20:58:58;256;68;62;53;26;9;5;3;2;3;3
2020-05-27 20:59:58;256;68;62;53;26;9;5;3;2;3;3
2020-05-27 21:00:59;256;68;62;53;26;9;5;3;2;3;3
2020-05-27 21:01:59;257;69;62;53;26;9;5;3;2;3;3
2020-05-27 21:02:58;257;69;62;53;26;9;5;3;2;3;3
2020-05-27 21:03:59;257;69;62;53;26;9;5;3;2;3;3
2020-05-27 21:04:59;257;69;62;53;26;9;5;3;2;3;3
2020-05-27 21:05:58;257;69;62;53;26;9;5;3;2;3;3
2020-05-27 21:06:59;257;69;62;53;26;9;5;3;2;3;3
2020-05-27 21:07:59;257;70;62;52;26;9;5;3;2;3;3
2020-05-27 21:08:58;257;70;62;52;26;9;5;3;2;3;3
2020-05-27 21:09:59;258;71;62;52;26;9;5;3;2;3;3
2020-05-27 21:10:59;258;71;62;52;26;9;5;3;2;3;3
2020-05-27 21:11:59;258;71;62;52;26;9;5;3;2;3;3
2020-05-27 21:12:58;257;71;61;52;26;9;5;3;2;3;3
2020-05-27 21:13:59;257;71;61;52;26;9;5;3;2;3;3
2020-05-27 21:14:58;257;71;61;52;26;9;5;3;2;3;3
2020-05-27 21:15:59;257;71;61;52;26;9;5;3;2;3;3
2020-05-27 21:16:59;257;71;61;52;26;9;5;3;2;3;3
2020-05-27 21:17:59;257;71;61;52;26;9;5;3;2;3;3
2020-05-27 21:18:58;258;72;61;52;26;9;5;3;2;3;3
2020-05-27 21:19:59;258;72;61;52;26;9;5;3;2;3;3
2020-05-27 21:20:59;258;72;61;52;26;9;5;3;2;3;3
2020-05-27 21:21:58;258;72;61;52;26;9;5;3;2;3;3
2020-05-27 21:22:59;258;72;61;52;26;9;5;3;2;3;3
2020-05-27 21:23:59;259;72;61;53;26;9;5;3;2;3;3
2020-05-27 21:24:58;259;72;61;53;26;9;5;3;2;3;3
2020-05-27 21:25:59;259;72;61;53;26;9;5;3;2;3;3
2020-05-27 21:26:59;259;72;61;53;26;9;5;3;2;3;3
2020-05-27 21:27:58;259;72;61;53;26;9;5;3;2;3;3
2020-05-27 21:28:59;258;72;61;53;26;8;5;3;2;3;3
2020-05-27 21:29:59;258;72;61;53;26;8;5;3;2;3;3
2020-05-27 21:30:58;258;72;61;53;26;8;5;3;2;3;3
2020-05-27 21:31:59;258;72;61;53;26;8;5;3;2;3;3
2020-05-27 21:32:59;258;72;61;53;26;8;5;3;2;3;3
2020-05-27 21:33:58;258;72;61;53;26;8;5;3;2;3;3
2020-05-27 21:34:59;258;72;61;53;26;8;5;3;2;3;3
2020-05-27 21:35:59;258;72;61;53;26;8;5;3;2;3;3
2020-05-27 21:36:58;261;73;61;54;26;8;5;3;3;3;3
2020-05-27 21:37:59;261;73;61;54;26;8;5;3;3;3;3
2020-05-27 21:38:59;261;73;61;54;26;8;5;3;3;3;3
2020-05-27 21:39:58;261;73;61;54;26;8;5;3;3;3;3
2020-05-27 21:40:59;261;73;61;54;26;8;5;3;3;3;3
2020-05-27 21:41:59;261;73;61;54;26;8;5;3;3;3;3
2020-05-27 21:42:58;261;73;61;54;26;8;5;3;3;3;3
2020-05-27 21:43:59;262;73;61;55;26;8;5;3;3;3;3
2020-05-27 21:44:59;262;73;61;55;26;8;5;3;3;3;3
2020-05-27 21:45:59;262;73;61;55;26;8;5;3;3;3;3
2020-05-27 21:46:58;263;73;61;55;26;8;5;3;3;3;3
2020-05-27 21:47:59;264;73;61;55;26;8;5;3;3;3;3
2020-05-27 21:48:59;264;73;61;55;26;8;5;3;3;3;3
2020-05-27 21:49:58;265;74;61;55;26;8;5;3;3;3;3
2020-05-27 21:50:59;265;74;61;55;26;8;5;3;3;3;3
2020-05-27 21:51:59;265;74;61;55;26;8;5;3;3;3;3
2020-05-27 21:52:58;265;74;61;55;26;8;5;3;3;3;3
2020-05-27 21:53:59;265;74;61;55;26;8;5;3;3;3;3
2020-05-27 21:54:59;265;74;61;55;26;8;5;3;3;3;3
2020-05-27 21:55:59;265;74;61;55;26;8;5;3;3;3;3
2020-05-27 21:56:58;266;75;61;55;26;8;5;3;3;3;3
2020-05-27 21:57:59;266;75;61;55;26;8;5;3;3;3;3
2020-05-27 21:58:59;266;75;61;55;26;8;5;3;3;3;3
2020-05-27 21:59:58;266;75;61;55;26;8;5;3;3;3;3
2020-05-27 22:00:59;266;75;61;55;26;8;5;3;3;3;3
2020-05-27 22:01:59;266;75;61;55;26;8;5;3;3;3;3
2020-05-27 22:02:58;266;75;61;55;26;8;5;3;3;3;3
2020-05-27 22:03:59;266;75;61;55;26;8;5;3;3;3;3
2020-05-27 22:04:58;266;75;61;55;26;8;5;3;3;3;3
2020-05-27 22:05:59;266;75;61;55;26;8;5;3;3;3;3
2020-05-27 22:06:59;266;75;61;55;26;8;5;3;3;3;3
2020-05-27 22:07:58;267;75;61;55;27;8;5;3;3;3;3
2020-05-27 22:08:59;267;75;61;55;27;8;5;3;3;3;3
2020-05-27 22:09:59;267;75;61;55;27;8;5;3;3;3;3
2020-05-27 22:10:58;268;75;62;55;27;8;5;3;3;3;3
2020-05-27 22:11:59;268;75;62;55;27;8;5;3;3;3;3
2020-05-27 22:12:59;269;75;63;55;27;8;5;3;3;3;3
2020-05-27 22:13:58;269;75;63;55;27;8;5;3;3;3;3
2020-05-27 22:14:59;270;76;63;55;27;8;5;3;3;3;3
2020-05-27 22:15:59;272;77;63;56;27;8;5;3;3;3;3
2020-05-27 22:16:59;272;77;63;56;27;8;5;3;3;3;3
2020-05-27 22:17:58;276;79;64;56;28;8;5;3;3;3;3
2020-05-27 22:18:59;276;79;64;56;28;8;5;3;3;3;3
2020-05-27 22:19:59;276;79;64;56;28;8;5;3;3;3;3
2020-05-27 22:21:00;276;79;64;56;28;8;5;3;3;3;3
2020-05-27 22:21:58;276;79;64;56;28;8;5;3;3;3;3
2020-05-27 22:22:59;276;79;64;56;28;8;5;3;3;3;3
2020-05-27 22:23:59;276;79;64;56;28;8;5;3;3;3;3
2020-05-27 22:24:58;276;79;64;56;28;8;5;3;3;3;3
2020-05-27 22:25:59;277;79;65;56;28;8;5;3;3;3;3
2020-05-27 22:26:58;278;80;65;56;28;8;5;3;3;3;3
2020-05-27 22:27:59;279;80;65;56;28;8;5;3;3;3;3
2020-05-27 22:28:59;280;80;66;56;28;8;5;3;3;3;3
2020-05-27 22:29:58;280;80;66;56;28;8;5;3;3;3;3
2020-05-27 22:30:59;280;80;66;56;28;8;5;3;3;3;3
2020-05-27 22:31:59;280;80;66;56;28;8;5;3;3;3;3
2020-05-27 22:32:58;280;80;66;56;28;8;5;3;3;3;3
2020-05-27 22:33:59;280;80;66;56;28;8;5;3;3;3;3
2020-05-27 22:34:58;280;80;66;56;28;8;5;3;3;3;3
2020-05-27 22:35:59;280;80;66;56;28;8;5;3;3;3;3
2020-05-27 22:36:59;280;80;66;56;28;8;5;3;3;3;3
2020-05-27 22:37:58;280;80;66;56;28;8;5;3;3;3;3
2020-05-27 22:38:59;280;80;66;56;28;8;5;3;3;3;3
2020-05-27 22:39:59;282;80;66;57;28;8;6;3;3;3;3
2020-05-27 22:40:58;282;80;66;57;28;8;6;3;3;3;3
2020-05-27 22:41:59;283;80;66;58;28;8;6;3;3;3;3
2020-05-27 22:42:59;283;80;66;58;28;8;6;3;3;3;3
2020-05-27 22:43:58;284;81;66;58;28;8;6;3;3;3;3
2020-05-27 22:44:59;284;81;66;58;28;8;6;3;3;3;3
2020-05-27 22:45:59;284;81;66;58;28;8;6;3;3;3;3
2020-05-27 22:46:58;285;82;66;58;28;8;6;3;3;3;3
2020-05-27 22:47:59;285;82;66;58;28;8;6;3;3;3;3
2020-05-27 22:48:59;285;83;65;58;28;8;6;3;3;3;3
2020-05-27 22:49:58;285;83;65;58;28;8;6;3;3;3;3
2020-05-27 22:50:59;286;83;65;59;28;8;6;3;3;3;3
2020-05-27 22:51:59;286;83;65;59;28;8;6;3;3;3;3
2020-05-27 22:52:58;287;83;65;60;28;8;6;3;3;3;3
2020-05-27 22:53:59;289;84;65;60;28;8;6;4;3;3;3
2020-05-27 22:54:59;289;84;65;60;28;8;6;4;3;3;3
2020-05-27 22:55:58;289;84;65;60;28;8;6;4;3;3;3
2020-05-27 22:56:59;289;84;65;60;28;8;6;4;3;3;3
2020-05-27 22:57:59;290;85;65;60;28;8;6;4;3;3;3
2020-05-27 22:58:58;290;85;65;60;28;8;6;4;3;3;3
2020-05-27 22:59:59;290;85;65;60;28;8;6;4;3;3;3
