datetime;total_votes;rockamark;KOCTOPE3;UndeadMoroz;akuaku;brammator;voklo;kotophalk;John_Golt;kross;gelatelno
2019-10-16 22:32:58;122;37;25;14;8;8;5;3;3;2;2
2019-10-16 22:33:59;122;37;25;14;8;8;5;3;3;2;2
2019-10-16 22:34:59;122;37;25;14;8;8;5;3;3;2;2
2019-10-16 22:35:59;122;37;25;14;8;8;5;3;3;2;2
2019-10-16 22:36:58;122;37;25;14;8;8;5;3;3;2;2
2019-10-16 22:37:59;122;37;25;14;8;8;5;3;3;2;2
2019-10-16 22:38:59;122;37;25;14;8;8;5;3;3;2;2
2019-10-16 22:40:00;122;37;25;14;8;8;5;3;3;2;2
2019-10-16 22:40:58;122;37;25;14;8;8;5;3;3;2;2
2019-10-16 22:41:59;122;37;25;14;8;8;5;3;3;2;2
2019-10-16 22:42:58;122;37;25;14;8;8;5;3;3;2;2
2019-10-16 22:43:59;122;37;25;14;8;8;5;3;3;2;2
2019-10-16 22:44:59;123;37;26;14;8;8;5;3;3;2;2
2019-10-16 22:45:59;123;37;26;14;8;8;5;3;3;2;2
2019-10-16 22:46:58;123;37;26;14;8;8;5;3;3;2;2
2019-10-16 22:47:59;123;37;26;14;8;8;5;3;3;2;2
2019-10-16 22:48:59;123;37;26;14;8;8;5;3;3;2;2
2019-10-16 22:49:58;123;37;26;14;8;8;5;3;3;2;2
2019-10-16 22:50:59;124;38;26;14;8;8;5;3;3;2;2
2019-10-16 22:51:59;125;38;26;14;8;8;5;3;3;2;2
2019-10-16 22:52:59;125;38;26;14;8;8;5;3;3;2;2
2019-10-16 22:53:59;125;38;26;14;8;8;5;3;3;2;2
2019-10-16 22:54:58;125;38;26;14;8;8;5;3;3;2;2
2019-10-16 22:55:59;125;38;26;14;8;8;5;3;3;2;2
2019-10-16 22:56:59;125;38;26;14;8;8;5;3;3;2;2
2019-10-16 22:57:59;125;38;26;14;8;8;5;3;3;2;2
2019-10-16 22:58:58;125;38;26;14;8;8;5;3;3;2;2
2019-10-16 22:59:59;125;38;26;14;8;8;5;3;3;2;2
2019-10-16 23:00:59;125;38;26;14;8;8;5;3;3;2;2
2019-10-16 23:01:58;125;38;26;14;8;8;5;3;3;2;2
2019-10-16 23:02:59;125;38;26;14;8;8;5;3;3;2;2
2019-10-16 23:03:59;125;38;26;14;8;8;5;3;3;2;2
2019-10-16 23:04:59;125;38;26;14;8;8;5;3;3;2;2
2019-10-16 23:05:58;125;38;26;14;8;8;5;3;3;2;2
2019-10-16 23:06:59;126;38;27;14;8;8;5;3;3;2;2
2019-10-16 23:07:59;126;38;27;14;8;8;5;3;3;2;2
2019-10-16 23:08:59;126;38;27;14;8;8;5;3;3;2;2
2019-10-16 23:09:58;127;38;28;14;8;8;5;3;3;2;2
2019-10-16 23:10:59;127;38;28;14;8;8;5;3;3;2;2
2019-10-16 23:11:59;127;38;28;14;8;8;5;3;3;2;2
2019-10-16 23:12:58;127;38;28;14;8;8;5;3;3;2;2
2019-10-16 23:13:59;127;38;28;14;8;8;5;3;3;2;2
2019-10-16 23:14:59;127;38;28;14;8;8;5;3;3;2;2
2019-10-16 23:15:59;127;38;28;14;8;8;5;3;3;2;2
2019-10-16 23:16:58;127;38;28;14;8;8;5;3;3;2;2
2019-10-16 23:17:59;127;38;28;14;8;8;5;3;3;2;2
2019-10-16 23:18:59;127;38;28;14;8;8;5;3;3;2;2
2019-10-16 23:19:59;127;38;28;14;8;8;5;3;3;2;2
2019-10-16 23:20:58;127;38;29;14;8;8;5;3;3;2;2
2019-10-16 23:21:59;128;38;30;14;8;8;5;3;3;2;2
2019-10-16 23:22:59;128;38;30;14;8;8;5;3;3;2;2
2019-10-16 23:23:59;128;38;30;14;8;8;5;3;3;2;2
2019-10-16 23:24:58;129;39;30;14;8;8;5;3;3;2;2
2019-10-16 23:25:59;129;39;30;14;8;8;5;3;3;2;2
2019-10-16 23:26:59;129;39;30;14;8;8;5;3;3;2;2
2019-10-16 23:27:58;129;39;30;14;8;8;5;3;3;2;2
2019-10-16 23:28:59;129;39;30;14;8;8;5;3;3;2;2
2019-10-16 23:29:59;129;39;30;14;8;8;5;3;3;2;2
2019-10-16 23:30:59;129;39;30;14;8;8;5;3;3;2;2
2019-10-16 23:31:58;128;39;29;14;8;8;5;3;3;2;2
2019-10-16 23:32:59;128;39;29;14;8;8;5;3;3;2;2
2019-10-16 23:33:59;129;40;29;14;8;8;5;3;3;2;2
2019-10-16 23:34:59;129;40;29;14;8;8;5;3;3;2;2
2019-10-16 23:35:58;129;40;29;14;8;8;5;3;3;2;2
2019-10-16 23:36:59;129;40;29;14;8;8;5;3;3;2;2
2019-10-16 23:37:59;129;40;29;14;8;8;5;3;3;2;2
2019-10-16 23:38:59;129;40;29;14;8;8;5;3;3;2;2
2019-10-16 23:39:58;129;40;29;14;8;8;5;3;3;2;2
2019-10-16 23:40:59;129;40;29;14;8;8;5;3;3;2;2
2019-10-16 23:41:59;129;40;29;14;8;8;5;3;3;2;2
2019-10-16 23:42:58;129;40;30;14;8;7;5;3;3;2;2
2019-10-16 23:43:59;129;40;30;14;8;7;5;3;3;2;2
2019-10-16 23:44:59;129;40;30;14;8;7;5;3;3;2;2
2019-10-16 23:45:58;129;40;30;14;8;7;5;3;3;2;2
2019-10-16 23:46:59;129;40;30;14;8;7;5;3;3;2;2
2019-10-16 23:47:58;130;40;30;14;9;7;5;3;3;2;2
2019-10-16 23:48:59;130;40;30;14;9;7;5;3;3;2;2
2019-10-16 23:49:59;130;40;30;14;9;7;5;3;3;2;2
2019-10-16 23:50:59;130;40;30;14;9;7;5;3;3;2;2
2019-10-16 23:51:58;130;40;30;14;9;7;5;3;3;2;2
2019-10-16 23:52:59;130;40;30;14;9;7;5;3;3;2;2
2019-10-16 23:53:59;131;41;30;14;9;7;5;3;3;2;2
2019-10-16 23:54:59;131;41;30;14;9;7;5;3;3;2;2
2019-10-16 23:55:58;131;41;30;14;9;7;5;3;3;2;2
2019-10-16 23:56:59;131;41;30;14;9;7;5;3;3;2;2
2019-10-16 23:57:59;131;41;30;14;9;7;5;3;3;2;2
2019-10-16 23:58:59;131;41;30;14;9;7;5;3;3;2;2
2019-10-16 23:59:58;131;41;30;14;9;7;5;3;3;2;2
