datetime;total_votes;Mapm;GlobetrotterXL;Hmmm;NoEndOutcry;John_Golt;Yo;brammator;sergoff;Salt;Wiedemann
2019-07-03 07:39:59;46;8;11;6;2;0;2;2;3;0;2
2019-07-03 07:40:59;46;8;11;6;2;0;2;2;3;0;2
2019-07-03 07:41:58;46;8;11;6;2;0;2;2;3;0;2
2019-07-03 07:42:59;47;8;12;6;2;0;2;2;3;0;2
2019-07-03 07:43:59;47;8;12;6;2;0;2;2;3;0;2
2019-07-03 07:44:58;47;8;12;6;2;0;2;2;3;0;2
2019-07-03 07:45:59;47;8;12;6;2;0;2;2;3;0;2
2019-07-03 07:46:59;47;8;12;6;2;0;2;2;3;0;2
2019-07-03 07:47:58;47;8;12;6;2;0;2;2;3;0;2
2019-07-03 07:48:59;47;8;12;6;2;0;2;2;3;0;2
2019-07-03 07:49:58;47;8;12;6;2;0;2;2;3;0;2
2019-07-03 07:50:59;47;8;12;6;2;0;2;2;3;0;2
2019-07-03 07:51:59;47;8;12;6;2;0;2;2;3;0;2
2019-07-03 07:52:58;48;8;13;6;2;0;2;2;3;0;2
2019-07-03 07:53:59;48;8;13;6;2;0;2;2;3;0;2
2019-07-03 07:54:59;48;8;13;6;2;0;2;2;3;0;2
2019-07-03 07:55:58;48;8;13;6;2;0;2;2;3;0;2
2019-07-03 07:56:59;48;8;13;6;2;0;2;2;3;0;2
2019-07-03 07:57:58;48;8;13;6;2;0;2;2;3;0;2
2019-07-03 07:58:59;48;8;13;6;2;0;2;2;3;0;2
2019-07-03 07:59:59;48;8;13;6;2;0;2;2;3;0;2
2019-07-03 08:00:58;48;8;13;6;2;0;2;2;3;0;2
2019-07-03 08:01:59;48;8;13;6;2;0;2;2;3;0;2
2019-07-03 08:02:59;48;8;13;6;2;0;2;2;3;0;2
2019-07-03 08:03:58;48;8;13;6;2;0;2;2;3;0;2
2019-07-03 08:04:59;48;8;13;6;2;0;2;2;3;0;2
2019-07-03 08:05:59;48;8;13;6;2;0;2;2;3;0;2
2019-07-03 08:06:58;48;8;13;6;2;0;2;2;3;0;2
2019-07-03 08:07:59;48;8;13;6;2;0;2;2;3;0;2
2019-07-03 08:08:59;48;8;13;6;2;0;2;2;3;0;2
2019-07-03 08:09:58;48;8;13;6;2;0;2;2;3;0;2
2019-07-03 08:10:59;48;8;13;6;2;0;2;2;3;0;2
2019-07-03 08:11:58;48;8;13;6;2;0;2;2;3;0;2
2019-07-03 08:12:59;48;8;13;6;2;0;2;2;3;0;2
2019-07-03 08:13:59;48;8;13;6;2;0;2;2;3;0;2
2019-07-03 08:14:58;48;8;13;6;2;0;2;2;3;0;2
2019-07-03 08:15:59;48;8;13;6;2;0;2;2;3;0;2
2019-07-03 08:16:59;48;8;13;6;2;0;2;2;3;0;2
2019-07-03 08:17:58;48;8;13;6;2;0;2;2;3;0;2
2019-07-03 08:18:59;48;8;13;6;2;0;2;2;3;0;2
2019-07-03 08:20:00;48;8;13;6;2;0;2;2;3;0;2
2019-07-03 08:20:58;48;8;13;6;2;0;2;2;3;0;2
2019-07-03 08:21:59;48;8;13;6;2;0;2;2;3;0;2
2019-07-03 08:22:59;48;8;13;6;2;0;2;2;3;0;2
2019-07-03 08:23:58;48;8;13;6;2;0;2;2;3;0;2
2019-07-03 08:24:59;49;8;14;6;2;0;2;2;3;0;2
2019-07-03 08:25:59;49;8;14;6;2;0;2;2;3;0;2
2019-07-03 08:26:58;49;8;14;6;2;0;2;2;3;0;2
2019-07-03 08:27:59;49;8;14;6;2;0;2;2;3;0;2
2019-07-03 08:28:59;49;8;14;6;2;0;2;2;3;0;2
2019-07-03 08:29:58;49;8;14;6;2;0;2;2;3;0;2
2019-07-03 08:30:59;49;8;14;6;2;0;2;2;3;0;2
2019-07-03 08:31:59;49;8;14;6;2;0;2;2;3;0;2
2019-07-03 08:32:58;49;8;14;6;2;0;2;2;3;0;2
2019-07-03 08:33:59;49;8;14;6;2;0;2;2;3;0;2
2019-07-03 08:34:59;50;8;14;7;2;0;2;2;3;0;2
2019-07-03 08:35:58;50;8;14;7;2;0;2;2;3;0;2
2019-07-03 08:36:59;50;8;14;7;2;0;2;2;3;0;2
2019-07-03 08:37:59;51;8;14;7;3;0;2;2;3;0;2
2019-07-03 08:38:58;51;8;14;7;3;0;2;2;3;0;2
2019-07-03 08:39:59;51;8;14;7;3;0;2;2;3;0;2
2019-07-03 08:40:59;51;8;14;7;3;0;2;2;3;0;2
2019-07-03 08:41:58;51;8;14;7;3;0;2;2;3;0;2
2019-07-03 08:42:59;52;8;15;7;3;0;2;2;3;0;2
2019-07-03 08:43:59;53;8;15;8;3;0;2;2;3;0;2
2019-07-03 08:44:58;53;8;15;8;3;0;2;2;3;0;2
2019-07-03 08:45:59;53;8;15;8;3;0;2;2;3;0;2
2019-07-03 08:46:58;53;8;15;8;3;0;2;2;3;0;2
2019-07-03 08:47:59;53;8;15;8;3;0;2;2;3;0;2
2019-07-03 08:48:59;53;8;15;8;3;0;2;2;3;0;2
2019-07-03 08:49:58;53;8;15;8;3;0;2;2;3;0;2
2019-07-03 08:50:59;53;8;15;8;3;0;2;2;3;0;2
2019-07-03 08:51:59;53;8;15;8;3;0;2;2;3;0;2
2019-07-03 08:52:58;53;8;15;8;3;0;2;2;3;0;2
2019-07-03 08:53:59;53;8;15;8;3;0;2;2;3;0;2
2019-07-03 08:54:58;53;8;15;8;3;0;2;2;3;0;2
2019-07-03 08:55:59;53;8;15;8;3;0;2;2;3;0;2
2019-07-03 08:56:58;56;10;16;8;3;0;2;2;3;0;2
2019-07-03 08:57:59;57;11;16;8;3;0;2;2;3;0;2
2019-07-03 08:58:59;57;11;16;8;3;0;2;2;3;0;2
2019-07-03 08:59:58;57;11;16;8;3;0;2;2;3;0;2
2019-07-03 09:00:59;57;11;16;8;3;0;2;2;3;0;2
2019-07-03 09:01:58;57;11;16;8;3;0;2;2;3;0;2
2019-07-03 09:02:59;57;11;16;8;3;0;2;2;3;0;2
2019-07-03 09:03:59;58;11;17;8;3;0;2;2;3;0;2
2019-07-03 09:04:58;58;11;17;8;3;0;2;2;3;0;2
2019-07-03 09:05:59;58;11;17;8;3;0;2;2;3;0;2
2019-07-03 09:06:59;59;11;18;8;3;0;2;2;3;0;2
2019-07-03 09:07:58;59;11;18;8;3;0;2;2;3;0;2
2019-07-03 09:08:59;59;11;18;8;3;0;2;2;3;0;2
2019-07-03 09:09:59;61;12;19;8;3;0;2;2;3;0;2
2019-07-03 09:10:58;62;12;19;8;4;0;2;2;3;0;2
2019-07-03 09:11:59;62;12;19;8;4;0;2;2;3;0;2
2019-07-03 09:12:59;62;12;19;8;4;0;2;2;3;0;2
2019-07-03 09:13:58;62;12;19;8;4;0;2;2;3;0;2
2019-07-03 09:14:59;63;13;19;8;4;0;2;2;3;0;2
2019-07-03 09:15:59;63;13;19;8;4;0;2;2;3;0;2
2019-07-03 09:16:58;63;13;19;8;4;0;2;2;3;0;2
2019-07-03 09:17:59;63;13;19;8;4;0;2;2;3;0;2
2019-07-03 09:18:59;63;13;19;8;4;0;2;2;3;0;2
2019-07-03 09:19:58;63;13;19;8;4;0;2;2;3;0;2
2019-07-03 09:20:59;63;13;19;8;4;0;2;2;3;0;2
2019-07-03 09:21:58;63;13;19;8;4;0;2;2;3;0;2
2019-07-03 09:22:59;63;13;19;8;4;0;2;2;3;0;2
2019-07-03 09:23:59;63;13;19;8;4;0;2;2;3;0;2
2019-07-03 09:24:58;63;13;19;8;4;0;2;2;3;0;2
2019-07-03 09:25:59;63;13;19;8;4;0;2;2;3;0;2
2019-07-03 09:26:59;63;13;19;8;4;0;2;2;3;0;2
2019-07-03 09:27:58;63;13;19;8;4;0;2;2;3;0;2
2019-07-03 09:28:59;63;13;19;8;4;0;2;2;3;0;2
2019-07-03 09:29:59;64;13;19;8;4;0;2;2;3;0;2
2019-07-03 09:30:58;65;14;19;8;4;0;2;2;3;0;2
2019-07-03 09:31:59;65;14;19;8;4;0;2;2;3;0;2
2019-07-03 09:32:59;65;14;19;8;4;0;2;2;3;0;2
2019-07-03 09:33:58;65;14;19;8;4;0;2;2;3;0;2
2019-07-03 09:34:59;65;14;19;8;4;0;2;2;3;0;2
2019-07-03 09:35:59;65;14;19;8;4;0;2;2;3;0;2
2019-07-03 09:36:58;65;14;19;8;4;0;2;2;3;0;2
2019-07-03 09:37:59;65;14;19;8;4;0;2;2;3;0;2
2019-07-03 09:38:59;66;14;20;8;4;0;2;2;3;0;2
2019-07-03 09:39:58;66;14;20;8;4;0;2;2;3;0;2
2019-07-03 09:40:59;66;14;20;8;4;0;2;2;3;0;2
2019-07-03 09:41:59;67;14;21;8;4;0;2;2;3;0;2
2019-07-03 09:42:58;67;14;21;8;4;0;2;2;3;0;2
2019-07-03 09:43:59;68;14;22;8;4;0;2;2;3;0;2
2019-07-03 09:44:58;68;14;22;8;4;0;2;2;3;0;2
2019-07-03 09:45:59;69;14;22;9;4;0;2;2;3;0;2
2019-07-03 09:46:59;69;14;22;9;4;0;2;2;3;0;2
2019-07-03 09:47:58;69;14;22;9;4;0;2;2;3;0;2
2019-07-03 09:48:59;69;14;22;9;4;0;2;2;3;0;2
2019-07-03 09:49:58;69;14;22;9;4;0;2;2;3;0;2
2019-07-03 09:50:59;69;14;22;9;4;0;2;2;3;0;2
2019-07-03 09:51:59;69;14;22;9;4;0;2;2;3;0;2
2019-07-03 09:52:58;69;14;22;9;4;0;2;2;3;0;2
2019-07-03 09:53:59;69;14;22;9;4;0;2;2;3;0;2
2019-07-03 09:54:59;69;14;22;9;4;0;2;2;3;0;2
2019-07-03 09:55:58;69;14;22;9;4;0;2;2;3;0;2
2019-07-03 09:56:59;70;15;22;9;4;0;2;2;3;0;2
2019-07-03 09:57:59;70;15;22;9;4;0;2;2;3;0;2
2019-07-03 09:58:58;70;15;22;9;4;0;2;2;3;0;2
2019-07-03 09:59:59;70;15;22;9;4;0;2;2;3;0;2
2019-07-03 10:00:59;70;15;22;9;4;0;2;2;3;0;2
2019-07-03 10:01:58;70;15;22;9;4;0;2;2;3;0;2
2019-07-03 10:02:59;70;15;22;9;4;0;2;2;3;0;2
2019-07-03 10:03:59;70;15;22;9;4;0;2;2;3;0;2
2019-07-03 10:04:58;70;15;22;9;4;0;2;2;3;0;2
2019-07-03 10:05:59;71;15;22;9;4;0;3;2;3;0;2
2019-07-03 10:06:59;71;15;22;9;4;0;3;2;3;0;2
2019-07-03 10:07:58;71;15;22;9;4;0;3;2;3;0;2
2019-07-03 10:08:59;71;15;22;9;4;0;3;2;3;0;2
2019-07-03 10:09:59;71;15;22;9;4;0;3;2;3;0;2
2019-07-03 10:10:58;71;15;22;9;4;0;3;2;3;0;2
2019-07-03 10:11:59;71;15;22;9;4;0;3;2;3;0;2
2019-07-03 10:12:58;71;15;22;9;4;0;3;2;3;0;2
2019-07-03 10:13:59;71;15;22;9;4;0;3;2;3;0;2
2019-07-03 10:14:59;71;15;22;9;4;0;3;2;3;0;2
2019-07-03 10:15:58;72;15;22;10;4;0;3;2;3;0;2
2019-07-03 10:16:59;72;15;22;10;4;0;3;2;3;0;2
2019-07-03 10:17:59;72;15;22;10;4;0;3;2;3;0;2
2019-07-03 10:18:58;73;15;22;11;4;0;3;2;3;0;2
2019-07-03 10:19:59;74;15;23;11;4;0;3;2;3;0;2
2019-07-03 10:20:59;74;15;23;11;4;0;3;2;3;0;2
2019-07-03 10:21:58;74;15;23;11;4;0;3;2;3;0;2
2019-07-03 10:22:59;75;16;23;11;4;0;3;2;3;0;2
2019-07-03 10:23:59;75;16;23;11;4;0;3;2;3;0;2
2019-07-03 10:24:58;75;16;23;11;4;0;3;2;3;0;2
2019-07-03 10:25:59;75;16;23;11;4;0;3;2;3;0;2
2019-07-03 10:26:59;75;16;23;11;4;0;3;2;3;0;2
2019-07-03 10:27:58;75;16;23;11;4;0;3;2;3;0;2
2019-07-03 10:28:59;75;16;23;11;4;0;3;2;3;0;2
2019-07-03 10:29:59;75;16;23;11;4;0;3;2;3;0;2
2019-07-03 10:30:58;75;16;23;11;4;0;3;2;3;0;2
2019-07-03 10:31:59;75;16;23;11;4;0;3;2;3;0;2
2019-07-03 10:32:58;75;16;23;11;4;0;3;2;3;0;2
2019-07-03 10:33:59;76;16;24;11;4;0;3;2;3;0;2
2019-07-03 10:34:59;76;16;24;11;4;0;3;2;3;0;2
2019-07-03 10:35:58;76;16;24;11;4;0;3;2;3;0;2
2019-07-03 10:36:59;78;16;25;11;4;0;4;2;3;0;2
2019-07-03 10:37:58;78;16;25;11;4;0;4;2;3;0;2
2019-07-03 10:38:59;78;16;25;11;4;0;4;2;3;0;2
2019-07-03 10:39:59;79;16;26;11;4;0;4;2;3;0;2
2019-07-03 10:40:59;79;16;26;11;4;0;4;2;3;0;2
2019-07-03 10:41:58;79;16;26;11;4;0;4;2;3;0;2
2019-07-03 10:42:59;79;16;26;11;4;0;4;2;3;0;2
2019-07-03 10:43:59;81;16;27;12;4;0;4;2;3;0;2
2019-07-03 10:44:58;81;16;27;12;4;0;4;2;3;0;2
2019-07-03 10:45:59;81;16;27;12;4;0;4;2;3;0;2
2019-07-03 10:46:58;82;17;27;12;4;0;4;2;3;0;2
2019-07-03 10:47:59;82;17;27;12;4;0;4;2;3;0;2
2019-07-03 10:48:59;82;17;27;12;4;0;4;2;3;0;2
2019-07-03 10:49:58;83;17;28;12;4;0;4;2;3;0;2
2019-07-03 10:50:59;83;17;28;12;4;0;4;2;3;0;2
2019-07-03 10:51:59;83;17;28;12;4;0;4;2;3;0;2
2019-07-03 10:52:58;83;17;28;12;4;0;4;2;3;0;2
2019-07-03 10:53:59;83;17;28;12;4;0;4;2;3;0;2
2019-07-03 10:54:59;83;17;28;12;4;0;4;2;3;0;2
2019-07-03 10:55:58;83;17;28;12;4;0;4;2;3;0;2
2019-07-03 10:56:59;83;17;28;12;4;0;4;2;3;0;2
2019-07-03 10:57:59;83;17;28;12;4;0;4;2;3;0;2
2019-07-03 10:58:58;83;17;28;12;4;0;4;2;3;0;2
2019-07-03 10:59:59;84;17;29;12;4;0;4;2;3;0;2
2019-07-03 11:00:59;84;17;29;12;4;0;4;2;3;0;2
2019-07-03 11:01:58;84;17;29;12;4;0;4;2;3;0;2
2019-07-03 11:02:59;84;17;29;12;4;0;4;2;3;0;2
2019-07-03 11:03:58;84;17;29;12;4;0;4;2;3;0;2
2019-07-03 11:04:59;84;17;29;12;4;0;4;2;3;0;2
2019-07-03 11:05:59;84;17;29;12;4;0;4;2;3;0;2
2019-07-03 11:07:00;84;17;29;12;4;0;4;2;3;0;2
2019-07-03 11:07:58;84;17;29;12;4;0;4;2;3;0;2
2019-07-03 11:08:59;84;17;29;12;4;0;4;2;3;0;2
2019-07-03 11:09:58;84;17;29;12;4;0;4;2;3;0;2
2019-07-03 11:10:59;85;17;29;13;4;0;4;2;3;0;2
2019-07-03 11:11:58;85;17;29;13;4;0;4;2;3;0;2
2019-07-03 11:12:59;85;17;29;13;4;0;4;2;3;0;2
2019-07-03 11:13:58;85;17;29;13;4;0;4;2;3;0;2
2019-07-03 11:14:59;86;17;30;13;4;0;4;2;3;0;2
2019-07-03 11:15:59;86;17;30;13;4;0;4;2;3;0;2
2019-07-03 11:16:58;86;17;30;13;4;0;4;2;3;0;2
2019-07-03 11:17:59;87;17;31;13;4;0;4;2;3;0;2
2019-07-03 11:18:59;87;17;31;13;4;0;4;2;3;0;2
2019-07-03 11:19:58;88;17;32;13;4;0;4;2;3;0;2
2019-07-03 11:20:59;88;17;32;13;4;0;4;2;3;0;2
2019-07-03 11:21:59;88;17;32;13;4;0;4;2;3;0;2
2019-07-03 11:22:58;89;17;32;13;4;0;4;2;3;0;2
2019-07-03 11:23:59;89;17;32;13;4;0;4;2;3;0;2
2019-07-03 11:24:59;89;17;32;13;4;0;4;2;3;0;2
2019-07-03 11:25:58;89;17;32;13;4;0;4;2;3;0;2
2019-07-03 11:26:59;90;17;32;13;4;0;4;2;3;0;2
2019-07-03 11:27:59;90;17;32;13;4;0;4;2;3;0;2
2019-07-03 11:28:58;90;17;32;13;4;0;4;2;3;0;2
2019-07-03 11:29:59;90;17;32;13;4;0;4;2;3;0;2
2019-07-03 11:30:58;90;17;32;13;4;0;4;2;3;0;2
2019-07-03 11:31:59;90;17;32;13;4;0;4;2;3;0;2
2019-07-03 11:32:59;90;17;32;13;4;0;4;2;3;0;2
2019-07-03 11:33:58;90;17;32;13;4;0;4;2;3;0;2
2019-07-03 11:34:59;90;17;32;13;4;0;4;2;3;0;2
2019-07-03 11:35:59;90;17;32;13;4;0;4;2;3;0;2
2019-07-03 11:36:58;91;18;32;13;4;0;4;2;3;0;2
2019-07-03 11:37:59;91;18;32;13;4;0;4;2;3;0;2
2019-07-03 11:38:59;91;18;32;13;4;0;4;2;3;0;2
2019-07-03 11:39:58;91;18;32;13;4;0;4;2;3;0;2
2019-07-03 11:40:59;91;18;32;13;4;0;4;2;3;0;2
2019-07-03 11:41:59;91;18;32;13;4;0;4;2;3;0;2
2019-07-03 11:42:58;93;18;33;13;4;0;4;3;3;0;2
2019-07-03 11:43:59;93;18;33;13;4;0;4;3;3;0;2
2019-07-03 11:44:59;93;18;33;13;4;0;4;3;3;0;2
2019-07-03 11:45:58;93;18;33;13;4;0;4;3;3;0;2
2019-07-03 11:46:59;93;18;33;13;4;0;4;3;3;0;2
2019-07-03 11:47:58;93;18;33;13;4;0;4;3;3;0;2
2019-07-03 11:48:59;93;18;33;13;4;0;4;3;3;0;2
2019-07-03 11:49:59;93;18;33;13;4;0;4;3;3;0;2
2019-07-03 11:50:58;93;18;33;13;4;0;4;3;3;0;2
2019-07-03 11:51:59;93;18;33;13;4;0;4;3;3;0;2
2019-07-03 11:52:59;93;18;33;13;4;0;4;3;3;0;2
2019-07-03 11:53:58;93;18;33;13;4;0;4;3;3;0;2
2019-07-03 11:54:59;93;18;33;13;4;0;4;3;3;0;2
2019-07-03 11:55:59;94;18;33;13;4;0;5;3;3;0;2
2019-07-03 11:56:59;93;18;33;13;4;0;5;3;3;0;2
2019-07-03 11:57:58;93;18;33;13;4;0;5;3;3;0;2
2019-07-03 11:58:59;93;18;33;13;4;0;5;3;3;0;2
2019-07-03 11:59:58;93;18;33;13;4;0;5;3;3;0;2
2019-07-03 12:00:59;93;18;33;13;4;0;5;3;3;0;2
2019-07-03 12:01:59;93;18;33;13;4;0;5;3;3;0;2
2019-07-03 12:02:58;93;18;33;13;4;0;5;3;3;0;2
2019-07-03 12:03:59;93;18;33;13;4;0;5;3;3;0;2
2019-07-03 12:04:59;93;18;33;13;4;0;5;3;3;0;2
2019-07-03 12:05:58;93;18;33;13;4;0;5;3;3;0;2
2019-07-03 12:06:59;93;18;33;13;4;0;5;3;3;0;2
2019-07-03 12:07:58;95;18;33;13;4;0;5;3;4;0;2
2019-07-03 12:08:59;95;18;33;13;4;0;5;3;4;0;2
2019-07-03 12:09:59;95;18;33;13;4;0;5;3;4;0;2
2019-07-03 12:10:58;95;18;33;13;4;0;5;3;4;0;2
2019-07-03 12:11:59;95;18;33;13;4;0;5;3;4;0;2
2019-07-03 12:12:59;95;18;33;13;4;0;5;3;4;0;2
2019-07-03 12:13:58;96;19;33;13;4;0;5;3;4;0;2
2019-07-03 12:14:59;96;19;33;13;4;0;5;3;4;0;2
2019-07-03 12:15:59;97;19;34;13;4;0;5;3;4;0;2
2019-07-03 12:17:00;97;19;34;13;4;0;5;3;4;0;2
2019-07-03 12:17:58;97;19;34;13;4;0;5;3;4;0;2
2019-07-03 12:18:59;97;19;34;13;4;0;5;3;4;0;2
2019-07-03 12:19:58;97;19;34;13;4;0;5;3;4;0;2
2019-07-03 12:20:59;97;19;34;13;4;0;5;3;4;0;2
2019-07-03 12:21:59;97;19;34;13;4;0;5;3;4;0;2
2019-07-03 12:22:58;97;19;34;13;4;0;5;3;4;0;2
2019-07-03 12:23:59;97;19;34;13;4;0;5;3;4;0;2
2019-07-03 12:24:58;97;19;34;13;4;0;5;3;4;0;2
2019-07-03 12:25:59;97;19;34;13;4;0;5;3;4;0;2
2019-07-03 12:26:59;97;20;34;13;4;0;5;3;3;0;2
2019-07-03 12:27:59;97;20;34;13;4;0;5;3;3;0;2
2019-07-03 12:28:59;97;20;34;13;4;0;5;3;3;0;2
2019-07-03 12:29:59;97;20;34;13;4;0;5;3;3;0;2
2019-07-03 12:30:58;97;20;34;13;4;0;5;3;3;0;2
2019-07-03 12:31:59;98;20;35;13;4;0;5;3;3;0;2
2019-07-03 12:32:59;98;20;35;13;4;0;5;3;3;0;2
2019-07-03 12:33:58;98;20;35;13;4;0;5;3;3;0;2
2019-07-03 12:34:59;98;20;35;13;4;0;5;3;3;0;2
2019-07-03 12:35:58;98;20;35;13;4;0;5;3;3;0;2
2019-07-03 12:36:59;99;20;35;13;4;0;5;3;3;0;3
2019-07-03 12:37:59;99;20;35;13;4;0;5;3;3;0;3
2019-07-03 12:38:58;100;20;35;14;4;0;5;3;3;0;3
2019-07-03 12:39:59;100;20;35;14;4;0;5;3;3;0;3
2019-07-03 12:40:59;100;20;35;14;4;0;5;3;3;0;3
2019-07-03 12:41:59;100;20;35;14;4;0;5;3;3;0;3
2019-07-03 12:42:58;100;20;35;14;4;0;5;3;3;0;3
2019-07-03 12:43:59;100;20;35;14;4;0;5;3;3;0;3
2019-07-03 12:44:59;100;20;35;14;4;0;5;3;3;0;3
2019-07-03 12:45:58;100;20;35;14;4;0;5;3;3;0;3
2019-07-03 12:46:59;100;20;35;14;4;0;5;3;3;0;3
2019-07-03 12:47:58;100;20;35;14;4;0;5;3;3;0;3
2019-07-03 12:48:59;100;20;35;14;4;0;5;3;3;0;3
2019-07-03 12:49:59;100;20;35;14;4;0;5;3;3;0;3
2019-07-03 12:50:58;100;20;35;14;4;0;5;3;3;0;3
2019-07-03 12:51:59;101;21;35;14;4;0;5;3;3;0;3
2019-07-03 12:52:59;102;21;35;14;4;0;6;3;3;0;3
2019-07-03 12:53:58;102;21;35;14;4;0;6;3;3;0;3
2019-07-03 12:54:59;102;21;35;14;4;0;6;3;3;0;3
2019-07-03 12:55:59;102;21;35;14;4;0;6;3;3;0;3
2019-07-03 12:56:58;102;21;35;14;4;0;6;3;3;0;3
2019-07-03 12:57:59;102;21;35;14;4;0;6;3;3;0;3
2019-07-03 12:58:59;102;21;35;14;4;0;6;3;3;0;3
2019-07-03 12:59:58;102;21;35;14;4;0;6;3;3;0;3
2019-07-03 13:00:59;102;21;35;14;4;0;6;3;3;0;3
2019-07-03 13:01:59;102;21;35;14;4;0;6;3;3;0;3
2019-07-03 13:02:58;102;21;35;14;4;0;6;3;3;0;3
2019-07-03 13:03:59;102;21;35;14;4;0;6;3;3;0;3
2019-07-03 13:04:59;102;21;35;14;4;0;6;3;3;0;3
2019-07-03 13:05:58;102;21;35;14;4;0;6;3;3;0;3
2019-07-03 13:06:59;102;21;35;14;4;0;6;3;3;0;3
2019-07-03 13:07:59;102;21;35;14;4;0;6;3;3;0;3
2019-07-03 13:08:58;102;21;35;14;4;0;6;3;3;0;3
2019-07-03 13:09:59;102;21;35;14;4;0;6;3;3;0;3
2019-07-03 13:10:59;102;21;35;14;4;0;6;3;3;0;3
2019-07-03 13:11:58;102;21;35;14;4;0;6;3;3;0;3
2019-07-03 13:12:59;102;21;35;14;4;0;6;3;3;0;3
2019-07-03 13:13:59;103;21;35;14;5;0;6;3;3;0;3
2019-07-03 13:14:58;103;21;35;14;5;0;6;3;3;0;3
2019-07-03 13:15:59;103;21;35;14;5;0;6;3;3;0;3
2019-07-03 13:16:59;103;21;35;14;5;0;6;3;3;0;3
2019-07-03 13:17:58;103;21;35;14;5;0;6;3;3;0;3
2019-07-03 13:18:59;103;21;35;14;5;0;6;3;3;0;3
2019-07-03 13:19:59;103;21;35;14;5;0;6;3;3;0;3
2019-07-03 13:20:58;103;21;35;14;5;0;6;3;3;0;3
2019-07-03 13:21:59;103;21;35;14;5;0;6;3;3;0;3
2019-07-03 13:22:59;103;21;35;14;5;0;6;3;3;0;3
2019-07-03 13:23:58;103;21;35;14;5;0;6;3;3;0;3
2019-07-03 13:24:59;103;21;35;14;5;0;6;3;3;0;3
2019-07-03 13:25:59;103;21;35;14;5;0;6;3;3;0;3
2019-07-03 13:26:58;103;21;35;14;5;0;6;3;3;0;3
2019-07-03 13:27:59;104;21;35;14;5;0;6;3;3;0;3
2019-07-03 13:28:58;104;21;35;14;5;0;6;3;3;0;3
2019-07-03 13:29:59;104;21;35;14;5;0;6;3;3;0;3
2019-07-03 13:30:59;104;21;35;14;5;0;6;3;3;0;3
2019-07-03 13:31:58;104;21;35;14;5;0;6;3;3;0;3
2019-07-03 13:32:59;104;21;35;14;5;0;6;3;3;0;3
2019-07-03 13:33:59;104;21;35;14;5;0;6;3;3;0;3
2019-07-03 13:34:58;104;21;35;14;5;0;6;3;3;0;3
2019-07-03 13:35:59;104;21;35;14;5;0;6;3;3;0;3
2019-07-03 13:36:59;104;21;35;14;5;0;6;3;3;0;3
2019-07-03 13:37:58;104;21;35;14;5;0;6;3;3;0;3
2019-07-03 13:38:59;104;21;35;14;5;0;6;3;3;0;3
2019-07-03 13:39:58;104;21;35;14;5;0;6;3;3;0;3
2019-07-03 13:40:59;104;21;35;14;5;0;6;3;3;0;3
2019-07-03 13:41:59;104;21;35;14;5;0;6;3;3;0;3
2019-07-03 13:42:58;104;21;35;14;5;0;6;3;3;0;3
2019-07-03 13:43:59;104;21;35;14;5;0;6;3;3;0;3
2019-07-03 13:44:59;104;21;35;14;5;0;6;3;3;0;3
2019-07-03 13:46:00;104;21;35;14;5;0;6;3;3;0;3
2019-07-03 13:46:58;104;21;35;14;5;0;6;3;3;0;3
2019-07-03 13:47:59;104;21;35;14;5;0;6;3;3;0;3
2019-07-03 13:49:00;104;21;35;14;5;0;6;3;3;0;3
2019-07-03 13:49:58;104;21;35;14;5;0;6;3;3;0;3
2019-07-03 13:50:59;104;21;35;14;5;0;6;3;3;0;3
2019-07-03 13:51:58;104;21;35;14;5;0;6;3;3;0;3
2019-07-03 13:52:59;104;21;35;14;5;0;6;3;3;0;3
2019-07-03 13:53:59;104;21;35;14;5;0;6;3;3;0;3
2019-07-03 13:54:58;104;21;35;14;5;0;6;3;3;0;3
2019-07-03 13:55:59;105;21;36;14;5;0;6;3;3;0;3
2019-07-03 13:56:58;105;21;36;14;5;0;6;3;3;0;3
2019-07-03 13:57:59;106;21;37;14;5;0;6;3;3;0;3
2019-07-03 13:58:59;106;21;37;14;5;0;6;3;3;0;3
2019-07-03 13:59:58;106;21;37;14;5;0;6;3;3;0;3
2019-07-03 14:00:59;106;21;37;14;5;0;6;3;3;0;3
2019-07-03 14:01:59;106;21;37;14;5;0;6;3;3;0;3
2019-07-03 14:02:58;106;21;37;14;5;0;6;3;3;0;3
2019-07-03 14:03:59;106;21;37;14;5;0;6;3;3;0;3
2019-07-03 14:04:59;106;21;37;14;5;0;6;3;3;0;3
2019-07-03 14:05:58;106;21;37;14;5;0;6;3;3;0;3
2019-07-03 14:06:59;106;21;37;14;5;0;6;3;3;0;3
2019-07-03 14:07:58;105;21;37;14;5;0;6;3;3;0;3
2019-07-03 14:08:59;105;21;37;14;5;0;6;3;3;0;3
2019-07-03 14:10:00;105;22;36;14;5;0;6;3;3;0;3
2019-07-03 14:10:58;105;22;36;14;5;0;6;3;3;0;3
2019-07-03 14:11:59;105;22;36;14;5;0;6;3;3;0;3
2019-07-03 14:12:58;105;22;36;14;5;0;6;3;3;0;3
2019-07-03 14:13:59;105;22;36;14;5;0;6;3;3;0;3
2019-07-03 14:14:59;105;22;36;14;5;0;6;3;3;0;3
2019-07-03 14:15:58;105;22;36;14;5;0;6;3;3;0;3
2019-07-03 14:16:59;105;22;36;14;5;0;6;3;3;0;3
