datetime;total_votes;pavelomg;navalny;shamanka2_0;KOCTOPE3;Terkin;xtal;xtend;Shady;vjik;UndeadMoroz
2020-10-28 20:16:59;215;121;27;18;9;10;3;3;3;2;2
2020-10-28 20:17:58;215;121;27;18;9;10;3;3;3;2;2
2020-10-28 20:18:59;215;121;27;18;9;10;3;3;3;2;2
2020-10-28 20:19:59;215;121;27;18;9;10;3;3;3;2;2
2020-10-28 20:20:58;215;121;27;18;9;10;3;3;3;2;2
2020-10-28 20:21:59;215;121;27;18;9;10;3;3;3;2;2
2020-10-28 20:22:59;215;121;27;18;9;10;3;3;3;2;2
2020-10-28 20:23:58;215;121;27;18;9;10;3;3;3;2;2
2020-10-28 20:24:59;215;121;27;18;9;10;3;3;3;2;2
2020-10-28 20:25:59;215;121;27;18;9;10;3;3;3;2;2
2020-10-28 20:26:58;215;121;27;18;9;10;3;3;3;2;2
2020-10-28 20:27:59;215;121;27;18;9;10;3;3;3;2;2
2020-10-28 20:28:59;215;121;27;18;9;10;3;3;3;2;2
2020-10-28 20:29:58;215;121;27;18;9;10;3;3;3;2;2
2020-10-28 20:30:59;215;121;27;18;9;10;3;3;3;2;2
2020-10-28 20:31:59;215;121;27;18;9;10;3;3;3;2;2
2020-10-28 20:32:59;215;121;27;18;9;10;3;3;3;2;2
2020-10-28 20:33:58;216;121;27;19;9;10;3;3;3;2;2
2020-10-28 20:34:59;216;121;27;19;9;10;3;3;3;2;2
2020-10-28 20:35:59;215;120;27;19;9;10;3;3;3;2;2
2020-10-28 20:36:58;215;120;27;19;9;10;3;3;3;2;2
2020-10-28 20:37:59;215;120;27;19;9;10;3;3;3;2;2
2020-10-28 20:38:58;215;120;27;19;9;10;3;3;3;2;2
2020-10-28 20:39:59;215;120;27;19;9;10;3;3;3;2;2
2020-10-28 20:40:59;215;120;27;19;9;10;3;3;3;2;2
2020-10-28 20:41:58;215;120;27;19;9;10;3;3;3;2;2
2020-10-28 20:42:59;215;120;27;19;9;10;3;3;3;2;2
2020-10-28 20:43:59;215;120;27;19;9;10;3;3;3;2;2
2020-10-28 20:44:58;215;120;27;19;9;10;3;3;3;2;2
2020-10-28 20:45:59;216;121;27;19;9;10;3;3;3;2;2
2020-10-28 20:46:59;216;121;27;19;9;10;3;3;3;2;2
2020-10-28 20:47:59;216;121;27;19;9;10;3;3;3;2;2
2020-10-28 20:48:58;216;121;27;19;9;10;3;3;3;2;2
2020-10-28 20:49:59;216;121;27;19;9;10;3;3;3;2;2
2020-10-28 20:50:59;216;121;27;19;9;10;3;3;3;2;2
2020-10-28 20:51:58;216;121;27;19;9;10;3;3;3;2;2
2020-10-28 20:52:59;216;121;27;19;9;10;3;3;3;2;2
2020-10-28 20:53:58;216;121;27;19;9;10;3;3;3;2;2
2020-10-28 20:54:59;216;121;27;19;9;10;3;3;3;2;2
2020-10-28 20:55:59;217;122;27;19;9;10;3;3;3;2;2
2020-10-28 20:56:59;217;122;27;19;9;10;3;3;3;2;2
2020-10-28 20:57:58;217;122;27;19;9;10;3;3;3;2;2
2020-10-28 20:58:59;218;122;27;19;9;10;4;3;3;2;2
2020-10-28 20:59:58;218;122;27;19;9;10;4;3;3;2;2
2020-10-28 21:00:59;218;122;27;19;9;10;4;3;3;2;2
2020-10-28 21:01:59;219;122;27;19;9;10;4;3;3;2;2
2020-10-28 21:02:58;219;122;27;19;9;10;4;3;3;2;2
2020-10-28 21:03:59;220;122;28;19;9;10;4;3;3;2;2
2020-10-28 21:04:59;220;122;28;19;9;10;4;3;3;2;2
2020-10-28 21:05:58;220;122;28;19;9;10;4;3;3;2;2
2020-10-28 21:06:59;220;122;28;19;9;10;4;3;3;2;2
2020-10-28 21:07:59;220;122;28;19;9;10;4;3;3;2;2
2020-10-28 21:08:58;220;122;28;19;9;10;4;3;3;2;2
2020-10-28 21:09:59;220;122;28;19;9;10;4;3;3;2;2
2020-10-28 21:10:59;221;123;28;19;9;10;4;3;3;2;2
2020-10-28 21:11:58;221;123;28;19;9;10;4;3;3;2;2
2020-10-28 21:12:59;221;123;28;19;9;10;4;3;3;2;2
2020-10-28 21:13:59;221;123;28;19;9;10;4;3;3;2;2
2020-10-28 21:14:58;221;123;28;19;9;10;4;3;3;2;2
2020-10-28 21:15:59;222;123;29;19;9;10;4;3;3;2;2
2020-10-28 21:16:58;222;123;29;19;9;10;4;3;3;2;2
2020-10-28 21:17:59;223;123;29;19;10;10;4;3;3;2;2
2020-10-28 21:18:59;223;123;29;19;10;10;4;3;3;2;2
2020-10-28 21:19:59;223;123;29;19;10;10;4;3;3;2;2
2020-10-28 21:20:58;224;124;29;19;10;10;4;3;3;2;2
2020-10-28 21:21:59;224;124;29;19;10;10;4;3;3;2;2
2020-10-28 21:22:59;225;125;29;19;10;10;4;3;3;2;2
2020-10-28 21:23:58;225;125;29;19;10;10;4;3;3;2;2
2020-10-28 21:24:59;225;125;29;19;10;10;4;3;3;2;2
2020-10-28 21:25:59;225;125;29;19;10;10;4;3;3;2;2
2020-10-28 21:26:58;226;126;29;19;10;10;4;3;3;2;2
2020-10-28 21:27:59;226;126;29;19;10;10;4;3;3;2;2
2020-10-28 21:28:59;226;126;29;19;10;10;4;3;3;2;2
2020-10-28 21:29:58;226;126;29;19;10;10;4;3;3;2;2
2020-10-28 21:30:59;226;126;29;19;10;10;4;3;3;2;2
2020-10-28 21:31:59;226;126;29;19;10;10;4;3;3;2;2
2020-10-28 21:32:58;226;126;29;19;10;10;4;3;3;2;2
2020-10-28 21:33:59;226;126;29;19;10;10;4;3;3;2;2
2020-10-28 21:34:59;226;126;29;19;10;10;4;3;3;2;2
2020-10-28 21:35:58;226;126;29;19;10;10;4;3;3;2;2
2020-10-28 21:36:59;226;126;29;19;10;10;4;3;3;2;2
2020-10-28 21:37:59;226;126;29;19;10;10;4;3;3;2;2
2020-10-28 21:38:58;226;126;29;19;10;10;4;3;3;2;2
2020-10-28 21:39:59;226;126;29;19;10;10;4;3;3;2;2
2020-10-28 21:40:59;226;126;29;19;10;10;4;3;3;2;2
2020-10-28 21:41:58;226;126;29;19;10;10;4;3;3;2;2
2020-10-28 21:42:59;226;126;29;19;10;10;4;3;3;2;2
2020-10-28 21:43:59;226;126;29;19;10;10;4;3;3;2;2
2020-10-28 21:44:58;226;126;29;19;10;10;4;3;3;2;2
2020-10-28 21:45:59;226;126;29;19;10;10;4;3;3;2;2
2020-10-28 21:46:59;226;126;29;19;10;10;4;3;3;2;2
2020-10-28 21:47:58;226;126;29;19;10;10;4;3;3;2;2
2020-10-28 21:48:59;226;126;29;19;10;10;4;3;3;2;2
2020-10-28 21:49:59;226;126;29;19;10;10;4;3;3;2;2
2020-10-28 21:50:58;226;126;29;19;10;10;4;3;3;2;2
2020-10-28 21:51:59;226;126;29;19;10;10;4;3;3;2;2
2020-10-28 21:52:59;227;127;29;19;10;10;4;3;3;2;2
2020-10-28 21:53:58;227;127;29;19;10;10;4;3;3;2;2
2020-10-28 21:54:59;227;127;29;19;10;10;4;3;3;2;2
2020-10-28 21:55:59;227;127;29;19;10;10;4;3;3;2;2
2020-10-28 21:56:59;227;127;29;19;10;10;4;3;3;2;2
2020-10-28 21:57:58;228;128;29;19;10;10;4;3;3;2;2
2020-10-28 21:58:59;228;128;29;19;10;10;4;3;3;2;2
2020-10-28 21:59:58;228;128;29;19;10;10;4;3;3;2;2
2020-10-28 22:00:59;228;128;29;19;10;10;4;3;3;2;2
2020-10-28 22:01:59;228;128;29;19;10;10;4;3;3;2;2
2020-10-28 22:02:59;228;128;29;19;10;10;4;3;3;2;2
2020-10-28 22:03:58;229;129;29;19;10;10;4;3;3;2;2
2020-10-28 22:04:59;229;129;29;19;10;10;4;3;3;2;2
2020-10-28 22:05:59;230;130;29;19;10;10;4;3;3;2;2
2020-10-28 22:06:58;231;130;29;20;10;10;4;3;3;2;2
2020-10-28 22:07:59;232;130;29;21;10;10;4;3;3;2;2
2020-10-28 22:08:59;232;130;29;21;10;10;4;3;3;2;2
2020-10-28 22:09:58;232;130;29;21;10;10;4;3;3;2;2
2020-10-28 22:10:59;232;130;29;21;10;10;4;3;3;2;2
2020-10-28 22:11:58;232;130;29;21;10;10;4;3;3;2;2
2020-10-28 22:12:59;232;130;29;21;10;10;4;3;3;2;2
2020-10-28 22:13:59;232;130;29;21;10;10;4;3;3;2;2
2020-10-28 22:14:58;232;130;29;21;10;10;4;3;3;2;2
2020-10-28 22:15:59;232;130;29;21;10;10;4;3;3;2;2
2020-10-28 22:16:59;232;130;29;21;10;10;4;3;3;2;2
2020-10-28 22:17:58;233;131;29;21;10;10;4;3;3;2;2
2020-10-28 22:18:59;233;131;29;21;10;10;4;3;3;2;2
2020-10-28 22:19:58;233;131;29;21;10;10;4;3;3;2;2
2020-10-28 22:20:59;233;131;29;21;10;10;4;3;3;2;2
2020-10-28 22:21:59;233;131;29;21;10;10;4;3;3;2;2
2020-10-28 22:22:58;233;131;29;21;10;10;4;3;3;2;2
2020-10-28 22:23:59;233;131;29;21;10;10;4;3;3;2;2
2020-10-28 22:24:59;233;131;29;21;10;10;4;3;3;2;2
2020-10-28 22:25:58;233;131;29;21;10;10;4;3;3;2;2
2020-10-28 22:26:59;233;131;29;21;10;10;4;3;3;2;2
2020-10-28 22:27:59;234;132;29;21;10;10;4;3;3;2;2
2020-10-28 22:28:58;234;132;29;21;10;10;4;3;3;2;2
2020-10-28 22:29:59;234;132;29;21;10;10;4;3;3;2;2
2020-10-28 22:30:58;234;132;29;21;10;10;4;3;3;2;2
2020-10-28 22:31:59;234;132;29;21;10;10;4;3;3;2;2
2020-10-28 22:32:59;234;132;29;21;10;10;4;3;3;2;2
2020-10-28 22:33:58;234;132;29;21;10;10;4;3;3;2;2
2020-10-28 22:34:59;234;132;29;21;10;10;4;3;3;2;2
2020-10-28 22:35:59;234;132;29;21;10;10;4;3;3;2;2
2020-10-28 22:36:58;234;132;29;21;10;10;4;3;3;2;2
2020-10-28 22:37:59;235;133;29;21;10;10;4;3;3;2;2
2020-10-28 22:39:00;235;133;29;21;10;10;4;3;3;2;2
2020-10-28 22:39:58;235;133;29;21;10;10;4;3;3;2;2
2020-10-28 22:40:59;235;133;29;21;10;10;4;3;3;2;2
2020-10-28 22:41:58;235;133;29;21;10;10;4;3;3;2;2
2020-10-28 22:42:59;235;133;29;21;10;10;4;3;3;2;2
2020-10-28 22:43:59;235;133;29;21;10;10;4;3;3;2;2
2020-10-28 22:44:58;235;133;29;21;10;10;4;3;3;2;2
2020-10-28 22:45:59;235;133;29;21;10;10;4;3;3;2;2
2020-10-28 22:46:59;235;133;29;21;10;10;4;3;3;2;2
2020-10-28 22:47:58;235;133;29;21;10;10;4;3;3;2;2
2020-10-28 22:48:59;235;133;29;21;10;10;4;3;3;2;2
2020-10-28 22:49:59;235;133;29;21;10;10;4;3;3;2;2
2020-10-28 22:50:58;235;133;29;21;10;10;4;3;3;2;2
2020-10-28 22:51:59;235;133;29;21;10;10;4;3;3;2;2
2020-10-28 22:52:58;236;133;30;21;10;10;4;3;3;2;2
2020-10-28 22:53:59;236;133;30;21;10;10;4;3;3;2;2
2020-10-28 22:54:59;236;133;30;21;10;10;4;3;3;2;2
2020-10-28 22:55:58;236;133;30;21;10;10;4;3;3;2;2
2020-10-28 22:56:59;236;133;30;21;10;10;4;3;3;2;2
2020-10-28 22:57:58;236;133;30;21;10;10;4;3;3;2;2
2020-10-28 22:58:59;236;133;30;21;10;10;4;3;3;2;2
2020-10-28 22:59:58;236;133;30;21;10;10;4;3;3;2;2
2020-10-28 23:00:59;236;133;30;21;10;10;4;3;3;2;2
2020-10-28 23:01:59;236;133;30;21;10;10;4;3;3;2;2
2020-10-28 23:02:58;236;133;30;21;10;10;4;3;3;2;2
2020-10-28 23:03:59;237;133;30;21;11;10;4;3;3;2;2
2020-10-28 23:04:59;238;134;30;21;11;10;4;3;3;2;2
2020-10-28 23:05:58;238;134;30;21;11;10;4;3;3;2;2
2020-10-28 23:06:59;238;134;30;21;11;10;4;3;3;2;2
2020-10-28 23:07:59;238;134;30;21;11;10;4;3;3;2;2
2020-10-28 23:08:58;238;134;30;21;11;10;4;3;3;2;2
2020-10-28 23:09:59;239;135;30;21;11;10;4;3;3;2;2
2020-10-28 23:10:58;239;135;30;21;11;10;4;3;3;2;2
2020-10-28 23:11:59;239;135;30;21;11;10;4;3;3;2;2
2020-10-28 23:12:59;240;136;30;21;11;10;4;3;3;2;2
2020-10-28 23:13:58;240;136;30;21;11;10;4;3;3;2;2
2020-10-28 23:14:59;241;136;31;21;11;10;4;3;3;2;2
2020-10-28 23:15:59;241;136;31;21;11;10;4;3;3;2;2
2020-10-28 23:16:58;241;136;31;21;11;10;4;3;3;2;2
2020-10-28 23:17:59;241;136;31;21;11;10;4;3;3;2;2
2020-10-28 23:18:59;241;136;31;21;11;10;4;3;3;2;2
2020-10-28 23:19:58;241;136;31;21;11;10;4;3;3;2;2
2020-10-28 23:20:59;242;136;31;22;11;10;4;3;3;2;2
2020-10-28 23:21:59;242;136;31;22;11;10;4;3;3;2;2
2020-10-28 23:22:59;242;136;31;22;11;10;4;3;3;2;2
2020-10-28 23:23:59;242;136;31;22;11;10;4;3;3;2;2
2020-10-28 23:24:58;242;136;31;22;11;10;4;3;3;2;2
2020-10-28 23:25:59;242;136;31;22;11;10;4;3;3;2;2
2020-10-28 23:26:58;242;136;31;22;11;10;4;3;3;2;2
2020-10-28 23:27:59;243;136;31;23;11;10;4;3;3;2;2
2020-10-28 23:28:59;243;136;31;23;11;10;4;3;3;2;2
2020-10-28 23:29:58;243;136;31;23;11;10;4;3;3;2;2
2020-10-28 23:30:59;243;136;31;23;11;10;4;3;3;2;2
2020-10-28 23:31:59;244;136;31;24;11;10;4;3;3;2;2
2020-10-28 23:32:58;244;136;31;24;11;10;4;3;3;2;2
2020-10-28 23:33:59;245;136;31;24;11;10;5;3;3;2;2
2020-10-28 23:34:59;245;136;31;24;11;10;5;3;3;2;2
2020-10-28 23:35:58;245;136;31;24;11;10;5;3;3;2;2
2020-10-28 23:36:59;245;136;31;24;11;10;5;3;3;2;2
2020-10-28 23:37:59;245;136;31;24;11;10;5;3;3;2;2
2020-10-28 23:38:58;245;136;31;24;11;10;5;3;3;2;2
2020-10-28 23:39:59;245;136;31;24;11;10;5;3;3;2;2
2020-10-28 23:40:59;245;136;31;24;11;10;5;3;3;2;2
2020-10-28 23:41:58;246;137;31;24;11;10;5;3;3;2;2
2020-10-28 23:42:59;246;137;31;24;11;10;5;3;3;2;2
2020-10-28 23:43:59;246;137;31;24;11;10;5;3;3;2;2
2020-10-28 23:44:58;246;137;31;24;11;10;5;3;3;2;2
2020-10-28 23:45:59;246;137;31;24;11;10;5;3;3;2;2
2020-10-28 23:46:59;246;137;31;24;11;10;5;3;3;2;2
2020-10-28 23:47:58;247;138;31;24;11;10;5;3;3;2;2
2020-10-28 23:48:59;247;138;31;24;11;10;5;3;3;2;2
2020-10-28 23:49:59;247;138;31;24;11;10;5;3;3;2;2
2020-10-28 23:50:58;247;138;31;24;11;10;5;3;3;2;2
2020-10-28 23:51:59;247;138;31;24;11;10;5;3;3;2;2
2020-10-28 23:52:59;247;138;31;24;11;10;5;3;3;2;2
2020-10-28 23:53:58;247;138;31;24;11;10;5;3;3;2;2
2020-10-28 23:54:59;247;138;31;24;11;10;5;3;3;2;2
2020-10-28 23:55:59;247;138;31;24;11;10;5;3;3;2;2
2020-10-28 23:56:58;247;138;31;24;11;10;5;3;3;2;2
2020-10-28 23:57:59;247;138;31;24;11;10;5;3;3;2;2
2020-10-28 23:58:59;247;138;31;24;11;10;5;3;3;2;2
2020-10-28 23:59:58;247;138;31;24;11;10;5;3;3;2;2
