datetime;total_votes;Zippymax;nenastja;shamanka2_0;navalny;megalomaniac;1917;Private_Ryan;Volodya_FM;xtend;shturn
2020-10-21 13:54:58;125;41;17;14;4;14;8;6;4;3;0
2020-10-21 13:55:59;125;42;17;14;4;14;8;6;4;3;0
2020-10-21 13:56:59;125;42;17;14;4;14;8;6;4;3;0
2020-10-21 13:57:58;125;42;17;14;4;14;8;6;4;3;0
2020-10-21 13:58:59;125;42;17;14;4;14;8;6;4;3;0
2020-10-21 13:59:59;125;42;17;14;4;14;8;6;4;3;0
2020-10-21 14:00:58;126;43;17;14;4;14;8;6;4;3;0
2020-10-21 14:01:59;126;43;17;14;4;14;8;6;4;3;0
2020-10-21 14:02:59;126;43;17;14;4;14;8;6;4;3;0
2020-10-21 14:03:58;126;43;17;14;4;14;8;6;4;3;0
2020-10-21 14:04:59;126;43;17;14;4;14;8;6;4;3;0
2020-10-21 14:05:59;126;43;17;14;4;14;8;6;4;3;0
2020-10-21 14:07:00;127;44;17;14;4;14;8;6;4;3;0
2020-10-21 14:07:58;127;44;17;14;4;14;8;6;4;3;0
2020-10-21 14:08:59;127;44;17;14;4;14;8;6;4;3;0
2020-10-21 14:09:59;127;44;17;14;4;14;8;6;4;3;0
2020-10-21 14:10:58;127;44;17;14;4;14;8;6;4;3;0
2020-10-21 14:11:59;127;44;17;14;4;14;8;6;4;3;0
2020-10-21 14:12:59;127;44;17;14;4;14;8;6;4;3;0
2020-10-21 14:13:58;127;44;17;14;4;14;8;6;4;3;0
2020-10-21 14:14:59;127;44;17;14;4;14;8;6;4;3;0
2020-10-21 14:15:58;127;44;17;14;4;14;8;6;4;3;0
2020-10-21 14:16:59;127;44;17;14;4;14;8;6;4;3;0
2020-10-21 14:17:59;127;44;17;14;4;14;8;6;4;3;0
2020-10-21 14:18:58;127;44;17;14;4;14;8;6;4;3;0
2020-10-21 14:19:59;127;44;17;14;4;14;8;6;4;3;0
2020-10-21 14:20:58;127;44;17;14;4;14;8;6;4;3;0
2020-10-21 14:21:59;127;44;17;14;4;14;8;6;4;3;0
2020-10-21 14:22:58;127;44;17;14;4;14;8;6;4;3;0
2020-10-21 14:23:59;127;44;17;14;4;14;8;6;4;3;0
2020-10-21 14:24:59;127;44;17;14;4;14;8;6;4;3;0
2020-10-21 14:25:59;129;45;17;14;5;14;8;6;4;3;0
2020-10-21 14:26:58;129;45;17;14;5;14;8;6;4;3;0
2020-10-21 14:27:59;129;45;17;14;5;14;8;6;4;3;0
2020-10-21 14:28:58;129;45;17;14;5;14;8;6;4;3;0
2020-10-21 14:29:59;129;45;17;14;5;14;8;6;4;3;0
2020-10-21 14:30:59;130;45;18;14;5;14;8;6;4;3;0
2020-10-21 14:31:59;130;45;18;14;5;14;8;6;4;3;0
2020-10-21 14:32:58;130;45;18;14;5;14;8;6;4;3;0
2020-10-21 14:33:59;130;45;18;14;5;14;8;6;4;3;0
2020-10-21 14:34:59;130;45;18;14;5;14;8;6;4;3;0
2020-10-21 14:35:58;130;45;18;14;5;14;8;6;4;3;0
2020-10-21 14:36:59;130;45;18;14;5;14;8;6;4;3;0
2020-10-21 14:37:58;130;45;18;14;5;14;8;6;4;3;0
2020-10-21 14:38:59;130;45;18;14;5;14;8;6;4;3;0
2020-10-21 14:39:59;132;45;18;15;5;15;8;6;4;3;0
2020-10-21 14:40:59;133;45;18;15;6;15;8;6;4;3;0
2020-10-21 14:41:59;133;45;18;15;6;15;8;6;4;3;0
2020-10-21 14:42:58;133;45;18;15;6;15;8;6;4;3;0
2020-10-21 14:43:59;132;45;18;15;6;15;7;6;4;3;0
2020-10-21 14:44:59;132;45;18;15;6;15;7;6;4;3;0
2020-10-21 14:45:58;132;45;18;15;6;15;7;6;4;3;0
2020-10-21 14:46:59;132;45;18;15;6;15;7;6;4;3;0
2020-10-21 14:47:59;132;45;18;15;6;15;7;6;4;3;0
2020-10-21 14:48:58;132;45;18;15;6;15;7;6;4;3;0
2020-10-21 14:49:59;132;45;18;15;6;15;7;6;4;3;0
2020-10-21 14:50:59;132;45;18;15;6;15;7;6;4;3;0
2020-10-21 14:51:58;132;45;18;15;6;15;7;6;4;3;0
2020-10-21 14:52:59;132;45;18;15;6;15;7;6;4;3;0
2020-10-21 14:53:59;132;45;18;15;6;15;7;6;4;3;0
2020-10-21 14:54:58;132;45;18;15;6;15;7;6;4;3;0
2020-10-21 14:55:59;132;45;18;15;6;15;7;6;4;3;0
2020-10-21 14:56:59;132;45;18;15;6;15;7;6;4;3;0
2020-10-21 14:57:58;133;45;18;16;6;15;7;6;4;3;0
2020-10-21 14:58:59;134;45;19;16;6;15;7;6;4;3;0
2020-10-21 14:59:59;136;46;20;16;6;15;7;6;4;3;0
2020-10-21 15:00:58;136;46;20;16;6;15;7;6;4;3;0
2020-10-21 15:01:59;137;46;21;16;6;15;7;6;4;3;0
2020-10-21 15:02:59;137;46;21;16;6;15;7;6;4;3;0
2020-10-21 15:03:58;137;46;21;16;6;15;7;6;4;3;0
2020-10-21 15:04:59;138;46;21;17;6;15;7;6;4;3;0
2020-10-21 15:05:59;138;46;21;17;6;15;7;6;4;3;0
2020-10-21 15:06:58;139;46;21;18;6;15;7;6;4;3;0
2020-10-21 15:07:59;140;46;21;18;6;16;7;6;4;3;0
2020-10-21 15:08:59;140;46;21;18;6;16;7;6;4;3;0
2020-10-21 15:09:58;140;46;21;18;6;16;7;6;4;3;0
2020-10-21 15:10:59;141;46;21;19;6;16;7;6;4;3;0
2020-10-21 15:11:59;141;46;21;19;6;16;7;6;4;3;0
2020-10-21 15:12:58;141;46;21;19;6;16;7;6;4;3;0
2020-10-21 15:13:59;141;46;21;19;6;16;7;6;4;3;0
2020-10-21 15:14:58;141;46;21;19;6;16;7;6;4;3;0
2020-10-21 15:15:59;141;46;21;19;6;16;7;6;4;3;0
2020-10-21 15:16:59;141;46;21;19;6;16;7;6;4;3;0
2020-10-21 15:17:58;141;46;21;19;6;16;7;6;4;3;0
2020-10-21 15:18:59;141;46;21;19;6;16;7;6;4;3;0
2020-10-21 15:19:59;141;46;21;19;6;16;7;6;4;3;0
2020-10-21 15:20:58;141;46;21;19;6;16;7;6;4;3;0
2020-10-21 15:21:59;142;47;21;19;6;16;7;6;4;3;0
2020-10-21 15:22:59;142;47;21;19;6;16;7;6;4;3;0
2020-10-21 15:23:58;142;47;21;19;6;16;7;6;4;3;0
2020-10-21 15:24:59;142;47;21;19;6;16;7;6;4;3;0
2020-10-21 15:25:59;142;47;21;19;6;16;7;6;4;3;0
2020-10-21 15:26:58;142;47;21;19;6;16;7;6;4;3;0
2020-10-21 15:27:59;142;47;21;19;6;16;7;6;4;3;0
2020-10-21 15:28:59;143;47;21;19;6;16;7;6;4;4;0
2020-10-21 15:29:59;143;47;21;19;6;16;7;6;4;4;0
2020-10-21 15:30:58;143;47;21;19;6;16;7;6;4;4;0
2020-10-21 15:31:59;143;47;21;19;6;16;7;6;4;4;0
2020-10-21 15:33:00;143;47;21;19;6;16;7;6;4;4;0
2020-10-21 15:33:58;143;47;22;19;6;16;6;6;4;4;0
2020-10-21 15:34:59;143;47;22;19;6;16;6;6;4;4;0
2020-10-21 15:35:58;143;47;22;19;6;16;6;6;4;4;0
2020-10-21 15:36:59;143;47;22;19;6;16;6;6;4;4;0
2020-10-21 15:37:59;143;47;22;19;6;16;6;6;4;4;0
2020-10-21 15:38:58;144;48;22;19;6;16;6;6;4;4;0
2020-10-21 15:39:59;144;48;22;19;6;16;6;6;4;4;0
2020-10-21 15:40:59;144;48;22;19;6;16;6;6;4;4;0
2020-10-21 15:41:58;144;48;22;19;6;16;6;6;4;4;0
2020-10-21 15:42:59;144;48;22;19;6;16;6;6;4;4;0
2020-10-21 15:43:59;144;48;22;19;6;16;6;6;4;4;0
2020-10-21 15:44:58;144;48;22;19;6;16;6;6;4;4;0
2020-10-21 15:45:59;144;48;22;19;6;16;6;6;4;4;0
2020-10-21 15:46:59;144;48;22;19;6;16;6;6;4;4;0
2020-10-21 15:47:58;144;48;22;19;6;16;6;6;4;4;0
2020-10-21 15:48:59;144;48;22;19;6;16;6;6;4;4;0
2020-10-21 15:49:59;144;48;22;19;7;16;6;6;4;3;0
2020-10-21 15:51:00;144;48;22;19;7;16;6;6;4;3;0
2020-10-21 15:51:58;145;48;23;19;7;16;6;6;4;3;0
2020-10-21 15:52:59;145;48;23;19;7;16;6;6;4;3;0
2020-10-21 15:53:59;145;48;23;19;7;16;6;6;4;3;0
2020-10-21 15:54:58;145;48;23;19;7;16;6;6;4;3;0
2020-10-21 15:55:59;146;49;23;19;7;16;6;6;4;3;0
2020-10-21 15:56:59;146;49;23;19;7;16;6;6;4;3;0
2020-10-21 15:57:58;146;49;23;19;7;16;6;6;4;3;0
2020-10-21 15:58:59;146;49;23;19;7;16;6;6;4;3;0
2020-10-21 15:59:59;146;49;23;19;7;16;6;6;4;3;0
2020-10-21 16:00:58;146;49;23;19;7;16;6;6;4;3;0
2020-10-21 16:01:59;146;49;23;19;7;16;6;6;4;3;0
2020-10-21 16:02:59;146;49;23;19;7;16;6;6;4;3;0
2020-10-21 16:03:59;146;49;23;19;7;16;6;6;4;3;0
2020-10-21 16:04:58;147;50;23;19;7;16;6;6;4;3;0
2020-10-21 16:05:59;148;51;23;19;7;16;6;6;4;3;0
2020-10-21 16:06:58;149;52;23;19;7;16;6;6;4;3;0
2020-10-21 16:07:59;149;52;23;19;7;16;6;6;4;3;0
2020-10-21 16:08:59;149;52;23;19;7;16;6;6;4;3;0
2020-10-21 16:10:00;149;52;23;19;7;16;6;6;4;3;0
2020-10-21 16:10:58;149;52;23;19;7;16;6;6;4;3;0
2020-10-21 16:11:59;149;52;23;19;7;16;6;6;4;3;0
2020-10-21 16:12:59;151;53;24;19;7;16;6;6;4;3;0
2020-10-21 16:13:58;151;53;24;19;7;16;6;6;4;3;0
2020-10-21 16:14:59;151;53;24;19;7;16;6;6;4;3;0
2020-10-21 16:15:59;151;53;24;19;7;16;6;6;4;3;0
2020-10-21 16:16:58;151;53;24;19;7;16;6;6;4;3;0
2020-10-21 16:17:59;152;54;24;19;7;16;6;6;4;3;0
2020-10-21 16:18:59;152;54;24;19;7;16;6;6;4;3;0
2020-10-21 16:19:58;153;55;24;19;7;16;6;6;4;3;0
2020-10-21 16:20:59;154;55;24;19;8;16;6;6;4;3;0
2020-10-21 16:21:59;154;55;24;19;8;16;6;6;4;3;0
2020-10-21 16:22:59;154;55;24;19;8;16;6;6;4;3;0
2020-10-21 16:23:58;154;55;24;19;8;16;6;6;4;3;0
2020-10-21 16:24:59;156;55;24;19;9;16;6;6;4;4;0
2020-10-21 16:25:59;157;55;24;19;10;16;6;6;4;4;0
2020-10-21 16:26:58;159;56;24;19;11;16;6;6;4;4;0
2020-10-21 16:27:59;159;56;24;19;11;16;6;6;4;4;0
2020-10-21 16:28:59;159;56;24;19;11;16;6;6;4;4;0
2020-10-21 16:29:59;159;56;24;19;11;16;6;6;4;4;0
2020-10-21 16:30:58;160;56;24;19;12;16;6;6;4;4;0
2020-10-21 16:31:59;160;56;24;19;12;16;6;6;4;4;0
2020-10-21 16:32:59;161;57;24;19;12;16;6;6;4;4;0
2020-10-21 16:33:58;161;57;24;19;12;16;6;6;4;4;0
2020-10-21 16:34:59;161;57;24;19;12;16;6;6;4;4;0
2020-10-21 16:35:58;162;57;25;19;12;16;6;6;4;4;0
2020-10-21 16:36:59;162;57;25;19;12;16;6;6;4;4;0
2020-10-21 16:37:59;162;57;25;19;12;16;6;6;4;4;0
2020-10-21 16:38:58;162;57;25;19;12;16;6;6;4;4;0
2020-10-21 16:39:59;163;57;26;19;12;16;6;6;4;4;0
2020-10-21 16:40:59;163;57;26;19;12;16;6;6;4;4;0
2020-10-21 16:41:58;163;57;26;19;12;16;6;6;4;4;0
2020-10-21 16:42:59;163;57;26;19;12;16;6;6;4;4;0
2020-10-21 16:43:59;163;57;26;19;12;16;6;6;4;4;0
2020-10-21 16:44:58;163;57;26;19;12;16;6;6;4;4;0
2020-10-21 16:45:59;164;57;27;19;12;16;6;6;4;4;0
2020-10-21 16:46:58;164;58;27;19;12;15;6;6;4;4;0
2020-10-21 16:47:58;164;58;27;19;12;15;6;6;4;4;0
2020-10-21 16:48:59;164;58;27;19;12;15;6;6;4;4;0
2020-10-21 16:49:58;164;58;27;19;12;15;6;6;4;4;0
2020-10-21 16:50:59;164;58;27;19;12;15;6;6;4;4;0
2020-10-21 16:51:59;165;58;27;19;13;15;6;6;4;4;0
2020-10-21 16:52:58;167;59;27;19;13;15;7;6;4;4;0
2020-10-21 16:53:59;167;59;28;18;13;15;7;6;4;4;0
2020-10-21 16:54:59;168;59;28;18;13;15;7;6;4;4;0
2020-10-21 16:55:58;168;59;28;18;13;15;7;6;4;4;0
2020-10-21 16:56:59;168;59;28;18;13;15;7;6;4;4;0
2020-10-21 16:57:59;168;59;28;18;13;15;7;6;4;4;0
2020-10-21 16:58:58;169;59;28;18;13;15;7;6;4;4;0
2020-10-21 16:59:59;170;59;28;18;13;15;8;6;4;4;0
2020-10-21 17:00:59;170;59;28;18;13;15;8;6;4;4;0
2020-10-21 17:01:58;170;59;28;18;13;15;8;6;4;4;0
2020-10-21 17:02:59;170;59;28;18;13;15;8;6;4;4;0
2020-10-21 17:03:59;170;59;28;18;13;15;8;6;4;4;0
2020-10-21 17:04:58;172;60;28;18;13;15;8;6;4;4;0
2020-10-21 17:05:59;172;60;28;18;13;15;8;6;4;4;0
2020-10-21 17:06:59;172;60;28;18;13;15;8;6;4;4;0
2020-10-21 17:07:59;173;60;29;18;13;15;8;6;4;4;0
2020-10-21 17:08:58;173;60;29;18;13;15;8;6;4;4;0
2020-10-21 17:09:59;173;60;29;18;13;15;8;6;4;4;0
2020-10-21 17:10:59;173;60;29;18;13;15;8;6;4;4;0
2020-10-21 17:11:58;174;60;30;18;13;15;8;6;4;4;0
2020-10-21 17:12:59;175;60;30;18;14;15;8;6;4;4;0
2020-10-21 17:13:58;175;60;30;18;14;15;8;6;4;4;0
2020-10-21 17:14:59;175;60;30;18;14;15;8;6;4;4;0
2020-10-21 17:15:59;177;62;30;18;14;15;8;6;4;4;0
2020-10-21 17:16:58;178;62;30;19;14;15;8;6;4;4;0
2020-10-21 17:17:59;178;62;30;18;15;15;8;6;4;4;0
2020-10-21 17:18:59;178;62;30;18;15;15;8;6;4;4;0
2020-10-21 17:19:59;179;63;30;18;15;15;8;6;4;4;0
2020-10-21 17:20:58;179;63;30;18;15;15;8;6;4;4;0
2020-10-21 17:21:59;179;63;30;18;15;15;8;6;4;4;0
2020-10-21 17:22:58;179;63;30;18;15;15;8;6;4;4;0
2020-10-21 17:23:59;179;63;30;18;15;15;8;6;4;4;0
2020-10-21 17:24:58;179;63;30;18;15;15;8;6;4;4;0
2020-10-21 17:25:59;179;63;30;18;15;15;8;6;4;4;0
2020-10-21 17:26:59;179;63;30;18;15;15;8;6;4;4;0
2020-10-21 17:27:58;179;63;30;18;15;15;8;6;4;4;0
2020-10-21 17:28:59;179;63;30;18;15;15;8;6;4;4;0
2020-10-21 17:29:59;179;63;30;18;15;15;8;6;4;4;0
2020-10-21 17:31:00;179;63;30;18;15;15;8;6;4;4;0
2020-10-21 17:31:58;180;63;30;18;15;15;8;6;4;4;0
2020-10-21 17:32:59;180;63;30;18;15;15;8;6;4;4;0
2020-10-21 17:33:58;180;63;30;18;15;15;8;6;4;4;0
2020-10-21 17:34:59;181;63;30;18;15;15;8;7;4;4;0
2020-10-21 17:35:59;181;63;30;18;15;15;8;7;4;4;0
2020-10-21 17:37:00;181;63;30;18;15;15;8;7;4;4;0
2020-10-21 17:37:58;181;63;30;18;15;15;8;7;4;4;0
2020-10-21 17:38:59;182;63;31;18;15;15;8;7;4;4;0
2020-10-21 17:39:58;182;63;31;18;15;15;8;7;4;4;0
2020-10-21 17:40:59;182;63;31;18;15;15;8;7;4;4;0
2020-10-21 17:41:59;182;63;31;18;15;15;8;7;4;4;0
2020-10-21 17:42:58;183;63;31;18;16;15;8;7;4;4;0
2020-10-21 17:43:59;184;63;31;18;16;15;9;7;4;4;0
2020-10-21 17:44:59;184;63;31;18;16;15;9;7;4;4;0
2020-10-21 17:45:58;185;63;31;18;17;15;9;7;4;4;0
2020-10-21 17:46:59;186;63;32;18;17;15;9;7;4;4;0
2020-10-21 17:47:58;186;63;32;18;17;15;9;7;4;4;0
2020-10-21 17:48:59;186;63;32;18;17;15;9;7;4;4;0
2020-10-21 17:49:59;187;64;32;18;17;15;9;7;4;4;0
2020-10-21 17:50:58;187;64;32;18;17;15;9;7;4;4;0
2020-10-21 17:51:59;189;64;33;19;17;15;9;7;4;4;0
2020-10-21 17:52:59;189;64;32;19;17;16;9;7;4;4;0
2020-10-21 17:53:59;189;64;32;19;17;16;9;7;4;4;0
2020-10-21 17:54:58;189;64;32;19;17;16;9;7;4;4;0
2020-10-21 17:55:59;189;64;32;19;17;16;9;7;4;4;0
2020-10-21 17:56:58;189;64;32;19;17;16;9;7;4;4;0
2020-10-21 17:57:59;189;64;32;19;17;16;9;7;4;4;0
2020-10-21 17:58:59;189;64;32;19;17;16;9;7;4;4;0
2020-10-21 17:59:58;189;64;32;19;17;16;9;7;4;4;0
2020-10-21 18:00:59;189;64;32;19;17;16;9;7;4;4;0
2020-10-21 18:01:59;189;64;32;19;17;16;9;7;4;4;0
2020-10-21 18:02:58;190;64;33;19;17;16;9;7;4;4;0
2020-10-21 18:03:59;190;64;33;19;17;16;9;7;4;4;0
2020-10-21 18:04:59;190;64;33;19;17;16;9;7;4;4;0
2020-10-21 18:05:58;191;64;34;19;17;16;9;7;4;4;0
2020-10-21 18:06:59;191;64;34;19;17;16;9;7;4;4;0
2020-10-21 18:07:59;192;65;34;19;17;16;9;7;4;4;0
2020-10-21 18:08:58;192;65;34;19;17;16;9;7;4;4;0
2020-10-21 18:09:59;192;65;34;19;17;16;9;7;4;4;0
2020-10-21 18:11:00;192;65;34;19;17;16;9;7;4;4;0
2020-10-21 18:11:58;192;65;34;19;17;16;9;7;4;4;0
2020-10-21 18:12:59;192;65;34;19;17;16;9;7;4;4;0
2020-10-21 18:13:58;192;65;34;19;17;16;9;7;4;4;0
2020-10-21 18:14:59;193;65;34;19;18;16;9;7;4;4;0
2020-10-21 18:15:59;193;65;34;19;18;16;9;7;4;4;0
2020-10-21 18:16:58;193;65;34;19;18;16;9;7;4;4;0
2020-10-21 18:17:59;194;66;34;19;18;16;9;7;4;4;0
2020-10-21 18:18:59;194;66;34;19;18;16;9;7;4;4;0
2020-10-21 18:19:58;194;66;34;19;18;16;9;7;4;4;0
2020-10-21 18:20:59;195;67;34;19;18;16;9;7;4;4;0
2020-10-21 18:21:58;195;67;34;19;18;16;9;7;4;4;0
2020-10-21 18:22:59;195;67;34;19;18;16;9;7;4;4;0
2020-10-21 18:23:59;195;67;34;19;18;16;9;7;4;4;0
2020-10-21 18:24:58;195;67;34;19;18;16;9;7;4;4;0
2020-10-21 18:25:59;195;67;34;19;18;16;9;7;4;4;0
2020-10-21 18:26:59;195;67;34;19;18;16;9;7;4;4;0
2020-10-21 18:27:58;195;67;34;19;18;16;9;7;4;4;0
2020-10-21 18:28:59;195;67;34;19;18;16;9;7;4;4;0
2020-10-21 18:29:59;195;67;34;19;18;16;9;7;4;4;0
2020-10-21 18:30:58;195;67;34;19;18;16;9;7;4;4;0
2020-10-21 18:31:59;195;67;34;19;18;16;9;7;4;4;0
2020-10-21 18:32:59;195;67;34;19;18;16;9;7;4;4;0
2020-10-21 18:33:58;195;67;34;19;18;16;9;7;4;4;0
2020-10-21 18:34:59;195;67;34;19;18;16;9;7;4;4;0
2020-10-21 18:35:58;195;67;34;19;18;16;9;7;4;4;0
2020-10-21 18:36:59;195;67;34;19;18;16;9;7;4;4;0
2020-10-21 18:37:58;195;67;34;19;18;16;9;7;4;4;0
2020-10-21 18:38:59;196;68;34;19;18;16;9;7;4;4;0
2020-10-21 18:39:59;196;68;34;19;18;16;9;7;4;4;0
2020-10-21 18:40:58;197;68;35;19;18;16;9;7;4;4;0
2020-10-21 18:41:59;197;68;35;19;18;16;9;7;4;4;0
2020-10-21 18:42:58;197;68;35;19;18;16;9;7;4;4;0
2020-10-21 18:43:59;197;68;35;19;18;16;9;7;4;4;0
2020-10-21 18:44:59;197;68;35;19;18;16;9;7;4;4;0
2020-10-21 18:45:58;198;68;35;20;18;16;9;7;4;4;0
2020-10-21 18:46:59;199;69;35;20;18;16;9;7;4;4;0
2020-10-21 18:47:59;199;69;35;20;18;16;9;7;4;4;0
2020-10-21 18:48:58;199;69;35;20;18;16;9;7;4;4;0
2020-10-21 18:49:59;199;69;35;20;18;16;9;7;4;4;0
2020-10-21 18:50:59;199;69;35;20;18;16;9;7;4;4;0
2020-10-21 18:51:58;200;69;35;20;18;16;10;7;4;4;0
2020-10-21 18:52:59;200;69;35;20;18;16;10;7;4;4;0
2020-10-21 18:53:59;200;69;35;20;18;16;10;7;4;4;0
2020-10-21 18:54:58;200;69;35;20;18;16;10;7;4;4;0
2020-10-21 18:55:59;200;69;35;20;18;16;10;7;4;4;0
2020-10-21 18:56:59;200;69;35;20;18;16;10;7;4;4;0
2020-10-21 18:57:58;200;69;35;20;18;16;10;7;4;4;0
2020-10-21 18:58:59;200;69;35;20;18;16;10;7;4;4;0
2020-10-21 18:59:59;200;69;35;20;18;16;10;7;4;4;0
2020-10-21 19:00:58;201;69;35;20;18;16;10;7;5;4;0
2020-10-21 19:01:59;201;69;35;20;18;16;10;7;5;4;0
2020-10-21 19:02:58;201;69;35;20;18;16;10;7;5;4;0
2020-10-21 19:03:59;201;69;35;20;18;16;10;7;5;4;0
2020-10-21 19:04:59;201;69;35;20;18;16;10;7;5;4;0
2020-10-21 19:05:58;201;69;36;20;18;16;10;7;5;4;0
2020-10-21 19:06:59;201;69;36;20;18;16;10;7;5;4;0
2020-10-21 19:07:59;201;69;36;20;18;16;10;7;5;4;0
2020-10-21 19:08:58;203;69;37;21;18;16;10;7;5;4;0
2020-10-21 19:09:59;204;69;37;21;18;16;10;7;5;4;0
2020-10-21 19:10:59;204;69;37;21;18;16;10;7;5;4;0
2020-10-21 19:11:58;204;69;37;21;18;16;10;7;5;4;0
2020-10-21 19:12:59;204;69;37;21;18;16;10;7;5;4;0
2020-10-21 19:13:59;204;69;37;21;18;16;10;7;5;4;0
2020-10-21 19:14:58;205;69;37;21;19;16;10;7;5;4;0
2020-10-21 19:15:59;205;69;37;21;19;16;10;7;5;4;0
2020-10-21 19:16:59;205;69;37;21;19;16;10;7;5;4;0
2020-10-21 19:17:58;205;69;37;21;19;16;10;7;5;4;0
2020-10-21 19:18:59;205;69;37;21;19;16;10;7;5;4;0
2020-10-21 19:19:59;205;69;37;21;19;16;10;7;5;4;0
2020-10-21 19:20:58;205;69;37;21;19;16;10;7;5;4;0
2020-10-21 19:21:59;205;69;37;21;19;16;10;7;5;4;0
2020-10-21 19:22:59;205;69;37;21;19;16;10;7;5;4;0
2020-10-21 19:23:58;205;69;37;21;19;16;10;7;5;4;0
2020-10-21 19:24:59;205;69;37;21;19;16;10;7;5;4;0
2020-10-21 19:25:59;205;69;37;21;19;16;10;7;5;4;0
2020-10-21 19:26:58;205;69;37;21;19;16;10;7;5;4;0
2020-10-21 19:27:59;205;69;37;21;19;16;10;7;5;4;0
2020-10-21 19:28:59;205;69;37;21;19;16;10;7;5;4;0
2020-10-21 19:29:58;205;69;37;21;19;16;10;7;5;4;0
2020-10-21 19:30:59;205;69;37;21;19;16;10;7;5;4;0
2020-10-21 19:31:58;205;69;37;21;19;16;10;7;5;4;0
2020-10-21 19:32:59;205;69;37;21;19;16;10;7;5;4;0
2020-10-21 19:33:58;205;69;37;21;19;16;10;7;5;4;0
2020-10-21 19:34:59;205;69;37;21;19;16;10;7;5;4;0
2020-10-21 19:35:58;205;69;37;21;19;16;10;7;5;4;0
2020-10-21 19:36:59;205;69;37;21;19;16;10;7;5;4;0
2020-10-21 19:37:59;205;69;37;21;19;16;10;7;5;4;0
2020-10-21 19:39:00;205;69;37;21;19;16;10;7;5;4;0
2020-10-21 19:39:58;205;69;37;21;19;16;10;7;5;4;0
2020-10-21 19:40:59;205;69;37;21;19;16;10;7;5;4;0
2020-10-21 19:41:59;205;69;37;21;19;16;10;7;5;4;0
2020-10-21 19:42:58;205;69;37;21;19;16;10;7;5;4;0
2020-10-21 19:43:59;205;69;37;21;19;16;10;7;5;4;0
2020-10-21 19:44:59;206;70;37;20;19;16;10;7;5;5;0
2020-10-21 19:45:58;207;71;37;20;19;16;10;7;5;5;0
2020-10-21 19:46:59;207;71;37;20;19;16;10;7;5;5;0
2020-10-21 19:47:59;207;71;37;20;19;16;10;7;5;5;0
2020-10-21 19:48:58;207;71;37;20;19;16;10;7;5;5;0
2020-10-21 19:49:59;207;71;37;20;19;16;10;7;5;5;0
2020-10-21 19:50:59;207;71;38;20;19;15;10;7;5;5;0
2020-10-21 19:51:58;208;72;38;20;19;15;10;7;5;5;0
2020-10-21 19:52:59;208;72;38;20;19;15;10;7;5;5;0
2020-10-21 19:53:59;208;72;38;20;19;15;10;7;5;5;0
2020-10-21 19:54:58;209;73;38;20;19;15;10;7;5;5;0
2020-10-21 19:55:59;209;73;38;20;19;15;10;7;5;5;0
2020-10-21 19:56:58;209;73;38;20;19;15;10;7;5;5;0
2020-10-21 19:57:59;209;73;38;20;19;15;10;7;5;5;0
2020-10-21 19:58:59;209;73;38;20;19;15;10;7;5;5;0
2020-10-21 19:59:58;209;73;38;20;19;15;10;7;5;5;0
2020-10-21 20:00:59;209;73;38;20;19;15;10;7;5;5;0
2020-10-21 20:01:59;209;73;38;20;19;15;10;7;5;5;0
2020-10-21 20:02:58;209;73;38;20;19;15;10;7;5;5;0
2020-10-21 20:03:59;209;73;38;20;19;15;10;7;5;5;0
2020-10-21 20:04:59;209;73;38;20;19;15;10;7;5;5;0
2020-10-21 20:05:59;209;73;38;20;19;15;10;7;5;5;0
2020-10-21 20:06:58;209;73;38;20;19;15;10;7;5;5;0
2020-10-21 20:07:59;209;73;38;20;19;15;10;7;5;5;0
2020-10-21 20:08:59;209;73;38;20;19;15;10;7;5;5;0
2020-10-21 20:09:59;209;73;38;20;19;15;10;7;5;5;0
2020-10-21 20:10:58;209;73;38;20;19;15;10;7;5;5;0
2020-10-21 20:11:59;209;73;38;20;19;15;10;7;5;5;0
2020-10-21 20:12:58;209;73;38;20;19;15;10;7;5;5;0
2020-10-21 20:13:59;209;73;38;20;19;15;10;7;5;5;0
2020-10-21 20:14:59;209;73;38;20;19;15;10;7;5;5;0
2020-10-21 20:15:59;209;73;38;20;19;15;10;7;5;5;0
2020-10-21 20:16:58;210;73;38;21;19;15;10;7;5;5;0
2020-10-21 20:17:59;210;73;38;21;19;15;10;7;5;5;0
2020-10-21 20:18:58;210;73;38;21;19;15;10;7;5;5;0
2020-10-21 20:19:59;210;73;38;21;19;15;10;7;5;5;0
2020-10-21 20:20:59;210;73;38;21;19;15;10;7;5;5;0
2020-10-21 20:21:58;210;73;38;21;19;15;10;7;5;5;0
2020-10-21 20:22:59;210;73;38;21;19;15;10;7;5;5;0
2020-10-21 20:23:59;210;73;38;21;19;15;10;7;5;5;0
2020-10-21 20:24:58;211;73;39;21;19;15;10;7;5;5;0
2020-10-21 20:25:59;211;73;39;21;19;15;10;7;5;5;0
2020-10-21 20:26:59;211;73;39;21;19;15;10;7;5;5;0
2020-10-21 20:27:58;211;73;39;21;19;15;10;7;5;5;0
2020-10-21 20:28:59;211;73;39;21;19;15;10;7;5;5;0
2020-10-21 20:29:59;211;73;39;21;19;15;10;7;5;5;0
2020-10-21 20:30:58;211;73;39;21;19;15;10;7;5;5;0
2020-10-21 20:31:59;211;73;39;21;19;15;10;7;5;5;0
