datetime;total_votes;pavelomg;lublu-zubi;navalny;NoEndOutcry;XASSA;DrumBox;kotophalk;bf6;Cynicium;DoveKill
2019-09-18 13:12:59;119;50;20;15;6;4;10;0;1;2;0
2019-09-18 13:13:59;119;50;20;15;6;4;10;0;1;2;0
2019-09-18 13:14:58;119;50;20;15;6;4;10;0;1;2;0
2019-09-18 13:15:59;119;50;20;15;6;4;10;0;1;2;0
2019-09-18 13:16:59;119;50;20;15;6;4;10;0;1;2;0
2019-09-18 13:17:58;122;51;20;16;6;4;10;0;2;2;0
2019-09-18 13:18:59;122;51;20;16;6;4;10;0;2;2;0
2019-09-18 13:19:59;122;51;20;16;6;4;10;0;2;2;0
2019-09-18 13:20:59;122;51;20;16;6;4;10;0;2;2;0
2019-09-18 13:21:58;122;51;20;16;6;4;10;0;2;2;0
2019-09-18 13:22:59;123;51;20;16;6;5;10;0;2;2;0
2019-09-18 13:23:59;123;51;20;16;6;5;10;0;2;2;0
2019-09-18 13:24:59;124;52;20;16;6;5;10;0;2;2;0
2019-09-18 13:25:58;125;53;20;16;6;5;10;0;2;2;0
2019-09-18 13:26:59;126;54;20;16;6;5;10;0;2;2;0
2019-09-18 13:27:58;127;54;20;17;6;5;10;0;2;2;0
2019-09-18 13:28:59;127;54;20;17;6;5;10;0;2;2;0
2019-09-18 13:29:59;127;54;20;17;6;5;10;0;2;2;0
2019-09-18 13:30:58;127;54;20;17;6;5;10;0;2;2;0
2019-09-18 13:31:59;127;54;20;17;6;5;10;0;2;2;0
2019-09-18 13:32:59;127;54;20;17;6;5;10;0;2;2;0
2019-09-18 13:33:59;127;54;20;17;6;5;10;0;2;2;0
2019-09-18 13:34:58;127;54;20;17;6;5;10;0;2;2;0
2019-09-18 13:35:59;127;54;20;17;6;5;10;0;2;2;0
2019-09-18 13:36:59;128;55;20;17;6;5;10;0;2;2;0
2019-09-18 13:37:58;128;55;20;17;6;5;10;0;2;2;0
2019-09-18 13:38:59;128;55;20;17;6;5;10;0;2;2;0
2019-09-18 13:39:59;130;57;20;17;6;5;10;0;2;2;0
2019-09-18 13:40:59;131;57;20;18;6;5;10;0;2;2;0
2019-09-18 13:41:58;131;57;20;18;6;5;10;0;2;2;0
2019-09-18 13:42:59;131;58;20;18;6;5;10;0;2;2;0
2019-09-18 13:43:59;133;58;20;18;6;6;10;0;2;2;0
2019-09-18 13:44:58;134;59;20;18;6;6;10;0;2;2;0
2019-09-18 13:45:59;134;59;20;18;6;6;10;0;2;2;0
2019-09-18 13:46:59;134;59;20;18;6;6;10;0;2;2;0
2019-09-18 13:47:59;134;59;20;18;6;6;10;0;2;2;0
2019-09-18 13:48:58;134;59;20;18;6;6;10;0;2;2;0
2019-09-18 13:49:59;134;59;20;18;6;6;10;0;2;2;0
2019-09-18 13:50:59;134;59;20;18;6;6;10;0;2;2;0
2019-09-18 13:51:58;134;59;20;18;6;6;10;0;2;2;0
2019-09-18 13:52:59;134;59;20;18;6;6;10;0;2;2;0
2019-09-18 13:53:59;134;59;20;18;6;6;10;0;2;2;0
2019-09-18 13:54:58;134;59;20;18;6;6;10;0;2;2;0
2019-09-18 13:55:59;134;59;20;18;6;6;10;0;2;2;0
2019-09-18 13:56:59;134;59;20;18;6;6;10;0;2;2;0
2019-09-18 13:57:59;134;59;20;18;6;6;10;0;2;2;0
2019-09-18 13:58:58;134;59;20;18;6;6;10;0;2;2;0
2019-09-18 13:59:59;134;59;20;18;6;6;10;0;2;2;0
2019-09-18 14:00:59;134;59;20;18;6;6;10;0;2;2;0
2019-09-18 14:01:58;135;59;20;18;6;6;10;0;2;2;1
2019-09-18 14:02:59;135;59;20;18;6;6;10;0;2;2;1
2019-09-18 14:03:59;135;59;20;18;6;6;10;0;2;2;1
2019-09-18 14:04:59;135;59;20;18;6;6;10;0;2;2;1
2019-09-18 14:05:58;135;59;20;18;6;6;10;0;2;2;1
2019-09-18 14:06:59;135;59;20;18;6;6;10;0;2;2;1
2019-09-18 14:07:59;135;59;20;18;6;6;10;0;2;2;1
2019-09-18 14:08:59;135;59;20;18;6;6;10;0;2;2;1
2019-09-18 14:09:58;135;59;20;18;6;6;10;0;2;2;1
2019-09-18 14:10:59;135;59;20;18;6;6;10;0;2;2;1
2019-09-18 14:11:59;135;59;20;18;6;6;10;0;2;2;1
2019-09-18 14:12:59;135;59;20;18;6;6;10;0;2;2;1
2019-09-18 14:13:58;135;59;20;18;6;6;10;0;2;2;1
2019-09-18 14:14:59;135;59;20;18;6;6;10;0;2;2;1
2019-09-18 14:15:59;136;59;20;19;6;6;10;0;2;2;1
2019-09-18 14:17:00;136;59;20;19;6;6;10;0;2;2;1
2019-09-18 14:17:58;136;59;20;19;6;6;10;0;2;2;1
2019-09-18 14:18:59;137;60;20;19;6;6;10;0;2;2;1
2019-09-18 14:19:59;137;60;20;19;6;6;10;0;2;2;1
2019-09-18 14:21:00;137;60;20;19;6;6;10;0;2;2;1
2019-09-18 14:21:58;137;60;20;19;6;6;10;0;2;2;1
2019-09-18 14:22:59;137;60;20;19;6;6;10;0;2;2;1
2019-09-18 14:23:59;137;60;20;19;6;6;10;0;2;2;1
2019-09-18 14:24:59;137;60;20;19;6;6;10;0;2;2;1
2019-09-18 14:25:58;137;60;20;19;6;6;10;0;2;2;1
2019-09-18 14:26:59;137;61;20;18;6;6;10;0;2;2;1
2019-09-18 14:27:59;137;61;20;18;6;6;10;0;2;2;1
2019-09-18 14:29:00;137;61;20;18;6;6;10;0;2;2;1
2019-09-18 14:29:58;137;61;20;18;6;6;10;0;2;2;1
2019-09-18 14:30:59;137;61;20;18;6;6;10;0;2;2;1
2019-09-18 14:31:59;137;61;20;18;6;6;10;0;2;2;1
2019-09-18 14:32:59;137;61;20;18;6;6;10;0;2;2;1
2019-09-18 14:33:58;137;61;20;18;6;6;10;0;2;2;1
2019-09-18 14:34:59;137;61;20;18;6;6;10;0;2;2;1
2019-09-18 14:35:59;137;61;20;18;6;6;10;0;2;2;1
2019-09-18 14:37:00;137;61;20;18;6;6;10;0;2;2;1
2019-09-18 14:37:58;138;61;20;19;6;6;10;0;2;2;1
2019-09-18 14:38:59;138;61;20;19;6;6;10;0;2;2;1
2019-09-18 14:39:59;138;61;20;19;6;6;10;0;2;2;1
2019-09-18 14:41:00;138;61;20;19;6;6;10;0;2;2;1
2019-09-18 14:41:58;138;61;20;19;6;6;10;0;2;2;1
2019-09-18 14:42:59;138;61;20;19;6;6;10;0;2;2;1
2019-09-18 14:43:59;138;61;20;19;6;6;10;0;2;2;1
2019-09-18 14:45:00;138;61;20;19;6;6;10;0;2;2;1
2019-09-18 14:45:58;138;61;20;19;6;6;10;0;2;2;1
2019-09-18 14:46:59;138;61;20;19;6;6;10;0;2;2;1
2019-09-18 14:47:59;138;61;20;19;6;6;10;0;2;2;1
2019-09-18 14:48:59;138;61;20;19;6;6;10;0;2;2;1
2019-09-18 14:49:58;138;61;20;19;6;6;10;0;2;2;1
2019-09-18 14:50:59;138;61;20;19;6;6;10;0;2;2;1
2019-09-18 14:51:59;138;61;20;19;6;6;10;0;2;2;1
2019-09-18 14:52:58;138;61;20;19;6;6;10;0;2;2;1
2019-09-18 14:53:59;138;61;20;19;6;6;10;0;2;2;1
2019-09-18 14:54:59;138;61;20;19;6;6;10;0;2;2;1
2019-09-18 14:55:58;138;61;20;19;6;6;10;0;2;2;1
2019-09-18 14:56:59;138;61;20;19;6;6;10;0;2;2;1
2019-09-18 14:57:59;138;61;20;19;6;6;10;0;2;2;1
2019-09-18 14:59:00;138;61;20;19;6;6;10;0;2;2;1
2019-09-18 14:59:58;138;61;20;19;6;6;10;0;2;2;1
2019-09-18 15:00:59;138;61;20;19;6;6;10;0;2;2;1
2019-09-18 15:01:59;138;61;20;19;6;6;10;0;2;2;1
2019-09-18 15:02:58;138;61;20;19;6;6;10;0;2;2;1
2019-09-18 15:03:59;138;61;20;19;6;6;10;0;2;2;1
2019-09-18 15:04:59;138;61;20;19;6;6;10;0;2;2;1
2019-09-18 15:05:58;138;61;20;19;6;6;10;0;2;2;1
2019-09-18 15:06:59;138;61;20;19;6;6;10;0;2;2;1
2019-09-18 15:07:59;138;61;20;19;6;6;10;0;2;2;1
2019-09-18 15:08:59;138;61;20;19;6;6;10;0;2;2;1
2019-09-18 15:09:58;138;61;20;19;6;6;10;0;2;2;1
2019-09-18 15:10:59;138;61;20;19;6;6;10;0;2;2;1
2019-09-18 15:11:59;138;61;20;19;6;6;10;0;2;2;1
2019-09-18 15:12:58;138;61;20;19;6;6;10;0;2;2;1
2019-09-18 15:13:59;138;61;20;19;6;6;10;0;2;2;1
2019-09-18 15:14:59;138;61;20;19;6;6;10;0;2;2;1
2019-09-18 15:15:59;138;61;20;19;6;6;10;0;2;2;1
2019-09-18 15:16:58;138;61;20;19;6;6;10;0;2;2;1
2019-09-18 15:17:59;139;62;20;19;6;6;10;0;2;2;1
2019-09-18 15:18:59;139;62;20;19;6;6;10;0;2;2;1
2019-09-18 15:19:59;139;62;20;19;6;6;10;0;2;2;1
2019-09-18 15:20:58;139;62;20;19;6;6;10;0;2;2;1
2019-09-18 15:21:59;139;62;20;19;6;6;10;0;2;2;1
2019-09-18 15:22:59;139;62;20;19;6;6;10;0;2;2;2
2019-09-18 15:23:58;139;62;20;19;6;6;10;0;2;2;2
2019-09-18 15:24:59;139;62;20;19;6;6;10;0;2;2;2
2019-09-18 15:25:59;139;62;20;19;6;6;10;0;2;2;2
2019-09-18 15:26:58;139;62;20;19;6;6;10;0;2;2;2
2019-09-18 15:27:59;139;62;20;19;6;6;10;0;2;2;2
2019-09-18 15:28:59;139;62;20;19;6;6;10;0;2;2;2
2019-09-18 15:29:59;139;62;20;19;6;6;10;0;2;2;2
2019-09-18 15:30:58;140;63;20;19;6;6;10;0;2;2;2
2019-09-18 15:31:59;140;63;20;19;6;6;10;0;2;2;2
2019-09-18 15:32:59;140;63;20;19;6;6;10;0;2;2;2
2019-09-18 15:33:58;140;63;20;19;6;6;10;0;2;2;2
2019-09-18 15:34:59;140;63;20;19;6;6;10;0;2;2;2
2019-09-18 15:35:59;140;63;20;19;6;6;10;0;2;2;2
2019-09-18 15:36:59;140;63;20;19;6;6;10;0;2;2;2
2019-09-18 15:37:58;140;63;20;19;6;6;10;0;2;2;2
2019-09-18 15:38:59;140;63;20;19;6;6;10;0;2;2;2
2019-09-18 15:39:59;140;63;20;19;6;6;10;0;2;2;2
2019-09-18 15:40:59;140;63;20;19;6;6;10;0;2;2;2
2019-09-18 15:41:58;140;63;20;19;6;6;10;0;2;2;2
2019-09-18 15:42:59;140;63;20;19;6;6;10;0;2;2;2
2019-09-18 15:43:59;140;63;20;19;6;6;10;0;2;2;2
2019-09-18 15:45:00;140;63;20;19;6;6;10;0;2;2;2
2019-09-18 15:45:58;140;63;20;19;6;6;10;0;2;2;2
2019-09-18 15:46:59;140;63;20;19;6;6;10;0;2;2;2
2019-09-18 15:47:59;140;63;20;19;6;6;10;0;2;2;2
2019-09-18 15:48:58;141;63;21;19;6;6;10;0;2;2;2
2019-09-18 15:49:59;142;63;22;19;6;6;10;0;2;2;2
2019-09-18 15:50:59;142;63;22;19;6;6;10;0;2;2;2
2019-09-18 15:51:58;142;63;22;19;6;6;10;0;2;2;2
2019-09-18 15:52:59;142;63;22;19;6;6;10;0;2;2;2
2019-09-18 15:53:59;142;63;22;19;6;6;10;0;2;2;2
2019-09-18 15:54:58;142;63;22;19;6;6;10;0;2;2;2
2019-09-18 15:55:59;143;64;22;19;6;6;10;0;2;2;2
2019-09-18 15:56:59;143;64;22;19;6;6;10;0;2;2;2
2019-09-18 15:57:58;143;64;22;19;6;6;10;0;2;2;2
2019-09-18 15:58:59;143;64;22;19;6;6;10;0;2;2;2
2019-09-18 15:59:59;143;64;22;19;6;6;10;0;2;2;2
2019-09-18 16:00:59;143;64;22;19;6;6;10;0;2;2;2
2019-09-18 16:01:58;143;64;22;19;6;6;10;0;2;2;2
2019-09-18 16:02:59;145;65;22;20;6;6;10;0;2;2;2
2019-09-18 16:03:59;145;65;22;20;6;6;10;0;2;2;2
2019-09-18 16:04:59;145;65;22;20;6;6;10;0;2;2;2
2019-09-18 16:05:58;145;65;22;20;6;6;10;0;2;2;2
2019-09-18 16:06:59;145;65;22;20;6;6;10;0;2;2;2
2019-09-18 16:07:59;145;65;22;20;6;6;10;0;2;2;2
2019-09-18 16:08:59;145;65;22;20;6;6;10;0;2;2;2
2019-09-18 16:09:58;145;65;22;20;6;6;10;0;2;2;2
2019-09-18 16:10:59;146;65;22;21;6;6;10;0;2;2;2
2019-09-18 16:11:59;146;65;22;21;6;6;10;0;2;2;2
2019-09-18 16:12:58;146;65;22;21;6;6;10;0;2;2;2
2019-09-18 16:13:59;146;65;22;21;6;6;10;0;2;2;2
2019-09-18 16:14:59;146;65;22;21;6;6;10;0;2;2;2
2019-09-18 16:15:59;146;65;22;21;6;6;10;0;2;2;2
2019-09-18 16:16:58;146;65;22;21;6;6;10;0;2;2;2
2019-09-18 16:17:59;146;65;22;21;6;6;10;0;2;2;2
2019-09-18 16:18:59;147;65;23;21;6;6;10;0;2;2;2
2019-09-18 16:19:58;147;65;23;21;6;6;10;0;2;2;2
2019-09-18 16:20:59;147;65;23;21;6;6;10;0;2;2;2
2019-09-18 16:21:59;147;65;23;21;6;6;10;0;2;2;2
2019-09-18 16:22:59;147;65;23;21;6;6;10;0;2;2;2
2019-09-18 16:23:58;147;65;23;21;6;6;10;0;2;2;2
2019-09-18 16:24:59;147;65;23;21;6;6;10;0;2;2;2
2019-09-18 16:25:59;147;65;23;21;6;6;10;0;2;2;2
2019-09-18 16:26:58;147;65;23;21;6;6;10;0;2;2;2
2019-09-18 16:27:59;147;65;23;21;6;6;10;0;2;2;2
2019-09-18 16:28:59;148;65;23;21;6;7;10;0;2;2;2
2019-09-18 16:29:59;148;65;23;21;6;7;10;0;2;2;2
2019-09-18 16:30:58;148;65;23;21;6;7;10;0;2;2;2
2019-09-18 16:31:59;148;65;23;21;6;7;10;0;2;2;2
2019-09-18 16:32:59;148;65;23;21;6;7;10;0;2;2;2
2019-09-18 16:33:58;148;65;23;21;6;7;10;0;2;2;2
2019-09-18 16:34:59;148;65;23;21;6;7;10;0;2;2;2
2019-09-18 16:35:59;148;65;23;21;6;7;10;0;2;2;2
2019-09-18 16:36:59;148;65;23;21;6;7;10;0;2;2;2
2019-09-18 16:37:58;149;66;23;21;6;7;10;0;2;2;2
2019-09-18 16:38:59;149;66;23;21;6;7;10;0;2;2;2
2019-09-18 16:39:59;150;66;23;21;6;7;10;0;2;2;2
2019-09-18 16:40:58;150;66;23;21;6;7;10;0;2;2;2
2019-09-18 16:41:59;150;66;23;21;6;7;10;0;2;2;2
2019-09-18 16:42:59;151;66;23;21;6;7;10;1;2;2;2
2019-09-18 16:43:58;151;66;23;21;6;7;10;1;2;2;2
2019-09-18 16:44:59;151;66;23;21;6;7;10;1;2;2;2
2019-09-18 16:45:59;151;66;23;21;6;7;10;1;2;2;2
2019-09-18 16:46:58;152;66;23;21;6;8;10;1;2;2;2
2019-09-18 16:47:59;152;66;23;21;6;8;10;1;2;2;2
2019-09-18 16:48:59;153;67;23;21;6;8;10;1;2;2;2
2019-09-18 16:49:59;153;67;23;21;6;8;10;1;2;2;2
2019-09-18 16:50:58;153;67;23;21;6;8;10;1;2;2;2
2019-09-18 16:51:59;153;67;23;21;6;8;10;1;2;2;2
2019-09-18 16:52:59;153;67;23;21;6;8;10;1;2;2;2
2019-09-18 16:53:58;153;67;23;21;6;8;10;1;2;2;2
2019-09-18 16:54:59;153;67;23;21;6;8;10;1;2;2;2
2019-09-18 16:55:59;153;67;23;22;6;8;9;1;2;2;2
2019-09-18 16:57:00;153;67;23;22;6;8;9;1;2;2;2
2019-09-18 16:57:58;153;67;23;22;6;8;9;1;2;2;2
2019-09-18 16:58:59;153;67;23;22;6;8;9;1;2;2;2
2019-09-18 16:59:59;153;67;23;22;6;8;9;1;2;2;2
2019-09-18 17:00:58;153;67;23;22;6;8;9;1;2;2;2
2019-09-18 17:01:59;153;67;23;22;6;8;9;1;2;2;2
2019-09-18 17:02:59;153;67;23;22;6;8;9;1;2;2;2
2019-09-18 17:03:59;154;68;23;22;6;8;9;1;2;2;2
2019-09-18 17:04:58;155;69;23;22;6;8;9;1;2;2;2
2019-09-18 17:05:59;155;69;23;22;6;8;9;1;2;2;2
2019-09-18 17:06:59;155;69;23;22;6;8;9;1;2;2;2
2019-09-18 17:07:58;155;69;23;22;6;8;9;1;2;2;2
2019-09-18 17:08:59;155;69;23;22;6;8;9;1;2;2;2
2019-09-18 17:09:59;155;69;23;22;6;8;9;1;2;2;2
2019-09-18 17:10:59;155;69;23;22;6;8;9;1;2;2;2
2019-09-18 17:11:58;156;70;23;22;6;8;9;1;2;2;2
2019-09-18 17:12:59;156;70;23;22;6;8;9;1;2;2;2
2019-09-18 17:13:59;156;70;23;22;6;8;9;1;2;2;2
2019-09-18 17:14:59;156;70;23;22;6;8;9;1;2;2;2
2019-09-18 17:15:58;156;70;23;22;6;8;9;1;2;2;2
2019-09-18 17:16:59;157;70;23;22;6;8;9;1;2;2;2
2019-09-18 17:17:59;157;70;23;22;6;8;9;1;2;2;2
2019-09-18 17:18:58;157;70;23;22;6;8;9;1;2;2;2
2019-09-18 17:19:59;157;70;23;22;6;8;9;1;2;2;2
2019-09-18 17:20:59;157;70;23;22;6;8;9;1;2;2;2
2019-09-18 17:21:59;157;70;23;22;6;8;9;1;2;2;2
2019-09-18 17:22:58;157;70;23;22;6;8;9;1;2;2;2
2019-09-18 17:23:59;157;70;23;22;6;8;9;1;2;2;2
2019-09-18 17:24:59;158;70;23;22;6;8;9;1;2;2;2
2019-09-18 17:25:59;158;70;23;22;6;8;9;1;2;2;2
2019-09-18 17:26:58;159;70;23;23;6;8;9;1;2;2;2
2019-09-18 17:27:59;159;70;23;23;6;8;9;1;2;2;2
2019-09-18 17:28:59;159;70;23;23;6;8;9;1;2;2;2
2019-09-18 17:29:58;159;70;23;23;6;8;9;1;2;2;2
2019-09-18 17:30:59;159;70;23;23;6;8;9;1;2;2;2
2019-09-18 17:31:59;159;70;23;23;6;8;9;1;2;2;2
2019-09-18 17:32:59;159;70;23;23;6;8;9;1;2;2;2
2019-09-18 17:33:58;160;71;23;23;6;8;9;1;2;2;2
2019-09-18 17:34:59;160;71;23;23;6;8;9;1;2;2;2
2019-09-18 17:35:58;161;71;23;23;6;8;9;2;2;2;2
2019-09-18 17:36:59;162;72;23;23;6;8;9;2;2;2;2
2019-09-18 17:37:59;162;72;23;23;6;8;9;2;2;2;2
2019-09-18 17:38:59;162;72;23;23;6;8;9;2;2;2;2
2019-09-18 17:39:58;162;72;23;23;6;8;9;2;2;2;2
2019-09-18 17:40:59;162;72;23;23;6;8;9;2;2;2;2
2019-09-18 17:41:59;162;72;23;23;6;8;9;2;2;2;2
2019-09-18 17:42:58;162;72;23;23;6;8;9;2;2;2;2
2019-09-18 17:43:59;162;72;23;23;6;8;9;2;2;2;2
2019-09-18 17:44:59;162;72;23;23;6;8;9;2;2;2;2
2019-09-18 17:45:58;162;72;23;23;6;8;9;2;2;2;2
2019-09-18 17:46:59;162;72;23;23;6;8;9;2;2;2;2
2019-09-18 17:47:59;162;72;23;23;6;8;9;2;2;2;2
2019-09-18 17:48:59;162;72;23;23;6;8;9;2;2;2;2
2019-09-18 17:49:59;162;72;23;23;6;8;9;2;2;2;2
2019-09-18 17:50:58;162;72;23;23;6;8;9;2;2;2;2
2019-09-18 17:51:59;162;72;23;23;6;8;9;2;2;2;2
2019-09-18 17:52:59;162;72;23;23;6;8;9;2;2;2;2
2019-09-18 17:53:58;162;72;23;23;6;8;9;2;2;2;2
2019-09-18 17:54:59;162;72;23;23;6;8;9;2;2;2;2
2019-09-18 17:55:59;162;72;23;23;6;8;9;2;2;2;2
2019-09-18 17:56:59;162;72;23;23;6;8;9;2;2;2;2
2019-09-18 17:57:58;162;72;23;23;6;8;9;2;2;2;2
2019-09-18 17:58:59;162;72;23;23;6;8;9;2;2;2;2
2019-09-18 17:59:59;162;72;23;23;6;8;9;2;2;2;2
2019-09-18 18:01:00;162;72;23;23;6;8;9;2;2;2;2
2019-09-18 18:01:58;162;72;23;23;6;8;9;2;2;2;2
2019-09-18 18:02:59;162;72;23;23;6;8;9;2;2;2;2
2019-09-18 18:03:59;162;72;23;23;6;8;9;2;2;2;2
2019-09-18 18:04:58;163;73;23;23;6;8;9;2;2;2;2
2019-09-18 18:05:59;163;73;23;23;6;8;9;2;2;2;2
2019-09-18 18:06:59;163;73;23;23;6;8;9;2;2;2;2
2019-09-18 18:07:59;163;73;23;23;6;8;9;2;2;2;2
2019-09-18 18:08:58;163;73;23;23;6;8;9;2;2;2;2
2019-09-18 18:09:59;163;73;23;23;6;8;9;2;2;2;2
2019-09-18 18:10:59;163;73;23;23;6;8;9;2;2;2;2
2019-09-18 18:11:58;163;73;23;23;6;8;9;2;2;2;2
2019-09-18 18:12:59;163;73;23;23;6;8;9;2;2;2;2
2019-09-18 18:13:59;163;73;23;23;6;8;9;2;2;2;2
2019-09-18 18:14:59;164;73;23;23;6;9;9;2;2;2;2
2019-09-18 18:15:58;164;73;23;23;6;9;9;2;2;2;2
2019-09-18 18:16:59;164;73;23;23;6;9;9;2;2;2;2
2019-09-18 18:17:59;164;73;23;23;6;9;9;2;2;2;2
2019-09-18 18:19:00;164;73;23;23;6;9;9;2;2;2;2
2019-09-18 18:19:58;164;73;23;23;6;9;9;2;2;2;2
2019-09-18 18:20:59;164;73;23;23;6;9;9;2;2;2;2
2019-09-18 18:21:59;164;73;23;23;6;9;9;2;2;2;2
2019-09-18 18:22:58;164;73;23;23;6;9;9;2;2;2;2
2019-09-18 18:23:59;164;73;23;23;6;9;9;2;2;2;2
2019-09-18 18:24:59;164;73;23;23;6;9;9;2;2;2;2
2019-09-18 18:25:58;164;73;23;23;6;9;9;2;2;2;2
2019-09-18 18:26:59;164;73;23;23;6;9;9;2;2;2;2
2019-09-18 18:27:59;164;73;23;23;6;9;9;2;2;2;2
2019-09-18 18:28:58;165;74;23;23;6;9;9;2;2;2;2
2019-09-18 18:29:59;165;74;23;23;6;9;9;2;2;2;2
2019-09-18 18:30:59;165;74;23;23;6;9;9;2;2;2;2
2019-09-18 18:31:59;165;74;23;23;6;9;9;2;2;2;2
2019-09-18 18:32:58;165;74;23;23;6;9;9;2;2;2;2
2019-09-18 18:33:59;165;74;23;23;6;9;9;2;2;2;2
2019-09-18 18:34:59;165;74;23;23;6;9;9;2;2;2;2
2019-09-18 18:35:59;165;74;23;23;6;9;9;2;2;2;2
2019-09-18 18:36:58;165;74;23;23;6;9;9;2;2;2;2
2019-09-18 18:37:59;165;74;23;23;6;9;9;2;2;2;2
2019-09-18 18:38:59;165;74;23;23;6;9;9;2;2;2;2
2019-09-18 18:39:59;165;74;23;23;6;9;9;2;2;2;2
2019-09-18 18:40:58;165;74;23;23;6;9;9;2;2;2;2
2019-09-18 18:41:59;165;74;23;23;6;9;9;2;2;2;2
2019-09-18 18:42:59;165;74;23;23;6;9;9;2;2;2;2
2019-09-18 18:43:59;165;74;23;23;6;9;9;2;2;2;2
2019-09-18 18:44:58;165;74;23;23;6;9;9;2;2;2;2
2019-09-18 18:45:59;165;74;23;23;6;9;9;2;2;2;2
2019-09-18 18:46:59;166;74;24;23;6;9;9;2;2;2;2
2019-09-18 18:47:59;166;74;24;23;6;9;9;2;2;2;2
2019-09-18 18:48:58;166;74;24;23;6;9;9;2;2;2;2
2019-09-18 18:49:59;166;74;24;23;6;9;9;2;2;2;2
2019-09-18 18:50:59;166;74;24;23;6;9;9;2;2;2;2
2019-09-18 18:51:58;166;74;24;23;6;9;9;2;2;2;2
2019-09-18 18:52:59;166;74;24;23;6;9;9;2;2;2;2
2019-09-18 18:53:59;166;74;24;23;6;9;9;2;2;2;2
2019-09-18 18:54:58;166;74;24;23;6;9;9;2;2;2;2
2019-09-18 18:55:59;166;74;24;23;6;9;9;2;2;2;2
2019-09-18 18:56:59;166;74;24;23;6;9;9;2;2;2;2
2019-09-18 18:57:59;166;74;24;23;6;9;9;2;2;2;2
2019-09-18 18:58:58;166;74;24;23;6;9;9;2;2;2;2
2019-09-18 18:59:59;166;74;24;23;6;9;9;2;2;2;2
2019-09-18 19:00:59;166;74;24;23;6;9;9;2;2;2;2
2019-09-18 19:01:59;166;74;24;23;6;9;9;2;2;2;2
2019-09-18 19:02:58;166;74;24;23;6;9;9;2;2;2;2
2019-09-18 19:03:59;166;74;24;23;6;9;9;2;2;2;2
2019-09-18 19:04:59;166;74;24;23;6;9;9;2;2;2;2
2019-09-18 19:05:59;166;74;24;23;6;9;9;2;2;2;2
2019-09-18 19:06:58;166;74;24;23;6;9;9;2;2;2;2
2019-09-18 19:07:59;166;74;24;23;6;9;9;2;2;2;2
2019-09-18 19:08:59;166;74;24;23;6;9;9;2;2;2;2
2019-09-18 19:09:58;166;74;24;23;6;9;9;2;2;2;2
2019-09-18 19:10:59;166;74;24;23;6;9;9;2;2;2;2
2019-09-18 19:11:59;166;74;24;23;6;9;9;2;2;2;2
2019-09-18 19:12:59;166;74;24;23;6;9;9;2;2;2;2
2019-09-18 19:13:58;166;74;24;23;6;9;9;2;2;2;2
2019-09-18 19:14:59;166;74;24;23;6;9;9;2;2;2;2
2019-09-18 19:15:59;166;74;24;23;6;9;9;2;2;2;2
2019-09-18 19:16:59;166;74;24;23;6;9;9;2;2;2;2
2019-09-18 19:17:58;166;74;24;23;6;9;9;2;2;2;2
2019-09-18 19:18:59;166;74;24;23;6;9;9;2;2;2;2
2019-09-18 19:19:59;166;74;24;23;6;9;9;2;2;2;2
2019-09-18 19:21:00;166;74;24;23;6;9;9;2;2;2;2
2019-09-18 19:21:58;167;75;24;23;6;9;9;2;2;2;2
2019-09-18 19:22:59;168;75;25;23;6;9;9;2;2;2;2
2019-09-18 19:23:59;168;75;25;23;6;9;9;2;2;2;2
2019-09-18 19:24:58;168;75;25;23;6;9;9;2;2;2;2
2019-09-18 19:25:59;168;75;25;23;6;9;9;2;2;2;2
2019-09-18 19:26:59;168;75;25;23;6;9;9;2;2;2;2
2019-09-18 19:27:59;168;75;25;23;6;9;9;2;2;2;2
2019-09-18 19:28:58;168;75;25;23;6;9;9;2;2;2;2
2019-09-18 19:29:59;168;75;25;23;6;9;9;2;2;2;2
2019-09-18 19:30:59;168;75;25;23;6;9;9;2;2;2;2
2019-09-18 19:31:58;168;75;25;23;6;9;9;2;2;2;2
2019-09-18 19:32:59;168;75;25;23;6;9;9;2;2;2;2
2019-09-18 19:33:59;168;75;25;23;6;9;9;2;2;2;2
2019-09-18 19:34:59;168;75;25;23;6;9;9;2;2;2;2
2019-09-18 19:35:58;168;75;25;23;6;9;9;2;2;2;2
2019-09-18 19:36:59;168;75;25;23;6;9;9;2;2;2;2
2019-09-18 19:37:59;168;75;25;23;6;9;9;2;2;2;2
2019-09-18 19:38:59;168;75;25;23;6;9;9;2;2;2;2
2019-09-18 19:39:58;168;75;25;23;6;9;9;2;2;2;2
2019-09-18 19:40:59;169;75;26;23;6;9;9;2;2;2;2
2019-09-18 19:41:59;170;76;26;23;6;9;9;2;2;2;2
2019-09-18 19:42:59;170;76;26;23;6;9;9;2;2;2;2
2019-09-18 19:43:58;170;76;26;23;6;9;9;2;2;2;2
2019-09-18 19:44:59;170;76;26;23;6;9;9;2;2;2;2
2019-09-18 19:45:59;171;76;26;23;7;9;9;2;2;2;2
2019-09-18 19:46:58;171;76;26;23;7;9;9;2;2;2;2
2019-09-18 19:47:59;171;76;26;23;7;9;9;2;2;2;2
2019-09-18 19:48:59;171;76;26;23;7;9;9;2;2;2;2
2019-09-18 19:49:59;171;76;26;23;7;9;9;2;2;2;2
