datetime;total_votes;Hemml;jovan;XASSA;pupsique;ksolotl;brammator;Есения;Der_Sturmer;berdax;PizdaNuke
2019-04-24 00:00:59;0;1;0;0;0;0;0;0;0;0;0
2019-04-24 00:01:59;2;2;0;0;0;0;0;0;0;0;0
2019-04-24 00:02:59;2;2;0;0;0;0;0;0;0;0;0
2019-04-24 00:03:58;3;3;0;0;0;0;0;0;0;0;0
2019-04-24 00:04:59;4;4;0;0;0;0;0;0;0;0;0
2019-04-24 00:05:59;4;4;0;0;0;0;0;0;0;0;0
2019-04-24 00:06:58;4;4;0;0;0;0;0;0;0;0;0
2019-04-24 00:07:59;6;5;0;0;0;0;1;0;0;0;0
2019-04-24 00:08:58;6;5;0;0;0;0;1;0;0;0;0
2019-04-24 00:09:59;6;5;0;0;0;0;1;0;0;0;0
2019-04-24 00:10:59;6;5;0;0;0;0;1;0;0;0;0
2019-04-24 00:11:58;7;5;0;0;0;0;1;0;1;0;0
2019-04-24 00:12:59;8;5;0;1;0;0;1;0;1;0;0
2019-04-24 00:13:59;8;5;0;1;0;0;1;0;1;0;0
2019-04-24 00:14:58;8;5;0;1;0;0;1;0;1;0;0
2019-04-24 00:15:59;8;5;0;1;0;0;1;0;1;0;0
2019-04-24 00:16:59;8;5;0;1;0;0;1;0;1;0;0
2019-04-24 00:17:58;8;5;0;1;0;0;1;0;1;0;0
2019-04-24 00:18:59;9;6;0;1;0;0;1;0;1;0;0
2019-04-24 00:19:59;9;6;0;1;0;0;1;0;1;0;0
2019-04-24 00:20:58;9;6;0;1;0;0;1;0;1;0;0
2019-04-24 00:21:59;9;6;0;1;0;0;1;0;1;0;0
2019-04-24 00:23:00;9;6;0;1;0;0;1;0;1;0;0
2019-04-24 00:23:58;9;6;0;1;0;0;1;0;1;0;0
2019-04-24 00:24:59;10;7;0;1;0;0;1;0;1;0;0
2019-04-24 00:25:59;10;7;0;1;0;0;1;0;1;0;0
2019-04-24 00:26:59;11;7;0;2;0;0;1;0;1;0;0
2019-04-24 00:27:58;11;7;0;2;0;0;1;0;1;0;0
2019-04-24 00:28:59;11;7;0;2;0;0;1;0;1;0;0
2019-04-24 00:29:59;11;7;0;2;0;0;1;0;1;0;0
2019-04-24 00:30:58;11;7;0;2;0;0;1;0;1;0;0
2019-04-24 00:31:59;13;9;0;2;0;0;1;0;1;0;0
2019-04-24 00:32:59;13;9;0;2;0;0;1;0;1;0;0
2019-04-24 00:33:58;14;10;0;2;0;0;1;0;1;0;0
2019-04-24 00:34:59;14;10;0;2;0;0;1;0;1;0;0
2019-04-24 00:35:59;14;10;0;2;0;0;1;0;1;0;0
2019-04-24 00:36:58;15;11;0;2;0;0;1;0;1;0;0
2019-04-24 00:37:59;15;11;0;2;0;0;1;0;1;0;0
2019-04-24 00:38:59;15;11;0;2;0;0;1;0;1;0;0
2019-04-24 00:39:58;15;11;0;2;0;0;1;0;1;0;0
2019-04-24 00:40:59;15;11;0;2;0;0;1;0;1;0;0
2019-04-24 00:41:59;15;11;0;2;0;0;1;0;1;0;0
2019-04-24 00:42:58;15;11;0;2;0;0;1;0;1;0;0
2019-04-24 00:43:59;15;11;0;2;0;0;1;0;1;0;0
2019-04-24 00:44:59;15;11;0;2;0;0;1;0;1;0;0
2019-04-24 00:45:58;15;11;0;2;0;0;1;0;1;0;0
2019-04-24 00:46:59;16;12;0;2;0;0;1;0;1;0;0
2019-04-24 00:47:59;16;12;0;2;0;0;1;0;1;0;0
2019-04-24 00:48:58;16;12;0;2;0;0;1;0;1;0;0
2019-04-24 00:49:59;16;12;0;2;0;0;1;0;1;0;0
2019-04-24 00:50:59;16;12;0;2;0;0;1;0;1;0;0
2019-04-24 00:51:58;16;12;0;2;0;0;1;0;1;0;0
2019-04-24 00:52:59;16;12;0;2;0;0;1;0;1;0;0
2019-04-24 00:53:59;16;12;0;2;0;0;1;0;1;0;0
2019-04-24 00:54:58;16;12;0;2;0;0;1;0;1;0;0
2019-04-24 00:55:59;16;12;0;2;0;0;1;0;1;0;0
2019-04-24 00:56:58;16;12;0;2;0;0;1;0;1;0;0
2019-04-24 00:57:59;16;12;0;2;0;0;1;0;1;0;0
2019-04-24 00:58:59;16;12;0;2;0;0;1;0;1;0;0
2019-04-24 00:59:58;16;12;0;2;0;0;1;0;1;0;0
2019-04-24 01:00:59;16;12;0;2;0;0;1;0;1;0;0
2019-04-24 01:01:59;16;12;0;2;0;0;1;0;1;0;0
2019-04-24 01:02:58;16;12;0;2;0;0;1;0;1;0;0
2019-04-24 01:03:59;17;12;0;2;0;0;1;1;1;0;0
2019-04-24 01:04:59;17;12;0;2;0;0;1;1;1;0;0
2019-04-24 01:05:58;17;12;0;2;0;0;1;1;1;0;0
2019-04-24 01:06:59;17;12;0;2;0;0;1;1;1;0;0
2019-04-24 01:07:59;17;12;0;2;0;0;1;1;1;0;0
2019-04-24 01:08:58;17;12;0;2;0;0;1;1;1;0;0
2019-04-24 01:09:59;17;12;0;2;0;0;1;1;1;0;0
2019-04-24 01:10:59;17;12;0;2;0;0;1;1;1;0;0
2019-04-24 01:11:58;17;12;0;2;0;0;1;1;1;0;0
2019-04-24 01:12:59;17;12;0;2;0;0;1;1;1;0;0
2019-04-24 01:14:00;17;12;0;2;0;0;1;1;1;0;0
2019-04-24 01:14:58;17;12;0;2;0;0;1;1;1;0;0
2019-04-24 01:15:59;17;12;0;2;0;0;1;1;1;0;0
2019-04-24 01:16:59;17;12;0;2;0;0;1;1;1;0;0
2019-04-24 01:17:58;18;12;0;3;0;0;1;1;1;0;0
2019-04-24 01:18:59;18;12;0;3;0;0;1;1;1;0;0
2019-04-24 01:19:58;18;12;1;2;0;0;1;1;1;0;0
2019-04-24 01:20:59;19;12;2;2;0;0;1;1;1;0;0
2019-04-24 01:21:59;19;12;2;2;0;0;1;1;1;0;0
2019-04-24 01:22:58;19;12;2;2;0;0;1;1;1;0;0
2019-04-24 01:23:59;20;12;2;2;0;0;1;1;1;0;0
2019-04-24 01:24:59;20;12;2;2;0;0;1;1;1;0;0
2019-04-24 01:25:58;20;12;2;2;0;0;1;1;1;0;0
2019-04-24 01:26:59;20;12;2;2;0;0;1;1;1;0;0
2019-04-24 01:27:59;20;12;2;2;0;0;1;1;1;0;0
2019-04-24 01:28:58;20;12;2;2;0;0;1;1;1;0;0
2019-04-24 01:29:59;21;12;2;2;0;0;1;1;1;0;0
2019-04-24 01:30:59;21;12;2;2;0;0;1;1;1;0;0
2019-04-24 01:31:58;21;12;2;2;0;0;1;1;1;0;0
2019-04-24 01:32:59;21;12;2;2;0;0;1;1;1;0;0
2019-04-24 01:33:59;21;12;2;2;0;0;1;1;1;0;0
2019-04-24 01:34:58;21;12;2;2;0;0;1;1;1;0;0
2019-04-24 01:35:59;21;12;2;2;0;0;1;1;1;0;0
2019-04-24 01:36:59;21;12;2;2;0;0;1;1;1;0;0
2019-04-24 01:37:58;21;12;2;2;0;0;1;1;1;0;0
2019-04-24 01:38:59;21;12;2;2;0;0;1;1;1;0;0
2019-04-24 01:39:59;22;12;2;3;0;0;1;1;1;0;0
2019-04-24 01:40:58;22;12;2;3;0;0;1;1;1;0;0
2019-04-24 01:41:59;22;12;2;3;0;0;1;1;1;0;0
2019-04-24 01:42:58;23;12;3;3;0;0;1;1;1;0;0
2019-04-24 01:43:59;23;12;3;3;0;0;1;1;1;0;0
2019-04-24 01:44:59;23;12;3;3;0;0;1;1;1;0;0
2019-04-24 01:45:58;23;12;3;3;0;0;1;1;1;0;0
2019-04-24 01:46:59;23;12;3;3;0;0;1;1;1;0;0
2019-04-24 01:47:59;23;12;3;3;0;0;1;1;1;0;0
2019-04-24 01:48:58;23;12;3;3;0;0;1;1;1;0;0
2019-04-24 01:49:59;23;12;3;3;0;0;1;1;1;0;0
2019-04-24 01:50:59;23;12;3;3;0;0;1;1;1;0;0
2019-04-24 01:51:58;23;12;3;3;0;0;1;1;1;0;0
2019-04-24 01:52:59;23;12;3;3;0;0;1;1;1;0;0
2019-04-24 01:53:59;23;12;3;3;0;0;1;1;1;0;0
2019-04-24 01:54:58;23;12;3;3;0;0;1;1;1;0;0
2019-04-24 01:55:59;24;12;3;3;0;1;1;1;1;0;0
2019-04-24 01:56:58;25;12;3;3;0;2;1;1;1;0;0
2019-04-24 01:57:59;25;12;3;3;0;2;1;1;1;0;0
2019-04-24 01:58:58;25;12;3;3;0;2;1;1;1;0;0
2019-04-24 01:59:59;25;12;3;3;0;2;1;1;1;0;0
2019-04-24 02:00:59;26;13;3;3;0;2;1;1;1;0;0
2019-04-24 02:01:58;26;13;3;3;0;2;1;1;1;0;0
2019-04-24 02:02:59;26;13;3;3;0;2;1;1;1;0;0
2019-04-24 02:03:59;26;13;3;3;0;2;1;1;1;0;0
2019-04-24 02:04:58;26;13;3;3;0;2;1;1;1;0;0
2019-04-24 02:05:59;26;13;3;3;0;2;1;1;1;0;0
2019-04-24 02:06:59;26;13;3;3;0;2;1;1;1;0;0
2019-04-24 02:07:58;26;13;3;3;0;2;1;1;1;0;0
2019-04-24 02:08:59;27;14;3;3;0;2;1;1;1;0;0
2019-04-24 02:09:59;27;14;3;3;0;2;1;1;1;0;0
2019-04-24 02:10:58;27;14;3;3;0;2;1;1;1;0;0
2019-04-24 02:11:59;27;14;3;3;0;2;1;1;1;0;0
2019-04-24 02:12:58;27;14;3;3;0;2;1;1;1;0;0
2019-04-24 02:13:59;27;14;3;3;0;2;1;1;1;0;0
2019-04-24 02:14:59;27;14;3;3;0;2;1;1;1;0;0
2019-04-24 02:15:58;27;14;3;3;0;2;1;1;1;0;0
2019-04-24 02:16:59;27;14;3;3;0;2;1;1;1;0;0
2019-04-24 02:17:59;27;14;3;3;0;2;1;1;1;0;0
2019-04-24 02:18:58;27;14;3;3;0;2;1;1;1;0;0
2019-04-24 02:19:59;27;14;3;3;0;2;1;1;1;0;0
2019-04-24 02:20:59;27;14;3;3;0;2;1;1;1;0;0
2019-04-24 02:21:58;27;14;3;3;0;2;1;1;1;0;0
2019-04-24 02:22:59;27;14;3;3;0;2;1;1;1;0;0
2019-04-24 02:23:59;27;14;3;3;0;2;1;1;1;0;0
2019-04-24 02:24:58;27;14;3;3;0;2;1;1;1;0;0
2019-04-24 02:25:59;27;14;3;3;0;2;1;1;1;0;0
2019-04-24 02:26:59;27;14;3;3;0;2;1;1;1;0;0
2019-04-24 02:27:58;27;14;3;3;0;2;1;1;1;0;0
2019-04-24 02:28:59;27;14;3;3;0;2;1;1;1;0;0
2019-04-24 02:29:59;27;14;3;3;0;2;1;1;1;0;0
2019-04-24 02:30:58;27;14;3;3;0;2;1;1;1;0;0
2019-04-24 02:31:59;27;14;3;3;0;2;1;1;1;0;0
2019-04-24 02:32:59;27;14;3;3;0;2;1;1;1;0;0
2019-04-24 02:33:58;27;14;3;3;0;2;1;1;1;0;0
2019-04-24 02:34:59;27;14;3;3;0;2;1;1;1;0;0
2019-04-24 02:35:59;27;14;3;3;0;2;1;1;1;0;0
2019-04-24 02:36:58;27;14;3;3;0;2;1;1;1;0;0
2019-04-24 02:37:59;27;14;3;3;0;2;1;1;1;0;0
2019-04-24 02:38:58;27;14;3;3;0;2;1;1;1;0;0
2019-04-24 02:39:59;27;14;3;3;0;2;1;1;1;0;0
2019-04-24 02:40:59;27;14;3;3;0;2;1;1;1;0;0
2019-04-24 02:41:58;27;14;3;3;0;2;1;1;1;0;0
2019-04-24 02:42:59;27;14;3;3;0;2;1;1;1;0;0
2019-04-24 02:43:59;27;14;3;3;0;2;1;1;1;0;0
2019-04-24 02:44:58;27;14;3;3;0;2;1;1;1;0;0
2019-04-24 02:45:59;27;14;3;3;0;2;1;1;1;0;0
2019-04-24 02:46:59;27;14;3;3;0;2;1;1;1;0;0
2019-04-24 02:47:58;27;14;3;3;0;2;1;1;1;0;0
2019-04-24 02:48:59;27;14;3;3;0;2;1;1;1;0;0
2019-04-24 02:49:59;27;14;3;3;0;2;1;1;1;0;0
2019-04-24 02:50:58;27;14;3;3;0;2;1;1;1;0;0
2019-04-24 02:51:59;28;14;4;3;0;2;1;1;1;0;0
2019-04-24 02:52:59;28;14;4;3;0;2;1;1;1;0;0
2019-04-24 02:53:58;28;14;4;3;0;2;1;1;1;0;0
2019-04-24 02:54:59;28;14;4;3;0;2;1;1;1;0;0
2019-04-24 02:55:59;28;14;4;3;0;2;1;1;1;0;0
2019-04-24 02:56:58;28;14;4;3;0;2;1;1;1;0;0
2019-04-24 02:57:59;28;14;4;3;0;2;1;1;1;0;0
2019-04-24 02:58:59;28;14;4;3;0;2;1;1;1;0;0
2019-04-24 02:59:58;28;14;4;3;0;2;1;1;1;0;0
2019-04-24 03:00:59;28;14;4;3;0;2;1;1;1;0;0
2019-04-24 03:01:59;28;14;4;3;0;2;1;1;1;0;0
2019-04-24 03:02:58;28;14;4;3;0;2;1;1;1;0;0
2019-04-24 03:03:59;28;14;4;3;0;2;1;1;1;0;0
2019-04-24 03:04:59;28;14;4;3;0;2;1;1;1;0;0
2019-04-24 03:05:59;28;14;4;3;0;2;1;1;1;0;0
2019-04-24 03:06:58;28;14;4;3;0;2;1;1;1;0;0
2019-04-24 03:07:59;28;14;4;3;0;2;1;1;1;0;0
2019-04-24 03:08:59;28;14;4;3;0;2;1;1;1;0;0
2019-04-24 03:09:58;28;14;4;3;0;2;1;1;1;0;0
2019-04-24 03:10:59;28;14;4;3;0;2;1;1;1;0;0
2019-04-24 03:11:58;28;14;4;3;0;2;1;1;1;0;0
2019-04-24 03:12:59;28;14;4;3;0;2;1;1;1;0;0
2019-04-24 03:13:59;28;14;4;3;0;2;1;1;1;0;0
2019-04-24 03:14:58;28;14;4;3;0;2;1;1;1;0;0
2019-04-24 03:15:59;28;14;4;3;0;2;1;1;1;0;0
2019-04-24 03:16:59;28;14;4;3;0;2;1;1;1;0;0
2019-04-24 03:17:58;28;14;4;3;0;2;1;1;1;0;0
2019-04-24 03:18:59;28;14;4;3;0;2;1;1;1;0;0
2019-04-24 03:19:59;28;14;4;3;0;2;1;1;1;0;0
2019-04-24 03:20:58;28;14;4;3;0;2;1;1;1;0;0
2019-04-24 03:21:59;28;14;4;3;0;2;1;1;1;0;0
2019-04-24 03:22:58;28;14;4;3;0;2;1;1;1;0;0
2019-04-24 03:23:59;28;14;4;3;0;2;1;1;1;0;0
2019-04-24 03:24:59;28;14;4;3;0;2;1;1;1;0;0
2019-04-24 03:25:58;28;14;4;3;0;2;1;1;1;0;0
2019-04-24 03:26:59;29;14;5;3;0;2;1;1;1;0;0
2019-04-24 03:27:59;29;14;5;3;0;2;1;1;1;0;0
2019-04-24 03:28:58;29;14;5;3;0;2;1;1;1;0;0
2019-04-24 03:29:59;30;14;6;3;0;2;1;1;1;0;0
2019-04-24 03:30:59;30;14;6;3;0;2;1;1;1;0;0
2019-04-24 03:31:58;30;14;6;3;0;2;1;1;1;0;0
2019-04-24 03:32:59;30;14;6;3;0;2;1;1;1;0;0
2019-04-24 03:33:59;30;14;6;3;0;2;1;1;1;0;0
2019-04-24 03:34:58;30;14;6;3;0;2;1;1;1;0;0
2019-04-24 03:35:59;30;14;6;3;0;2;1;1;1;0;0
2019-04-24 03:36:59;30;14;6;3;0;2;1;1;1;0;0
2019-04-24 03:37:58;30;14;6;3;0;2;1;1;1;0;0
2019-04-24 03:38:59;30;14;6;3;0;2;1;1;1;0;0
2019-04-24 03:40:00;30;14;6;3;0;2;1;1;1;0;0
2019-04-24 03:40:58;30;14;6;3;0;2;1;1;1;0;0
2019-04-24 03:41:59;30;14;6;3;0;2;1;1;1;0;0
2019-04-24 03:42:58;30;14;6;3;0;2;1;1;1;0;0
2019-04-24 03:43:59;30;14;6;3;0;2;1;1;1;0;0
2019-04-24 03:44:59;30;14;6;3;0;2;1;1;1;0;0
2019-04-24 03:45:58;30;14;6;3;0;2;1;1;1;0;0
2019-04-24 03:46:59;30;14;6;3;0;2;1;1;1;0;0
2019-04-24 03:47:59;30;14;6;3;0;2;1;1;1;0;0
2019-04-24 03:48:58;30;14;6;3;0;2;1;1;1;0;0
2019-04-24 03:49:59;31;15;6;3;0;2;1;1;1;0;0
2019-04-24 03:50:59;31;15;6;3;0;2;1;1;1;0;0
2019-04-24 03:51:58;31;15;6;3;0;2;1;1;1;0;0
2019-04-24 03:52:59;31;15;6;3;0;2;1;1;1;0;0
2019-04-24 03:53:59;31;15;6;3;0;2;1;1;1;0;0
2019-04-24 03:54:58;32;15;7;3;0;2;1;1;1;0;0
2019-04-24 03:55:59;32;15;7;3;0;2;1;1;1;0;0
2019-04-24 03:56:59;32;15;7;3;0;2;1;1;1;0;0
2019-04-24 03:57:58;32;15;7;3;0;2;1;1;1;0;0
2019-04-24 03:58:59;32;15;7;3;0;2;1;1;1;0;0
2019-04-24 03:59:59;32;15;7;3;0;2;1;1;1;0;0
2019-04-24 04:00:58;32;15;7;3;0;2;1;1;1;0;0
2019-04-24 04:01:59;32;15;7;3;0;2;1;1;1;0;0
2019-04-24 04:02:59;32;15;7;3;0;2;1;1;1;0;0
2019-04-24 04:03:58;32;15;7;3;0;2;1;1;1;0;0
2019-04-24 04:04:59;32;15;7;3;0;2;1;1;1;0;0
2019-04-24 04:05:59;32;15;7;3;0;2;1;1;1;0;0
2019-04-24 04:06:59;32;15;7;3;0;2;1;1;1;0;0
2019-04-24 04:07:58;32;15;7;3;0;2;1;1;1;0;0
2019-04-24 04:08:59;32;15;7;3;0;2;1;1;1;0;0
2019-04-24 04:09:59;32;15;7;3;0;2;1;1;1;0;0
2019-04-24 04:10:58;32;15;7;3;0;2;1;1;1;0;0
2019-04-24 04:11:59;32;15;7;3;0;2;1;1;1;0;0
2019-04-24 04:12:58;33;15;7;3;0;2;1;1;1;0;0
2019-04-24 04:13:59;33;15;7;3;0;2;1;1;1;0;0
2019-04-24 04:14:58;33;15;7;3;0;2;1;1;1;0;0
2019-04-24 04:15:59;34;15;8;3;0;2;1;1;1;0;0
2019-04-24 04:16:59;34;15;8;3;0;2;1;1;1;0;0
2019-04-24 04:17:58;34;15;8;3;0;2;1;1;1;0;0
2019-04-24 04:18:59;34;15;8;3;0;2;1;1;1;0;0
2019-04-24 04:19:59;34;15;8;3;0;2;1;1;1;0;0
2019-04-24 04:20:58;34;15;8;3;0;2;1;1;1;0;0
2019-04-24 04:21:59;34;15;8;3;0;2;1;1;1;0;0
2019-04-24 04:22:58;34;15;8;3;0;2;1;1;1;0;0
2019-04-24 04:23:59;34;15;8;3;0;2;1;1;1;0;0
2019-04-24 04:24:59;34;15;8;3;0;2;1;1;1;0;0
2019-04-24 04:25:58;34;15;8;3;0;2;1;1;1;0;0
2019-04-24 04:26:59;34;15;8;3;0;2;1;1;1;0;0
2019-04-24 04:27:59;34;15;8;3;0;2;1;1;1;0;0
2019-04-24 04:28:58;34;15;8;3;0;2;1;1;1;0;0
2019-04-24 04:29:59;34;15;8;3;0;2;1;1;1;0;0
2019-04-24 04:30:58;34;15;8;3;0;2;1;1;1;0;0
2019-04-24 04:31:59;34;15;8;3;0;2;1;1;1;0;0
2019-04-24 04:32:59;34;15;8;3;0;2;1;1;1;0;0
2019-04-24 04:33:58;34;15;8;3;0;2;1;1;1;0;0
2019-04-24 04:34:59;34;15;8;3;0;2;1;1;1;0;0
2019-04-24 04:35:59;34;15;8;3;0;2;1;1;1;0;0
2019-04-24 04:36:58;34;15;8;3;0;2;1;1;1;0;0
2019-04-24 04:37:59;34;15;8;3;0;2;1;1;1;0;0
2019-04-24 04:38:58;35;15;9;3;0;2;1;1;1;0;0
2019-04-24 04:39:59;36;16;9;3;0;2;1;1;1;0;0
2019-04-24 04:40:59;37;16;9;3;1;2;1;1;1;0;0
2019-04-24 04:41:58;37;16;9;3;1;2;1;1;1;0;0
2019-04-24 04:42:59;37;16;9;3;1;2;1;1;1;0;0
2019-04-24 04:43:59;37;16;9;3;1;2;1;1;1;0;0
2019-04-24 04:44:58;37;16;9;3;1;2;1;1;1;0;0
2019-04-24 04:45:59;37;16;9;3;1;2;1;1;1;0;0
2019-04-24 04:46:59;37;16;9;3;1;2;1;1;1;0;0
2019-04-24 04:47:58;37;16;9;3;1;2;1;1;1;0;0
2019-04-24 04:48:59;37;16;9;3;1;2;1;1;1;0;0
2019-04-24 04:49:59;37;16;9;3;1;2;1;1;1;0;0
2019-04-24 04:50:58;38;17;9;3;1;2;1;1;1;0;0
2019-04-24 04:51:59;38;17;9;3;1;2;1;1;1;0;0
2019-04-24 04:52:59;38;17;9;3;1;2;1;1;1;0;0
2019-04-24 04:53:58;38;17;9;3;1;2;1;1;1;0;0
2019-04-24 04:54:59;38;17;9;3;1;2;1;1;1;0;0
2019-04-24 04:55:59;38;17;9;3;1;2;1;1;1;0;0
2019-04-24 04:56:58;38;17;9;3;1;2;1;1;1;0;0
2019-04-24 04:57:59;38;17;9;3;1;2;1;1;1;0;0
2019-04-24 04:58:59;39;18;9;3;1;2;1;1;1;0;0
2019-04-24 04:59:58;39;18;9;3;1;2;1;1;1;0;0
2019-04-24 05:00:59;39;18;9;3;1;2;1;1;1;0;0
2019-04-24 05:01:59;39;18;9;3;1;2;1;1;1;0;0
2019-04-24 05:02:58;39;18;9;3;1;2;1;1;1;0;0
2019-04-24 05:03:59;39;18;9;3;1;2;1;1;1;0;0
2019-04-24 05:04:59;39;18;9;3;1;2;1;1;1;0;0
2019-04-24 05:05:58;39;18;9;3;1;2;1;1;1;0;0
2019-04-24 05:06:59;39;18;9;3;1;2;1;1;1;0;0
2019-04-24 05:07:59;39;18;9;3;1;2;1;1;1;0;0
2019-04-24 05:08:58;39;18;9;3;1;2;1;1;1;0;0
2019-04-24 05:09:59;39;18;9;3;1;2;1;1;1;0;0
2019-04-24 05:10:59;39;18;9;3;1;2;1;1;1;0;0
2019-04-24 05:11:58;39;18;9;3;1;2;1;1;1;0;0
2019-04-24 05:12:59;39;18;9;3;1;2;1;1;1;0;0
2019-04-24 05:13:59;39;18;9;3;1;2;1;1;1;0;0
2019-04-24 05:14:58;39;18;9;3;1;2;1;1;1;0;0
2019-04-24 05:15:59;39;18;9;3;1;2;1;1;1;0;0
2019-04-24 05:16:59;39;18;9;3;1;2;1;1;1;0;0
2019-04-24 05:17:58;39;18;9;3;1;2;1;1;1;0;0
2019-04-24 05:18:59;39;18;9;3;1;2;1;1;1;0;0
2019-04-24 05:19:58;39;18;9;3;1;2;1;1;1;0;0
2019-04-24 05:20:59;39;18;9;3;1;2;1;1;1;0;0
2019-04-24 05:21:59;39;18;9;3;1;2;1;1;1;0;0
2019-04-24 05:22:59;40;18;9;4;1;2;1;1;1;0;0
2019-04-24 05:23:59;40;18;9;4;1;2;1;1;1;0;0
2019-04-24 05:24:58;40;18;9;4;1;2;1;1;1;0;0
2019-04-24 05:25:59;40;18;9;4;1;2;1;1;1;0;0
2019-04-24 05:26:58;40;18;9;4;1;2;1;1;1;0;0
2019-04-24 05:27:59;40;18;9;4;1;2;1;1;1;0;0
2019-04-24 05:28:59;40;18;9;4;1;2;1;1;1;0;0
2019-04-24 05:29:58;40;18;9;4;1;2;1;1;1;0;0
2019-04-24 05:30:59;40;18;9;4;1;2;1;1;1;0;0
2019-04-24 05:31:59;40;18;9;4;1;2;1;1;1;0;0
2019-04-24 05:32:58;40;18;9;4;1;2;1;1;1;0;0
2019-04-24 05:33:59;40;18;9;4;1;2;1;1;1;0;0
2019-04-24 05:34:59;40;18;9;4;1;2;1;1;1;0;0
2019-04-24 05:35:58;40;18;9;4;1;2;1;1;1;0;0
2019-04-24 05:36:59;40;18;9;4;1;2;1;1;1;0;0
2019-04-24 05:37:58;40;18;9;4;1;2;1;1;1;0;0
2019-04-24 05:38:59;40;18;9;4;1;2;1;1;1;0;0
2019-04-24 05:39:59;40;18;9;4;1;2;1;1;1;0;0
2019-04-24 05:40:58;40;18;9;4;1;2;1;1;1;0;0
2019-04-24 05:41:59;40;18;9;4;1;2;1;1;1;0;0
2019-04-24 05:42:59;40;18;9;4;1;2;1;1;1;0;0
2019-04-24 05:43:58;40;18;9;4;1;2;1;1;1;0;0
2019-04-24 05:44:59;40;18;9;4;1;2;1;1;1;0;0
2019-04-24 05:45:59;40;18;9;4;1;2;1;1;1;0;0
2019-04-24 05:46:58;40;18;9;4;1;2;1;1;1;0;0
2019-04-24 05:47:59;40;18;9;4;1;2;1;1;1;0;0
2019-04-24 05:48:59;40;18;9;4;1;2;1;1;1;0;0
2019-04-24 05:49:58;40;18;9;4;1;2;1;1;1;0;0
2019-04-24 05:50:59;40;18;9;4;1;2;1;1;1;0;0
2019-04-24 05:51:59;40;18;9;4;1;2;1;1;1;0;0
2019-04-24 05:52:58;41;18;10;4;1;2;1;1;1;0;0
2019-04-24 05:53:59;41;18;10;4;1;2;1;1;1;0;0
2019-04-24 05:54:58;41;18;10;4;1;2;1;1;1;0;0
2019-04-24 05:55:59;41;18;10;4;1;2;1;1;1;0;0
2019-04-24 05:56:59;41;18;10;4;1;2;1;1;1;0;0
2019-04-24 05:57:58;41;18;10;4;1;2;1;1;1;0;0
2019-04-24 05:58:59;41;18;10;4;1;2;1;1;1;0;0
2019-04-24 06:00:00;41;18;10;4;1;2;1;1;1;0;0
2019-04-24 06:00:58;41;18;10;4;1;2;1;1;1;0;0
2019-04-24 06:01:59;41;18;10;4;1;2;1;1;1;0;0
2019-04-24 06:02:59;41;18;10;4;1;2;1;1;1;0;0
2019-04-24 06:03:59;41;18;10;4;1;2;1;1;1;0;0
2019-04-24 06:04:58;41;18;10;4;1;2;1;1;1;0;0
2019-04-24 06:05:59;41;18;10;4;1;2;1;1;1;0;0
2019-04-24 06:06:59;41;18;10;4;1;2;1;1;1;0;0
2019-04-24 06:07:58;41;18;10;4;1;2;1;1;1;0;0
2019-04-24 06:08:59;41;18;10;4;1;2;1;1;1;0;0
2019-04-24 06:09:59;41;18;10;4;1;2;1;1;1;0;0
2019-04-24 06:10:58;41;18;10;4;1;2;1;1;1;0;0
2019-04-24 06:11:59;41;18;10;4;1;2;1;1;1;0;0
2019-04-24 06:12:59;41;18;10;4;1;2;1;1;1;0;0
2019-04-24 06:13:59;41;18;10;4;1;2;1;1;1;0;0
2019-04-24 06:14:58;41;18;10;4;1;2;1;1;1;0;0
2019-04-24 06:15:59;41;18;10;4;1;2;1;1;1;0;0
2019-04-24 06:16:58;41;18;10;4;1;2;1;1;1;0;0
2019-04-24 06:17:59;41;18;10;4;1;2;1;1;1;0;0
2019-04-24 06:18:59;41;18;10;4;1;2;1;1;1;0;0
2019-04-24 06:19:58;41;18;10;4;1;2;1;1;1;0;0
2019-04-24 06:20:59;41;18;10;4;1;2;1;1;1;0;0
2019-04-24 06:21:59;42;19;10;4;1;2;1;1;1;0;0
2019-04-24 06:22:58;42;19;10;4;1;2;1;1;1;0;0
2019-04-24 06:23:59;42;19;10;4;1;2;1;1;1;0;0
2019-04-24 06:24:58;43;20;10;4;1;2;1;1;1;0;0
2019-04-24 06:25:59;43;20;10;4;1;2;1;1;1;0;0
2019-04-24 06:26:59;43;20;10;4;1;2;1;1;1;0;0
2019-04-24 06:27:58;43;20;10;4;1;2;1;1;1;0;0
2019-04-24 06:28:59;43;20;10;4;1;2;1;1;1;0;0
2019-04-24 06:30:00;44;20;10;4;1;2;0;1;1;0;0
2019-04-24 06:30:58;45;20;10;4;1;2;0;0;1;0;0
2019-04-24 06:31:59;46;21;10;4;1;2;0;0;1;0;0
2019-04-24 06:32:58;46;21;10;4;1;2;0;0;1;0;0
2019-04-24 06:33:59;46;21;10;4;1;2;0;0;1;0;0
2019-04-24 06:34:59;46;21;10;4;1;2;0;0;1;0;0
2019-04-24 06:35:58;46;21;10;4;1;2;0;0;1;0;0
2019-04-24 06:36:59;46;21;10;4;1;2;0;0;1;0;0
2019-04-24 06:37:59;46;21;10;4;1;2;0;0;1;0;0
