datetime;total_votes;cofee;jovan;thaisia_b;NoEndOutcry;Trollero;cmapukocmankypum;voklo;asap;MishaPepyaka;Goinsane
2019-09-04 13:12:58;94;24;10;14;12;6;6;4;3;0;2
2019-09-04 13:13:59;94;24;10;14;12;6;6;4;3;0;2
2019-09-04 13:14:59;94;24;10;14;12;6;6;4;3;0;2
2019-09-04 13:15:58;94;24;10;14;12;6;6;4;3;0;2
2019-09-04 13:16:59;94;24;10;14;12;6;6;4;3;0;2
2019-09-04 13:17:59;94;24;10;14;12;6;6;4;3;0;2
2019-09-04 13:18:59;96;24;11;14;12;6;6;4;3;1;2
2019-09-04 13:19:58;96;24;11;14;12;6;6;4;3;1;2
2019-09-04 13:20:59;96;24;11;14;12;6;6;4;3;1;2
2019-09-04 13:21:59;96;24;11;14;12;6;6;4;3;1;2
2019-09-04 13:22:58;96;24;11;14;12;6;6;4;3;1;2
2019-09-04 13:23:59;96;24;11;14;12;6;6;4;3;1;2
2019-09-04 13:24:59;96;24;11;14;12;6;6;4;3;1;2
2019-09-04 13:25:59;96;24;11;14;12;6;6;4;3;1;2
2019-09-04 13:26:58;96;24;11;14;12;6;6;4;3;1;2
2019-09-04 13:27:59;96;24;11;14;12;6;6;4;3;1;2
2019-09-04 13:28:59;96;24;11;14;12;6;6;4;3;1;2
2019-09-04 13:29:58;96;24;11;14;12;6;6;4;3;1;2
2019-09-04 13:30:59;96;24;11;14;12;6;6;4;3;1;2
2019-09-04 13:31:59;96;24;11;14;12;6;6;4;3;1;2
2019-09-04 13:32:59;96;24;11;14;12;6;6;4;3;1;2
2019-09-04 13:33:58;96;24;11;14;12;6;6;4;3;1;2
2019-09-04 13:34:59;96;24;11;14;12;6;6;4;3;1;2
2019-09-04 13:35:59;96;24;11;14;12;6;6;4;3;1;2
2019-09-04 13:36:58;96;24;11;14;12;6;6;4;3;1;2
2019-09-04 13:37:59;96;24;11;14;12;6;6;4;3;1;2
2019-09-04 13:38:59;96;24;11;14;12;6;6;4;3;1;2
2019-09-04 13:39:59;96;24;11;14;12;6;6;4;3;1;2
2019-09-04 13:40:59;96;24;11;14;12;6;6;4;3;1;2
2019-09-04 13:41:58;96;24;11;14;12;6;6;4;3;1;2
2019-09-04 13:42:59;96;24;11;14;12;6;6;4;3;1;2
2019-09-04 13:43:59;96;24;11;14;12;6;6;4;3;1;2
2019-09-04 13:44:58;97;24;11;14;12;6;7;4;3;1;2
2019-09-04 13:45:59;98;24;11;14;12;6;7;4;3;2;2
2019-09-04 13:46:59;98;24;11;14;12;6;7;4;3;2;2
2019-09-04 13:47:59;99;24;12;14;12;6;7;4;3;2;2
2019-09-04 13:48:58;99;24;12;14;12;6;7;4;3;2;2
2019-09-04 13:49:59;99;24;12;14;12;6;7;4;3;2;2
2019-09-04 13:50:59;99;24;12;14;12;6;7;4;3;2;2
2019-09-04 13:51:58;99;24;12;14;12;6;7;4;3;2;2
2019-09-04 13:52:59;99;24;12;14;12;6;7;4;3;2;2
2019-09-04 13:53:59;99;24;12;14;12;6;7;4;3;2;2
2019-09-04 13:54:59;99;24;12;14;12;6;7;4;3;2;2
2019-09-04 13:55:58;99;24;12;14;12;6;7;4;3;2;2
2019-09-04 13:56:59;99;24;12;14;12;6;7;4;3;2;2
2019-09-04 13:57:59;99;24;12;14;12;6;7;4;3;2;2
2019-09-04 13:58:58;100;24;13;14;12;6;7;4;3;2;2
2019-09-04 13:59:59;100;24;13;14;12;6;7;4;3;2;2
2019-09-04 14:00:59;100;24;13;14;12;6;7;4;3;2;2
2019-09-04 14:01:59;100;24;13;14;12;6;7;4;3;2;2
2019-09-04 14:02:58;101;24;13;14;12;6;8;4;3;2;2
2019-09-04 14:03:59;102;24;14;14;12;6;8;4;3;2;2
2019-09-04 14:04:59;102;24;14;14;12;6;8;4;3;2;2
2019-09-04 14:05:59;102;24;14;14;12;6;8;4;3;2;2
2019-09-04 14:06:58;102;24;14;14;12;6;8;4;3;2;2
2019-09-04 14:07:59;102;24;14;14;12;6;8;4;3;2;2
2019-09-04 14:08:59;102;24;14;14;12;6;8;4;3;2;2
2019-09-04 14:09:58;102;24;14;14;12;6;8;4;3;2;2
2019-09-04 14:10:59;102;24;14;14;12;6;8;4;3;2;2
2019-09-04 14:11:59;102;24;14;14;12;6;8;4;3;2;2
2019-09-04 14:12:59;103;24;15;14;12;6;8;4;3;2;2
2019-09-04 14:13:58;103;24;15;14;12;6;8;4;3;2;2
2019-09-04 14:14:59;103;24;15;14;12;6;8;4;3;2;2
2019-09-04 14:16:00;103;24;15;14;12;6;8;4;3;2;2
2019-09-04 14:16:58;103;24;15;14;12;6;8;4;3;2;2
2019-09-04 14:17:59;103;24;15;14;12;6;8;4;3;2;2
2019-09-04 14:18:59;103;24;15;14;12;6;8;4;3;2;2
2019-09-04 14:19:58;103;24;15;14;12;6;8;4;3;2;2
2019-09-04 14:20:59;103;24;15;14;12;6;8;4;3;2;2
2019-09-04 14:21:59;103;24;15;14;12;6;8;4;3;2;2
2019-09-04 14:22:58;103;24;15;14;12;6;8;4;3;2;2
2019-09-04 14:23:59;103;24;15;14;12;6;8;4;3;2;2
2019-09-04 14:24:59;103;24;15;14;12;6;8;4;3;2;2
2019-09-04 14:25:59;103;24;15;14;12;6;8;4;3;2;2
2019-09-04 14:26:58;103;24;15;14;12;6;8;4;3;2;2
2019-09-04 14:27:59;103;24;15;14;12;6;8;4;3;2;2
2019-09-04 14:28:59;103;24;15;14;12;6;8;4;3;2;2
2019-09-04 14:29:58;103;24;15;14;12;6;8;4;3;2;2
2019-09-04 14:30:59;103;24;15;14;12;6;8;4;3;2;2
2019-09-04 14:31:59;103;24;15;14;12;6;8;4;3;2;2
2019-09-04 14:32:59;103;24;15;14;12;6;8;4;3;2;2
2019-09-04 14:33:58;103;24;15;14;12;6;8;4;3;2;2
2019-09-04 14:34:59;103;24;15;14;12;6;8;4;3;2;2
2019-09-04 14:35:59;103;24;15;14;12;6;8;4;3;2;2
2019-09-04 14:36:59;103;24;15;14;12;6;8;4;3;2;2
2019-09-04 14:37:58;103;24;15;14;12;6;8;4;3;2;2
2019-09-04 14:38:59;103;24;15;14;12;6;8;4;3;2;2
2019-09-04 14:39:59;103;24;15;14;12;6;8;4;3;2;2
2019-09-04 14:40:58;103;24;15;14;12;6;8;4;3;2;2
2019-09-04 14:41:59;103;24;15;14;12;6;8;4;3;2;2
2019-09-04 14:42:59;103;24;15;14;12;6;8;4;3;2;2
2019-09-04 14:43:59;103;25;15;14;11;6;8;4;3;2;2
2019-09-04 14:44:58;103;25;15;14;11;6;8;4;3;2;2
2019-09-04 14:45:59;103;25;15;14;11;6;8;4;3;2;2
2019-09-04 14:46:59;103;25;15;14;11;6;8;4;3;2;2
2019-09-04 14:47:59;103;25;15;14;11;6;8;4;3;2;2
2019-09-04 14:48:58;103;25;15;14;11;6;8;4;3;2;2
2019-09-04 14:49:59;103;25;15;14;11;6;8;4;3;2;2
2019-09-04 14:50:59;103;25;15;14;11;6;8;4;3;2;2
2019-09-04 14:51:59;103;25;15;14;11;6;8;4;3;2;2
2019-09-04 14:52:58;103;25;15;14;11;6;8;4;3;2;2
2019-09-04 14:53:59;103;25;15;14;11;6;8;4;3;2;2
2019-09-04 14:54:59;103;25;15;14;11;6;8;4;3;2;2
2019-09-04 14:55:58;104;26;15;14;11;6;8;4;3;2;2
2019-09-04 14:56:59;104;26;15;14;11;6;8;4;3;2;2
2019-09-04 14:57:59;104;26;15;14;11;6;8;4;3;2;2
2019-09-04 14:58:59;104;26;15;14;11;6;8;4;3;2;2
2019-09-04 14:59:58;104;26;15;14;11;6;8;4;3;2;2
2019-09-04 15:00:59;104;26;15;14;11;6;8;4;3;2;2
2019-09-04 15:01:59;104;26;15;14;11;6;8;4;3;2;2
2019-09-04 15:02:58;104;26;15;14;11;6;8;4;3;2;2
2019-09-04 15:03:59;104;26;15;14;11;6;8;4;3;2;2
2019-09-04 15:04:59;104;26;15;14;11;6;8;4;3;2;2
2019-09-04 15:05:58;104;26;15;14;11;6;8;4;3;2;2
2019-09-04 15:06:59;104;26;15;14;11;6;8;4;3;2;2
2019-09-04 15:07:59;105;27;15;14;11;6;8;4;3;2;2
2019-09-04 15:08:58;105;27;15;14;11;6;8;4;3;2;2
2019-09-04 15:09:59;105;27;15;14;11;6;8;4;3;2;2
2019-09-04 15:10:59;105;27;15;14;11;6;8;4;3;2;2
2019-09-04 15:11:58;105;27;15;14;11;6;8;4;3;2;2
2019-09-04 15:12:59;105;27;15;14;11;6;8;4;3;2;2
2019-09-04 15:13:59;105;27;15;14;11;6;8;4;3;2;2
2019-09-04 15:14:59;106;28;15;14;11;6;8;4;3;2;2
2019-09-04 15:15:58;106;28;15;14;11;6;8;4;3;2;2
2019-09-04 15:16:59;106;28;15;14;11;6;8;4;3;2;2
2019-09-04 15:17:59;106;28;15;14;11;6;8;4;3;2;2
2019-09-04 15:18:58;106;28;15;14;11;6;8;4;3;2;2
2019-09-04 15:19:59;106;28;15;14;11;6;8;4;3;2;2
2019-09-04 15:20:59;106;28;15;14;11;6;8;4;3;2;2
2019-09-04 15:21:59;106;28;15;14;11;6;8;4;3;2;2
2019-09-04 15:22:58;107;29;15;14;11;6;8;4;3;2;2
2019-09-04 15:23:59;107;29;15;14;11;6;8;4;3;2;2
2019-09-04 15:24:59;107;29;15;14;11;6;8;4;3;2;2
2019-09-04 15:25:59;107;29;15;14;11;6;8;4;3;2;2
2019-09-04 15:26:58;107;29;15;14;11;6;8;4;3;2;2
2019-09-04 15:27:59;107;29;15;14;11;6;8;4;3;2;2
2019-09-04 15:28:59;107;29;15;14;11;6;8;4;3;2;2
2019-09-04 15:29:59;107;29;15;14;11;6;8;4;3;2;2
2019-09-04 15:30:58;107;29;15;14;11;6;8;4;3;2;2
2019-09-04 15:31:59;107;29;15;14;11;6;8;4;3;2;2
2019-09-04 15:32:59;107;29;15;14;11;6;8;4;3;2;2
2019-09-04 15:33:59;107;29;15;14;11;6;8;4;3;2;2
2019-09-04 15:34:58;107;29;15;14;11;6;8;4;3;2;2
2019-09-04 15:35:59;108;29;15;14;11;6;8;4;3;3;2
2019-09-04 15:36:59;108;29;15;14;11;6;8;4;3;3;2
2019-09-04 15:37:59;108;29;15;14;11;6;8;4;3;3;2
2019-09-04 15:38:58;108;29;15;14;11;6;8;4;3;3;2
2019-09-04 15:39:59;108;29;15;14;11;6;8;4;3;3;2
2019-09-04 15:40:59;109;30;15;14;11;6;8;4;3;3;2
2019-09-04 15:41:59;109;30;15;14;11;6;8;4;3;3;2
2019-09-04 15:42:58;110;30;15;15;11;6;8;4;3;3;2
2019-09-04 15:43:59;109;30;15;15;10;6;8;4;3;3;2
2019-09-04 15:44:59;110;30;15;15;11;6;8;4;3;3;2
2019-09-04 15:45:58;110;30;15;15;11;6;8;4;3;3;2
2019-09-04 15:46:59;110;30;15;15;11;6;8;4;3;3;2
2019-09-04 15:47:59;110;30;15;15;11;6;8;4;3;3;2
2019-09-04 15:48:59;110;30;15;15;11;6;8;4;3;3;2
2019-09-04 15:49:58;110;30;15;15;11;6;8;4;3;3;2
2019-09-04 15:50:59;110;30;15;15;11;6;8;4;3;3;2
2019-09-04 15:51:59;110;30;15;15;11;6;8;4;3;3;2
2019-09-04 15:52:59;110;30;15;15;11;6;8;4;3;3;2
2019-09-04 15:53:58;110;30;15;15;11;6;8;4;3;3;2
2019-09-04 15:54:59;110;30;15;15;11;6;8;4;3;3;2
2019-09-04 15:55:59;110;30;15;15;11;6;8;4;3;3;2
2019-09-04 15:56:59;110;30;15;15;11;6;8;4;3;3;2
2019-09-04 15:57:58;110;30;15;15;11;6;8;4;3;3;2
2019-09-04 15:58:59;110;30;15;15;11;6;8;4;3;3;2
2019-09-04 15:59:59;110;30;15;15;11;6;8;4;3;3;2
2019-09-04 16:00:58;110;30;15;15;11;6;8;4;3;3;2
2019-09-04 16:01:59;110;30;15;15;11;6;8;4;3;3;2
2019-09-04 16:02:59;110;30;15;15;11;6;8;4;3;3;2
2019-09-04 16:03:59;110;30;15;15;11;6;8;4;3;3;2
2019-09-04 16:04:58;110;30;15;15;11;6;8;4;3;3;2
2019-09-04 16:05:59;110;30;15;15;11;6;8;4;3;3;2
2019-09-04 16:06:59;110;30;15;15;11;6;8;4;3;3;2
2019-09-04 16:07:59;110;30;15;15;11;6;8;4;3;3;2
2019-09-04 16:08:58;110;30;15;15;11;6;8;4;3;3;2
2019-09-04 16:09:59;110;30;15;15;11;6;8;4;3;3;2
2019-09-04 16:10:59;110;30;15;15;11;6;8;4;3;3;2
2019-09-04 16:11:58;110;30;15;15;11;6;8;4;3;3;2
2019-09-04 16:12:59;110;30;15;15;11;6;8;4;3;3;2
2019-09-04 16:13:59;110;30;15;15;11;6;8;4;3;3;2
2019-09-04 16:14:58;111;30;15;15;11;6;8;4;3;3;2
2019-09-04 16:15:59;111;30;15;15;11;6;8;4;3;3;2
2019-09-04 16:16:59;111;30;15;15;11;6;8;4;3;3;2
2019-09-04 16:17:59;111;30;15;15;11;6;8;4;3;3;2
2019-09-04 16:18:58;111;30;15;15;11;6;8;4;3;3;2
2019-09-04 16:19:59;111;30;15;15;11;6;8;4;3;3;2
2019-09-04 16:20:59;111;30;15;15;11;6;8;4;3;3;2
2019-09-04 16:21:58;111;30;15;15;11;6;8;4;3;3;2
2019-09-04 16:22:59;111;30;15;15;11;6;8;4;3;3;2
2019-09-04 16:23:59;112;30;15;15;11;7;8;4;3;3;2
2019-09-04 16:24:59;112;30;15;15;11;7;8;4;3;3;2
2019-09-04 16:25:58;112;30;15;15;11;7;8;4;3;3;2
2019-09-04 16:26:59;112;30;15;15;11;7;8;4;3;3;2
2019-09-04 16:27:59;112;30;15;15;11;7;8;4;3;3;2
2019-09-04 16:28:58;112;30;15;15;11;7;8;4;3;3;2
2019-09-04 16:29:59;113;31;15;15;11;7;8;4;3;3;2
2019-09-04 16:30:59;113;31;15;15;11;7;8;4;3;3;2
2019-09-04 16:31:59;113;31;15;15;11;7;8;4;3;3;2
2019-09-04 16:32:58;113;31;15;15;11;7;8;4;3;3;2
2019-09-04 16:33:59;113;31;15;15;11;7;8;4;3;3;2
2019-09-04 16:34:59;113;31;15;15;11;7;8;4;3;3;2
2019-09-04 16:35:58;113;31;15;15;11;7;8;4;3;3;2
2019-09-04 16:36:59;113;31;15;15;11;7;8;4;3;3;2
2019-09-04 16:37:59;113;31;15;15;11;7;8;4;3;3;2
2019-09-04 16:38:59;113;31;15;15;11;7;8;4;3;3;2
2019-09-04 16:39:58;113;31;15;15;11;7;8;4;3;3;2
2019-09-04 16:40:59;113;31;15;15;11;7;8;4;3;3;2
2019-09-04 16:41:59;113;31;15;15;11;7;8;4;3;3;2
2019-09-04 16:42:58;113;31;15;15;11;7;8;4;3;3;2
2019-09-04 16:43:59;113;31;15;15;11;7;8;4;3;3;2
2019-09-04 16:44:59;113;31;15;15;11;7;8;4;3;3;2
2019-09-04 16:45:59;113;31;15;15;11;7;8;4;3;3;2
2019-09-04 16:46:58;113;31;15;15;11;7;8;4;3;3;2
2019-09-04 16:47:59;113;31;15;15;11;7;8;4;3;3;2
2019-09-04 16:48:59;113;31;15;15;11;7;8;4;3;3;2
2019-09-04 16:49:59;113;31;15;15;11;7;8;4;3;3;2
2019-09-04 16:50:58;113;31;15;15;11;7;8;4;3;3;2
2019-09-04 16:51:59;113;31;15;15;11;7;8;4;3;3;2
2019-09-04 16:52:59;113;31;15;15;11;7;8;4;3;3;2
2019-09-04 16:53:59;113;31;15;15;11;7;8;4;3;3;2
2019-09-04 16:54:58;113;31;15;15;11;7;8;4;3;3;2
2019-09-04 16:55:59;113;31;15;15;11;7;8;4;3;3;2
2019-09-04 16:56:59;113;31;15;15;11;7;8;4;3;3;2
2019-09-04 16:57:58;113;31;15;15;11;7;8;4;3;3;2
2019-09-04 16:58:59;113;31;15;15;11;7;8;4;3;3;2
2019-09-04 16:59:59;113;31;15;15;11;7;8;4;3;3;2
2019-09-04 17:00:58;114;32;15;15;11;7;8;4;3;3;2
2019-09-04 17:01:59;114;32;15;15;11;7;8;4;3;3;2
2019-09-04 17:02:59;114;32;15;15;11;7;8;4;3;3;2
2019-09-04 17:03:59;114;32;15;15;11;7;8;4;3;3;2
2019-09-04 17:04:58;114;32;15;15;11;7;8;4;3;3;2
2019-09-04 17:05:59;114;32;15;15;11;7;8;4;3;3;2
2019-09-04 17:06:59;114;32;15;15;11;7;8;4;3;3;2
2019-09-04 17:07:58;114;32;15;15;11;7;8;4;3;3;2
2019-09-04 17:08:59;114;32;15;15;11;7;8;4;3;3;2
2019-09-04 17:09:59;114;32;15;15;11;7;8;4;3;3;2
2019-09-04 17:10:58;114;32;15;15;11;7;8;4;3;3;2
2019-09-04 17:11:59;114;32;15;15;11;7;8;4;3;3;2
2019-09-04 17:12:59;115;33;15;15;11;7;8;4;3;3;2
2019-09-04 17:13:58;116;34;15;15;11;7;8;4;3;3;2
2019-09-04 17:14:59;116;34;15;15;11;7;8;4;3;3;2
2019-09-04 17:15:59;116;34;15;15;11;7;8;4;3;3;2
2019-09-04 17:16:59;116;34;15;15;11;7;8;4;3;3;2
2019-09-04 17:17:58;116;34;15;15;11;7;8;4;3;3;2
2019-09-04 17:18:59;116;34;15;15;11;7;8;4;3;3;2
2019-09-04 17:19:59;116;34;15;15;11;7;8;4;3;3;2
2019-09-04 17:20:59;116;34;15;15;11;7;8;4;3;3;2
2019-09-04 17:21:58;116;34;15;15;11;7;8;4;3;3;2
2019-09-04 17:22:59;116;34;15;15;11;7;8;4;3;3;2
2019-09-04 17:23:59;116;34;15;15;11;7;8;4;3;3;2
2019-09-04 17:24:58;116;34;15;15;11;7;8;4;3;3;2
2019-09-04 17:25:59;116;34;15;15;11;7;8;4;3;3;2
2019-09-04 17:26:59;116;34;15;15;11;7;8;4;3;3;2
2019-09-04 17:27:59;116;34;15;15;11;7;8;4;3;3;2
2019-09-04 17:28:58;116;34;15;15;11;7;8;4;3;3;2
2019-09-04 17:29:59;117;34;16;15;11;7;8;4;3;3;2
2019-09-04 17:30:59;117;34;16;15;11;7;8;4;3;3;2
2019-09-04 17:31:59;117;34;16;15;11;7;8;4;3;3;2
2019-09-04 17:32:58;117;34;16;15;11;7;8;4;3;3;2
2019-09-04 17:33:59;117;34;16;15;11;7;8;4;3;3;2
2019-09-04 17:34:58;117;34;16;15;11;7;8;4;3;3;2
2019-09-04 17:35:59;117;34;16;15;11;7;8;4;3;3;2
2019-09-04 17:36:59;117;34;16;15;11;7;8;4;3;3;2
2019-09-04 17:37:58;117;34;16;15;11;7;8;4;3;3;2
2019-09-04 17:38:59;117;34;16;15;11;7;8;4;3;3;2
2019-09-04 17:39:59;118;34;17;15;11;7;8;4;3;3;2
2019-09-04 17:40:58;118;34;17;15;11;7;8;4;3;3;2
2019-09-04 17:41:59;118;34;17;15;11;7;8;4;3;3;2
2019-09-04 17:42:59;118;34;17;15;11;7;8;4;3;3;2
2019-09-04 17:43:58;118;34;17;15;11;7;8;4;3;3;2
2019-09-04 17:44:59;119;34;18;15;11;7;8;4;3;3;2
2019-09-04 17:45:59;119;34;18;15;11;7;8;4;3;3;2
2019-09-04 17:46:59;119;34;18;15;11;7;8;4;3;3;2
2019-09-04 17:47:58;119;34;18;15;11;7;8;4;3;3;2
2019-09-04 17:48:59;119;34;18;15;11;7;8;4;3;3;2
2019-09-04 17:49:59;120;34;19;15;11;7;8;4;3;3;2
2019-09-04 17:50:59;120;34;19;15;11;7;8;4;3;3;2
2019-09-04 17:51:58;120;34;19;15;11;7;8;4;3;3;2
2019-09-04 17:52:59;120;34;19;15;11;7;8;4;3;3;2
2019-09-04 17:53:59;120;34;19;15;11;7;8;4;3;3;2
2019-09-04 17:54:58;120;34;19;15;11;7;8;4;3;3;2
2019-09-04 17:55:59;120;34;19;15;11;7;8;4;3;3;2
2019-09-04 17:56:59;120;34;19;15;11;7;8;4;3;3;2
2019-09-04 17:57:59;120;34;19;15;11;7;8;4;3;3;2
2019-09-04 17:58:58;120;34;19;15;11;7;8;4;3;3;2
2019-09-04 17:59:59;120;34;19;15;11;7;8;4;3;3;2
2019-09-04 18:00:59;120;34;19;15;11;7;8;4;3;3;2
2019-09-04 18:01:59;120;34;19;15;11;7;8;4;3;3;2
2019-09-04 18:02:58;120;34;19;15;11;7;8;4;3;3;2
2019-09-04 18:03:59;120;34;19;15;11;7;8;4;3;3;2
2019-09-04 18:04:59;120;34;19;15;11;7;8;4;3;3;2
2019-09-04 18:05:58;120;34;19;15;11;7;8;4;3;3;2
2019-09-04 18:06:59;120;34;19;15;11;7;8;4;3;3;2
2019-09-04 18:07:59;120;34;19;15;11;7;8;4;3;3;2
2019-09-04 18:08:59;120;34;19;15;11;7;8;4;3;3;2
2019-09-04 18:09:58;120;34;19;15;11;7;8;4;3;3;2
2019-09-04 18:10:59;120;34;19;15;11;7;8;4;3;3;2
2019-09-04 18:11:59;120;34;19;15;11;7;8;4;3;3;2
2019-09-04 18:12:58;120;34;19;15;11;7;8;4;3;3;2
2019-09-04 18:13:59;120;34;19;15;11;7;8;4;3;3;2
2019-09-04 18:14:59;120;34;19;15;11;7;8;4;3;3;2
2019-09-04 18:15:58;120;34;19;15;11;7;8;4;3;3;2
2019-09-04 18:16:59;120;34;19;15;11;7;8;4;3;3;2
2019-09-04 18:17:59;120;34;19;15;11;7;8;4;3;3;2
2019-09-04 18:18:58;120;34;19;15;11;7;8;4;3;3;2
2019-09-04 18:19:59;120;34;19;15;11;7;8;4;3;3;2
2019-09-04 18:20:59;120;34;19;15;11;7;8;4;3;3;2
2019-09-04 18:21:59;120;34;19;15;11;7;8;4;3;3;2
2019-09-04 18:22:58;120;34;19;15;11;7;8;4;3;3;2
2019-09-04 18:23:59;120;34;19;15;11;7;8;4;3;3;2
2019-09-04 18:24:59;120;34;19;15;11;7;8;4;3;3;2
2019-09-04 18:25:58;120;34;19;15;11;7;8;4;3;3;2
2019-09-04 18:26:59;120;34;19;15;11;7;8;4;3;3;2
2019-09-04 18:27:59;120;34;19;15;11;7;8;4;3;3;2
2019-09-04 18:28:59;120;34;19;15;11;7;8;4;3;3;2
2019-09-04 18:29:58;120;34;19;15;11;7;8;4;3;3;2
2019-09-04 18:30:59;120;34;19;15;11;7;8;4;3;3;2
2019-09-04 18:31:59;120;34;19;15;11;7;8;4;3;3;2
2019-09-04 18:32:59;120;34;19;15;11;7;8;4;3;3;2
2019-09-04 18:33:58;120;34;19;15;11;7;8;4;3;3;2
2019-09-04 18:34:59;120;34;19;15;11;7;8;4;3;3;2
2019-09-04 18:35:59;120;34;19;15;11;7;8;4;3;3;2
2019-09-04 18:36:59;120;34;19;15;11;7;8;4;3;3;2
2019-09-04 18:37:58;120;34;19;15;11;7;8;4;3;3;2
2019-09-04 18:38:59;121;35;19;15;11;7;8;4;3;3;2
2019-09-04 18:39:59;121;35;19;15;11;7;8;4;3;3;2
2019-09-04 18:40:58;121;35;19;15;11;7;8;4;3;3;2
2019-09-04 18:41:59;121;35;19;15;11;7;8;4;3;3;2
2019-09-04 18:42:59;121;35;19;15;11;7;8;4;3;3;2
2019-09-04 18:43:59;121;35;19;15;11;7;8;4;3;3;2
2019-09-04 18:44:58;121;35;19;15;11;7;8;4;3;3;2
2019-09-04 18:45:59;121;35;19;15;11;7;8;4;3;3;2
2019-09-04 18:46:59;121;35;19;15;11;7;8;4;3;3;2
2019-09-04 18:47:59;121;35;19;15;11;7;8;4;3;3;2
2019-09-04 18:48:58;122;36;19;15;11;7;8;4;3;3;2
2019-09-04 18:49:59;122;36;19;15;11;7;8;4;3;3;2
2019-09-04 18:50:59;122;36;19;15;11;7;8;4;3;3;2
2019-09-04 18:51:59;122;36;19;15;11;7;8;4;3;3;2
2019-09-04 18:52:58;122;36;19;15;11;7;8;4;3;3;2
2019-09-04 18:53:59;122;36;19;15;11;7;8;4;3;3;2
2019-09-04 18:54:59;122;36;19;15;11;7;8;4;3;3;2
2019-09-04 18:55:59;122;36;19;15;11;7;8;4;3;3;2
2019-09-04 18:56:58;122;36;19;15;11;7;8;4;3;3;2
2019-09-04 18:57:59;122;36;19;15;11;7;8;4;3;3;2
2019-09-04 18:58:59;122;36;19;15;11;7;8;4;3;3;2
2019-09-04 18:59:59;122;36;19;15;11;7;8;4;3;3;2
2019-09-04 19:00:58;122;36;19;15;11;7;8;4;3;3;2
2019-09-04 19:01:59;122;36;19;15;11;7;8;4;3;3;2
2019-09-04 19:02:59;122;36;19;15;11;7;8;4;3;3;2
2019-09-04 19:03:59;122;36;19;15;11;7;8;4;3;3;2
2019-09-04 19:04:58;122;36;18;15;11;7;8;4;3;3;2
2019-09-04 19:05:59;122;36;18;15;11;7;8;4;3;3;2
2019-09-04 19:06:59;122;36;18;15;11;7;8;4;3;3;2
2019-09-04 19:07:59;122;36;18;15;11;7;8;4;3;3;2
2019-09-04 19:08:58;122;36;18;15;11;7;8;4;3;3;2
2019-09-04 19:09:59;122;36;18;15;11;7;8;4;3;3;2
2019-09-04 19:10:59;122;36;18;15;11;7;8;4;3;3;2
2019-09-04 19:11:59;122;36;18;15;11;7;8;4;3;3;2
2019-09-04 19:12:58;122;36;18;15;11;7;8;4;3;3;2
2019-09-04 19:13:59;123;37;18;15;11;7;8;4;3;3;2
2019-09-04 19:14:59;123;37;18;15;11;7;8;4;3;3;2
2019-09-04 19:15:58;123;37;18;15;11;7;8;4;3;3;2
2019-09-04 19:16:59;123;37;18;15;11;7;8;4;3;3;2
2019-09-04 19:17:59;123;37;18;15;11;7;8;4;3;3;2
2019-09-04 19:18:59;123;37;18;15;11;7;8;4;3;3;2
2019-09-04 19:19:58;123;37;18;15;11;7;8;4;3;3;2
2019-09-04 19:20:59;123;37;18;15;11;7;8;4;3;3;2
2019-09-04 19:21:59;123;37;18;15;11;7;8;4;3;3;2
2019-09-04 19:22:58;124;37;18;15;11;7;8;4;4;3;2
2019-09-04 19:23:59;124;37;18;15;11;7;8;4;4;3;2
2019-09-04 19:24:59;124;37;18;15;11;7;8;4;4;3;2
2019-09-04 19:25:59;124;37;18;15;11;7;8;4;4;3;2
2019-09-04 19:26:58;124;37;18;15;11;7;8;4;4;3;2
2019-09-04 19:27:59;124;37;18;15;11;7;8;4;4;3;2
2019-09-04 19:28:59;124;37;18;15;11;7;8;4;4;3;2
2019-09-04 19:29:59;124;37;18;15;11;7;8;4;4;3;2
2019-09-04 19:30:58;124;37;18;15;11;7;8;4;4;3;2
2019-09-04 19:31:59;124;37;18;15;11;7;8;4;4;3;2
2019-09-04 19:32:59;124;37;18;15;11;7;8;4;4;3;2
2019-09-04 19:33:59;124;37;18;15;11;7;8;4;4;3;2
2019-09-04 19:34:58;124;37;18;15;11;7;8;4;4;3;2
2019-09-04 19:35:59;124;37;18;15;11;7;8;4;4;3;2
2019-09-04 19:36:59;124;37;18;15;11;7;8;4;4;3;2
2019-09-04 19:37:59;124;37;18;15;11;7;8;4;4;3;2
2019-09-04 19:38:58;124;37;18;15;11;7;8;4;4;3;2
2019-09-04 19:39:59;124;37;18;15;11;7;8;4;4;3;2
2019-09-04 19:40:59;124;37;18;15;11;7;8;4;4;3;2
2019-09-04 19:41:59;124;37;18;15;11;7;8;4;4;3;2
2019-09-04 19:42:58;125;37;18;16;11;7;8;4;4;3;2
2019-09-04 19:43:59;125;37;18;16;11;7;8;4;4;3;2
2019-09-04 19:44:59;126;37;18;16;11;7;8;5;4;3;2
2019-09-04 19:45:59;126;37;18;16;11;7;8;5;4;3;2
2019-09-04 19:46:58;127;37;18;16;12;7;8;5;4;3;2
2019-09-04 19:47:59;127;37;18;16;12;7;8;5;4;3;2
2019-09-04 19:48:59;127;37;18;16;12;7;8;5;4;3;2
2019-09-04 19:49:59;127;37;18;16;12;7;8;5;4;3;2
