datetime;total_votes;nenastja;SuokSuok;Wiedemann;voklo;bigmouse;DrumBox;ielarud;rockamark;reasonspace;am_vrn
2019-08-28 15:58:58;144;42;39;10;9;7;9;3;3;2;3
2019-08-28 15:59:59;144;42;39;10;9;7;9;3;3;2;3
2019-08-28 16:00:59;144;42;39;10;9;7;9;3;3;2;3
2019-08-28 16:01:59;145;42;39;10;9;7;9;3;3;3;3
2019-08-28 16:02:58;145;42;39;10;9;7;9;3;3;3;3
2019-08-28 16:03:59;146;42;39;10;9;7;9;3;3;3;3
2019-08-28 16:04:59;146;42;39;10;9;7;9;3;3;3;3
2019-08-28 16:05:58;147;43;39;10;9;7;9;3;3;3;3
2019-08-28 16:06:59;147;43;39;10;9;7;9;3;3;3;3
2019-08-28 16:07:59;148;43;40;10;9;7;9;3;3;3;3
2019-08-28 16:08:59;148;43;40;10;9;7;9;3;3;3;3
2019-08-28 16:09:58;148;43;40;10;9;7;9;3;3;3;3
2019-08-28 16:10:59;148;43;40;10;9;7;9;3;3;3;3
2019-08-28 16:11:59;148;43;40;10;9;7;9;3;3;3;3
2019-08-28 16:12:59;148;43;40;10;9;7;9;3;3;3;3
2019-08-28 16:13:58;148;43;40;10;9;7;9;3;3;3;3
2019-08-28 16:14:59;149;43;40;10;9;7;9;4;3;3;3
2019-08-28 16:15:59;149;43;40;10;9;7;9;4;3;3;3
2019-08-28 16:16:59;149;43;40;10;9;7;9;4;3;3;3
2019-08-28 16:17:58;149;43;40;10;9;7;9;4;3;3;3
2019-08-28 16:18:59;149;43;40;10;9;7;9;4;3;3;3
2019-08-28 16:19:59;149;43;40;10;9;7;9;4;3;3;3
2019-08-28 16:20:58;149;43;40;10;9;7;9;4;3;3;3
2019-08-28 16:21:59;149;43;40;10;9;7;9;4;3;3;3
2019-08-28 16:22:59;149;43;40;10;9;7;9;4;3;3;3
2019-08-28 16:23:59;149;43;40;10;9;7;9;4;3;3;3
2019-08-28 16:24:58;149;43;40;10;9;7;9;4;3;3;3
2019-08-28 16:25:59;149;43;40;10;9;7;9;4;3;3;3
2019-08-28 16:26:59;149;43;40;10;9;7;9;4;3;3;3
2019-08-28 16:27:59;149;43;40;10;9;7;9;4;3;3;3
2019-08-28 16:28:58;149;43;40;10;9;7;9;4;3;3;3
2019-08-28 16:29:59;149;43;40;10;9;7;9;4;3;3;3
2019-08-28 16:30:59;149;43;40;10;9;7;9;4;3;3;3
2019-08-28 16:31:58;149;43;40;10;9;7;9;4;3;3;3
2019-08-28 16:32:59;149;43;40;10;9;7;9;4;3;3;3
2019-08-28 16:33:59;149;43;40;10;9;7;9;4;3;3;3
2019-08-28 16:34:59;149;43;40;10;9;7;9;4;3;3;3
2019-08-28 16:35:58;149;43;40;10;9;7;9;4;3;3;3
2019-08-28 16:36:59;148;43;40;10;9;7;8;4;3;3;3
2019-08-28 16:37:59;148;43;40;10;9;7;8;4;3;3;3
2019-08-28 16:38:58;148;43;40;10;9;7;8;4;3;3;3
2019-08-28 16:39:59;148;43;40;10;9;7;8;4;3;3;3
2019-08-28 16:40:59;148;43;40;10;9;7;8;4;3;3;3
2019-08-28 16:41:58;148;43;40;10;9;7;8;4;3;3;3
2019-08-28 16:42:59;148;43;40;10;9;7;8;4;3;3;3
2019-08-28 16:43:59;148;43;40;10;9;7;8;4;3;3;3
2019-08-28 16:44:59;148;43;40;10;9;7;8;4;3;3;3
2019-08-28 16:45:58;148;43;40;10;9;7;8;4;3;3;3
2019-08-28 16:46:59;148;43;40;10;9;7;8;4;3;3;3
2019-08-28 16:47:59;148;43;40;10;9;7;8;4;3;3;3
2019-08-28 16:49:00;148;43;40;10;9;7;8;4;3;3;3
2019-08-28 16:49:58;148;43;40;10;9;7;8;4;3;3;3
2019-08-28 16:50:59;148;43;40;10;9;7;8;4;3;3;3
2019-08-28 16:51:59;148;43;40;10;9;7;8;4;3;3;3
2019-08-28 16:52:59;148;43;40;10;9;7;8;4;3;3;3
2019-08-28 16:53:58;148;43;40;10;9;7;8;4;3;3;3
2019-08-28 16:54:59;148;43;40;10;9;7;8;4;3;3;3
2019-08-28 16:55:59;148;43;40;10;9;7;8;4;3;3;3
2019-08-28 16:56:58;148;43;40;10;9;7;8;4;3;3;3
2019-08-28 16:57:59;148;43;40;10;9;7;8;4;3;3;3
2019-08-28 16:58:58;148;43;40;10;9;7;8;4;3;3;3
2019-08-28 16:59:59;148;43;40;10;9;7;8;4;3;3;3
2019-08-28 17:00:59;148;43;40;10;9;7;8;4;3;3;3
2019-08-28 17:01:59;148;43;40;10;9;7;8;4;3;3;3
2019-08-28 17:02:58;148;43;40;10;9;7;8;4;3;3;3
2019-08-28 17:03:59;148;43;40;10;9;7;8;4;3;3;3
2019-08-28 17:04:59;148;43;40;10;9;7;8;4;3;3;3
2019-08-28 17:05:58;148;43;40;10;9;7;8;4;3;3;3
2019-08-28 17:06:59;148;43;40;10;9;7;8;4;3;3;3
2019-08-28 17:07:59;148;43;40;10;9;7;8;4;3;3;3
2019-08-28 17:08:59;148;43;40;10;9;7;8;4;3;3;3
2019-08-28 17:09:58;148;43;40;10;9;7;8;4;3;3;3
2019-08-28 17:10:59;148;43;40;10;9;7;8;4;3;3;3
2019-08-28 17:11:59;148;43;40;10;9;7;8;4;3;3;3
2019-08-28 17:12:58;148;43;40;10;9;7;8;4;3;3;3
2019-08-28 17:13:59;148;43;40;10;9;7;8;4;3;3;3
2019-08-28 17:14:59;148;43;40;10;9;7;8;4;3;3;3
2019-08-28 17:15:59;149;44;40;10;9;7;8;4;3;3;3
2019-08-28 17:16:58;149;44;40;10;9;7;8;4;3;3;3
2019-08-28 17:17:59;150;44;41;10;9;7;8;4;3;3;3
2019-08-28 17:18:59;150;44;41;10;9;7;8;4;3;3;3
2019-08-28 17:19:59;150;44;41;10;9;7;8;4;3;3;3
2019-08-28 17:20:58;150;44;41;10;9;7;8;4;3;3;3
2019-08-28 17:21:59;150;44;41;10;9;7;8;4;3;3;3
2019-08-28 17:23:00;150;44;41;10;9;7;8;4;3;3;3
2019-08-28 17:23:58;150;44;41;10;9;7;8;4;3;3;3
2019-08-28 17:24:59;150;44;41;10;9;7;8;4;3;3;3
2019-08-28 17:25:59;151;45;41;10;9;7;8;4;3;3;3
2019-08-28 17:26:59;151;45;41;10;9;7;8;4;3;3;3
2019-08-28 17:27:58;151;45;41;10;9;7;8;4;3;3;3
2019-08-28 17:28:59;151;45;41;10;9;7;8;4;3;3;3
2019-08-28 17:29:59;151;45;41;10;9;7;8;4;3;3;3
2019-08-28 17:30:59;151;45;41;10;9;7;8;4;3;3;3
2019-08-28 17:31:58;151;46;41;10;9;7;8;4;3;3;3
2019-08-28 17:32:59;151;46;41;10;9;7;8;4;3;3;3
2019-08-28 17:33:59;151;46;41;10;9;7;8;4;3;3;3
2019-08-28 17:34:58;151;46;41;10;9;7;8;4;3;3;3
2019-08-28 17:35:59;151;46;41;10;9;7;8;4;3;3;3
2019-08-28 17:36:59;151;46;41;10;9;7;8;4;3;3;3
2019-08-28 17:37:58;151;45;42;10;9;7;8;4;3;3;3
2019-08-28 17:38:59;151;45;42;10;9;7;8;4;3;3;3
2019-08-28 17:39:59;151;45;42;10;9;7;8;4;3;3;3
2019-08-28 17:40:59;151;45;42;10;9;7;8;4;3;3;3
2019-08-28 17:41:58;151;45;42;10;9;7;8;4;3;3;3
2019-08-28 17:42:59;151;45;42;10;9;7;8;4;3;3;3
2019-08-28 17:43:59;151;45;42;10;9;7;8;4;3;3;3
2019-08-28 17:44:58;152;45;43;10;9;7;8;4;3;3;3
2019-08-28 17:45:59;153;46;43;10;9;7;8;4;3;3;3
2019-08-28 17:46:59;153;46;43;10;9;7;8;4;3;3;3
2019-08-28 17:47:58;153;46;43;10;9;7;8;4;3;3;3
2019-08-28 17:48:59;153;46;43;10;9;7;8;4;3;3;3
2019-08-28 17:49:59;153;46;43;10;9;7;8;4;3;3;3
2019-08-28 17:50:59;153;46;43;10;9;7;8;4;3;3;3
2019-08-28 17:51:58;153;46;43;10;9;7;8;4;3;3;3
2019-08-28 17:52:59;153;46;43;10;9;7;8;4;3;3;3
2019-08-28 17:53:59;153;46;43;10;9;7;8;4;3;3;3
2019-08-28 17:54:58;153;46;43;10;9;7;8;4;3;3;3
2019-08-28 17:55:59;153;46;43;10;9;7;8;4;3;3;3
2019-08-28 17:56:59;153;46;43;10;9;7;8;4;3;3;3
2019-08-28 17:57:59;153;46;43;10;9;7;8;4;3;3;3
2019-08-28 17:58:58;153;46;43;10;9;7;8;4;3;3;3
2019-08-28 17:59:59;153;46;43;10;9;7;8;4;3;3;3
2019-08-28 18:00:59;153;46;43;10;9;7;8;4;3;3;3
2019-08-28 18:01:59;154;46;44;10;9;7;8;4;3;3;3
2019-08-28 18:02:58;154;46;44;10;9;7;8;4;3;3;3
2019-08-28 18:03:59;154;46;44;10;9;7;8;4;3;3;3
2019-08-28 18:04:59;154;46;44;10;9;7;8;4;3;3;3
2019-08-28 18:05:58;154;46;44;10;9;7;8;4;3;3;3
2019-08-28 18:06:59;154;46;44;10;9;7;8;4;3;3;3
2019-08-28 18:07:59;154;46;44;10;9;7;8;4;3;3;3
2019-08-28 18:08:58;154;46;44;10;9;7;8;4;3;3;3
2019-08-28 18:09:59;156;46;46;10;9;7;8;4;3;3;3
2019-08-28 18:10:59;156;46;46;10;9;7;8;4;3;3;3
2019-08-28 18:11:59;156;46;46;10;9;7;8;4;3;3;3
2019-08-28 18:12:58;157;46;47;10;9;7;8;4;3;3;3
2019-08-28 18:13:59;157;46;47;10;9;7;8;4;3;3;3
2019-08-28 18:14:59;157;46;47;10;9;7;8;4;3;3;3
2019-08-28 18:15:58;158;46;47;10;9;8;8;4;3;3;3
2019-08-28 18:16:59;159;46;48;10;9;8;8;4;3;3;3
2019-08-28 18:17:59;159;46;48;10;9;8;8;4;3;3;3
2019-08-28 18:18:59;159;46;48;10;9;8;8;4;3;3;3
2019-08-28 18:19:58;159;46;48;10;9;8;8;4;3;3;3
2019-08-28 18:20:59;159;46;48;10;9;8;8;4;3;3;3
2019-08-28 18:21:59;159;47;48;10;9;8;8;4;3;3;2
2019-08-28 18:22:59;159;47;48;10;9;8;8;4;3;3;2
2019-08-28 18:23:58;159;47;48;10;9;8;8;4;3;3;2
2019-08-28 18:24:59;159;47;48;10;9;8;8;4;3;3;2
2019-08-28 18:25:59;160;48;48;10;9;8;8;4;3;3;2
2019-08-28 18:26:59;160;48;48;10;9;8;8;4;3;3;2
2019-08-28 18:27:58;160;48;48;10;9;8;8;4;3;3;2
2019-08-28 18:28:59;160;48;48;10;9;8;8;4;3;3;2
2019-08-28 18:29:59;161;48;48;11;9;8;8;4;3;3;2
2019-08-28 18:30:59;161;48;48;11;9;8;8;4;3;3;2
2019-08-28 18:31:58;161;48;48;11;9;8;8;4;3;3;2
2019-08-28 18:32:59;161;48;48;11;9;8;8;4;3;3;2
2019-08-28 18:33:58;161;48;48;11;9;8;8;4;3;3;2
2019-08-28 18:34:59;161;48;48;11;9;8;8;4;3;3;2
2019-08-28 18:35:59;161;48;48;11;9;8;8;4;3;3;2
2019-08-28 18:36:59;162;48;49;11;9;8;8;4;3;3;2
2019-08-28 18:37:58;162;48;49;11;9;8;8;4;3;3;2
2019-08-28 18:38:59;162;48;49;11;9;8;8;4;3;3;2
2019-08-28 18:39:59;162;48;49;11;9;8;8;4;3;3;2
2019-08-28 18:40:58;162;48;49;11;9;8;8;4;3;3;2
2019-08-28 18:41:59;162;48;49;11;9;8;8;4;3;3;2
2019-08-28 18:42:59;162;48;49;11;9;8;8;4;3;3;2
2019-08-28 18:43:58;164;49;50;11;9;8;8;4;3;3;2
2019-08-28 18:44:59;164;49;50;11;9;8;8;4;3;3;2
2019-08-28 18:45:59;164;49;50;11;9;8;8;4;3;3;2
2019-08-28 18:46:58;164;49;50;11;9;8;8;4;3;3;2
2019-08-28 18:47:59;164;49;50;11;9;8;8;4;3;3;2
2019-08-28 18:48:59;164;49;50;11;9;8;8;4;3;3;2
2019-08-28 18:49:59;164;49;50;11;9;8;8;4;3;3;2
2019-08-28 18:50:58;164;49;50;11;9;8;8;4;3;3;2
2019-08-28 18:51:59;165;50;50;11;9;8;8;4;3;3;2
2019-08-28 18:52:59;165;50;50;11;9;8;8;4;3;3;2
2019-08-28 18:53:59;165;50;50;11;9;8;8;4;3;3;2
2019-08-28 18:54:58;165;50;50;11;9;8;8;4;3;3;2
2019-08-28 18:55:59;165;50;50;11;9;8;8;4;3;3;2
2019-08-28 18:56:59;165;50;50;11;9;8;8;4;3;3;2
2019-08-28 18:57:59;165;50;50;11;9;8;8;4;3;3;2
2019-08-28 18:58:58;165;50;50;11;9;8;8;4;3;3;2
2019-08-28 18:59:59;165;50;50;11;9;8;8;4;3;3;2
2019-08-28 19:00:59;165;50;50;11;9;8;8;4;3;3;2
2019-08-28 19:01:58;165;50;50;11;9;8;8;4;3;3;2
2019-08-28 19:02:59;165;50;50;11;9;8;8;4;3;3;2
2019-08-28 19:03:59;165;50;50;11;9;8;8;4;3;3;2
2019-08-28 19:04:58;165;49;51;11;9;8;8;4;3;3;2
2019-08-28 19:05:59;165;49;51;11;9;8;8;4;3;3;2
2019-08-28 19:06:59;165;49;51;11;9;8;8;4;3;3;2
2019-08-28 19:07:58;166;49;52;11;9;8;8;4;3;3;2
2019-08-28 19:08:59;167;50;52;11;9;8;8;4;3;3;2
2019-08-28 19:09:59;167;50;52;11;9;8;8;4;3;3;2
2019-08-28 19:11:00;167;50;52;11;9;8;8;4;3;3;2
2019-08-28 19:11:58;167;51;51;11;9;8;8;4;3;3;2
2019-08-28 19:12:59;167;51;51;11;9;8;8;4;3;3;2
2019-08-28 19:13:59;167;50;51;12;9;8;8;4;3;3;2
2019-08-28 19:14:58;167;50;51;12;9;8;8;4;3;3;2
2019-08-28 19:15:59;168;50;52;12;9;8;8;4;3;3;2
2019-08-28 19:16:59;168;50;52;12;9;8;8;4;3;3;2
2019-08-28 19:17:58;169;51;52;12;9;8;8;4;3;3;2
2019-08-28 19:18:59;169;51;52;12;9;8;8;4;3;3;2
2019-08-28 19:19:59;169;52;52;11;9;8;8;4;3;3;2
2019-08-28 19:20:59;169;52;52;11;9;8;8;4;3;3;2
2019-08-28 19:21:58;169;52;52;11;9;8;8;4;3;3;2
2019-08-28 19:22:59;169;52;52;11;9;8;8;4;3;3;2
2019-08-28 19:23:59;170;52;53;11;9;8;8;4;3;3;2
2019-08-28 19:24:58;170;52;53;11;9;8;8;4;3;3;2
2019-08-28 19:25:59;170;52;53;11;9;8;8;4;3;3;2
2019-08-28 19:26:59;170;52;53;11;9;8;8;4;3;3;2
2019-08-28 19:27:58;170;52;53;11;9;8;8;4;3;3;2
2019-08-28 19:28:59;171;53;53;11;9;8;8;4;3;3;2
2019-08-28 19:29:59;171;53;53;11;9;8;8;4;3;3;2
2019-08-28 19:30:59;171;53;53;11;9;8;8;4;3;3;2
2019-08-28 19:31:58;171;53;53;11;9;8;8;4;3;3;2
2019-08-28 19:32:59;171;53;53;11;9;8;8;4;3;3;2
2019-08-28 19:33:59;171;53;53;11;9;8;8;4;3;3;2
2019-08-28 19:34:58;171;53;53;11;9;8;8;4;3;3;2
2019-08-28 19:35:59;171;53;53;11;9;8;8;4;3;3;2
2019-08-28 19:36:59;171;53;53;11;9;8;8;4;3;3;2
2019-08-28 19:37:58;171;53;53;11;9;8;8;4;3;3;2
2019-08-28 19:38:59;171;53;53;11;9;8;8;4;3;3;2
2019-08-28 19:39:59;171;53;53;11;9;8;8;4;3;3;2
2019-08-28 19:40:59;171;53;53;11;9;8;8;4;3;3;2
2019-08-28 19:41:58;171;53;53;11;9;8;8;4;3;3;2
2019-08-28 19:42:59;171;53;53;11;9;8;8;4;3;3;2
2019-08-28 19:43:59;171;53;53;11;9;8;8;4;3;3;2
2019-08-28 19:44:59;171;53;53;11;9;8;8;4;3;3;2
2019-08-28 19:45:58;171;53;53;11;9;8;8;4;3;3;2
2019-08-28 19:46:59;172;53;53;12;9;8;8;4;3;3;2
2019-08-28 19:47:59;172;53;53;12;9;8;8;4;3;3;2
2019-08-28 19:48:59;172;53;53;12;9;8;8;4;3;3;2
2019-08-28 19:49:58;172;53;53;12;9;8;8;4;3;3;2
2019-08-28 19:50:59;172;53;53;12;9;8;8;4;3;3;2
2019-08-28 19:51:59;172;53;53;12;9;8;8;4;3;3;2
2019-08-28 19:52:58;172;53;53;12;9;8;8;4;3;3;2
2019-08-28 19:53:59;172;53;53;12;9;8;8;4;3;3;2
2019-08-28 19:54:59;172;53;53;12;9;8;8;4;3;3;2
2019-08-28 19:55:58;173;54;53;12;9;8;8;4;3;3;2
2019-08-28 19:56:59;173;54;53;12;9;8;8;4;3;3;2
2019-08-28 19:57:59;173;54;53;12;9;8;8;4;3;3;2
2019-08-28 19:58:58;173;54;53;12;9;8;8;4;3;3;2
2019-08-28 19:59:59;173;54;53;12;9;8;8;4;3;3;2
2019-08-28 20:00:59;173;54;53;12;9;8;8;4;3;3;2
2019-08-28 20:01:58;173;54;53;12;9;8;8;4;3;3;2
2019-08-28 20:02:59;173;54;53;12;9;8;8;4;3;3;2
2019-08-28 20:03:59;173;54;53;12;9;8;8;4;3;3;2
2019-08-28 20:04:58;173;54;53;12;9;8;8;4;3;3;2
2019-08-28 20:05:59;173;54;53;12;9;8;8;4;3;3;2
2019-08-28 20:06:59;173;54;53;12;9;8;8;4;3;3;2
2019-08-28 20:07:58;173;54;53;12;9;8;8;4;3;3;2
2019-08-28 20:08:59;173;54;53;12;9;8;8;4;3;3;2
2019-08-28 20:09:59;173;54;53;12;9;8;8;4;3;3;2
2019-08-28 20:11:00;174;54;53;12;10;8;8;4;3;3;2
2019-08-28 20:11:58;174;54;53;13;9;8;8;4;3;3;2
2019-08-28 20:12:59;174;54;53;13;9;8;8;4;3;3;2
2019-08-28 20:13:59;174;54;53;13;9;8;8;4;3;3;2
2019-08-28 20:14:58;174;54;53;13;9;8;8;4;3;3;2
2019-08-28 20:15:59;174;54;53;13;9;8;8;4;3;3;2
2019-08-28 20:16:59;174;54;53;13;9;8;8;4;3;3;2
2019-08-28 20:17:59;174;54;53;13;9;8;8;4;3;3;2
2019-08-28 20:18:58;174;54;53;13;9;8;8;4;3;3;2
2019-08-28 20:19:59;174;54;53;13;9;8;8;4;3;3;2
2019-08-28 20:20:59;174;54;53;13;9;8;8;4;3;3;2
2019-08-28 20:21:58;174;54;53;13;9;8;8;4;3;3;2
2019-08-28 20:22:59;174;54;53;13;9;8;8;4;3;3;2
2019-08-28 20:23:59;174;54;53;13;9;8;8;4;3;3;2
2019-08-28 20:24:59;174;54;53;13;9;8;8;4;3;3;2
2019-08-28 20:25:58;174;54;53;13;9;8;8;4;3;3;2
2019-08-28 20:26:59;174;54;53;13;9;8;8;4;3;3;2
2019-08-28 20:27:59;174;54;53;13;9;8;8;4;3;3;2
2019-08-28 20:28:58;174;54;53;13;9;8;8;4;3;3;2
2019-08-28 20:29:59;174;54;53;13;9;8;8;4;3;3;2
2019-08-28 20:30:59;174;54;53;13;9;8;8;4;3;3;2
2019-08-28 20:31:59;175;54;54;13;9;8;8;4;3;3;2
2019-08-28 20:32:58;175;54;54;13;9;8;8;4;3;3;2
2019-08-28 20:33:59;176;55;54;13;9;8;8;4;3;3;2
2019-08-28 20:34:59;176;55;54;13;9;8;8;4;3;3;2
2019-08-28 20:35:58;176;55;54;13;9;8;8;4;3;3;2
2019-08-28 20:36:59;176;55;54;13;9;8;8;4;3;3;2
2019-08-28 20:37:59;177;56;54;13;9;8;8;4;3;3;2
2019-08-28 20:38:59;177;56;54;13;9;8;8;4;3;3;2
2019-08-28 20:39:58;177;56;54;13;9;8;8;4;3;3;2
2019-08-28 20:40:59;178;57;54;13;9;8;8;4;3;3;2
2019-08-28 20:41:59;178;57;54;13;9;8;8;4;3;3;2
2019-08-28 20:42:58;178;57;54;13;9;8;8;4;3;3;2
2019-08-28 20:43:59;178;57;54;13;9;8;8;4;3;3;2
2019-08-28 20:44:59;178;57;54;13;9;8;8;4;3;3;2
2019-08-28 20:45:59;178;57;54;13;9;8;8;4;3;3;2
2019-08-28 20:46:58;178;57;54;13;9;8;8;4;3;3;2
2019-08-28 20:47:59;178;57;54;13;9;8;8;4;3;3;2
2019-08-28 20:48:59;178;57;54;13;9;8;8;4;3;3;2
2019-08-28 20:49:58;178;57;54;13;9;8;8;4;3;3;2
2019-08-28 20:50:59;178;57;54;13;9;8;8;4;3;3;2
2019-08-28 20:51:59;178;57;54;13;9;8;8;4;3;3;2
2019-08-28 20:52:59;178;57;54;13;9;8;8;4;3;3;2
2019-08-28 20:53:58;179;58;54;13;9;8;8;4;3;3;2
2019-08-28 20:54:59;179;58;54;13;9;8;8;4;3;3;2
2019-08-28 20:55:59;179;58;54;13;9;8;8;4;3;3;2
2019-08-28 20:56:59;179;58;54;13;9;8;8;4;3;3;2
2019-08-28 20:57:58;179;58;54;13;9;8;8;4;3;3;2
2019-08-28 20:58:59;179;58;54;13;9;8;8;4;3;3;2
2019-08-28 20:59:59;180;59;54;13;9;8;8;4;3;3;2
2019-08-28 21:00:58;180;59;54;13;9;8;8;4;3;3;2
2019-08-28 21:01:59;180;59;54;13;9;8;8;4;3;3;2
2019-08-28 21:02:59;180;59;54;13;9;8;8;4;3;3;2
2019-08-28 21:03:59;180;59;54;13;9;8;8;4;3;3;2
2019-08-28 21:04:58;180;59;54;13;9;8;8;4;3;3;2
2019-08-28 21:05:59;180;59;54;13;9;8;8;4;3;3;2
2019-08-28 21:06:59;180;59;54;13;9;8;8;4;3;3;2
2019-08-28 21:07:59;180;59;54;13;9;8;8;4;3;3;2
2019-08-28 21:08:58;181;60;54;13;9;8;8;4;3;3;2
2019-08-28 21:09:59;182;61;54;13;9;8;8;4;3;3;2
2019-08-28 21:10:59;182;61;54;13;9;8;8;4;3;3;2
2019-08-28 21:11:58;182;61;54;13;9;8;8;4;3;3;2
2019-08-28 21:12:59;182;61;54;13;9;8;8;4;3;3;2
2019-08-28 21:13:59;182;61;54;13;9;8;8;4;3;3;2
2019-08-28 21:14:59;182;61;54;13;9;8;8;4;3;3;2
2019-08-28 21:15:58;182;61;54;13;9;8;8;4;3;3;2
2019-08-28 21:16:59;182;61;54;13;9;8;8;4;3;3;2
2019-08-28 21:17:59;182;61;54;13;9;8;8;4;3;3;2
2019-08-28 21:18:59;183;62;54;13;9;8;8;4;3;3;2
2019-08-28 21:19:58;183;62;54;13;9;8;8;4;3;3;2
2019-08-28 21:20:59;183;62;54;13;9;8;8;4;3;3;2
2019-08-28 21:21:59;183;62;54;13;9;8;8;4;3;3;2
2019-08-28 21:22:59;183;61;54;13;9;8;9;4;3;3;2
2019-08-28 21:23:58;183;61;54;13;9;8;9;4;3;3;2
2019-08-28 21:24:59;183;61;54;13;9;8;9;4;3;3;2
2019-08-28 21:25:59;183;61;54;13;9;8;9;4;3;3;2
2019-08-28 21:26:58;183;61;54;13;9;8;9;4;3;3;2
2019-08-28 21:27:59;183;61;54;13;9;8;9;4;3;3;2
2019-08-28 21:28:59;183;61;54;13;9;8;9;4;3;3;2
2019-08-28 21:29:58;183;61;54;13;9;8;9;4;3;3;2
2019-08-28 21:30:59;183;61;54;13;9;8;9;4;3;3;2
2019-08-28 21:31:59;183;61;54;13;9;8;9;4;3;3;2
2019-08-28 21:32:59;185;62;56;12;9;8;9;4;3;3;2
2019-08-28 21:33:58;184;62;55;12;9;8;9;4;3;3;2
2019-08-28 21:34:59;184;62;55;12;9;8;9;4;3;3;2
2019-08-28 21:35:59;185;63;55;12;9;8;9;4;3;3;2
2019-08-28 21:36:58;185;63;55;12;9;8;9;4;3;3;2
2019-08-28 21:37:59;185;63;55;12;9;8;9;4;3;3;2
2019-08-28 21:38:59;185;63;55;12;9;8;9;4;3;3;2
2019-08-28 21:39:58;186;63;55;13;9;8;9;4;3;3;2
2019-08-28 21:40:59;186;63;55;13;9;8;9;4;3;3;2
2019-08-28 21:41:59;187;63;55;14;9;8;9;4;3;3;2
2019-08-28 21:42:59;187;63;55;14;9;8;9;4;3;3;2
2019-08-28 21:43:58;187;63;55;14;9;8;9;4;3;3;2
2019-08-28 21:44:59;187;64;55;14;9;8;8;4;3;3;2
2019-08-28 21:46:00;187;64;55;14;9;8;8;4;3;3;2
2019-08-28 21:46:58;187;64;55;14;9;8;8;4;3;3;2
2019-08-28 21:47:59;188;65;55;14;9;8;8;4;3;3;2
2019-08-28 21:48:59;188;65;55;14;9;8;8;4;3;3;2
2019-08-28 21:49:59;188;65;55;14;9;8;8;4;3;3;2
2019-08-28 21:50:58;188;65;55;14;9;8;8;4;3;3;2
2019-08-28 21:51:59;188;65;55;14;9;8;8;4;3;3;2
2019-08-28 21:52:59;188;65;55;14;9;8;8;4;3;3;2
2019-08-28 21:53:59;188;65;55;14;9;8;8;4;3;3;2
2019-08-28 21:54:58;188;65;55;14;9;8;8;4;3;3;2
2019-08-28 21:55:59;188;65;55;14;9;8;8;4;3;3;2
2019-08-28 21:56:59;188;65;55;14;9;8;8;4;3;3;2
2019-08-28 21:57:58;188;65;55;14;9;8;8;4;3;3;2
2019-08-28 21:58:59;188;65;55;14;9;8;8;4;3;3;2
2019-08-28 21:59:59;188;65;55;14;9;8;8;4;3;3;2
2019-08-28 22:00:59;189;66;55;14;9;8;8;4;3;3;2
2019-08-28 22:01:58;189;66;55;14;9;8;8;4;3;3;2
2019-08-28 22:02:59;189;66;55;14;9;8;8;4;3;3;2
2019-08-28 22:03:59;189;66;55;14;9;8;8;4;3;3;2
2019-08-28 22:04:58;189;66;55;14;9;8;8;4;3;3;2
2019-08-28 22:05:59;189;66;55;14;9;8;8;4;3;3;2
2019-08-28 22:06:59;189;66;55;14;9;8;8;4;3;3;2
2019-08-28 22:07:59;189;66;55;14;9;8;8;4;3;3;2
2019-08-28 22:08:59;189;66;55;14;9;8;8;4;3;3;2
2019-08-28 22:09:58;189;66;55;14;9;8;8;4;3;3;2
2019-08-28 22:10:59;189;66;55;14;9;8;8;4;3;3;2
2019-08-28 22:12:00;188;66;55;13;9;8;8;4;3;3;2
2019-08-28 22:12:58;188;66;55;13;9;8;8;4;3;3;2
2019-08-28 22:13:59;188;66;55;13;9;8;8;4;3;3;2
2019-08-28 22:14:59;188;66;55;13;9;8;8;4;3;3;2
2019-08-28 22:15:58;188;66;55;13;9;8;8;4;3;3;2
2019-08-28 22:16:59;188;66;55;13;9;8;8;4;3;3;2
2019-08-28 22:17:59;188;66;55;13;9;8;8;4;3;3;2
2019-08-28 22:18:59;188;66;55;13;9;8;8;4;3;3;2
2019-08-28 22:19:58;188;66;55;13;9;8;8;4;3;3;2
2019-08-28 22:20:59;188;66;55;13;9;8;8;4;3;3;2
2019-08-28 22:21:59;188;66;55;13;9;8;8;4;3;3;2
2019-08-28 22:22:59;188;66;55;13;9;8;8;4;3;3;2
2019-08-28 22:23:58;188;66;55;13;9;8;8;4;3;3;2
2019-08-28 22:24:59;188;66;55;13;9;8;8;4;3;3;2
2019-08-28 22:25:59;188;66;55;13;9;8;8;4;3;3;2
2019-08-28 22:26:58;188;66;55;13;9;8;8;4;3;3;2
2019-08-28 22:27:59;188;66;55;13;9;8;8;4;3;3;2
2019-08-28 22:28:59;188;66;55;13;9;8;8;4;3;3;2
2019-08-28 22:29:59;188;66;55;13;9;8;8;4;3;3;2
2019-08-28 22:30:58;188;66;55;13;9;8;8;4;3;3;2
2019-08-28 22:31:59;188;66;55;13;9;8;8;4;3;3;2
2019-08-28 22:32:59;189;67;55;13;9;8;8;4;3;3;2
2019-08-28 22:33:59;189;67;55;13;9;8;8;4;3;3;2
2019-08-28 22:34:58;189;67;55;13;9;8;8;4;3;3;2
2019-08-28 22:35:59;189;67;55;13;9;8;8;4;3;3;2
