datetime;total_votes;Oleum;Grit;KOCTOPE3;Dirtylieutenant;UndeadMoroz;Bruja_;a5urbanipa1;raaxiom;napa3um;1917
2020-12-30 13:06:58;133;35;44;5;9;8;5;2;2;0;0
2020-12-30 13:07:59;133;35;44;5;9;8;5;2;2;0;0
2020-12-30 13:08:59;134;36;44;5;9;8;5;2;2;0;0
2020-12-30 13:09:58;134;36;44;5;9;8;5;2;2;0;0
2020-12-30 13:10:59;134;36;44;5;9;8;5;2;2;0;0
2020-12-30 13:11:59;134;36;44;5;9;8;5;2;2;0;0
2020-12-30 13:12:58;134;36;44;5;9;8;5;2;2;0;0
2020-12-30 13:13:59;134;36;44;5;9;8;5;2;2;0;0
2020-12-30 13:14:58;134;36;44;5;9;8;5;2;2;0;0
2020-12-30 13:15:59;134;36;44;5;9;8;5;2;2;0;0
2020-12-30 13:16:59;134;36;44;5;9;8;5;2;2;0;0
2020-12-30 13:17:58;134;36;44;5;9;8;5;2;2;0;0
2020-12-30 13:18:59;134;36;44;5;9;8;5;2;2;0;0
2020-12-30 13:19:59;136;36;45;5;10;8;5;2;2;0;0
2020-12-30 13:20:58;136;36;45;5;10;8;5;2;2;0;0
2020-12-30 13:21:59;136;36;45;5;10;8;5;2;2;0;0
2020-12-30 13:22:59;136;36;45;5;10;8;5;2;2;0;0
2020-12-30 13:23:58;136;36;45;5;10;8;5;2;2;0;0
2020-12-30 13:24:59;136;36;45;5;10;8;5;2;2;0;0
2020-12-30 13:26:00;136;36;45;5;10;8;5;2;2;0;0
2020-12-30 13:26:58;136;36;45;5;10;8;5;2;2;0;0
2020-12-30 13:27:59;136;36;45;5;10;8;5;2;2;0;0
2020-12-30 13:28:58;136;36;45;5;10;8;5;2;2;0;0
2020-12-30 13:29:59;136;36;45;5;10;8;5;2;2;0;0
2020-12-30 13:30:59;136;36;45;5;10;8;5;2;2;0;0
2020-12-30 13:31:58;136;36;45;5;10;8;5;2;2;0;0
2020-12-30 13:32:59;136;36;45;5;10;8;5;2;2;0;0
2020-12-30 13:33:59;136;36;45;5;10;8;5;2;2;0;0
2020-12-30 13:34:58;136;36;45;5;10;8;5;2;2;0;0
2020-12-30 13:35:59;137;36;45;5;10;8;5;2;2;0;0
2020-12-30 13:36:59;137;36;45;5;10;8;5;2;2;0;0
2020-12-30 13:37:58;137;36;45;5;10;8;5;2;2;0;0
2020-12-30 13:38:59;137;36;45;5;10;8;5;2;2;0;0
2020-12-30 13:39:58;137;36;45;5;10;8;5;2;2;0;0
2020-12-30 13:40:59;137;36;45;5;10;8;5;2;2;0;0
2020-12-30 13:41:59;137;36;45;5;10;8;5;2;2;0;0
2020-12-30 13:42:59;137;36;45;5;10;8;5;2;2;0;0
2020-12-30 13:43:58;137;36;45;5;10;8;5;2;2;0;0
2020-12-30 13:44:59;137;36;45;5;10;8;5;2;2;0;0
2020-12-30 13:45:59;137;36;45;5;10;8;5;2;2;0;0
2020-12-30 13:46:58;137;36;45;5;10;8;5;2;2;0;0
2020-12-30 13:47:59;137;36;45;5;10;8;5;2;2;0;0
2020-12-30 13:48:59;137;36;45;5;10;8;5;2;2;0;0
2020-12-30 13:49:58;137;36;45;5;10;8;5;2;2;0;0
2020-12-30 13:50:59;137;36;45;5;10;8;5;2;2;0;0
2020-12-30 13:51:59;137;36;45;5;10;8;5;2;2;0;0
2020-12-30 13:52:58;137;36;45;5;10;8;5;2;2;0;0
2020-12-30 13:53:59;137;36;45;5;10;8;5;2;2;0;0
2020-12-30 13:54:59;137;36;45;5;10;8;5;2;2;0;0
2020-12-30 13:55:58;138;36;45;5;10;8;5;2;2;0;0
2020-12-30 13:56:59;138;36;45;5;10;8;5;2;2;0;0
2020-12-30 13:57:59;138;36;45;5;10;8;5;2;2;0;0
2020-12-30 13:58:58;139;37;45;5;10;8;5;2;2;0;0
2020-12-30 13:59:59;139;37;45;5;10;8;5;2;2;0;0
2020-12-30 14:00:58;139;37;45;5;10;8;5;2;2;0;0
2020-12-30 14:01:59;139;37;45;5;10;8;5;2;2;0;0
2020-12-30 14:02:58;140;37;46;5;10;8;5;2;2;0;0
2020-12-30 14:03:59;140;37;46;5;10;8;5;2;2;0;0
2020-12-30 14:04:59;140;37;46;5;10;8;5;2;2;0;0
2020-12-30 14:05:59;140;37;46;5;10;8;5;2;2;0;0
2020-12-30 14:06:58;140;37;46;5;10;8;5;2;2;0;0
2020-12-30 14:07:59;140;37;46;5;10;8;5;2;2;0;0
2020-12-30 14:08:59;141;38;46;5;10;8;5;2;2;0;0
2020-12-30 14:09:58;141;38;46;5;10;8;5;2;2;0;0
2020-12-30 14:10:59;141;38;46;5;10;8;5;2;2;0;0
2020-12-30 14:11:58;142;38;46;6;10;8;5;2;2;0;0
2020-12-30 14:12:59;142;38;46;6;10;8;5;2;2;0;0
2020-12-30 14:13:59;142;38;46;6;10;8;5;2;2;0;0
2020-12-30 14:15:00;142;38;46;6;10;8;5;2;2;0;0
2020-12-30 14:15:58;143;38;47;6;10;8;5;2;2;0;0
2020-12-30 14:16:59;143;38;47;6;10;8;5;2;2;0;0
2020-12-30 14:17:58;143;38;47;6;10;8;5;2;2;0;0
2020-12-30 14:18:59;143;38;47;6;10;8;5;2;2;0;0
2020-12-30 14:19:59;143;38;47;6;10;8;5;2;2;0;0
2020-12-30 14:20:58;143;38;47;6;10;8;5;2;2;0;0
2020-12-30 14:21:59;143;38;47;6;10;8;5;2;2;0;0
2020-12-30 14:22:59;143;38;47;6;10;8;5;2;2;0;0
2020-12-30 14:23:58;143;38;47;6;10;8;5;2;2;0;0
2020-12-30 14:24:59;143;38;47;6;10;8;5;2;2;0;0
2020-12-30 14:25:58;143;38;47;6;10;8;5;2;2;0;0
2020-12-30 14:26:59;143;38;47;6;10;8;5;2;2;0;0
2020-12-30 14:27:59;143;38;47;6;10;8;5;2;2;0;0
2020-12-30 14:28:59;143;38;47;6;10;8;5;2;2;0;0
2020-12-30 14:29:58;143;38;47;6;10;8;5;2;2;0;0
2020-12-30 14:30:59;144;38;48;6;10;8;5;2;2;0;0
2020-12-30 14:31:59;144;38;48;6;10;8;5;2;2;0;0
2020-12-30 14:32:58;144;39;47;6;10;8;5;2;2;0;0
2020-12-30 14:33:59;144;39;47;6;10;8;5;2;2;0;0
2020-12-30 14:34:59;144;39;47;6;10;8;5;2;2;0;2
2020-12-30 14:35:58;144;39;47;6;10;8;5;2;2;0;2
2020-12-30 14:36:59;144;39;47;6;10;8;5;2;2;0;2
2020-12-30 14:37:59;144;39;47;6;10;8;5;2;2;0;2
2020-12-30 14:38:58;144;39;47;6;10;8;5;2;2;0;2
2020-12-30 14:39:59;144;39;47;6;10;8;5;2;2;0;2
2020-12-30 14:40:59;144;39;47;6;10;8;5;2;2;0;2
2020-12-30 14:41:58;144;39;47;6;10;8;5;2;2;0;2
2020-12-30 14:42:59;144;39;47;6;10;8;5;2;2;0;2
2020-12-30 14:43:59;143;39;47;6;10;8;4;2;2;0;2
2020-12-30 14:44:58;143;39;47;6;10;8;4;2;2;0;2
2020-12-30 14:45:59;143;39;47;6;10;8;4;2;2;0;2
2020-12-30 14:46:59;143;39;47;6;10;8;4;2;2;0;2
2020-12-30 14:47:58;143;39;47;6;10;8;4;2;2;0;2
2020-12-30 14:48:59;144;39;48;6;10;8;4;2;2;0;2
2020-12-30 14:49:59;144;39;48;6;10;8;4;2;2;0;2
2020-12-30 14:50:58;144;39;48;6;10;8;4;2;2;0;2
2020-12-30 14:51:59;144;39;48;6;10;8;4;2;2;0;2
2020-12-30 14:52:59;144;39;48;6;10;8;4;2;2;0;2
2020-12-30 14:53:58;145;39;48;7;10;8;4;2;2;0;2
2020-12-30 14:54:59;145;39;48;7;10;8;4;2;2;0;2
2020-12-30 14:55:59;145;39;48;7;10;8;4;2;2;0;2
2020-12-30 14:56:58;145;39;48;7;10;8;4;2;2;0;2
2020-12-30 14:57:59;145;39;48;7;10;8;4;2;2;0;2
2020-12-30 14:58:59;145;39;48;7;10;8;4;2;2;0;2
2020-12-30 14:59:58;145;39;48;7;10;8;4;2;2;0;2
2020-12-30 15:00:59;145;39;48;7;10;8;4;2;2;0;2
2020-12-30 15:01:59;147;39;50;7;10;8;4;2;2;0;2
2020-12-30 15:02:58;147;39;50;7;10;8;4;2;2;0;2
2020-12-30 15:03:59;147;39;50;7;10;8;4;2;2;0;2
2020-12-30 15:04:59;147;39;50;7;10;8;4;2;2;0;2
2020-12-30 15:05:58;149;39;51;8;10;8;4;2;2;0;2
2020-12-30 15:06:59;149;39;51;8;10;8;4;2;2;0;2
2020-12-30 15:07:59;149;39;51;8;10;8;4;2;2;0;2
2020-12-30 15:08:58;149;39;51;8;10;8;4;2;2;0;2
2020-12-30 15:09:59;149;39;51;8;10;8;4;2;2;0;2
2020-12-30 15:10:58;149;39;51;8;10;8;4;2;2;0;2
2020-12-30 15:11:59;149;39;51;8;10;8;4;2;2;0;2
2020-12-30 15:12:58;150;39;51;8;10;8;4;3;2;0;2
2020-12-30 15:13:59;150;39;51;8;10;8;4;3;2;0;2
2020-12-30 15:14:58;150;39;51;8;10;8;4;3;2;0;2
2020-12-30 15:15:59;150;39;51;8;10;8;4;3;2;0;2
2020-12-30 15:16:59;151;40;51;8;10;8;4;3;2;0;2
2020-12-30 15:17:58;152;40;51;9;10;8;4;3;2;0;2
2020-12-30 15:18:59;152;40;51;9;10;8;4;3;2;0;2
2020-12-30 15:19:59;153;41;51;9;10;8;4;3;2;0;2
2020-12-30 15:20:58;154;41;51;9;10;8;4;3;2;0;2
2020-12-30 15:21:59;155;42;51;9;10;8;4;3;2;0;2
2020-12-30 15:22:58;155;42;51;9;10;8;4;3;2;0;2
2020-12-30 15:23:59;155;42;51;9;10;8;4;3;2;0;2
2020-12-30 15:24:59;155;42;51;9;10;8;4;3;2;0;2
2020-12-30 15:25:59;155;42;51;9;10;8;4;3;2;0;2
2020-12-30 15:26:58;155;42;51;9;10;8;4;3;2;0;2
2020-12-30 15:27:59;155;42;51;9;10;8;4;3;2;0;2
2020-12-30 15:28:58;155;42;51;9;10;8;4;3;2;0;2
2020-12-30 15:29:59;155;42;51;9;10;8;4;3;2;0;2
2020-12-30 15:30:59;155;42;51;9;10;8;4;3;2;0;2
2020-12-30 15:31:58;155;42;51;9;10;8;4;3;2;0;2
2020-12-30 15:32:59;155;42;51;9;10;8;4;3;2;0;2
2020-12-30 15:33:59;155;42;51;9;10;8;4;3;2;0;2
2020-12-30 15:34:59;155;42;51;9;10;8;4;3;2;0;2
2020-12-30 15:35:58;155;42;51;9;10;8;4;3;2;0;2
2020-12-30 15:36:59;155;42;51;9;10;8;4;3;2;0;2
2020-12-30 15:37:59;155;42;51;9;10;8;4;3;2;0;2
2020-12-30 15:38:59;155;42;51;9;10;8;4;3;2;0;2
2020-12-30 15:39:58;155;42;51;9;10;8;4;3;2;0;2
2020-12-30 15:40:59;155;42;51;9;10;8;4;3;2;0;2
2020-12-30 15:41:59;155;42;51;9;10;8;4;3;2;0;2
2020-12-30 15:42:58;155;42;51;9;10;8;4;3;2;0;2
2020-12-30 15:43:59;155;42;51;9;10;8;4;3;2;0;2
2020-12-30 15:44:59;155;42;51;9;10;8;4;3;2;0;2
2020-12-30 15:45:58;155;42;51;9;10;8;4;3;2;0;2
2020-12-30 15:46:59;155;42;51;9;10;8;4;3;2;0;2
2020-12-30 15:47:59;156;43;51;9;10;8;4;3;2;0;2
2020-12-30 15:48:58;156;43;51;9;10;8;4;3;2;0;2
2020-12-30 15:49:59;156;43;51;9;10;8;4;3;2;0;2
2020-12-30 15:50:59;156;43;51;9;10;8;4;3;2;0;2
2020-12-30 15:51:58;156;43;51;9;10;8;4;3;2;0;2
2020-12-30 15:52:59;157;44;51;9;10;8;4;3;2;0;2
2020-12-30 15:53:58;157;44;51;9;10;8;4;3;2;0;2
2020-12-30 15:54:59;157;44;51;9;10;8;4;3;2;0;2
2020-12-30 15:55:59;157;44;51;9;10;8;4;3;2;0;2
2020-12-30 15:56:58;158;45;51;9;10;8;4;3;2;0;2
2020-12-30 15:57:59;158;45;51;9;10;8;4;3;2;0;2
2020-12-30 15:58:58;158;45;51;9;10;8;4;3;2;0;2
2020-12-30 15:59:59;158;45;51;9;10;8;4;3;2;0;2
2020-12-30 16:00:59;158;45;51;9;10;8;4;3;2;0;2
2020-12-30 16:01:58;158;45;51;9;10;8;4;3;2;0;2
2020-12-30 16:02:59;158;45;51;9;10;8;4;3;2;0;2
2020-12-30 16:03:58;158;45;51;9;10;8;4;3;2;0;2
2020-12-30 16:04:59;158;45;51;9;10;8;4;3;2;0;2
2020-12-30 16:05:59;158;45;51;9;10;8;4;3;2;0;2
2020-12-30 16:06:58;158;45;51;9;10;8;4;3;2;0;2
2020-12-30 16:07:59;158;45;51;9;10;8;4;3;2;0;2
2020-12-30 16:08:59;158;45;51;9;10;8;4;3;2;0;2
2020-12-30 16:09:58;158;45;51;9;10;8;4;3;2;0;2
2020-12-30 16:10:59;158;45;51;9;10;8;4;3;2;0;2
2020-12-30 16:11:59;158;45;51;9;10;8;4;3;2;0;2
2020-12-30 16:12:58;158;45;51;9;10;8;4;3;2;0;2
2020-12-30 16:13:59;158;45;51;9;10;8;4;3;2;0;2
2020-12-30 16:14:59;158;45;51;9;10;8;4;3;2;0;2
2020-12-30 16:15:58;158;45;51;9;10;8;4;3;2;0;2
2020-12-30 16:16:59;158;45;51;9;10;8;4;3;2;0;2
2020-12-30 16:17:59;159;45;51;9;10;8;4;4;2;0;2
2020-12-30 16:18:58;159;45;51;9;10;8;4;4;2;0;2
2020-12-30 16:19:59;160;45;51;9;10;8;5;4;2;0;2
2020-12-30 16:20:59;160;45;51;9;10;8;5;4;2;0;2
2020-12-30 16:21:58;160;45;51;9;10;8;5;4;2;0;2
2020-12-30 16:22:59;160;45;51;9;10;8;5;4;2;0;2
2020-12-30 16:23:58;161;45;51;9;10;8;5;4;2;0;3
2020-12-30 16:24:59;161;45;51;9;10;8;5;4;2;0;3
2020-12-30 16:25:59;161;45;51;9;10;8;5;4;2;0;3
2020-12-30 16:26:58;161;45;51;9;10;8;5;4;2;0;3
2020-12-30 16:27:59;161;45;51;9;10;8;5;4;2;0;3
2020-12-30 16:28:59;161;45;51;9;10;8;5;4;2;0;3
2020-12-30 16:29:59;161;45;51;9;10;8;5;4;2;0;3
2020-12-30 16:30:59;161;45;51;9;10;8;5;4;2;0;3
2020-12-30 16:31:59;161;45;51;9;10;8;5;4;2;0;3
2020-12-30 16:32:58;161;45;51;9;10;8;5;4;2;0;3
2020-12-30 16:33:59;162;45;52;9;10;8;5;4;2;0;3
2020-12-30 16:34:59;162;45;52;9;10;8;5;4;2;0;3
2020-12-30 16:35:59;162;45;52;9;10;8;5;4;2;0;3
2020-12-30 16:36:58;162;45;52;9;10;8;5;4;2;0;3
2020-12-30 16:37:59;163;45;53;9;10;8;5;4;2;0;3
2020-12-30 16:38:59;163;45;53;9;10;8;5;4;2;0;3
2020-12-30 16:40:00;163;45;53;9;10;8;5;4;2;0;3
2020-12-30 16:40:58;163;45;53;9;10;8;5;4;2;0;3
2020-12-30 16:41:59;163;45;53;9;10;8;5;4;2;0;3
2020-12-30 16:42:59;164;46;53;9;10;8;5;4;2;0;3
2020-12-30 16:43:58;164;46;53;9;10;8;5;4;2;0;3
2020-12-30 16:44:59;164;46;53;9;10;8;5;4;2;0;3
2020-12-30 16:45:59;164;46;53;9;10;8;5;4;2;0;3
2020-12-30 16:46:58;164;46;53;9;10;8;5;4;2;0;3
2020-12-30 16:47:59;164;46;53;9;10;8;5;4;2;0;3
2020-12-30 16:48:59;164;46;53;9;10;8;5;4;2;0;3
2020-12-30 16:49:58;164;46;53;9;10;8;5;4;2;0;3
2020-12-30 16:50:59;164;46;53;9;10;8;5;4;2;0;3
2020-12-30 16:51:59;164;46;53;9;10;8;5;4;2;0;3
2020-12-30 16:52:59;164;46;53;9;10;8;5;4;2;0;3
2020-12-30 16:53:58;164;46;53;9;10;8;5;4;2;0;3
2020-12-30 16:54:59;164;46;53;9;10;8;5;4;2;0;3
2020-12-30 16:55:58;164;46;53;9;10;8;5;4;2;0;3
2020-12-30 16:56:59;164;46;53;9;10;8;5;4;2;0;3
2020-12-30 16:57:58;164;46;53;9;10;8;5;4;2;0;3
2020-12-30 16:58:59;164;46;53;9;10;8;5;4;2;0;3
2020-12-30 16:59:59;164;46;53;9;10;8;5;4;2;0;3
2020-12-30 17:00:58;164;46;53;9;10;8;5;4;2;0;3
2020-12-30 17:01:59;164;46;53;9;10;8;5;4;2;0;3
2020-12-30 17:02:59;166;48;53;9;10;8;5;4;2;0;3
2020-12-30 17:03:58;166;48;53;9;10;8;5;4;2;0;3
2020-12-30 17:04:59;166;48;53;9;10;8;5;4;2;0;3
2020-12-30 17:05:59;166;48;53;9;10;8;5;4;2;0;3
2020-12-30 17:06:58;167;48;54;9;10;8;5;4;2;0;3
2020-12-30 17:07:59;167;48;54;9;10;8;5;4;2;0;3
2020-12-30 17:08:59;167;48;54;9;10;8;5;4;2;0;3
2020-12-30 17:09:58;167;48;54;9;10;8;5;4;2;0;3
2020-12-30 17:10:59;167;48;54;9;10;8;5;4;2;0;3
2020-12-30 17:11:59;167;48;54;9;10;8;5;4;2;0;3
2020-12-30 17:12:58;167;48;54;9;10;8;5;4;2;0;3
2020-12-30 17:13:59;167;48;54;9;10;8;5;4;2;0;3
2020-12-30 17:14:59;167;48;54;9;10;8;5;4;2;0;3
2020-12-30 17:15:58;167;48;54;9;10;8;5;4;2;0;3
2020-12-30 17:16:59;167;48;54;9;10;8;5;4;2;0;3
2020-12-30 17:17:59;167;48;54;9;10;8;5;4;2;0;3
2020-12-30 17:18:58;168;48;55;9;10;8;5;4;2;0;3
2020-12-30 17:19:59;168;48;55;9;10;8;5;4;2;0;3
2020-12-30 17:20:59;168;48;55;9;10;8;5;4;2;0;3
2020-12-30 17:21:58;169;48;55;10;10;8;5;4;2;0;3
2020-12-30 17:22:59;169;48;55;10;10;8;5;4;2;0;3
2020-12-30 17:23:59;169;48;55;10;10;8;5;4;2;0;3
2020-12-30 17:24:58;170;48;56;10;10;8;5;4;2;0;3
2020-12-30 17:25:59;170;48;56;10;10;8;5;4;2;0;3
2020-12-30 17:26:59;170;48;56;10;10;8;5;4;2;0;3
2020-12-30 17:28:00;171;48;56;10;10;8;5;4;2;0;3
2020-12-30 17:28:58;171;48;56;10;10;8;5;4;2;0;3
2020-12-30 17:29:59;171;48;56;10;10;8;5;4;2;0;3
2020-12-30 17:30:59;171;48;56;10;10;8;5;4;2;0;3
2020-12-30 17:31:58;171;48;56;10;10;8;5;4;2;0;3
2020-12-30 17:32:59;171;48;56;10;10;8;5;4;2;0;3
2020-12-30 17:33:59;171;48;56;10;10;8;5;4;2;0;3
2020-12-30 17:34:58;171;48;56;10;10;8;5;4;2;0;3
2020-12-30 17:35:59;171;48;56;10;10;8;5;4;2;0;3
2020-12-30 17:36:59;171;48;56;10;10;8;5;4;2;0;3
2020-12-30 17:37:58;171;48;56;10;10;8;5;4;2;0;3
2020-12-30 17:38:59;171;48;56;10;10;8;5;4;2;0;3
2020-12-30 17:39:59;171;48;56;10;10;8;5;4;2;0;3
2020-12-30 17:41:00;171;48;56;10;10;8;5;4;2;0;3
2020-12-30 17:41:58;171;48;56;10;10;8;5;4;2;0;3
2020-12-30 17:42:59;171;48;56;10;10;8;5;4;2;0;3
2020-12-30 17:43:58;171;48;56;10;10;8;5;4;2;0;3
2020-12-30 17:44:59;171;48;56;10;10;8;5;4;2;0;3
2020-12-30 17:45:59;171;48;56;10;10;8;5;4;2;0;3
2020-12-30 17:46:58;171;48;56;10;10;8;5;4;2;0;3
2020-12-30 17:47:59;171;48;56;10;10;8;5;4;2;0;3
2020-12-30 17:48:59;171;48;56;10;10;8;5;4;2;0;3
2020-12-30 17:49:58;171;48;56;10;10;8;5;4;2;0;3
2020-12-30 17:50:59;171;48;56;10;10;8;5;4;2;0;3
2020-12-30 17:51:58;171;48;56;10;10;8;5;4;2;0;3
2020-12-30 17:52:59;171;48;56;10;10;8;5;4;2;0;3
2020-12-30 17:53:59;171;48;56;10;10;8;5;4;2;0;3
2020-12-30 17:54:58;171;48;56;10;10;8;5;4;2;0;3
2020-12-30 17:55:59;171;48;56;10;10;8;5;4;2;0;3
2020-12-30 17:56:58;171;48;56;10;10;8;5;4;2;0;3
2020-12-30 17:57:59;171;48;56;10;10;8;5;4;2;0;3
2020-12-30 17:58:58;173;49;57;10;10;8;5;4;2;0;3
2020-12-30 17:59:59;174;49;58;10;10;8;5;4;2;0;3
2020-12-30 18:00:59;174;49;58;10;10;8;5;4;2;0;3
2020-12-30 18:01:58;174;49;58;10;10;8;5;4;2;0;3
2020-12-30 18:02:59;174;49;58;10;10;8;5;4;2;0;3
2020-12-30 18:03:59;174;49;58;10;10;8;5;4;2;0;3
2020-12-30 18:05:00;174;49;58;10;10;8;5;4;2;0;3
2020-12-30 18:05:58;174;49;58;10;10;8;5;4;2;0;3
2020-12-30 18:06:59;174;49;58;10;10;8;5;4;2;0;3
2020-12-30 18:07:59;174;49;58;10;10;8;5;4;2;0;3
2020-12-30 18:08:58;175;50;58;10;10;8;5;4;2;0;3
2020-12-30 18:09:59;175;50;58;10;10;8;5;4;2;0;3
2020-12-30 18:10:59;175;50;58;10;10;8;5;4;2;0;3
2020-12-30 18:11:58;177;50;59;10;11;8;5;4;2;0;3
2020-12-30 18:12:59;177;50;59;10;11;8;5;4;2;0;3
2020-12-30 18:13:59;177;50;59;10;11;8;5;4;2;0;3
2020-12-30 18:14:58;177;50;59;10;11;8;5;4;2;0;3
2020-12-30 18:15:59;177;50;59;10;11;8;5;4;2;0;3
2020-12-30 18:16:58;177;50;59;10;11;8;5;4;2;0;3
2020-12-30 18:17:59;177;50;59;10;11;8;5;4;2;0;3
2020-12-30 18:18:59;177;50;59;10;11;8;5;4;2;0;3
2020-12-30 18:19:58;177;50;59;10;11;8;5;4;2;0;3
2020-12-30 18:20:59;177;50;59;10;11;8;5;4;2;0;3
2020-12-30 18:21:59;177;50;59;10;11;8;5;4;2;0;3
2020-12-30 18:22:58;177;50;59;10;11;8;5;4;2;0;3
2020-12-30 18:23:59;177;50;59;10;11;8;5;4;2;0;3
2020-12-30 18:24:59;177;50;59;10;11;8;5;4;2;0;3
2020-12-30 18:25:59;177;50;59;10;11;8;5;4;2;0;3
2020-12-30 18:26:58;177;50;59;10;11;8;5;4;2;0;3
2020-12-30 18:27:59;177;50;59;10;11;8;5;4;2;0;3
2020-12-30 18:28:59;178;50;59;10;11;8;5;4;2;0;3
2020-12-30 18:29:58;178;50;59;10;11;8;5;4;2;0;3
2020-12-30 18:30:59;179;50;59;10;11;8;5;4;2;0;3
2020-12-30 18:31:59;180;50;60;10;11;8;5;4;2;0;3
2020-12-30 18:32:58;180;50;60;10;11;8;5;4;2;0;3
2020-12-30 18:33:59;180;50;60;10;11;8;5;4;2;0;3
2020-12-30 18:34:58;180;50;60;10;11;8;5;4;2;0;3
2020-12-30 18:35:59;181;50;60;11;11;8;5;4;2;0;3
2020-12-30 18:36:59;181;50;60;11;11;8;5;4;2;0;3
2020-12-30 18:37:58;182;51;60;11;11;8;5;4;2;0;3
2020-12-30 18:38:59;183;51;60;11;12;8;5;4;2;0;3
2020-12-30 18:39:58;183;51;60;11;12;8;5;4;2;0;3
2020-12-30 18:40:59;183;51;60;11;12;8;5;4;2;0;3
2020-12-30 18:41:59;183;51;60;11;12;8;5;4;2;0;3
2020-12-30 18:42:58;183;51;60;11;12;8;5;4;2;0;3
2020-12-30 18:43:59;183;51;60;11;12;8;5;4;2;0;3
2020-12-30 18:44:59;183;51;60;11;12;8;5;4;2;0;3
2020-12-30 18:45:58;183;51;60;11;12;8;5;4;2;0;3
2020-12-30 18:46:59;183;51;60;11;12;8;5;4;2;0;3
2020-12-30 18:47:59;183;51;60;11;12;8;5;4;2;0;3
2020-12-30 18:48:58;183;51;60;11;12;8;5;4;2;0;3
2020-12-30 18:49:59;183;51;60;11;12;8;5;4;2;0;3
2020-12-30 18:50:59;183;51;60;11;12;8;5;4;2;0;3
2020-12-30 18:51:58;183;51;60;11;12;8;5;4;2;0;3
2020-12-30 18:52:59;183;51;60;11;12;8;5;4;2;0;3
2020-12-30 18:53:59;183;51;60;11;12;8;5;4;2;0;3
2020-12-30 18:54:58;183;51;60;11;12;8;5;4;2;0;3
2020-12-30 18:55:59;183;51;60;11;12;8;5;4;2;0;3
2020-12-30 18:56:59;184;51;60;11;13;8;5;4;2;0;3
2020-12-30 18:57:58;184;51;60;11;13;8;5;4;2;0;3
2020-12-30 18:58:59;185;52;60;11;13;8;5;4;2;0;3
2020-12-30 18:59:59;185;52;60;11;13;8;5;4;2;0;3
2020-12-30 19:00:58;185;52;60;11;13;8;5;4;2;0;3
2020-12-30 19:01:59;185;52;60;11;13;8;5;4;2;0;3
2020-12-30 19:02:58;185;52;60;11;13;8;5;4;2;0;3
2020-12-30 19:03:59;185;52;60;11;13;8;5;4;2;0;3
2020-12-30 19:04:59;185;52;60;11;13;8;5;4;2;0;3
2020-12-30 19:05:58;185;52;60;11;13;8;5;4;2;0;3
2020-12-30 19:06:59;185;52;60;11;13;8;5;4;2;0;3
2020-12-30 19:07:58;185;52;60;11;13;8;5;4;2;0;3
2020-12-30 19:08:59;185;52;60;11;13;8;5;4;2;0;3
2020-12-30 19:09:59;186;53;60;11;13;8;5;4;2;0;3
2020-12-30 19:10:58;186;53;60;11;13;8;5;4;2;0;3
2020-12-30 19:11:59;187;53;61;11;13;8;5;4;2;0;3
2020-12-30 19:12:59;187;53;61;11;13;8;5;4;2;0;3
2020-12-30 19:13:58;189;54;61;12;13;8;5;4;2;0;3
2020-12-30 19:14:59;189;54;61;12;13;8;5;4;2;0;3
2020-12-30 19:15:58;189;54;61;12;13;8;5;4;2;0;3
2020-12-30 19:16:59;189;54;61;12;13;8;5;4;2;0;3
2020-12-30 19:17:59;189;55;60;12;13;8;5;4;2;0;3
2020-12-30 19:18:58;189;54;61;12;13;8;5;4;2;0;3
2020-12-30 19:19:59;189;54;61;12;13;8;5;4;2;0;3
2020-12-30 19:20:59;189;54;61;12;13;8;5;4;2;0;3
2020-12-30 19:21:58;189;54;61;12;13;8;5;4;2;0;3
2020-12-30 19:22:59;190;55;61;12;13;8;5;4;2;0;3
2020-12-30 19:23:59;190;55;61;12;13;8;5;4;2;0;3
2020-12-30 19:24:58;190;55;61;12;13;8;5;4;2;0;3
2020-12-30 19:25:59;190;55;61;12;13;8;5;4;2;0;3
2020-12-30 19:26:59;190;55;61;12;13;8;5;4;2;0;3
2020-12-30 19:27:58;190;55;61;12;13;8;5;4;2;0;3
2020-12-30 19:28:59;190;55;61;12;13;8;5;4;2;0;3
2020-12-30 19:29:59;190;55;61;12;13;8;5;4;2;0;3
2020-12-30 19:30:58;190;55;61;12;13;8;5;4;2;0;3
2020-12-30 19:31:59;191;55;62;12;13;8;5;4;2;0;3
2020-12-30 19:32:59;191;55;62;12;13;8;5;4;2;0;3
2020-12-30 19:33:58;191;55;62;12;13;8;5;4;2;0;3
2020-12-30 19:34:59;191;55;62;12;13;8;5;4;2;0;3
2020-12-30 19:35:58;191;55;62;12;13;8;5;4;2;0;3
2020-12-30 19:36:59;191;55;62;12;13;8;5;4;2;0;3
2020-12-30 19:37:59;191;55;62;12;13;8;5;4;2;0;3
2020-12-30 19:38:58;191;55;62;12;13;8;5;4;2;0;3
2020-12-30 19:39:59;192;56;62;12;13;8;5;4;2;0;3
2020-12-30 19:40:59;192;56;62;12;13;8;5;4;2;0;3
2020-12-30 19:41:58;192;56;62;12;13;8;5;4;2;0;3
2020-12-30 19:42:59;192;56;62;12;13;8;5;4;2;0;3
