datetime;total_votes;Hexadecachoron;megaslowpoke;jovan;Есения;navalny;quick_justice;aeroplanchik;Rumpelstilzchen;megalomaniac;kiLstrom
2020-08-26 13:08:59;146;39;26;13;18;5;8;2;4;3;3
2020-08-26 13:09:59;146;39;26;13;18;5;8;2;4;3;3
2020-08-26 13:10:58;146;39;26;13;18;5;8;2;4;3;3
2020-08-26 13:11:59;146;39;26;13;18;5;8;2;4;3;3
2020-08-26 13:12:59;146;39;26;13;18;5;8;2;4;3;3
2020-08-26 13:13:58;146;39;26;13;18;5;8;2;4;3;3
2020-08-26 13:14:59;147;40;26;13;18;5;8;2;4;3;3
2020-08-26 13:15:59;147;40;26;13;18;5;8;2;4;3;3
2020-08-26 13:16:58;147;40;26;13;18;5;8;2;4;3;3
2020-08-26 13:17:59;147;40;26;13;18;5;8;2;4;3;3
2020-08-26 13:18:59;147;40;26;13;18;5;8;2;4;3;3
2020-08-26 13:19:58;147;40;26;13;18;5;8;2;4;3;3
2020-08-26 13:20:59;148;41;26;13;18;5;8;2;4;3;3
2020-08-26 13:21:58;148;41;26;13;18;5;8;2;4;3;3
2020-08-26 13:22:59;148;41;26;13;18;5;8;2;4;3;3
2020-08-26 13:23:59;148;41;26;13;18;5;8;2;4;3;3
2020-08-26 13:24:58;149;41;26;14;18;5;8;2;4;3;3
2020-08-26 13:25:59;149;41;26;14;18;5;8;2;4;3;3
2020-08-26 13:26:59;149;41;26;14;18;5;8;2;4;3;3
2020-08-26 13:27:58;149;41;26;14;18;5;8;2;4;3;3
2020-08-26 13:28:59;149;41;26;14;18;5;8;2;4;3;3
2020-08-26 13:29:59;149;41;26;14;18;5;8;2;4;3;3
2020-08-26 13:30:58;149;41;26;14;18;5;8;2;4;3;3
2020-08-26 13:31:59;150;42;26;14;18;5;8;2;4;3;3
2020-08-26 13:32:59;150;42;26;14;18;5;8;2;4;3;3
2020-08-26 13:33:58;150;42;26;14;18;5;8;2;4;3;3
2020-08-26 13:34:59;150;42;26;14;18;5;8;2;4;3;3
2020-08-26 13:35:59;150;42;26;14;18;5;8;2;4;3;3
2020-08-26 13:36:58;150;42;26;14;18;5;8;2;4;3;3
2020-08-26 13:37:59;150;42;26;14;18;5;8;2;4;3;3
2020-08-26 13:38:59;151;42;26;14;18;6;8;2;4;3;3
2020-08-26 13:39:58;151;42;26;14;18;6;8;2;4;3;3
2020-08-26 13:40:59;151;42;26;14;18;6;8;2;4;3;3
2020-08-26 13:41:59;151;42;26;14;18;6;8;2;4;3;3
2020-08-26 13:42:58;151;42;26;14;18;6;8;2;4;3;3
2020-08-26 13:43:59;151;42;26;14;18;6;8;2;4;3;3
2020-08-26 13:44:59;151;42;26;14;18;6;8;2;4;3;3
2020-08-26 13:45:58;151;42;26;14;18;5;8;2;4;3;3
2020-08-26 13:46:59;151;42;26;14;18;5;8;2;4;3;3
2020-08-26 13:47:58;151;42;26;14;18;5;8;2;4;3;3
2020-08-26 13:48:59;151;42;26;14;18;5;8;2;4;3;3
2020-08-26 13:49:59;151;42;26;14;18;5;8;2;4;3;3
2020-08-26 13:50:58;151;42;26;14;18;5;8;2;4;3;3
2020-08-26 13:51:59;151;42;26;14;18;5;8;2;4;3;3
2020-08-26 13:52:59;151;42;26;14;18;5;8;2;4;3;3
2020-08-26 13:53:58;151;42;26;14;18;5;8;2;4;3;3
2020-08-26 13:54:59;152;43;26;14;18;5;8;2;4;3;3
2020-08-26 13:55:59;152;43;26;14;18;5;8;2;4;3;3
2020-08-26 13:56:58;152;43;26;14;18;5;8;2;4;3;3
2020-08-26 13:57:59;152;43;26;14;18;5;8;2;4;3;3
2020-08-26 13:58:59;152;43;26;14;18;5;8;2;4;3;3
2020-08-26 13:59:58;152;43;26;14;18;5;8;2;4;3;3
2020-08-26 14:00:59;153;44;26;14;18;5;8;2;4;3;3
2020-08-26 14:01:59;153;44;26;14;18;5;8;2;4;3;3
2020-08-26 14:02:58;154;44;27;14;18;5;8;2;4;3;3
2020-08-26 14:03:59;154;44;27;14;18;5;8;2;4;3;3
2020-08-26 14:04:58;154;44;27;14;18;5;8;2;4;3;3
2020-08-26 14:05:59;154;44;27;14;18;5;8;2;4;3;3
2020-08-26 14:06:59;155;44;28;14;18;5;8;2;4;3;3
2020-08-26 14:07:59;155;44;28;14;18;5;8;2;4;3;3
2020-08-26 14:08:58;155;44;28;14;18;5;8;2;4;3;3
2020-08-26 14:09:59;156;44;28;14;19;5;8;2;4;3;3
2020-08-26 14:10:59;156;44;28;14;19;5;8;2;4;3;3
2020-08-26 14:11:58;156;44;28;14;19;5;8;2;4;3;3
2020-08-26 14:12:59;156;44;28;14;19;5;8;2;4;3;3
2020-08-26 14:13:59;156;44;28;14;19;5;8;2;4;3;3
2020-08-26 14:14:58;156;44;28;14;19;5;8;2;4;3;3
2020-08-26 14:15:59;156;44;28;14;19;5;8;2;4;3;3
2020-08-26 14:16:59;156;44;28;14;19;5;8;2;4;3;3
2020-08-26 14:17:58;156;44;28;14;19;5;8;2;4;3;3
2020-08-26 14:18:59;156;44;28;14;19;5;8;2;4;3;3
2020-08-26 14:20:00;156;44;28;14;19;5;8;2;4;3;3
2020-08-26 14:20:58;156;44;28;14;19;5;8;2;4;3;3
2020-08-26 14:21:59;156;44;28;14;19;5;8;2;4;3;3
2020-08-26 14:22:59;157;44;28;15;19;5;8;2;4;3;3
2020-08-26 14:23:58;157;44;28;15;19;5;8;2;4;3;3
2020-08-26 14:24:59;157;44;28;15;19;5;8;2;4;3;3
2020-08-26 14:25:59;157;44;28;15;19;5;8;2;4;3;3
2020-08-26 14:26:58;157;44;28;15;19;5;8;2;4;3;3
2020-08-26 14:27:59;157;44;28;15;19;5;8;2;4;3;3
2020-08-26 14:28:59;157;44;28;15;19;5;8;2;4;3;3
2020-08-26 14:29:58;157;44;28;15;19;5;8;2;4;3;3
2020-08-26 14:30:59;157;44;28;15;19;5;8;2;4;3;3
2020-08-26 14:32:00;157;44;28;15;19;5;8;2;4;3;3
2020-08-26 14:32:58;157;44;28;15;19;5;8;2;4;3;3
2020-08-26 14:33:59;157;44;28;15;19;5;8;2;4;3;3
2020-08-26 14:34:59;157;44;28;15;19;5;8;2;4;3;3
2020-08-26 14:35:58;157;44;28;15;19;5;8;2;4;3;3
2020-08-26 14:36:59;157;44;28;15;19;5;8;2;4;3;3
2020-08-26 14:37:59;157;44;28;15;19;5;8;2;4;3;3
2020-08-26 14:38:59;157;44;28;15;19;5;8;2;4;3;3
2020-08-26 14:39:58;157;44;28;15;19;5;8;2;4;3;3
2020-08-26 14:40:59;158;44;28;15;19;5;8;3;4;3;3
2020-08-26 14:41:58;160;44;28;15;19;6;9;3;4;3;3
2020-08-26 14:42:59;160;44;28;15;19;6;9;3;4;3;3
2020-08-26 14:43:59;160;44;28;15;19;6;9;3;4;3;3
2020-08-26 14:44:58;160;44;28;15;19;6;9;3;4;3;3
2020-08-26 14:45:59;161;44;28;16;19;6;9;3;4;3;3
2020-08-26 14:46:59;161;44;28;16;19;6;9;3;4;3;3
2020-08-26 14:47:58;161;44;28;16;19;6;9;3;4;3;3
2020-08-26 14:48:59;161;44;28;16;19;6;9;3;4;3;3
2020-08-26 14:49:59;161;44;28;16;19;6;9;3;4;3;3
2020-08-26 14:50:58;161;44;28;16;19;6;9;3;4;3;3
2020-08-26 14:51:59;162;44;28;17;19;6;9;3;4;3;3
2020-08-26 14:52:59;163;45;28;17;19;6;9;3;4;3;3
2020-08-26 14:53:59;163;45;28;17;19;6;9;3;4;3;3
2020-08-26 14:54:58;164;45;29;17;19;6;9;3;4;3;3
2020-08-26 14:55:59;166;46;29;17;19;6;9;3;4;3;3
2020-08-26 14:57:00;166;46;29;17;19;6;9;3;4;3;3
2020-08-26 14:57:58;167;46;29;17;19;7;9;3;4;3;3
2020-08-26 14:58:59;167;46;29;17;19;7;9;3;4;3;3
2020-08-26 14:59:58;168;46;29;18;19;7;9;3;4;3;3
2020-08-26 15:00:59;168;46;29;18;19;7;9;3;4;3;3
2020-08-26 15:01:59;168;46;29;18;19;7;9;3;4;3;3
2020-08-26 15:02:58;168;46;29;18;19;7;9;3;4;3;3
2020-08-26 15:03:59;168;46;29;18;19;7;9;3;4;3;3
2020-08-26 15:04:59;168;46;29;18;19;7;9;3;4;3;3
2020-08-26 15:05:58;168;46;29;18;19;7;9;3;4;3;3
2020-08-26 15:06:59;168;46;29;18;19;7;9;3;4;3;3
2020-08-26 15:07:59;169;47;29;18;19;7;9;3;4;3;3
2020-08-26 15:08:59;170;48;29;18;19;7;9;3;4;3;3
2020-08-26 15:09:58;170;48;29;18;19;7;9;3;4;3;3
2020-08-26 15:10:59;170;48;29;18;19;7;9;3;4;3;3
2020-08-26 15:11:58;170;48;29;18;19;7;9;3;4;3;3
2020-08-26 15:12:59;170;48;29;18;19;7;9;3;4;3;3
2020-08-26 15:13:59;170;48;29;18;19;7;9;3;4;3;3
2020-08-26 15:14:58;170;48;29;18;19;7;9;3;4;3;3
2020-08-26 15:15:59;171;49;29;18;19;7;9;3;4;3;3
2020-08-26 15:16:59;171;49;29;18;19;7;9;3;4;3;3
2020-08-26 15:17:58;172;50;29;18;19;7;9;3;4;3;3
2020-08-26 15:18:59;172;50;29;18;19;7;9;3;4;3;3
2020-08-26 15:19:59;172;50;29;18;19;7;9;3;4;3;3
2020-08-26 15:20:59;172;50;29;18;19;7;9;3;4;3;3
2020-08-26 15:21:59;172;50;29;18;19;7;9;3;4;3;3
2020-08-26 15:22:59;172;50;29;18;19;7;9;3;4;3;3
2020-08-26 15:23:58;172;50;29;18;19;7;9;3;4;3;3
2020-08-26 15:24:59;172;49;29;18;20;7;9;3;4;3;3
2020-08-26 15:25:58;173;49;29;18;20;7;9;3;4;3;3
2020-08-26 15:26:59;173;49;29;18;20;7;9;3;4;3;3
2020-08-26 15:27:59;173;49;29;18;20;7;9;3;4;3;3
2020-08-26 15:28:58;174;49;29;18;20;7;9;3;4;3;3
2020-08-26 15:29:59;174;49;29;18;20;7;9;3;4;3;3
2020-08-26 15:30:59;174;49;29;18;20;7;9;3;4;3;3
2020-08-26 15:31:58;175;49;29;18;20;7;9;4;4;3;3
2020-08-26 15:32:59;175;49;29;18;20;7;9;4;4;3;3
2020-08-26 15:33:59;175;49;29;18;20;7;9;4;4;3;3
2020-08-26 15:34:58;175;49;29;18;20;7;9;4;4;3;3
2020-08-26 15:35:59;175;49;29;18;20;7;9;4;4;3;3
2020-08-26 15:36:58;175;49;29;18;20;7;9;4;4;3;3
2020-08-26 15:37:59;175;49;29;18;20;7;9;4;4;3;3
2020-08-26 15:38:59;175;49;29;18;20;7;9;4;4;3;3
2020-08-26 15:39:58;175;49;29;18;20;7;9;4;4;3;3
2020-08-26 15:40:59;175;49;29;18;20;7;9;4;4;3;3
2020-08-26 15:41:59;176;49;29;18;20;8;9;4;4;3;3
2020-08-26 15:42:58;176;49;29;18;20;8;9;4;4;3;3
2020-08-26 15:43:59;176;49;29;18;20;8;9;4;4;3;3
2020-08-26 15:44:59;176;49;29;18;20;8;9;4;4;3;3
2020-08-26 15:45:58;177;49;29;18;20;8;10;4;4;3;3
2020-08-26 15:46:59;177;49;29;18;20;8;10;4;4;3;3
2020-08-26 15:47:59;177;49;29;18;20;8;10;4;4;3;3
2020-08-26 15:48:58;177;49;29;18;20;8;10;4;4;3;3
2020-08-26 15:49:59;177;49;29;18;20;8;10;4;4;3;3
2020-08-26 15:50:59;178;49;30;18;20;8;10;4;4;3;3
2020-08-26 15:51:58;178;49;30;18;20;8;10;4;4;3;3
2020-08-26 15:52:59;178;49;30;18;20;8;10;4;4;3;3
2020-08-26 15:53:59;178;49;30;18;20;8;10;4;4;3;3
2020-08-26 15:54:58;179;49;30;18;20;9;10;4;4;3;3
2020-08-26 15:55:59;179;49;30;18;20;9;10;4;4;3;3
2020-08-26 15:56:59;179;49;30;18;20;9;10;4;4;3;3
2020-08-26 15:57:58;179;49;30;18;20;9;10;4;4;3;3
2020-08-26 15:58:59;179;49;30;18;20;9;10;4;4;3;3
2020-08-26 15:59:59;179;49;30;18;20;9;10;4;4;3;3
2020-08-26 16:00:58;179;49;30;18;20;9;10;4;4;3;3
2020-08-26 16:01:59;179;49;30;18;20;9;10;4;4;3;3
2020-08-26 16:02:59;179;49;30;18;20;9;10;4;4;3;3
2020-08-26 16:03:58;179;49;30;18;20;9;10;4;4;3;3
2020-08-26 16:04:59;179;49;30;18;20;9;10;4;4;3;3
2020-08-26 16:05:58;179;49;30;18;20;9;10;4;4;3;3
2020-08-26 16:06:59;179;49;30;18;20;9;10;4;4;3;3
2020-08-26 16:07:59;180;49;30;19;20;9;10;4;4;3;3
2020-08-26 16:08:58;179;49;30;18;20;9;10;4;4;3;3
2020-08-26 16:09:59;179;49;30;18;20;9;10;4;4;3;3
2020-08-26 16:10:59;179;49;30;18;20;9;10;4;4;3;3
2020-08-26 16:11:58;179;49;30;18;20;9;10;4;4;3;3
2020-08-26 16:12:59;179;49;30;18;20;9;10;4;4;3;3
2020-08-26 16:13:58;179;49;30;18;20;9;10;4;4;3;3
2020-08-26 16:14:59;182;50;30;18;20;10;10;4;4;3;3
2020-08-26 16:15:59;182;50;30;18;20;10;10;4;4;3;3
2020-08-26 16:16:58;182;50;30;18;20;10;10;4;4;3;3
2020-08-26 16:17:59;182;50;30;18;20;10;10;4;4;3;3
2020-08-26 16:18:59;182;50;30;18;20;10;10;4;4;3;3
2020-08-26 16:19:58;182;50;30;18;20;10;10;4;4;3;3
2020-08-26 16:20:59;182;50;30;18;20;10;10;4;4;3;3
2020-08-26 16:21:59;184;52;30;18;20;10;10;4;4;3;3
2020-08-26 16:22:58;184;52;30;18;20;10;10;4;4;3;3
2020-08-26 16:23:59;184;52;30;18;20;10;10;4;4;3;3
2020-08-26 16:24:59;184;52;30;18;20;10;10;4;4;3;3
2020-08-26 16:25:58;184;52;30;18;20;10;10;4;4;3;3
2020-08-26 16:26:59;184;52;30;18;20;10;10;4;4;3;3
2020-08-26 16:27:58;184;52;30;18;20;10;10;4;4;3;3
2020-08-26 16:28:59;184;52;30;18;20;10;10;4;4;3;3
2020-08-26 16:29:59;185;52;30;19;20;10;10;4;4;3;3
2020-08-26 16:30:59;185;52;30;19;20;10;10;4;4;3;3
2020-08-26 16:31:58;185;52;30;19;20;10;10;4;4;3;3
2020-08-26 16:32:59;185;52;30;19;20;10;10;4;4;3;3
2020-08-26 16:33:59;185;52;30;19;20;10;10;4;4;3;3
2020-08-26 16:34:58;185;52;30;19;20;10;10;4;4;3;3
2020-08-26 16:35:59;185;52;30;19;20;10;10;4;4;3;3
2020-08-26 16:36:58;185;52;30;19;20;10;10;4;4;3;3
2020-08-26 16:37:59;185;52;30;19;20;10;10;4;4;3;3
2020-08-26 16:38:59;185;52;30;19;20;10;10;4;4;3;3
2020-08-26 16:39:58;185;52;30;19;20;10;10;4;4;3;3
2020-08-26 16:40:59;185;52;30;19;20;10;10;4;4;3;3
2020-08-26 16:41:59;186;52;30;19;20;10;10;4;4;3;3
2020-08-26 16:42:58;186;52;30;19;20;10;10;4;4;3;3
2020-08-26 16:43:59;186;52;30;19;20;10;10;4;4;3;3
2020-08-26 16:44:59;186;52;30;19;20;10;10;4;4;3;3
2020-08-26 16:46:00;186;52;30;19;20;10;10;4;4;3;3
2020-08-26 16:47:00;187;52;30;19;20;10;10;4;4;3;3
2020-08-26 16:47:58;187;52;30;19;20;10;10;4;4;3;3
2020-08-26 16:48:59;187;52;30;19;20;10;10;4;4;3;3
2020-08-26 16:49:59;187;52;30;19;20;10;10;4;4;3;3
2020-08-26 16:50:58;187;52;30;19;20;10;10;4;4;3;3
2020-08-26 16:51:59;188;52;30;19;20;10;10;4;4;3;3
2020-08-26 16:52:59;188;52;30;19;20;10;10;4;4;3;3
2020-08-26 16:53:58;190;53;30;19;20;10;10;4;4;3;3
2020-08-26 16:54:59;190;53;30;19;20;10;10;4;4;3;3
2020-08-26 16:55:59;192;53;31;19;20;10;10;5;4;3;3
2020-08-26 16:56:58;193;53;31;19;20;10;10;5;4;3;3
2020-08-26 16:57:59;193;53;31;19;20;10;10;5;4;3;3
2020-08-26 16:58:58;193;53;31;19;20;10;10;5;4;3;3
2020-08-26 16:59:59;193;53;31;19;20;10;10;5;4;3;3
2020-08-26 17:00:59;193;53;31;19;20;10;10;5;4;3;3
2020-08-26 17:01:58;193;53;31;19;20;10;10;5;4;3;3
2020-08-26 17:02:59;193;53;31;19;20;10;10;5;4;3;3
2020-08-26 17:03:59;193;53;31;19;20;10;10;5;4;3;3
2020-08-26 17:05:00;193;53;31;19;20;10;10;5;4;3;3
2020-08-26 17:05:58;194;54;31;19;20;10;10;5;4;3;3
2020-08-26 17:06:59;194;54;31;19;20;10;10;5;4;3;3
2020-08-26 17:07:58;195;55;31;19;20;10;10;5;4;3;3
2020-08-26 17:08:59;195;55;31;19;20;10;10;5;4;3;3
2020-08-26 17:09:59;195;55;31;19;20;10;10;5;4;3;3
2020-08-26 17:10:58;195;55;31;19;20;10;10;5;4;3;3
2020-08-26 17:11:59;195;55;31;19;20;10;10;5;4;3;3
2020-08-26 17:12:59;196;56;31;19;20;10;10;5;4;3;3
2020-08-26 17:13:58;196;56;31;19;20;10;10;5;4;3;3
2020-08-26 17:14:59;197;56;31;19;20;11;10;5;4;3;3
2020-08-26 17:15:59;197;56;31;19;20;11;10;5;4;3;3
2020-08-26 17:16:58;197;56;31;19;20;11;10;5;4;3;3
2020-08-26 17:17:59;197;56;31;19;20;11;10;5;4;3;3
2020-08-26 17:18:59;197;56;31;19;20;11;10;5;4;3;3
2020-08-26 17:19:58;197;56;31;19;20;11;10;5;4;3;3
2020-08-26 17:20:59;197;56;31;19;20;11;10;5;4;3;3
2020-08-26 17:21:59;197;56;31;19;20;11;10;5;4;3;3
2020-08-26 17:22:58;197;56;31;19;20;11;10;5;4;3;3
2020-08-26 17:23:59;197;56;31;19;20;11;10;5;4;3;3
2020-08-26 17:24:59;197;56;31;19;20;11;10;5;4;3;3
2020-08-26 17:25:58;197;56;31;19;20;11;10;5;4;3;3
2020-08-26 17:26:59;198;57;31;19;20;11;10;5;4;3;3
2020-08-26 17:27:59;198;57;31;19;20;11;10;5;4;3;3
2020-08-26 17:28:58;198;57;31;19;20;11;10;5;4;3;3
2020-08-26 17:29:59;198;57;31;19;20;11;10;5;4;3;3
2020-08-26 17:31:00;198;57;31;19;20;11;10;5;4;3;3
2020-08-26 17:31:58;199;58;31;19;20;11;10;5;4;3;3
2020-08-26 17:32:59;199;58;31;19;20;11;10;5;4;3;3
2020-08-26 17:33:59;199;58;31;19;20;11;10;5;4;3;3
2020-08-26 17:34:58;199;58;31;19;20;11;10;5;4;3;3
2020-08-26 17:35:59;199;58;31;19;20;11;10;5;4;3;3
2020-08-26 17:36:59;199;58;31;19;20;11;10;5;4;3;3
2020-08-26 17:37:59;199;58;31;19;20;11;10;5;4;3;3
2020-08-26 17:38:59;200;58;31;20;20;11;10;5;4;3;3
2020-08-26 17:40:00;200;58;31;20;20;11;10;5;4;3;3
2020-08-26 17:40:58;200;58;31;20;20;11;10;5;4;3;3
2020-08-26 17:41:59;200;58;31;20;20;11;10;5;4;3;3
2020-08-26 17:42:59;200;58;31;20;20;11;10;5;4;3;3
2020-08-26 17:43:58;200;58;31;20;20;11;10;5;4;3;3
2020-08-26 17:44:59;200;58;31;20;20;11;10;5;4;3;3
2020-08-26 17:45:59;200;58;31;20;20;11;10;5;4;3;3
2020-08-26 17:46:58;200;58;31;20;20;11;10;5;4;3;3
2020-08-26 17:47:59;200;58;31;20;20;11;10;5;4;3;3
2020-08-26 17:48:59;201;59;31;20;20;11;10;5;4;3;3
2020-08-26 17:49:58;201;59;31;20;20;11;10;5;4;3;3
2020-08-26 17:50:59;202;59;31;20;20;12;10;5;4;3;3
2020-08-26 17:51:59;203;59;32;20;20;12;10;5;4;3;3
2020-08-26 17:52:58;203;59;32;20;20;12;10;5;4;3;3
2020-08-26 17:53:59;203;59;32;20;20;12;10;5;4;3;3
2020-08-26 17:54:59;204;59;32;20;20;12;10;5;4;4;3
2020-08-26 17:55:58;204;59;32;20;21;12;10;5;4;4;3
2020-08-26 17:56:59;204;59;32;20;21;12;10;5;4;4;3
2020-08-26 17:57:59;205;59;32;20;21;13;10;5;4;4;3
2020-08-26 17:58:58;205;59;32;20;21;13;10;5;4;4;3
2020-08-26 17:59:59;205;59;32;20;21;13;10;5;4;4;3
2020-08-26 18:00:59;205;59;32;20;21;13;10;5;4;4;3
2020-08-26 18:01:58;205;59;32;20;21;13;10;5;4;4;3
2020-08-26 18:02:59;205;59;32;20;21;13;10;5;4;4;3
2020-08-26 18:03:59;207;59;33;20;22;13;10;5;4;4;3
2020-08-26 18:04:58;207;59;33;20;22;13;10;5;4;4;3
2020-08-26 18:05:59;207;59;33;20;22;13;10;5;4;4;3
2020-08-26 18:06:59;207;59;33;20;22;13;10;5;4;4;3
2020-08-26 18:07:58;207;59;33;20;22;13;10;5;4;4;3
2020-08-26 18:08:59;207;59;33;20;22;13;10;5;4;4;3
2020-08-26 18:09:59;208;59;34;20;22;13;10;5;4;4;3
2020-08-26 18:10:58;208;59;34;20;22;13;10;5;4;4;3
2020-08-26 18:11:59;208;59;34;20;22;13;10;5;4;4;3
2020-08-26 18:12:59;208;59;34;20;22;13;10;5;4;4;3
2020-08-26 18:13:58;208;59;34;20;22;13;10;5;4;4;3
2020-08-26 18:14:59;208;59;34;20;22;13;10;5;4;4;3
2020-08-26 18:15:59;208;59;34;20;22;13;10;5;4;4;3
2020-08-26 18:16:58;209;60;34;20;22;13;10;5;4;4;3
2020-08-26 18:17:59;209;60;34;20;22;13;10;5;4;4;3
2020-08-26 18:18:59;209;60;34;20;22;13;10;5;4;4;3
2020-08-26 18:19:58;210;61;34;20;22;13;10;5;4;4;3
2020-08-26 18:20:59;210;61;34;20;22;13;10;5;4;4;3
2020-08-26 18:21:59;210;61;34;20;22;13;10;5;4;4;3
2020-08-26 18:22:58;210;61;34;20;22;13;10;5;4;4;3
2020-08-26 18:23:59;210;61;34;20;22;13;10;5;4;4;3
2020-08-26 18:24:59;210;61;34;20;22;13;10;5;4;4;3
2020-08-26 18:25:58;210;61;34;20;22;13;10;5;4;4;3
2020-08-26 18:26:59;210;61;34;20;22;13;10;5;4;4;3
2020-08-26 18:27:59;209;61;34;19;22;13;10;5;4;4;3
2020-08-26 18:28:58;209;61;34;19;22;13;10;5;4;4;3
2020-08-26 18:29:59;209;61;34;19;22;13;10;5;4;4;3
2020-08-26 18:30:59;209;61;34;19;22;13;10;5;4;4;3
2020-08-26 18:31:58;209;61;34;19;22;13;10;5;4;4;3
2020-08-26 18:32:59;209;61;34;19;22;13;10;5;4;4;3
2020-08-26 18:33:59;209;61;34;19;22;13;10;5;4;4;3
2020-08-26 18:34:58;209;61;34;19;22;13;10;5;4;4;3
2020-08-26 18:35:59;209;61;34;19;22;13;10;5;4;4;3
2020-08-26 18:36:59;209;61;34;19;22;13;10;5;4;4;3
2020-08-26 18:37:58;209;61;34;19;22;13;10;5;4;4;3
2020-08-26 18:38:59;210;61;34;19;22;14;10;5;4;4;3
2020-08-26 18:39:59;210;61;34;19;22;14;10;5;4;4;3
2020-08-26 18:40:58;210;61;34;19;22;14;10;5;4;4;3
2020-08-26 18:41:59;210;61;34;19;22;14;10;5;4;4;3
2020-08-26 18:42:59;210;61;34;19;22;14;10;5;4;4;3
2020-08-26 18:43:58;210;61;34;19;22;14;10;5;4;4;3
2020-08-26 18:44:59;210;61;34;19;22;14;10;5;4;4;3
2020-08-26 18:45:58;210;61;34;19;22;14;10;5;4;4;3
2020-08-26 18:46:59;210;61;34;19;22;14;10;5;4;4;3
2020-08-26 18:47:59;210;61;34;19;22;14;10;5;4;4;3
2020-08-26 18:48:59;211;61;34;19;22;14;11;5;4;4;3
2020-08-26 18:49:59;211;61;34;19;22;14;11;5;4;4;3
2020-08-26 18:50:58;213;62;35;19;22;14;11;5;4;4;3
2020-08-26 18:51:59;213;62;35;19;22;14;11;5;4;4;3
2020-08-26 18:52:59;214;62;35;19;22;14;11;6;4;4;3
2020-08-26 18:53:59;214;62;35;19;22;14;11;6;4;4;3
2020-08-26 18:54:58;215;62;35;19;22;15;11;6;4;4;3
2020-08-26 18:55:59;215;62;35;19;22;15;11;6;4;4;3
2020-08-26 18:56:58;215;62;35;19;22;15;11;6;4;4;3
2020-08-26 18:57:59;215;62;35;19;22;15;11;6;4;4;3
2020-08-26 18:58:59;215;62;35;19;22;15;11;6;4;4;3
2020-08-26 19:00:00;215;62;35;19;22;15;11;6;4;4;3
2020-08-26 19:00:58;215;62;35;19;22;15;11;6;4;4;3
2020-08-26 19:01:59;215;62;35;19;22;15;11;6;4;4;3
2020-08-26 19:02:59;216;62;35;20;22;15;11;6;4;4;3
2020-08-26 19:03:58;216;62;35;20;22;15;11;6;4;4;3
2020-08-26 19:04:59;216;62;35;20;22;15;11;6;4;4;3
2020-08-26 19:06:00;216;62;35;20;22;15;11;6;4;4;3
2020-08-26 19:06:58;216;62;35;20;22;15;11;6;4;4;3
2020-08-26 19:07:59;216;62;35;20;22;15;11;6;4;4;3
2020-08-26 19:08:58;216;62;35;20;22;15;11;6;4;4;3
2020-08-26 19:09:59;216;62;35;20;22;15;11;6;4;4;3
2020-08-26 19:10:59;216;62;35;20;22;15;11;6;4;4;3
2020-08-26 19:11:58;216;62;35;20;22;15;11;6;4;4;3
2020-08-26 19:12:59;216;62;35;20;22;15;11;6;4;4;3
2020-08-26 19:13:59;216;62;35;20;22;15;11;6;4;4;3
2020-08-26 19:14:58;216;62;35;20;22;15;11;6;4;4;3
2020-08-26 19:15:59;216;62;35;20;22;15;11;6;4;4;3
2020-08-26 19:16:59;216;62;35;20;22;15;11;6;4;4;3
2020-08-26 19:17:58;216;62;35;20;22;15;11;6;4;4;3
2020-08-26 19:18:59;216;62;35;20;22;15;11;6;4;4;3
2020-08-26 19:19:59;217;62;35;20;22;15;11;7;4;4;3
2020-08-26 19:20:58;217;62;35;20;22;15;11;7;4;4;3
2020-08-26 19:21:59;217;62;35;20;22;15;11;7;4;4;3
2020-08-26 19:22:58;217;62;35;20;22;15;11;7;4;4;3
2020-08-26 19:23:59;217;62;35;20;22;15;11;7;4;4;3
2020-08-26 19:24:59;217;62;35;20;22;15;11;7;4;4;3
2020-08-26 19:25:59;217;62;35;20;22;15;11;7;4;4;3
2020-08-26 19:26:58;218;63;35;20;22;15;11;7;4;4;3
2020-08-26 19:27:59;218;63;35;20;22;15;11;7;4;4;3
2020-08-26 19:28:59;218;63;35;20;22;15;11;7;4;4;3
2020-08-26 19:29:59;218;63;35;20;22;15;11;7;4;4;3
2020-08-26 19:30:59;218;63;35;20;22;15;11;7;4;4;3
2020-08-26 19:31:58;218;63;35;20;22;15;11;7;4;4;3
2020-08-26 19:32:59;218;63;35;20;22;15;11;7;4;4;3
2020-08-26 19:33:59;218;63;35;20;22;15;11;7;4;4;3
2020-08-26 19:34:58;218;63;35;20;22;15;11;7;4;4;3
2020-08-26 19:35:59;218;63;35;20;22;15;11;7;4;4;3
2020-08-26 19:36:58;218;63;35;20;22;15;11;7;4;4;3
2020-08-26 19:37:59;218;63;35;20;22;15;11;7;4;4;3
2020-08-26 19:38:59;219;63;35;20;22;15;12;7;4;4;3
2020-08-26 19:39:58;219;63;35;20;22;15;12;7;4;4;3
2020-08-26 19:40:59;219;63;35;20;22;15;12;7;4;4;3
2020-08-26 19:41:59;219;63;35;20;22;15;12;7;4;4;3
2020-08-26 19:42:58;219;63;35;20;22;15;12;7;4;4;3
2020-08-26 19:43:59;220;63;35;20;23;15;12;7;4;4;3
2020-08-26 19:44:58;220;63;35;20;23;15;12;7;4;4;3
