datetime;total_votes;Aba-fisher;shamanka2_0;KOCTOPE3;navalny;Hactar;patient;shturn;ANALCUNT;brammator;gurt
2020-12-02 15:14:58;163;65;39;16;8;9;7;1;1;2;1
2020-12-02 15:15:59;163;65;39;16;8;9;7;1;1;2;1
2020-12-02 15:16:58;163;65;39;16;8;9;7;1;1;2;1
2020-12-02 15:17:59;163;65;39;16;8;9;7;1;1;2;1
2020-12-02 15:18:59;163;65;39;16;8;9;7;1;1;2;1
2020-12-02 15:19:58;163;65;39;16;8;9;7;1;1;2;1
2020-12-02 15:20:59;164;65;39;16;8;9;7;2;1;2;1
2020-12-02 15:22:00;164;65;39;16;8;9;7;2;1;2;1
2020-12-02 15:22:58;164;65;39;16;8;9;7;2;1;2;1
2020-12-02 15:23:59;164;66;39;16;8;8;7;2;1;2;1
2020-12-02 15:24:59;164;66;39;16;8;8;7;2;1;2;1
2020-12-02 15:25:58;165;67;39;16;8;8;7;2;1;2;1
2020-12-02 15:26:59;165;67;39;16;8;8;7;2;1;2;1
2020-12-02 15:27:58;165;67;39;16;8;8;7;2;1;2;1
2020-12-02 15:28:59;168;67;40;18;8;8;7;2;1;2;1
2020-12-02 15:29:59;168;67;40;18;8;8;7;2;1;2;1
2020-12-02 15:30:58;168;67;40;18;8;8;7;2;1;2;1
2020-12-02 15:31:59;168;67;40;18;8;8;7;2;1;2;1
2020-12-02 15:32:59;168;67;40;18;8;8;7;2;1;2;1
2020-12-02 15:33:58;168;67;40;18;8;8;7;2;1;2;1
2020-12-02 15:34:59;168;67;40;18;8;8;7;2;1;2;1
2020-12-02 15:35:59;168;67;40;18;8;8;7;2;1;2;1
2020-12-02 15:36:58;168;67;40;18;8;8;7;2;1;2;1
2020-12-02 15:37:59;169;67;40;18;8;8;7;2;2;2;1
2020-12-02 15:38:59;169;67;40;18;8;8;7;2;2;2;1
2020-12-02 15:39:58;169;67;40;18;8;8;7;2;2;2;1
2020-12-02 15:40:59;169;67;40;18;8;8;7;2;2;2;1
2020-12-02 15:41:59;169;67;40;18;8;8;7;2;2;2;1
2020-12-02 15:42:58;169;67;40;18;8;8;7;2;2;2;1
2020-12-02 15:43:59;170;67;41;18;8;8;7;2;2;2;1
2020-12-02 15:44:59;171;67;42;18;8;8;7;2;2;2;1
2020-12-02 15:45:58;171;67;42;18;8;8;7;2;2;2;1
2020-12-02 15:46:59;173;68;42;19;8;8;7;2;2;2;1
2020-12-02 15:47:58;173;68;42;19;8;8;7;2;2;2;1
2020-12-02 15:48:59;173;68;42;19;8;8;7;2;2;2;1
2020-12-02 15:49:59;173;68;42;19;8;8;7;2;2;2;1
2020-12-02 15:50:58;174;69;42;19;8;8;7;2;2;2;1
2020-12-02 15:51:59;174;69;42;19;8;8;7;2;2;2;1
2020-12-02 15:52:59;174;69;42;19;8;8;7;2;2;2;1
2020-12-02 15:53:58;174;69;42;19;8;8;7;2;2;2;1
2020-12-02 15:54:59;175;69;43;19;8;8;7;2;2;2;1
2020-12-02 15:55:59;175;68;44;19;8;8;7;2;2;2;1
2020-12-02 15:56:59;175;68;44;19;8;8;7;2;2;2;1
2020-12-02 15:57:58;175;68;44;19;8;8;7;2;2;2;1
2020-12-02 15:58:59;175;68;44;19;8;8;7;2;2;2;1
2020-12-02 15:59:58;175;68;44;19;8;8;7;2;2;2;1
2020-12-02 16:00:59;175;68;44;19;8;8;7;2;2;2;1
2020-12-02 16:01:59;177;69;45;19;8;8;7;2;2;2;1
2020-12-02 16:02:58;177;69;45;19;8;8;7;2;2;2;1
2020-12-02 16:03:59;177;69;45;19;8;8;7;2;2;2;1
2020-12-02 16:04:59;177;69;45;19;8;8;7;2;2;2;1
2020-12-02 16:05:58;177;69;45;19;8;8;7;2;2;2;1
2020-12-02 16:06:59;177;69;45;19;8;8;7;2;2;2;1
2020-12-02 16:07:58;177;69;45;19;8;8;7;2;2;2;1
2020-12-02 16:08:59;177;69;45;19;8;8;7;2;2;2;1
2020-12-02 16:09:59;177;69;45;19;8;8;7;2;2;2;1
2020-12-02 16:10:58;179;69;47;19;8;8;7;2;2;2;1
2020-12-02 16:11:59;179;69;47;19;8;8;7;2;2;2;1
2020-12-02 16:12:59;179;69;47;19;8;8;7;2;2;2;1
2020-12-02 16:13:58;179;69;47;19;8;8;7;2;2;2;1
2020-12-02 16:14:59;179;69;47;19;8;8;7;2;2;2;1
2020-12-02 16:15:59;181;70;48;19;8;8;7;2;2;2;1
2020-12-02 16:16:58;182;71;48;19;8;8;7;2;2;2;1
2020-12-02 16:17:59;183;72;48;19;8;8;7;2;2;2;1
2020-12-02 16:18:59;183;72;48;19;8;8;7;2;2;2;1
2020-12-02 16:19:58;183;72;48;19;8;8;7;2;2;2;1
2020-12-02 16:20:59;183;72;48;19;8;8;7;2;2;2;1
2020-12-02 16:21:59;184;73;48;19;8;8;7;2;2;2;1
2020-12-02 16:22:58;184;73;48;19;8;8;7;2;2;2;1
2020-12-02 16:23:59;184;73;48;19;8;8;7;2;2;2;1
2020-12-02 16:24:58;184;73;48;19;8;8;7;2;2;2;1
2020-12-02 16:25:59;184;73;48;19;8;8;7;2;2;2;1
2020-12-02 16:26:59;184;73;48;19;8;8;7;2;2;2;1
2020-12-02 16:27:58;185;73;49;19;8;8;7;2;2;2;1
2020-12-02 16:28:59;185;73;49;19;8;8;7;2;2;2;1
2020-12-02 16:29:59;185;73;49;19;8;8;7;2;2;2;1
2020-12-02 16:30:58;185;73;49;19;8;8;7;2;2;2;1
2020-12-02 16:31:59;185;73;49;19;8;8;7;2;2;2;1
2020-12-02 16:32:59;186;73;49;19;9;8;7;2;2;2;1
2020-12-02 16:33:58;186;73;49;19;9;8;7;2;2;2;1
2020-12-02 16:34:59;187;73;49;19;9;8;7;3;2;2;1
2020-12-02 16:35:58;187;73;49;19;9;8;7;3;2;2;1
2020-12-02 16:36:59;187;73;49;19;9;8;7;3;2;2;1
2020-12-02 16:37:59;187;73;49;19;9;8;7;3;2;2;1
2020-12-02 16:38:58;187;73;49;19;9;8;7;3;2;2;1
2020-12-02 16:39:59;187;73;49;19;9;8;7;3;2;2;1
2020-12-02 16:40:58;187;73;49;19;9;8;7;3;2;2;1
2020-12-02 16:41:59;188;74;49;19;9;8;7;3;2;2;1
2020-12-02 16:42:59;188;74;49;19;9;8;7;3;2;2;1
2020-12-02 16:43:58;188;74;49;19;9;8;7;3;2;2;1
2020-12-02 16:44:59;188;74;49;19;9;8;7;3;2;2;1
2020-12-02 16:45:58;188;74;49;19;9;8;7;3;2;2;1
2020-12-02 16:46:59;189;74;50;19;9;8;7;3;2;2;1
2020-12-02 16:47:59;189;74;50;19;9;8;7;3;2;2;1
2020-12-02 16:48:58;190;74;51;19;9;8;7;3;2;2;1
2020-12-02 16:49:59;190;74;51;19;9;8;7;3;2;2;1
2020-12-02 16:50:59;190;74;51;19;9;8;7;3;2;2;1
2020-12-02 16:51:58;190;74;51;19;9;8;7;3;2;2;1
2020-12-02 16:52:59;190;74;51;19;9;8;7;3;2;2;1
2020-12-02 16:53:59;192;76;51;19;9;8;7;3;2;2;1
2020-12-02 16:54:58;194;76;52;19;9;8;7;3;2;2;1
2020-12-02 16:55:59;194;76;52;19;9;8;7;3;2;2;1
2020-12-02 16:56:59;194;76;52;19;9;8;7;3;2;2;1
2020-12-02 16:57:58;194;76;52;19;9;8;7;3;2;2;1
2020-12-02 16:58:59;194;76;52;19;9;8;7;3;2;2;1
2020-12-02 16:59:59;194;76;52;19;9;8;7;3;2;2;1
2020-12-02 17:00:58;194;76;52;19;9;8;7;3;2;2;1
2020-12-02 17:01:59;194;76;52;19;9;8;7;3;2;2;1
2020-12-02 17:02:59;194;76;52;19;9;8;7;3;2;2;1
2020-12-02 17:03:58;194;76;52;19;9;8;7;3;2;2;1
2020-12-02 17:04:59;194;76;52;19;9;8;7;3;2;2;1
2020-12-02 17:05:59;194;76;52;19;9;8;7;3;2;2;1
2020-12-02 17:06:58;194;76;52;19;9;8;7;3;2;2;1
2020-12-02 17:07:59;194;76;52;19;9;8;7;3;2;2;1
2020-12-02 17:08:59;194;76;52;19;9;8;7;3;2;2;1
2020-12-02 17:09:58;194;76;52;19;9;8;7;3;2;2;1
2020-12-02 17:10:59;194;76;52;19;9;8;7;3;2;2;1
2020-12-02 17:11:59;194;76;52;19;9;8;7;3;2;2;1
2020-12-02 17:12:58;194;76;52;19;9;8;7;3;2;2;1
2020-12-02 17:13:59;194;76;52;19;9;8;7;3;2;2;1
2020-12-02 17:14:59;194;76;52;19;9;8;7;3;2;2;1
2020-12-02 17:15:58;194;76;52;19;9;8;7;3;2;2;1
2020-12-02 17:16:59;194;76;52;19;9;8;7;3;2;2;1
2020-12-02 17:17:59;194;76;52;19;9;8;7;3;2;2;1
2020-12-02 17:18:58;194;76;52;19;9;8;7;3;2;2;1
2020-12-02 17:19:59;194;76;52;19;9;8;7;3;2;2;1
2020-12-02 17:20:58;194;76;52;19;9;8;7;3;2;2;1
2020-12-02 17:21:59;194;76;52;19;9;8;7;3;2;2;1
2020-12-02 17:22:59;194;76;52;19;9;8;7;3;2;2;1
2020-12-02 17:23:58;194;76;52;19;9;8;7;3;2;2;1
2020-12-02 17:24:59;195;77;52;19;9;8;7;3;2;2;1
2020-12-02 17:26:00;195;77;52;19;9;8;7;3;2;2;1
2020-12-02 17:26:58;195;77;52;19;9;8;7;3;2;2;1
2020-12-02 17:27:59;195;77;52;19;9;8;7;3;2;2;1
2020-12-02 17:28:59;195;77;52;19;9;8;7;3;2;2;1
2020-12-02 17:29:59;195;77;52;19;9;8;7;3;2;2;1
2020-12-02 17:30:58;195;77;52;19;9;8;7;3;2;2;1
2020-12-02 17:31:59;195;77;52;19;9;8;7;3;2;2;1
2020-12-02 17:32:59;195;77;52;19;9;8;7;3;2;2;1
2020-12-02 17:33:58;195;77;52;19;9;8;7;3;2;2;1
2020-12-02 17:34:59;195;77;52;19;9;8;7;3;2;2;1
2020-12-02 17:35:59;195;77;52;19;9;8;7;3;2;2;1
2020-12-02 17:36:58;195;77;52;19;9;8;7;3;2;2;1
2020-12-02 17:37:59;195;77;52;19;9;8;7;3;2;2;1
2020-12-02 17:38:59;195;77;52;19;9;8;7;3;2;2;1
2020-12-02 17:39:58;195;77;52;19;9;8;7;3;2;2;1
2020-12-02 17:40:59;195;77;52;19;9;8;7;3;2;2;1
2020-12-02 17:41:59;196;77;53;19;9;8;7;3;2;2;1
2020-12-02 17:42:58;196;77;53;19;9;8;7;3;2;2;1
2020-12-02 17:43:59;196;77;53;19;9;8;7;3;2;2;1
2020-12-02 17:44:59;196;77;53;19;9;8;7;3;2;2;1
2020-12-02 17:45:58;196;77;53;19;9;8;7;3;2;2;1
2020-12-02 17:46:59;196;77;53;19;9;8;7;3;2;2;1
2020-12-02 17:47:59;196;77;53;19;9;8;7;3;2;2;1
2020-12-02 17:48:59;196;77;53;19;9;8;7;3;2;2;1
2020-12-02 17:49:58;196;77;53;19;9;8;7;3;2;2;1
2020-12-02 17:50:59;196;77;53;19;9;8;7;3;2;2;1
2020-12-02 17:51:59;197;78;53;19;9;8;7;3;2;2;1
2020-12-02 17:52:58;197;78;53;19;9;8;7;3;2;2;1
2020-12-02 17:53:59;197;78;53;19;9;8;7;3;2;2;1
2020-12-02 17:54:59;197;78;53;19;9;8;7;3;2;2;1
2020-12-02 17:55:58;195;78;53;19;9;8;5;3;2;2;1
2020-12-02 17:56:59;195;78;53;19;9;8;5;3;2;2;1
2020-12-02 17:57:58;195;78;53;19;9;8;5;3;2;2;1
2020-12-02 17:58:59;195;78;53;19;9;8;5;3;2;2;1
2020-12-02 17:59:58;195;78;53;19;9;8;5;3;2;2;1
2020-12-02 18:00:59;195;78;53;19;9;8;5;3;2;2;1
2020-12-02 18:01:59;195;78;53;19;9;8;5;3;2;2;1
2020-12-02 18:02:58;195;78;53;19;9;8;5;3;2;2;1
2020-12-02 18:03:59;195;78;53;19;9;8;5;3;2;2;1
2020-12-02 18:04:58;195;78;53;19;9;8;5;3;2;2;1
2020-12-02 18:05:59;196;79;53;19;9;8;5;3;2;2;1
2020-12-02 18:06:59;196;79;53;19;9;8;5;3;2;2;1
2020-12-02 18:07:58;196;79;53;19;9;8;5;3;2;2;1
2020-12-02 18:08:59;196;79;53;19;9;8;5;3;2;2;1
2020-12-02 18:09:59;197;79;53;19;9;8;5;4;2;2;1
2020-12-02 18:10:58;197;79;53;19;9;8;5;4;2;2;1
2020-12-02 18:11:59;197;79;53;19;9;8;5;4;2;2;1
2020-12-02 18:12:59;198;79;54;19;9;8;5;4;2;2;1
2020-12-02 18:13:58;198;79;54;19;9;8;5;4;2;2;1
2020-12-02 18:14:59;198;79;54;19;9;8;5;4;2;2;1
2020-12-02 18:15:59;198;79;54;19;9;8;5;4;2;2;1
2020-12-02 18:16:58;198;79;54;19;9;8;5;4;2;2;1
2020-12-02 18:17:59;200;80;54;19;9;8;5;4;2;2;1
2020-12-02 18:18:59;200;80;54;19;9;8;5;4;2;2;1
2020-12-02 18:19:58;200;80;54;19;9;8;5;4;2;2;1
2020-12-02 18:20:59;200;80;54;19;9;8;5;4;2;2;1
2020-12-02 18:21:59;200;80;54;19;9;8;5;4;2;2;1
2020-12-02 18:22:58;200;80;54;19;9;8;5;4;2;2;1
2020-12-02 18:23:59;200;80;54;19;9;8;5;4;2;2;1
2020-12-02 18:24:59;200;80;54;19;9;8;5;4;2;2;1
2020-12-02 18:25:58;201;80;55;19;9;8;5;4;2;2;1
2020-12-02 18:26:59;201;80;55;19;9;8;5;4;2;2;1
2020-12-02 18:27:59;201;80;55;19;9;8;5;4;2;2;1
2020-12-02 18:28:58;201;80;55;19;9;8;5;4;2;2;1
2020-12-02 18:29:59;201;80;55;19;9;8;5;4;2;2;1
2020-12-02 18:30:59;201;80;55;19;9;8;5;4;2;2;1
2020-12-02 18:31:58;201;80;55;19;9;8;5;4;2;2;1
2020-12-02 18:32:59;201;80;55;19;9;8;5;4;2;2;1
2020-12-02 18:33:59;201;80;55;19;9;8;5;4;2;2;1
2020-12-02 18:34:58;201;80;55;19;9;8;5;4;2;2;1
2020-12-02 18:35:59;201;80;55;19;9;8;5;4;2;2;1
2020-12-02 18:36:58;202;80;56;19;9;8;5;4;2;2;1
2020-12-02 18:37:59;202;80;56;19;9;8;5;4;2;2;1
2020-12-02 18:38:58;202;80;56;19;9;8;5;4;2;2;1
2020-12-02 18:39:59;202;80;56;19;9;8;5;4;2;2;1
2020-12-02 18:40:58;202;80;56;19;9;8;5;4;2;2;1
2020-12-02 18:41:59;202;80;56;19;9;8;5;4;2;2;1
2020-12-02 18:42:59;202;80;56;19;9;8;5;4;2;2;1
2020-12-02 18:43:58;202;80;56;19;9;8;5;4;2;2;1
2020-12-02 18:44:59;202;80;56;19;9;8;5;4;2;2;1
2020-12-02 18:45:59;203;80;56;20;9;8;5;4;2;2;1
2020-12-02 18:46:58;204;80;56;20;10;8;5;4;2;2;1
2020-12-02 18:47:59;205;81;56;20;10;8;5;4;2;2;1
2020-12-02 18:48:59;206;81;56;21;10;8;5;4;2;2;1
2020-12-02 18:49:58;206;81;56;21;10;8;5;4;2;2;1
2020-12-02 18:50:59;207;82;56;21;10;8;5;4;2;2;1
2020-12-02 18:51:59;207;82;56;21;10;8;5;4;2;2;1
2020-12-02 18:52:58;207;82;56;21;10;8;5;4;2;2;1
2020-12-02 18:53:59;207;82;56;21;10;8;5;4;2;2;1
2020-12-02 18:54:58;207;82;56;21;10;8;5;4;2;2;1
2020-12-02 18:55:59;207;82;56;21;10;8;5;4;2;2;1
2020-12-02 18:56:58;207;82;56;21;10;8;5;4;2;2;1
2020-12-02 18:57:59;207;82;56;21;10;8;5;4;2;2;1
2020-12-02 18:58:59;207;82;56;21;10;8;5;4;2;2;1
2020-12-02 18:59:58;207;82;56;21;10;8;5;4;2;2;1
2020-12-02 19:00:59;207;82;56;21;10;8;5;4;2;2;1
2020-12-02 19:01:59;207;82;56;21;10;8;5;4;2;2;1
2020-12-02 19:02:58;207;82;56;21;10;8;5;4;2;2;1
2020-12-02 19:03:59;207;82;56;21;10;8;5;4;2;2;1
2020-12-02 19:04:59;207;82;56;21;10;8;5;4;2;2;1
2020-12-02 19:05:59;207;82;56;21;10;8;5;4;2;2;1
2020-12-02 19:06:58;207;82;56;21;10;8;5;4;2;2;1
2020-12-02 19:07:59;207;82;56;21;10;8;5;4;2;2;1
2020-12-02 19:08:59;207;82;56;21;10;8;5;4;2;2;1
2020-12-02 19:09:58;207;82;56;21;10;8;5;4;2;2;1
2020-12-02 19:10:59;207;82;56;21;10;8;5;4;2;2;1
2020-12-02 19:11:59;207;82;56;21;10;8;5;4;2;2;1
2020-12-02 19:12:58;207;82;56;21;10;8;5;4;2;2;1
2020-12-02 19:13:59;207;82;56;21;10;8;5;4;2;2;1
2020-12-02 19:14:58;207;82;56;21;10;8;5;4;2;2;1
2020-12-02 19:15:59;207;82;56;21;10;8;5;4;2;2;1
2020-12-02 19:16:58;207;82;56;21;10;8;5;4;2;2;1
2020-12-02 19:17:59;208;83;56;21;10;8;5;4;2;2;1
2020-12-02 19:18:59;208;83;56;21;10;8;5;4;2;2;1
2020-12-02 19:19:58;208;83;56;21;10;8;5;4;2;2;1
2020-12-02 19:20:59;208;83;56;21;10;8;5;4;2;2;1
2020-12-02 19:21:59;208;83;56;21;10;8;5;4;2;2;1
2020-12-02 19:22:58;208;83;56;21;10;8;5;4;2;2;1
2020-12-02 19:23:59;208;83;56;21;10;8;5;4;2;2;1
2020-12-02 19:24:59;208;83;56;21;10;8;5;4;2;2;1
2020-12-02 19:25:58;208;83;56;21;10;8;5;4;2;2;1
2020-12-02 19:26:59;208;83;56;21;10;8;5;4;2;2;1
2020-12-02 19:27:58;208;83;56;21;10;8;5;4;2;2;1
2020-12-02 19:28:59;208;83;56;21;10;8;5;4;2;2;1
2020-12-02 19:29:59;209;84;56;21;10;8;5;4;2;2;1
2020-12-02 19:30:58;210;85;56;21;10;8;5;4;2;2;1
2020-12-02 19:31:59;211;86;56;21;10;8;5;4;2;2;1
2020-12-02 19:32:59;211;86;56;21;10;8;5;4;2;2;1
2020-12-02 19:33:58;211;86;56;21;10;8;5;4;2;2;1
2020-12-02 19:34:59;211;86;56;21;10;8;5;4;2;2;1
2020-12-02 19:36:00;211;86;56;21;10;8;5;4;2;2;1
2020-12-02 19:36:58;211;86;56;21;10;8;5;4;2;2;1
2020-12-02 19:37:59;211;86;56;21;10;8;5;4;2;2;1
2020-12-02 19:38:58;211;86;56;21;10;8;5;4;2;2;1
2020-12-02 19:39:59;211;86;56;21;10;8;5;4;2;2;1
2020-12-02 19:40:59;211;86;56;21;10;8;5;4;2;2;1
2020-12-02 19:41:58;211;86;56;21;10;8;5;4;2;2;1
2020-12-02 19:42:59;211;86;56;21;10;8;5;4;2;2;1
2020-12-02 19:43:59;211;86;56;21;10;8;5;4;2;2;1
2020-12-02 19:44:58;211;86;56;21;10;8;5;4;2;2;1
2020-12-02 19:45:59;211;86;56;21;10;8;5;4;2;2;1
2020-12-02 19:46:59;211;86;56;21;10;8;5;4;2;2;1
2020-12-02 19:47:58;211;86;56;21;10;8;5;4;2;2;1
2020-12-02 19:48:59;211;86;56;21;10;8;5;4;2;2;1
2020-12-02 19:49:59;212;86;57;21;10;8;5;4;2;2;1
2020-12-02 19:50:58;212;86;57;21;10;8;5;4;2;2;1
2020-12-02 19:51:59;212;86;57;21;10;8;5;4;2;2;1
2020-12-02 19:52:59;212;86;57;21;10;8;5;4;2;2;1
2020-12-02 19:53:59;212;86;57;21;10;8;5;4;2;2;1
2020-12-02 19:54:58;212;86;57;21;10;8;5;4;2;2;1
2020-12-02 19:55:59;212;86;57;21;10;8;5;4;2;2;1
2020-12-02 19:56:59;212;86;57;21;10;8;5;4;2;2;1
2020-12-02 19:57:58;212;86;57;21;10;8;5;4;2;2;1
2020-12-02 19:58:59;212;86;57;21;10;8;5;4;2;2;1
2020-12-02 19:59:59;212;86;57;21;10;8;5;4;2;2;1
2020-12-02 20:00:58;212;86;57;21;10;8;5;4;2;2;1
2020-12-02 20:01:59;212;86;57;21;10;8;5;4;2;2;1
2020-12-02 20:02:59;213;86;57;22;10;8;5;4;2;2;1
2020-12-02 20:03:58;214;86;58;22;10;8;5;4;2;2;1
2020-12-02 20:04:59;214;86;58;22;10;8;5;4;2;2;1
2020-12-02 20:05:59;215;87;58;22;10;8;5;4;2;2;1
2020-12-02 20:06:58;215;87;58;22;10;8;5;4;2;2;1
2020-12-02 20:07:59;215;87;58;22;10;8;5;4;2;2;1
2020-12-02 20:08:59;215;87;58;22;10;8;5;4;2;2;1
2020-12-02 20:09:58;216;88;58;22;10;8;5;4;2;2;1
2020-12-02 20:10:59;216;88;58;22;10;8;5;4;2;2;1
2020-12-02 20:11:59;217;88;58;23;10;8;5;4;2;2;1
2020-12-02 20:12:59;217;88;58;23;10;8;5;4;2;2;1
2020-12-02 20:13:59;217;88;58;23;10;8;5;4;2;2;1
2020-12-02 20:14:58;217;88;58;23;10;8;5;4;2;2;1
2020-12-02 20:15:59;218;88;59;23;10;8;5;4;2;2;1
2020-12-02 20:16:58;218;88;59;23;10;8;5;4;2;2;1
2020-12-02 20:17:59;218;88;59;23;10;8;5;4;2;2;1
2020-12-02 20:18:59;218;88;59;23;10;8;5;4;2;2;1
2020-12-02 20:19:58;218;88;59;23;10;8;5;4;2;2;1
2020-12-02 20:20:59;218;88;59;23;10;8;5;4;2;2;1
2020-12-02 20:21:59;219;88;60;23;10;8;5;4;2;2;1
2020-12-02 20:22:59;219;88;60;23;10;8;5;4;2;2;1
2020-12-02 20:23:58;219;88;60;23;10;8;5;4;2;2;1
2020-12-02 20:24:59;219;88;60;23;10;8;5;4;2;2;1
2020-12-02 20:25:59;219;88;60;23;10;8;5;4;2;2;1
2020-12-02 20:26:59;219;88;60;23;10;8;5;4;2;2;1
2020-12-02 20:27:58;219;88;60;23;10;8;5;4;2;2;1
2020-12-02 20:28:59;219;88;60;23;10;8;5;4;2;2;1
2020-12-02 20:29:59;219;88;60;23;10;8;5;4;2;2;1
2020-12-02 20:30:58;219;88;60;23;10;8;5;4;2;2;1
2020-12-02 20:31:59;219;88;60;23;10;8;5;4;2;2;1
2020-12-02 20:32:59;219;88;60;23;10;8;5;4;2;2;1
2020-12-02 20:33:58;220;88;60;24;10;8;5;4;2;2;1
2020-12-02 20:34:59;220;88;60;24;10;8;5;4;2;2;1
2020-12-02 20:35:58;220;88;60;24;10;8;5;4;2;2;1
2020-12-02 20:36:59;220;88;60;24;10;8;5;4;2;2;1
2020-12-02 20:37:59;220;88;60;24;10;8;5;4;2;2;1
2020-12-02 20:38:58;220;88;60;24;10;8;5;4;2;2;1
2020-12-02 20:39:59;220;88;60;24;10;8;5;4;2;2;1
2020-12-02 20:40:59;220;88;60;24;10;8;5;4;2;2;1
2020-12-02 20:41:59;220;88;60;24;10;8;5;4;2;2;1
2020-12-02 20:43:00;220;88;60;24;10;8;5;4;2;2;1
2020-12-02 20:43:59;221;88;60;24;10;8;5;4;2;2;1
2020-12-02 20:44:58;222;88;60;24;10;8;5;4;3;2;1
2020-12-02 20:45:59;222;88;60;24;10;8;5;4;3;2;1
2020-12-02 20:46:59;222;88;60;24;10;8;5;4;3;2;1
2020-12-02 20:47:58;222;88;60;24;10;8;5;4;3;2;1
2020-12-02 20:48:59;222;88;60;24;10;8;5;4;3;2;1
2020-12-02 20:49:59;222;88;60;24;10;8;5;4;3;2;1
2020-12-02 20:50:58;225;90;61;24;10;8;5;4;3;2;1
2020-12-02 20:51:59;225;90;60;24;10;8;5;4;4;2;1
2020-12-02 20:52:59;225;90;60;24;10;8;5;4;4;2;1
2020-12-02 20:53:58;225;90;60;24;10;8;5;4;4;2;1
2020-12-02 20:54:59;225;90;60;24;10;8;5;4;4;2;1
2020-12-02 20:55:59;225;90;60;24;10;8;5;4;4;2;1
2020-12-02 20:56:58;225;90;60;24;10;8;5;4;4;2;1
2020-12-02 20:57:59;225;90;60;24;10;8;5;4;4;2;1
2020-12-02 20:58:59;225;90;60;24;10;8;5;4;4;2;1
2020-12-02 20:59:58;225;90;60;24;10;8;5;4;4;2;1
2020-12-02 21:00:59;225;90;60;24;10;8;5;4;4;2;1
2020-12-02 21:01:59;225;90;60;24;10;8;5;4;4;2;1
2020-12-02 21:02:58;225;90;60;24;10;8;5;4;4;2;1
2020-12-02 21:03:59;225;90;60;24;10;8;5;4;4;2;1
2020-12-02 21:04:59;225;90;60;24;10;8;5;4;4;2;1
2020-12-02 21:05:58;225;90;60;24;10;8;5;4;4;2;1
2020-12-02 21:06:59;225;90;60;24;10;8;5;4;4;2;1
2020-12-02 21:07:59;225;90;60;24;10;8;5;4;4;2;1
2020-12-02 21:08:58;225;90;60;24;10;8;5;4;4;2;1
2020-12-02 21:09:59;225;90;60;24;10;8;5;4;4;2;1
2020-12-02 21:10:59;225;90;60;24;10;8;5;4;4;2;1
2020-12-02 21:11:58;225;90;60;24;10;8;5;4;4;2;1
2020-12-02 21:12:59;225;90;60;24;10;8;5;4;4;2;1
2020-12-02 21:13:59;225;90;60;24;10;8;5;4;4;2;1
2020-12-02 21:14:58;226;90;61;24;10;8;5;4;4;2;1
2020-12-02 21:15:59;226;90;61;24;10;8;5;4;4;2;1
2020-12-02 21:16:59;226;90;61;24;10;8;5;4;4;2;1
2020-12-02 21:17:58;226;90;61;24;10;8;5;4;4;2;1
2020-12-02 21:18:59;226;90;61;24;10;8;5;4;4;2;1
2020-12-02 21:19:58;226;90;61;24;10;8;5;4;4;2;1
2020-12-02 21:20:59;226;90;61;24;10;8;5;4;4;2;1
2020-12-02 21:21:59;226;90;61;24;10;8;5;4;4;2;1
2020-12-02 21:22:58;226;90;61;24;10;8;5;4;4;2;1
2020-12-02 21:23:59;227;91;61;24;10;8;5;4;4;2;1
2020-12-02 21:24:59;227;91;61;24;10;8;5;4;4;2;1
2020-12-02 21:25:58;227;91;61;24;10;8;5;4;4;2;1
2020-12-02 21:26:59;229;93;62;24;10;8;5;4;4;2;1
2020-12-02 21:27:59;229;93;62;24;10;8;5;4;4;2;1
2020-12-02 21:28:58;229;93;62;24;10;8;5;4;4;2;1
2020-12-02 21:29:59;229;93;62;24;10;8;5;4;4;2;1
2020-12-02 21:30:59;229;93;62;24;10;8;5;4;4;2;1
2020-12-02 21:31:58;229;93;62;24;10;8;5;4;4;2;1
2020-12-02 21:32:59;229;93;62;24;10;8;5;4;4;2;1
2020-12-02 21:33:59;230;94;62;24;10;8;5;4;4;2;1
2020-12-02 21:34:58;230;94;62;24;10;8;5;4;4;2;1
2020-12-02 21:35:59;230;94;62;24;10;8;5;4;4;2;1
2020-12-02 21:36:59;230;94;62;24;10;8;5;4;4;2;1
2020-12-02 21:37:58;230;94;62;24;10;8;5;4;4;2;1
2020-12-02 21:38:59;230;94;62;24;10;8;5;4;4;2;1
2020-12-02 21:39:59;230;94;62;24;10;8;5;4;4;2;1
2020-12-02 21:40:58;230;94;62;24;10;8;5;4;4;2;1
2020-12-02 21:41:59;230;94;62;24;10;8;5;4;4;2;1
2020-12-02 21:42:59;230;94;62;24;10;8;5;4;4;2;1
2020-12-02 21:43:58;230;94;62;24;10;8;5;4;4;2;1
2020-12-02 21:44:59;232;95;63;24;10;8;5;4;4;2;1
2020-12-02 21:45:59;232;95;63;24;10;8;5;4;4;2;1
2020-12-02 21:46:58;232;95;63;24;10;8;5;4;4;2;1
2020-12-02 21:47:59;232;95;63;24;10;8;5;4;4;2;1
2020-12-02 21:48:59;232;95;63;24;10;8;5;4;4;2;1
2020-12-02 21:49:58;232;95;63;24;10;8;5;4;4;2;1
2020-12-02 21:50:59;232;95;63;24;10;8;5;4;4;2;1
2020-12-02 21:51:59;232;95;63;24;10;8;5;4;4;2;1
