datetime;total_votes;violetshit;KOCTOPE3;sergoff;psydoc;pupsique;xromota;Есения;UncleDre;BadFish;X-Rayer
2019-01-30 13:12:59;98;6;22;21;15;5;4;4;2;3;2
2019-01-30 13:13:58;99;6;22;21;15;5;4;4;3;3;2
2019-01-30 13:14:59;99;6;22;21;15;5;4;4;3;3;2
2019-01-30 13:15:59;99;6;22;21;15;5;4;4;3;3;2
2019-01-30 13:16:58;99;6;22;21;15;5;4;4;3;3;2
2019-01-30 13:17:59;99;6;22;21;15;5;4;4;3;3;2
2019-01-30 13:18:59;99;6;22;21;15;5;4;4;3;3;2
2019-01-30 13:19:58;99;6;22;21;15;5;4;4;3;3;2
2019-01-30 13:20:59;99;6;22;21;15;5;4;4;3;3;2
2019-01-30 13:22:00;99;6;22;21;15;5;4;4;3;3;2
2019-01-30 13:22:58;100;6;22;21;15;5;4;4;3;3;2
2019-01-30 13:23:59;100;6;22;21;15;5;4;4;3;3;2
2019-01-30 13:24:58;100;6;22;21;15;5;4;4;3;3;2
2019-01-30 13:25:59;100;6;22;21;15;5;4;4;3;3;2
2019-01-30 13:26:58;100;6;22;21;15;5;4;4;3;3;2
2019-01-30 13:27:59;100;6;22;21;15;5;4;4;3;3;2
2019-01-30 13:28:59;100;6;22;21;15;5;4;4;3;3;2
2019-01-30 13:29:58;100;6;22;21;15;5;4;4;3;3;2
2019-01-30 13:30:59;100;6;22;21;15;5;4;4;3;3;2
2019-01-30 13:32:00;100;6;22;21;15;5;4;4;3;3;2
2019-01-30 13:32:58;100;6;22;21;15;5;4;4;3;3;2
2019-01-30 13:33:59;100;6;22;21;15;5;4;4;3;3;2
2019-01-30 13:34:58;100;6;22;21;15;5;4;4;3;3;2
2019-01-30 13:35:59;101;6;23;21;15;5;4;4;3;3;2
2019-01-30 13:36:59;101;6;23;21;15;5;4;4;3;3;2
2019-01-30 13:37:58;101;6;23;21;15;5;4;4;3;3;2
2019-01-30 13:38:59;101;6;23;21;15;5;4;4;3;3;2
2019-01-30 13:39:59;101;6;23;21;15;5;4;4;3;3;2
2019-01-30 13:40:58;101;6;23;21;15;5;4;4;3;3;2
2019-01-30 13:41:59;101;6;23;21;15;5;4;4;3;3;2
2019-01-30 13:42:58;101;6;23;21;15;5;4;4;3;3;2
2019-01-30 13:43:59;101;6;23;21;15;5;4;4;3;3;2
2019-01-30 13:44:59;102;7;23;21;15;5;4;4;3;3;2
2019-01-30 13:45:58;102;7;23;21;15;5;4;4;3;3;2
2019-01-30 13:46:59;102;7;23;21;15;5;4;4;3;3;2
2019-01-30 13:47:59;102;7;23;21;15;5;4;4;3;3;2
2019-01-30 13:48:58;102;7;23;21;15;5;4;4;3;3;2
2019-01-30 13:49:59;102;7;23;21;15;5;4;4;3;3;2
2019-01-30 13:50:59;103;7;23;21;16;5;4;4;3;3;2
2019-01-30 13:51:58;103;7;23;21;16;5;4;4;3;3;2
2019-01-30 13:52:59;103;7;23;21;16;5;4;4;3;3;2
2019-01-30 13:53:59;103;7;23;21;16;5;4;4;3;3;2
2019-01-30 13:54:59;104;7;24;21;16;5;4;4;3;3;2
2019-01-30 13:55:58;104;7;24;21;16;5;4;4;3;3;2
2019-01-30 13:56:59;104;7;24;21;16;5;4;4;3;3;2
2019-01-30 13:57:58;105;7;25;21;16;5;4;4;3;3;2
2019-01-30 13:58:59;105;7;25;21;16;5;4;4;3;3;2
2019-01-30 13:59:59;105;7;25;21;16;5;4;4;3;3;2
2019-01-30 14:00:58;105;7;25;21;16;5;4;4;3;3;2
2019-01-30 14:01:59;105;7;25;21;16;5;4;4;3;3;2
2019-01-30 14:02:59;105;7;25;21;16;5;4;4;3;3;2
2019-01-30 14:03:58;105;7;25;21;16;5;4;4;3;3;2
2019-01-30 14:04:59;105;7;25;21;16;5;4;4;3;3;2
2019-01-30 14:06:00;105;7;25;21;16;5;4;4;3;3;2
2019-01-30 14:06:58;105;7;25;21;16;5;4;4;3;3;2
2019-01-30 14:07:59;105;7;25;21;16;5;4;4;3;3;2
2019-01-30 14:08:58;105;7;25;21;16;5;4;4;3;3;2
2019-01-30 14:09:59;105;7;25;21;16;5;4;4;3;3;2
2019-01-30 14:10:59;106;7;25;21;16;6;4;4;3;3;2
2019-01-30 14:11:58;106;7;25;21;16;6;4;4;3;3;2
2019-01-30 14:12:59;106;7;25;21;16;6;4;4;3;3;2
2019-01-30 14:13:59;106;7;25;21;16;6;4;4;3;3;2
2019-01-30 14:14:58;106;7;25;21;16;6;4;4;3;3;2
2019-01-30 14:15:59;106;7;25;21;16;6;4;4;3;3;2
2019-01-30 14:16:58;106;7;25;21;16;6;4;4;3;3;2
2019-01-30 14:17:59;106;7;25;21;16;6;4;4;3;3;2
2019-01-30 14:19:00;106;7;25;21;16;6;4;4;3;3;2
2019-01-30 14:19:58;107;7;26;21;16;6;4;4;3;3;2
2019-01-30 14:20:59;108;7;27;21;16;6;4;4;3;3;2
2019-01-30 14:21:58;108;7;27;21;16;6;4;4;3;3;2
2019-01-30 14:22:59;109;8;27;21;16;6;4;4;3;3;2
2019-01-30 14:23:59;109;8;27;21;16;6;4;4;3;3;2
2019-01-30 14:24:58;109;8;27;21;16;6;4;4;3;3;2
2019-01-30 14:25:59;109;8;27;21;16;6;4;4;3;3;2
2019-01-30 14:26:59;109;8;27;21;16;6;4;4;3;3;2
2019-01-30 14:27:58;109;8;27;21;16;6;4;4;3;3;2
2019-01-30 14:28:59;109;8;27;21;16;6;4;4;3;3;2
2019-01-30 14:29:59;109;8;27;21;16;6;4;4;3;3;2
2019-01-30 14:30:58;109;8;27;21;16;6;4;4;3;3;2
2019-01-30 14:31:59;109;8;27;21;16;6;4;4;3;3;2
2019-01-30 14:32:59;109;8;27;21;16;6;4;4;3;3;2
2019-01-30 14:33:58;111;8;28;21;17;6;4;4;3;3;2
2019-01-30 14:34:59;111;8;28;21;17;6;4;4;3;3;2
2019-01-30 14:35:59;111;8;28;21;17;6;4;4;3;3;2
2019-01-30 14:36:58;111;8;28;21;17;6;4;4;3;3;2
2019-01-30 14:37:59;112;9;28;21;17;6;4;4;3;3;2
2019-01-30 14:38:59;112;9;28;21;17;6;4;4;3;3;2
2019-01-30 14:39:58;113;9;28;22;17;6;4;4;3;3;2
2019-01-30 14:40:59;113;9;28;22;17;6;4;4;3;3;2
2019-01-30 14:41:58;113;9;28;22;17;6;4;4;3;3;2
2019-01-30 14:42:59;113;9;28;22;17;6;4;4;3;3;2
2019-01-30 14:43:59;113;9;28;22;17;6;4;4;3;3;2
2019-01-30 14:44:58;113;9;28;22;17;6;4;4;3;3;2
2019-01-30 14:45:59;113;9;28;22;17;6;4;4;3;3;2
2019-01-30 14:46:59;113;9;28;22;17;6;4;4;3;3;2
2019-01-30 14:47:58;113;9;28;22;17;6;4;4;3;3;2
2019-01-30 14:48:59;113;9;28;22;17;6;4;4;3;3;2
2019-01-30 14:49:58;113;9;28;22;17;6;4;4;3;3;2
2019-01-30 14:50:59;114;9;29;22;17;6;4;4;3;3;2
2019-01-30 14:51:59;114;9;29;22;17;6;4;4;3;3;2
2019-01-30 14:52:58;114;9;29;22;17;6;4;4;3;3;2
2019-01-30 14:53:59;114;9;29;22;17;6;4;4;3;3;2
2019-01-30 14:54:58;114;9;29;22;17;6;4;4;3;3;2
2019-01-30 14:55:59;116;9;30;22;17;6;5;4;3;3;2
2019-01-30 14:56:58;116;9;30;22;17;6;5;4;3;3;2
2019-01-30 14:57:59;116;9;31;22;17;6;4;4;3;3;2
2019-01-30 14:58:58;116;9;31;22;17;6;4;4;3;3;2
2019-01-30 14:59:59;116;9;31;22;17;6;4;4;3;3;2
2019-01-30 15:00:59;116;9;31;22;17;6;4;4;3;3;2
2019-01-30 15:01:58;116;9;31;22;17;6;4;4;3;3;2
2019-01-30 15:02:59;116;9;31;22;17;6;4;4;3;3;2
2019-01-30 15:03:59;116;9;31;22;17;6;4;4;3;3;2
2019-01-30 15:04:58;116;9;31;22;17;6;4;4;3;3;2
2019-01-30 15:05:59;116;9;31;22;17;6;4;4;3;3;2
2019-01-30 15:06:59;116;9;31;22;17;6;4;4;3;3;2
2019-01-30 15:07:58;116;9;31;22;17;6;4;4;3;3;2
2019-01-30 15:08:59;116;9;31;22;17;6;4;4;3;3;2
2019-01-30 15:09:59;116;9;31;22;17;6;4;4;3;3;2
2019-01-30 15:10:58;116;9;31;22;17;6;4;4;3;3;2
2019-01-30 15:11:59;116;9;31;22;17;6;4;4;3;3;2
2019-01-30 15:12:58;116;9;31;22;17;6;4;4;3;3;2
2019-01-30 15:13:59;116;9;31;22;17;6;4;4;3;3;2
2019-01-30 15:14:59;116;9;31;22;17;6;4;4;3;3;2
2019-01-30 15:15:59;116;9;31;22;17;6;4;4;3;3;2
2019-01-30 15:16:59;116;9;31;22;17;6;4;4;3;3;2
2019-01-30 15:17:59;116;9;31;22;17;6;4;4;3;3;2
2019-01-30 15:18:58;116;9;31;22;17;6;4;4;3;3;2
2019-01-30 15:19:59;116;9;31;22;17;6;4;4;3;3;2
2019-01-30 15:20:59;116;9;31;22;17;6;4;4;3;3;2
2019-01-30 15:21:58;116;9;31;22;17;6;4;4;3;3;2
2019-01-30 15:22:59;117;9;31;22;18;6;4;4;3;3;2
2019-01-30 15:23:58;117;9;31;22;18;6;4;4;3;3;2
2019-01-30 15:24:59;117;9;31;22;18;6;4;4;3;3;2
2019-01-30 15:25:59;117;9;31;22;18;6;4;4;3;3;2
2019-01-30 15:26:58;117;9;32;22;17;6;4;4;3;3;2
2019-01-30 15:27:59;117;9;32;22;17;6;4;4;3;3;2
2019-01-30 15:28:59;117;9;32;22;17;6;4;4;3;3;2
2019-01-30 15:29:58;117;9;32;22;17;6;4;4;3;3;2
2019-01-30 15:30:59;117;9;32;22;17;6;4;4;3;3;2
2019-01-30 15:31:59;117;9;32;22;17;6;4;4;3;3;2
2019-01-30 15:32:58;118;9;32;22;17;7;4;4;3;3;2
2019-01-30 15:33:59;118;9;32;22;17;7;4;4;3;3;2
2019-01-30 15:34:58;118;9;32;22;17;7;4;4;3;3;2
2019-01-30 15:35:59;118;9;32;22;17;7;4;4;3;3;2
2019-01-30 15:36:58;118;9;32;22;17;7;4;4;3;3;2
2019-01-30 15:37:59;118;9;32;22;17;7;4;4;3;3;2
2019-01-30 15:38:58;118;9;32;22;17;7;4;4;3;3;2
2019-01-30 15:39:59;118;9;32;22;17;7;4;4;3;3;2
2019-01-30 15:40:59;119;10;32;22;17;7;4;4;3;3;2
2019-01-30 15:41:58;119;10;32;22;17;7;4;4;3;3;2
2019-01-30 15:42:59;119;10;32;22;17;7;4;4;3;3;2
2019-01-30 15:43:59;119;10;32;22;17;7;4;4;3;3;2
2019-01-30 15:44:58;119;10;32;22;17;7;4;4;3;3;2
2019-01-30 15:45:59;119;10;32;22;17;7;4;4;3;3;2
2019-01-30 15:46:59;120;11;32;22;17;7;4;4;3;3;2
2019-01-30 15:47:58;120;11;32;22;17;7;4;4;3;3;2
2019-01-30 15:48:59;120;11;32;22;17;7;4;4;3;3;2
2019-01-30 15:49:59;120;11;32;22;17;7;4;4;3;3;2
2019-01-30 15:50:58;120;11;32;22;17;7;4;4;3;3;2
2019-01-30 15:51:59;120;11;32;22;17;7;4;4;3;3;2
2019-01-30 15:52:59;120;11;32;22;17;7;4;4;3;3;2
2019-01-30 15:53:58;120;11;32;22;17;7;4;4;3;3;2
2019-01-30 15:54:59;120;11;32;22;17;7;4;4;3;3;2
2019-01-30 15:55:58;120;11;32;22;17;7;4;4;3;3;2
2019-01-30 15:56:59;121;12;32;22;17;7;4;4;3;3;2
2019-01-30 15:57:59;121;12;32;22;17;7;4;4;3;3;2
2019-01-30 15:58:58;121;12;32;22;17;7;4;4;3;3;2
2019-01-30 15:59:59;121;12;32;22;17;7;4;4;3;3;2
2019-01-30 16:00:58;121;12;32;22;17;7;4;4;3;3;2
2019-01-30 16:01:59;121;12;32;22;17;7;4;4;3;3;2
2019-01-30 16:02:59;121;12;32;22;17;7;4;4;3;3;2
2019-01-30 16:03:58;121;12;32;22;17;7;4;4;3;3;2
2019-01-30 16:04:59;121;12;32;22;17;7;4;4;3;3;2
2019-01-30 16:05:58;121;12;32;22;17;7;4;4;3;3;2
2019-01-30 16:06:59;121;12;32;22;17;7;4;4;3;3;2
2019-01-30 16:07:59;121;12;32;22;17;7;4;4;3;3;2
2019-01-30 16:08:58;121;12;32;22;17;7;4;4;3;3;2
2019-01-30 16:09:59;122;13;32;22;17;7;4;4;3;3;2
2019-01-30 16:10:58;122;13;32;22;17;7;4;4;3;3;2
2019-01-30 16:11:59;124;14;32;22;17;8;4;4;3;3;2
2019-01-30 16:12:59;124;14;32;22;17;8;4;4;3;3;2
2019-01-30 16:13:58;124;14;32;22;17;8;4;4;3;3;2
2019-01-30 16:14:59;124;14;32;22;17;8;4;4;3;3;2
2019-01-30 16:15:59;124;14;32;22;17;8;4;4;3;3;2
2019-01-30 16:16:58;124;14;32;22;17;8;4;4;3;3;2
2019-01-30 16:17:59;124;14;32;22;17;8;4;4;3;3;2
2019-01-30 16:18:58;124;14;32;22;17;8;4;4;3;3;2
2019-01-30 16:19:59;124;14;32;21;17;8;4;4;3;3;2
2019-01-30 16:20:59;124;14;32;21;17;8;4;4;3;3;2
2019-01-30 16:21:58;124;14;32;21;17;8;4;4;3;3;2
2019-01-30 16:22:59;124;14;32;21;17;8;4;4;3;3;2
2019-01-30 16:23:59;124;14;32;21;17;8;4;4;3;3;2
2019-01-30 16:24:58;124;14;32;21;17;8;4;4;3;3;2
2019-01-30 16:25:59;124;14;32;21;17;8;4;4;3;3;2
2019-01-30 16:26:59;124;14;32;21;17;8;4;4;3;3;2
2019-01-30 16:27:58;124;14;32;21;17;8;4;4;3;3;2
2019-01-30 16:28:59;124;14;32;21;17;8;4;4;3;3;2
2019-01-30 16:29:59;125;15;32;21;17;8;4;4;3;3;2
2019-01-30 16:30:58;125;15;32;21;17;8;4;4;3;3;2
2019-01-30 16:31:59;125;15;32;21;17;8;4;4;3;3;2
2019-01-30 16:32:58;126;15;32;22;17;8;4;4;3;3;2
2019-01-30 16:33:59;126;15;32;22;17;8;5;4;2;3;2
2019-01-30 16:34:59;126;15;32;22;17;8;5;4;2;3;2
2019-01-30 16:35:58;126;15;32;22;17;8;5;4;2;3;2
2019-01-30 16:36:59;126;15;32;22;17;8;5;4;2;3;2
2019-01-30 16:37:59;126;15;32;22;17;8;5;4;2;3;2
2019-01-30 16:38:58;126;15;32;22;17;8;5;4;2;3;2
2019-01-30 16:40:00;126;16;32;22;17;8;4;4;2;3;2
2019-01-30 16:40:59;129;17;35;21;17;8;4;4;2;3;2
2019-01-30 16:41:59;129;17;35;21;17;8;4;4;2;3;2
2019-01-30 16:43:00;129;17;35;21;17;8;4;4;2;3;2
2019-01-30 16:43:58;129;17;35;21;17;8;4;4;2;3;2
2019-01-30 16:44:59;129;17;35;21;17;8;4;4;2;3;2
2019-01-30 16:45:58;129;17;35;21;17;8;4;4;2;3;2
2019-01-30 16:46:59;129;17;35;21;17;8;4;4;2;3;2
2019-01-30 16:47:58;130;17;35;21;17;9;4;4;2;3;2
2019-01-30 16:48:59;130;17;35;21;17;9;4;4;2;3;2
2019-01-30 16:49:59;130;17;35;21;17;9;4;4;2;3;2
2019-01-30 16:50:58;130;17;35;21;17;9;4;4;2;3;2
2019-01-30 16:51:59;130;17;35;21;17;9;4;4;2;3;2
2019-01-30 16:52:59;130;17;35;21;17;9;4;4;2;3;2
2019-01-30 16:53:58;132;18;35;21;18;9;4;4;2;3;2
2019-01-30 16:54:59;132;18;35;21;18;9;4;4;2;3;2
2019-01-30 16:55:58;132;18;35;21;18;9;4;4;2;3;2
2019-01-30 16:56:59;132;18;35;21;18;9;4;4;2;3;2
2019-01-30 16:57:59;133;18;35;21;18;9;4;4;2;3;2
2019-01-30 16:58:58;133;18;35;21;18;9;4;4;2;3;2
2019-01-30 16:59:59;133;18;35;21;18;9;4;4;2;3;2
2019-01-30 17:00:58;133;18;35;21;18;9;4;4;2;3;2
2019-01-30 17:01:59;133;19;35;21;18;9;4;4;2;3;2
2019-01-30 17:02:59;133;19;35;21;18;9;4;4;2;3;2
2019-01-30 17:03:58;134;20;35;21;18;9;4;4;2;3;2
2019-01-30 17:04:59;134;20;35;21;18;9;4;4;2;3;2
2019-01-30 17:06:00;134;20;35;21;18;9;4;4;2;3;2
2019-01-30 17:06:58;134;20;35;21;18;9;4;4;2;3;2
2019-01-30 17:07:59;134;20;35;21;18;9;4;4;2;3;2
2019-01-30 17:09:00;134;20;35;21;18;9;4;4;2;3;2
2019-01-30 17:09:58;134;20;35;21;18;9;4;4;2;3;2
2019-01-30 17:10:59;135;20;36;21;18;9;4;4;2;3;2
2019-01-30 17:11:59;135;20;36;21;18;9;4;4;2;3;2
2019-01-30 17:12:58;135;20;36;21;18;9;4;4;2;3;2
2019-01-30 17:13:59;135;20;36;21;18;9;4;4;2;3;2
2019-01-30 17:14:59;136;20;37;21;18;9;4;4;2;3;2
2019-01-30 17:15:58;136;20;37;21;18;9;4;4;2;3;2
2019-01-30 17:16:59;136;20;37;21;18;9;4;4;2;3;2
2019-01-30 17:17:58;136;20;37;21;18;9;4;4;2;3;2
2019-01-30 17:18:59;136;20;37;21;18;9;4;4;2;3;2
2019-01-30 17:19:58;136;20;37;21;18;9;4;4;2;3;2
2019-01-30 17:20:59;136;20;37;21;18;9;4;4;2;3;2
2019-01-30 17:21:59;136;20;37;21;18;9;4;4;2;3;2
2019-01-30 17:22:58;136;20;37;21;18;9;4;4;2;3;2
2019-01-30 17:23:59;136;20;37;21;18;9;4;4;2;3;2
2019-01-30 17:24:59;136;20;37;21;18;9;4;4;2;3;2
2019-01-30 17:25:58;137;20;38;21;18;9;4;4;2;3;2
2019-01-30 17:26:59;137;20;38;21;18;9;4;4;2;3;2
2019-01-30 17:27:58;137;21;37;21;18;9;4;4;2;3;2
2019-01-30 17:28:59;137;21;37;21;18;9;4;4;2;3;2
2019-01-30 17:29:59;137;21;37;21;18;9;4;4;2;3;2
2019-01-30 17:30:58;137;21;37;21;18;9;4;4;2;3;2
2019-01-30 17:31:59;137;21;37;21;18;9;4;4;2;3;2
2019-01-30 17:32:58;137;21;37;21;18;9;4;4;2;3;2
2019-01-30 17:33:59;137;21;37;21;18;9;4;4;2;3;2
2019-01-30 17:34:59;137;21;38;21;17;9;4;4;2;3;2
2019-01-30 17:35:58;137;21;38;21;17;9;4;4;2;3;2
2019-01-30 17:36:59;137;21;38;21;17;9;4;4;2;3;2
2019-01-30 17:37:59;137;21;38;21;17;9;4;4;2;3;2
2019-01-30 17:38:58;137;21;38;21;17;9;4;4;2;3;2
2019-01-30 17:39:59;137;21;38;21;17;9;4;4;2;3;2
2019-01-30 17:40:59;137;21;38;21;17;9;4;4;2;3;2
2019-01-30 17:41:58;137;21;38;21;17;9;4;4;2;3;2
2019-01-30 17:42:59;137;21;38;21;17;9;4;4;2;3;2
2019-01-30 17:43:59;138;22;38;21;17;9;4;4;2;3;2
2019-01-30 17:44:58;138;22;38;21;17;9;4;4;2;3;2
2019-01-30 17:45:59;138;22;38;21;17;9;4;4;2;3;2
2019-01-30 17:46:59;139;22;39;21;17;9;4;4;2;3;2
2019-01-30 17:47:58;139;22;39;21;17;9;4;4;2;3;2
2019-01-30 17:48:59;139;22;39;21;17;9;4;4;2;3;2
2019-01-30 17:49:59;139;22;39;21;17;9;4;4;2;3;2
2019-01-30 17:50:59;139;22;39;21;17;9;4;4;2;3;2
2019-01-30 17:51:58;140;22;40;21;17;9;4;4;2;3;2
2019-01-30 17:52:59;140;22;40;21;17;9;4;4;2;3;2
2019-01-30 17:53:59;140;22;40;21;17;9;4;4;2;3;2
2019-01-30 17:54:58;140;22;40;21;17;9;4;4;2;3;2
2019-01-30 17:55:59;140;22;40;21;17;9;4;4;2;3;2
2019-01-30 17:56:59;140;22;40;21;17;9;4;4;2;3;2
2019-01-30 17:57:58;140;22;40;21;17;9;4;4;2;3;2
2019-01-30 17:58:59;141;23;40;21;17;9;4;4;2;3;2
2019-01-30 17:59:58;141;23;40;21;17;9;4;4;2;3;2
2019-01-30 18:00:59;141;23;40;21;17;9;4;4;2;3;2
2019-01-30 18:01:59;141;23;40;21;17;9;4;4;2;3;2
2019-01-30 18:02:58;141;23;40;21;17;9;4;4;2;3;2
2019-01-30 18:03:59;142;23;40;22;17;9;4;4;2;3;2
2019-01-30 18:04:59;142;23;40;22;17;9;4;4;2;3;2
2019-01-30 18:05:58;142;23;40;22;17;9;4;4;2;3;2
2019-01-30 18:06:59;142;23;40;22;17;9;4;4;2;3;2
2019-01-30 18:07:58;142;23;40;22;17;9;4;4;2;3;2
2019-01-30 18:08:59;142;23;40;22;17;9;4;4;2;3;2
2019-01-30 18:09:59;142;23;40;22;17;9;4;4;2;3;2
2019-01-30 18:10:59;142;23;40;22;17;9;4;4;2;3;2
2019-01-30 18:11:58;142;23;40;22;17;9;4;4;2;3;2
2019-01-30 18:12:59;142;24;40;22;17;8;4;4;2;3;2
2019-01-30 18:13:58;142;24;40;22;17;8;4;4;2;3;2
2019-01-30 18:14:59;142;24;40;22;17;8;4;4;2;3;2
2019-01-30 18:15:59;142;24;40;22;17;8;4;4;2;3;2
2019-01-30 18:16:58;142;24;40;22;17;8;4;4;2;3;2
2019-01-30 18:17:59;142;24;40;22;17;8;4;4;2;3;2
2019-01-30 18:18:58;143;24;41;22;17;8;4;4;2;3;2
2019-01-30 18:19:59;143;24;41;22;17;8;4;4;2;3;2
2019-01-30 18:20:59;143;24;41;22;17;8;4;4;2;3;2
2019-01-30 18:21:58;143;24;41;22;17;8;4;4;2;3;2
2019-01-30 18:22:59;143;25;41;22;16;8;4;4;2;3;2
2019-01-30 18:23:59;143;25;41;22;16;8;4;4;2;3;2
2019-01-30 18:24:58;143;25;41;22;16;8;4;4;2;3;2
2019-01-30 18:25:59;144;25;41;22;17;8;4;4;2;3;2
2019-01-30 18:26:58;144;25;41;22;17;8;4;4;2;3;2
2019-01-30 18:27:59;144;25;41;22;17;8;4;4;2;3;2
2019-01-30 18:28:59;144;25;41;22;17;8;4;4;2;3;2
2019-01-30 18:29:58;144;25;41;22;17;8;4;4;2;3;2
2019-01-30 18:30:59;144;25;41;22;17;8;4;4;2;3;2
2019-01-30 18:31:58;144;25;41;22;17;8;4;4;2;3;2
2019-01-30 18:32:59;144;25;41;22;17;8;4;4;2;3;2
2019-01-30 18:33:59;144;25;41;22;17;8;4;4;2;3;2
2019-01-30 18:34:58;144;25;41;22;17;8;4;4;2;3;2
2019-01-30 18:35:59;144;25;41;22;17;8;4;4;2;3;2
2019-01-30 18:36:59;145;25;42;22;17;8;4;4;2;3;2
2019-01-30 18:37:58;145;25;42;22;17;8;4;4;2;3;2
2019-01-30 18:38:59;145;25;42;22;17;8;4;4;2;3;2
2019-01-30 18:39:59;145;25;42;22;17;8;4;4;2;3;2
2019-01-30 18:40:58;146;26;42;22;17;8;4;4;2;3;2
2019-01-30 18:41:59;146;26;42;22;17;8;4;4;2;3;2
2019-01-30 18:42:58;146;26;42;22;17;8;4;4;2;3;2
2019-01-30 18:43:59;146;26;42;22;17;8;4;4;2;3;2
2019-01-30 18:44:59;146;26;42;22;17;8;4;4;2;3;2
2019-01-30 18:45:58;147;26;43;22;17;8;4;4;2;3;2
2019-01-30 18:46:59;147;26;43;22;17;8;4;4;2;3;2
2019-01-30 18:47:59;147;26;43;22;17;8;4;4;2;3;2
2019-01-30 18:48:58;147;27;43;22;16;8;4;4;2;3;2
2019-01-30 18:49:59;148;27;43;22;16;8;5;4;2;3;2
2019-01-30 18:50:59;148;27;43;22;16;8;5;4;2;3;2
2019-01-30 18:51:58;148;27;43;22;16;8;5;4;2;3;2
2019-01-30 18:52:59;148;27;43;22;16;8;5;4;2;3;2
2019-01-30 18:53:59;148;27;43;22;16;8;5;4;2;3;2
2019-01-30 18:54:58;148;27;43;22;16;8;5;4;2;3;2
2019-01-30 18:55:59;149;27;44;22;16;8;5;4;2;3;2
2019-01-30 18:57:00;150;28;44;22;16;8;5;4;2;3;2
2019-01-30 18:57:58;150;28;44;22;16;8;5;4;2;3;2
2019-01-30 18:58:59;150;28;44;22;16;8;5;4;2;3;2
2019-01-30 18:59:58;151;29;44;22;16;8;5;4;2;3;2
2019-01-30 19:00:59;151;29;44;22;16;8;5;4;2;3;2
2019-01-30 19:01:58;151;29;44;22;16;8;5;4;2;3;2
2019-01-30 19:02:59;151;29;44;22;16;8;5;4;2;3;2
2019-01-30 19:03:59;152;30;44;22;16;8;5;4;2;3;2
2019-01-30 19:04:58;152;30;44;22;16;8;5;4;2;3;2
2019-01-30 19:05:59;152;30;44;22;16;8;5;4;2;3;2
2019-01-30 19:06:59;152;30;44;22;16;8;5;4;2;3;2
2019-01-30 19:07:58;153;30;44;22;16;8;5;5;2;3;2
2019-01-30 19:08:59;154;30;45;22;16;8;5;5;2;3;2
2019-01-30 19:09:59;154;30;45;22;16;8;5;5;2;3;2
2019-01-30 19:10:58;154;30;45;22;16;8;5;5;2;3;2
2019-01-30 19:11:59;155;30;46;22;16;8;5;5;2;3;2
2019-01-30 19:12:59;155;30;46;22;16;8;5;5;2;3;2
2019-01-30 19:13:58;155;30;46;22;16;8;5;5;2;3;2
2019-01-30 19:14:59;155;30;46;22;16;8;5;5;2;3;2
2019-01-30 19:15:59;155;30;46;22;16;8;5;5;2;3;2
2019-01-30 19:16:58;155;30;46;22;16;8;5;5;2;3;2
2019-01-30 19:17:59;155;30;46;22;16;8;5;5;2;3;2
2019-01-30 19:18:58;155;30;46;22;16;8;5;5;2;3;2
2019-01-30 19:19:59;156;30;46;22;16;8;6;5;2;3;2
2019-01-30 19:20:59;157;31;46;22;16;8;6;5;2;3;2
2019-01-30 19:21:58;158;32;46;22;16;8;6;5;2;3;2
2019-01-30 19:22:59;158;32;46;22;16;8;6;5;2;3;2
2019-01-30 19:23:59;158;32;46;22;16;8;6;5;2;3;2
2019-01-30 19:24:58;158;32;46;22;16;8;6;5;2;3;2
2019-01-30 19:25:59;158;32;46;22;16;8;6;5;2;3;2
2019-01-30 19:26:58;158;32;46;22;16;8;6;5;2;3;2
2019-01-30 19:27:59;158;32;46;22;16;8;6;5;2;3;2
2019-01-30 19:28:59;158;32;46;22;16;8;6;5;2;3;2
2019-01-30 19:29:58;158;32;46;22;16;8;6;5;2;3;2
2019-01-30 19:30:59;158;32;46;22;16;8;6;5;2;3;2
2019-01-30 19:31:59;158;32;46;22;16;8;6;5;2;3;2
2019-01-30 19:32:58;158;32;46;22;16;8;6;5;2;3;2
2019-01-30 19:33:59;158;32;46;22;16;8;6;5;2;3;2
2019-01-30 19:34:59;158;32;46;22;16;8;6;5;2;3;2
2019-01-30 19:35:58;158;32;46;22;16;8;6;5;2;3;2
2019-01-30 19:36:59;158;32;46;22;16;8;6;5;2;3;2
2019-01-30 19:37:58;158;32;46;22;16;8;6;5;2;3;2
2019-01-30 19:38:59;158;32;46;22;16;8;6;5;2;3;2
2019-01-30 19:39:59;158;32;46;22;16;8;6;5;2;3;2
2019-01-30 19:40:58;158;32;46;22;16;8;6;5;2;3;2
2019-01-30 19:41:59;158;32;46;22;16;8;6;5;2;3;2
2019-01-30 19:42:59;162;35;46;22;15;9;6;6;2;3;2
2019-01-30 19:43:58;163;36;46;22;15;9;6;6;2;3;2
2019-01-30 19:44:59;163;36;46;22;15;9;6;6;2;3;2
2019-01-30 19:45:58;163;36;46;22;15;9;6;6;2;3;2
2019-01-30 19:47:00;163;36;46;22;15;9;6;6;2;3;2
2019-01-30 19:47:58;163;36;46;22;15;9;6;6;2;3;2
2019-01-30 19:48:59;163;36;46;22;15;9;6;6;2;3;2
2019-01-30 19:50:00;163;36;46;22;15;9;6;6;2;3;2
