datetime;total_votes;UndeadMoroz;jovan;lublu-zubi;pavelomg;nzr;violetshit;a5urbanipa1;nr;Есения;kross
2021-03-03 14:48:58;120;36;17;15;8;10;9;0;6;2;4
2021-03-03 14:49:59;120;36;17;15;8;10;9;0;6;2;4
2021-03-03 14:50:58;120;36;17;15;8;10;9;0;6;2;4
2021-03-03 14:51:59;121;36;18;15;8;10;9;0;6;2;4
2021-03-03 14:52:58;121;36;18;15;8;10;9;0;6;2;4
2021-03-03 14:53:59;121;36;18;15;8;10;9;0;6;2;4
2021-03-03 14:54:59;121;36;18;15;8;10;9;0;6;2;4
2021-03-03 14:55:58;121;36;18;15;8;10;9;0;6;2;4
2021-03-03 14:56:59;122;36;18;16;8;10;9;0;6;2;4
2021-03-03 14:57:59;123;37;18;16;8;10;9;0;6;2;4
2021-03-03 14:58:59;123;37;18;16;8;10;9;0;6;2;4
2021-03-03 14:59:58;123;37;18;16;8;10;9;0;6;2;4
2021-03-03 15:00:59;123;37;18;16;8;10;9;0;6;2;4
2021-03-03 15:01:58;124;38;18;16;8;10;9;0;6;2;4
2021-03-03 15:02:59;124;38;18;16;8;10;9;0;6;2;4
2021-03-03 15:03:59;124;38;18;16;8;10;9;0;6;2;4
2021-03-03 15:04:58;124;38;18;16;8;10;9;0;6;2;4
2021-03-03 15:05:59;124;38;18;16;8;10;9;0;6;2;4
2021-03-03 15:06:59;125;38;18;16;9;10;9;0;6;2;4
2021-03-03 15:07:58;125;38;18;16;9;10;9;0;6;2;4
2021-03-03 15:08:59;125;38;18;16;9;10;9;0;6;2;4
2021-03-03 15:09:59;125;38;18;16;9;10;9;0;6;2;4
2021-03-03 15:10:58;125;38;18;16;9;10;9;0;6;2;4
2021-03-03 15:11:59;125;38;18;16;9;10;9;0;6;2;4
2021-03-03 15:12:58;126;38;18;16;10;10;9;0;6;2;4
2021-03-03 15:13:59;126;38;18;16;10;10;9;0;6;2;4
2021-03-03 15:14:58;126;38;18;16;10;10;9;0;6;2;4
2021-03-03 15:15:59;126;38;18;16;10;10;9;0;6;2;4
2021-03-03 15:16:59;126;38;18;16;10;10;9;0;6;2;4
2021-03-03 15:17:58;126;38;18;16;10;10;9;0;6;2;4
2021-03-03 15:18:59;126;38;19;15;10;10;9;0;6;2;4
2021-03-03 15:19:59;127;38;20;15;10;10;9;0;6;2;4
2021-03-03 15:20:58;127;38;20;15;10;10;9;0;6;2;4
2021-03-03 15:21:59;127;38;20;15;10;10;9;0;6;2;4
2021-03-03 15:22:58;127;38;20;15;10;10;9;0;6;2;4
2021-03-03 15:23:59;128;38;21;15;10;10;9;0;6;2;4
2021-03-03 15:24:59;128;38;21;15;10;10;9;0;6;2;4
2021-03-03 15:25:58;128;38;21;15;10;10;9;0;6;2;4
2021-03-03 15:26:59;129;39;21;15;10;10;9;0;6;2;4
2021-03-03 15:27:58;130;39;21;15;11;10;9;0;6;2;4
2021-03-03 15:28:59;130;39;21;15;11;10;9;0;6;2;4
2021-03-03 15:29:59;130;39;21;15;11;10;9;0;6;2;4
2021-03-03 15:30:58;130;39;21;15;11;10;9;0;6;2;4
2021-03-03 15:31:59;130;39;21;15;11;10;9;0;6;2;4
2021-03-03 15:32:59;130;39;21;15;11;10;9;0;6;2;4
2021-03-03 15:33:58;130;39;21;15;11;10;9;0;6;2;4
2021-03-03 15:34:59;131;39;21;15;11;10;9;0;6;2;4
2021-03-03 15:35:59;131;39;21;15;11;10;9;0;6;2;4
2021-03-03 15:36:58;131;39;21;15;11;10;9;0;6;2;4
2021-03-03 15:37:59;131;39;21;15;11;10;9;0;6;2;4
2021-03-03 15:38:59;131;39;21;15;11;10;9;0;6;2;4
2021-03-03 15:39:58;131;39;21;15;11;10;9;0;6;2;4
2021-03-03 15:40:59;132;40;21;15;11;10;9;0;6;2;4
2021-03-03 15:41:59;132;40;21;15;11;10;9;0;6;2;4
2021-03-03 15:42:58;132;40;21;15;11;10;9;0;6;2;4
2021-03-03 15:43:59;132;40;21;15;11;10;9;0;6;2;4
2021-03-03 15:44:59;132;40;21;15;11;10;9;0;6;2;4
2021-03-03 15:45:58;132;40;21;15;11;10;9;0;6;2;4
2021-03-03 15:46:59;132;40;21;15;11;10;9;0;6;2;4
2021-03-03 15:47:58;132;40;21;15;11;10;9;0;6;2;4
2021-03-03 15:48:59;132;40;21;15;11;10;9;0;6;2;4
2021-03-03 15:49:59;132;40;21;15;11;10;9;0;6;2;4
2021-03-03 15:50:58;132;40;21;15;11;10;9;0;6;2;4
2021-03-03 15:51:59;132;40;21;15;11;10;9;0;6;2;4
2021-03-03 15:52:58;132;40;21;15;11;10;9;0;6;2;4
2021-03-03 15:53:59;133;40;21;15;10;10;9;2;6;3;4
2021-03-03 15:54:59;133;40;21;15;10;10;9;2;6;3;4
2021-03-03 15:55:58;133;40;21;15;10;10;9;2;6;3;4
2021-03-03 15:56:59;133;40;21;15;10;10;9;2;6;3;4
2021-03-03 15:58:00;133;40;21;15;10;10;9;2;6;3;4
2021-03-03 15:58:58;133;40;21;15;10;10;9;2;6;3;4
2021-03-03 15:59:59;133;40;21;15;10;10;9;2;6;3;4
2021-03-03 16:00:58;133;40;21;15;10;10;9;2;6;3;4
2021-03-03 16:01:59;133;40;21;15;10;10;9;2;6;3;4
2021-03-03 16:02:58;133;40;21;15;10;10;9;2;6;3;4
2021-03-03 16:03:59;133;40;21;15;10;10;9;2;6;3;4
2021-03-03 16:04:59;133;40;21;15;10;10;9;2;6;3;4
2021-03-03 16:05:58;133;40;21;15;10;10;9;2;6;3;4
2021-03-03 16:06:59;133;40;21;15;10;10;9;2;6;3;4
2021-03-03 16:07:59;133;40;21;15;10;10;9;2;6;3;4
2021-03-03 16:08:58;133;40;21;15;10;10;9;2;6;3;4
2021-03-03 16:09:59;133;40;21;15;10;10;9;2;6;3;4
2021-03-03 16:10:59;133;40;21;15;10;10;9;2;6;3;4
2021-03-03 16:11:58;133;40;21;15;10;10;9;2;6;3;4
2021-03-03 16:12:59;133;40;21;15;10;10;9;2;6;3;4
2021-03-03 16:13:59;133;40;21;15;10;10;9;2;6;3;4
2021-03-03 16:14:58;134;40;22;15;10;10;9;2;6;3;4
2021-03-03 16:15:59;135;40;22;15;10;10;10;2;6;3;4
2021-03-03 16:16:59;135;40;22;15;10;10;10;2;6;3;4
2021-03-03 16:17:59;135;40;22;15;10;10;10;2;6;3;4
2021-03-03 16:18:58;135;39;22;16;10;10;10;2;6;3;4
2021-03-03 16:19:59;135;39;22;16;10;10;10;2;6;3;4
2021-03-03 16:20:59;135;39;22;16;10;10;10;2;6;3;4
2021-03-03 16:21:58;135;39;22;16;10;10;10;2;6;3;4
2021-03-03 16:22:59;137;40;22;16;11;10;10;2;6;3;4
2021-03-03 16:23:58;137;40;22;16;11;10;10;2;6;3;4
2021-03-03 16:24:59;137;40;22;16;11;10;10;2;6;3;4
2021-03-03 16:25:59;137;40;22;16;11;10;10;2;6;3;4
2021-03-03 16:26:58;137;40;22;16;11;10;10;2;6;3;4
2021-03-03 16:27:59;137;40;22;16;11;10;10;2;6;3;4
2021-03-03 16:28:58;137;40;22;16;11;10;10;2;6;3;4
2021-03-03 16:29:59;137;40;22;16;11;10;10;2;6;3;4
2021-03-03 16:30:59;138;40;22;16;11;10;10;3;6;3;4
2021-03-03 16:31:58;138;40;22;16;11;10;10;3;6;3;4
2021-03-03 16:32:59;138;40;22;16;11;10;10;3;6;3;4
2021-03-03 16:33:58;138;40;22;16;11;10;10;3;6;3;4
2021-03-03 16:34:59;138;40;22;16;11;10;10;3;6;3;4
2021-03-03 16:35:58;138;40;22;16;11;10;10;3;6;3;4
2021-03-03 16:36:59;138;40;22;16;11;10;10;3;6;3;4
2021-03-03 16:37:58;138;40;22;16;11;10;10;3;6;3;4
2021-03-03 16:38:59;138;40;22;16;11;10;10;3;6;3;4
2021-03-03 16:39:58;138;40;22;16;11;10;10;3;6;3;4
2021-03-03 16:40:59;138;40;22;16;11;10;10;3;6;3;4
2021-03-03 16:41:58;138;40;22;16;11;10;10;3;6;3;4
2021-03-03 16:42:59;138;40;22;16;11;10;10;3;6;3;4
2021-03-03 16:43:59;138;40;22;16;11;10;10;3;6;3;4
2021-03-03 16:44:58;138;40;22;16;11;10;10;3;6;3;4
2021-03-03 16:45:59;138;40;22;16;11;10;10;3;6;3;4
2021-03-03 16:46:59;138;40;22;16;11;10;10;3;6;3;4
2021-03-03 16:47:58;138;40;22;16;11;10;10;3;6;3;4
2021-03-03 16:48:59;138;40;22;16;11;10;10;3;6;3;4
2021-03-03 16:49:58;138;40;22;16;11;10;10;3;6;3;4
2021-03-03 16:50:59;139;40;23;16;11;10;10;3;6;3;4
2021-03-03 16:51:58;139;40;23;16;11;10;10;3;6;3;4
2021-03-03 16:52:59;139;40;23;16;11;10;10;3;6;3;4
2021-03-03 16:53:59;139;40;23;16;11;10;10;3;6;3;4
2021-03-03 16:55:00;139;40;23;16;11;10;10;3;6;3;4
2021-03-03 16:55:58;139;40;23;16;11;10;10;3;6;3;4
2021-03-03 16:56:59;139;40;23;16;11;10;10;3;6;3;4
2021-03-03 16:57:59;139;40;23;16;11;10;10;3;6;3;4
2021-03-03 16:58:58;139;40;23;16;11;10;10;3;6;3;4
2021-03-03 16:59:59;139;40;23;16;11;10;10;3;6;3;4
2021-03-03 17:00:58;139;40;23;16;11;10;10;3;6;3;4
2021-03-03 17:01:59;139;40;23;16;11;10;10;3;6;3;4
2021-03-03 17:02:58;139;40;23;16;11;10;10;3;6;3;4
2021-03-03 17:03:59;139;40;23;16;11;10;10;3;6;3;4
2021-03-03 17:04:59;139;40;23;16;11;10;10;3;6;3;4
2021-03-03 17:05:58;139;40;23;16;11;10;10;3;6;3;4
2021-03-03 17:06:59;139;40;23;16;11;10;10;3;6;3;4
2021-03-03 17:07:59;139;40;23;16;11;10;10;3;6;3;4
2021-03-03 17:08:58;139;40;23;16;11;10;10;3;6;3;4
2021-03-03 17:09:59;139;40;23;16;11;10;10;3;6;3;4
2021-03-03 17:10:59;139;40;23;16;11;10;10;3;6;3;4
2021-03-03 17:11:58;139;40;23;16;11;10;10;3;6;3;4
2021-03-03 17:12:59;139;40;23;16;11;10;10;3;6;3;4
2021-03-03 17:13:58;139;40;23;16;11;10;10;3;6;3;4
2021-03-03 17:14:59;139;40;23;16;11;10;10;3;6;3;4
2021-03-03 17:15:58;139;40;23;16;11;10;10;3;6;3;4
2021-03-03 17:16:59;139;40;23;16;11;10;10;3;6;3;4
2021-03-03 17:17:59;139;40;23;16;11;10;10;3;6;3;4
2021-03-03 17:18:58;139;40;23;16;11;10;10;3;6;3;4
2021-03-03 17:19:59;139;40;23;16;11;10;10;3;6;3;4
2021-03-03 17:20:58;139;40;23;16;11;10;10;3;6;3;4
2021-03-03 17:21:59;140;41;23;16;11;10;10;3;6;3;4
2021-03-03 17:22:59;140;41;23;16;11;10;10;3;6;3;4
2021-03-03 17:23:58;140;41;23;16;11;10;10;3;6;3;4
2021-03-03 17:24:59;140;41;23;16;11;10;10;3;6;3;4
2021-03-03 17:25:59;141;42;23;16;11;10;10;3;6;3;4
2021-03-03 17:27:00;142;42;24;16;11;10;10;3;6;3;4
2021-03-03 17:27:58;142;42;24;16;11;10;10;3;6;3;4
2021-03-03 17:28:59;142;42;24;16;11;10;10;3;6;3;4
2021-03-03 17:29:58;142;42;24;16;11;10;10;3;6;3;4
2021-03-03 17:30:59;142;42;24;16;11;10;10;3;6;3;4
2021-03-03 17:31:59;142;42;24;16;11;10;10;3;6;3;4
2021-03-03 17:32:59;142;42;24;16;11;10;10;3;6;3;4
2021-03-03 17:33:58;142;42;24;16;11;10;10;3;6;3;4
2021-03-03 17:34:59;142;42;24;16;11;10;10;3;6;3;4
2021-03-03 17:35:59;142;42;23;17;11;10;10;3;6;3;4
2021-03-03 17:36:59;142;42;23;17;11;10;10;3;6;3;4
2021-03-03 17:37:58;142;42;23;17;11;10;10;3;6;3;4
2021-03-03 17:38:59;142;42;23;17;11;10;10;3;6;3;4
2021-03-03 17:40:00;143;43;23;17;11;10;10;3;6;3;4
2021-03-03 17:40:58;144;43;23;17;11;10;10;4;6;3;4
2021-03-03 17:41:59;144;43;23;17;11;10;10;4;6;3;4
2021-03-03 17:42:58;144;43;23;17;11;10;10;4;6;3;4
2021-03-03 17:43:59;144;43;23;17;11;10;10;4;6;3;4
2021-03-03 17:44:59;144;43;23;17;11;10;10;4;6;3;4
2021-03-03 17:45:59;144;43;23;17;11;10;10;4;6;3;4
2021-03-03 17:46:58;144;43;23;17;11;10;10;4;6;3;4
2021-03-03 17:47:59;144;43;23;17;11;10;10;4;6;3;4
2021-03-03 17:48:59;144;43;23;17;11;10;10;4;6;3;4
2021-03-03 17:49:58;144;43;23;17;11;10;10;4;6;3;4
2021-03-03 17:50:59;144;43;23;17;11;10;10;4;6;3;4
2021-03-03 17:51:58;144;43;23;17;11;10;10;4;6;3;4
2021-03-03 17:52:59;144;43;23;17;11;10;10;4;6;3;4
2021-03-03 17:53:59;144;43;23;17;11;10;10;4;6;3;4
2021-03-03 17:54:58;145;43;24;17;11;10;10;4;6;3;4
2021-03-03 17:55:59;145;43;24;17;11;10;10;4;6;3;4
2021-03-03 17:56:58;145;43;24;17;11;10;10;4;6;3;4
2021-03-03 17:57:59;145;43;24;17;11;10;10;4;6;3;4
2021-03-03 17:58:59;145;43;24;17;11;10;10;4;6;3;4
2021-03-03 17:59:58;145;43;24;17;11;10;10;4;6;3;4
2021-03-03 18:00:59;145;43;24;17;11;10;10;4;6;3;4
2021-03-03 18:01:59;145;43;24;17;11;10;10;4;6;3;4
2021-03-03 18:02:58;145;43;24;17;11;10;10;4;6;3;4
2021-03-03 18:03:59;145;43;24;17;11;10;10;4;6;3;4
2021-03-03 18:04:59;145;43;24;17;11;10;10;4;6;3;4
2021-03-03 18:05:58;145;43;24;17;11;10;10;4;6;3;4
2021-03-03 18:06:59;145;43;24;17;11;10;10;4;6;3;4
2021-03-03 18:07:59;146;44;24;17;11;10;10;4;6;3;4
2021-03-03 18:08:59;148;44;26;17;11;10;10;4;6;3;4
2021-03-03 18:09:58;149;44;26;17;11;10;10;4;6;3;4
2021-03-03 18:10:59;150;44;26;18;11;10;10;4;6;3;4
2021-03-03 18:11:59;150;44;26;18;11;10;10;4;6;3;4
2021-03-03 18:12:58;150;44;26;18;11;10;10;4;6;3;4
2021-03-03 18:13:59;150;44;26;18;11;10;10;4;6;3;4
2021-03-03 18:14:58;151;44;26;18;11;10;10;4;6;4;4
2021-03-03 18:15:59;151;44;26;18;11;10;10;4;6;4;4
2021-03-03 18:16:59;151;44;26;18;11;10;10;4;6;4;4
2021-03-03 18:17:58;151;44;26;18;11;10;10;4;6;4;4
2021-03-03 18:18:59;151;44;26;18;11;10;10;4;6;4;4
2021-03-03 18:19:58;151;44;26;18;11;10;10;4;6;4;4
2021-03-03 18:20:59;151;43;26;18;11;10;10;4;6;4;5
2021-03-03 18:21:59;152;44;26;18;11;10;10;4;6;4;5
2021-03-03 18:22:58;152;44;26;18;11;10;10;4;6;4;5
2021-03-03 18:23:59;152;44;26;18;11;10;10;4;6;4;5
2021-03-03 18:25:00;152;44;26;18;11;10;10;4;6;4;5
2021-03-03 18:25:59;152;44;26;18;11;10;10;4;6;4;5
2021-03-03 18:26:59;153;44;26;18;12;10;10;4;6;4;5
2021-03-03 18:27:59;153;44;26;18;12;10;10;4;6;4;5
2021-03-03 18:28:58;153;44;26;18;12;10;10;4;6;4;5
2021-03-03 18:29:59;153;44;26;18;12;10;10;4;6;4;5
2021-03-03 18:30:59;153;44;26;18;12;10;10;4;6;4;5
2021-03-03 18:31:58;153;44;26;18;12;10;10;4;6;4;5
2021-03-03 18:32:59;153;44;26;18;12;10;10;4;6;4;5
2021-03-03 18:33:59;153;44;26;18;12;10;10;4;6;4;5
2021-03-03 18:34:58;153;44;26;18;12;10;10;4;6;4;5
2021-03-03 18:35:59;153;44;26;18;12;10;10;4;6;4;5
2021-03-03 18:36:59;153;44;26;18;12;10;10;4;6;4;5
2021-03-03 18:37:58;153;44;26;18;12;10;10;4;6;4;5
2021-03-03 18:38:59;153;44;26;18;12;10;10;4;6;4;5
2021-03-03 18:40:00;153;44;26;18;12;10;10;4;6;4;5
2021-03-03 18:40:58;153;44;26;18;12;10;10;4;6;4;5
2021-03-03 18:41:59;153;44;26;18;12;10;10;4;6;4;5
2021-03-03 18:42:58;153;44;26;18;12;10;10;4;6;4;5
2021-03-03 18:43:59;153;44;26;18;12;10;10;4;6;4;5
2021-03-03 18:44:59;154;44;26;18;12;10;10;5;6;4;5
2021-03-03 18:45:58;154;45;26;18;12;10;10;5;6;4;4
2021-03-03 18:46:59;154;45;26;18;12;10;10;5;6;4;4
2021-03-03 18:47:58;154;45;26;18;12;10;10;5;6;4;4
2021-03-03 18:48:59;154;45;26;18;12;10;10;5;6;4;4
2021-03-03 18:49:59;154;45;26;18;12;10;10;5;6;4;4
2021-03-03 18:50:59;154;45;26;18;12;10;10;5;6;4;4
2021-03-03 18:51:58;154;45;26;18;12;10;10;5;6;4;4
2021-03-03 18:52:59;155;45;27;18;12;10;10;5;6;4;4
2021-03-03 18:53:59;155;45;27;18;12;10;10;5;6;4;4
2021-03-03 18:54:58;155;45;27;18;12;10;10;5;6;4;4
2021-03-03 18:55:59;155;45;27;18;12;10;10;5;6;4;4
2021-03-03 18:56:59;155;45;27;18;12;10;10;5;6;4;4
2021-03-03 18:57:58;155;45;27;18;12;10;10;5;6;4;4
2021-03-03 18:58:59;155;45;27;18;12;10;10;5;6;4;4
2021-03-03 18:59:58;155;45;27;18;12;10;10;5;6;4;4
2021-03-03 19:00:59;155;45;27;18;12;10;10;5;6;4;4
2021-03-03 19:01:58;155;45;27;18;12;10;10;5;6;4;4
2021-03-03 19:02:59;156;45;27;18;13;10;10;5;6;4;4
2021-03-03 19:03:58;157;45;27;18;14;10;10;5;6;4;4
2021-03-03 19:04:59;157;45;27;18;14;10;10;5;6;4;4
2021-03-03 19:05:59;158;46;27;18;14;10;10;5;6;4;4
2021-03-03 19:06:58;159;47;27;18;14;10;10;5;6;4;4
2021-03-03 19:07:59;159;47;27;18;14;10;10;5;6;4;4
2021-03-03 19:08:59;159;47;27;18;14;10;10;5;6;4;4
2021-03-03 19:09:58;159;47;27;18;14;10;10;5;6;4;4
2021-03-03 19:10:59;159;47;27;18;14;10;10;5;6;4;4
2021-03-03 19:11:58;159;47;27;18;14;10;10;5;6;4;4
2021-03-03 19:12:59;159;47;27;18;14;10;10;5;6;4;4
2021-03-03 19:13:58;159;47;27;18;14;10;10;5;6;4;4
2021-03-03 19:14:59;159;47;27;18;14;10;10;5;6;4;4
2021-03-03 19:15:58;160;47;27;18;15;10;10;5;6;4;4
2021-03-03 19:16:59;160;47;27;18;15;10;10;5;6;4;4
2021-03-03 19:17:59;162;47;28;18;15;10;10;5;6;4;5
2021-03-03 19:18:58;162;47;28;18;15;10;10;5;6;4;5
2021-03-03 19:19:59;162;47;28;18;15;10;10;5;6;4;5
2021-03-03 19:20:58;162;47;28;18;15;10;10;5;6;4;5
2021-03-03 19:21:59;162;47;28;18;15;10;10;5;6;4;5
2021-03-03 19:22:58;162;47;28;18;15;10;10;5;6;4;5
2021-03-03 19:23:59;162;47;28;18;15;10;10;5;6;4;5
2021-03-03 19:24:59;162;47;28;18;15;10;10;5;6;4;5
2021-03-03 19:25:58;162;47;28;18;15;10;10;5;6;4;5
2021-03-03 19:26:59;163;47;28;18;15;10;10;5;6;4;5
2021-03-03 19:27:58;163;47;28;18;15;10;10;5;6;4;5
2021-03-03 19:28:59;163;47;28;18;15;10;10;5;6;4;5
2021-03-03 19:29:59;163;47;28;18;15;10;10;5;6;4;5
2021-03-03 19:30:58;163;47;28;18;15;10;10;5;6;4;5
2021-03-03 19:31:59;163;47;28;18;15;10;10;5;6;4;5
2021-03-03 19:32:59;163;47;28;18;15;10;10;5;6;4;5
2021-03-03 19:33:58;163;47;28;18;15;10;10;5;6;4;5
2021-03-03 19:34:59;163;47;28;18;15;10;10;5;6;4;5
2021-03-03 19:35:58;163;47;28;18;15;10;10;5;6;4;5
2021-03-03 19:36:59;163;47;28;18;15;10;10;5;6;4;5
2021-03-03 19:37:58;163;47;28;18;15;10;10;5;6;4;5
2021-03-03 19:38:59;163;47;28;18;15;10;10;5;6;4;5
2021-03-03 19:39:58;163;47;28;18;15;10;10;5;6;4;5
2021-03-03 19:40:59;163;47;28;18;15;10;10;5;6;4;5
2021-03-03 19:41:59;163;47;28;18;15;10;10;5;6;4;5
2021-03-03 19:42:58;163;47;28;18;15;10;10;5;6;4;5
2021-03-03 19:43:59;163;47;28;18;15;10;10;5;6;4;5
2021-03-03 19:44:59;163;47;28;18;15;10;10;5;6;4;5
2021-03-03 19:45:58;163;47;28;18;15;10;10;5;6;4;5
2021-03-03 19:46:59;163;47;28;18;15;10;10;5;6;4;5
2021-03-03 19:47:59;163;47;28;18;15;10;10;5;6;4;5
2021-03-03 19:48:58;163;47;28;18;15;10;10;5;6;4;5
2021-03-03 19:49:59;163;47;28;18;15;10;10;5;6;4;5
2021-03-03 19:50:59;163;47;28;18;15;10;10;5;6;4;5
2021-03-03 19:51:59;164;47;29;18;15;10;10;5;6;4;5
2021-03-03 19:52:58;164;47;29;18;15;10;10;5;6;4;5
2021-03-03 19:53:59;164;47;29;18;15;10;10;5;6;4;5
2021-03-03 19:54:58;164;47;29;18;15;10;10;5;6;4;5
2021-03-03 19:55:59;164;47;29;18;15;10;10;5;6;4;5
2021-03-03 19:56:59;164;47;29;18;15;10;10;5;6;4;5
2021-03-03 19:57:58;164;47;29;18;15;10;10;5;6;4;5
2021-03-03 19:58:59;164;47;29;18;15;10;10;5;6;4;5
2021-03-03 19:59:59;164;47;29;18;15;10;10;5;6;4;5
2021-03-03 20:00:58;164;47;29;18;15;10;10;5;6;4;5
2021-03-03 20:01:59;164;47;29;18;15;10;10;5;6;4;5
2021-03-03 20:02:59;164;47;29;18;15;10;10;5;6;4;5
2021-03-03 20:03:58;165;47;29;18;15;10;10;5;6;4;5
2021-03-03 20:04:59;165;47;29;18;15;10;10;5;6;4;5
2021-03-03 20:05:59;165;47;29;18;15;10;10;5;6;4;5
2021-03-03 20:06:58;165;47;29;18;15;10;10;5;6;4;5
2021-03-03 20:07:59;165;47;29;18;15;10;10;5;6;4;5
2021-03-03 20:08:59;165;47;29;18;15;10;10;5;6;4;5
2021-03-03 20:09:58;165;47;29;18;15;10;10;5;6;4;5
2021-03-03 20:10:59;165;47;29;18;15;10;10;5;6;4;5
2021-03-03 20:11:58;165;47;29;18;15;10;10;5;6;4;5
2021-03-03 20:12:59;165;47;29;18;15;10;10;5;6;4;5
2021-03-03 20:13:58;165;47;29;18;15;10;10;5;6;4;5
2021-03-03 20:14:59;165;47;29;18;15;10;10;5;6;4;5
2021-03-03 20:15:59;165;47;29;18;15;10;10;5;6;4;5
2021-03-03 20:16:58;165;47;29;18;15;10;10;5;6;4;5
2021-03-03 20:17:59;165;47;29;18;15;10;10;5;6;4;5
2021-03-03 20:18:58;165;47;29;18;15;10;10;5;6;4;5
2021-03-03 20:19:59;165;47;29;18;15;10;10;5;6;4;5
2021-03-03 20:20:59;165;47;29;18;15;10;10;5;6;4;5
2021-03-03 20:21:58;165;47;29;18;15;10;10;5;6;4;5
2021-03-03 20:22:59;165;47;29;18;15;10;10;5;6;4;5
2021-03-03 20:23:59;165;47;29;18;15;10;10;5;6;4;5
2021-03-03 20:24:59;165;47;29;18;15;10;10;5;6;4;5
2021-03-03 20:25:58;165;47;29;18;15;10;10;5;6;4;5
2021-03-03 20:26:59;165;47;29;18;15;10;10;5;6;4;5
2021-03-03 20:27:59;166;47;30;18;15;10;10;5;6;4;5
2021-03-03 20:28:58;166;47;30;18;15;10;10;5;6;4;5
2021-03-03 20:29:59;166;47;30;18;15;10;10;5;6;4;5
2021-03-03 20:30:58;166;47;30;18;15;10;10;5;6;4;5
2021-03-03 20:31:59;166;47;30;18;15;10;10;5;6;4;5
2021-03-03 20:32:58;166;47;30;18;15;10;10;5;6;4;5
2021-03-03 20:33:59;166;47;30;18;15;10;10;5;6;4;5
2021-03-03 20:35:00;166;47;30;18;15;10;10;5;6;4;5
2021-03-03 20:35:58;166;47;30;18;15;10;10;5;6;4;5
2021-03-03 20:36:59;166;47;30;18;15;10;10;5;6;4;5
2021-03-03 20:38:00;166;47;30;18;15;10;10;5;6;4;5
2021-03-03 20:38:58;166;47;30;18;15;10;10;5;6;4;5
2021-03-03 20:39:59;167;47;31;18;15;10;10;5;6;4;5
2021-03-03 20:40:59;167;47;31;18;15;10;10;5;6;4;5
2021-03-03 20:42:00;167;47;32;18;15;10;10;5;6;4;5
2021-03-03 20:42:58;167;47;32;18;15;10;10;5;6;4;5
2021-03-03 20:43:59;167;47;32;18;15;10;10;5;6;4;5
2021-03-03 20:44:58;167;47;32;18;15;10;10;5;6;4;5
2021-03-03 20:45:59;168;47;32;18;15;10;11;5;6;4;5
2021-03-03 20:46:59;169;48;32;18;15;10;11;5;6;4;5
2021-03-03 20:47:58;169;48;32;18;15;10;11;5;6;4;5
2021-03-03 20:48:59;169;48;32;18;15;10;11;5;6;4;5
2021-03-03 20:49:58;169;48;32;18;15;10;11;5;6;4;5
2021-03-03 20:50:59;169;48;32;18;15;10;11;5;6;4;5
2021-03-03 20:51:59;169;48;32;18;15;10;11;5;6;4;5
2021-03-03 20:52:58;169;48;32;18;15;10;11;5;6;4;5
2021-03-03 20:53:59;169;48;32;18;15;10;11;5;6;4;5
2021-03-03 20:54:59;169;48;32;18;15;10;11;5;6;4;5
2021-03-03 20:55:58;169;48;32;18;15;10;11;5;6;4;5
2021-03-03 20:56:59;169;48;32;18;15;10;11;5;6;4;5
2021-03-03 20:57:59;169;48;32;18;15;10;11;5;6;4;5
2021-03-03 20:58:58;170;48;33;18;15;10;11;5;6;4;5
2021-03-03 20:59:59;170;48;33;18;15;10;11;5;6;4;5
2021-03-03 21:00:59;171;48;34;18;15;10;11;5;6;4;5
2021-03-03 21:01:58;171;48;34;18;15;10;11;5;6;4;5
2021-03-03 21:02:59;172;49;34;18;15;10;11;5;6;4;5
2021-03-03 21:03:59;173;49;34;18;15;10;11;5;6;4;5
2021-03-03 21:04:58;173;49;34;18;15;10;11;5;6;4;5
2021-03-03 21:05:59;173;49;34;18;15;10;11;5;6;4;5
2021-03-03 21:06:59;173;49;34;18;15;10;11;5;6;4;5
2021-03-03 21:07:58;173;49;34;18;15;10;11;5;6;4;5
2021-03-03 21:08:59;173;49;34;18;15;10;11;5;6;4;5
2021-03-03 21:09:58;174;50;34;18;15;10;11;5;6;4;5
2021-03-03 21:10:59;174;50;34;18;15;10;11;5;6;4;5
2021-03-03 21:11:59;174;50;34;18;15;10;11;5;6;4;5
2021-03-03 21:12:58;174;50;34;18;15;10;11;5;6;4;5
2021-03-03 21:13:59;176;50;34;18;15;10;11;5;6;5;5
2021-03-03 21:14:58;176;50;34;18;15;10;11;5;6;5;5
2021-03-03 21:15:59;176;50;34;18;15;10;11;5;6;5;5
2021-03-03 21:16:59;176;50;34;18;15;10;11;5;6;5;5
2021-03-03 21:17:58;177;51;34;18;15;10;11;5;6;5;5
2021-03-03 21:18:59;177;51;34;18;15;10;11;5;6;5;5
2021-03-03 21:19:59;177;51;34;18;15;10;11;5;6;5;5
2021-03-03 21:20:58;177;51;34;18;15;10;11;5;6;5;5
2021-03-03 21:21:59;177;51;34;18;15;10;11;5;6;5;5
2021-03-03 21:22:58;178;51;34;19;15;10;11;5;6;5;5
2021-03-03 21:23:59;178;51;34;19;15;10;11;5;6;5;5
2021-03-03 21:24:59;178;51;34;19;15;10;11;5;6;5;5
2021-03-03 21:25:59;178;51;34;19;15;10;11;5;6;5;5
