datetime;total_votes;leprovalentin;Plancus;daruta;KOCTOPE3;Rumpelstilzchen;yachik;Есения;X-Rayer;pupsique;madcore
2019-02-20 13:06:59;110;31;38;18;5;3;2;1;3;0;1
2019-02-20 13:07:59;110;31;38;18;5;3;2;1;3;0;1
2019-02-20 13:08:58;111;32;38;18;5;3;2;1;3;0;1
2019-02-20 13:09:59;111;32;38;18;5;3;2;1;3;0;1
2019-02-20 13:11:00;111;32;38;18;5;3;2;1;3;0;1
2019-02-20 13:11:58;111;32;38;18;5;3;2;1;3;0;1
2019-02-20 13:12:59;112;32;38;18;5;3;2;2;3;0;1
2019-02-20 13:13:58;112;32;38;18;5;3;2;2;3;0;1
2019-02-20 13:14:59;112;32;38;18;5;3;2;2;3;0;1
2019-02-20 13:15:58;112;32;38;18;5;3;2;2;3;0;1
2019-02-20 13:16:59;112;32;38;18;5;3;2;2;3;0;1
2019-02-20 13:17:58;112;32;38;18;5;3;2;2;3;0;1
2019-02-20 13:18:59;112;32;38;18;5;3;2;2;3;0;1
2019-02-20 13:19:59;112;32;38;18;5;3;2;2;3;0;1
2019-02-20 13:20:58;112;32;38;18;5;3;2;2;3;0;1
2019-02-20 13:21:59;112;32;38;18;5;3;2;2;3;0;1
2019-02-20 13:23:00;112;32;38;18;5;3;2;2;3;0;1
2019-02-20 13:23:58;113;32;38;19;5;3;2;2;3;0;1
2019-02-20 13:24:59;113;32;38;19;5;3;2;2;3;0;1
2019-02-20 13:25:58;113;32;38;19;5;3;2;2;3;0;1
2019-02-20 13:26:59;113;32;38;19;5;3;2;2;3;0;1
2019-02-20 13:27:59;113;32;38;19;5;3;2;2;3;0;1
2019-02-20 13:28:58;114;33;38;19;5;3;2;2;3;0;1
2019-02-20 13:29:59;114;33;38;19;5;3;2;2;3;0;1
2019-02-20 13:31:00;114;33;38;19;5;3;2;2;3;0;1
2019-02-20 13:31:58;115;33;38;19;5;3;2;2;3;0;1
2019-02-20 13:32:59;115;33;38;19;5;3;2;2;3;0;1
2019-02-20 13:34:00;115;33;38;19;5;3;2;2;3;0;1
2019-02-20 13:34:58;115;33;38;19;5;3;2;2;3;0;1
2019-02-20 13:35:59;115;33;38;19;5;3;2;2;3;0;1
2019-02-20 13:36:58;115;33;38;19;5;3;2;2;3;0;1
2019-02-20 13:37:59;115;33;38;19;5;3;2;2;3;0;1
2019-02-20 13:38:59;115;33;38;19;5;3;2;2;3;0;1
2019-02-20 13:39:58;115;33;38;19;5;3;2;2;3;0;1
2019-02-20 13:40:59;115;33;38;19;5;3;2;2;3;0;1
2019-02-20 13:41:59;115;33;38;19;5;3;2;2;3;0;1
2019-02-20 13:42:58;115;33;38;19;5;3;2;2;3;0;1
2019-02-20 13:43:59;115;33;38;19;5;3;2;2;3;0;1
2019-02-20 13:44:58;115;33;38;19;5;3;2;2;3;0;1
2019-02-20 13:45:59;115;33;38;19;5;3;2;2;3;0;1
2019-02-20 13:46:59;115;33;38;19;5;3;2;2;3;0;1
2019-02-20 13:47:58;115;33;38;19;5;3;2;2;3;0;1
2019-02-20 13:48:59;115;33;38;19;5;3;2;2;3;0;1
2019-02-20 13:49:59;115;33;38;19;5;3;2;2;3;0;1
2019-02-20 13:50:58;115;33;38;19;5;3;2;2;3;0;1
2019-02-20 13:51:59;116;34;38;19;5;3;2;2;3;0;1
2019-02-20 13:52:58;116;34;38;19;5;3;2;2;3;0;1
2019-02-20 13:53:59;116;34;38;19;5;3;2;2;3;0;1
2019-02-20 13:54:59;116;34;38;19;5;3;2;2;3;0;1
2019-02-20 13:55:58;116;34;38;19;5;3;2;2;3;0;1
2019-02-20 13:56:59;117;34;38;20;5;3;2;2;3;0;1
2019-02-20 13:57:59;117;34;38;20;5;3;2;2;3;0;1
2019-02-20 13:58:58;117;34;38;20;5;3;2;2;3;0;1
2019-02-20 13:59:59;117;34;38;20;5;3;2;2;3;0;1
2019-02-20 14:00:59;117;34;38;20;5;3;2;2;3;0;1
2019-02-20 14:01:58;117;34;38;20;5;3;2;2;3;0;1
2019-02-20 14:02:59;117;34;38;20;5;3;2;2;3;0;1
2019-02-20 14:03:59;117;34;38;20;5;3;2;2;3;0;1
2019-02-20 14:04:58;117;34;38;20;5;3;2;2;3;0;1
2019-02-20 14:05:59;117;34;38;20;5;3;2;2;3;0;1
2019-02-20 14:06:58;117;34;38;20;5;3;2;2;3;0;1
2019-02-20 14:07:59;117;34;38;20;5;3;2;2;3;0;1
2019-02-20 14:08:59;117;34;38;20;5;3;2;2;3;0;1
2019-02-20 14:09:58;117;34;38;20;5;3;2;2;3;0;1
2019-02-20 14:10:59;117;34;38;20;5;3;2;2;3;0;1
2019-02-20 14:11:59;117;34;38;20;5;3;2;2;3;0;1
2019-02-20 14:12:58;117;34;38;20;5;3;2;2;3;0;1
2019-02-20 14:13:59;117;34;38;20;5;3;2;2;3;0;1
2019-02-20 14:14:58;119;34;38;20;6;3;2;2;3;0;1
2019-02-20 14:15:59;119;34;38;20;6;3;2;2;3;0;1
2019-02-20 14:16:59;120;34;39;20;6;3;2;2;3;0;1
2019-02-20 14:17:58;120;34;39;20;6;3;2;2;3;0;1
2019-02-20 14:18:59;120;34;39;20;6;3;2;2;3;0;1
2019-02-20 14:19:58;122;35;40;20;6;3;2;2;3;0;1
2019-02-20 14:20:59;124;35;42;20;6;3;2;2;3;0;1
2019-02-20 14:21:59;124;35;42;20;6;3;2;2;3;0;1
2019-02-20 14:22:58;124;35;42;20;6;3;2;2;3;0;1
2019-02-20 14:23:59;124;35;42;20;6;3;2;2;3;0;1
2019-02-20 14:24:59;124;35;42;20;6;3;2;2;3;0;1
2019-02-20 14:25:59;124;35;42;20;6;3;2;2;3;0;1
2019-02-20 14:26:58;125;35;43;20;6;3;2;2;3;0;1
2019-02-20 14:27:59;125;35;43;20;6;3;2;2;3;0;1
2019-02-20 14:28:59;125;35;43;20;6;3;2;2;3;0;1
2019-02-20 14:29:58;125;35;43;20;6;3;2;2;3;0;1
2019-02-20 14:30:59;125;35;43;20;6;3;2;2;3;0;1
2019-02-20 14:31:58;125;35;43;20;6;3;2;2;3;0;1
2019-02-20 14:32:59;125;35;43;20;6;3;2;2;3;0;1
2019-02-20 14:33:58;125;35;43;20;6;3;2;2;3;0;1
2019-02-20 14:34:59;125;35;43;20;6;3;2;2;3;0;1
2019-02-20 14:35:59;125;35;43;20;6;3;2;2;3;0;1
2019-02-20 14:36:58;125;35;43;20;6;3;2;2;3;0;1
2019-02-20 14:37:59;125;35;43;20;6;3;2;2;3;0;1
2019-02-20 14:38:58;126;35;43;20;7;3;2;2;3;0;1
2019-02-20 14:39:59;127;35;43;20;7;3;3;2;3;0;1
2019-02-20 14:40:59;127;35;43;20;7;3;3;2;3;0;1
2019-02-20 14:41:58;127;35;43;20;7;3;3;2;3;0;1
2019-02-20 14:42:59;127;35;43;20;7;3;3;2;3;0;1
2019-02-20 14:43:59;129;35;43;21;7;3;3;2;3;0;2
2019-02-20 14:44:58;129;35;43;21;7;3;3;2;3;0;2
2019-02-20 14:45:59;129;35;43;21;7;3;3;2;3;0;2
2019-02-20 14:46:59;129;35;43;21;7;3;3;2;3;0;2
2019-02-20 14:47:58;129;35;43;21;7;3;3;2;3;0;2
2019-02-20 14:48:59;129;35;43;21;7;3;3;2;3;0;2
2019-02-20 14:49:59;129;35;43;21;7;3;3;2;3;0;2
2019-02-20 14:50:58;129;35;43;21;7;3;3;2;3;0;2
2019-02-20 14:51:59;129;35;43;21;7;3;3;2;3;0;2
2019-02-20 14:52:59;129;35;43;21;7;3;3;2;3;0;2
2019-02-20 14:53:58;130;36;43;21;7;3;3;2;3;0;2
2019-02-20 14:54:59;130;36;43;21;7;3;3;2;3;0;2
2019-02-20 14:55:58;130;36;43;21;7;3;3;2;3;0;2
2019-02-20 14:56:59;131;37;43;21;7;3;3;2;3;0;2
2019-02-20 14:57:59;131;37;43;21;7;3;3;2;3;0;2
2019-02-20 14:58:58;131;37;43;21;7;3;3;2;3;0;2
2019-02-20 14:59:59;131;38;42;21;7;3;3;2;3;0;2
2019-02-20 15:00:58;131;38;42;21;7;3;3;2;3;0;2
2019-02-20 15:01:59;131;38;42;21;7;3;3;2;3;0;2
2019-02-20 15:02:58;131;38;42;21;7;3;3;2;3;0;2
2019-02-20 15:03:59;131;38;42;21;7;3;3;2;3;0;2
2019-02-20 15:04:59;131;38;42;21;7;3;3;2;3;0;2
2019-02-20 15:05:58;132;38;42;21;7;3;3;3;3;0;2
2019-02-20 15:06:59;132;38;42;21;7;3;3;3;3;0;2
2019-02-20 15:07:58;133;39;42;21;7;3;3;3;3;0;2
2019-02-20 15:08:59;133;39;42;21;7;3;3;3;3;0;2
2019-02-20 15:09:59;133;39;42;21;7;3;3;3;3;0;2
2019-02-20 15:10:58;133;39;42;21;7;3;3;3;3;0;2
2019-02-20 15:11:59;133;39;42;21;7;3;3;3;3;0;2
2019-02-20 15:12:59;133;39;42;21;7;3;3;3;3;0;2
2019-02-20 15:13:58;133;39;42;21;7;3;3;3;3;0;2
2019-02-20 15:14:59;133;39;42;21;7;3;3;3;3;0;2
2019-02-20 15:15:59;133;39;42;21;7;3;3;3;3;0;2
2019-02-20 15:16:58;133;39;42;21;7;3;3;3;3;0;2
2019-02-20 15:17:59;133;39;42;21;7;3;3;3;3;0;2
2019-02-20 15:18:58;133;39;42;21;7;3;3;3;3;0;2
2019-02-20 15:19:59;133;39;42;21;7;3;3;3;3;0;2
2019-02-20 15:20:59;133;39;42;21;7;3;3;3;3;0;2
2019-02-20 15:21:58;133;39;42;21;7;3;3;3;3;0;2
2019-02-20 15:22:59;133;39;42;21;7;3;3;3;3;0;2
2019-02-20 15:23:59;133;39;42;21;7;3;3;3;3;0;2
2019-02-20 15:24:58;133;39;42;21;7;3;3;3;3;0;2
2019-02-20 15:25:59;133;39;42;21;7;3;3;3;3;0;2
2019-02-20 15:26:59;133;39;42;21;7;3;3;3;3;0;2
2019-02-20 15:27:58;132;38;42;21;7;3;3;3;3;0;2
2019-02-20 15:28:59;132;38;42;21;7;3;3;3;3;0;2
2019-02-20 15:29:58;132;38;42;21;7;3;3;3;3;0;2
2019-02-20 15:30:59;132;38;42;21;7;3;3;3;3;0;2
2019-02-20 15:31:59;132;38;42;21;7;3;3;3;3;0;2
2019-02-20 15:33:00;132;38;42;21;7;3;3;3;3;0;2
2019-02-20 15:33:58;132;38;42;21;7;3;3;3;3;0;2
2019-02-20 15:34:59;133;38;43;21;7;3;3;3;3;0;2
2019-02-20 15:35:59;133;38;43;21;7;3;3;3;3;0;2
2019-02-20 15:36:58;133;38;43;21;7;3;3;3;3;0;2
2019-02-20 15:37:59;133;38;43;21;7;3;3;3;3;0;2
2019-02-20 15:38:58;133;38;43;21;7;3;3;3;3;0;2
2019-02-20 15:39:59;133;38;43;21;7;3;3;3;3;0;2
2019-02-20 15:40:59;133;38;43;21;7;3;3;3;3;0;2
2019-02-20 15:41:58;133;38;43;21;7;3;3;3;3;0;2
2019-02-20 15:42:59;133;38;43;21;7;3;3;3;3;0;2
2019-02-20 15:43:59;133;38;43;21;7;3;3;3;3;0;2
2019-02-20 15:44:58;133;38;43;21;7;3;3;3;3;0;2
2019-02-20 15:45:59;133;38;43;21;7;3;3;3;3;0;2
2019-02-20 15:46:59;134;39;43;21;7;3;3;3;3;0;2
2019-02-20 15:47:58;134;39;43;21;7;3;3;3;3;0;2
2019-02-20 15:48:59;135;39;43;21;8;3;3;3;3;0;2
2019-02-20 15:49:58;135;39;43;21;8;3;3;3;3;0;2
2019-02-20 15:50:59;135;39;43;21;8;3;3;3;3;0;2
2019-02-20 15:51:59;135;39;43;21;8;3;3;3;3;0;2
2019-02-20 15:52:58;135;39;43;21;8;3;3;3;3;0;2
2019-02-20 15:53:59;135;39;43;21;8;3;3;3;3;0;2
2019-02-20 15:54:58;135;39;43;21;8;3;3;3;3;0;2
2019-02-20 15:55:59;135;39;43;21;8;3;3;3;3;0;2
2019-02-20 15:56:59;135;39;43;21;8;3;3;3;3;0;2
2019-02-20 15:57:58;135;39;43;21;8;3;3;3;3;0;2
2019-02-20 15:58:59;135;39;43;21;8;3;3;3;3;0;2
2019-02-20 15:59:59;135;39;43;21;8;3;3;3;3;0;2
2019-02-20 16:00:58;136;40;43;21;8;3;3;3;3;0;2
2019-02-20 16:01:59;136;40;43;21;8;3;3;3;3;0;2
2019-02-20 16:02:58;136;40;43;21;8;3;3;3;3;0;2
2019-02-20 16:03:59;136;40;43;21;8;3;3;3;3;0;2
2019-02-20 16:04:59;136;40;43;21;8;3;3;3;3;0;2
2019-02-20 16:05:58;136;40;43;21;8;3;3;3;3;0;2
2019-02-20 16:06:59;136;40;43;21;8;3;3;3;3;0;2
2019-02-20 16:07:59;136;40;43;21;8;3;3;3;3;0;2
2019-02-20 16:08:58;136;40;43;21;8;3;3;3;3;0;2
2019-02-20 16:09:59;136;40;43;21;8;3;3;3;3;0;2
2019-02-20 16:10:59;136;40;43;21;8;3;3;3;3;0;2
2019-02-20 16:11:58;136;40;43;21;8;3;3;3;3;0;2
2019-02-20 16:12:59;136;40;43;21;8;3;3;3;3;0;2
2019-02-20 16:13:58;136;40;43;21;8;3;3;3;3;0;2
2019-02-20 16:14:59;136;40;43;21;8;3;3;3;3;0;2
2019-02-20 16:15:59;136;40;43;21;8;3;3;3;3;0;2
2019-02-20 16:16:58;136;40;43;21;8;3;3;3;3;0;2
2019-02-20 16:17:59;136;40;43;21;8;3;3;3;3;0;2
2019-02-20 16:19:00;136;40;43;21;8;3;3;3;3;0;2
2019-02-20 16:19:58;136;40;43;21;8;3;3;3;3;0;2
2019-02-20 16:20:59;136;40;43;21;8;3;3;3;3;0;2
2019-02-20 16:21:58;136;40;43;21;8;3;3;3;3;0;2
2019-02-20 16:22:59;136;40;43;21;8;3;3;3;3;0;2
2019-02-20 16:23:59;136;40;43;21;8;3;3;3;3;0;2
2019-02-20 16:24:58;136;40;43;21;8;3;3;3;3;0;2
2019-02-20 16:25:59;137;40;43;21;8;3;3;4;3;0;2
2019-02-20 16:26:59;137;40;43;21;8;3;3;4;3;0;2
2019-02-20 16:27:58;137;40;43;21;8;3;3;4;3;0;2
2019-02-20 16:28:59;137;40;43;21;8;3;3;4;3;0;2
2019-02-20 16:29:59;137;41;43;20;8;3;3;4;3;0;2
2019-02-20 16:30:58;138;42;43;20;8;3;3;4;3;0;2
2019-02-20 16:31:59;138;42;43;20;8;3;3;4;3;0;2
2019-02-20 16:32:59;139;43;43;20;8;3;3;4;3;0;2
2019-02-20 16:33:58;139;43;43;20;8;3;3;4;3;0;2
2019-02-20 16:34:59;139;43;43;20;8;3;3;4;3;0;2
2019-02-20 16:35:58;139;43;43;20;8;3;3;4;3;0;2
2019-02-20 16:36:59;139;43;43;20;8;3;3;4;3;0;2
2019-02-20 16:38:00;139;43;43;20;8;3;3;4;3;0;2
2019-02-20 16:38:58;139;43;43;20;8;3;3;4;3;0;2
2019-02-20 16:39:59;139;43;43;20;8;3;3;4;3;0;2
2019-02-20 16:40:58;139;43;43;20;8;3;3;4;3;0;2
2019-02-20 16:41:59;139;43;43;20;8;3;3;4;3;0;2
2019-02-20 16:42:59;139;43;43;20;8;3;3;4;3;0;2
2019-02-20 16:43:58;139;43;43;20;8;3;3;4;3;0;2
2019-02-20 16:44:59;140;44;43;20;8;3;3;4;3;0;2
2019-02-20 16:45:58;140;44;43;20;8;3;3;4;3;0;2
2019-02-20 16:46:59;140;44;43;20;8;3;3;4;3;0;2
2019-02-20 16:47:59;140;44;43;20;8;3;3;4;3;0;2
2019-02-20 16:48:58;140;44;43;20;8;3;3;4;3;0;2
2019-02-20 16:49:59;142;44;44;21;8;3;3;4;3;0;2
2019-02-20 16:50:59;142;44;44;21;8;3;3;4;3;0;2
2019-02-20 16:51:58;142;44;44;21;8;3;3;4;3;0;2
2019-02-20 16:52:59;142;44;44;21;8;3;3;4;3;0;2
2019-02-20 16:53:59;142;44;44;21;8;3;3;4;3;0;2
2019-02-20 16:54:58;142;44;44;21;8;3;3;4;3;0;2
2019-02-20 16:55:59;142;44;44;21;8;3;3;4;3;0;2
2019-02-20 16:56:58;142;44;44;21;8;3;3;4;3;0;2
2019-02-20 16:57:59;142;44;44;21;8;3;3;4;3;0;2
2019-02-20 16:58:58;142;44;44;21;8;3;3;4;3;0;2
2019-02-20 16:59:59;142;44;44;21;8;3;3;4;3;0;2
2019-02-20 17:00:58;142;44;44;21;8;3;3;4;3;0;2
2019-02-20 17:01:59;143;45;44;21;8;3;3;4;3;0;2
2019-02-20 17:02:59;143;45;44;21;8;3;3;4;3;0;2
2019-02-20 17:03:58;143;45;44;21;8;3;3;4;3;0;2
2019-02-20 17:04:59;143;45;44;21;8;3;3;4;3;0;2
2019-02-20 17:05:59;143;45;44;21;8;3;3;4;3;0;2
2019-02-20 17:06:58;143;45;44;21;8;3;3;4;3;0;2
2019-02-20 17:07:59;143;45;44;21;8;3;3;4;3;0;2
2019-02-20 17:08:58;143;45;44;21;8;3;3;4;3;0;2
2019-02-20 17:09:59;143;45;44;21;8;3;3;4;3;0;2
2019-02-20 17:10:59;143;45;44;21;8;3;3;4;3;0;2
2019-02-20 17:11:58;144;45;45;21;8;3;3;4;3;0;2
2019-02-20 17:12:59;144;45;45;21;8;3;3;4;3;0;2
2019-02-20 17:13:59;144;45;45;21;8;3;3;4;3;0;2
2019-02-20 17:14:58;144;45;45;21;8;3;3;4;3;0;2
2019-02-20 17:15:59;144;45;45;21;8;3;3;4;3;0;2
2019-02-20 17:16:59;145;45;46;21;8;3;3;4;3;0;2
2019-02-20 17:17:58;145;45;46;21;8;3;3;4;3;0;2
2019-02-20 17:18:59;145;45;46;21;8;3;3;4;3;0;2
2019-02-20 17:19:58;145;45;46;21;8;3;3;4;3;0;2
2019-02-20 17:20:59;145;45;46;21;8;3;3;4;3;0;2
2019-02-20 17:21:59;145;45;46;21;8;3;3;4;3;0;2
2019-02-20 17:22:58;145;45;46;21;8;3;3;4;3;0;2
2019-02-20 17:23:59;145;45;46;21;8;3;3;4;3;0;2
2019-02-20 17:24:59;145;45;46;21;8;3;3;4;3;0;2
2019-02-20 17:25:58;147;45;48;21;8;3;3;4;3;0;2
2019-02-20 17:26:59;147;45;48;21;8;3;3;4;3;0;2
2019-02-20 17:27:58;148;45;49;21;8;3;3;4;3;0;2
2019-02-20 17:28:59;148;45;49;21;8;3;3;4;3;0;2
2019-02-20 17:29:59;149;45;49;22;8;3;3;4;3;0;2
2019-02-20 17:30:58;149;45;49;22;8;3;3;4;3;0;2
2019-02-20 17:31:59;149;45;49;22;8;3;3;4;3;0;2
2019-02-20 17:32:59;149;45;49;22;8;3;3;4;3;0;2
2019-02-20 17:33:58;149;45;49;22;8;3;3;4;3;0;2
2019-02-20 17:34:59;149;45;49;22;8;3;3;4;3;0;2
2019-02-20 17:35:59;149;45;49;22;8;3;3;4;3;0;2
2019-02-20 17:36:58;149;46;49;21;8;3;3;4;3;0;2
2019-02-20 17:37:59;149;46;49;21;8;3;3;4;3;0;2
2019-02-20 17:38:59;149;46;49;21;8;3;3;4;3;0;2
2019-02-20 17:39:58;149;46;49;21;8;3;3;4;3;0;2
2019-02-20 17:40:59;149;46;49;21;8;3;3;4;3;0;2
2019-02-20 17:41:59;149;46;49;21;8;3;3;4;3;0;2
2019-02-20 17:42:58;149;46;49;21;8;3;3;4;3;0;2
2019-02-20 17:43:59;149;46;49;21;8;3;3;4;3;0;2
2019-02-20 17:44:58;149;46;49;21;8;3;3;4;3;0;2
2019-02-20 17:45:59;149;46;49;21;8;3;3;4;3;0;2
2019-02-20 17:46:59;149;46;49;21;8;3;3;4;3;0;2
2019-02-20 17:47:58;149;46;49;21;8;3;3;4;3;0;2
2019-02-20 17:48:59;149;46;49;21;8;3;3;4;3;0;2
2019-02-20 17:49:59;149;46;49;21;8;3;3;4;3;0;2
2019-02-20 17:50:58;150;48;48;21;8;3;3;4;3;0;2
2019-02-20 17:51:59;152;49;49;21;8;3;3;4;3;0;2
2019-02-20 17:52:59;152;49;49;21;8;3;3;4;3;0;2
2019-02-20 17:53:58;152;49;49;21;8;3;3;4;3;0;2
2019-02-20 17:54:59;152;49;49;21;8;3;3;4;3;0;2
2019-02-20 17:56:00;153;50;49;21;8;3;3;4;3;0;2
2019-02-20 17:56:58;153;50;49;21;8;3;3;4;3;0;2
2019-02-20 17:57:59;153;50;49;21;8;3;3;4;3;0;2
2019-02-20 17:58:58;153;50;49;21;8;3;3;4;3;0;2
2019-02-20 17:59:59;154;50;50;21;8;3;3;4;3;0;2
2019-02-20 18:00:59;154;50;50;21;8;3;3;4;3;0;2
2019-02-20 18:01:58;154;50;50;21;8;3;3;4;3;0;2
2019-02-20 18:02:59;155;51;50;21;8;3;3;4;3;0;2
2019-02-20 18:03:58;155;51;50;21;8;3;3;4;3;0;2
2019-02-20 18:04:59;155;51;50;21;8;3;3;4;3;0;2
2019-02-20 18:05:59;156;51;51;21;8;3;3;4;3;0;2
2019-02-20 18:06:58;156;51;51;21;8;3;3;4;3;0;2
2019-02-20 18:07:59;158;52;51;21;9;3;3;4;3;0;2
2019-02-20 18:08:59;158;52;51;21;9;3;3;4;3;0;2
2019-02-20 18:09:58;158;52;51;21;9;3;3;4;3;0;2
2019-02-20 18:10:59;158;52;51;21;9;3;3;4;3;0;2
2019-02-20 18:12:00;159;52;51;21;9;3;3;4;3;0;2
2019-02-20 18:12:58;159;52;51;21;9;3;3;4;3;0;2
2019-02-20 18:14:00;160;52;52;21;9;3;3;4;3;0;2
2019-02-20 18:14:58;161;52;52;22;9;3;3;4;3;0;2
2019-02-20 18:15:59;161;52;52;22;9;3;3;4;3;0;2
2019-02-20 18:16:59;161;52;52;22;9;3;3;4;3;0;2
2019-02-20 18:17:58;161;52;52;22;9;3;3;4;3;0;2
2019-02-20 18:18:59;162;52;53;22;9;3;3;4;3;0;2
2019-02-20 18:19:58;163;53;53;22;9;3;3;4;3;0;2
2019-02-20 18:20:59;163;53;53;22;9;3;3;4;3;0;2
2019-02-20 18:21:59;163;53;53;22;9;3;3;4;3;0;2
2019-02-20 18:22:58;163;53;53;22;9;3;3;4;3;0;2
2019-02-20 18:23:59;163;53;53;22;9;3;3;4;3;0;2
2019-02-20 18:24:58;163;53;53;22;9;3;3;4;3;0;2
2019-02-20 18:25:59;163;53;53;22;9;3;3;4;3;0;2
2019-02-20 18:26:59;163;53;54;21;9;3;3;4;3;0;2
2019-02-20 18:27:58;163;53;54;21;9;3;3;4;3;0;2
2019-02-20 18:28:59;164;53;55;21;9;3;3;4;3;0;2
2019-02-20 18:29:59;164;53;55;21;9;3;3;4;3;0;2
2019-02-20 18:30:58;164;53;55;21;9;3;3;4;3;0;2
2019-02-20 18:31:59;164;53;55;21;9;3;3;4;3;0;2
2019-02-20 18:33:00;165;54;55;21;9;3;3;4;3;0;2
2019-02-20 18:33:58;167;55;55;21;10;3;3;4;3;0;2
2019-02-20 18:34:59;167;55;55;21;10;3;3;4;3;0;2
2019-02-20 18:35:58;167;55;55;21;10;3;3;4;3;0;2
2019-02-20 18:36:59;167;55;55;21;10;3;3;4;3;0;2
2019-02-20 18:37:58;168;55;56;21;10;3;3;4;3;0;2
2019-02-20 18:38:59;168;55;56;21;10;3;3;4;3;0;2
2019-02-20 18:39:59;168;55;56;21;10;3;3;4;3;0;2
2019-02-20 18:40:58;168;55;56;21;10;3;3;4;3;0;2
2019-02-20 18:41:59;168;55;56;21;10;3;3;4;3;0;2
2019-02-20 18:42:59;169;55;57;21;10;3;3;4;3;0;2
2019-02-20 18:43:58;169;55;57;21;10;3;3;4;3;0;2
2019-02-20 18:44:59;169;55;57;21;10;3;3;4;3;0;2
2019-02-20 18:45:58;169;55;57;21;10;3;3;4;3;0;2
2019-02-20 18:46:59;169;55;57;21;10;3;3;4;3;0;2
2019-02-20 18:47:59;169;55;57;21;10;3;3;4;3;0;2
2019-02-20 18:48:58;169;55;57;21;10;3;3;4;3;0;2
2019-02-20 18:49:59;169;55;57;21;10;3;3;4;3;0;2
2019-02-20 18:50:59;169;55;57;21;10;3;3;4;3;0;2
2019-02-20 18:51:58;169;55;57;21;10;3;3;4;3;0;2
2019-02-20 18:52:59;169;55;57;21;10;3;3;4;3;0;2
2019-02-20 18:53:58;169;55;57;21;10;3;3;4;3;0;2
2019-02-20 18:54:59;169;55;57;21;10;3;3;4;3;0;2
2019-02-20 18:55:58;170;56;57;21;10;3;3;4;3;0;2
2019-02-20 18:56:59;170;56;57;21;10;3;3;4;3;0;2
2019-02-20 18:57:59;170;56;57;21;10;3;3;4;3;0;2
2019-02-20 18:58:58;170;55;58;21;10;3;3;4;3;0;2
2019-02-20 18:59:59;170;55;58;21;10;3;3;4;3;0;2
2019-02-20 19:00:59;170;55;58;21;10;3;3;4;3;0;2
2019-02-20 19:01:58;170;55;58;21;10;3;3;4;3;0;2
2019-02-20 19:02:59;170;55;58;21;10;3;3;4;3;0;2
2019-02-20 19:03:58;171;56;58;21;10;3;3;4;3;0;2
2019-02-20 19:04:59;171;56;58;21;10;3;3;4;3;0;2
2019-02-20 19:05:59;172;57;58;21;10;3;3;4;3;0;2
2019-02-20 19:06:58;173;57;58;21;10;3;4;4;3;0;2
2019-02-20 19:07:59;173;57;58;21;10;3;4;4;3;0;2
2019-02-20 19:08:58;174;57;59;21;10;3;4;4;3;0;2
2019-02-20 19:09:59;174;57;59;21;10;3;4;4;3;0;2
2019-02-20 19:10:59;174;57;59;21;10;3;4;4;3;0;2
2019-02-20 19:11:58;174;57;59;21;10;3;4;4;3;0;2
2019-02-20 19:12:59;174;57;59;21;10;3;4;4;3;0;2
2019-02-20 19:13:58;175;57;59;21;10;3;4;4;3;0;2
2019-02-20 19:14:59;175;57;59;21;10;3;4;4;3;0;2
2019-02-20 19:15:59;175;58;58;21;10;3;4;4;3;0;2
2019-02-20 19:16:58;175;58;58;21;10;3;4;4;3;0;2
2019-02-20 19:17:59;175;58;58;21;10;3;4;4;3;0;2
2019-02-20 19:18:59;175;58;58;21;10;3;4;4;3;0;2
2019-02-20 19:19:58;175;58;58;21;10;3;4;4;3;0;2
2019-02-20 19:20:59;176;58;59;21;10;3;4;4;3;0;2
2019-02-20 19:21:58;176;58;59;21;10;3;4;4;3;0;2
2019-02-20 19:22:59;177;59;59;21;10;3;4;4;3;0;2
2019-02-20 19:23:59;178;60;59;21;10;3;4;4;3;0;2
2019-02-20 19:24:58;178;60;59;21;10;3;4;4;3;0;2
2019-02-20 19:25:59;178;60;59;21;10;3;4;4;3;0;2
2019-02-20 19:26:59;178;60;59;21;10;3;4;4;3;0;2
2019-02-20 19:27:58;179;60;60;21;10;3;4;4;3;0;2
2019-02-20 19:28:59;179;60;60;21;10;3;4;4;3;0;2
2019-02-20 19:29:58;179;60;60;21;10;3;4;4;3;0;2
2019-02-20 19:30:59;179;60;60;21;10;3;4;4;3;0;2
2019-02-20 19:31:59;179;60;60;21;10;3;4;4;3;0;2
2019-02-20 19:32:58;179;60;60;21;10;3;4;4;3;0;2
2019-02-20 19:33:59;179;60;60;21;10;3;4;4;3;0;2
2019-02-20 19:34:59;179;60;60;21;10;3;4;4;3;0;2
2019-02-20 19:35:58;179;60;60;21;10;3;4;4;3;0;2
2019-02-20 19:36:59;179;60;60;21;10;3;4;4;3;0;2
2019-02-20 19:37:58;180;60;61;21;10;3;4;4;3;0;2
2019-02-20 19:38:59;180;60;61;21;10;3;4;4;3;0;2
2019-02-20 19:39:59;182;60;62;22;10;3;4;4;3;0;2
2019-02-20 19:40:58;182;60;62;22;10;3;4;4;3;0;2
2019-02-20 19:41:59;183;61;62;22;10;3;4;4;3;0;2
2019-02-20 19:42:58;183;61;62;22;10;3;4;4;3;0;2
2019-02-20 19:43:59;185;62;63;22;10;3;4;4;3;0;2
