datetime;total_votes;Tae4ka;DrumBox;enze;Oleum;nickpo;voklo;petro-ew;asap;nenaabum;minddiffuzion
2019-08-21 15:14:58;187;113;18;14;10;5;4;4;2;2;0
2019-08-21 15:15:59;187;113;18;14;10;5;4;4;2;2;0
2019-08-21 15:16:58;187;113;18;14;10;5;4;4;2;2;0
2019-08-21 15:17:59;187;113;18;14;10;5;4;4;2;2;0
2019-08-21 15:18:59;187;113;18;14;10;5;4;4;2;2;0
2019-08-21 15:19:58;187;113;18;14;10;5;4;4;2;2;0
2019-08-21 15:20:59;187;113;18;14;10;5;4;4;2;2;0
2019-08-21 15:21:58;187;113;18;14;10;5;4;4;2;2;0
2019-08-21 15:22:59;187;113;18;14;10;5;4;4;2;2;0
2019-08-21 15:23:59;187;113;18;14;10;5;4;4;2;2;0
2019-08-21 15:24:58;187;113;18;14;10;5;4;4;2;2;0
2019-08-21 15:25:59;187;113;18;14;10;5;4;4;2;2;0
2019-08-21 15:26:58;187;113;18;14;10;5;4;4;2;2;0
2019-08-21 15:27:59;187;113;18;14;10;5;4;4;2;2;0
2019-08-21 15:28:58;187;113;18;14;10;5;4;4;2;2;0
2019-08-21 15:29:59;188;113;18;14;11;5;4;4;2;2;0
2019-08-21 15:30:58;188;113;18;14;11;5;4;4;2;2;0
2019-08-21 15:31:59;188;113;18;14;11;5;4;4;2;2;0
2019-08-21 15:32:59;188;113;18;14;11;5;4;4;2;2;0
2019-08-21 15:33:58;188;113;18;14;11;5;4;4;2;2;0
2019-08-21 15:34:59;189;113;18;14;11;5;4;4;2;2;0
2019-08-21 15:35:58;189;113;18;14;11;5;4;4;2;2;0
2019-08-21 15:36:59;189;113;18;14;11;5;4;4;2;2;0
2019-08-21 15:37:58;189;113;18;14;11;5;4;4;2;2;0
2019-08-21 15:38:59;189;113;18;14;11;5;4;4;2;2;0
2019-08-21 15:39:58;189;113;18;14;11;5;4;4;2;2;0
2019-08-21 15:40:59;189;112;19;14;11;5;4;4;2;2;0
2019-08-21 15:41:58;189;112;19;14;11;5;4;4;2;2;0
2019-08-21 15:42:59;189;112;19;14;11;5;4;4;2;2;0
2019-08-21 15:43:58;189;112;19;14;11;5;4;4;2;2;0
2019-08-21 15:44:59;189;112;19;14;11;5;4;4;2;2;0
2019-08-21 15:45:58;189;112;19;14;11;5;4;4;2;2;0
2019-08-21 15:46:59;189;112;19;14;11;5;4;4;2;2;0
2019-08-21 15:47:58;189;112;19;14;11;5;4;4;2;2;0
2019-08-21 15:48:59;189;112;19;14;11;5;4;4;2;2;0
2019-08-21 15:49:59;189;112;19;14;11;5;4;4;2;2;0
2019-08-21 15:50:58;189;112;19;14;11;5;4;4;2;2;0
2019-08-21 15:51:59;189;112;19;14;11;5;4;4;2;2;0
2019-08-21 15:52:58;189;112;19;14;11;5;4;4;2;2;0
2019-08-21 15:53:59;189;112;19;14;11;5;4;4;2;2;0
2019-08-21 15:54:58;189;112;19;14;11;5;4;4;2;2;0
2019-08-21 15:55:59;189;112;19;14;11;5;4;4;2;2;0
2019-08-21 15:56:58;189;112;19;14;11;5;4;4;2;2;0
2019-08-21 15:58:00;189;112;19;14;11;5;4;4;2;2;0
2019-08-21 15:58:58;189;112;19;14;11;5;4;4;2;2;0
2019-08-21 15:59:59;189;112;19;14;11;5;4;4;2;2;0
2019-08-21 16:00:59;189;112;19;14;11;5;4;4;2;2;0
2019-08-21 16:01:59;189;112;19;14;11;5;4;4;2;2;0
2019-08-21 16:02:58;189;112;19;14;11;5;4;4;2;2;0
2019-08-21 16:03:59;189;112;19;14;11;5;4;4;2;2;0
2019-08-21 16:04:59;189;112;19;14;11;5;4;4;2;2;0
2019-08-21 16:05:58;189;112;19;14;11;5;4;4;2;2;0
2019-08-21 16:06:59;190;113;19;14;11;5;4;4;2;2;0
2019-08-21 16:07:58;190;113;19;14;11;5;4;4;2;2;0
2019-08-21 16:08:59;190;113;19;14;11;5;4;4;2;2;0
2019-08-21 16:09:58;190;113;19;14;11;5;4;4;2;2;0
2019-08-21 16:10:59;190;113;19;14;11;5;4;4;2;2;0
2019-08-21 16:11:58;190;113;19;14;11;5;4;4;2;2;0
2019-08-21 16:12:59;191;113;19;14;12;5;4;4;2;2;0
2019-08-21 16:13:58;191;113;19;14;12;5;4;4;2;2;0
2019-08-21 16:14:59;191;113;19;14;12;5;4;4;2;2;0
2019-08-21 16:15:58;191;113;19;14;12;5;4;4;2;2;0
2019-08-21 16:16:59;191;113;19;14;12;5;4;4;2;2;0
2019-08-21 16:17:58;192;114;19;14;12;5;4;4;2;2;0
2019-08-21 16:18:59;194;116;19;14;12;5;4;4;2;2;0
2019-08-21 16:19:58;196;117;20;14;12;5;4;4;2;2;0
2019-08-21 16:20:59;196;117;20;14;12;5;4;4;2;2;0
2019-08-21 16:21:58;196;117;20;14;12;5;4;4;2;2;0
2019-08-21 16:22:59;196;117;20;14;12;5;4;4;2;2;0
2019-08-21 16:23:58;196;117;20;14;12;5;4;4;2;2;0
2019-08-21 16:24:59;196;117;20;14;12;5;4;4;2;2;0
2019-08-21 16:25:58;196;117;20;14;12;5;4;4;2;2;0
2019-08-21 16:26:59;196;117;20;14;12;5;4;4;2;2;0
2019-08-21 16:27:59;196;117;20;14;12;5;4;4;2;2;0
2019-08-21 16:28:58;196;117;20;14;12;5;4;4;2;2;0
2019-08-21 16:29:59;196;117;20;14;12;5;4;4;2;2;0
2019-08-21 16:30:58;196;117;20;14;12;5;4;4;2;2;0
2019-08-21 16:31:59;197;118;20;14;12;5;4;4;2;2;0
2019-08-21 16:32:58;198;118;21;14;12;5;4;4;2;2;0
2019-08-21 16:33:59;198;118;21;14;12;5;4;4;2;2;0
2019-08-21 16:34:58;198;118;21;14;12;5;4;4;2;2;0
2019-08-21 16:35:59;198;118;21;14;12;5;4;4;2;2;0
2019-08-21 16:36:58;198;118;21;14;12;5;4;4;2;2;0
2019-08-21 16:37:59;198;118;21;14;12;5;4;4;2;2;0
2019-08-21 16:38:58;198;118;21;14;12;5;4;4;2;2;0
2019-08-21 16:39:59;198;118;21;14;12;5;4;4;2;2;0
2019-08-21 16:40:59;198;118;21;14;12;5;4;4;2;2;0
2019-08-21 16:41:58;198;118;21;14;12;5;4;4;2;2;0
2019-08-21 16:42:59;199;118;22;14;12;5;4;4;2;2;0
2019-08-21 16:43:58;199;118;22;14;12;5;4;4;2;2;0
2019-08-21 16:44:59;199;118;22;14;12;5;4;4;2;2;0
2019-08-21 16:45:58;199;118;22;14;12;5;4;4;2;2;0
2019-08-21 16:46:59;200;118;23;14;12;5;4;4;2;2;0
2019-08-21 16:47:59;200;118;23;14;12;5;4;4;2;2;0
2019-08-21 16:48:58;200;118;23;14;12;5;4;4;2;2;0
2019-08-21 16:49:59;200;118;23;14;12;5;4;4;2;2;0
2019-08-21 16:50:58;200;118;23;14;12;5;4;4;2;2;0
2019-08-21 16:51:59;200;118;23;14;12;5;4;4;2;2;0
2019-08-21 16:52:58;200;118;23;14;12;5;4;4;2;2;0
2019-08-21 16:53:59;200;118;23;14;12;5;4;4;2;2;0
2019-08-21 16:54:58;201;119;23;14;12;5;4;4;2;2;0
2019-08-21 16:55:59;201;119;23;14;12;5;4;4;2;2;0
2019-08-21 16:56:58;201;119;23;14;12;5;4;4;2;2;0
2019-08-21 16:58:00;201;119;23;13;13;5;4;4;2;2;0
2019-08-21 16:58:58;202;120;23;13;13;5;4;4;2;2;0
2019-08-21 16:59:59;202;120;23;13;13;5;4;4;2;2;0
2019-08-21 17:00:58;202;120;23;13;13;5;4;4;2;2;0
2019-08-21 17:01:59;202;120;23;13;13;5;4;4;2;2;0
2019-08-21 17:02:59;202;120;23;13;13;5;4;4;2;2;0
2019-08-21 17:03:58;203;120;23;13;14;5;4;4;2;2;0
2019-08-21 17:04:59;203;120;23;14;13;5;4;4;2;2;0
2019-08-21 17:05:58;203;120;23;14;13;5;4;4;2;2;0
2019-08-21 17:06:59;204;120;23;14;13;5;4;5;2;2;0
2019-08-21 17:07:59;204;120;23;14;13;5;4;5;2;2;0
2019-08-21 17:08:58;204;120;23;14;13;5;4;5;2;2;0
2019-08-21 17:09:59;205;121;23;14;13;5;4;5;2;2;0
2019-08-21 17:10:58;205;121;23;14;13;5;4;5;2;2;0
2019-08-21 17:11:59;205;121;23;14;13;5;4;5;2;2;0
2019-08-21 17:12:59;205;121;23;14;13;5;4;5;2;2;0
2019-08-21 17:13:59;205;121;23;14;13;5;4;5;2;2;0
2019-08-21 17:14:58;205;121;23;14;13;5;4;5;2;2;0
2019-08-21 17:15:59;205;121;23;14;13;5;4;5;2;2;0
2019-08-21 17:16:59;205;121;23;14;13;5;4;5;2;2;0
2019-08-21 17:17:58;205;121;23;14;13;5;4;5;2;2;0
2019-08-21 17:18:59;205;121;23;14;13;5;4;5;2;2;0
2019-08-21 17:19:58;205;121;23;14;13;5;4;5;2;2;0
2019-08-21 17:20:59;205;121;23;14;13;5;4;5;2;2;0
2019-08-21 17:21:58;205;121;23;14;13;5;4;5;2;2;0
2019-08-21 17:22:59;205;121;23;14;13;5;4;5;2;2;0
2019-08-21 17:23:58;205;121;23;14;13;5;4;5;2;2;0
2019-08-21 17:24:59;205;121;23;14;13;5;4;5;2;2;0
2019-08-21 17:25:58;205;121;23;14;13;5;4;5;2;2;0
2019-08-21 17:26:59;205;121;23;14;13;5;4;5;2;2;0
2019-08-21 17:27:58;205;121;24;14;13;5;4;5;2;2;0
2019-08-21 17:28:59;205;121;24;14;13;5;4;5;2;2;0
2019-08-21 17:29:58;205;121;24;14;13;5;4;5;2;2;0
2019-08-21 17:30:59;205;121;24;14;13;5;4;5;2;2;0
2019-08-21 17:31:59;205;121;24;14;13;5;4;5;2;2;0
2019-08-21 17:32:58;205;121;24;14;13;5;4;5;2;2;0
2019-08-21 17:33:59;205;121;24;14;13;5;4;5;2;2;0
2019-08-21 17:34:58;205;121;24;14;13;5;4;5;2;2;0
2019-08-21 17:35:59;205;121;24;14;13;5;4;5;2;2;0
2019-08-21 17:36:58;206;122;24;14;13;5;4;5;2;2;0
2019-08-21 17:37:59;206;122;24;14;13;5;4;5;2;2;0
2019-08-21 17:38:58;206;122;24;14;13;5;4;5;2;2;0
2019-08-21 17:39:59;206;122;24;14;13;5;4;5;2;2;0
2019-08-21 17:40:58;206;122;24;14;13;5;4;5;2;2;0
2019-08-21 17:41:59;207;122;24;14;14;5;4;5;2;2;0
2019-08-21 17:42:58;207;122;24;14;14;5;4;5;2;2;0
2019-08-21 17:43:59;207;122;24;14;14;5;4;5;2;2;0
2019-08-21 17:44:58;207;122;24;14;14;5;4;5;2;2;0
2019-08-21 17:45:59;207;122;24;15;13;5;4;5;2;2;0
2019-08-21 17:46:58;207;122;24;15;13;5;4;5;2;2;0
2019-08-21 17:47:59;207;122;24;15;13;5;4;5;2;2;0
2019-08-21 17:48:59;207;122;24;15;13;5;4;5;2;2;0
2019-08-21 17:49:58;207;122;24;15;13;5;4;5;2;2;0
2019-08-21 17:50:59;207;122;24;15;13;5;4;5;2;2;0
2019-08-21 17:51:58;208;122;25;15;13;5;4;5;2;2;0
2019-08-21 17:52:59;208;122;25;15;13;5;4;5;2;2;0
2019-08-21 17:53:58;208;122;25;15;13;5;4;5;2;2;0
2019-08-21 17:54:59;208;122;25;15;13;5;4;5;2;2;0
2019-08-21 17:55:58;208;122;25;15;13;5;4;5;2;2;0
2019-08-21 17:56:59;208;122;25;15;13;5;4;5;2;2;0
2019-08-21 17:57:58;208;122;25;15;13;5;4;5;2;2;0
2019-08-21 17:58:59;208;122;26;15;13;5;4;5;2;2;0
2019-08-21 17:59:58;209;123;26;15;13;5;4;5;2;2;0
2019-08-21 18:00:59;209;123;26;15;13;5;4;5;2;2;0
2019-08-21 18:01:58;209;123;26;15;13;5;4;5;2;2;0
2019-08-21 18:02:59;209;123;26;15;13;5;4;5;2;2;0
2019-08-21 18:03:58;209;123;26;15;13;5;4;5;2;2;0
2019-08-21 18:04:59;209;123;26;15;13;5;4;5;2;2;0
2019-08-21 18:05:59;209;123;26;15;13;5;4;5;2;2;0
2019-08-21 18:06:58;209;123;26;15;13;5;4;5;2;2;0
2019-08-21 18:07:59;209;123;26;15;13;5;4;5;2;2;0
2019-08-21 18:08:58;209;123;26;15;13;5;4;5;2;2;0
2019-08-21 18:09:59;209;123;26;15;13;5;4;5;2;2;0
2019-08-21 18:10:58;209;123;26;15;13;5;4;5;2;2;0
2019-08-21 18:11:59;209;123;26;15;13;5;4;5;2;2;0
2019-08-21 18:12:58;209;123;26;15;13;5;4;5;2;2;0
2019-08-21 18:13:59;209;123;26;15;13;5;4;5;2;2;0
2019-08-21 18:14:59;209;123;26;15;13;5;4;5;2;2;0
2019-08-21 18:15:58;209;123;26;15;13;5;4;5;2;2;0
2019-08-21 18:16:59;208;122;26;15;13;5;4;5;2;2;0
2019-08-21 18:17:58;208;122;26;15;13;5;4;5;2;2;0
2019-08-21 18:18:59;208;122;26;15;13;5;4;5;2;2;0
2019-08-21 18:19:58;208;122;26;15;13;5;4;5;2;2;0
2019-08-21 18:20:59;208;122;26;15;13;5;4;5;2;2;0
2019-08-21 18:21:58;208;122;26;15;13;5;4;5;2;2;0
2019-08-21 18:22:59;209;122;27;15;13;5;4;5;2;2;0
2019-08-21 18:23:59;209;122;27;15;13;5;4;5;2;2;0
2019-08-21 18:24:58;209;122;27;15;13;5;4;5;2;2;0
2019-08-21 18:25:59;209;122;27;15;13;5;4;5;2;2;0
2019-08-21 18:26:58;209;122;27;15;13;5;4;5;2;2;0
2019-08-21 18:27:59;209;122;27;15;13;5;4;5;2;2;0
2019-08-21 18:28:58;209;122;27;15;13;5;4;5;2;2;0
2019-08-21 18:29:59;209;122;27;15;13;5;4;5;2;2;0
2019-08-21 18:30:58;210;122;28;15;13;5;4;5;2;2;0
2019-08-21 18:31:59;210;121;29;15;13;5;4;5;2;2;0
2019-08-21 18:32:58;210;121;29;15;13;5;4;5;2;2;0
2019-08-21 18:33:59;211;122;29;15;13;5;4;5;2;2;0
2019-08-21 18:34:58;211;122;29;15;13;5;4;5;2;2;0
2019-08-21 18:35:59;211;122;29;15;13;5;4;5;2;2;0
2019-08-21 18:36:59;211;122;29;15;13;5;4;5;2;2;0
2019-08-21 18:37:58;212;122;30;15;13;5;4;5;2;2;0
2019-08-21 18:38:59;212;122;30;15;13;5;4;5;2;2;0
2019-08-21 18:39:59;212;122;30;15;13;5;4;5;2;2;0
2019-08-21 18:40:58;212;122;30;15;13;5;4;5;2;2;0
2019-08-21 18:41:59;213;122;30;15;13;6;4;5;2;2;0
2019-08-21 18:42:58;213;122;30;15;13;6;4;5;2;2;0
2019-08-21 18:43:59;213;122;30;15;13;6;4;5;2;2;0
2019-08-21 18:44:58;213;122;30;15;13;6;4;5;2;2;0
2019-08-21 18:45:59;214;122;30;16;13;6;4;5;2;2;0
2019-08-21 18:46:58;214;122;30;16;13;6;4;5;2;2;0
2019-08-21 18:47:59;215;123;30;16;13;6;4;5;2;2;0
2019-08-21 18:48:58;215;123;30;16;13;6;4;5;2;2;0
2019-08-21 18:49:59;215;123;30;16;13;6;4;5;2;2;0
2019-08-21 18:50:58;215;123;30;16;13;6;4;5;2;2;0
2019-08-21 18:51:59;216;124;30;16;13;6;4;5;2;2;0
2019-08-21 18:52:58;216;124;30;16;13;6;4;5;2;2;0
2019-08-21 18:53:59;216;124;30;16;13;6;4;5;2;2;0
2019-08-21 18:54:59;216;124;30;16;13;6;4;5;2;2;0
2019-08-21 18:55:58;216;124;30;16;13;6;4;5;2;2;0
2019-08-21 18:56:59;216;124;30;16;13;6;4;5;2;2;0
2019-08-21 18:57:58;216;124;30;16;13;6;4;5;2;2;0
2019-08-21 18:58:59;216;124;30;16;13;6;4;5;2;2;0
2019-08-21 18:59:58;216;124;30;16;13;6;4;5;2;2;0
2019-08-21 19:00:59;216;124;30;16;13;6;4;5;2;2;0
2019-08-21 19:01:59;216;124;30;16;13;6;4;5;2;2;0
2019-08-21 19:02:58;216;124;30;16;13;6;4;5;2;2;0
2019-08-21 19:03:59;216;124;30;16;13;6;4;5;2;2;0
2019-08-21 19:04:58;216;124;30;16;13;6;4;5;2;2;0
2019-08-21 19:05:59;217;125;30;16;13;6;4;5;2;2;0
2019-08-21 19:06:59;217;125;30;16;13;6;4;5;2;2;0
2019-08-21 19:07:58;217;125;30;16;13;6;4;5;2;2;0
2019-08-21 19:08:59;217;125;30;16;13;6;4;5;2;2;0
2019-08-21 19:09:58;217;125;30;16;13;6;4;5;2;2;0
2019-08-21 19:10:59;217;125;30;16;13;6;4;5;2;2;0
2019-08-21 19:11:58;217;125;30;16;13;6;4;5;2;2;0
2019-08-21 19:12:59;217;125;30;16;13;6;4;5;2;2;0
2019-08-21 19:13:59;217;125;30;16;13;6;4;5;2;2;0
2019-08-21 19:14:58;217;125;30;16;13;6;4;5;2;2;0
2019-08-21 19:15:59;217;125;30;16;13;6;4;5;2;2;0
2019-08-21 19:16:58;217;125;30;16;13;6;4;5;2;2;0
2019-08-21 19:17:59;217;125;30;16;13;6;4;5;2;2;0
2019-08-21 19:18:59;217;125;30;16;13;6;4;5;2;2;0
2019-08-21 19:19:58;217;125;30;16;13;6;4;5;2;2;0
2019-08-21 19:20:59;217;125;30;16;13;6;4;5;2;2;0
2019-08-21 19:21:58;217;125;30;16;13;6;4;5;2;2;0
2019-08-21 19:22:59;217;125;30;16;13;6;4;5;2;2;0
2019-08-21 19:23:58;217;125;30;16;13;6;4;5;2;2;0
2019-08-21 19:24:59;217;125;30;16;13;6;4;5;2;2;0
2019-08-21 19:25:58;217;125;30;16;13;6;4;5;2;2;0
2019-08-21 19:26:59;217;125;30;16;13;6;4;5;2;2;0
2019-08-21 19:27:59;217;125;30;16;13;6;4;5;2;2;0
2019-08-21 19:28:58;217;125;30;16;13;6;4;5;2;2;0
2019-08-21 19:29:59;217;125;30;16;13;6;4;5;2;2;0
2019-08-21 19:30:58;218;126;30;16;13;6;4;5;2;2;0
2019-08-21 19:31:59;218;126;30;16;13;6;4;5;2;2;0
2019-08-21 19:32:58;218;126;30;16;13;6;4;5;2;2;0
2019-08-21 19:33:59;218;126;30;16;13;6;4;5;2;2;0
2019-08-21 19:34:58;219;127;30;16;13;6;4;5;2;2;0
2019-08-21 19:35:59;219;127;30;16;13;6;4;5;2;2;0
2019-08-21 19:36:58;219;127;30;16;13;6;4;5;2;2;0
2019-08-21 19:37:59;219;127;30;16;13;6;4;5;2;2;0
2019-08-21 19:38:58;219;127;30;16;13;6;4;5;2;2;0
2019-08-21 19:39:59;219;127;30;16;13;6;4;5;2;2;0
2019-08-21 19:40:58;219;127;30;16;13;6;4;5;2;2;0
2019-08-21 19:41:59;219;127;30;16;13;6;4;5;2;2;0
2019-08-21 19:42:58;219;127;30;16;13;6;4;5;2;2;0
2019-08-21 19:43:59;219;127;30;16;13;6;4;5;2;2;0
2019-08-21 19:44:59;219;127;30;16;13;6;4;5;2;2;0
2019-08-21 19:45:58;219;127;30;16;13;6;4;5;2;2;0
2019-08-21 19:46:59;219;127;30;16;13;6;4;5;2;2;0
2019-08-21 19:47:58;219;127;30;16;13;6;4;5;2;2;0
2019-08-21 19:48:59;219;127;30;16;13;6;4;5;2;2;0
2019-08-21 19:49:58;219;127;30;16;13;6;4;5;2;2;0
2019-08-21 19:50:59;219;127;30;16;13;6;4;5;2;2;0
2019-08-21 19:51:59;219;127;30;16;13;6;4;5;2;2;0
2019-08-21 19:52:58;219;127;30;16;13;6;4;5;2;2;0
2019-08-21 19:53:59;220;128;30;16;13;6;4;5;2;2;0
2019-08-21 19:54:59;220;128;30;16;13;6;4;5;3;2;0
2019-08-21 19:55:58;220;128;30;16;13;6;4;5;3;2;0
2019-08-21 19:56:59;220;128;30;16;13;6;4;5;3;2;0
2019-08-21 19:57:59;220;128;30;16;13;6;4;5;3;2;0
2019-08-21 19:58:58;220;128;30;16;13;6;4;5;3;2;0
2019-08-21 19:59:59;220;128;30;16;13;6;4;5;3;2;0
2019-08-21 20:00:58;220;128;30;16;13;6;4;5;3;2;0
2019-08-21 20:01:59;220;128;30;16;13;6;4;5;3;2;0
2019-08-21 20:02:58;220;128;30;16;13;6;4;5;3;2;0
2019-08-21 20:03:59;220;128;30;16;13;6;4;5;3;2;0
2019-08-21 20:04:59;220;128;30;16;13;6;4;5;3;2;0
2019-08-21 20:05:58;220;128;30;16;13;6;4;5;3;2;0
2019-08-21 20:06:59;220;128;30;16;13;6;4;5;3;2;0
2019-08-21 20:07:58;220;128;30;16;13;6;4;5;3;2;0
2019-08-21 20:08:59;220;128;30;16;13;6;4;5;3;2;0
2019-08-21 20:09:58;220;128;30;16;13;6;4;5;3;2;0
2019-08-21 20:10:59;220;128;30;16;13;6;4;5;3;2;0
2019-08-21 20:11:59;220;128;30;16;13;6;4;5;3;2;0
2019-08-21 20:12:58;220;128;30;16;13;6;4;5;3;2;0
2019-08-21 20:13:59;220;128;30;16;13;6;4;5;3;2;0
2019-08-21 20:14:58;220;128;30;16;13;6;4;5;3;2;0
2019-08-21 20:15:59;220;128;30;16;13;6;4;5;3;2;0
2019-08-21 20:16:58;220;128;30;16;13;6;4;5;3;2;0
2019-08-21 20:17:59;220;128;30;16;13;6;4;5;3;2;0
2019-08-21 20:18:58;222;129;31;16;13;6;4;5;3;2;0
2019-08-21 20:19:59;223;129;31;16;13;6;5;5;3;2;0
2019-08-21 20:20:59;223;129;31;16;13;6;5;5;3;2;0
2019-08-21 20:21:58;223;129;31;16;13;6;5;5;3;2;0
2019-08-21 20:22:59;224;130;31;16;13;6;5;5;3;2;0
2019-08-21 20:23:58;224;130;31;16;13;6;5;5;3;2;0
2019-08-21 20:24:59;224;130;31;16;13;6;5;5;3;2;0
2019-08-21 20:25:58;224;130;31;16;13;6;5;5;3;2;0
2019-08-21 20:26:59;224;130;31;16;13;6;5;5;3;2;0
2019-08-21 20:27:58;224;130;31;16;13;6;5;5;3;2;0
2019-08-21 20:28:59;224;130;31;16;13;6;5;5;3;2;0
2019-08-21 20:29:58;224;129;31;17;13;6;5;5;3;2;0
2019-08-21 20:30:59;224;129;31;17;13;6;5;5;3;2;0
2019-08-21 20:31:58;224;129;31;17;13;6;5;5;3;2;0
2019-08-21 20:32:59;224;129;31;17;13;6;5;5;3;2;0
2019-08-21 20:33:58;224;129;31;17;13;6;5;5;3;2;0
2019-08-21 20:34:59;224;129;31;17;13;6;5;5;3;2;0
2019-08-21 20:35:58;225;130;31;17;13;6;5;5;3;2;0
2019-08-21 20:36:59;225;130;31;17;13;6;5;5;3;2;0
2019-08-21 20:37:59;225;130;31;17;13;6;5;5;3;2;0
2019-08-21 20:38:58;225;130;31;17;13;6;5;5;3;2;0
2019-08-21 20:39:59;225;130;31;17;13;6;5;5;3;2;0
2019-08-21 20:40:58;225;130;31;17;13;6;5;5;3;2;0
2019-08-21 20:41:59;226;131;31;17;13;6;5;5;3;2;0
2019-08-21 20:42:59;226;131;31;17;13;6;5;5;3;2;0
2019-08-21 20:43:58;226;131;31;17;13;6;5;5;3;2;0
2019-08-21 20:44:59;226;131;31;17;13;6;5;5;3;2;0
2019-08-21 20:45:59;226;131;31;17;13;6;5;5;3;2;0
2019-08-21 20:46:58;226;131;31;17;13;6;5;5;3;2;0
2019-08-21 20:47:59;226;131;31;17;13;6;5;5;3;2;0
2019-08-21 20:48:58;226;131;31;17;13;6;5;5;3;2;0
2019-08-21 20:49:59;226;131;31;17;13;6;5;5;3;2;0
2019-08-21 20:50:58;226;132;31;17;13;6;5;4;3;2;0
2019-08-21 20:51:59;226;133;31;17;13;6;5;4;3;2;1
2019-08-21 20:52:59;226;133;31;17;13;6;5;4;3;2;1
2019-08-21 20:53:58;226;133;31;17;13;6;5;4;3;2;1
2019-08-21 20:54:59;226;133;31;17;13;6;5;4;3;2;1
2019-08-21 20:55:58;226;133;31;17;13;6;5;4;3;2;1
2019-08-21 20:56:59;226;133;31;17;13;6;5;4;3;2;1
2019-08-21 20:57:58;226;133;31;17;13;6;5;4;3;2;1
2019-08-21 20:58:59;226;133;31;17;13;6;5;4;3;2;1
2019-08-21 20:59:58;226;133;31;17;13;6;5;4;3;2;1
