datetime;total_votes;Рысьь;Herurg;DrinkHunter;XASSA;Lanista;pupsique;Есения;KOCTOPE3;yachik;brammator
2019-03-27 13:41:59;190;54;60;21;9;11;4;3;3;7;3
2019-03-27 13:42:58;190;54;60;21;9;11;4;3;3;7;3
2019-03-27 13:43:59;191;54;62;21;9;11;4;3;3;7;3
2019-03-27 13:44:59;191;54;62;21;9;11;4;3;3;7;3
2019-03-27 13:45:58;191;54;62;21;9;11;4;3;3;7;3
2019-03-27 13:46:59;192;55;62;21;9;11;4;3;3;7;3
2019-03-27 13:48:00;192;55;62;21;9;11;4;3;3;7;3
2019-03-27 13:48:58;192;55;62;21;9;11;4;3;3;7;3
2019-03-27 13:49:59;193;55;63;21;9;11;4;3;3;7;3
2019-03-27 13:50:58;193;55;63;21;9;11;4;3;3;7;3
2019-03-27 13:51:59;193;55;63;21;9;11;4;3;3;7;3
2019-03-27 13:52:59;193;55;63;21;9;11;4;3;3;7;3
2019-03-27 13:53:58;193;55;63;21;9;11;4;3;3;7;3
2019-03-27 13:54:59;193;55;63;21;9;11;4;3;3;7;3
2019-03-27 13:55:59;193;55;63;21;9;11;4;3;3;7;3
2019-03-27 13:56:58;194;55;63;22;9;11;4;3;3;7;3
2019-03-27 13:57:59;194;55;63;22;9;11;4;3;3;7;3
2019-03-27 13:58:59;195;55;63;22;9;11;5;3;3;7;3
2019-03-27 13:59:58;195;55;63;22;9;11;5;3;3;7;3
2019-03-27 14:00:59;195;55;63;22;9;11;5;3;3;7;3
2019-03-27 14:01:59;195;55;63;22;9;11;5;3;3;7;3
2019-03-27 14:02:58;195;55;63;22;9;11;5;3;3;7;3
2019-03-27 14:03:59;195;55;63;22;9;11;5;3;3;7;3
2019-03-27 14:04:59;195;55;62;23;9;11;5;3;3;7;3
2019-03-27 14:05:58;197;56;62;23;9;11;5;3;3;7;4
2019-03-27 14:06:59;198;57;62;23;9;11;5;3;3;7;4
2019-03-27 14:07:59;197;57;61;23;9;11;5;3;3;7;4
2019-03-27 14:08:58;199;58;61;23;9;12;5;3;3;7;4
2019-03-27 14:09:59;200;58;62;23;9;12;5;3;3;7;4
2019-03-27 14:11:00;201;58;62;23;9;13;5;3;3;7;4
2019-03-27 14:11:58;201;58;62;23;9;13;5;3;3;7;4
2019-03-27 14:12:59;201;58;62;23;9;13;5;3;3;7;4
2019-03-27 14:13:59;202;58;62;24;9;13;5;3;3;7;4
2019-03-27 14:14:58;203;58;62;25;9;13;5;3;3;7;4
2019-03-27 14:15:59;203;58;62;25;9;13;5;3;3;7;4
2019-03-27 14:16:58;203;58;62;25;9;13;5;3;3;7;4
2019-03-27 14:17:59;203;58;62;25;9;13;5;3;3;7;4
2019-03-27 14:18:59;203;58;62;25;9;13;5;3;3;7;4
2019-03-27 14:19:58;203;58;62;25;9;13;5;3;3;7;4
2019-03-27 14:20:59;203;58;62;25;9;13;5;3;3;7;4
2019-03-27 14:21:59;203;58;62;25;9;13;5;3;3;7;4
2019-03-27 14:22:58;204;58;63;25;9;13;5;3;3;7;4
2019-03-27 14:23:59;205;59;63;25;9;13;5;3;3;7;4
2019-03-27 14:24:58;206;59;63;26;9;13;5;3;3;7;4
2019-03-27 14:25:59;207;59;64;26;9;13;5;3;3;7;4
2019-03-27 14:26:59;208;60;64;26;9;13;5;3;3;7;4
2019-03-27 14:27:58;209;60;65;26;9;13;5;3;3;7;4
2019-03-27 14:28:59;209;60;65;26;9;13;5;3;3;7;4
2019-03-27 14:29:58;209;60;66;26;9;13;5;3;3;7;4
2019-03-27 14:30:59;210;61;66;26;9;13;5;3;3;7;4
2019-03-27 14:31:59;211;61;66;27;9;13;5;3;3;7;4
2019-03-27 14:33:00;211;61;66;27;9;13;5;3;3;7;4
2019-03-27 14:33:58;211;61;66;27;9;13;5;3;3;7;4
2019-03-27 14:34:59;212;61;67;27;9;13;5;3;3;7;4
2019-03-27 14:35:58;212;61;67;27;9;13;5;3;3;7;4
2019-03-27 14:36:59;213;62;67;27;9;13;5;3;3;7;4
2019-03-27 14:37:59;213;62;67;27;9;13;5;3;3;7;4
2019-03-27 14:38:58;213;62;67;27;9;13;5;3;3;7;4
2019-03-27 14:39:59;213;62;67;27;9;13;5;3;3;7;4
2019-03-27 14:40:59;214;62;67;28;9;13;5;3;3;7;4
2019-03-27 14:41:58;214;62;67;28;9;13;5;3;3;7;4
2019-03-27 14:42:59;214;62;67;28;9;13;5;3;3;7;4
2019-03-27 14:43:59;214;62;67;28;9;13;5;3;3;7;4
2019-03-27 14:44:58;214;62;67;28;9;13;5;3;3;7;4
2019-03-27 14:45:59;214;62;67;28;9;13;5;3;3;7;4
2019-03-27 14:46:59;215;62;67;29;9;13;5;3;3;7;4
2019-03-27 14:47:58;216;63;67;29;9;13;5;3;3;7;4
2019-03-27 14:48:59;216;62;68;29;9;13;5;3;3;7;4
2019-03-27 14:49:59;216;62;68;29;9;13;5;3;3;7;4
2019-03-27 14:50:58;218;64;68;29;9;13;5;3;3;7;4
2019-03-27 14:51:59;219;64;69;29;9;13;5;3;3;7;4
2019-03-27 14:52:59;219;64;69;29;9;13;5;3;3;7;4
2019-03-27 14:53:58;220;64;69;30;9;13;5;3;3;7;4
2019-03-27 14:54:59;220;64;69;30;9;13;5;3;3;7;4
2019-03-27 14:55:58;222;64;69;31;10;13;5;3;3;7;4
2019-03-27 14:56:59;223;64;70;31;10;13;5;3;3;7;4
2019-03-27 14:57:59;224;64;71;31;10;13;5;3;3;7;4
2019-03-27 14:58:58;224;64;71;31;10;13;5;3;3;7;4
2019-03-27 14:59:59;224;64;71;31;10;13;5;3;3;7;4
2019-03-27 15:00:59;223;64;71;31;10;13;5;3;3;7;4
2019-03-27 15:01:58;223;64;71;31;10;13;5;3;3;7;4
2019-03-27 15:02:59;224;64;71;31;10;13;5;3;3;7;4
2019-03-27 15:03:58;224;64;71;31;10;13;5;3;3;7;4
2019-03-27 15:04:59;224;64;71;31;10;13;5;3;3;7;4
2019-03-27 15:05:59;225;64;71;32;10;13;5;3;3;7;4
2019-03-27 15:06:58;226;65;71;32;10;13;5;3;3;7;4
2019-03-27 15:07:59;227;66;71;32;10;13;5;3;3;7;4
2019-03-27 15:08:58;227;66;71;32;10;13;5;3;3;7;4
2019-03-27 15:09:59;227;66;71;32;10;13;5;3;3;7;4
2019-03-27 15:11:00;227;66;71;32;10;13;5;3;3;7;4
2019-03-27 15:11:58;228;67;71;32;10;13;5;3;3;7;4
2019-03-27 15:12:59;228;68;70;32;10;13;5;3;3;7;4
2019-03-27 15:13:59;228;67;70;33;10;13;5;3;3;7;4
2019-03-27 15:14:58;228;67;70;33;10;13;5;3;3;7;4
2019-03-27 15:15:59;229;67;70;33;10;13;5;3;3;7;4
2019-03-27 15:16:58;229;67;70;33;10;13;5;3;3;7;4
2019-03-27 15:17:59;229;67;70;33;10;13;5;3;3;7;4
2019-03-27 15:18:59;230;68;70;33;10;13;5;3;3;7;4
2019-03-27 15:19:58;230;68;70;33;10;13;5;3;3;7;4
2019-03-27 15:20:59;230;68;70;33;10;13;5;3;3;7;4
2019-03-27 15:21:59;230;68;70;33;10;13;5;3;3;7;4
2019-03-27 15:22:58;234;69;71;33;10;14;5;3;3;7;4
2019-03-27 15:23:59;234;69;71;33;10;14;5;3;3;7;4
2019-03-27 15:24:59;234;69;71;33;10;14;5;3;3;7;4
2019-03-27 15:25:58;234;69;71;33;10;14;5;3;3;7;4
2019-03-27 15:26:59;234;69;71;33;10;14;5;3;3;7;4
2019-03-27 15:27:58;235;70;71;33;10;14;5;3;3;7;4
2019-03-27 15:28:59;238;71;72;33;11;14;5;3;3;7;4
2019-03-27 15:29:58;238;71;72;33;11;14;5;3;3;7;4
2019-03-27 15:30:59;238;71;72;33;11;14;5;3;3;7;4
2019-03-27 15:31:59;239;72;72;33;11;14;5;3;3;7;4
2019-03-27 15:32:58;239;72;72;33;11;14;5;3;3;7;4
2019-03-27 15:33:59;242;73;72;33;12;14;5;3;3;7;4
2019-03-27 15:34:59;243;73;73;33;12;14;5;3;3;7;4
2019-03-27 15:35:58;244;74;73;33;12;14;5;3;3;7;4
2019-03-27 15:36:59;244;74;73;33;12;14;5;3;3;7;4
2019-03-27 15:37:59;243;74;72;33;12;14;5;3;3;7;4
2019-03-27 15:38:58;244;74;72;33;12;14;5;4;3;7;4
2019-03-27 15:39:59;244;74;72;33;12;14;5;4;3;7;4
2019-03-27 15:40:59;244;74;72;33;12;14;5;4;3;7;4
2019-03-27 15:41:58;245;75;72;33;12;14;5;4;3;7;4
2019-03-27 15:42:59;246;75;72;34;12;14;5;4;3;7;4
2019-03-27 15:43:58;246;74;72;35;12;14;5;4;3;7;4
2019-03-27 15:44:59;246;74;72;35;12;14;5;4;3;7;4
2019-03-27 15:45:59;246;74;72;35;12;14;5;4;3;7;4
2019-03-27 15:46:59;246;75;71;35;12;14;5;4;3;7;4
2019-03-27 15:47:58;247;74;72;35;12;15;5;4;3;7;4
2019-03-27 15:48:59;248;74;72;35;12;15;6;4;3;7;4
2019-03-27 15:49:59;248;74;72;35;12;15;6;4;3;7;4
2019-03-27 15:50:58;248;74;71;36;12;15;6;4;3;7;4
2019-03-27 15:51:59;248;74;71;36;12;15;6;4;3;7;4
2019-03-27 15:52:58;249;74;71;37;12;15;6;4;3;7;4
2019-03-27 15:53:59;249;74;71;37;12;15;6;4;3;7;4
2019-03-27 15:54:59;249;74;71;37;12;15;6;4;3;7;4
2019-03-27 15:55:58;249;74;71;37;12;15;6;4;3;7;4
2019-03-27 15:56:59;249;74;71;37;12;15;6;4;3;7;4
2019-03-27 15:57:59;249;74;71;37;12;15;6;4;3;7;4
2019-03-27 15:58:58;250;74;72;37;12;15;6;4;3;7;4
2019-03-27 15:59:59;250;74;72;37;12;15;6;4;3;7;4
2019-03-27 16:00:59;251;74;72;38;12;15;6;4;3;7;4
2019-03-27 16:01:58;251;74;72;38;12;15;6;4;3;7;4
2019-03-27 16:02:59;251;74;72;38;12;15;6;4;3;7;4
2019-03-27 16:03:59;251;74;72;38;12;15;6;4;3;7;4
2019-03-27 16:04:58;252;75;72;38;12;15;6;4;3;7;4
2019-03-27 16:05:59;253;75;73;38;12;15;6;4;3;7;4
2019-03-27 16:06:59;252;75;73;38;12;15;6;4;3;6;4
2019-03-27 16:07:58;254;75;75;38;12;15;6;4;3;6;4
2019-03-27 16:08:59;256;75;75;39;12;15;6;4;3;6;4
2019-03-27 16:09:58;257;75;76;39;12;15;6;4;3;6;4
2019-03-27 16:10:59;259;75;77;39;12;15;6;4;3;6;4
2019-03-27 16:11:59;259;76;77;39;12;14;6;4;3;6;4
2019-03-27 16:12:58;259;76;77;39;12;14;6;4;3;6;4
2019-03-27 16:13:59;259;76;77;39;12;14;6;4;3;6;4
2019-03-27 16:14:59;259;76;77;39;12;14;6;4;3;6;4
2019-03-27 16:15:58;259;76;77;39;12;14;6;4;3;6;4
2019-03-27 16:16:59;260;76;77;41;12;14;6;4;3;5;4
2019-03-27 16:17:59;260;76;77;41;12;14;6;4;3;5;4
2019-03-27 16:19:00;260;76;77;41;12;14;6;4;3;5;4
2019-03-27 16:19:58;262;77;78;41;12;14;6;4;3;5;4
2019-03-27 16:20:59;262;77;78;41;12;14;6;4;3;5;4
2019-03-27 16:21:58;262;77;78;41;12;14;6;4;3;5;4
2019-03-27 16:22:59;263;77;78;42;12;14;6;4;3;5;4
2019-03-27 16:23:59;263;77;78;42;12;14;6;4;3;5;4
2019-03-27 16:24:58;264;77;79;42;12;14;6;4;3;5;4
2019-03-27 16:25:59;264;77;79;42;12;14;6;4;3;5;4
2019-03-27 16:26:59;264;77;79;42;12;14;6;4;3;5;4
2019-03-27 16:27:58;266;78;79;43;12;14;6;4;3;5;4
2019-03-27 16:28:59;266;78;79;43;12;14;6;4;3;5;4
2019-03-27 16:30:00;267;79;79;43;12;14;6;4;3;5;4
2019-03-27 16:30:58;268;80;79;43;12;14;6;4;3;5;4
2019-03-27 16:31:59;269;81;79;43;12;14;6;4;3;5;4
2019-03-27 16:32:58;269;81;79;43;12;14;6;4;3;5;4
2019-03-27 16:33:59;269;81;79;43;12;14;6;4;3;5;4
2019-03-27 16:34:59;269;81;79;43;12;14;6;4;3;5;4
2019-03-27 16:35:58;269;81;79;43;12;14;6;4;3;5;4
2019-03-27 16:36:59;269;81;79;43;12;14;6;4;3;5;4
2019-03-27 16:37:59;271;82;79;44;12;14;6;4;3;5;4
2019-03-27 16:38:58;272;82;79;45;12;14;6;4;3;5;4
2019-03-27 16:39:59;273;82;79;46;12;14;6;4;3;5;4
2019-03-27 16:40:59;275;82;81;46;12;14;6;4;3;5;4
2019-03-27 16:41:58;274;82;81;46;12;14;6;4;3;4;4
2019-03-27 16:42:59;275;82;81;46;12;14;7;4;3;4;4
2019-03-27 16:43:58;275;83;81;45;12;14;7;4;3;4;4
2019-03-27 16:44:59;275;83;81;45;12;14;7;4;3;4;4
2019-03-27 16:45:59;275;83;81;45;12;14;7;4;3;4;4
2019-03-27 16:46:58;276;83;81;46;12;14;7;4;3;4;4
2019-03-27 16:47:59;276;83;80;47;12;14;7;4;3;4;4
2019-03-27 16:48:59;276;83;80;47;12;14;7;4;3;4;4
2019-03-27 16:49:58;278;83;80;49;12;14;7;4;3;4;4
2019-03-27 16:50:59;280;83;82;49;12;14;7;4;3;4;4
2019-03-27 16:51:59;280;83;82;49;12;14;7;4;3;4;4
2019-03-27 16:52:58;280;83;82;49;12;14;7;4;3;4;4
2019-03-27 16:53:59;281;83;83;49;12;14;7;4;3;4;4
2019-03-27 16:54:59;283;83;84;49;12;14;7;4;3;4;4
2019-03-27 16:55:58;283;83;84;49;12;14;7;4;3;4;4
2019-03-27 16:56:59;283;83;83;50;12;14;7;4;3;4;4
2019-03-27 16:57:59;283;83;83;50;12;14;7;4;3;4;4
2019-03-27 16:58:58;284;84;83;50;12;14;7;4;3;4;4
2019-03-27 16:59:59;285;84;83;51;12;14;7;4;3;4;4
2019-03-27 17:00:59;285;84;83;51;12;14;7;4;3;4;4
2019-03-27 17:01:58;286;85;83;51;12;14;7;4;3;4;4
2019-03-27 17:02:59;286;85;83;51;12;14;7;4;3;4;4
2019-03-27 17:03:58;286;85;83;51;12;14;7;4;3;4;4
2019-03-27 17:04:59;288;85;84;52;12;14;7;4;3;4;4
2019-03-27 17:05:59;288;85;84;52;12;14;7;4;3;4;4
2019-03-27 17:06:58;288;85;84;52;12;14;7;4;3;4;4
2019-03-27 17:07:59;288;85;84;52;12;14;7;4;3;4;4
2019-03-27 17:08:59;289;85;84;53;12;14;7;4;3;4;4
2019-03-27 17:09:58;289;85;84;53;12;14;7;4;3;4;4
2019-03-27 17:10:59;289;85;84;53;12;14;7;4;3;4;4
2019-03-27 17:11:59;289;85;84;53;12;14;7;4;3;4;4
2019-03-27 17:12:58;289;85;84;53;12;14;7;4;3;4;4
2019-03-27 17:13:59;289;85;84;53;12;14;7;4;3;4;4
2019-03-27 17:14:58;289;85;84;53;12;14;7;4;3;4;4
2019-03-27 17:15:59;289;85;84;53;12;14;7;4;3;4;4
2019-03-27 17:16:59;289;85;84;53;12;14;7;4;3;4;4
2019-03-27 17:17:58;289;85;84;53;12;14;7;4;3;4;4
2019-03-27 17:18:59;289;85;84;53;12;14;7;4;3;4;4
2019-03-27 17:19:59;290;85;84;54;12;14;7;4;3;4;4
2019-03-27 17:20:58;290;85;84;54;12;14;7;4;3;4;4
2019-03-27 17:21:59;290;85;84;54;12;14;7;4;3;4;4
2019-03-27 17:22:58;291;86;84;54;12;14;7;4;3;4;4
2019-03-27 17:23:59;292;87;84;54;12;14;7;4;3;4;4
2019-03-27 17:24:59;292;87;84;54;12;14;7;4;3;4;4
2019-03-27 17:25:58;292;87;84;54;12;14;7;4;3;4;4
2019-03-27 17:26:59;292;87;83;54;12;14;7;4;3;4;4
2019-03-27 17:27:59;293;87;83;54;12;14;7;4;3;4;4
2019-03-27 17:28:58;293;87;83;54;12;14;7;4;3;4;4
2019-03-27 17:29:59;293;87;83;54;12;14;7;4;3;4;4
2019-03-27 17:31:00;294;87;83;55;12;14;7;4;3;4;4
2019-03-27 17:31:58;294;87;83;55;12;14;7;4;3;4;4
2019-03-27 17:32:59;296;89;83;55;12;14;7;4;3;4;4
2019-03-27 17:33:59;296;89;83;55;12;14;7;4;3;4;4
2019-03-27 17:34:58;296;89;83;55;12;14;7;4;3;4;4
2019-03-27 17:35:59;296;89;83;55;12;14;7;4;3;4;4
2019-03-27 17:36:58;297;89;84;55;12;14;7;4;3;4;4
2019-03-27 17:37:59;297;90;83;55;12;14;7;4;3;4;4
2019-03-27 17:38:59;297;90;83;55;12;14;7;4;3;4;4
2019-03-27 17:39:58;297;90;83;55;12;14;7;4;3;4;4
2019-03-27 17:40:59;297;90;83;55;12;14;7;4;3;4;4
2019-03-27 17:41:59;297;90;83;55;12;14;7;4;3;4;4
2019-03-27 17:42:58;297;90;83;55;12;14;7;4;3;4;4
2019-03-27 17:43:59;297;90;83;55;12;14;7;4;3;4;4
2019-03-27 17:44:59;297;90;83;55;12;14;7;4;3;4;4
2019-03-27 17:45:58;297;90;83;55;12;14;7;4;3;4;4
2019-03-27 17:46:59;298;90;84;55;12;14;7;4;3;4;4
2019-03-27 17:47:59;298;90;84;55;12;14;7;4;3;4;4
2019-03-27 17:48:58;299;91;84;55;12;14;7;4;3;4;4
2019-03-27 17:49:59;299;91;84;55;12;14;7;4;3;4;4
2019-03-27 17:50:58;299;91;84;55;12;14;7;4;3;4;4
2019-03-27 17:51:59;299;91;84;55;12;14;7;4;3;4;4
2019-03-27 17:52:58;300;91;84;56;12;14;7;4;3;4;4
2019-03-27 17:53:59;301;91;84;56;12;15;7;4;3;4;4
2019-03-27 17:54:59;301;91;84;56;12;15;7;4;3;4;4
2019-03-27 17:55:58;301;91;84;56;12;15;7;4;3;4;4
2019-03-27 17:56:59;301;91;84;57;12;15;6;4;3;4;4
2019-03-27 17:57:59;302;92;84;57;12;15;6;4;3;4;4
2019-03-27 17:58:58;302;92;84;57;12;15;6;4;3;4;4
2019-03-27 17:59:59;303;92;84;58;12;15;6;4;3;4;4
2019-03-27 18:00:59;303;92;84;58;12;15;6;4;3;4;4
2019-03-27 18:01:58;303;92;84;58;12;15;6;4;3;4;4
2019-03-27 18:02:59;304;92;85;58;12;15;6;4;3;4;4
2019-03-27 18:03:59;304;92;85;58;12;15;6;4;3;4;4
2019-03-27 18:04:58;304;92;85;58;12;15;6;4;3;4;4
2019-03-27 18:05:59;305;92;86;58;12;15;6;4;3;4;4
2019-03-27 18:06:59;305;92;85;59;12;15;6;4;3;4;4
2019-03-27 18:07:58;305;92;85;59;12;15;6;4;3;4;4
2019-03-27 18:08:59;306;93;85;59;12;15;6;4;3;4;4
2019-03-27 18:09:59;306;93;85;59;12;15;6;4;3;4;4
2019-03-27 18:10:58;306;94;85;58;12;15;6;4;3;4;4
2019-03-27 18:11:59;306;94;85;58;12;15;6;4;3;4;4
2019-03-27 18:12:59;306;94;85;58;12;15;6;4;3;4;4
2019-03-27 18:13:58;308;94;87;58;12;15;6;4;3;4;4
2019-03-27 18:14:59;308;94;87;58;12;15;6;4;3;4;4
2019-03-27 18:15:59;308;94;87;58;12;15;6;4;3;4;4
2019-03-27 18:16:58;308;94;87;58;12;15;6;4;3;4;4
2019-03-27 18:17:59;308;94;87;58;12;15;6;4;3;4;4
2019-03-27 18:18:59;308;94;87;58;12;15;6;4;3;4;4
2019-03-27 18:19:58;308;94;87;59;12;14;6;4;3;4;4
2019-03-27 18:20:59;309;95;86;60;12;14;6;4;3;4;4
2019-03-27 18:21:58;309;95;86;60;12;14;6;4;3;4;4
2019-03-27 18:22:59;309;95;86;60;12;14;6;4;3;4;4
2019-03-27 18:23:59;309;94;87;60;12;14;6;4;3;4;4
2019-03-27 18:24:58;309;94;87;60;12;14;6;4;3;4;4
2019-03-27 18:25:59;309;94;87;60;12;14;6;4;3;4;4
2019-03-27 18:26:59;312;95;89;60;12;14;6;4;3;4;4
2019-03-27 18:27:58;312;95;89;60;12;14;6;4;3;4;4
2019-03-27 18:28:59;312;95;89;60;12;14;6;4;3;4;4
2019-03-27 18:29:59;312;95;89;60;12;14;6;4;3;4;4
2019-03-27 18:30:58;312;95;89;60;12;14;6;4;3;4;4
2019-03-27 18:31:59;312;95;89;60;12;14;6;4;3;4;4
2019-03-27 18:32:59;312;95;89;60;12;14;6;4;3;4;4
2019-03-27 18:33:58;312;95;89;60;12;14;6;4;3;4;4
2019-03-27 18:34:59;312;95;89;60;12;14;6;4;3;4;4
2019-03-27 18:35:59;312;95;89;60;12;14;6;4;3;4;4
2019-03-27 18:36:58;313;96;89;60;12;14;6;4;3;4;4
2019-03-27 18:37:59;313;96;89;60;12;14;6;4;3;4;4
2019-03-27 18:38:58;313;96;89;60;12;14;6;4;3;4;4
2019-03-27 18:39:59;313;96;89;60;12;14;6;4;3;4;4
2019-03-27 18:40:59;313;96;89;60;12;14;6;4;3;4;4
2019-03-27 18:41:58;313;96;89;60;12;14;6;4;3;4;4
2019-03-27 18:42:59;313;96;89;60;12;14;6;4;3;4;4
2019-03-27 18:43:58;313;96;89;60;12;14;6;4;3;4;4
2019-03-27 18:44:59;313;96;89;60;12;14;6;4;3;4;4
2019-03-27 18:45:59;313;96;89;60;12;14;6;4;3;4;4
2019-03-27 18:46:58;313;96;89;60;12;14;6;4;3;4;4
2019-03-27 18:47:59;313;96;89;60;12;14;6;4;3;4;4
2019-03-27 18:48:59;314;96;90;60;12;14;6;4;3;4;4
2019-03-27 18:49:58;314;96;90;60;12;14;6;4;3;4;4
2019-03-27 18:50:59;315;96;90;61;12;14;6;4;3;4;4
2019-03-27 18:51:58;316;97;90;61;12;14;6;4;3;4;4
2019-03-27 18:52:59;316;97;90;61;12;14;6;4;3;4;4
2019-03-27 18:53:59;316;97;90;61;12;14;6;4;3;4;4
2019-03-27 18:54:58;316;97;90;61;12;14;6;4;3;4;4
2019-03-27 18:55:59;316;97;90;61;12;14;6;4;3;4;4
2019-03-27 18:56:59;316;97;90;61;12;14;6;4;3;4;4
2019-03-27 18:57:58;316;97;90;61;12;14;6;4;3;4;4
2019-03-27 18:58:59;316;97;90;61;12;14;6;4;3;4;4
2019-03-27 19:00:00;317;97;90;62;12;14;6;4;3;4;4
2019-03-27 19:00:58;317;97;89;63;12;14;6;4;3;4;4
2019-03-27 19:01:59;317;97;89;63;12;14;6;4;3;4;4
2019-03-27 19:02:58;317;97;89;63;12;14;6;4;3;4;4
2019-03-27 19:03:59;317;97;89;63;12;14;6;4;3;4;4
2019-03-27 19:04:59;317;97;89;63;12;14;6;4;3;4;4
2019-03-27 19:05:58;318;97;89;63;13;14;6;4;3;4;4
2019-03-27 19:06:59;318;97;89;63;13;14;6;4;3;4;4
2019-03-27 19:07:59;318;97;89;63;13;14;6;4;3;4;4
2019-03-27 19:08:58;318;97;89;63;13;14;6;4;3;4;4
2019-03-27 19:09:59;318;97;89;63;13;14;6;4;3;4;4
2019-03-27 19:10:59;318;97;89;63;13;14;6;4;3;4;4
2019-03-27 19:11:58;319;98;89;63;13;14;6;4;3;4;4
2019-03-27 19:12:59;319;98;89;63;13;14;6;4;3;4;4
2019-03-27 19:13:58;320;98;89;64;13;14;6;4;3;4;4
2019-03-27 19:14:59;320;98;89;64;13;14;6;4;3;4;4
2019-03-27 19:15:59;320;98;89;64;13;14;6;4;3;4;4
2019-03-27 19:16:58;320;98;89;64;13;14;6;4;3;4;4
2019-03-27 19:17:59;320;98;89;64;13;14;6;4;3;4;4
2019-03-27 19:18:59;320;98;89;64;13;14;6;4;3;4;4
2019-03-27 19:19:58;320;98;89;64;13;14;6;4;3;4;4
2019-03-27 19:20:59;321;98;90;64;13;14;6;4;3;4;4
2019-03-27 19:21:59;321;98;90;64;13;14;6;4;3;4;4
2019-03-27 19:22:58;321;98;90;64;13;14;6;4;3;4;4
2019-03-27 19:23:59;321;98;90;64;13;14;6;4;3;4;4
2019-03-27 19:24:59;321;98;90;64;13;14;6;4;3;4;4
2019-03-27 19:25:58;321;98;90;64;13;14;6;4;3;4;4
2019-03-27 19:26:59;321;98;91;64;13;13;6;4;3;4;4
2019-03-27 19:27:58;321;98;91;64;13;13;6;4;3;4;4
2019-03-27 19:28:59;321;98;91;64;13;13;6;4;3;4;4
2019-03-27 19:29:59;321;98;91;64;13;13;6;4;3;4;4
2019-03-27 19:30:58;321;98;91;64;13;13;6;4;3;4;4
2019-03-27 19:31:59;321;98;91;64;13;13;6;4;3;4;4
2019-03-27 19:32:58;321;98;91;64;13;13;6;4;3;4;4
2019-03-27 19:33:59;321;98;91;64;13;13;6;4;3;4;4
2019-03-27 19:34:59;321;98;91;64;13;13;6;4;3;4;4
2019-03-27 19:35:58;321;98;91;64;13;13;6;4;3;4;4
2019-03-27 19:36:59;321;98;91;64;13;13;6;4;3;4;4
2019-03-27 19:37:59;322;99;91;64;13;13;6;4;3;4;4
2019-03-27 19:38:58;322;99;91;64;13;13;6;4;3;4;4
2019-03-27 19:39:59;322;99;91;64;13;13;6;4;3;4;4
2019-03-27 19:40:59;322;99;91;64;13;13;6;4;3;4;4
2019-03-27 19:41:58;322;99;91;64;13;13;6;4;3;4;4
2019-03-27 19:42:59;323;100;91;64;13;13;6;4;3;4;4
2019-03-27 19:43:58;323;101;90;64;13;13;6;4;3;4;4
2019-03-27 19:44:59;323;100;91;64;13;13;6;4;3;4;4
2019-03-27 19:45:59;323;100;91;64;13;13;6;4;3;4;4
2019-03-27 19:46:58;323;100;91;64;13;13;6;4;3;4;4
2019-03-27 19:47:59;323;100;91;64;13;13;6;4;3;4;4
2019-03-27 19:48:59;324;101;91;64;13;13;6;4;3;4;4
2019-03-27 19:49:58;324;101;91;64;13;13;6;4;3;4;4
2019-03-27 19:50:59;324;101;91;64;13;13;6;4;3;4;4
2019-03-27 19:51:59;325;101;91;64;13;13;7;4;3;4;4
2019-03-27 19:52:58;325;101;91;64;13;13;7;4;3;4;4
2019-03-27 19:53:59;325;101;91;64;13;13;7;4;3;4;4
2019-03-27 19:54:59;325;101;91;64;13;13;7;4;3;4;4
2019-03-27 19:55:58;325;101;91;64;13;13;7;4;3;4;4
2019-03-27 19:56:59;325;101;91;64;13;13;7;4;3;4;4
2019-03-27 19:57:59;326;101;92;64;13;13;7;4;3;4;4
2019-03-27 19:58:58;326;101;92;64;13;13;7;4;3;4;4
2019-03-27 19:59:59;327;101;93;64;13;13;7;4;3;4;4
2019-03-27 20:00:58;327;101;93;64;13;13;7;4;3;4;4
2019-03-27 20:01:59;327;101;93;64;13;13;7;4;3;4;4
2019-03-27 20:02:59;327;101;93;64;13;13;7;4;3;4;4
2019-03-27 20:03:58;327;101;93;64;13;13;7;4;3;4;4
2019-03-27 20:04:59;327;101;93;64;13;13;7;4;3;4;4
2019-03-27 20:05:59;327;102;93;63;13;13;7;4;3;4;4
2019-03-27 20:06:58;327;102;93;63;13;13;7;4;3;4;4
2019-03-27 20:07:59;328;103;93;63;13;13;7;4;3;4;4
2019-03-27 20:08:59;328;103;93;63;13;13;7;4;3;4;4
2019-03-27 20:09:59;328;103;93;63;13;13;7;4;3;4;4
2019-03-27 20:10:58;329;103;94;63;13;13;7;4;3;4;4
2019-03-27 20:11:59;329;103;94;63;13;13;7;4;3;4;4
2019-03-27 20:12:58;329;103;94;63;13;13;7;4;3;4;4
2019-03-27 20:13:59;329;103;94;62;13;13;7;4;3;5;4
2019-03-27 20:14:58;329;103;94;62;13;13;7;4;3;5;4
2019-03-27 20:15:59;329;103;94;62;13;13;7;4;3;5;4
2019-03-27 20:16:59;330;103;95;62;13;13;7;4;3;5;4
2019-03-27 20:17:58;330;103;95;62;13;13;7;4;3;5;4
2019-03-27 20:18:59;330;103;95;62;13;13;7;4;3;5;4
