datetime;total_votes;heroin;Rumpelstilzchen;1917;navalny;Zippymax;quick_justice;shamanka2_0;Fill;HugoStiglitz;UndeadMoroz
2020-10-14 13:04:59;154;46;40;15;3;4;4;7;3;7;3
2020-10-14 13:05:59;154;46;40;15;3;4;4;7;3;7;3
2020-10-14 13:06:58;154;46;40;15;3;4;4;7;3;7;3
2020-10-14 13:07:59;154;46;40;15;3;4;4;7;3;7;3
2020-10-14 13:08:58;154;46;40;15;3;4;4;7;3;7;3
2020-10-14 13:09:59;155;47;40;15;3;4;4;7;3;7;3
2020-10-14 13:10:59;155;47;40;15;3;4;4;7;3;7;3
2020-10-14 13:11:58;155;47;40;15;3;4;4;7;3;7;3
2020-10-14 13:12:59;155;47;40;15;3;4;4;7;3;7;3
2020-10-14 13:13:59;158;50;40;15;3;4;4;7;3;7;3
2020-10-14 13:14:58;159;50;41;15;3;4;4;7;3;7;3
2020-10-14 13:15:59;159;50;41;15;3;4;4;7;3;7;3
2020-10-14 13:16:59;159;50;41;15;3;4;4;7;3;7;3
2020-10-14 13:17:58;159;50;41;15;3;4;4;7;3;7;3
2020-10-14 13:18:59;159;50;41;15;3;4;4;7;3;7;3
2020-10-14 13:20:00;159;50;41;15;3;4;4;7;3;7;3
2020-10-14 13:20:58;159;50;41;15;3;4;4;7;3;7;3
2020-10-14 13:21:59;159;50;41;15;3;4;4;7;3;7;3
2020-10-14 13:22:58;159;50;41;15;3;4;4;7;3;7;3
2020-10-14 13:23:59;160;51;41;15;3;4;4;7;3;7;3
2020-10-14 13:24:59;160;51;41;15;3;4;4;7;3;7;3
2020-10-14 13:25:58;160;51;41;15;3;4;4;7;3;7;3
2020-10-14 13:26:59;160;51;41;15;3;4;4;7;3;7;3
2020-10-14 13:27:59;160;51;41;15;3;4;4;7;3;7;3
2020-10-14 13:28:58;160;51;41;15;3;4;4;7;3;7;3
2020-10-14 13:29:59;160;51;41;15;3;4;4;7;3;7;3
2020-10-14 13:30:59;160;51;41;15;3;4;4;7;3;7;3
2020-10-14 13:31:58;160;51;41;15;3;4;4;7;3;7;3
2020-10-14 13:32:59;161;52;41;15;3;4;4;7;3;7;3
2020-10-14 13:33:59;161;52;41;15;3;4;4;7;3;7;3
2020-10-14 13:34:58;161;52;41;15;3;4;4;7;3;7;3
2020-10-14 13:35:59;161;52;41;15;3;4;4;7;3;7;3
2020-10-14 13:36:58;161;52;41;15;3;4;4;7;3;7;3
2020-10-14 13:37:59;161;52;41;15;3;4;4;7;3;7;3
2020-10-14 13:38:59;161;52;41;15;3;4;4;7;3;7;3
2020-10-14 13:39:58;161;52;41;15;3;4;4;7;3;7;3
2020-10-14 13:40:59;161;52;41;15;3;4;4;7;3;7;3
2020-10-14 13:41:59;161;52;41;15;3;4;4;7;3;7;3
2020-10-14 13:42:59;161;52;41;15;3;4;4;7;3;7;3
2020-10-14 13:43:58;162;53;41;15;3;4;4;7;3;7;3
2020-10-14 13:44:59;162;53;41;15;3;4;4;7;3;7;3
2020-10-14 13:45:59;162;53;41;15;3;4;4;7;3;7;3
2020-10-14 13:46:58;163;53;42;15;3;4;4;7;3;7;3
2020-10-14 13:47:59;163;53;42;15;3;4;4;7;3;7;3
2020-10-14 13:48:59;163;53;42;15;3;4;4;7;3;7;3
2020-10-14 13:49:58;163;53;42;15;3;4;4;7;3;7;3
2020-10-14 13:50:59;163;53;42;15;3;4;4;7;3;7;3
2020-10-14 13:51:59;163;53;42;15;3;4;4;7;3;7;3
2020-10-14 13:52:58;163;53;43;15;3;4;4;7;3;7;2
2020-10-14 13:53:59;163;53;43;15;3;4;4;7;3;7;2
2020-10-14 13:55:00;164;53;44;15;3;4;4;7;3;7;2
2020-10-14 13:55:58;164;53;44;15;3;4;4;7;3;7;2
2020-10-14 13:56:59;164;53;44;15;3;4;4;7;3;7;2
2020-10-14 13:57:58;164;53;44;15;3;4;4;7;3;7;2
2020-10-14 13:58:59;164;53;44;15;3;4;4;7;3;7;2
2020-10-14 14:00:00;164;53;44;15;3;4;4;7;3;7;2
2020-10-14 14:00:58;164;53;44;15;3;4;4;7;3;7;2
2020-10-14 14:01:59;164;53;44;15;3;4;4;7;3;7;2
2020-10-14 14:02:59;164;53;44;15;3;4;4;7;3;7;2
2020-10-14 14:03:58;164;53;44;15;3;4;4;7;3;7;2
2020-10-14 14:04:59;164;53;44;15;3;4;4;7;3;7;2
2020-10-14 14:05:59;164;53;44;15;3;4;4;7;3;7;2
2020-10-14 14:06:58;164;53;44;15;3;4;4;7;3;7;2
2020-10-14 14:07:59;164;53;44;15;3;4;4;7;3;7;2
2020-10-14 14:08:59;165;54;44;15;3;4;4;7;3;7;2
2020-10-14 14:09:58;165;54;44;15;3;4;4;7;3;7;2
2020-10-14 14:10:59;165;54;44;15;3;4;4;7;3;7;2
2020-10-14 14:11:59;166;54;45;15;3;4;4;7;3;7;2
2020-10-14 14:12:58;167;55;45;15;3;4;4;7;3;7;2
2020-10-14 14:13:59;168;55;45;15;3;4;4;8;3;7;2
2020-10-14 14:14:59;168;55;45;15;3;4;4;8;3;7;2
2020-10-14 14:15:58;168;55;45;15;3;4;4;8;3;7;2
2020-10-14 14:16:59;167;55;45;14;3;4;4;8;3;7;2
2020-10-14 14:17:59;168;56;45;14;3;4;4;8;3;7;2
2020-10-14 14:18:58;168;56;45;14;3;4;4;8;3;7;2
2020-10-14 14:19:59;168;56;45;14;3;4;4;8;3;7;2
2020-10-14 14:20:58;168;56;45;14;3;4;4;8;3;7;2
2020-10-14 14:21:59;169;56;46;14;3;4;4;8;3;7;2
2020-10-14 14:22:59;169;56;46;14;3;4;4;8;3;7;2
2020-10-14 14:23:58;169;56;46;14;3;4;4;8;3;7;2
2020-10-14 14:24:59;169;56;46;14;3;4;4;8;3;7;2
2020-10-14 14:25:59;169;56;46;14;3;4;4;8;3;7;2
2020-10-14 14:26:58;170;56;46;14;3;4;5;8;3;7;2
2020-10-14 14:27:59;170;56;46;14;3;4;5;8;3;7;2
2020-10-14 14:28:59;170;56;46;14;3;4;5;8;3;7;2
2020-10-14 14:29:58;170;56;46;14;3;4;5;8;3;7;2
2020-10-14 14:30:59;170;56;46;14;3;4;5;8;3;7;2
2020-10-14 14:31:59;170;56;46;14;3;4;5;8;3;7;2
2020-10-14 14:33:00;170;56;46;14;3;4;5;8;3;7;2
2020-10-14 14:33:58;170;56;46;14;3;4;5;8;3;7;2
2020-10-14 14:34:59;170;56;46;14;3;4;5;8;3;7;2
2020-10-14 14:35:59;170;56;46;14;3;4;5;8;3;7;2
2020-10-14 14:36:58;170;56;46;14;3;4;5;8;3;7;2
2020-10-14 14:37:59;170;56;46;14;3;4;5;8;3;7;2
2020-10-14 14:38:59;170;56;46;14;3;4;5;8;3;7;2
2020-10-14 14:39:58;170;56;46;14;3;4;5;8;3;7;2
2020-10-14 14:40:58;170;56;46;14;3;4;5;8;3;7;2
2020-10-14 14:41:59;170;56;46;14;3;4;5;8;3;7;2
2020-10-14 14:42:59;170;56;46;14;3;4;5;8;3;7;2
2020-10-14 14:43:58;171;56;46;14;3;4;5;8;3;7;2
2020-10-14 14:44:59;171;56;46;14;3;4;5;8;3;7;2
2020-10-14 14:45:59;171;56;46;14;3;4;5;8;3;7;2
2020-10-14 14:46:58;171;56;46;14;3;4;5;8;3;7;2
2020-10-14 14:47:59;171;56;46;14;3;4;5;8;3;7;2
2020-10-14 14:48:59;172;56;46;14;3;4;5;9;3;7;2
2020-10-14 14:49:58;172;56;46;14;3;4;5;9;3;7;2
2020-10-14 14:50:59;173;56;47;14;3;4;5;9;3;7;2
2020-10-14 14:51:58;173;56;47;14;3;4;5;9;3;7;2
2020-10-14 14:52:59;173;56;47;14;3;4;5;9;3;7;2
2020-10-14 14:53:59;173;56;47;14;3;4;5;9;3;7;2
2020-10-14 14:54:58;173;56;47;14;3;4;5;9;3;7;2
2020-10-14 14:55:59;173;56;47;14;3;4;5;9;3;7;2
2020-10-14 14:56:59;173;56;47;14;3;4;5;9;3;7;2
2020-10-14 14:57:58;173;56;47;14;3;4;5;9;3;7;2
2020-10-14 14:58:59;173;56;47;14;3;4;5;9;3;7;2
2020-10-14 14:59:59;173;56;47;14;3;4;5;9;3;7;2
2020-10-14 15:00:58;173;56;47;14;3;4;5;9;3;7;2
2020-10-14 15:01:59;173;56;47;14;3;4;5;9;3;7;2
2020-10-14 15:02:59;173;56;47;14;3;4;5;9;3;7;2
2020-10-14 15:03:58;173;56;47;14;3;4;5;9;3;7;2
2020-10-14 15:04:59;173;56;47;14;3;4;5;9;3;7;2
2020-10-14 15:05:59;174;57;47;13;4;4;5;9;3;7;2
2020-10-14 15:06:58;174;57;47;13;4;4;5;9;3;7;2
2020-10-14 15:07:59;174;57;47;13;4;4;5;9;3;7;2
2020-10-14 15:08:59;174;57;47;13;4;4;5;9;3;7;2
2020-10-14 15:09:58;174;57;47;13;4;4;5;9;3;7;2
2020-10-14 15:10:59;174;57;47;13;4;4;5;9;3;7;2
2020-10-14 15:11:59;174;57;47;13;4;4;5;9;3;7;2
2020-10-14 15:12:58;175;57;48;13;4;4;5;9;3;7;2
2020-10-14 15:13:59;175;57;48;13;4;4;5;9;3;7;2
2020-10-14 15:14:59;175;58;47;13;4;4;5;9;3;7;2
2020-10-14 15:15:58;175;58;47;13;4;4;5;9;3;7;2
2020-10-14 15:16:59;175;58;47;13;4;4;5;9;3;7;2
2020-10-14 15:17:59;175;58;47;13;4;4;5;9;3;7;2
2020-10-14 15:18:58;176;59;47;12;4;5;5;9;3;7;2
2020-10-14 15:19:59;176;59;47;12;4;5;5;9;3;7;2
2020-10-14 15:20:59;176;59;47;12;4;5;5;9;3;7;2
2020-10-14 15:21:58;176;59;47;12;4;5;5;9;3;7;2
2020-10-14 15:22:59;176;59;47;12;4;5;5;9;3;7;2
2020-10-14 15:23:59;177;59;47;12;4;5;5;9;3;7;2
2020-10-14 15:24:58;177;59;47;12;4;5;5;9;3;7;2
2020-10-14 15:25:59;177;59;47;12;4;5;5;9;3;7;2
2020-10-14 15:26:59;177;59;47;12;4;5;5;9;3;7;2
2020-10-14 15:27:58;177;59;47;12;4;5;5;9;3;7;2
2020-10-14 15:28:59;177;59;47;12;4;5;5;9;3;7;2
2020-10-14 15:29:59;177;59;47;12;4;5;5;9;3;7;2
2020-10-14 15:30:58;177;59;47;12;4;5;5;9;3;7;2
2020-10-14 15:31:59;177;59;47;12;4;5;5;9;3;7;2
2020-10-14 15:32:59;177;59;47;12;4;5;5;9;3;7;2
2020-10-14 15:33:59;177;59;47;12;4;5;5;9;3;7;2
2020-10-14 15:34:58;177;59;47;12;4;5;5;9;3;7;2
2020-10-14 15:35:59;177;59;47;12;4;5;5;9;3;7;2
2020-10-14 15:36:59;177;59;47;12;4;5;5;9;3;7;2
2020-10-14 15:37:58;177;59;47;12;4;5;5;9;3;7;2
2020-10-14 15:38:59;177;59;47;12;4;5;5;9;3;7;2
2020-10-14 15:40:00;177;59;47;12;4;5;5;9;3;7;2
2020-10-14 15:40:58;177;59;47;12;4;5;5;9;3;7;2
2020-10-14 15:41:59;177;59;47;12;4;5;5;9;3;7;2
2020-10-14 15:42:59;177;59;47;12;4;5;5;9;3;7;2
2020-10-14 15:43:58;177;59;47;12;4;5;5;9;3;7;2
2020-10-14 15:44:59;178;59;47;12;4;5;6;9;3;7;2
2020-10-14 15:45:59;178;59;47;12;4;5;6;9;3;7;2
2020-10-14 15:46:58;179;60;47;12;4;5;6;9;3;7;2
2020-10-14 15:47:59;179;60;47;12;4;5;6;9;3;7;2
2020-10-14 15:48:58;181;62;47;12;4;5;6;9;3;7;2
2020-10-14 15:49:59;181;62;47;12;4;5;6;9;3;7;2
2020-10-14 15:50:59;182;63;47;12;4;5;6;9;3;7;2
2020-10-14 15:51:58;183;64;47;12;4;5;6;9;3;7;2
2020-10-14 15:52:59;183;64;47;12;4;5;6;9;3;7;2
2020-10-14 15:53:59;183;64;47;12;4;5;6;9;3;7;2
2020-10-14 15:54:58;185;65;48;12;4;5;6;9;3;7;2
2020-10-14 15:55:59;186;65;48;13;4;5;6;9;3;7;2
2020-10-14 15:56:59;186;65;48;13;4;5;6;9;3;7;2
2020-10-14 15:57:58;186;65;48;13;4;5;6;9;3;7;2
2020-10-14 15:58:59;186;65;48;13;4;5;6;9;3;7;2
2020-10-14 15:59:59;186;65;48;13;4;5;6;9;3;7;2
2020-10-14 16:00:58;186;65;48;13;4;5;6;9;3;7;2
2020-10-14 16:01:59;186;65;48;13;4;5;6;9;3;7;2
2020-10-14 16:02:58;186;65;48;13;4;5;6;9;3;7;2
2020-10-14 16:03:59;186;65;48;13;4;5;6;9;3;7;2
2020-10-14 16:04:58;186;65;48;13;4;5;6;9;3;7;2
2020-10-14 16:05:59;187;66;48;13;4;5;6;9;3;7;2
2020-10-14 16:06:59;188;66;48;13;4;5;6;9;3;7;3
2020-10-14 16:07:58;188;66;48;13;4;5;6;9;3;7;3
2020-10-14 16:08:59;188;66;48;13;4;5;6;9;3;7;3
2020-10-14 16:09:59;188;66;48;13;4;5;6;9;3;7;3
2020-10-14 16:10:58;188;66;48;13;4;5;6;9;3;7;3
2020-10-14 16:11:59;189;66;48;13;4;5;6;9;4;7;3
2020-10-14 16:12:59;190;67;48;13;4;5;6;9;4;7;3
2020-10-14 16:13:58;190;68;48;13;4;5;6;8;4;7;3
2020-10-14 16:14:59;190;69;47;13;4;5;6;8;4;7;3
2020-10-14 16:15:59;190;69;47;13;4;5;6;8;4;7;3
2020-10-14 16:16:58;191;70;47;13;4;5;6;8;4;7;3
2020-10-14 16:17:59;190;70;47;12;4;5;6;8;4;7;3
2020-10-14 16:18:58;190;70;47;12;4;5;6;8;4;7;3
2020-10-14 16:19:59;190;71;47;12;4;5;6;8;4;7;3
2020-10-14 16:20:59;190;71;47;12;4;5;6;8;4;7;3
2020-10-14 16:21:58;190;71;47;12;4;5;6;8;4;7;3
2020-10-14 16:22:59;190;71;47;12;4;5;6;8;4;7;3
2020-10-14 16:23:59;190;71;47;12;4;5;6;8;4;7;3
2020-10-14 16:24:58;192;73;47;12;4;5;6;8;4;7;3
2020-10-14 16:25:59;192;73;47;12;4;5;6;8;4;7;3
2020-10-14 16:26:58;192;74;47;12;4;5;6;7;4;7;3
2020-10-14 16:27:59;192;74;47;12;4;5;6;7;4;7;3
2020-10-14 16:28:59;192;74;47;12;4;5;6;7;4;7;3
2020-10-14 16:29:58;192;74;47;12;4;5;6;7;4;7;3
2020-10-14 16:30:59;192;74;47;12;4;5;6;7;4;7;3
2020-10-14 16:31:59;193;75;47;12;4;5;6;7;4;7;3
2020-10-14 16:32:58;193;75;47;12;4;5;6;7;4;7;3
2020-10-14 16:33:59;193;75;47;12;4;5;6;7;4;7;3
2020-10-14 16:34:59;194;76;47;12;4;5;6;7;4;7;3
2020-10-14 16:35:58;196;76;48;13;4;5;6;7;4;7;3
2020-10-14 16:36:59;196;76;48;13;4;5;6;7;4;7;3
2020-10-14 16:37:59;196;76;48;13;4;5;6;7;4;7;3
2020-10-14 16:38:58;196;76;48;13;4;5;6;7;4;7;3
2020-10-14 16:39:59;196;76;48;13;4;5;6;7;4;7;3
2020-10-14 16:40:59;196;76;48;13;4;5;6;7;4;7;3
2020-10-14 16:41:58;196;76;48;13;4;5;6;7;4;7;3
2020-10-14 16:42:59;198;76;49;13;4;5;6;7;4;7;3
2020-10-14 16:43:58;199;76;49;13;4;5;6;7;4;8;3
2020-10-14 16:44:59;199;76;49;13;4;5;6;7;4;8;3
2020-10-14 16:45:59;199;76;49;13;4;5;6;7;4;8;3
2020-10-14 16:46:59;199;76;49;13;4;5;6;7;4;8;3
2020-10-14 16:47:58;200;77;49;13;4;5;6;7;4;8;3
2020-10-14 16:48:59;200;77;49;13;4;5;6;7;4;8;3
2020-10-14 16:49:59;200;77;49;13;4;5;6;7;4;8;3
2020-10-14 16:50:58;200;77;49;13;4;5;6;7;4;8;3
2020-10-14 16:51:59;200;77;49;13;4;5;6;7;4;8;3
2020-10-14 16:52:59;200;77;49;13;4;5;6;7;4;8;3
2020-10-14 16:53:58;200;77;49;13;4;5;6;7;4;8;3
2020-10-14 16:54:59;200;77;49;13;4;5;6;7;4;8;3
2020-10-14 16:55:59;200;77;49;13;4;5;6;7;4;8;3
2020-10-14 16:56:58;200;77;49;13;4;5;6;7;4;8;3
2020-10-14 16:57:59;200;77;49;13;4;5;6;7;4;8;3
2020-10-14 16:58:58;200;77;49;13;4;5;6;7;4;8;3
2020-10-14 16:59:59;201;78;49;13;4;5;6;7;4;8;3
2020-10-14 17:00:59;201;78;49;13;4;5;6;7;4;8;3
2020-10-14 17:01:58;201;78;49;13;4;5;6;7;4;8;3
2020-10-14 17:02:59;201;78;49;13;4;5;6;7;4;8;3
2020-10-14 17:03:58;201;78;49;13;4;5;6;7;4;8;3
2020-10-14 17:04:59;201;78;49;13;4;5;6;7;4;8;3
2020-10-14 17:05:59;201;78;49;13;4;5;6;7;4;8;3
2020-10-14 17:06:58;201;78;49;13;4;5;6;7;4;8;3
2020-10-14 17:07:59;202;79;49;13;4;5;6;7;4;8;3
2020-10-14 17:08:59;202;79;49;13;4;5;6;7;4;8;3
2020-10-14 17:09:59;202;79;49;13;4;5;6;7;4;8;3
2020-10-14 17:10:58;202;79;49;13;4;5;6;7;4;8;3
2020-10-14 17:11:59;202;79;49;13;4;5;6;7;4;8;3
2020-10-14 17:12:58;203;79;50;13;4;5;6;7;4;8;3
2020-10-14 17:13:59;203;79;50;13;4;5;6;7;4;8;3
2020-10-14 17:14:59;203;79;50;13;4;5;6;7;4;8;3
2020-10-14 17:15:58;203;79;50;13;4;5;6;7;4;8;3
2020-10-14 17:16:59;203;79;50;13;4;5;6;7;4;8;3
2020-10-14 17:17:59;203;79;50;13;4;5;6;7;4;8;3
2020-10-14 17:18:58;204;80;50;13;4;5;6;7;4;8;3
2020-10-14 17:19:59;204;80;50;13;4;5;6;7;4;8;3
2020-10-14 17:20:59;204;80;50;13;4;5;6;7;4;8;3
2020-10-14 17:21:58;204;80;50;13;4;5;6;7;4;8;3
2020-10-14 17:22:59;204;80;50;13;4;5;6;7;4;8;3
2020-10-14 17:23:59;204;80;50;13;4;5;6;7;4;8;3
2020-10-14 17:24:58;206;81;50;13;4;5;6;7;4;8;3
2020-10-14 17:25:59;206;81;50;13;4;5;6;7;4;8;3
2020-10-14 17:26:59;206;81;50;13;4;5;6;7;4;8;3
2020-10-14 17:27:58;207;82;50;13;4;5;6;7;4;8;3
2020-10-14 17:28:59;207;82;50;13;4;5;6;7;4;8;3
2020-10-14 17:29:59;207;82;50;13;4;5;6;7;4;8;3
2020-10-14 17:30:58;207;82;50;13;4;5;6;7;4;8;3
2020-10-14 17:31:59;207;82;50;13;4;5;6;7;4;8;3
2020-10-14 17:32:59;207;82;50;13;4;5;6;7;4;8;3
2020-10-14 17:33:59;207;82;50;13;4;5;6;7;4;8;3
2020-10-14 17:34:58;208;82;50;13;5;5;6;7;4;8;3
2020-10-14 17:35:59;208;82;50;13;5;5;6;7;4;8;3
2020-10-14 17:36:58;208;82;50;13;5;5;6;7;4;8;3
2020-10-14 17:37:59;208;82;50;13;5;5;6;7;4;8;3
2020-10-14 17:38:59;208;82;50;13;5;5;6;7;4;8;3
2020-10-14 17:39:58;209;82;51;13;5;5;6;7;4;8;3
2020-10-14 17:40:59;209;82;51;13;5;5;6;7;4;8;3
2020-10-14 17:41:59;209;82;51;13;5;5;6;7;4;8;3
2020-10-14 17:42:58;209;82;51;13;5;5;6;7;4;8;3
2020-10-14 17:43:59;209;82;51;13;5;5;6;7;4;8;3
2020-10-14 17:44:59;209;82;51;13;5;5;6;7;4;8;3
2020-10-14 17:45:58;209;83;51;13;5;5;6;7;4;7;3
2020-10-14 17:46:59;210;83;52;13;5;5;6;7;4;7;3
2020-10-14 17:47:59;210;83;52;13;5;5;6;7;4;7;3
2020-10-14 17:48:58;211;84;52;13;5;5;6;7;4;7;3
2020-10-14 17:49:59;211;84;52;13;5;5;6;7;4;7;3
2020-10-14 17:50:59;211;84;52;13;5;5;6;7;4;7;3
2020-10-14 17:51:58;211;84;52;13;5;5;6;7;4;7;3
2020-10-14 17:52:59;211;84;52;13;5;5;6;7;4;7;3
2020-10-14 17:53:59;212;84;53;13;5;5;6;7;4;7;3
2020-10-14 17:54:58;212;84;53;13;5;5;6;7;4;7;3
2020-10-14 17:55:59;213;84;53;14;5;5;6;7;4;7;3
2020-10-14 17:56:59;213;84;53;14;5;5;6;7;4;7;3
2020-10-14 17:57:58;213;84;54;14;5;5;6;7;4;6;3
2020-10-14 17:58:59;213;84;54;14;5;5;6;7;4;6;3
2020-10-14 17:59:59;213;84;54;14;5;5;6;7;4;6;3
2020-10-14 18:00:59;214;84;54;14;6;5;6;7;4;6;3
2020-10-14 18:01:59;215;84;54;14;6;5;6;7;5;6;3
2020-10-14 18:02:59;215;84;54;14;6;5;6;7;5;6;3
2020-10-14 18:03:58;215;84;54;14;6;5;6;7;5;6;3
2020-10-14 18:04:59;215;84;54;14;6;5;6;7;5;6;3
2020-10-14 18:05:59;215;84;54;14;6;5;6;7;5;6;3
2020-10-14 18:06:58;215;84;54;14;6;5;6;7;5;6;3
2020-10-14 18:07:59;215;84;54;14;6;5;6;7;5;6;3
2020-10-14 18:08:59;215;84;54;14;6;5;6;7;5;6;3
2020-10-14 18:09:58;216;85;54;14;6;5;6;7;5;6;3
2020-10-14 18:10:59;216;85;54;14;6;5;6;7;5;6;3
2020-10-14 18:11:59;216;85;54;14;6;5;6;7;5;6;3
2020-10-14 18:12:59;216;85;54;14;6;5;6;7;5;6;3
2020-10-14 18:13:58;216;85;54;14;6;5;6;7;5;6;3
2020-10-14 18:14:59;217;86;54;14;6;5;6;7;5;6;3
2020-10-14 18:15:58;217;86;54;14;6;5;6;7;5;6;3
2020-10-14 18:16:59;217;86;54;14;6;5;6;7;5;6;3
2020-10-14 18:17:58;217;86;54;14;6;5;6;7;5;6;3
2020-10-14 18:18:59;216;85;54;14;6;5;6;7;5;6;3
2020-10-14 18:19:59;216;85;54;14;6;5;6;7;5;6;3
2020-10-14 18:20:58;218;86;56;14;6;5;6;7;5;6;3
2020-10-14 18:21:59;218;86;56;14;6;5;6;7;5;6;3
2020-10-14 18:22:59;217;86;55;14;6;5;6;7;5;6;3
2020-10-14 18:23:59;218;87;55;14;6;5;6;7;5;6;3
2020-10-14 18:24:58;218;87;55;14;6;5;6;7;5;6;3
2020-10-14 18:25:59;219;87;55;14;6;5;6;7;5;6;3
2020-10-14 18:26:58;219;87;55;14;6;5;6;7;5;6;3
2020-10-14 18:27:59;219;87;55;14;6;5;6;7;5;6;3
2020-10-14 18:28:59;219;87;55;14;6;5;6;7;5;6;3
2020-10-14 18:29:59;220;87;56;14;6;5;6;7;5;6;3
2020-10-14 18:30:58;220;87;56;14;6;5;6;7;5;6;3
2020-10-14 18:31:59;220;87;56;14;6;5;6;7;5;6;3
2020-10-14 18:32:59;221;87;57;14;6;5;6;7;5;6;3
2020-10-14 18:33:58;221;87;57;14;6;5;6;7;5;6;3
2020-10-14 18:34:59;222;87;58;14;6;5;6;7;5;6;3
2020-10-14 18:35:59;222;87;58;14;6;5;6;7;5;6;3
2020-10-14 18:36:58;222;87;58;14;6;5;6;7;5;6;3
2020-10-14 18:37:59;223;87;59;14;6;5;6;7;5;6;3
2020-10-14 18:38:59;223;87;59;14;6;5;6;7;5;6;3
2020-10-14 18:39:58;223;87;59;14;6;5;6;7;5;6;3
2020-10-14 18:40:59;223;87;59;14;6;5;6;7;5;6;3
2020-10-14 18:41:58;223;87;59;14;6;5;6;7;5;6;3
2020-10-14 18:42:59;224;88;59;14;6;5;6;7;5;6;3
2020-10-14 18:43:59;224;88;59;14;6;5;6;7;5;6;3
2020-10-14 18:44:58;224;88;59;14;6;5;6;7;5;6;3
2020-10-14 18:45:59;223;88;59;14;6;5;6;7;5;6;3
2020-10-14 18:46:59;223;88;59;14;6;5;6;7;5;6;3
2020-10-14 18:47:58;223;88;59;14;6;5;6;7;5;6;3
2020-10-14 18:48:59;223;88;59;14;6;5;6;7;5;6;3
2020-10-14 18:49:59;223;88;59;14;6;5;6;7;5;6;3
2020-10-14 18:50:58;223;88;59;14;6;5;6;7;5;6;3
2020-10-14 18:51:59;223;89;58;14;6;5;6;7;5;6;3
2020-10-14 18:52:59;224;89;58;14;7;5;6;7;5;6;3
2020-10-14 18:53:58;224;89;58;14;7;5;6;7;5;6;3
2020-10-14 18:54:59;224;89;58;14;7;5;6;7;5;6;3
2020-10-14 18:55:59;224;89;58;14;7;5;6;7;5;6;3
2020-10-14 18:56:58;223;89;57;14;7;5;6;7;5;6;3
2020-10-14 18:57:59;223;89;57;14;7;5;6;7;5;6;3
2020-10-14 18:58:59;223;89;57;14;7;5;6;7;5;6;3
2020-10-14 18:59:58;223;89;57;14;7;5;6;7;5;6;3
2020-10-14 19:00:59;223;89;57;14;7;5;6;7;5;6;3
2020-10-14 19:02:00;223;89;57;14;7;5;6;7;5;6;3
2020-10-14 19:02:58;223;89;57;14;7;5;6;7;5;6;3
2020-10-14 19:03:59;223;89;57;14;7;5;6;7;5;6;3
2020-10-14 19:04:59;223;89;57;14;7;5;6;7;5;6;3
2020-10-14 19:05:58;223;89;57;14;7;5;6;7;5;6;3
2020-10-14 19:06:59;223;89;57;14;7;5;6;7;5;6;3
2020-10-14 19:07:59;223;89;57;14;7;5;6;7;5;6;3
2020-10-14 19:08:59;224;89;57;14;7;5;6;7;5;6;3
2020-10-14 19:09:58;225;90;57;14;7;5;6;7;5;6;3
2020-10-14 19:10:59;225;90;57;14;7;5;6;7;5;6;3
2020-10-14 19:11:59;225;90;57;14;7;5;6;7;5;6;3
2020-10-14 19:12:58;225;90;57;14;7;5;6;7;5;6;3
2020-10-14 19:13:59;225;90;57;14;7;5;6;7;5;6;3
2020-10-14 19:15:00;225;90;57;14;7;5;6;7;5;6;3
2020-10-14 19:15:58;225;90;57;14;7;5;6;7;5;6;3
2020-10-14 19:16:59;225;90;57;14;7;5;6;7;5;6;3
2020-10-14 19:17:58;226;91;57;14;7;5;6;7;5;6;3
2020-10-14 19:18:59;227;91;57;14;8;5;6;7;5;6;3
2020-10-14 19:19:59;228;92;57;14;8;5;6;7;5;6;3
2020-10-14 19:20:59;228;92;57;14;8;5;6;7;5;6;3
2020-10-14 19:21:58;228;92;57;14;8;5;6;7;5;6;3
2020-10-14 19:22:59;228;92;57;14;8;5;6;7;5;6;3
2020-10-14 19:23:59;228;92;57;14;8;5;6;7;5;6;3
2020-10-14 19:24:58;229;92;57;14;8;6;6;7;5;6;3
2020-10-14 19:25:59;229;92;57;14;8;6;6;7;5;6;3
2020-10-14 19:26:58;229;92;57;14;8;6;6;7;5;6;3
2020-10-14 19:27:59;229;92;57;14;8;6;6;7;5;6;3
2020-10-14 19:28:59;229;92;57;14;8;6;6;7;5;6;3
2020-10-14 19:29:58;230;92;58;14;8;6;6;7;5;6;3
2020-10-14 19:30:59;230;92;58;14;8;6;6;7;5;6;3
2020-10-14 19:31:59;232;93;58;14;9;6;6;7;5;6;3
2020-10-14 19:32:58;232;93;58;14;9;6;6;7;5;6;3
2020-10-14 19:33:59;232;93;58;14;9;6;6;7;5;6;3
2020-10-14 19:34:59;233;94;58;14;9;6;6;7;5;6;3
2020-10-14 19:35:58;233;94;58;14;9;6;6;7;5;6;3
2020-10-14 19:36:59;234;95;58;14;9;6;6;7;5;6;3
2020-10-14 19:37:58;234;95;58;14;9;6;6;7;5;6;3
2020-10-14 19:38:59;235;96;58;14;9;6;6;7;5;6;3
2020-10-14 19:39:59;235;96;58;14;9;6;6;7;5;6;3
2020-10-14 19:40:59;235;96;58;14;9;6;6;7;5;6;3
