datetime;total_votes;Zabava;Lay_Lady_Lay;Есения;sio2;orlando;Etinilestradiol;KOCTOPE3;kotophalk;Hexadecachoron;zgushonka
2019-12-18 00:00:59;0;0;0;0;0;0;0;0;0;0;0
2019-12-18 00:01:59;0;0;0;0;0;0;0;0;0;0;0
2019-12-18 00:02:59;2;1;0;0;0;0;1;0;0;0;0
2019-12-18 00:03:59;4;1;0;0;0;0;2;0;0;0;0
2019-12-18 00:04:59;5;2;0;0;0;0;2;0;0;0;0
2019-12-18 00:05:58;5;2;0;0;0;0;2;0;0;0;0
2019-12-18 00:06:59;6;2;0;0;0;0;2;1;0;0;0
2019-12-18 00:07:58;7;3;0;0;0;0;2;1;0;0;0
2019-12-18 00:08:59;8;3;0;1;0;0;2;1;0;0;0
2019-12-18 00:09:59;8;3;0;1;0;0;2;1;0;0;0
2019-12-18 00:10:58;8;3;0;1;0;0;2;1;0;0;0
2019-12-18 00:11:59;8;3;0;1;0;0;2;1;0;0;0
2019-12-18 00:12:58;8;3;0;1;0;0;2;1;0;0;0
2019-12-18 00:13:59;8;3;0;1;0;0;2;1;0;0;0
2019-12-18 00:14:59;8;3;0;1;0;0;2;1;0;0;0
2019-12-18 00:15:59;8;3;0;1;0;0;2;1;0;0;0
2019-12-18 00:16:58;8;3;0;1;0;0;2;1;0;0;0
2019-12-18 00:17:59;8;3;0;1;0;0;2;1;0;0;0
2019-12-18 00:18:59;9;3;0;1;0;0;2;1;1;0;0
2019-12-18 00:19:58;10;3;0;1;0;0;2;2;1;0;0
2019-12-18 00:20:59;10;3;0;1;0;0;2;2;1;0;0
2019-12-18 00:21:59;10;3;0;1;0;0;2;2;1;0;0
2019-12-18 00:22:58;11;3;0;2;0;0;2;2;1;0;0
2019-12-18 00:23:59;11;3;0;2;0;0;2;2;1;0;0
2019-12-18 00:24:59;11;3;0;2;0;0;2;2;1;0;0
2019-12-18 00:25:58;11;3;0;2;0;0;2;2;1;0;0
2019-12-18 00:26:59;11;3;0;2;0;0;2;2;1;0;0
2019-12-18 00:27:59;11;3;0;2;0;0;2;2;1;0;0
2019-12-18 00:28:59;11;3;0;2;0;0;2;2;1;0;0
2019-12-18 00:29:58;13;3;1;2;1;0;2;2;1;0;0
2019-12-18 00:30:59;13;3;1;2;1;0;2;2;1;0;0
2019-12-18 00:31:58;13;3;1;2;1;0;2;2;1;0;0
2019-12-18 00:32:59;13;3;1;2;1;0;2;2;1;0;0
2019-12-18 00:33:59;13;2;1;2;2;0;2;2;1;0;0
2019-12-18 00:34:59;13;2;1;2;2;0;2;2;1;0;0
2019-12-18 00:35:58;14;2;1;2;2;0;2;2;1;0;0
2019-12-18 00:36:59;14;2;1;2;2;0;2;2;1;0;0
2019-12-18 00:37:59;14;2;1;2;2;0;2;2;1;0;0
2019-12-18 00:38:58;14;2;1;2;2;0;2;2;1;0;0
2019-12-18 00:39:59;14;2;1;2;2;0;2;2;1;0;0
2019-12-18 00:40:59;15;2;1;2;2;0;2;2;1;0;0
2019-12-18 00:41:58;15;2;1;2;2;0;2;2;1;0;0
2019-12-18 00:42:59;16;3;1;2;2;0;2;2;1;0;0
2019-12-18 00:43:59;16;3;1;2;2;0;2;2;1;0;0
2019-12-18 00:44:58;16;3;1;2;2;0;2;2;1;0;0
2019-12-18 00:45:59;16;3;1;2;2;0;2;2;1;0;0
2019-12-18 00:47:00;16;3;1;2;2;0;2;2;1;0;0
2019-12-18 00:47:58;16;3;1;2;2;0;2;2;1;0;0
2019-12-18 00:48:59;17;4;1;2;2;0;2;2;1;0;0
2019-12-18 00:49:59;17;4;1;2;2;0;2;2;1;0;0
2019-12-18 00:50:58;18;4;1;3;2;0;2;2;1;0;0
2019-12-18 00:51:59;18;4;1;3;2;0;2;2;1;0;0
2019-12-18 00:52:58;18;4;1;3;2;0;2;2;1;0;0
2019-12-18 00:53:59;18;4;1;3;2;0;2;2;1;0;0
2019-12-18 00:54:59;18;4;1;3;2;0;2;2;1;0;0
2019-12-18 00:55:59;18;4;1;3;2;0;2;2;1;0;0
2019-12-18 00:57:00;18;4;1;3;2;0;2;2;1;0;0
2019-12-18 00:57:58;18;4;1;3;2;0;2;2;1;0;0
2019-12-18 00:58:59;19;4;1;3;2;0;2;2;0;0;0
2019-12-18 01:00:00;19;4;1;3;2;0;2;2;0;0;0
2019-12-18 01:00:58;20;4;1;4;2;0;2;2;0;0;0
2019-12-18 01:01:59;20;4;1;4;2;0;2;2;0;0;0
2019-12-18 01:02:58;20;4;1;4;2;0;2;2;0;0;0
2019-12-18 01:03:59;20;4;1;4;2;0;2;2;0;0;0
2019-12-18 01:04:59;21;4;2;4;2;0;2;2;1;0;0
2019-12-18 01:05:59;21;4;2;4;2;0;2;2;1;0;0
2019-12-18 01:06:58;21;4;2;4;2;0;2;2;1;0;0
2019-12-18 01:07:59;22;5;2;4;2;0;2;2;1;0;0
2019-12-18 01:08:59;22;5;2;4;2;0;2;2;1;0;0
2019-12-18 01:09:58;22;5;2;4;2;0;2;2;1;0;0
2019-12-18 01:10:59;22;5;2;4;2;0;2;2;1;0;0
2019-12-18 01:11:59;22;5;2;4;2;0;2;2;1;0;0
2019-12-18 01:12:59;22;5;2;4;2;0;2;2;1;0;0
2019-12-18 01:13:59;24;5;2;4;2;0;2;2;1;0;0
2019-12-18 01:14:59;24;5;2;4;2;0;2;2;1;0;0
2019-12-18 01:15:58;24;5;2;4;2;0;2;2;1;0;0
2019-12-18 01:16:59;24;5;2;4;2;0;2;2;1;0;0
2019-12-18 01:17:59;24;5;2;4;2;0;2;2;1;0;0
2019-12-18 01:18:58;24;5;2;4;2;0;2;2;1;0;0
2019-12-18 01:19:59;25;5;2;4;2;0;2;2;1;0;0
2019-12-18 01:20:59;25;5;2;4;2;0;2;2;1;0;0
2019-12-18 01:21:58;25;5;2;4;2;0;2;2;1;0;0
2019-12-18 01:22:59;25;5;2;4;2;0;2;2;1;0;0
2019-12-18 01:23:59;25;5;2;4;2;0;2;2;1;0;0
2019-12-18 01:24:59;25;5;2;4;2;0;2;2;1;0;0
2019-12-18 01:25:58;25;5;2;4;2;0;2;2;1;0;0
2019-12-18 01:26:59;25;5;2;4;2;0;2;2;1;0;0
2019-12-18 01:27:59;25;5;2;4;2;0;2;2;1;0;0
2019-12-18 01:29:00;25;5;2;4;2;0;2;2;1;0;0
2019-12-18 01:29:58;25;5;2;4;2;0;2;2;1;0;0
2019-12-18 01:30:59;26;5;2;5;2;0;2;2;1;0;0
2019-12-18 01:31:58;27;5;2;6;2;0;2;2;1;0;0
2019-12-18 01:32:59;27;5;2;6;2;0;2;2;1;0;0
2019-12-18 01:33:59;27;5;2;6;2;0;2;2;1;0;0
2019-12-18 01:34:58;27;5;2;6;2;0;2;2;1;0;0
2019-12-18 01:35:59;27;5;2;6;2;0;2;2;1;0;0
2019-12-18 01:36:59;27;5;2;6;2;0;2;2;1;0;0
2019-12-18 01:37:59;28;5;2;6;3;0;2;2;1;0;0
2019-12-18 01:38:58;28;5;2;6;3;0;2;2;1;0;0
2019-12-18 01:39:59;28;5;2;6;3;0;2;2;1;0;0
2019-12-18 01:40:59;28;5;2;6;3;0;2;2;1;0;0
2019-12-18 01:41:58;28;5;2;6;3;0;2;2;1;0;0
2019-12-18 01:42:59;28;5;2;6;3;0;2;2;1;0;0
2019-12-18 01:43:59;28;5;2;6;3;0;2;2;1;0;0
2019-12-18 01:44:59;28;5;2;6;3;0;2;2;1;0;0
2019-12-18 01:45:58;28;5;2;6;3;0;2;2;1;0;0
2019-12-18 01:46:59;28;5;2;6;3;0;2;2;1;0;0
2019-12-18 01:47:59;28;5;2;6;3;0;2;2;1;0;0
2019-12-18 01:48:58;28;5;2;6;3;0;2;2;1;0;0
2019-12-18 01:49:59;28;5;2;6;3;0;2;2;1;0;0
2019-12-18 01:50:58;28;5;2;7;2;0;2;2;1;0;0
2019-12-18 01:51:59;28;5;2;7;2;0;2;2;1;0;0
2019-12-18 01:52:59;28;5;2;7;2;0;2;2;1;0;0
2019-12-18 01:53:59;28;5;2;7;2;0;2;2;1;0;0
2019-12-18 01:54:59;28;5;2;7;2;0;2;2;1;0;0
2019-12-18 01:55:58;28;5;2;7;2;0;2;2;1;0;0
2019-12-18 01:56:59;28;5;2;7;2;0;2;2;1;0;0
2019-12-18 01:57:59;28;5;2;7;2;0;2;2;1;0;0
2019-12-18 01:58:58;28;5;2;7;2;0;2;2;1;0;0
2019-12-18 01:59:59;28;5;2;7;2;0;2;2;1;0;0
2019-12-18 02:00:59;28;5;2;7;2;0;2;2;1;0;0
2019-12-18 02:01:58;28;5;2;7;2;0;2;2;1;0;0
2019-12-18 02:02:59;28;5;2;7;2;0;2;2;1;0;0
2019-12-18 02:03:59;28;5;2;7;2;0;2;2;1;0;0
2019-12-18 02:04:58;29;6;2;7;2;0;2;2;1;0;0
2019-12-18 02:05:59;29;6;2;7;2;0;2;2;1;0;0
2019-12-18 02:06:59;29;6;2;7;2;0;2;2;1;0;0
2019-12-18 02:07:58;29;6;2;7;2;0;2;2;1;0;0
2019-12-18 02:08:59;29;6;2;7;2;0;2;2;1;0;0
2019-12-18 02:09:59;29;6;2;7;2;0;2;2;1;0;0
2019-12-18 02:10:59;29;6;2;7;2;0;2;2;1;0;0
2019-12-18 02:11:58;29;6;2;7;2;0;2;2;1;0;0
2019-12-18 02:12:59;29;6;2;7;2;0;2;2;1;0;0
2019-12-18 02:13:59;30;6;2;7;3;0;2;2;1;0;0
2019-12-18 02:14:58;30;6;2;7;3;0;2;2;1;0;0
2019-12-18 02:15:59;30;6;2;7;3;0;2;2;1;0;0
2019-12-18 02:16:59;30;6;2;7;3;0;2;2;1;0;0
2019-12-18 02:17:58;30;6;2;7;3;0;2;2;1;0;0
2019-12-18 02:18:59;30;6;2;7;3;0;2;2;1;0;0
2019-12-18 02:19:59;30;6;2;7;3;0;2;2;1;0;0
2019-12-18 02:20:58;30;6;2;7;3;0;2;2;1;0;0
2019-12-18 02:21:59;30;6;2;7;3;0;2;2;1;0;0
2019-12-18 02:22:59;30;6;2;7;3;0;2;2;1;0;0
2019-12-18 02:23:58;30;6;2;7;3;0;2;2;1;0;0
2019-12-18 02:24:59;31;6;3;7;3;0;2;2;1;0;0
2019-12-18 02:25:59;31;6;3;7;3;0;2;2;1;0;0
2019-12-18 02:26:58;31;6;3;7;3;0;2;2;1;0;0
2019-12-18 02:27:59;31;6;3;7;3;0;2;2;1;0;0
2019-12-18 02:28:59;32;6;4;7;3;0;2;2;1;0;0
2019-12-18 02:29:58;32;6;4;7;3;0;2;2;1;0;0
2019-12-18 02:30:59;32;6;4;7;3;0;2;2;1;0;0
2019-12-18 02:31:59;32;6;4;7;3;0;2;2;1;0;0
2019-12-18 02:32:59;32;6;4;7;3;0;2;2;1;0;0
2019-12-18 02:33:58;32;6;4;7;3;0;2;2;1;0;0
2019-12-18 02:34:59;33;6;4;7;3;0;2;2;2;0;0
2019-12-18 02:35:59;33;6;4;7;3;0;2;2;2;0;0
2019-12-18 02:36:58;33;6;4;7;3;0;2;2;2;0;0
2019-12-18 02:37:59;33;6;4;7;3;0;2;2;2;0;0
2019-12-18 02:38:59;33;6;4;7;3;0;2;2;2;0;0
2019-12-18 02:39:59;33;6;4;7;3;0;2;2;2;0;0
2019-12-18 02:40:58;33;6;4;7;3;0;2;2;2;0;0
2019-12-18 02:41:59;33;6;4;7;3;0;2;2;2;0;0
2019-12-18 02:42:59;33;6;4;7;3;0;2;2;2;0;0
2019-12-18 02:43:58;33;6;4;7;3;0;2;2;2;0;0
2019-12-18 02:44:59;33;6;4;7;3;0;2;2;2;0;0
2019-12-18 02:45:59;33;6;4;7;3;0;2;2;2;0;0
2019-12-18 02:46:58;33;6;4;7;3;0;2;2;2;0;0
2019-12-18 02:47:59;33;6;4;7;3;0;2;2;2;0;0
2019-12-18 02:48:59;33;6;4;7;3;0;2;2;2;0;0
2019-12-18 02:49:59;33;6;4;7;3;0;2;2;2;0;0
2019-12-18 02:50:58;33;6;4;7;3;0;2;2;2;0;0
2019-12-18 02:51:59;33;6;4;7;3;0;2;2;2;0;0
2019-12-18 02:52:59;33;6;4;7;3;0;2;2;2;0;0
2019-12-18 02:53:58;34;7;4;7;3;0;2;2;2;0;0
2019-12-18 02:54:59;34;7;4;7;3;0;2;2;2;0;0
2019-12-18 02:55:59;34;7;4;7;3;0;2;2;2;0;0
2019-12-18 02:56:59;34;7;4;7;3;0;2;2;2;0;0
2019-12-18 02:57:58;34;7;4;7;3;0;2;2;2;0;0
2019-12-18 02:58:59;34;7;4;7;3;0;2;2;2;0;0
2019-12-18 02:59:59;34;7;4;7;3;0;2;2;2;0;0
2019-12-18 03:00:58;34;7;4;7;3;0;2;2;2;0;0
2019-12-18 03:01:59;34;7;4;7;3;0;2;2;2;0;0
2019-12-18 03:02:59;34;7;4;7;3;0;2;2;2;0;0
2019-12-18 03:03:59;34;7;4;7;3;0;2;2;2;0;0
2019-12-18 03:04:58;34;7;4;7;3;0;2;2;2;0;0
2019-12-18 03:05:59;34;7;4;7;3;0;2;2;2;0;0
2019-12-18 03:06:59;34;7;4;7;3;0;2;2;2;0;0
2019-12-18 03:07:58;35;7;4;7;3;0;3;2;2;0;0
2019-12-18 03:08:59;35;7;4;7;3;0;3;2;2;0;0
2019-12-18 03:09:59;35;7;4;7;3;0;3;2;2;0;0
2019-12-18 03:10:59;35;7;4;7;3;0;3;2;2;0;0
2019-12-18 03:11:58;35;7;4;7;3;0;3;2;2;0;0
2019-12-18 03:12:59;35;7;4;7;3;0;3;2;2;0;0
2019-12-18 03:13:59;35;7;4;7;3;0;3;2;2;0;0
2019-12-18 03:14:58;35;7;4;7;3;0;3;2;2;0;0
2019-12-18 03:15:59;36;7;5;7;3;0;3;2;2;0;0
2019-12-18 03:16:59;36;7;5;7;3;0;3;2;2;0;0
2019-12-18 03:17:58;36;7;5;7;3;0;3;2;2;0;0
2019-12-18 03:18:59;36;7;5;7;3;0;3;2;2;0;0
2019-12-18 03:19:59;37;7;5;7;3;0;3;2;2;0;1
2019-12-18 03:20:58;37;7;5;7;3;0;3;2;2;0;1
2019-12-18 03:21:59;37;7;5;7;3;0;3;2;2;0;1
2019-12-18 03:22:59;37;7;5;7;3;0;3;2;2;0;1
2019-12-18 03:23:59;37;7;5;7;3;0;3;2;2;0;1
2019-12-18 03:24:58;37;7;5;7;3;0;3;2;2;0;1
2019-12-18 03:25:59;37;7;5;7;3;0;3;2;2;0;1
2019-12-18 03:26:59;37;7;5;7;3;0;3;2;2;0;1
2019-12-18 03:27:58;37;7;5;7;3;0;3;2;2;0;1
2019-12-18 03:28:59;37;7;5;7;3;0;3;2;2;0;1
2019-12-18 03:29:59;37;7;5;7;3;0;3;2;2;0;1
2019-12-18 03:30:58;37;7;5;7;3;0;3;2;2;0;1
2019-12-18 03:31:59;37;7;5;7;3;0;3;2;2;0;1
2019-12-18 03:32:59;37;7;5;7;3;0;3;2;2;0;1
2019-12-18 03:33:58;38;8;5;7;3;0;3;2;2;0;1
2019-12-18 03:34:59;38;8;5;7;3;0;3;2;2;0;1
2019-12-18 03:35:59;38;8;5;7;3;0;3;2;2;0;1
2019-12-18 03:36:58;38;8;5;7;3;0;3;2;2;0;1
2019-12-18 03:37:59;38;8;5;7;3;0;3;2;2;0;1
2019-12-18 03:38:59;38;8;5;7;3;0;3;2;2;0;1
2019-12-18 03:39:59;38;8;5;7;3;0;3;2;2;0;1
2019-12-18 03:40:58;38;8;5;7;3;0;3;2;2;0;1
2019-12-18 03:41:59;38;8;5;7;3;0;3;2;2;0;1
2019-12-18 03:42:59;38;8;5;7;3;0;3;2;2;0;1
2019-12-18 03:43:59;38;8;5;7;3;0;3;2;2;0;1
2019-12-18 03:44:58;38;8;5;7;3;0;3;2;2;0;1
2019-12-18 03:45:59;38;8;5;7;3;0;3;2;2;0;1
2019-12-18 03:46:59;38;8;5;7;3;0;3;2;2;0;1
2019-12-18 03:47:58;38;8;5;7;3;0;3;2;2;0;1
2019-12-18 03:48:59;38;8;5;7;3;0;3;2;2;0;1
2019-12-18 03:49:59;38;8;5;7;3;0;3;2;2;0;1
2019-12-18 03:50:59;38;8;5;7;3;0;3;2;2;0;1
2019-12-18 03:51:58;38;8;5;7;3;0;3;2;2;0;1
2019-12-18 03:52:59;38;8;5;7;3;0;3;2;2;0;1
2019-12-18 03:53:59;38;8;5;7;3;0;3;2;2;0;1
2019-12-18 03:54:59;38;8;5;7;3;0;3;2;2;0;1
2019-12-18 03:55:58;38;8;5;7;3;0;3;2;2;0;1
2019-12-18 03:56:59;38;8;5;7;3;0;3;2;2;0;1
2019-12-18 03:57:59;38;8;5;7;3;0;3;2;2;0;1
2019-12-18 03:58:58;38;8;5;7;3;0;3;2;2;0;1
2019-12-18 03:59:59;38;8;5;7;3;0;3;2;2;0;1
2019-12-18 04:00:59;38;8;5;7;3;0;3;2;2;0;1
2019-12-18 04:01:59;38;8;5;7;3;0;3;2;2;0;1
2019-12-18 04:02:58;38;8;5;7;3;0;3;2;2;0;1
2019-12-18 04:03:59;38;8;5;7;3;0;3;2;2;0;1
2019-12-18 04:04:59;38;8;5;7;3;0;3;2;2;0;1
2019-12-18 04:05:58;38;8;5;7;3;0;3;2;2;0;1
2019-12-18 04:06:59;38;8;5;7;3;0;3;2;2;0;1
2019-12-18 04:07:59;39;9;5;7;3;0;3;2;2;0;1
2019-12-18 04:08:58;39;9;5;7;3;0;3;2;2;0;1
2019-12-18 04:09:59;39;9;5;7;3;0;3;2;2;0;1
2019-12-18 04:10:59;39;9;5;7;3;0;3;2;2;0;1
2019-12-18 04:11:58;39;9;5;7;3;0;3;2;2;0;1
2019-12-18 04:12:59;39;9;5;7;3;0;3;2;2;0;1
2019-12-18 04:13:59;39;9;5;7;3;0;3;2;2;0;1
2019-12-18 04:14:59;39;9;5;7;3;0;3;2;2;0;1
2019-12-18 04:15:58;39;9;5;7;3;0;3;2;2;0;1
2019-12-18 04:16:59;39;9;5;7;3;0;3;2;2;0;1
2019-12-18 04:17:59;39;9;5;7;3;0;3;2;2;0;1
2019-12-18 04:18:58;39;9;5;7;3;0;3;2;2;0;1
2019-12-18 04:19:59;39;9;5;7;3;0;3;2;2;0;1
2019-12-18 04:20:59;39;9;5;7;3;0;3;2;2;0;1
2019-12-18 04:21:59;39;9;5;7;3;0;3;2;2;0;1
2019-12-18 04:22:58;39;9;5;7;3;0;3;2;2;0;1
2019-12-18 04:23:59;39;9;5;7;3;0;3;2;2;0;1
2019-12-18 04:24:59;39;9;5;7;3;0;3;2;2;0;1
2019-12-18 04:25:58;39;9;5;7;3;0;3;2;2;0;1
2019-12-18 04:26:59;39;9;5;7;3;0;3;2;2;0;1
2019-12-18 04:27:59;39;9;5;7;3;0;3;2;2;0;1
2019-12-18 04:28:59;39;9;5;7;3;0;3;2;2;0;1
2019-12-18 04:29:58;39;9;5;7;3;0;3;2;2;0;1
2019-12-18 04:30:59;39;9;5;7;3;0;3;2;2;0;1
2019-12-18 04:31:59;39;9;5;7;3;0;3;2;2;0;1
2019-12-18 04:32:58;39;9;5;7;3;0;3;2;2;0;1
2019-12-18 04:33:59;39;9;5;7;3;0;3;2;2;0;1
2019-12-18 04:34:58;39;9;5;7;3;0;3;2;2;0;1
2019-12-18 04:35:59;39;9;5;7;3;0;3;2;2;0;1
2019-12-18 04:36:59;39;9;5;7;3;0;3;2;2;0;1
2019-12-18 04:37:58;39;9;5;7;3;0;3;2;2;0;1
2019-12-18 04:38:59;39;9;5;7;3;0;3;2;2;0;1
2019-12-18 04:39:59;39;9;5;7;3;0;3;2;2;0;1
2019-12-18 04:40:58;39;9;5;7;3;0;3;2;2;0;1
2019-12-18 04:41:59;39;9;5;7;3;0;3;2;2;0;1
2019-12-18 04:42:59;39;9;5;7;3;0;3;2;2;0;1
2019-12-18 04:43:59;39;9;5;7;3;0;3;2;2;0;1
2019-12-18 04:44:58;39;9;5;7;3;0;3;2;2;0;1
2019-12-18 04:45:59;39;9;5;7;3;0;3;2;2;0;1
2019-12-18 04:46:59;39;9;5;7;3;0;3;2;2;0;1
2019-12-18 04:47:58;39;9;5;7;3;0;3;2;2;0;1
2019-12-18 04:48:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 04:49:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 04:50:58;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 04:51:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 04:52:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 04:53:58;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 04:54:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 04:55:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 04:56:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 04:57:58;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 04:58:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 04:59:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 05:00:58;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 05:01:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 05:02:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 05:03:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 05:04:58;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 05:05:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 05:06:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 05:07:58;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 05:08:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 05:09:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 05:11:00;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 05:11:58;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 05:12:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 05:13:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 05:14:58;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 05:15:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 05:16:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 05:17:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 05:18:58;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 05:19:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 05:20:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 05:22:00;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 05:22:58;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 05:23:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 05:24:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 05:25:58;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 05:26:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 05:27:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 05:28:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 05:29:58;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 05:30:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 05:31:58;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 05:32:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 05:33:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 05:34:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 05:35:58;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 05:36:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 05:37:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 05:39:00;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 05:39:58;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 05:40:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 05:41:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 05:42:58;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 05:43:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 05:44:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 05:45:58;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 05:46:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 05:47:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 05:48:58;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 05:49:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 05:50:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 05:51:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 05:52:58;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 05:53:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 05:54:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 05:56:00;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 05:56:58;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 05:57:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 05:58:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 05:59:58;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 06:00:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 06:01:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 06:02:58;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 06:03:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 06:04:58;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 06:05:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 06:06:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 06:07:58;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 06:08:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 06:09:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 06:10:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 06:11:58;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 06:12:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 06:13:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 06:14:58;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 06:15:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 06:16:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 06:17:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 06:18:58;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 06:19:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 06:21:00;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 06:21:58;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 06:22:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 06:23:58;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 06:24:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 06:25:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 06:26:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 06:27:58;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 06:28:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 06:29:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 06:30:58;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 06:31:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 06:32:59;40;9;5;7;3;0;3;2;2;0;0
2019-12-18 06:33:59;41;10;5;7;3;0;3;2;2;0;0
2019-12-18 06:34:58;43;10;6;7;3;0;3;2;2;0;0
2019-12-18 06:35:59;43;10;6;7;3;0;3;2;2;0;0
2019-12-18 06:36:59;43;10;6;7;3;0;3;2;2;0;0
