datetime;total_votes;Shambala;quick_justice;KOCTOPE3;shamanka2_1;Rumpelstilzchen;NAFA;Dirtylieutenant;EMAILWARENFABRIK;Есения;a5urbanipa1
2021-02-17 13:01:58;142;57;28;14;4;12;4;0;0;2;0
2021-02-17 13:02:59;143;57;29;14;4;12;4;0;0;2;0
2021-02-17 13:03:59;143;57;29;14;4;12;4;0;0;2;0
2021-02-17 13:04:58;143;57;29;14;4;12;4;0;0;2;0
2021-02-17 13:05:59;143;57;29;14;4;12;4;0;0;2;0
2021-02-17 13:06:59;143;57;29;14;4;12;4;0;0;2;0
2021-02-17 13:07:58;143;57;29;14;4;12;4;0;0;2;0
2021-02-17 13:08:59;144;58;29;14;4;12;4;0;0;2;0
2021-02-17 13:09:59;144;58;29;14;4;12;4;0;0;2;0
2021-02-17 13:10:58;145;58;30;14;4;12;4;0;0;2;0
2021-02-17 13:11:59;145;58;30;14;4;12;4;0;0;2;0
2021-02-17 13:12:59;145;58;30;14;4;12;4;0;0;2;0
2021-02-17 13:13:58;145;58;30;14;4;12;4;0;0;2;0
2021-02-17 13:14:59;147;58;31;14;4;12;4;0;0;2;0
2021-02-17 13:15:59;147;58;31;14;4;12;4;0;0;2;0
2021-02-17 13:16:58;147;58;31;14;4;12;4;0;0;2;0
2021-02-17 13:17:59;147;58;31;14;4;12;4;0;0;2;0
2021-02-17 13:18:59;147;58;31;14;4;12;4;0;0;2;0
2021-02-17 13:19:58;147;58;31;14;4;12;4;0;0;2;0
2021-02-17 13:20:59;148;59;31;14;4;12;4;0;0;2;0
2021-02-17 13:21:59;149;59;32;14;4;12;4;0;0;2;0
2021-02-17 13:22:59;149;59;32;14;4;12;4;0;0;2;0
2021-02-17 13:23:58;149;59;32;14;4;12;4;0;0;2;0
2021-02-17 13:24:59;149;59;32;14;4;12;4;0;0;2;0
2021-02-17 13:25:59;149;59;32;14;4;12;4;0;0;2;0
2021-02-17 13:26:58;149;59;32;14;4;12;4;0;0;2;0
2021-02-17 13:27:59;149;59;32;14;4;12;4;0;0;2;0
2021-02-17 13:28:59;149;59;32;14;4;12;4;0;0;2;0
2021-02-17 13:29:58;149;59;32;14;4;12;4;0;0;2;0
2021-02-17 13:30:59;149;59;32;14;4;12;4;0;0;2;0
2021-02-17 13:31:59;149;59;32;14;4;12;4;0;0;2;0
2021-02-17 13:32:58;149;59;32;14;4;12;4;0;0;2;0
2021-02-17 13:33:59;149;59;32;14;4;12;4;0;0;2;0
2021-02-17 13:34:59;149;59;32;14;4;12;4;0;0;2;0
2021-02-17 13:35:58;149;59;32;14;4;12;4;0;0;2;0
2021-02-17 13:36:59;150;59;32;14;4;12;4;0;0;2;0
2021-02-17 13:37:59;150;59;32;14;4;12;4;0;0;2;0
2021-02-17 13:38:58;150;59;32;14;4;12;4;0;0;2;0
2021-02-17 13:39:59;151;59;33;14;4;12;4;0;0;2;0
2021-02-17 13:40:58;151;59;33;14;4;12;4;0;0;2;0
2021-02-17 13:41:59;151;59;33;14;4;12;4;0;0;2;0
2021-02-17 13:42:58;151;59;33;14;4;12;4;0;0;2;0
2021-02-17 13:43:59;152;60;33;14;4;12;4;0;0;2;0
2021-02-17 13:44:59;152;60;33;14;4;12;4;0;0;2;0
2021-02-17 13:45:58;152;60;33;14;4;12;4;0;0;2;0
2021-02-17 13:46:59;153;61;33;14;4;12;4;0;0;2;0
2021-02-17 13:47:58;153;61;33;14;4;12;4;0;0;2;0
2021-02-17 13:48:59;154;61;33;14;4;12;4;0;0;2;0
2021-02-17 13:49:59;154;61;33;14;4;12;4;0;0;2;0
2021-02-17 13:50:58;154;61;33;14;4;12;4;0;0;2;0
2021-02-17 13:51:59;154;61;33;14;4;12;4;0;0;2;0
2021-02-17 13:52:59;154;61;33;14;4;12;4;0;0;2;0
2021-02-17 13:53:58;154;61;33;14;4;12;4;0;0;2;0
2021-02-17 13:54:59;154;61;33;14;4;12;4;0;0;2;0
2021-02-17 13:55:58;154;61;33;14;4;12;4;0;0;2;0
2021-02-17 13:56:59;154;61;33;14;4;12;4;0;0;2;0
2021-02-17 13:57:59;154;61;33;14;4;12;4;0;0;2;0
2021-02-17 13:58:58;155;61;33;14;4;13;4;0;0;2;0
2021-02-17 13:59:59;155;61;33;14;4;13;4;0;0;2;0
2021-02-17 14:00:58;156;61;33;14;4;13;4;0;0;3;0
2021-02-17 14:01:59;156;61;33;14;4;13;4;0;0;3;0
2021-02-17 14:02:59;156;61;33;14;4;13;4;0;0;3;0
2021-02-17 14:03:58;156;61;33;14;4;13;4;0;0;3;0
2021-02-17 14:04:59;156;61;33;14;4;13;4;0;0;3;0
2021-02-17 14:05:59;157;62;33;14;4;13;4;0;0;3;0
2021-02-17 14:06:58;157;62;33;14;4;13;4;0;0;3;0
2021-02-17 14:07:59;157;62;33;14;4;13;4;0;0;3;0
2021-02-17 14:08:58;157;62;33;14;4;13;4;0;0;3;0
2021-02-17 14:09:59;157;62;33;14;4;13;4;0;0;3;0
2021-02-17 14:10:59;157;62;33;14;4;13;4;0;0;3;0
2021-02-17 14:11:58;158;62;33;14;4;13;4;0;0;3;0
2021-02-17 14:12:59;158;62;33;14;4;13;4;0;0;3;0
2021-02-17 14:13:58;158;62;33;14;4;13;4;0;0;3;0
2021-02-17 14:14:59;158;62;33;14;4;13;4;0;0;3;0
2021-02-17 14:15:58;159;62;34;14;4;13;4;0;0;3;0
2021-02-17 14:16:59;160;63;34;14;4;13;4;0;0;3;0
2021-02-17 14:17:59;160;63;34;14;4;13;4;0;0;3;0
2021-02-17 14:18:58;160;63;34;14;4;13;4;0;0;3;0
2021-02-17 14:19:59;160;63;34;14;4;13;4;0;0;3;0
2021-02-17 14:21:00;160;63;34;14;4;13;4;0;0;3;0
2021-02-17 14:21:58;160;63;34;14;4;13;4;0;0;3;0
2021-02-17 14:22:59;160;63;34;14;4;13;4;0;0;3;0
2021-02-17 14:23:58;160;63;34;14;4;13;4;0;0;3;0
2021-02-17 14:24:59;160;63;34;14;4;13;4;0;0;3;0
2021-02-17 14:25:59;161;64;34;14;4;13;4;0;0;3;0
2021-02-17 14:26:58;162;65;34;14;4;13;4;0;0;3;0
2021-02-17 14:27:59;162;65;34;14;4;13;4;0;0;3;0
2021-02-17 14:28:58;162;65;34;14;4;13;4;0;0;3;0
2021-02-17 14:29:59;162;65;34;14;4;13;4;0;0;3;0
2021-02-17 14:30:59;162;65;34;14;4;13;4;0;0;3;0
2021-02-17 14:31:58;162;65;34;14;4;13;4;0;0;3;0
2021-02-17 14:32:59;162;65;34;14;4;13;4;0;0;3;0
2021-02-17 14:33:59;162;65;34;14;4;13;4;0;0;3;0
2021-02-17 14:34:58;162;65;34;14;4;13;4;0;0;3;0
2021-02-17 14:35:59;162;65;34;14;4;13;4;0;0;3;0
2021-02-17 14:36:58;162;65;34;14;4;13;4;0;0;3;0
2021-02-17 14:37:59;162;65;34;14;4;13;4;0;0;3;0
2021-02-17 14:38:59;164;65;34;16;4;13;4;0;0;3;0
2021-02-17 14:39:58;164;65;34;16;4;13;4;0;0;3;0
2021-02-17 14:40:59;165;65;34;17;4;13;4;0;0;3;0
2021-02-17 14:41:59;165;65;34;17;4;13;4;0;0;3;0
2021-02-17 14:42:59;166;66;34;17;4;13;4;0;0;3;0
2021-02-17 14:43:58;166;66;34;17;4;13;4;0;0;3;0
2021-02-17 14:44:59;166;66;34;17;4;13;4;0;0;3;0
2021-02-17 14:45:59;166;66;34;17;4;13;4;0;0;3;0
2021-02-17 14:46:58;167;67;34;17;4;13;4;0;0;3;0
2021-02-17 14:47:59;167;67;34;17;4;13;4;0;0;3;0
2021-02-17 14:48:58;167;67;34;17;4;13;4;0;0;3;0
2021-02-17 14:49:59;167;67;34;17;4;13;4;0;0;3;0
2021-02-17 14:50:58;167;67;34;17;4;13;4;0;0;3;0
2021-02-17 14:51:59;167;67;34;17;4;13;4;0;0;3;0
2021-02-17 14:52:59;167;67;34;17;4;13;4;0;0;3;0
2021-02-17 14:53:58;167;67;34;17;4;13;4;0;0;3;0
2021-02-17 14:54:59;167;67;34;17;4;13;4;0;0;3;0
2021-02-17 14:55:58;168;67;35;17;4;13;4;0;0;3;0
2021-02-17 14:56:59;168;67;35;17;4;13;4;0;0;3;0
2021-02-17 14:57:59;168;67;35;17;4;13;4;0;0;3;0
2021-02-17 14:58:58;169;68;35;17;4;13;4;0;0;3;0
2021-02-17 14:59:59;169;68;35;17;4;13;4;0;0;3;0
2021-02-17 15:00:59;169;68;35;17;4;13;4;0;0;3;0
2021-02-17 15:01:58;169;68;35;17;4;13;4;0;0;3;0
2021-02-17 15:02:59;170;68;36;17;4;13;4;0;0;3;0
2021-02-17 15:03:58;170;68;36;17;4;13;4;0;0;3;0
2021-02-17 15:04:59;170;68;36;17;4;13;4;0;0;3;0
2021-02-17 15:05:59;170;68;36;17;4;13;4;0;0;3;0
2021-02-17 15:06:58;170;68;36;17;4;13;4;0;0;3;0
2021-02-17 15:07:59;170;68;36;17;4;13;4;0;0;3;0
2021-02-17 15:08:58;170;68;36;17;4;13;4;0;0;3;0
2021-02-17 15:09:59;171;68;36;17;4;13;4;0;0;3;0
2021-02-17 15:10:59;171;68;36;17;4;13;4;0;0;3;0
2021-02-17 15:11:58;171;68;36;17;4;13;4;0;0;3;0
2021-02-17 15:12:59;171;68;36;17;4;13;4;0;0;3;0
2021-02-17 15:13:59;171;68;36;17;4;13;4;0;0;3;0
2021-02-17 15:14:58;171;68;36;17;4;13;4;0;0;3;0
2021-02-17 15:15:59;171;68;36;17;4;13;4;0;0;3;0
2021-02-17 15:16:59;171;68;36;17;4;13;4;0;0;3;0
2021-02-17 15:17:58;171;68;36;17;4;13;4;0;0;3;0
2021-02-17 15:18:59;171;68;36;17;4;13;4;0;0;3;0
2021-02-17 15:19:59;171;68;36;17;4;13;4;0;0;3;0
2021-02-17 15:20:58;171;68;36;17;4;13;4;0;0;3;0
2021-02-17 15:21:59;171;68;36;17;4;13;4;0;0;3;0
2021-02-17 15:22:58;171;68;36;17;4;13;4;0;0;3;0
2021-02-17 15:23:59;172;69;36;17;4;13;4;0;0;3;0
2021-02-17 15:24:59;172;69;36;17;4;13;4;0;0;3;0
2021-02-17 15:25:58;173;69;36;18;4;13;4;0;0;3;0
2021-02-17 15:26:59;173;69;36;18;4;13;4;0;0;3;0
2021-02-17 15:27:59;173;69;36;18;4;13;4;0;0;3;0
2021-02-17 15:29:00;173;69;36;18;4;13;4;0;0;3;0
2021-02-17 15:29:58;174;70;36;18;4;13;4;0;0;3;0
2021-02-17 15:30:59;174;70;36;18;4;13;4;0;0;3;0
2021-02-17 15:31:59;174;70;36;17;4;13;4;2;0;3;0
2021-02-17 15:32:59;174;70;36;17;4;13;4;2;0;3;0
2021-02-17 15:33:58;174;70;36;17;4;13;4;2;0;3;0
2021-02-17 15:34:59;174;70;36;17;4;13;4;2;0;3;0
2021-02-17 15:35:59;174;70;36;17;4;13;4;2;0;3;0
2021-02-17 15:36:58;175;71;36;17;4;13;4;2;0;3;0
2021-02-17 15:37:59;176;72;36;17;4;13;4;2;0;3;0
2021-02-17 15:38:59;176;72;36;17;4;13;4;2;0;3;0
2021-02-17 15:39:58;176;72;36;17;4;13;4;2;0;3;0
2021-02-17 15:40:59;176;72;36;17;4;13;4;2;0;3;0
2021-02-17 15:41:58;178;73;37;17;4;13;4;2;0;3;0
2021-02-17 15:42:59;178;73;37;17;4;13;4;2;0;3;0
2021-02-17 15:43:59;180;74;37;17;4;13;4;3;0;3;0
2021-02-17 15:44:58;180;74;37;17;4;13;4;3;0;3;0
2021-02-17 15:45:59;180;74;37;17;4;13;4;3;0;3;0
2021-02-17 15:46:59;180;74;37;17;4;13;4;3;0;3;0
2021-02-17 15:47:59;181;74;37;17;4;13;5;3;0;3;0
2021-02-17 15:49:00;181;74;37;17;4;13;5;3;0;3;0
2021-02-17 15:49:58;181;74;37;17;4;13;5;3;0;3;0
2021-02-17 15:50:59;181;74;37;17;4;13;5;3;0;3;0
2021-02-17 15:51:58;181;74;37;17;4;13;5;3;0;3;0
2021-02-17 15:52:59;181;74;37;17;4;13;5;3;0;3;0
2021-02-17 15:53:58;181;74;37;17;4;13;5;3;0;3;0
2021-02-17 15:54:59;181;74;37;17;4;13;5;3;0;3;0
2021-02-17 15:55:59;181;74;37;17;4;13;5;3;0;3;0
2021-02-17 15:56:59;181;74;37;17;4;13;5;3;0;3;0
2021-02-17 15:57:58;182;75;37;17;4;13;5;3;0;3;0
2021-02-17 15:58:59;182;75;37;17;4;13;5;3;0;3;0
2021-02-17 15:59:59;182;75;37;17;4;13;5;3;0;3;0
2021-02-17 16:00:59;182;75;37;17;4;13;5;3;0;3;0
2021-02-17 16:01:58;182;75;37;17;4;13;5;3;0;3;0
2021-02-17 16:02:59;182;75;37;17;4;13;5;3;0;3;0
2021-02-17 16:03:59;182;75;37;17;4;13;5;3;0;3;0
2021-02-17 16:04:58;182;75;37;17;4;13;5;3;0;3;0
2021-02-17 16:05:59;182;75;37;17;4;13;5;3;0;3;0
2021-02-17 16:06:58;182;75;37;17;4;13;5;3;0;3;0
2021-02-17 16:07:59;182;75;37;17;4;13;5;3;0;3;0
2021-02-17 16:08:59;182;75;37;17;4;13;5;3;0;3;0
2021-02-17 16:09:58;182;75;37;17;4;13;5;3;0;3;0
2021-02-17 16:10:59;182;75;37;17;4;13;5;3;0;3;0
2021-02-17 16:11:58;182;75;37;17;4;13;5;3;0;3;0
2021-02-17 16:12:59;182;75;37;17;4;13;5;3;0;3;0
2021-02-17 16:13:59;182;75;37;17;4;13;5;3;0;3;0
2021-02-17 16:14:58;182;75;37;17;4;13;5;3;0;3;0
2021-02-17 16:15:59;182;75;37;17;4;13;5;3;0;3;0
2021-02-17 16:16:58;182;75;37;17;4;13;5;3;0;3;0
2021-02-17 16:17:59;182;75;37;17;4;13;5;3;0;3;0
2021-02-17 16:18:59;182;75;37;17;4;13;5;3;0;3;0
2021-02-17 16:19:58;182;75;37;17;4;13;5;3;0;3;0
2021-02-17 16:20:59;182;75;37;17;4;13;5;3;0;3;0
2021-02-17 16:21:59;182;75;37;17;4;13;5;3;0;3;0
2021-02-17 16:22:58;182;75;37;17;4;13;5;3;0;3;0
2021-02-17 16:23:59;182;75;37;17;4;13;5;3;0;3;0
2021-02-17 16:24:59;182;75;37;17;4;13;5;3;0;3;0
2021-02-17 16:25:58;182;75;37;17;4;13;5;3;0;3;0
2021-02-17 16:26:59;182;74;37;17;5;13;5;3;0;3;0
2021-02-17 16:27:59;183;74;38;17;5;13;5;3;0;3;0
2021-02-17 16:28:58;184;75;38;17;5;13;5;3;0;3;0
2021-02-17 16:29:59;185;76;38;17;5;13;5;3;0;3;0
2021-02-17 16:30:58;186;77;38;17;5;13;5;3;0;3;0
2021-02-17 16:31:59;187;77;39;17;5;13;5;3;0;3;0
2021-02-17 16:32:59;187;77;39;17;5;13;5;3;0;3;0
2021-02-17 16:33:58;187;77;39;17;5;13;5;3;0;3;0
2021-02-17 16:34:59;187;77;39;17;5;13;5;3;0;3;0
2021-02-17 16:35:59;187;77;39;17;5;13;5;3;0;3;0
2021-02-17 16:36:58;187;77;39;17;5;13;5;3;0;3;0
2021-02-17 16:37:59;187;77;39;17;5;13;5;3;0;3;0
2021-02-17 16:38:58;188;78;39;17;5;13;5;3;0;3;0
2021-02-17 16:39:59;189;79;39;17;5;13;5;3;0;3;0
2021-02-17 16:40:59;189;79;39;17;5;13;5;3;0;3;0
2021-02-17 16:41:58;190;80;39;17;5;13;5;3;0;3;0
2021-02-17 16:42:59;190;80;39;17;5;13;5;3;0;3;0
2021-02-17 16:43:58;190;80;39;17;5;13;5;3;0;3;0
2021-02-17 16:44:59;190;80;39;17;5;13;5;3;0;3;0
2021-02-17 16:45:59;190;80;39;17;5;13;5;3;0;3;0
2021-02-17 16:46:58;190;80;39;17;5;13;5;3;0;3;0
2021-02-17 16:47:59;190;80;39;17;5;13;5;3;0;3;0
2021-02-17 16:48:59;191;81;39;17;5;13;5;3;0;3;0
2021-02-17 16:49:58;191;81;39;17;5;13;5;3;0;3;0
2021-02-17 16:50:59;191;81;39;17;5;13;5;3;0;3;0
2021-02-17 16:51:58;191;81;39;17;5;13;5;3;0;3;0
2021-02-17 16:52:59;191;81;39;17;5;13;5;3;0;3;0
2021-02-17 16:53:59;191;81;39;17;5;13;5;3;0;3;0
2021-02-17 16:54:59;191;81;39;17;5;13;5;3;0;3;0
2021-02-17 16:55:58;191;81;39;17;5;13;5;3;0;3;0
2021-02-17 16:56:59;191;81;39;17;5;13;5;3;0;3;0
2021-02-17 16:57:58;192;82;39;17;5;13;5;3;0;3;0
2021-02-17 16:58:59;193;83;39;17;5;13;5;3;0;3;0
2021-02-17 16:59:59;193;83;39;17;5;13;5;3;0;3;0
2021-02-17 17:00:59;193;83;39;17;5;13;5;3;0;3;0
2021-02-17 17:01:59;193;83;39;17;5;13;5;3;0;3;0
2021-02-17 17:02:58;193;83;39;17;5;13;5;3;0;3;0
2021-02-17 17:03:59;193;83;39;17;5;13;5;3;0;3;0
2021-02-17 17:04:59;193;83;39;17;5;13;5;3;0;3;0
2021-02-17 17:05:59;193;83;39;17;5;13;5;3;0;3;0
2021-02-17 17:06:58;193;83;39;17;5;13;5;3;0;3;0
2021-02-17 17:07:59;193;83;39;17;5;13;5;3;0;3;0
2021-02-17 17:08:59;193;83;39;17;5;13;5;3;0;3;0
2021-02-17 17:09:58;193;83;39;17;5;13;5;3;0;3;0
2021-02-17 17:10:59;193;83;39;17;5;13;5;3;0;3;0
2021-02-17 17:11:59;194;83;39;17;5;13;5;3;0;3;0
2021-02-17 17:12:58;194;83;39;17;5;13;5;3;0;3;0
2021-02-17 17:13:59;194;83;39;17;5;13;5;3;0;3;0
2021-02-17 17:14:58;194;83;39;17;5;13;5;3;0;3;0
2021-02-17 17:15:59;194;83;39;17;5;13;5;3;0;3;0
2021-02-17 17:16:59;194;84;39;17;5;13;5;3;0;3;0
2021-02-17 17:17:58;194;84;39;17;5;13;5;3;0;3;0
2021-02-17 17:18:59;194;84;39;17;5;13;5;3;0;3;0
2021-02-17 17:19:59;194;84;39;17;5;13;5;3;0;3;0
2021-02-17 17:20:59;194;84;39;17;5;13;5;3;0;3;0
2021-02-17 17:21:58;194;84;39;17;5;13;5;3;0;3;0
2021-02-17 17:22:59;194;84;39;17;5;13;5;3;0;3;0
2021-02-17 17:23:59;194;84;39;17;5;13;5;3;0;3;0
2021-02-17 17:24:58;194;84;39;17;5;13;5;3;0;3;0
2021-02-17 17:25:59;194;84;39;17;5;13;5;3;0;3;0
2021-02-17 17:26:59;194;84;39;17;5;13;5;3;0;3;0
2021-02-17 17:27:58;195;84;40;17;5;13;5;3;0;3;0
2021-02-17 17:28:59;195;84;40;17;5;13;5;3;0;3;0
2021-02-17 17:29:59;195;84;40;17;5;13;5;3;0;3;0
2021-02-17 17:30:59;195;84;40;17;5;13;5;3;0;3;0
2021-02-17 17:31:58;195;84;40;17;5;13;5;3;0;3;0
2021-02-17 17:32:59;195;84;40;17;5;13;5;3;0;3;0
2021-02-17 17:33:59;195;84;40;17;5;13;5;3;0;3;0
2021-02-17 17:34:58;195;84;40;17;5;13;5;3;0;3;0
2021-02-17 17:35:59;195;84;40;17;5;13;5;3;0;3;0
2021-02-17 17:36:59;195;84;40;17;5;13;5;3;0;3;0
2021-02-17 17:37:59;195;84;40;17;5;13;5;3;0;3;0
2021-02-17 17:38:58;195;84;40;17;5;13;5;3;0;3;0
2021-02-17 17:39:59;195;84;40;17;5;13;5;3;0;3;0
2021-02-17 17:40:58;195;84;40;17;5;13;5;3;0;3;0
2021-02-17 17:41:59;195;84;40;17;5;13;5;3;0;3;0
2021-02-17 17:42:59;195;84;40;17;5;13;5;3;0;3;0
2021-02-17 17:43:58;196;84;41;17;5;13;5;3;0;3;0
2021-02-17 17:44:59;196;84;41;17;5;13;5;3;0;3;0
2021-02-17 17:45:59;196;84;41;17;5;13;5;3;0;3;0
2021-02-17 17:46:58;196;84;41;17;5;13;5;3;0;3;0
2021-02-17 17:47:59;196;84;41;17;5;13;5;3;0;3;0
2021-02-17 17:48:59;196;84;41;17;5;13;5;3;0;3;0
2021-02-17 17:49:58;196;84;41;17;5;13;5;3;0;3;0
2021-02-17 17:50:59;196;84;41;17;5;13;5;3;0;3;0
2021-02-17 17:51:59;196;84;41;17;5;13;5;3;0;3;0
2021-02-17 17:52:58;197;85;41;17;5;13;5;3;0;3;0
2021-02-17 17:53:59;197;85;41;17;5;13;5;3;0;3;0
2021-02-17 17:54:58;197;85;41;17;5;13;5;3;0;3;0
2021-02-17 17:55:59;197;85;41;17;5;13;5;3;0;3;0
2021-02-17 17:56:59;198;86;41;17;5;13;5;3;0;3;0
2021-02-17 17:57:58;198;86;41;17;5;13;5;3;0;3;0
2021-02-17 17:58:59;198;86;41;17;5;13;5;3;0;3;0
2021-02-17 17:59:59;198;86;41;17;5;13;5;3;0;3;0
2021-02-17 18:00:58;198;86;41;17;5;13;5;3;0;3;0
2021-02-17 18:01:59;198;86;41;17;5;13;5;3;0;3;0
2021-02-17 18:02:59;198;86;41;17;5;13;5;3;0;3;0
2021-02-17 18:03:58;198;86;41;17;5;13;5;3;0;3;0
2021-02-17 18:04:59;198;86;41;17;5;13;5;3;0;3;0
2021-02-17 18:05:58;198;86;41;17;5;13;5;3;0;3;0
2021-02-17 18:06:59;198;86;41;17;5;13;5;3;0;3;0
2021-02-17 18:07:58;198;86;41;17;5;13;5;3;0;3;0
2021-02-17 18:08:59;198;86;41;17;5;13;5;3;0;3;0
2021-02-17 18:09:59;198;86;41;17;5;13;5;3;0;3;0
2021-02-17 18:10:58;198;86;41;17;5;13;5;3;0;3;0
2021-02-17 18:11:59;198;86;41;17;5;13;5;3;0;3;0
2021-02-17 18:12:59;198;86;41;17;5;13;5;3;0;3;0
2021-02-17 18:13:58;199;87;41;17;5;13;5;3;0;3;0
2021-02-17 18:14:59;199;87;41;17;5;13;5;3;0;3;0
2021-02-17 18:15:58;200;88;41;17;5;13;5;3;0;3;0
2021-02-17 18:16:59;200;88;41;17;5;13;5;3;0;3;0
2021-02-17 18:17:59;200;88;41;17;5;13;5;3;0;3;0
2021-02-17 18:18:58;200;88;41;17;5;13;5;3;0;3;0
2021-02-17 18:19:59;200;88;41;17;5;13;5;3;0;3;0
2021-02-17 18:20:59;200;88;41;17;5;13;5;3;0;3;0
2021-02-17 18:21:58;200;88;41;17;5;13;5;3;0;3;0
2021-02-17 18:22:59;200;88;41;17;5;13;5;3;0;3;0
2021-02-17 18:23:59;201;89;41;17;5;13;5;3;0;3;0
2021-02-17 18:24:58;201;89;41;17;5;13;5;3;0;3;0
2021-02-17 18:25:59;201;89;41;17;5;13;5;3;0;3;0
2021-02-17 18:26:59;201;89;41;17;5;13;5;3;0;3;0
2021-02-17 18:27:58;201;89;41;17;5;13;5;3;0;3;0
2021-02-17 18:28:59;202;90;41;17;5;13;5;3;0;3;0
2021-02-17 18:29:58;202;90;41;17;5;13;5;3;0;3;0
2021-02-17 18:30:59;202;90;41;17;5;13;5;3;0;3;0
2021-02-17 18:31:59;202;90;41;17;5;13;5;3;0;3;0
2021-02-17 18:32:58;202;90;41;17;5;13;5;3;0;3;0
2021-02-17 18:33:59;202;90;41;17;5;13;5;3;0;3;0
2021-02-17 18:34:59;203;91;41;17;5;13;5;3;0;3;0
2021-02-17 18:35:58;204;91;41;17;5;13;5;3;0;4;0
2021-02-17 18:36:59;204;91;41;17;5;13;5;3;0;4;0
2021-02-17 18:37:59;204;91;41;17;5;13;5;3;0;4;0
2021-02-17 18:38:58;204;91;41;17;5;13;5;3;0;4;0
2021-02-17 18:39:59;205;92;41;17;5;13;5;3;0;4;0
2021-02-17 18:40:58;205;92;41;17;5;13;5;3;0;4;0
2021-02-17 18:41:59;205;92;41;17;5;13;5;3;0;4;0
2021-02-17 18:42:59;205;92;41;17;5;13;5;3;0;4;0
2021-02-17 18:43:58;206;92;41;18;5;13;5;3;0;4;0
2021-02-17 18:44:59;206;92;41;18;5;13;5;3;0;4;0
2021-02-17 18:45:59;206;92;41;18;5;13;5;3;0;4;0
2021-02-17 18:46:58;206;92;41;18;5;13;5;3;0;4;0
2021-02-17 18:47:59;207;92;41;18;6;13;5;3;0;4;0
2021-02-17 18:48:58;207;92;41;18;6;13;5;3;0;4;0
2021-02-17 18:49:59;206;91;41;18;6;13;5;3;0;4;0
2021-02-17 18:50:59;207;91;41;18;6;13;5;4;0;4;0
2021-02-17 18:51:59;207;91;41;18;6;13;5;4;0;4;0
2021-02-17 18:52:58;207;91;41;18;6;13;5;4;0;4;0
2021-02-17 18:53:59;207;91;41;18;6;13;5;4;0;4;0
2021-02-17 18:54:59;207;91;41;18;6;13;5;4;0;4;0
2021-02-17 18:55:58;208;91;41;18;6;13;5;4;0;4;0
2021-02-17 18:56:59;208;91;41;18;6;13;5;4;0;4;0
2021-02-17 18:57:59;208;91;41;18;6;13;5;4;0;4;0
2021-02-17 18:58:58;208;91;41;18;6;13;5;4;0;4;0
2021-02-17 18:59:59;208;91;41;18;6;13;5;4;0;4;0
2021-02-17 19:00:58;208;91;41;18;6;13;5;4;0;4;0
2021-02-17 19:01:59;209;91;42;18;6;13;5;4;0;4;0
2021-02-17 19:02:59;209;91;42;18;6;13;5;4;0;4;0
2021-02-17 19:03:58;210;91;43;18;6;13;5;4;0;4;0
2021-02-17 19:04:59;210;91;43;18;6;13;5;4;0;4;0
2021-02-17 19:05:59;212;93;43;18;6;13;5;4;0;4;0
2021-02-17 19:06:58;212;93;43;18;6;13;5;4;0;4;0
2021-02-17 19:07:59;211;93;43;18;6;12;5;4;0;4;0
2021-02-17 19:08:58;211;93;43;18;6;12;5;4;0;4;0
2021-02-17 19:09:59;211;93;43;18;6;12;5;4;0;4;0
2021-02-17 19:10:59;211;93;43;18;6;12;5;4;0;4;0
2021-02-17 19:11:58;212;94;43;18;6;12;5;4;0;4;0
2021-02-17 19:12:59;212;94;43;18;6;12;5;4;0;4;0
2021-02-17 19:13:59;212;94;43;18;6;12;5;4;0;4;0
2021-02-17 19:14:58;212;94;43;18;6;12;5;4;0;4;0
2021-02-17 19:15:59;212;94;43;18;6;12;5;4;0;4;0
2021-02-17 19:16:58;213;95;43;18;6;12;5;4;0;4;0
2021-02-17 19:17:59;213;95;43;18;6;12;5;4;0;4;0
2021-02-17 19:18:58;213;95;43;18;6;12;5;4;0;4;0
2021-02-17 19:19:59;213;95;43;18;6;12;5;4;0;4;0
2021-02-17 19:20:59;213;95;43;18;6;12;5;4;0;4;0
2021-02-17 19:21:58;213;95;43;18;6;12;5;4;0;4;0
2021-02-17 19:22:59;213;95;43;18;6;12;5;4;0;4;0
2021-02-17 19:24:00;213;95;43;18;6;12;5;4;0;4;0
2021-02-17 19:24:58;213;95;43;18;6;12;5;4;0;4;0
2021-02-17 19:25:59;213;95;43;18;6;12;5;4;0;4;0
2021-02-17 19:26:58;213;95;43;18;6;12;5;4;0;4;0
2021-02-17 19:27:59;214;95;43;18;6;12;5;5;0;4;0
2021-02-17 19:28:58;214;95;43;18;6;12;5;5;0;4;0
2021-02-17 19:29:59;214;95;43;18;6;12;5;5;0;4;0
2021-02-17 19:30:59;214;95;43;18;6;12;5;5;0;4;0
2021-02-17 19:31:58;214;95;43;18;6;12;5;5;0;4;0
2021-02-17 19:32:59;214;95;43;18;6;12;5;5;0;4;0
2021-02-17 19:33:59;214;95;43;18;6;12;5;5;0;4;0
2021-02-17 19:34:58;214;95;43;18;6;12;5;5;0;4;0
2021-02-17 19:35:59;214;95;43;18;6;12;5;5;0;4;0
2021-02-17 19:36:59;215;96;43;18;6;12;5;5;0;4;0
2021-02-17 19:37:58;215;96;43;18;6;12;5;5;0;4;0
