datetime;total_votes;xtal;tutabrain;KOCTOPE3;Krokodilov_Gena;Tae4ka;bf6;brammator;kiLstrom;Mapm;kotophalk
2019-11-13 12:55:59;107;29;36;9;5;1;0;2;2;0;2
2019-11-13 12:56:58;109;29;37;9;5;0;1;2;2;0;2
2019-11-13 12:57:59;109;29;37;9;5;0;1;2;2;0;2
2019-11-13 12:58:59;111;31;37;9;5;0;1;2;2;0;2
2019-11-13 12:59:59;111;31;37;9;5;0;1;2;2;0;2
2019-11-13 13:00:58;111;31;37;9;5;0;1;2;2;0;2
2019-11-13 13:01:59;111;31;37;9;5;0;1;2;2;0;2
2019-11-13 13:02:59;111;31;37;9;5;0;1;2;2;0;2
2019-11-13 13:03:59;111;31;37;9;5;0;1;2;2;0;2
2019-11-13 13:04:58;111;31;37;9;5;0;1;2;2;0;2
2019-11-13 13:05:59;111;31;37;9;5;0;1;2;2;0;2
2019-11-13 13:06:59;111;31;37;9;5;0;1;2;2;0;2
2019-11-13 13:07:59;111;31;37;9;5;0;1;2;2;0;2
2019-11-13 13:08:58;111;31;37;9;5;0;1;2;2;0;2
2019-11-13 13:09:59;111;31;37;9;5;0;1;2;2;0;2
2019-11-13 13:10:59;111;31;37;9;5;0;1;2;2;0;2
2019-11-13 13:11:58;112;31;37;9;5;0;2;2;2;0;2
2019-11-13 13:12:59;113;31;37;10;5;0;2;2;2;0;2
2019-11-13 13:13:59;113;31;37;10;5;0;2;2;2;0;2
2019-11-13 13:14:59;113;31;37;10;5;0;2;2;2;0;2
2019-11-13 13:15:58;113;31;37;10;5;0;2;2;2;0;2
2019-11-13 13:16:59;114;32;37;10;5;0;2;2;2;0;2
2019-11-13 13:17:59;114;32;37;10;5;0;2;2;2;0;2
2019-11-13 13:18:59;114;32;37;10;5;0;2;2;2;0;2
2019-11-13 13:19:58;114;32;37;10;5;0;2;2;2;0;2
2019-11-13 13:20:59;114;32;37;10;5;0;2;2;2;0;2
2019-11-13 13:21:58;114;32;37;10;5;0;2;2;2;0;2
2019-11-13 13:22:59;115;32;38;10;5;0;2;2;2;0;2
2019-11-13 13:23:59;115;32;38;10;5;0;2;2;2;0;2
2019-11-13 13:24:59;115;32;38;10;5;0;2;2;2;0;2
2019-11-13 13:25:58;115;32;38;10;5;0;2;2;2;0;2
2019-11-13 13:26:59;115;32;38;10;5;0;2;2;2;0;2
2019-11-13 13:27:59;115;32;38;10;5;0;2;2;2;0;2
2019-11-13 13:28:58;115;32;38;10;5;0;2;2;2;0;2
2019-11-13 13:29:59;116;33;38;10;5;0;2;2;2;0;2
2019-11-13 13:30:59;116;33;38;10;5;0;2;2;2;0;2
2019-11-13 13:31:59;116;33;38;10;5;0;2;2;2;0;2
2019-11-13 13:32:58;116;33;38;10;5;0;2;2;2;0;2
2019-11-13 13:33:59;116;33;38;10;5;0;2;2;2;0;2
2019-11-13 13:34:59;116;33;38;10;5;0;2;2;2;0;2
2019-11-13 13:35:59;116;33;38;10;5;0;2;2;2;0;2
2019-11-13 13:36:58;116;33;38;10;5;0;2;2;2;0;2
2019-11-13 13:37:59;116;33;38;10;5;0;2;2;2;0;2
2019-11-13 13:38:59;116;33;38;10;5;0;2;2;2;0;2
2019-11-13 13:39:58;116;33;38;10;5;0;2;2;2;0;2
2019-11-13 13:40:59;117;33;39;10;5;0;2;2;2;0;2
2019-11-13 13:41:59;117;33;39;10;5;0;2;2;2;0;2
2019-11-13 13:42:59;117;33;39;10;5;0;2;2;2;0;2
2019-11-13 13:43:58;117;33;39;10;5;0;2;2;2;0;2
2019-11-13 13:44:59;117;33;39;10;5;0;2;2;2;0;2
2019-11-13 13:45:59;117;33;39;10;5;0;2;2;2;0;2
2019-11-13 13:46:58;117;33;39;10;5;0;2;2;2;0;2
2019-11-13 13:47:59;117;33;39;10;5;0;2;2;2;0;2
2019-11-13 13:48:59;117;33;39;10;5;0;2;2;2;0;2
2019-11-13 13:49:59;118;33;39;10;5;0;2;2;2;0;2
2019-11-13 13:50:58;118;33;39;10;5;0;2;2;2;0;2
2019-11-13 13:51:59;118;33;39;10;5;0;2;2;2;0;2
2019-11-13 13:52:59;118;33;39;10;5;0;2;2;2;0;2
2019-11-13 13:53:59;118;33;39;10;5;0;2;2;2;0;2
2019-11-13 13:54:59;118;33;39;10;5;0;2;2;2;0;2
2019-11-13 13:55:58;118;33;39;10;5;0;2;2;2;0;2
2019-11-13 13:56:59;118;33;39;10;5;0;2;2;2;0;2
2019-11-13 13:57:59;118;33;39;10;5;0;2;2;2;0;2
2019-11-13 13:58:58;118;33;39;10;5;0;2;2;2;0;2
2019-11-13 13:59:59;118;33;39;10;5;0;2;2;2;0;2
2019-11-13 14:00:59;119;34;39;10;5;0;2;2;2;0;2
2019-11-13 14:01:59;119;34;39;10;5;0;2;2;2;0;2
2019-11-13 14:02:58;120;35;39;10;5;0;2;2;2;0;2
2019-11-13 14:03:59;120;35;39;10;5;0;2;2;2;0;2
2019-11-13 14:04:59;121;36;39;10;5;0;2;2;2;0;2
2019-11-13 14:05:58;122;37;39;10;5;0;2;2;2;0;2
2019-11-13 14:06:59;122;37;39;10;5;0;2;2;2;0;2
2019-11-13 14:07:59;122;37;39;10;5;0;2;2;2;0;2
2019-11-13 14:08:59;122;37;39;10;5;0;2;2;2;0;2
2019-11-13 14:09:58;122;37;39;10;5;0;2;2;2;0;2
2019-11-13 14:10:59;123;38;39;10;5;0;2;2;2;0;2
2019-11-13 14:11:59;123;38;39;10;5;0;2;2;2;0;2
2019-11-13 14:12:58;123;38;39;10;5;0;2;2;2;0;2
2019-11-13 14:13:59;123;38;39;10;5;0;2;2;2;0;2
2019-11-13 14:14:59;123;38;39;10;5;0;2;2;2;0;2
2019-11-13 14:15:59;123;38;39;10;5;0;2;2;2;0;2
2019-11-13 14:16:58;123;38;39;10;5;0;2;2;2;0;2
2019-11-13 14:17:59;123;38;39;10;5;0;2;2;2;0;2
2019-11-13 14:18:58;124;39;39;10;5;0;2;2;2;0;2
2019-11-13 14:19:59;124;39;39;10;5;0;2;2;2;0;2
2019-11-13 14:20:59;124;39;39;10;5;0;2;2;2;0;2
2019-11-13 14:22:00;124;39;39;10;5;0;2;2;2;0;2
2019-11-13 14:22:58;124;39;39;10;5;0;2;2;2;0;2
2019-11-13 14:23:59;124;39;39;10;5;0;2;2;2;0;2
2019-11-13 14:24:59;124;39;39;10;5;0;2;2;2;0;2
2019-11-13 14:25:58;124;39;39;10;5;0;2;2;2;0;2
2019-11-13 14:26:59;124;39;39;10;5;0;2;2;2;0;2
2019-11-13 14:27:59;124;39;39;10;5;0;2;2;2;0;2
2019-11-13 14:28:59;124;39;39;10;5;0;2;2;2;0;2
2019-11-13 14:29:58;125;39;39;11;5;0;2;2;2;0;2
2019-11-13 14:30:59;126;39;39;12;5;0;2;2;2;0;2
2019-11-13 14:31:59;126;39;39;12;5;0;2;2;2;0;2
2019-11-13 14:32:58;126;39;39;12;5;0;2;2;2;0;2
2019-11-13 14:33:59;126;39;39;12;5;0;2;2;2;0;2
2019-11-13 14:34:59;126;39;39;12;5;0;2;2;2;0;2
2019-11-13 14:35:59;126;39;39;12;5;0;2;2;2;0;2
2019-11-13 14:36:58;126;39;39;12;5;0;2;2;2;0;2
2019-11-13 14:37:59;126;39;39;12;5;0;2;2;2;0;2
2019-11-13 14:38:59;126;39;39;12;5;0;2;2;2;0;2
2019-11-13 14:39:59;126;39;39;12;5;0;2;2;2;0;2
2019-11-13 14:40:58;126;39;39;12;5;0;2;2;2;0;2
2019-11-13 14:41:59;126;39;39;12;5;0;2;2;2;0;2
2019-11-13 14:42:59;127;39;40;12;5;0;2;2;2;0;2
2019-11-13 14:44:00;127;39;40;12;5;0;2;2;2;0;2
2019-11-13 14:44:58;128;39;41;12;5;0;2;2;2;0;2
2019-11-13 14:45:59;128;39;41;12;5;0;2;2;2;0;2
2019-11-13 14:46:59;128;39;41;12;5;0;2;2;2;0;2
2019-11-13 14:47:58;128;39;41;12;5;0;2;2;2;0;2
2019-11-13 14:48:59;128;39;41;12;5;0;2;2;2;0;2
2019-11-13 14:49:58;128;39;41;12;5;0;2;2;2;0;2
2019-11-13 14:50:59;128;39;41;12;5;0;2;2;2;0;2
2019-11-13 14:51:59;128;39;41;12;5;0;2;2;2;0;2
2019-11-13 14:52:59;128;39;41;12;5;0;2;2;2;0;2
2019-11-13 14:53:58;128;39;41;12;5;0;2;2;2;0;2
2019-11-13 14:54:59;128;39;41;12;5;0;2;2;2;0;2
2019-11-13 14:55:59;128;39;41;12;5;0;2;2;2;0;2
2019-11-13 14:56:58;128;39;41;12;5;0;2;2;2;0;2
2019-11-13 14:57:59;128;39;41;12;5;0;2;2;2;0;2
2019-11-13 14:58:59;128;39;41;12;5;0;2;2;2;0;2
2019-11-13 14:59:58;128;39;41;12;5;0;2;2;2;0;2
2019-11-13 15:00:59;128;39;41;12;5;0;2;2;2;0;2
2019-11-13 15:01:59;128;39;41;12;5;0;2;2;2;0;2
2019-11-13 15:02:59;128;39;41;12;5;0;2;2;2;0;2
2019-11-13 15:03:58;128;39;41;12;5;0;2;2;2;0;2
2019-11-13 15:04:59;128;39;41;12;5;0;2;2;2;0;2
2019-11-13 15:05:59;128;39;41;12;5;0;2;2;2;0;2
2019-11-13 15:06:58;129;39;42;12;5;0;2;2;2;0;2
2019-11-13 15:07:59;129;39;42;12;5;0;2;2;2;0;2
2019-11-13 15:08:59;129;39;42;12;5;0;2;2;2;0;2
2019-11-13 15:09:59;129;39;42;12;5;0;2;2;2;0;2
2019-11-13 15:10:58;129;39;42;12;5;0;2;2;2;0;2
2019-11-13 15:11:59;130;40;42;12;5;0;2;2;2;0;2
2019-11-13 15:12:58;131;41;42;12;5;0;2;2;2;0;2
2019-11-13 15:13:59;131;41;42;12;5;0;2;2;2;0;2
2019-11-13 15:14:59;131;41;42;12;5;0;2;2;2;0;2
2019-11-13 15:15:59;131;41;42;12;5;0;2;2;2;0;2
2019-11-13 15:16:58;131;41;42;12;5;0;2;2;2;0;2
2019-11-13 15:17:59;131;41;42;12;5;0;2;2;2;0;2
2019-11-13 15:18:59;131;41;42;12;5;0;2;2;2;0;2
2019-11-13 15:19:59;131;41;42;12;5;0;2;2;2;0;2
2019-11-13 15:20:59;131;41;42;12;5;0;2;2;2;0;2
2019-11-13 15:21:58;132;42;42;12;5;0;2;2;2;0;2
2019-11-13 15:22:59;132;42;42;12;5;0;2;2;2;0;2
2019-11-13 15:23:58;133;42;43;12;5;0;2;2;2;0;2
2019-11-13 15:24:59;133;42;43;12;5;0;2;2;2;0;2
2019-11-13 15:25:59;133;42;43;12;5;0;2;2;2;0;2
2019-11-13 15:26:58;133;42;43;12;5;0;2;2;2;0;2
2019-11-13 15:27:59;133;42;43;12;5;0;2;2;2;0;2
2019-11-13 15:28:59;133;42;43;12;5;0;2;2;2;0;2
2019-11-13 15:29:58;133;42;43;12;5;0;2;2;2;0;2
2019-11-13 15:30:59;133;42;43;12;5;0;2;2;2;0;2
2019-11-13 15:31:59;133;42;43;12;5;0;2;2;2;0;2
2019-11-13 15:32:59;133;42;43;12;5;0;2;2;2;0;2
2019-11-13 15:33:58;134;42;43;13;5;0;2;2;2;0;2
2019-11-13 15:34:59;135;42;44;13;5;0;2;2;2;0;2
2019-11-13 15:35:59;136;42;45;13;5;0;2;2;2;0;2
2019-11-13 15:36:58;136;42;45;13;5;0;2;2;2;0;2
2019-11-13 15:37:59;137;43;45;13;5;0;2;2;2;0;2
2019-11-13 15:38:59;137;43;45;13;5;0;2;2;2;0;2
2019-11-13 15:39:59;137;43;45;13;5;0;2;2;2;0;2
2019-11-13 15:41:00;137;43;45;13;5;0;2;2;2;0;2
2019-11-13 15:41:58;137;43;45;13;5;0;2;2;2;0;2
2019-11-13 15:42:59;138;43;46;13;5;0;2;2;2;0;2
2019-11-13 15:43:59;138;43;46;13;5;0;2;2;2;0;2
2019-11-13 15:45:00;139;43;46;13;5;0;2;2;2;0;2
2019-11-13 15:45:58;139;43;46;13;5;0;2;2;2;0;2
2019-11-13 15:46:59;139;43;46;13;5;0;2;2;2;0;2
2019-11-13 15:47:59;140;43;46;13;6;0;2;2;2;0;2
2019-11-13 15:48:58;140;43;46;13;6;0;2;2;2;0;2
2019-11-13 15:49:59;141;44;46;13;6;0;2;2;2;0;2
2019-11-13 15:50:59;141;43;47;13;6;0;2;2;2;0;2
2019-11-13 15:51:59;141;43;47;13;6;0;2;2;2;0;2
2019-11-13 15:52:58;141;43;47;13;6;0;2;2;2;0;2
2019-11-13 15:53:59;141;43;47;13;6;0;2;2;2;0;2
2019-11-13 15:54:59;141;43;47;13;6;0;2;2;2;0;2
2019-11-13 15:55:58;141;43;47;13;6;0;2;2;2;0;2
2019-11-13 15:56:59;141;43;47;13;6;0;2;2;2;0;2
2019-11-13 15:57:59;141;43;47;13;6;0;2;2;2;0;2
2019-11-13 15:58:58;141;43;47;13;6;0;2;2;2;0;2
2019-11-13 15:59:59;141;43;47;13;6;0;2;2;2;0;2
2019-11-13 16:00:59;141;43;47;13;6;0;2;2;2;0;2
2019-11-13 16:01:58;142;44;47;13;6;0;2;2;2;0;2
2019-11-13 16:02:59;142;44;47;13;6;0;2;2;2;0;2
2019-11-13 16:03:59;142;44;47;13;6;0;2;2;2;0;2
2019-11-13 16:04:58;142;44;47;13;6;0;2;2;2;0;2
2019-11-13 16:05:59;142;44;47;13;6;0;2;2;2;0;2
2019-11-13 16:06:59;143;44;48;13;6;0;2;2;2;0;2
2019-11-13 16:07:59;144;44;49;13;6;0;2;2;2;0;2
2019-11-13 16:08:58;144;44;49;13;6;0;2;2;2;0;2
2019-11-13 16:09:59;144;44;49;13;6;0;2;2;2;0;2
2019-11-13 16:10:59;144;44;49;13;6;0;2;2;2;0;2
2019-11-13 16:11:58;144;44;49;13;6;0;2;2;2;0;2
2019-11-13 16:12:59;144;44;49;13;6;0;2;2;2;0;2
2019-11-13 16:13:59;145;45;49;13;6;0;2;2;2;0;2
2019-11-13 16:15:00;145;45;49;13;6;0;2;2;2;0;2
2019-11-13 16:15:58;145;45;49;13;6;0;2;2;2;0;2
2019-11-13 16:16:59;145;45;49;13;6;0;2;2;2;0;2
2019-11-13 16:17:59;145;45;49;13;6;0;2;2;2;0;2
2019-11-13 16:18:58;146;46;49;13;6;0;2;2;2;0;2
2019-11-13 16:19:59;146;46;49;13;6;0;2;2;2;0;2
2019-11-13 16:20:59;146;46;49;13;6;0;2;2;2;0;2
2019-11-13 16:21:59;146;46;49;13;6;0;2;2;2;0;2
2019-11-13 16:22:58;146;46;49;13;6;0;2;2;2;0;2
2019-11-13 16:23:59;146;46;49;13;6;0;2;2;2;0;2
2019-11-13 16:24:59;146;46;49;13;6;0;2;2;2;0;2
2019-11-13 16:25:58;146;46;49;13;6;0;2;2;2;0;2
2019-11-13 16:26:59;146;46;49;13;6;0;2;2;2;0;2
2019-11-13 16:27:59;147;46;50;13;6;0;2;2;2;0;2
2019-11-13 16:28:58;147;47;50;13;6;0;2;2;2;0;2
2019-11-13 16:29:59;148;47;51;13;6;0;2;2;2;0;2
2019-11-13 16:30:59;148;47;51;13;6;0;2;2;2;0;2
2019-11-13 16:31:58;148;47;51;13;6;0;2;2;2;0;2
2019-11-13 16:32:59;149;47;52;13;6;0;2;2;2;0;2
2019-11-13 16:33:59;149;47;52;13;6;0;2;2;2;0;2
2019-11-13 16:34:59;151;48;53;13;6;0;2;2;2;0;2
2019-11-13 16:35:58;151;48;53;13;6;0;2;2;2;0;2
2019-11-13 16:36:59;151;48;53;13;6;0;2;2;2;0;2
2019-11-13 16:37:59;152;48;53;13;6;0;2;2;2;0;2
2019-11-13 16:38:58;152;48;53;13;6;0;2;2;2;0;2
2019-11-13 16:39:59;152;48;53;13;6;0;2;2;2;0;2
2019-11-13 16:40:59;153;48;53;13;7;0;2;2;2;0;2
2019-11-13 16:41:58;153;48;53;13;7;0;2;2;2;0;2
2019-11-13 16:42:59;153;48;53;13;7;0;2;2;2;0;2
2019-11-13 16:43:59;153;48;53;13;7;0;2;2;2;0;2
2019-11-13 16:44:58;153;48;53;13;7;0;2;2;2;0;2
2019-11-13 16:45:59;154;48;53;13;7;0;2;2;2;0;2
2019-11-13 16:46:59;154;48;53;13;7;0;2;2;2;0;2
2019-11-13 16:47:59;154;48;53;13;7;0;2;2;2;0;2
2019-11-13 16:48:58;154;48;53;13;7;0;2;2;2;0;2
2019-11-13 16:49:59;154;48;53;13;7;0;2;2;2;0;2
2019-11-13 16:50:59;154;48;53;13;7;0;2;2;2;0;2
2019-11-13 16:51:59;154;48;53;13;7;0;2;2;2;0;2
2019-11-13 16:52:58;154;48;53;13;7;0;2;2;2;0;2
2019-11-13 16:53:59;154;48;53;13;7;0;2;2;2;0;2
2019-11-13 16:54:59;154;48;53;13;7;0;2;2;2;0;2
2019-11-13 16:55:59;156;48;55;13;7;0;2;2;2;0;2
2019-11-13 16:56:58;156;48;55;13;7;0;2;2;2;0;2
2019-11-13 16:57:59;156;48;55;13;7;0;2;2;2;0;2
2019-11-13 16:58:59;156;48;55;13;7;0;2;2;2;0;2
2019-11-13 16:59:58;156;48;55;13;7;0;2;2;2;0;2
2019-11-13 17:00:59;156;48;55;13;7;0;2;2;2;0;2
2019-11-13 17:01:59;156;48;55;13;7;0;2;2;2;0;2
2019-11-13 17:02:58;156;48;55;13;7;0;2;2;2;0;2
2019-11-13 17:03:59;157;49;55;13;7;0;2;2;2;0;2
2019-11-13 17:04:59;157;49;55;13;7;0;2;2;2;0;2
2019-11-13 17:05:59;157;49;55;13;7;0;2;2;2;0;2
2019-11-13 17:06:58;157;49;55;13;7;0;2;2;2;0;2
2019-11-13 17:07:59;157;49;55;13;7;0;2;2;2;0;2
2019-11-13 17:08:59;158;50;55;13;7;0;2;2;2;0;2
2019-11-13 17:09:59;158;50;55;13;7;0;2;2;2;0;2
2019-11-13 17:10:58;158;50;55;13;7;0;2;2;2;0;2
2019-11-13 17:11:59;159;50;56;13;7;0;2;2;2;0;2
2019-11-13 17:12:59;159;50;56;13;7;0;2;2;2;0;2
2019-11-13 17:13:58;160;50;56;13;8;0;2;2;2;0;2
2019-11-13 17:14:59;160;50;56;13;8;0;2;2;2;0;2
2019-11-13 17:15:59;160;50;56;13;8;0;2;2;2;0;2
2019-11-13 17:16:58;160;50;56;13;8;0;2;2;2;0;2
2019-11-13 17:17:59;160;49;57;13;8;0;2;2;2;0;2
2019-11-13 17:18:59;161;50;57;13;8;0;2;2;2;0;2
2019-11-13 17:19:58;161;50;57;13;8;0;2;2;2;0;2
2019-11-13 17:20:59;161;50;57;13;8;0;2;2;2;0;2
2019-11-13 17:21:59;161;50;57;13;8;0;2;2;2;0;2
2019-11-13 17:22:58;162;51;57;13;8;0;2;2;2;0;2
2019-11-13 17:23:59;162;51;57;13;8;0;2;2;2;0;2
2019-11-13 17:24:59;162;51;57;13;8;0;2;2;2;0;2
2019-11-13 17:25:59;162;51;57;13;8;0;2;2;2;0;2
2019-11-13 17:26:58;163;52;57;13;8;0;2;2;2;0;2
2019-11-13 17:27:59;163;52;57;13;8;0;2;2;2;0;2
2019-11-13 17:28:59;163;52;57;13;8;0;2;2;2;0;2
2019-11-13 17:29:58;163;52;57;13;8;0;2;2;2;0;2
2019-11-13 17:30:59;163;52;57;13;8;0;2;2;2;0;2
2019-11-13 17:31:58;163;52;57;13;8;0;2;2;2;0;2
2019-11-13 17:32:59;163;53;56;13;8;0;2;2;2;0;2
2019-11-13 17:33:59;163;53;57;12;8;0;2;2;2;0;2
2019-11-13 17:34:58;163;53;58;12;8;0;2;2;2;0;2
2019-11-13 17:35:59;164;54;58;12;8;0;2;2;2;0;2
2019-11-13 17:36:58;165;55;58;12;8;0;2;2;2;0;2
2019-11-13 17:37:59;165;55;58;12;8;0;2;2;2;0;2
2019-11-13 17:38:59;165;55;58;12;8;0;2;2;2;0;2
2019-11-13 17:39:59;165;55;58;12;8;0;2;2;2;0;2
2019-11-13 17:40:58;165;55;58;12;8;0;2;2;2;0;2
2019-11-13 17:41:59;165;55;58;12;8;0;2;2;2;0;2
2019-11-13 17:42:59;166;56;58;12;8;0;2;2;2;0;2
2019-11-13 17:43:58;166;56;58;12;8;0;2;2;2;0;2
2019-11-13 17:44:59;167;56;59;12;8;0;2;2;2;0;2
2019-11-13 17:45:59;168;56;60;12;8;0;2;2;2;0;2
2019-11-13 17:46:58;168;56;60;12;8;0;2;2;2;0;2
2019-11-13 17:47:59;169;56;61;12;8;0;2;2;2;0;2
2019-11-13 17:48:58;169;56;61;12;8;0;2;2;2;0;2
2019-11-13 17:49:59;169;56;61;12;8;0;2;2;2;0;2
2019-11-13 17:50:59;169;56;61;12;8;0;2;2;2;0;2
2019-11-13 17:51:58;170;57;61;12;8;0;2;2;2;0;2
2019-11-13 17:52:59;170;57;61;12;8;0;2;2;2;0;2
2019-11-13 17:53:59;170;57;61;12;8;0;2;2;2;0;2
2019-11-13 17:54:58;171;57;62;12;8;0;2;2;2;0;2
2019-11-13 17:55:59;171;57;62;12;8;0;2;2;2;0;2
2019-11-13 17:56:59;171;57;62;12;8;0;2;2;2;0;2
2019-11-13 17:58:00;172;58;62;12;8;0;2;2;2;0;2
2019-11-13 17:58:58;173;58;63;12;8;0;2;2;2;0;2
2019-11-13 17:59:59;173;58;63;12;8;0;2;2;2;0;2
2019-11-13 18:01:00;173;58;63;12;8;0;2;2;2;0;2
2019-11-13 18:01:58;173;58;63;12;8;0;2;2;2;0;2
2019-11-13 18:02:59;173;59;62;12;8;0;2;2;2;0;2
2019-11-13 18:03:59;173;59;62;12;8;0;2;2;2;0;2
2019-11-13 18:04:58;174;59;62;12;8;2;2;2;2;0;2
2019-11-13 18:05:59;175;59;62;12;8;2;2;2;2;0;2
2019-11-13 18:06:58;175;59;62;12;8;2;2;2;2;0;2
2019-11-13 18:07:59;175;59;62;12;8;2;2;2;2;0;2
2019-11-13 18:08:59;175;59;62;12;8;2;2;2;2;0;2
2019-11-13 18:09:58;175;59;62;12;8;2;2;2;2;0;2
2019-11-13 18:10:59;175;59;62;12;8;2;2;2;2;0;2
2019-11-13 18:11:58;175;59;62;12;8;2;2;2;2;0;2
2019-11-13 18:12:59;175;59;62;12;8;2;2;2;2;0;2
2019-11-13 18:13:58;176;60;62;12;8;2;2;2;2;0;2
2019-11-13 18:14:59;176;60;62;12;8;2;2;2;2;0;2
2019-11-13 18:15:59;177;61;62;12;8;2;2;2;2;0;2
2019-11-13 18:16:59;177;62;62;11;8;2;2;2;2;0;2
2019-11-13 18:17:58;177;62;62;11;8;2;2;2;2;0;2
2019-11-13 18:18:59;177;62;62;11;8;2;2;2;2;0;2
2019-11-13 18:19:59;178;62;63;11;8;2;2;2;2;0;2
2019-11-13 18:20:59;177;62;62;11;8;2;2;2;2;0;2
2019-11-13 18:21:58;178;62;63;11;8;2;2;2;2;0;2
2019-11-13 18:22:59;178;62;63;11;8;2;2;2;2;0;2
2019-11-13 18:23:59;179;63;63;11;8;2;2;2;2;0;2
2019-11-13 18:24:58;179;63;63;11;8;2;2;2;2;0;2
2019-11-13 18:25:59;181;64;63;12;8;2;2;2;2;0;2
2019-11-13 18:26:59;181;64;63;12;8;2;2;2;2;0;2
2019-11-13 18:27:59;181;64;63;12;8;2;2;2;2;0;2
2019-11-13 18:28:58;181;64;63;12;8;2;2;2;2;0;2
2019-11-13 18:29:59;181;64;63;12;8;2;2;2;2;0;2
2019-11-13 18:30:59;181;64;63;12;8;2;2;2;2;0;2
2019-11-13 18:32:00;181;64;64;12;8;2;2;2;2;0;2
2019-11-13 18:32:58;181;64;64;12;8;2;2;2;2;0;2
2019-11-13 18:33:59;182;64;65;12;8;2;2;2;2;0;2
2019-11-13 18:34:58;182;64;65;12;8;2;2;2;2;0;2
2019-11-13 18:35:59;182;64;65;12;8;2;2;2;2;0;2
2019-11-13 18:36:59;182;64;65;12;8;2;2;2;2;0;2
2019-11-13 18:38:00;183;64;66;12;8;2;2;2;2;0;2
2019-11-13 18:38:58;183;64;66;12;8;2;2;2;2;0;2
2019-11-13 18:39:59;183;64;66;12;8;2;2;2;2;0;2
2019-11-13 18:40:58;184;65;66;12;8;2;2;2;2;0;2
2019-11-13 18:41:59;186;66;66;12;8;3;2;2;2;0;2
2019-11-13 18:42:59;186;66;66;12;8;3;2;2;2;0;2
2019-11-13 18:43:58;186;66;66;12;8;3;2;2;2;0;2
2019-11-13 18:44:59;186;66;66;12;8;3;2;2;2;0;2
2019-11-13 18:45:59;187;66;67;12;8;3;2;2;2;0;2
2019-11-13 18:46:59;187;66;67;12;8;3;2;2;2;0;2
2019-11-13 18:47:58;187;66;67;12;8;3;2;2;2;0;2
2019-11-13 18:48:59;187;66;67;12;8;3;2;2;2;0;2
2019-11-13 18:49:59;187;66;67;12;8;3;2;2;2;0;2
2019-11-13 18:50:58;187;66;67;12;8;3;2;2;2;0;2
2019-11-13 18:51:59;187;66;67;12;8;3;2;2;2;0;2
2019-11-13 18:52:59;187;66;67;12;8;3;2;2;2;0;2
2019-11-13 18:53:58;187;66;67;12;8;3;2;2;2;0;2
2019-11-13 18:54:59;187;66;67;12;8;3;2;2;2;0;2
2019-11-13 18:55:59;187;66;67;12;8;3;2;2;2;0;2
2019-11-13 18:56:59;187;66;67;12;8;3;2;2;2;0;2
2019-11-13 18:57:58;187;66;67;12;8;3;2;2;2;0;2
2019-11-13 18:58:59;187;66;67;12;8;3;2;2;2;0;2
2019-11-13 18:59:59;187;66;67;12;8;3;2;2;2;0;2
2019-11-13 19:00:58;187;66;67;12;8;3;2;2;2;0;2
2019-11-13 19:01:59;187;66;67;12;8;3;2;2;2;0;2
2019-11-13 19:02:59;187;66;67;12;8;3;2;2;2;0;2
2019-11-13 19:03:58;187;66;67;12;8;3;2;2;2;0;2
2019-11-13 19:04:59;188;66;68;12;8;3;2;2;2;0;2
2019-11-13 19:05:59;189;68;69;12;6;3;2;2;2;0;2
2019-11-13 19:06:59;190;68;70;12;6;3;2;2;2;0;2
2019-11-13 19:07:58;190;68;70;12;6;3;2;2;2;0;2
2019-11-13 19:08:59;190;68;70;12;6;3;2;2;2;0;2
2019-11-13 19:09:59;190;68;70;12;6;3;2;2;2;0;2
2019-11-13 19:10:58;191;69;70;12;6;3;2;2;2;0;2
2019-11-13 19:11:59;191;69;70;12;6;3;2;2;2;0;2
2019-11-13 19:12:59;193;70;71;12;6;3;2;2;2;0;2
2019-11-13 19:13:58;194;70;72;12;6;3;2;2;2;0;2
2019-11-13 19:14:59;194;70;72;12;6;3;2;2;2;0;2
2019-11-13 19:15:59;194;70;72;12;6;3;2;2;2;0;2
2019-11-13 19:16:58;194;70;72;12;6;3;2;2;2;0;2
2019-11-13 19:17:59;195;70;73;12;6;3;2;2;2;0;2
2019-11-13 19:18:59;195;70;73;12;6;3;2;2;2;0;2
2019-11-13 19:19:58;195;70;73;12;6;3;2;2;2;0;2
2019-11-13 19:20:59;195;70;73;12;6;3;2;2;2;0;2
2019-11-13 19:21:59;196;71;73;12;6;3;2;2;2;0;2
2019-11-13 19:22:58;196;71;73;12;6;3;2;2;2;0;2
2019-11-13 19:23:59;196;71;73;12;6;3;2;2;2;0;2
2019-11-13 19:24:59;196;72;72;12;6;3;2;2;2;0;2
2019-11-13 19:25:58;196;72;72;12;6;3;2;2;2;0;2
2019-11-13 19:26:59;197;73;72;12;6;3;2;2;2;0;2
2019-11-13 19:27:59;197;73;72;12;6;3;2;2;2;0;2
2019-11-13 19:28:58;197;73;72;12;6;3;2;2;2;0;2
2019-11-13 19:29:59;198;74;72;12;6;3;2;2;2;0;2
2019-11-13 19:30:59;199;74;73;12;6;3;2;2;2;0;2
2019-11-13 19:31:59;199;74;73;12;6;3;2;2;2;0;2
