datetime;total_votes;TheWho;Grit;transistor;navalny;EMAILWARENFABRIK;megaslowpoke;tutabrain;quick_justice;Есения;a5urbanipa1
2020-09-16 13:08:59;135;47;40;12;0;5;5;1;2;1;0
2020-09-16 13:09:59;135;47;40;12;0;5;5;1;2;1;0
2020-09-16 13:10:58;136;47;41;12;0;5;5;1;2;1;0
2020-09-16 13:11:59;136;47;41;12;0;5;5;1;2;1;0
2020-09-16 13:12:59;136;47;41;12;0;5;5;1;2;1;0
2020-09-16 13:13:58;136;47;41;12;0;5;5;1;2;1;0
2020-09-16 13:14:59;136;47;41;12;0;5;5;1;2;1;0
2020-09-16 13:16:00;137;47;43;12;0;5;5;1;2;1;0
2020-09-16 13:16:58;138;47;43;12;0;5;5;2;2;1;0
2020-09-16 13:17:59;138;47;43;12;0;5;5;2;2;1;0
2020-09-16 13:18:58;138;47;43;12;0;5;5;2;2;1;0
2020-09-16 13:19:59;138;47;43;12;0;5;5;2;2;1;0
2020-09-16 13:20:59;139;47;43;12;2;5;5;2;2;0;0
2020-09-16 13:21:58;140;47;43;12;2;5;5;2;2;0;0
2020-09-16 13:22:59;140;47;43;12;2;5;5;2;2;0;0
2020-09-16 13:23:59;140;47;43;12;2;5;5;2;2;0;0
2020-09-16 13:24:58;140;47;43;12;2;5;5;2;2;0;0
2020-09-16 13:25:59;142;48;44;12;2;5;5;2;2;0;0
2020-09-16 13:26:59;144;49;44;12;2;5;5;2;2;0;0
2020-09-16 13:27:58;144;49;44;12;2;5;5;2;2;0;0
2020-09-16 13:28:59;145;50;44;12;2;5;5;2;2;0;0
2020-09-16 13:29:58;145;50;44;12;2;5;5;2;2;0;0
2020-09-16 13:30:59;146;50;44;12;2;5;5;2;2;0;2
2020-09-16 13:31:59;147;50;44;12;2;5;5;2;2;0;2
2020-09-16 13:32:58;147;50;44;12;2;5;5;2;2;0;2
2020-09-16 13:33:59;147;50;44;12;2;5;5;2;2;0;2
2020-09-16 13:34:59;147;50;44;12;2;5;5;2;2;0;2
2020-09-16 13:35:58;147;50;44;12;2;5;5;2;2;0;2
2020-09-16 13:36:59;147;50;44;12;2;5;5;2;2;0;2
2020-09-16 13:37:58;147;50;44;12;2;5;5;2;2;0;2
2020-09-16 13:38:59;147;50;44;12;2;5;5;2;2;0;2
2020-09-16 13:39:59;147;50;44;12;2;5;5;2;2;0;2
2020-09-16 13:40:58;147;50;44;12;2;5;5;2;2;0;2
2020-09-16 13:41:59;147;50;44;12;2;5;5;2;2;0;2
2020-09-16 13:42:59;147;50;44;12;2;5;5;2;2;0;2
2020-09-16 13:43:58;147;50;44;12;2;5;5;2;2;0;2
2020-09-16 13:44:59;148;51;44;12;2;5;5;2;2;0;2
2020-09-16 13:45:58;148;51;44;12;2;5;5;2;2;0;2
2020-09-16 13:46:59;148;51;44;12;2;5;5;2;2;0;2
2020-09-16 13:47:59;148;51;44;12;2;5;5;2;2;0;2
2020-09-16 13:48:58;148;51;44;12;2;5;5;2;2;0;2
2020-09-16 13:49:59;148;51;44;12;2;5;5;2;2;0;2
2020-09-16 13:50:59;148;51;44;12;2;5;5;2;2;0;2
2020-09-16 13:51:58;148;51;44;12;2;5;5;2;2;0;2
2020-09-16 13:52:59;148;51;44;12;2;5;5;2;2;0;2
2020-09-16 13:53:59;148;51;44;12;2;5;5;2;2;0;2
2020-09-16 13:54:58;148;51;44;12;2;5;5;2;2;0;2
2020-09-16 13:55:59;148;51;44;12;2;5;5;2;2;0;2
2020-09-16 13:56:59;148;51;43;12;2;5;5;2;2;0;2
2020-09-16 13:57:58;148;51;43;12;2;5;5;2;2;0;2
2020-09-16 13:58:59;148;51;43;12;2;5;5;2;2;0;2
2020-09-16 13:59:59;148;51;43;12;2;5;5;2;2;0;2
2020-09-16 14:00:58;148;51;43;12;2;5;5;2;2;0;2
2020-09-16 14:01:59;148;51;43;12;2;5;5;2;2;0;2
2020-09-16 14:02:59;148;51;43;12;2;5;5;2;2;0;2
2020-09-16 14:03:58;148;51;43;12;2;5;5;2;2;0;2
2020-09-16 14:04:59;148;51;43;12;2;5;5;2;2;0;2
2020-09-16 14:05:59;148;51;43;12;2;5;5;2;2;0;2
2020-09-16 14:06:58;148;51;43;12;2;5;5;2;2;0;2
2020-09-16 14:07:59;148;51;43;12;2;5;5;2;2;0;2
2020-09-16 14:08:59;148;51;43;12;2;5;5;2;2;0;2
2020-09-16 14:09:58;148;51;43;12;2;5;5;2;2;0;2
2020-09-16 14:10:59;148;51;43;12;2;5;5;2;2;0;2
2020-09-16 14:11:58;149;52;43;12;2;5;5;2;2;0;2
2020-09-16 14:12:59;149;52;43;12;2;5;5;2;2;0;2
2020-09-16 14:13:58;150;53;43;12;2;5;5;2;2;0;2
2020-09-16 14:14:59;151;53;44;12;2;5;5;2;2;0;2
2020-09-16 14:15:59;151;53;44;12;2;5;5;2;2;0;2
2020-09-16 14:16:59;151;53;44;12;2;5;5;2;2;0;2
2020-09-16 14:17:58;151;53;44;12;2;5;5;2;2;0;2
2020-09-16 14:18:59;151;53;44;12;2;5;5;2;2;0;2
2020-09-16 14:19:59;151;53;44;12;2;5;5;2;2;0;2
2020-09-16 14:20:58;153;54;44;12;2;5;5;2;2;2;2
2020-09-16 14:21:59;153;54;44;12;2;5;5;2;2;2;2
2020-09-16 14:22:59;153;54;44;12;2;5;5;2;2;2;2
2020-09-16 14:23:58;153;54;44;12;2;5;5;2;2;2;2
2020-09-16 14:24:59;153;54;44;12;2;5;5;2;2;2;2
2020-09-16 14:26:00;153;54;44;12;2;5;5;2;2;2;2
2020-09-16 14:26:58;153;54;44;12;2;5;5;2;2;2;2
2020-09-16 14:27:59;153;54;44;12;2;5;5;2;2;2;2
2020-09-16 14:28:58;153;54;44;12;2;5;5;2;2;2;2
2020-09-16 14:29:59;153;54;44;12;2;5;5;2;2;2;2
2020-09-16 14:30:59;153;54;44;12;2;5;5;2;2;2;2
2020-09-16 14:31:58;153;54;44;12;2;5;5;2;2;2;2
2020-09-16 14:32:59;153;54;44;12;2;5;5;2;2;2;2
2020-09-16 14:33:59;153;54;44;12;2;5;5;2;2;2;2
2020-09-16 14:34:58;153;54;44;12;2;5;5;2;2;2;2
2020-09-16 14:35:59;153;54;44;12;2;5;5;2;2;2;2
2020-09-16 14:36:59;153;54;44;12;2;5;5;2;2;2;2
2020-09-16 14:37:58;153;54;44;12;2;5;5;2;2;2;2
2020-09-16 14:38:59;153;54;44;12;2;5;5;2;2;2;2
2020-09-16 14:39:59;154;54;45;12;2;5;5;2;2;2;2
2020-09-16 14:40:58;155;55;45;12;2;5;5;2;2;2;2
2020-09-16 14:41:59;155;55;45;12;2;5;5;2;2;2;2
2020-09-16 14:42:59;156;55;45;12;2;5;5;2;2;2;3
2020-09-16 14:43:58;156;55;45;12;2;5;5;2;2;2;3
2020-09-16 14:44:59;156;55;45;12;2;5;5;2;2;2;3
2020-09-16 14:45:58;156;55;45;12;2;5;5;2;2;2;3
2020-09-16 14:46:59;156;55;45;12;2;5;5;2;2;2;3
2020-09-16 14:47:58;156;55;45;12;2;5;5;2;2;2;3
2020-09-16 14:48:59;156;55;45;12;2;5;5;2;2;2;3
2020-09-16 14:49:59;156;55;45;12;2;5;5;2;2;2;3
2020-09-16 14:51:00;156;55;45;12;2;5;5;2;2;2;3
2020-09-16 14:51:58;156;55;45;12;2;5;5;2;2;2;3
2020-09-16 14:52:59;157;56;45;12;2;5;5;2;2;2;3
2020-09-16 14:53:59;158;57;45;12;2;5;5;2;2;2;3
2020-09-16 14:54:58;158;57;45;12;2;5;5;2;2;2;3
2020-09-16 14:55:59;158;57;45;12;2;5;5;2;2;2;3
2020-09-16 14:56:59;158;57;45;12;2;5;5;2;2;2;3
2020-09-16 14:57:58;159;58;45;12;2;5;5;2;2;2;3
2020-09-16 14:58:59;159;58;45;12;2;5;5;2;2;2;3
2020-09-16 14:59:59;159;58;45;12;2;5;5;2;2;2;3
2020-09-16 15:00:58;159;58;45;12;2;5;5;2;2;2;3
2020-09-16 15:01:59;159;58;45;12;2;5;5;2;2;2;3
2020-09-16 15:02:58;159;58;45;12;2;5;5;2;2;2;3
2020-09-16 15:03:59;159;58;45;12;2;5;5;2;2;2;3
2020-09-16 15:04:59;160;58;46;12;2;5;5;2;2;2;3
2020-09-16 15:05:58;160;58;46;12;2;5;5;2;2;2;3
2020-09-16 15:06:59;160;58;46;12;2;5;5;2;2;2;3
2020-09-16 15:07:59;160;58;46;12;2;5;5;2;2;2;3
2020-09-16 15:08:58;160;58;46;12;2;5;5;2;2;2;3
2020-09-16 15:09:59;160;58;46;12;2;5;5;2;2;2;3
2020-09-16 15:10:59;160;58;46;12;2;5;5;2;2;2;3
2020-09-16 15:11:58;160;58;46;12;2;5;5;2;2;2;3
2020-09-16 15:12:59;160;58;46;12;2;5;5;2;2;2;3
2020-09-16 15:13:59;160;58;46;12;2;5;5;2;2;2;3
2020-09-16 15:14:58;161;58;46;12;2;5;6;2;2;2;3
2020-09-16 15:15:59;161;58;46;12;2;5;6;2;2;2;3
2020-09-16 15:16:59;161;58;46;12;2;5;6;2;2;2;3
2020-09-16 15:17:58;161;58;46;12;2;5;6;2;2;2;3
2020-09-16 15:18:59;161;58;46;12;2;5;6;2;2;2;3
2020-09-16 15:19:58;161;58;46;12;2;5;6;2;2;2;3
2020-09-16 15:20:59;161;58;46;12;2;5;6;2;2;2;3
2020-09-16 15:21:59;161;58;46;12;2;5;6;2;2;2;3
2020-09-16 15:22:58;161;58;46;12;2;5;6;2;2;2;3
2020-09-16 15:23:59;161;58;46;12;2;5;6;2;2;2;3
2020-09-16 15:24:58;162;59;46;12;2;5;6;2;2;2;3
2020-09-16 15:25:59;162;59;46;12;2;5;6;2;2;2;3
2020-09-16 15:26:59;162;59;46;12;2;5;6;2;2;2;3
2020-09-16 15:27:59;162;59;46;12;2;5;6;2;2;2;3
2020-09-16 15:28:58;162;59;46;12;2;5;6;2;2;2;3
2020-09-16 15:29:59;162;59;46;12;2;5;6;2;2;2;3
2020-09-16 15:30:59;162;59;46;12;2;5;6;2;2;2;3
2020-09-16 15:31:58;163;59;47;12;2;5;6;2;2;2;3
2020-09-16 15:32:59;163;59;47;12;2;5;6;2;2;2;3
2020-09-16 15:34:00;163;59;47;12;2;5;6;2;2;2;3
2020-09-16 15:34:58;164;60;47;12;2;5;6;2;2;2;3
2020-09-16 15:35:59;165;61;47;12;2;5;6;2;2;2;3
2020-09-16 15:36:58;166;61;48;12;2;5;6;2;2;2;3
2020-09-16 15:37:59;167;61;48;12;2;5;6;2;2;3;3
2020-09-16 15:38:59;168;61;49;12;2;5;6;2;2;3;3
2020-09-16 15:39:58;169;61;49;13;2;5;6;2;2;3;3
2020-09-16 15:40:59;169;61;49;13;2;5;6;2;2;3;3
2020-09-16 15:41:59;169;61;49;13;2;5;6;2;2;3;3
2020-09-16 15:42:59;169;61;49;13;2;5;6;2;2;3;3
2020-09-16 15:43:58;170;62;49;13;2;5;6;2;2;3;3
2020-09-16 15:44:59;170;62;49;13;2;5;6;2;2;3;3
2020-09-16 15:45:59;170;62;49;13;2;5;6;2;2;3;3
2020-09-16 15:46:58;170;62;49;13;2;5;6;2;2;3;3
2020-09-16 15:47:59;170;62;49;13;2;5;6;2;2;3;3
2020-09-16 15:48:59;170;62;49;13;2;5;6;2;2;3;3
2020-09-16 15:49:59;170;62;49;13;2;5;6;2;2;3;3
2020-09-16 15:50:58;170;62;49;13;2;5;6;2;2;3;3
2020-09-16 15:51:59;170;62;49;13;2;5;6;2;2;3;3
2020-09-16 15:52:59;170;62;49;13;2;5;6;2;2;3;3
2020-09-16 15:53:58;170;62;49;13;2;5;6;2;2;3;3
2020-09-16 15:54:59;170;62;49;13;2;5;6;2;2;3;3
2020-09-16 15:56:00;170;62;49;13;2;5;6;2;2;3;3
2020-09-16 15:56:58;170;62;49;13;2;5;6;2;2;3;3
2020-09-16 15:57:59;170;62;49;13;2;5;6;2;2;3;3
2020-09-16 15:58:58;170;62;49;13;2;5;6;2;2;3;3
2020-09-16 15:59:59;170;62;49;13;2;5;6;2;2;3;3
2020-09-16 16:00:59;170;62;49;13;2;5;6;2;2;3;3
2020-09-16 16:01:58;170;62;49;13;2;5;6;2;2;3;3
2020-09-16 16:02:59;170;62;49;13;2;5;6;2;2;3;3
2020-09-16 16:03:59;170;62;49;13;2;5;6;2;2;3;3
2020-09-16 16:04:58;170;62;49;13;2;5;6;2;2;3;3
2020-09-16 16:05:59;170;62;49;13;2;5;6;2;2;3;3
2020-09-16 16:06:59;170;62;49;13;2;5;6;2;2;3;3
2020-09-16 16:07:58;171;62;49;13;2;5;6;2;2;4;3
2020-09-16 16:08:59;171;62;49;13;2;5;6;2;2;4;3
2020-09-16 16:09:59;171;62;49;13;2;5;6;2;2;4;3
2020-09-16 16:10:58;171;62;49;13;2;5;6;2;2;4;3
2020-09-16 16:11:59;171;62;49;13;2;5;6;2;2;4;3
2020-09-16 16:12:59;171;62;49;13;2;5;6;2;2;4;3
2020-09-16 16:13:58;171;62;49;13;2;5;6;2;2;4;3
2020-09-16 16:14:59;171;62;49;13;2;5;6;2;2;4;3
2020-09-16 16:15:59;171;62;49;13;2;5;6;2;2;4;3
2020-09-16 16:16:58;171;62;49;13;2;5;6;2;2;4;3
2020-09-16 16:17:59;171;62;49;13;2;5;6;2;2;4;3
2020-09-16 16:18:58;171;62;49;13;2;5;6;2;2;4;3
2020-09-16 16:19:59;171;62;49;13;2;5;6;2;2;4;3
2020-09-16 16:20:59;171;62;49;13;2;5;6;2;2;4;3
2020-09-16 16:21:58;171;62;49;13;2;5;6;2;2;4;3
2020-09-16 16:22:59;171;62;49;13;2;5;6;2;2;4;3
2020-09-16 16:23:59;171;62;49;13;2;5;6;2;2;4;3
2020-09-16 16:24:58;172;63;49;13;2;5;6;2;2;4;3
2020-09-16 16:25:59;173;63;49;13;2;5;6;2;2;4;3
2020-09-16 16:26:59;173;63;49;13;2;5;6;2;2;4;3
2020-09-16 16:27:58;173;63;49;13;2;5;6;2;2;4;3
2020-09-16 16:28:59;173;63;49;13;2;5;6;2;2;4;3
2020-09-16 16:29:58;173;63;49;13;2;5;6;2;2;4;3
2020-09-16 16:30:59;173;63;49;13;2;5;6;2;2;4;3
2020-09-16 16:31:59;173;63;49;13;2;5;6;2;2;4;3
2020-09-16 16:32:58;173;63;49;13;2;5;6;2;2;4;3
2020-09-16 16:33:59;173;63;49;13;2;5;6;2;2;4;3
2020-09-16 16:34:59;173;63;49;13;2;5;6;2;2;4;3
2020-09-16 16:35:58;173;63;49;13;2;5;6;2;2;4;3
2020-09-16 16:36:59;173;63;49;13;2;5;6;2;2;4;3
2020-09-16 16:37:59;173;63;49;13;2;5;6;2;2;4;3
2020-09-16 16:38:58;173;63;49;13;2;5;6;2;2;4;3
2020-09-16 16:39:59;173;63;49;13;2;5;6;2;2;4;3
2020-09-16 16:40:58;174;63;49;13;3;5;6;2;2;4;3
2020-09-16 16:41:59;174;63;49;13;3;5;6;2;2;4;3
2020-09-16 16:42:59;174;63;49;13;3;5;6;2;2;4;3
2020-09-16 16:43:58;174;63;49;13;3;5;6;2;2;4;3
2020-09-16 16:44:59;174;63;49;13;3;5;6;2;2;4;3
2020-09-16 16:45:59;176;64;50;13;3;5;6;2;2;4;3
2020-09-16 16:46:58;176;64;50;13;3;5;6;2;2;4;3
2020-09-16 16:47:59;178;64;50;13;3;5;6;2;3;4;3
2020-09-16 16:48:59;178;64;50;13;3;5;6;2;3;4;3
2020-09-16 16:49:58;178;63;51;13;3;5;6;2;3;4;3
2020-09-16 16:50:59;178;63;51;13;3;5;6;2;3;4;3
2020-09-16 16:51:58;178;63;51;13;3;5;6;2;3;4;3
2020-09-16 16:52:59;178;63;51;13;3;5;6;2;3;4;3
2020-09-16 16:53:59;178;63;51;13;3;5;6;2;3;4;3
2020-09-16 16:54:58;178;63;51;13;3;5;6;2;3;4;3
2020-09-16 16:55:59;178;63;51;13;3;5;6;2;3;4;3
2020-09-16 16:56:58;178;63;51;13;3;5;6;2;3;4;3
2020-09-16 16:57:59;178;63;51;13;3;5;6;2;3;4;3
2020-09-16 16:58:59;179;63;52;13;3;5;6;2;3;4;3
2020-09-16 16:59:58;179;63;52;13;3;5;6;2;3;4;3
2020-09-16 17:00:59;180;64;52;13;3;5;6;2;3;4;3
2020-09-16 17:01:59;180;64;52;13;3;5;6;2;3;4;3
2020-09-16 17:02:58;180;64;52;13;3;5;6;2;3;4;3
2020-09-16 17:03:59;180;64;52;13;3;5;6;2;3;4;3
2020-09-16 17:04:59;181;65;52;13;3;5;6;2;3;4;3
2020-09-16 17:05:58;181;65;52;13;3;5;6;2;3;4;3
2020-09-16 17:06:59;181;65;52;13;3;5;6;2;3;4;3
2020-09-16 17:07:59;181;65;52;13;3;5;6;2;3;4;3
2020-09-16 17:08:58;181;65;52;13;3;5;6;2;3;4;3
2020-09-16 17:09:59;182;65;53;13;3;5;6;2;3;4;3
2020-09-16 17:10:59;183;66;53;13;3;5;6;2;3;4;3
2020-09-16 17:11:58;183;66;53;13;3;5;6;2;3;4;3
2020-09-16 17:12:59;183;66;53;13;3;5;6;2;3;4;3
2020-09-16 17:13:59;183;66;53;13;3;5;6;2;3;4;3
2020-09-16 17:14:58;183;66;53;13;3;5;6;2;3;4;3
2020-09-16 17:15:59;183;66;53;13;3;5;6;2;3;4;3
2020-09-16 17:16:59;183;66;53;13;3;5;6;2;3;4;3
2020-09-16 17:17:58;184;67;53;13;3;5;6;2;3;4;3
2020-09-16 17:18:59;184;67;53;13;3;5;6;2;3;4;3
2020-09-16 17:19:59;185;67;54;13;3;5;6;2;3;4;3
2020-09-16 17:20:58;185;67;54;13;3;5;6;2;3;4;3
2020-09-16 17:21:59;185;67;54;13;3;5;6;2;3;4;3
2020-09-16 17:22:59;185;68;53;13;3;5;6;2;3;4;3
2020-09-16 17:23:58;185;68;53;13;3;5;6;2;3;4;3
2020-09-16 17:24:59;185;68;53;13;3;5;6;2;3;4;3
2020-09-16 17:25:58;185;68;53;13;3;5;6;2;3;4;3
2020-09-16 17:26:59;185;68;53;13;3;5;6;2;3;4;3
2020-09-16 17:27:59;185;68;53;13;3;5;6;2;3;4;3
2020-09-16 17:28:58;185;68;53;13;3;5;6;2;3;4;3
2020-09-16 17:29:59;185;68;53;13;3;5;6;2;3;4;3
2020-09-16 17:30:59;185;68;53;13;3;5;6;2;3;4;3
2020-09-16 17:31:58;186;68;54;13;3;5;6;2;3;4;3
2020-09-16 17:32:59;186;68;54;13;3;5;6;2;3;4;3
2020-09-16 17:33:59;186;68;54;13;3;5;6;2;3;4;3
2020-09-16 17:34:58;186;68;54;13;3;5;6;2;3;4;3
2020-09-16 17:35:59;186;68;54;13;3;5;6;2;3;4;3
2020-09-16 17:36:58;186;68;54;13;3;5;6;2;3;4;3
2020-09-16 17:37:59;186;68;54;13;3;5;6;2;3;4;3
2020-09-16 17:38:59;186;68;54;13;3;5;6;2;3;4;3
2020-09-16 17:39:58;186;68;55;13;3;5;6;2;3;4;3
2020-09-16 17:40:59;187;68;56;13;3;5;6;2;3;4;3
2020-09-16 17:41:59;187;68;56;13;3;5;6;2;3;4;3
2020-09-16 17:42:58;187;68;56;13;3;5;6;2;3;4;3
2020-09-16 17:43:59;187;68;56;13;3;5;6;2;3;4;3
2020-09-16 17:44:59;187;68;56;13;3;5;6;2;3;4;3
2020-09-16 17:45:58;187;68;56;13;3;5;6;2;3;4;3
2020-09-16 17:46:59;187;68;56;13;3;5;6;2;3;4;3
2020-09-16 17:47:59;187;68;56;13;3;5;6;2;3;4;3
2020-09-16 17:48:58;187;68;56;13;3;5;6;2;3;4;3
2020-09-16 17:49:59;187;68;56;13;3;5;6;2;3;4;3
2020-09-16 17:50:59;187;68;56;13;3;5;6;2;3;4;3
2020-09-16 17:51:58;187;68;56;13;3;5;6;2;3;4;3
2020-09-16 17:52:59;187;68;56;13;3;5;6;2;3;4;3
2020-09-16 17:53:59;187;68;56;13;3;5;6;2;3;4;3
2020-09-16 17:54:58;187;68;56;13;3;5;6;2;3;4;3
2020-09-16 17:55:59;188;69;56;13;3;5;6;2;3;4;3
2020-09-16 17:56:59;188;69;56;13;3;5;6;2;3;4;3
2020-09-16 17:57:58;188;69;56;13;3;5;6;2;3;4;3
2020-09-16 17:58:59;188;69;56;13;3;5;6;2;3;4;3
2020-09-16 17:59:58;188;69;56;13;3;5;6;2;3;4;3
2020-09-16 18:00:59;188;69;56;13;3;5;6;2;3;4;3
2020-09-16 18:01:59;188;69;56;13;3;5;6;2;3;4;3
2020-09-16 18:02:58;188;69;56;13;3;5;6;2;3;4;3
2020-09-16 18:03:59;189;69;56;13;3;5;6;2;3;4;4
2020-09-16 18:04:59;189;69;56;13;3;5;6;2;3;4;4
2020-09-16 18:05:58;189;69;56;13;3;5;6;2;3;4;4
2020-09-16 18:06:59;189;69;56;13;3;5;6;2;3;4;4
2020-09-16 18:07:59;189;69;56;13;3;5;6;2;3;4;4
2020-09-16 18:08:58;189;69;56;13;3;5;6;2;3;4;4
2020-09-16 18:09:59;189;69;56;13;3;5;6;2;3;4;4
2020-09-16 18:10:59;189;70;55;13;3;5;6;2;3;4;4
2020-09-16 18:11:58;189;70;55;13;3;5;6;2;3;4;4
2020-09-16 18:12:59;189;70;55;13;3;5;6;2;3;4;4
2020-09-16 18:13:59;189;70;55;13;3;5;6;2;3;4;4
2020-09-16 18:14:58;189;70;55;13;3;5;6;2;3;4;4
2020-09-16 18:15:59;189;70;55;13;3;5;6;2;3;4;4
2020-09-16 18:16:59;190;70;55;13;3;5;6;3;3;4;4
2020-09-16 18:17:58;190;70;55;13;3;5;6;3;3;4;4
2020-09-16 18:18:59;190;70;55;13;3;5;6;3;3;4;4
2020-09-16 18:19:58;190;70;55;13;3;5;6;3;3;4;4
2020-09-16 18:20:59;190;70;55;13;3;5;6;3;3;4;4
2020-09-16 18:21:59;190;70;55;13;3;5;6;3;3;4;4
2020-09-16 18:22:58;190;70;55;13;3;5;6;3;3;4;4
2020-09-16 18:23:59;190;70;55;13;3;5;6;3;3;4;4
2020-09-16 18:24:59;190;70;55;13;3;5;6;3;3;4;4
2020-09-16 18:25:58;190;70;55;13;3;5;6;3;3;4;4
2020-09-16 18:26:59;190;70;55;13;3;5;6;3;3;4;4
2020-09-16 18:27:59;190;70;55;13;3;5;6;3;3;4;4
2020-09-16 18:28:58;190;70;55;13;3;5;6;3;3;4;4
2020-09-16 18:29:59;190;70;55;13;3;5;6;3;3;4;4
2020-09-16 18:30:59;190;70;55;13;3;5;6;3;3;4;4
2020-09-16 18:31:58;190;70;55;13;3;5;6;3;3;4;4
2020-09-16 18:32:59;190;70;55;13;3;5;6;3;3;4;4
2020-09-16 18:33:59;190;70;55;13;3;5;6;3;3;4;4
2020-09-16 18:34:58;190;70;55;13;3;5;6;3;3;4;4
2020-09-16 18:35:59;190;70;55;13;3;5;6;3;3;4;4
2020-09-16 18:36:59;190;70;55;13;3;5;6;3;3;4;4
2020-09-16 18:37:59;190;70;55;13;3;5;6;3;3;4;4
2020-09-16 18:38:58;190;70;55;13;3;5;6;3;3;4;4
2020-09-16 18:39:59;190;70;55;13;3;5;6;3;3;4;4
2020-09-16 18:41:00;190;70;55;13;3;5;6;3;3;4;4
2020-09-16 18:41:58;190;70;55;13;3;5;6;3;3;4;4
2020-09-16 18:42:59;190;70;55;13;3;5;6;3;3;4;4
2020-09-16 18:43:58;190;70;55;13;3;5;6;3;3;4;4
2020-09-16 18:44:59;190;70;55;13;3;5;6;3;3;4;4
2020-09-16 18:45:58;191;70;56;13;3;5;6;3;3;4;4
2020-09-16 18:46:59;191;70;56;13;3;5;6;3;3;4;4
2020-09-16 18:47:59;191;70;56;13;3;5;6;3;3;4;4
2020-09-16 18:48:58;191;70;56;13;3;5;6;3;3;4;4
2020-09-16 18:49:59;191;70;56;13;3;5;6;3;3;4;4
2020-09-16 18:50:59;191;70;56;13;3;5;6;3;3;4;4
2020-09-16 18:51:58;191;70;56;13;3;5;6;3;3;4;4
2020-09-16 18:52:59;191;70;56;13;3;5;6;3;3;4;4
2020-09-16 18:53:59;191;70;56;13;3;5;6;3;3;4;4
2020-09-16 18:54:58;191;70;56;13;3;5;6;3;3;4;4
2020-09-16 18:55:59;191;70;56;13;3;5;6;3;3;4;4
2020-09-16 18:56:59;191;70;56;13;3;5;6;3;3;4;4
2020-09-16 18:57:58;192;71;56;13;3;5;6;3;3;4;4
2020-09-16 18:58:59;193;71;57;13;3;5;6;3;3;4;4
2020-09-16 18:59:59;193;71;57;13;3;5;6;3;3;4;4
2020-09-16 19:00:58;193;71;57;13;3;5;6;3;3;4;4
2020-09-16 19:01:59;193;71;57;13;3;5;6;3;3;4;4
2020-09-16 19:02:58;193;71;57;13;3;5;6;3;3;4;4
2020-09-16 19:03:59;193;71;57;13;3;5;6;3;3;4;4
2020-09-16 19:04:59;193;71;57;13;3;5;6;3;3;4;4
2020-09-16 19:05:58;193;71;57;13;3;5;6;3;3;4;4
2020-09-16 19:06:59;193;71;57;13;3;5;6;3;3;4;4
2020-09-16 19:07:59;194;71;57;13;3;5;6;3;3;4;4
2020-09-16 19:08:58;194;71;57;13;3;5;6;3;3;4;4
2020-09-16 19:09:59;194;71;57;13;3;5;6;3;3;4;4
2020-09-16 19:11:00;194;71;57;13;3;5;6;3;3;4;4
2020-09-16 19:11:58;194;71;57;13;3;5;6;3;3;4;4
2020-09-16 19:12:59;194;71;57;13;3;5;6;3;3;4;4
2020-09-16 19:13:59;194;71;57;13;3;5;6;3;3;4;4
2020-09-16 19:14:58;194;71;57;13;3;5;6;3;3;4;4
2020-09-16 19:15:59;194;71;57;13;3;5;6;3;3;4;4
2020-09-16 19:16:59;194;71;57;13;3;5;6;3;3;4;4
2020-09-16 19:17:58;194;71;57;13;3;5;6;3;3;4;4
2020-09-16 19:18:59;194;71;57;13;3;5;6;3;3;4;4
2020-09-16 19:19:58;194;71;57;13;3;5;6;3;3;4;4
2020-09-16 19:20:59;194;71;57;13;3;5;6;3;3;4;4
2020-09-16 19:21:59;194;71;57;13;3;5;6;3;3;4;4
2020-09-16 19:22:58;194;71;57;13;3;5;6;3;3;4;4
2020-09-16 19:23:59;194;71;57;13;3;5;6;3;3;4;4
2020-09-16 19:24:59;195;72;57;13;3;5;6;3;3;4;4
2020-09-16 19:25:58;195;72;57;13;3;5;6;3;3;4;4
2020-09-16 19:26:59;195;72;57;13;3;5;6;3;3;4;4
2020-09-16 19:27:59;195;72;57;13;3;5;6;3;3;4;4
2020-09-16 19:28:58;195;72;57;13;3;5;6;3;3;4;4
2020-09-16 19:29:59;196;73;57;13;3;5;6;3;3;4;4
2020-09-16 19:31:00;196;73;57;13;3;5;6;3;3;4;4
2020-09-16 19:31:58;196;73;57;13;3;5;6;3;3;4;4
2020-09-16 19:32:59;196;73;57;13;3;5;6;3;3;4;4
2020-09-16 19:33:58;196;73;57;13;3;5;6;3;3;4;4
2020-09-16 19:34:59;196;73;57;13;3;5;6;3;3;4;4
2020-09-16 19:36:00;196;73;57;13;3;5;6;3;3;4;4
2020-09-16 19:36:58;196;73;57;13;3;5;6;3;3;4;4
2020-09-16 19:37:59;196;73;57;13;3;5;6;3;3;4;4
2020-09-16 19:38:58;197;73;57;13;3;5;6;3;3;4;4
2020-09-16 19:39:59;197;73;57;13;3;5;6;3;3;4;4
2020-09-16 19:40:59;197;73;57;13;3;5;6;3;3;4;4
2020-09-16 19:41:58;197;73;57;13;3;5;6;3;3;4;4
2020-09-16 19:42:59;197;73;57;13;3;5;6;3;3;4;4
2020-09-16 19:43:59;197;73;57;13;3;5;6;3;3;4;4
2020-09-16 19:44:58;197;73;57;13;3;5;6;3;3;4;4
