datetime;total_votes;navalny;Alterdino;Terkin;KT;KOCTOPE3;Grit;Mindsplitter;Der_Sturmer;shturn;BadFish
2020-12-16 16:36:58;171;73;27;15;12;7;5;6;3;4;3
2020-12-16 16:37:59;171;73;27;15;12;7;5;6;3;4;3
2020-12-16 16:38:59;171;73;27;15;12;7;5;6;3;4;3
2020-12-16 16:39:58;171;73;27;15;12;7;5;6;3;4;3
2020-12-16 16:40:59;172;73;27;15;12;7;6;6;3;4;3
2020-12-16 16:41:59;172;73;27;15;12;7;6;6;3;4;3
2020-12-16 16:42:58;172;73;27;15;12;7;6;6;3;4;3
2020-12-16 16:43:59;172;73;27;15;12;7;6;6;3;4;3
2020-12-16 16:44:59;173;73;27;16;12;7;6;6;3;4;3
2020-12-16 16:45:58;174;73;28;16;12;7;6;6;3;4;3
2020-12-16 16:46:59;175;74;28;16;12;7;6;6;3;4;3
2020-12-16 16:47:59;175;74;28;16;12;7;6;6;3;4;3
2020-12-16 16:48:58;175;74;28;16;12;7;6;6;3;4;3
2020-12-16 16:49:59;176;74;29;16;12;7;6;6;3;4;3
2020-12-16 16:50:59;176;74;29;16;12;7;6;6;3;4;3
2020-12-16 16:51:58;176;74;29;16;12;7;6;6;3;4;3
2020-12-16 16:52:59;176;74;29;16;12;7;6;6;3;4;3
2020-12-16 16:53:59;176;74;29;16;12;7;6;6;3;4;3
2020-12-16 16:54:58;176;74;29;16;12;7;6;6;3;4;3
2020-12-16 16:55:59;176;74;29;16;12;7;6;6;3;4;3
2020-12-16 16:56:59;177;75;29;16;12;7;6;6;3;4;3
2020-12-16 16:57:59;177;75;29;16;12;7;6;6;3;4;3
2020-12-16 16:58:58;178;76;29;16;12;7;6;6;3;4;3
2020-12-16 16:59:59;179;77;29;16;12;7;6;6;3;4;3
2020-12-16 17:00:59;179;77;29;16;12;7;6;6;3;4;3
2020-12-16 17:01:58;179;77;29;16;12;7;6;6;3;4;3
2020-12-16 17:02:59;179;77;29;16;12;7;6;6;3;4;3
2020-12-16 17:03:59;179;77;29;16;12;7;6;6;3;4;3
2020-12-16 17:04:58;179;77;29;16;12;7;6;6;3;4;3
2020-12-16 17:05:59;179;77;29;16;12;7;6;6;3;4;3
2020-12-16 17:06:59;179;77;29;16;12;7;6;6;3;4;3
2020-12-16 17:07:58;179;77;29;16;12;7;6;6;3;4;3
2020-12-16 17:08:59;179;77;29;16;12;7;6;6;3;4;3
2020-12-16 17:10:00;180;77;29;16;12;8;6;6;3;4;3
2020-12-16 17:10:58;180;77;29;16;12;8;6;6;3;4;3
2020-12-16 17:11:59;180;77;29;16;12;8;6;6;3;4;3
2020-12-16 17:12:58;181;78;29;16;12;8;6;6;3;4;3
2020-12-16 17:13:59;181;78;29;16;12;8;6;6;3;4;3
2020-12-16 17:14:59;181;78;29;16;12;8;6;6;3;4;3
2020-12-16 17:15:58;183;79;29;16;13;8;6;6;3;4;3
2020-12-16 17:16:59;183;79;29;16;13;8;6;6;3;4;3
2020-12-16 17:18:00;183;79;29;16;13;8;6;6;3;4;3
2020-12-16 17:18:58;183;79;29;16;13;8;6;6;3;4;3
2020-12-16 17:19:59;183;79;29;16;13;8;6;6;3;4;3
2020-12-16 17:20:58;183;79;29;16;13;8;6;6;3;4;3
2020-12-16 17:21:59;183;79;29;16;13;8;6;6;3;4;3
2020-12-16 17:22:59;183;79;29;16;13;8;6;6;3;4;3
2020-12-16 17:23:58;183;79;29;16;13;8;6;6;3;4;3
2020-12-16 17:24:59;184;79;30;16;13;8;6;6;3;4;3
2020-12-16 17:25:59;184;79;30;16;13;8;6;6;3;4;3
2020-12-16 17:26:59;184;79;30;16;13;8;6;6;3;4;3
2020-12-16 17:27:58;184;79;30;16;13;8;6;6;3;4;3
2020-12-16 17:28:59;185;80;30;16;13;8;6;6;3;4;3
2020-12-16 17:29:58;185;80;30;16;13;8;6;6;3;4;3
2020-12-16 17:30:59;185;80;30;16;13;8;6;6;3;4;3
2020-12-16 17:31:59;185;80;30;16;13;8;6;6;3;4;3
2020-12-16 17:32:58;185;80;30;16;13;8;6;6;3;4;3
2020-12-16 17:33:59;185;80;30;16;13;8;6;6;3;4;3
2020-12-16 17:34:59;185;80;30;16;13;8;6;6;3;4;3
2020-12-16 17:35:58;186;81;30;16;13;8;6;6;3;4;3
2020-12-16 17:36:59;186;81;30;16;13;8;6;6;3;4;3
2020-12-16 17:37:59;186;81;30;16;13;8;6;6;3;4;3
2020-12-16 17:38:58;187;81;31;16;13;8;6;6;3;4;3
2020-12-16 17:39:59;187;81;31;16;13;8;6;6;3;4;3
2020-12-16 17:40:59;187;81;31;16;13;8;6;6;3;4;3
2020-12-16 17:41:58;187;81;31;16;13;8;6;6;3;4;3
2020-12-16 17:42:59;187;81;31;16;13;8;6;6;3;4;3
2020-12-16 17:43:59;187;81;31;16;13;8;6;6;3;4;3
2020-12-16 17:44:58;187;81;31;16;13;8;6;6;3;4;3
2020-12-16 17:45:59;187;81;31;16;13;8;6;6;3;4;3
2020-12-16 17:46:59;187;81;31;16;13;8;6;6;3;4;3
2020-12-16 17:47:58;187;81;31;16;13;8;6;6;3;4;3
2020-12-16 17:48:59;187;81;31;16;13;8;6;6;3;4;3
2020-12-16 17:49:58;187;81;31;16;13;8;6;6;3;4;3
2020-12-16 17:50:59;187;81;31;16;13;8;6;6;3;4;3
2020-12-16 17:51:58;187;81;31;16;13;8;6;6;3;4;3
2020-12-16 17:52:59;187;81;31;16;13;8;6;6;3;4;3
2020-12-16 17:53:59;187;81;31;16;13;8;6;6;3;4;3
2020-12-16 17:54:58;187;81;31;16;13;8;6;6;3;4;3
2020-12-16 17:55:59;187;81;31;16;13;8;6;6;3;4;3
2020-12-16 17:56:58;187;81;31;16;13;8;6;6;3;4;3
2020-12-16 17:57:59;187;81;31;16;13;8;6;6;3;4;3
2020-12-16 17:58:59;187;81;31;16;13;8;6;6;3;4;3
2020-12-16 17:59:58;187;81;31;16;13;8;6;6;3;4;3
2020-12-16 18:00:59;187;81;31;16;13;8;6;6;3;4;3
2020-12-16 18:01:59;187;81;31;16;13;8;6;6;3;4;3
2020-12-16 18:02:58;187;81;31;16;13;8;6;6;3;4;3
2020-12-16 18:03:59;187;81;31;16;13;8;6;6;3;4;3
2020-12-16 18:04:59;187;81;31;16;13;8;6;6;3;4;3
2020-12-16 18:05:58;187;81;31;16;13;8;6;6;3;4;3
2020-12-16 18:07:00;188;82;31;16;13;8;6;6;3;4;3
2020-12-16 18:07:58;188;82;31;16;13;8;6;6;3;4;3
2020-12-16 18:08:59;189;82;31;17;13;8;6;6;3;4;3
2020-12-16 18:09:59;190;82;32;17;13;8;6;6;3;4;3
2020-12-16 18:10:59;190;82;32;17;13;8;6;6;3;4;3
2020-12-16 18:11:58;190;82;32;17;13;8;6;6;3;4;3
2020-12-16 18:12:59;190;82;32;17;13;8;6;6;3;4;3
2020-12-16 18:13:59;190;82;32;17;13;8;6;6;3;4;3
2020-12-16 18:14:58;190;82;32;17;13;8;6;6;3;4;3
2020-12-16 18:15:59;190;82;32;17;13;8;6;6;3;4;3
2020-12-16 18:16:59;190;82;32;17;13;8;6;6;3;4;3
2020-12-16 18:17:58;190;82;32;17;13;8;6;6;3;4;3
2020-12-16 18:18:59;191;83;32;17;13;8;6;6;3;4;3
2020-12-16 18:19:58;191;83;32;17;13;8;6;6;3;4;3
2020-12-16 18:20:59;191;83;32;17;13;8;6;6;3;4;3
2020-12-16 18:21:59;191;83;32;17;13;8;6;6;3;4;3
2020-12-16 18:22:58;192;83;33;17;13;8;6;6;3;4;3
2020-12-16 18:23:59;192;83;33;17;13;8;6;6;3;4;3
2020-12-16 18:24:59;192;83;33;17;13;8;6;6;3;4;3
2020-12-16 18:25:58;192;83;33;17;13;8;6;6;3;4;3
2020-12-16 18:26:59;193;84;33;17;13;8;6;6;3;4;3
2020-12-16 18:27:58;193;84;33;17;13;8;6;6;3;4;3
2020-12-16 18:28:59;195;85;34;17;13;8;6;6;3;4;3
2020-12-16 18:29:59;196;85;35;17;13;8;6;6;3;4;3
2020-12-16 18:30:58;196;85;35;17;13;8;6;6;3;4;3
2020-12-16 18:31:59;196;85;35;17;13;8;6;6;3;4;3
2020-12-16 18:32:59;196;85;35;17;13;8;6;6;3;4;3
2020-12-16 18:33:59;196;85;35;17;13;8;6;6;3;4;3
2020-12-16 18:34:58;196;85;35;17;13;8;6;6;3;4;3
2020-12-16 18:35:59;196;85;35;17;13;8;6;6;3;4;3
2020-12-16 18:36:58;196;85;35;17;13;8;6;6;3;4;3
2020-12-16 18:37:59;196;85;35;17;13;8;6;6;3;4;3
2020-12-16 18:38:59;196;85;35;17;13;8;6;6;3;4;3
2020-12-16 18:39:59;196;85;35;17;13;8;6;6;3;4;3
2020-12-16 18:40:58;196;85;35;17;13;8;6;6;3;4;3
2020-12-16 18:41:59;196;85;35;17;13;8;6;6;3;4;3
2020-12-16 18:42:59;196;85;35;17;13;8;6;6;3;4;3
2020-12-16 18:43:58;196;85;35;17;13;8;6;6;3;4;3
2020-12-16 18:44:59;197;86;35;17;13;8;6;6;3;4;3
2020-12-16 18:45:58;197;86;35;17;13;8;6;6;3;4;3
2020-12-16 18:46:59;197;86;35;17;13;8;6;6;3;4;3
2020-12-16 18:47:59;197;86;35;17;13;8;6;6;3;4;3
2020-12-16 18:48:59;197;86;35;17;13;8;6;6;3;4;3
2020-12-16 18:49:58;197;86;35;17;13;8;6;6;3;4;3
2020-12-16 18:50:59;197;86;35;17;13;8;6;6;3;4;3
2020-12-16 18:51:59;196;86;35;17;13;8;6;6;3;4;3
2020-12-16 18:52:58;196;86;35;17;13;8;6;6;3;4;3
2020-12-16 18:53:59;196;86;35;17;13;8;6;6;3;4;3
2020-12-16 18:54:59;196;86;35;17;13;8;6;6;3;4;3
2020-12-16 18:55:58;196;86;35;17;13;8;6;6;3;4;3
2020-12-16 18:56:59;196;86;35;17;13;8;6;6;3;4;3
2020-12-16 18:57:59;196;86;35;17;13;8;6;6;3;4;3
2020-12-16 18:58:59;196;86;35;17;13;8;6;6;3;4;3
2020-12-16 18:59:59;197;87;35;17;13;8;6;6;3;4;3
2020-12-16 19:00:59;197;87;35;17;13;8;6;6;3;4;3
2020-12-16 19:01:58;197;87;35;17;13;8;6;6;3;4;3
2020-12-16 19:02:59;197;87;35;17;13;8;6;6;3;4;3
2020-12-16 19:03:58;198;87;35;18;13;8;6;6;3;4;3
2020-12-16 19:04:59;198;87;35;18;13;8;6;6;3;4;3
2020-12-16 19:05:59;198;87;35;18;13;8;6;6;3;4;3
2020-12-16 19:06:58;198;87;35;18;13;8;6;6;3;4;3
2020-12-16 19:07:59;198;87;35;18;13;8;6;6;3;4;3
2020-12-16 19:08:59;198;87;35;18;13;8;6;6;3;4;3
2020-12-16 19:09:58;198;87;35;18;13;8;6;6;3;4;3
2020-12-16 19:10:59;198;87;35;18;13;8;6;6;3;4;3
2020-12-16 19:11:59;198;87;35;18;13;8;6;6;3;4;3
2020-12-16 19:12:58;198;87;35;18;13;8;6;6;3;4;3
2020-12-16 19:13:59;198;87;35;18;13;8;6;6;3;4;3
2020-12-16 19:14:59;198;87;35;18;13;8;6;6;3;4;3
2020-12-16 19:15:58;198;87;35;18;13;8;6;6;3;4;3
2020-12-16 19:16:59;198;87;35;18;13;8;6;6;3;4;3
2020-12-16 19:17:58;200;89;35;18;13;8;6;6;3;4;3
2020-12-16 19:18:59;200;89;35;18;13;8;6;6;3;4;3
2020-12-16 19:19:59;200;89;35;18;13;8;6;6;3;4;3
2020-12-16 19:20:58;200;89;35;18;13;8;6;6;3;4;3
2020-12-16 19:21:59;200;89;35;18;13;8;6;6;3;4;3
2020-12-16 19:22:59;202;90;35;18;13;8;6;6;3;4;3
2020-12-16 19:23:58;202;90;35;18;13;8;6;6;3;4;3
2020-12-16 19:24:59;202;90;35;18;13;8;6;6;3;4;3
2020-12-16 19:25:59;201;90;35;18;13;8;6;6;3;4;3
2020-12-16 19:26:58;201;90;35;18;13;8;6;6;3;4;3
2020-12-16 19:27:59;201;90;35;18;13;8;6;6;3;4;3
2020-12-16 19:28:59;201;90;35;18;13;8;6;6;3;4;3
2020-12-16 19:29:58;201;90;35;18;13;8;6;6;3;4;3
2020-12-16 19:30:59;201;90;35;18;13;8;6;6;3;4;3
2020-12-16 19:31:59;201;90;35;18;13;8;6;6;3;4;3
2020-12-16 19:32:58;201;90;35;18;13;8;6;6;3;4;3
2020-12-16 19:33:59;201;90;35;18;13;8;6;6;3;4;3
2020-12-16 19:34:59;201;90;35;18;13;8;6;6;3;4;3
2020-12-16 19:35:58;201;90;35;18;13;8;6;6;3;4;3
2020-12-16 19:36:59;201;90;35;18;13;8;6;6;3;4;3
2020-12-16 19:37:59;201;90;35;18;13;8;6;6;3;4;3
2020-12-16 19:38:58;201;90;35;18;13;8;6;6;3;4;3
2020-12-16 19:39:59;201;90;35;18;13;8;6;6;3;4;3
2020-12-16 19:40:58;201;90;35;18;13;8;6;6;3;4;3
2020-12-16 19:41:59;201;90;35;18;13;8;6;6;3;4;3
2020-12-16 19:42:59;201;90;35;18;13;8;6;6;3;4;3
2020-12-16 19:43:59;201;90;35;18;13;8;6;6;3;4;3
2020-12-16 19:44:59;201;90;35;18;13;8;6;6;3;4;3
2020-12-16 19:45:58;201;90;35;18;13;8;6;6;3;4;3
2020-12-16 19:46:59;202;91;35;18;13;8;6;6;3;4;3
2020-12-16 19:47:58;202;91;35;18;13;8;6;6;3;4;3
2020-12-16 19:48:59;202;91;35;18;13;8;6;6;3;4;3
2020-12-16 19:49:59;203;92;35;18;13;8;6;6;3;4;3
2020-12-16 19:51:00;203;92;35;18;13;8;6;6;3;4;3
2020-12-16 19:51:58;203;92;35;18;13;8;6;6;3;4;3
2020-12-16 19:52:59;203;92;35;18;13;8;6;6;3;4;3
2020-12-16 19:53:59;203;92;35;18;13;8;6;6;3;4;3
2020-12-16 19:54:58;203;92;35;18;13;8;6;6;3;4;3
2020-12-16 19:55:59;203;92;35;18;13;8;6;6;3;4;3
2020-12-16 19:56:59;204;93;35;18;13;8;6;6;3;4;3
2020-12-16 19:57:58;204;93;35;18;13;8;6;6;3;4;3
2020-12-16 19:58:59;204;93;35;18;13;8;6;6;3;4;3
2020-12-16 19:59:59;204;93;35;18;13;8;6;6;3;4;3
2020-12-16 20:00:58;204;93;35;18;13;8;6;6;3;4;3
2020-12-16 20:01:59;205;94;35;18;13;8;6;6;3;4;3
2020-12-16 20:02:59;205;94;35;18;13;8;6;6;3;4;3
2020-12-16 20:03:58;205;94;35;18;13;8;6;6;3;4;3
2020-12-16 20:04:59;205;94;35;18;13;8;6;6;3;4;3
2020-12-16 20:05:59;205;94;35;18;13;8;6;6;3;4;3
2020-12-16 20:06:58;205;94;35;18;13;8;6;6;3;4;3
2020-12-16 20:07:59;205;94;35;18;13;8;6;6;3;4;3
2020-12-16 20:08:58;205;94;35;18;13;8;6;6;3;4;3
2020-12-16 20:09:59;205;94;35;18;13;8;6;6;3;4;3
2020-12-16 20:11:00;205;94;35;18;13;8;6;6;3;4;3
2020-12-16 20:11:58;205;94;35;18;13;8;6;6;3;4;3
2020-12-16 20:12:59;206;95;35;18;13;8;6;6;3;4;3
2020-12-16 20:13:59;206;95;35;18;13;8;6;6;3;4;3
2020-12-16 20:14:58;206;95;35;18;13;8;6;6;3;4;3
2020-12-16 20:15:59;206;95;35;18;13;8;6;6;3;4;3
2020-12-16 20:16:59;206;95;35;18;13;8;6;6;3;4;3
2020-12-16 20:17:58;206;95;35;18;13;8;6;6;3;4;3
2020-12-16 20:18:59;206;95;35;18;13;8;6;6;3;4;3
2020-12-16 20:19:58;206;95;35;18;13;8;6;6;3;4;3
2020-12-16 20:20:59;206;95;35;18;13;8;6;6;3;4;3
2020-12-16 20:21:59;206;95;35;18;13;8;6;6;3;4;3
2020-12-16 20:22:58;206;95;35;18;13;8;6;6;3;4;3
2020-12-16 20:23:59;206;95;35;18;13;8;6;6;3;4;3
2020-12-16 20:24:59;206;95;35;18;13;8;6;6;3;4;3
2020-12-16 20:25:58;208;96;36;18;13;8;6;6;3;4;3
2020-12-16 20:26:59;208;96;36;18;13;8;6;6;3;4;3
2020-12-16 20:27:59;209;96;37;18;13;8;6;6;3;4;3
2020-12-16 20:28:59;211;96;39;18;13;8;6;6;3;4;3
2020-12-16 20:29:58;211;96;39;18;13;8;6;6;3;4;3
2020-12-16 20:30:59;211;96;39;18;13;8;6;6;3;4;3
2020-12-16 20:31:59;211;96;39;18;13;8;6;6;3;4;3
2020-12-16 20:32:58;211;96;39;18;13;8;6;6;3;4;3
2020-12-16 20:33:59;211;96;39;18;13;8;6;6;3;4;3
2020-12-16 20:35:00;211;96;39;18;13;8;6;6;3;4;3
2020-12-16 20:35:58;211;96;39;18;13;8;6;6;3;4;3
2020-12-16 20:36:59;211;96;39;18;13;8;6;6;3;4;3
2020-12-16 20:37:58;211;96;39;18;13;8;6;6;3;4;3
2020-12-16 20:38:59;211;96;39;18;13;8;6;6;3;4;3
2020-12-16 20:39:59;211;96;39;18;13;8;6;6;3;4;3
2020-12-16 20:40:58;211;96;39;18;13;8;6;6;3;4;3
2020-12-16 20:41:59;211;96;39;18;13;8;6;6;3;4;3
2020-12-16 20:42:59;211;96;39;18;13;8;6;6;3;4;3
2020-12-16 20:43:58;211;96;39;18;13;8;6;6;3;4;3
2020-12-16 20:44:59;211;96;39;18;13;8;6;6;3;4;3
2020-12-16 20:45:59;211;96;39;18;13;8;6;6;3;4;3
2020-12-16 20:46:59;211;96;39;18;13;8;6;6;3;4;3
2020-12-16 20:47:58;211;96;39;18;13;8;6;6;3;4;3
2020-12-16 20:48:59;213;96;40;18;14;8;6;6;3;4;3
2020-12-16 20:49:58;213;96;40;18;14;8;6;6;3;4;3
2020-12-16 20:50:59;214;97;40;18;14;8;6;6;3;4;3
2020-12-16 20:51:59;214;97;40;18;14;8;6;6;3;4;3
2020-12-16 20:52:58;214;97;40;18;14;8;6;6;3;4;3
2020-12-16 20:53:59;215;98;41;18;14;7;6;6;3;4;3
2020-12-16 20:54:59;215;98;41;18;14;7;6;6;3;4;3
2020-12-16 20:55:58;215;98;41;18;14;7;6;6;3;4;3
2020-12-16 20:56:59;215;98;41;18;14;7;6;6;3;4;3
2020-12-16 20:57:59;215;98;41;18;14;7;6;6;3;4;3
2020-12-16 20:58:58;215;98;41;18;14;7;6;6;3;4;3
2020-12-16 20:59:59;215;98;41;18;14;7;6;6;3;4;3
2020-12-16 21:00:58;216;98;41;19;14;7;6;6;3;4;3
2020-12-16 21:01:59;217;99;41;19;14;7;6;6;3;4;3
2020-12-16 21:02:59;217;99;41;19;14;7;6;6;3;4;3
2020-12-16 21:03:58;217;99;41;19;14;7;6;6;3;4;3
2020-12-16 21:04:59;217;99;41;19;14;7;6;6;3;4;3
2020-12-16 21:05:58;217;99;41;19;14;7;6;6;3;4;3
2020-12-16 21:06:59;217;99;41;19;14;7;6;6;3;4;3
2020-12-16 21:07:59;218;100;41;19;14;7;6;6;3;4;3
2020-12-16 21:08:58;218;100;41;19;14;7;6;6;3;4;3
2020-12-16 21:09:59;218;100;41;19;14;7;6;6;3;4;3
2020-12-16 21:10:59;219;100;41;19;14;7;6;6;3;4;3
2020-12-16 21:11:58;219;100;41;19;14;7;6;6;3;4;3
2020-12-16 21:12:59;219;100;41;19;14;7;6;6;3;4;3
2020-12-16 21:13:58;219;100;41;19;14;7;6;6;3;4;3
2020-12-16 21:14:59;220;100;42;19;14;7;6;6;3;4;3
2020-12-16 21:15:59;221;101;42;19;14;7;6;6;3;4;3
2020-12-16 21:16:58;222;102;42;19;14;7;6;6;3;4;3
2020-12-16 21:17:59;222;102;42;19;14;7;6;6;3;4;3
2020-12-16 21:18:59;223;102;43;19;14;7;6;6;3;4;3
2020-12-16 21:19:59;224;102;44;19;14;7;6;6;3;4;3
2020-12-16 21:20:58;224;102;44;19;14;7;6;6;3;4;3
2020-12-16 21:21:59;224;102;44;19;14;7;6;6;3;4;3
2020-12-16 21:22:59;224;102;44;19;14;7;6;6;3;4;3
2020-12-16 21:23:58;224;102;44;19;14;7;6;6;3;4;3
2020-12-16 21:24:59;225;103;44;19;14;7;6;6;3;4;3
2020-12-16 21:25:58;225;103;44;19;14;7;6;6;3;4;3
2020-12-16 21:26:59;225;103;44;19;14;7;6;6;3;4;3
2020-12-16 21:27:59;225;103;44;19;14;7;6;6;3;4;3
2020-12-16 21:28:58;226;103;45;19;14;7;6;6;3;4;3
2020-12-16 21:29:59;226;103;45;19;14;7;6;6;3;4;3
2020-12-16 21:30:59;226;103;45;19;14;7;6;6;3;4;3
2020-12-16 21:31:58;227;104;45;19;14;7;6;6;3;4;3
2020-12-16 21:32:59;227;104;45;19;14;7;6;6;3;4;3
2020-12-16 21:33:59;228;105;45;19;14;7;6;6;3;4;3
2020-12-16 21:34:58;228;105;45;19;14;7;6;6;3;4;3
2020-12-16 21:35:59;228;105;44;19;14;7;6;6;4;4;3
2020-12-16 21:36:59;228;105;44;19;14;7;6;6;4;4;3
2020-12-16 21:37:58;228;105;44;19;14;7;6;6;4;4;3
2020-12-16 21:38:59;228;105;44;19;14;7;6;6;4;4;3
2020-12-16 21:39:58;228;105;44;19;14;7;6;6;4;4;3
2020-12-16 21:40:59;230;105;45;19;14;7;6;6;5;4;3
2020-12-16 21:41:59;231;105;45;19;14;7;7;6;5;4;3
2020-12-16 21:42:59;231;105;45;19;14;7;7;6;5;4;3
2020-12-16 21:43:58;232;105;45;19;14;7;7;6;6;4;3
2020-12-16 21:44:59;233;105;45;19;14;7;7;6;6;4;3
2020-12-16 21:45:59;233;105;45;19;14;7;7;6;6;4;3
2020-12-16 21:46:58;233;105;45;19;14;7;7;6;6;4;3
2020-12-16 21:47:59;233;105;45;19;14;7;7;6;6;4;3
2020-12-16 21:48:58;234;105;46;19;14;7;7;6;6;4;3
2020-12-16 21:49:59;234;105;46;19;14;7;7;6;6;4;3
2020-12-16 21:50:59;235;106;46;19;14;7;7;6;6;4;3
2020-12-16 21:51:59;235;106;46;19;14;7;7;6;6;4;3
2020-12-16 21:52:58;235;106;46;19;14;7;7;6;6;4;3
2020-12-16 21:53:59;235;106;46;19;14;7;7;6;6;4;3
2020-12-16 21:54:58;237;106;48;19;14;7;7;6;6;4;3
2020-12-16 21:55:59;237;106;48;19;14;7;7;6;6;4;3
2020-12-16 21:56:59;237;106;48;19;14;7;7;6;6;4;3
2020-12-16 21:57:59;237;106;48;19;14;7;7;6;6;4;3
2020-12-16 21:58:58;238;106;49;19;14;7;7;6;6;4;3
2020-12-16 21:59:59;239;107;49;19;14;7;7;6;6;4;3
2020-12-16 22:00:58;239;107;49;19;14;7;7;6;6;4;3
2020-12-16 22:01:59;239;107;49;19;14;7;7;6;6;4;3
2020-12-16 22:02:58;239;107;49;19;14;7;7;6;6;4;3
2020-12-16 22:03:59;239;107;49;19;14;7;7;6;6;4;3
2020-12-16 22:04:59;239;107;49;19;14;7;7;6;6;4;3
2020-12-16 22:05:58;239;107;49;19;14;7;7;6;6;4;3
2020-12-16 22:06:59;239;107;49;19;14;7;7;6;6;4;3
2020-12-16 22:07:59;239;107;49;19;14;7;7;6;6;4;3
2020-12-16 22:08:58;239;107;49;19;14;7;7;6;6;4;3
2020-12-16 22:09:59;239;107;49;19;14;7;7;6;6;4;3
2020-12-16 22:10:59;240;108;49;19;14;7;7;6;6;4;3
2020-12-16 22:11:58;240;108;49;19;14;7;7;6;6;4;3
2020-12-16 22:12:59;240;108;49;19;14;7;7;6;6;4;3
2020-12-16 22:13:59;241;109;49;19;14;7;7;6;6;4;3
2020-12-16 22:14:58;241;109;49;19;14;7;7;6;6;4;3
2020-12-16 22:15:59;241;109;49;19;14;7;7;6;6;4;3
2020-12-16 22:16:59;241;109;49;19;14;7;7;6;6;4;3
2020-12-16 22:17:58;242;110;49;19;14;7;7;6;6;4;3
2020-12-16 22:18:59;242;110;49;19;14;7;7;6;6;4;3
2020-12-16 22:19:58;242;110;49;19;14;7;7;6;6;4;3
2020-12-16 22:20:59;242;110;49;19;14;7;7;6;6;4;3
2020-12-16 22:21:59;242;110;49;19;14;7;7;6;6;4;3
2020-12-16 22:22:58;242;110;49;19;14;7;7;6;6;4;3
2020-12-16 22:23:59;242;110;49;19;14;7;7;6;6;4;3
2020-12-16 22:24:59;242;110;49;19;14;7;7;6;6;4;3
2020-12-16 22:25:58;242;110;49;19;14;7;7;6;6;4;3
2020-12-16 22:26:59;242;109;50;19;14;7;7;6;6;4;3
2020-12-16 22:27:59;243;109;50;19;15;7;7;6;6;4;3
2020-12-16 22:28:58;243;110;49;19;15;7;7;6;6;4;3
2020-12-16 22:29:59;244;111;49;19;15;7;7;6;6;4;3
2020-12-16 22:30:58;244;111;49;19;15;7;7;6;6;4;3
2020-12-16 22:31:59;245;111;50;19;15;7;7;6;6;4;3
2020-12-16 22:33:00;245;111;50;19;15;7;7;6;6;4;3
2020-12-16 22:33:58;245;111;50;19;15;7;7;6;6;4;3
2020-12-16 22:34:59;245;111;50;19;15;7;7;6;6;4;3
2020-12-16 22:35:58;245;111;50;19;15;7;7;6;6;4;3
2020-12-16 22:36:59;245;111;50;19;15;7;7;6;6;4;3
2020-12-16 22:37:59;245;111;50;19;15;7;7;6;6;4;3
2020-12-16 22:38:58;245;111;50;19;15;7;7;6;6;4;3
2020-12-16 22:39:59;245;111;50;19;15;7;7;6;6;4;3
2020-12-16 22:40:59;245;111;50;19;15;7;7;6;6;4;3
2020-12-16 22:41:58;245;111;50;19;15;7;7;6;6;4;3
2020-12-16 22:42:59;245;111;50;19;15;7;7;6;6;4;3
2020-12-16 22:43:58;245;111;50;19;15;7;7;6;6;4;3
2020-12-16 22:44:59;245;111;50;19;15;7;7;6;6;4;3
2020-12-16 22:45:59;245;111;50;19;15;7;7;6;6;4;3
2020-12-16 22:46:58;245;111;50;19;15;7;7;6;6;4;3
2020-12-16 22:47:59;245;111;50;19;15;7;7;6;6;4;3
2020-12-16 22:48:59;245;111;50;19;15;7;7;6;6;4;3
2020-12-16 22:50:00;246;112;50;19;15;7;7;6;6;4;3
2020-12-16 22:50:58;247;112;51;19;15;7;7;6;6;4;3
2020-12-16 22:51:59;247;112;51;19;15;7;7;6;6;4;3
2020-12-16 22:52:59;247;112;51;19;15;7;7;6;6;4;3
2020-12-16 22:53:58;247;112;51;19;15;7;7;6;6;4;3
2020-12-16 22:54:59;247;112;51;19;15;7;7;6;6;4;3
2020-12-16 22:55:59;248;113;51;19;15;7;7;6;6;4;3
2020-12-16 22:56:58;248;113;51;19;15;7;7;6;6;4;3
2020-12-16 22:57:59;249;113;51;20;15;7;7;6;6;4;3
2020-12-16 22:58:59;249;113;51;20;15;7;7;6;6;4;3
2020-12-16 22:59:58;249;113;51;20;15;7;7;6;6;4;3
2020-12-16 23:00:59;249;113;51;20;15;7;7;6;6;4;3
2020-12-16 23:01:58;249;113;51;20;15;7;7;6;6;4;3
2020-12-16 23:02:59;249;113;51;20;15;7;7;6;6;4;3
2020-12-16 23:03:59;249;113;51;20;15;7;7;6;6;4;3
2020-12-16 23:04:58;249;113;51;20;15;7;7;6;6;4;3
2020-12-16 23:05:59;249;113;51;20;15;7;7;6;6;4;3
2020-12-16 23:06:59;249;113;51;20;15;7;7;6;6;4;3
2020-12-16 23:07:58;249;113;51;20;15;7;7;6;6;4;3
2020-12-16 23:08:59;249;113;51;20;15;7;7;6;6;4;3
2020-12-16 23:09:59;249;113;51;20;15;7;7;6;6;4;3
2020-12-16 23:10:59;249;113;51;20;15;7;7;6;6;4;3
2020-12-16 23:11:58;249;113;51;20;15;7;7;6;6;4;3
2020-12-16 23:12:59;249;113;51;20;15;7;7;6;6;4;3
2020-12-16 23:13:58;249;113;51;20;15;7;7;6;6;4;3
