datetime;total_votes;Hemml;KOCTOPE3;pupsique;Patagonia;megalomaniac;Palad1n;Gugomat;jovan;Есения;Der_Sturmer
2019-04-17 13:07:59;118;43;22;6;12;2;4;5;0;2;3
2019-04-17 13:08:58;120;45;22;6;12;2;4;5;0;2;3
2019-04-17 13:09:59;120;45;22;6;12;2;4;5;0;2;3
2019-04-17 13:10:59;120;45;22;6;12;2;4;5;0;2;3
2019-04-17 13:11:58;120;45;22;6;12;2;4;5;0;2;3
2019-04-17 13:12:59;120;45;22;6;12;2;4;5;0;2;3
2019-04-17 13:13:58;120;45;22;6;12;2;4;5;0;2;3
2019-04-17 13:14:59;120;45;22;6;12;2;4;5;0;2;3
2019-04-17 13:15:59;120;45;22;6;12;2;4;5;0;2;3
2019-04-17 13:16:58;120;45;22;6;12;2;4;5;0;2;3
2019-04-17 13:17:59;120;45;22;6;12;2;4;5;0;2;3
2019-04-17 13:18:59;120;45;22;6;12;2;4;5;0;2;3
2019-04-17 13:19:58;120;45;22;6;12;2;4;5;0;2;3
2019-04-17 13:20:59;121;46;22;6;12;2;4;5;0;2;3
2019-04-17 13:21:59;121;46;22;6;12;2;4;5;0;2;3
2019-04-17 13:22:58;122;47;22;6;12;2;4;5;0;2;3
2019-04-17 13:23:59;122;47;22;6;12;2;4;5;0;2;3
2019-04-17 13:24:58;123;48;22;6;12;2;4;5;0;2;3
2019-04-17 13:25:59;124;49;22;6;12;2;4;5;0;2;3
2019-04-17 13:26:59;124;49;22;6;12;2;4;5;0;2;3
2019-04-17 13:27:58;124;49;22;6;12;2;4;5;0;2;3
2019-04-17 13:28:59;124;49;22;6;12;2;4;5;0;2;3
2019-04-17 13:29:59;124;49;22;6;12;2;4;5;0;2;3
2019-04-17 13:30:58;124;49;22;6;12;2;4;5;0;2;3
2019-04-17 13:31:59;124;49;22;6;12;2;4;5;0;2;3
2019-04-17 13:32:59;124;49;22;6;12;2;4;5;0;2;3
2019-04-17 13:33:58;124;49;22;6;12;2;4;5;0;2;3
2019-04-17 13:34:59;124;49;22;6;12;2;4;5;0;2;3
2019-04-17 13:35:59;124;49;22;6;12;2;4;5;0;2;3
2019-04-17 13:36:58;124;49;22;6;12;2;4;5;0;2;3
2019-04-17 13:37:59;125;50;22;6;12;2;4;5;0;2;3
2019-04-17 13:38:59;126;51;22;6;12;2;4;5;0;2;3
2019-04-17 13:39:58;126;51;22;6;12;2;4;5;0;2;3
2019-04-17 13:40:59;126;51;22;6;12;2;4;5;0;2;3
2019-04-17 13:41:59;127;52;22;6;12;2;4;5;0;2;3
2019-04-17 13:42:58;129;52;23;6;12;3;4;5;0;0;3
2019-04-17 13:43:59;130;52;24;6;12;3;4;5;0;0;3
2019-04-17 13:44:59;130;52;24;6;12;3;4;5;0;0;3
2019-04-17 13:45:58;130;52;24;6;12;3;4;5;0;0;3
2019-04-17 13:46:59;130;52;24;6;12;3;4;5;0;0;3
2019-04-17 13:47:58;130;52;24;6;12;3;4;5;0;0;3
2019-04-17 13:48:59;130;52;24;6;12;3;4;5;0;0;3
2019-04-17 13:49:59;130;52;24;6;12;3;4;5;0;0;3
2019-04-17 13:50:58;130;52;24;6;12;3;4;5;0;0;3
2019-04-17 13:51:59;130;52;24;6;12;3;4;5;0;0;3
2019-04-17 13:52:59;130;52;24;6;12;3;4;5;0;0;3
2019-04-17 13:53:58;130;52;24;6;12;3;4;5;0;0;3
2019-04-17 13:54:59;130;52;24;6;12;3;4;5;0;0;3
2019-04-17 13:55:58;130;52;24;6;12;3;4;5;0;0;3
2019-04-17 13:56:59;130;52;24;6;12;3;4;5;0;0;3
2019-04-17 13:57:58;131;53;24;6;12;3;4;5;0;0;3
2019-04-17 13:58:59;131;53;24;6;12;3;4;5;0;0;3
2019-04-17 13:59:59;132;55;24;6;12;3;4;5;0;0;3
2019-04-17 14:00:58;132;55;24;6;12;3;4;5;0;0;3
2019-04-17 14:01:59;132;55;24;6;12;3;4;5;0;0;3
2019-04-17 14:02:59;133;56;24;6;12;3;4;5;0;0;3
2019-04-17 14:03:58;134;56;24;7;12;3;4;5;0;0;3
2019-04-17 14:04:59;134;56;24;7;12;3;4;5;0;0;3
2019-04-17 14:05:59;135;57;24;7;12;3;4;5;0;0;3
2019-04-17 14:06:58;136;58;24;7;12;3;4;5;0;0;3
2019-04-17 14:07:59;136;58;24;7;12;3;4;5;0;0;3
2019-04-17 14:08:59;136;58;24;7;12;3;4;5;0;0;3
2019-04-17 14:09:58;137;59;24;7;12;3;4;5;0;0;3
2019-04-17 14:10:59;138;60;24;7;12;3;4;5;0;0;3
2019-04-17 14:11:58;138;60;24;7;12;3;4;5;0;0;3
2019-04-17 14:12:59;139;61;24;7;12;3;4;5;0;0;3
2019-04-17 14:13:59;139;61;24;7;12;3;4;5;0;0;3
2019-04-17 14:14:58;141;62;24;7;12;3;4;5;0;0;3
2019-04-17 14:15:59;141;63;24;7;12;3;4;5;0;0;2
2019-04-17 14:16:59;141;63;24;7;12;3;4;5;0;0;2
2019-04-17 14:17:58;141;63;24;7;12;3;4;5;0;0;2
2019-04-17 14:18:59;141;63;24;7;12;3;4;5;0;0;2
2019-04-17 14:19:59;141;63;24;7;12;3;4;5;0;0;2
2019-04-17 14:20:58;141;63;24;7;12;3;4;5;0;0;2
2019-04-17 14:21:59;141;63;24;7;12;3;4;5;0;0;2
2019-04-17 14:22:59;141;63;24;7;12;3;4;5;0;0;2
2019-04-17 14:23:58;141;63;24;7;12;3;4;5;0;0;2
2019-04-17 14:24:59;141;63;24;7;12;3;4;5;0;0;2
2019-04-17 14:25:59;141;63;24;7;12;3;4;5;0;0;2
2019-04-17 14:26:58;142;64;24;7;12;3;4;5;0;0;2
2019-04-17 14:27:59;142;64;24;7;12;3;4;5;0;0;2
2019-04-17 14:28:59;142;64;24;7;12;3;4;5;0;0;2
2019-04-17 14:29:58;142;64;24;7;12;3;4;5;0;0;2
2019-04-17 14:30:59;142;65;23;7;12;3;4;5;0;0;2
2019-04-17 14:31:58;144;66;24;7;12;3;4;5;0;0;2
2019-04-17 14:32:59;144;66;24;7;12;3;4;5;0;0;2
2019-04-17 14:33:59;144;66;24;7;12;3;4;5;0;0;2
2019-04-17 14:34:58;144;66;24;7;12;3;4;5;0;0;2
2019-04-17 14:35:59;144;66;24;7;12;3;4;5;0;0;2
2019-04-17 14:36:59;144;66;24;7;12;3;4;5;0;0;2
2019-04-17 14:37:58;144;66;24;7;12;3;4;5;0;0;2
2019-04-17 14:38:59;144;66;24;7;12;3;4;5;0;0;2
2019-04-17 14:39:59;144;66;24;7;12;3;4;5;0;0;2
2019-04-17 14:40:58;144;66;24;7;12;3;4;5;0;0;2
2019-04-17 14:41:59;145;67;24;7;12;3;4;5;0;0;2
2019-04-17 14:43:00;145;67;24;7;12;3;4;5;0;0;2
2019-04-17 14:43:58;145;67;24;7;12;3;4;5;0;0;2
2019-04-17 14:44:59;145;67;24;7;12;3;4;5;0;0;2
2019-04-17 14:45:59;145;67;24;7;12;3;4;5;0;0;2
2019-04-17 14:46:58;145;67;24;7;12;3;4;5;0;0;2
2019-04-17 14:47:59;145;67;24;7;12;3;4;5;0;0;2
2019-04-17 14:48:59;145;67;24;7;12;3;4;5;0;0;2
2019-04-17 14:49:58;145;67;24;7;12;3;4;5;0;0;2
2019-04-17 14:50:59;145;67;24;7;12;3;4;5;0;0;2
2019-04-17 14:51:59;145;67;24;7;12;3;4;5;0;0;2
2019-04-17 14:52:58;145;67;24;7;12;3;4;5;0;0;2
2019-04-17 14:53:59;145;67;24;7;12;3;4;5;0;0;2
2019-04-17 14:54:59;145;67;24;7;12;3;4;5;0;0;2
2019-04-17 14:55:58;145;67;24;7;12;3;4;5;0;0;2
2019-04-17 14:56:59;145;67;24;7;12;3;4;5;0;0;2
2019-04-17 14:57:59;145;67;24;7;12;3;4;5;0;0;2
2019-04-17 14:58:58;145;67;24;7;12;3;4;5;0;0;2
2019-04-17 14:59:59;145;67;24;7;12;3;4;5;0;0;2
2019-04-17 15:00:59;145;67;24;7;12;3;4;5;0;0;2
2019-04-17 15:01:58;145;67;24;7;12;3;4;5;0;0;2
2019-04-17 15:02:59;145;67;24;7;12;3;4;5;0;0;2
2019-04-17 15:03:59;145;67;24;7;12;3;4;5;0;0;2
2019-04-17 15:04:58;145;67;24;7;12;3;4;5;0;0;2
2019-04-17 15:05:59;145;67;24;7;12;3;4;5;0;0;2
2019-04-17 15:06:59;145;67;24;7;12;3;4;5;0;0;2
2019-04-17 15:07:58;145;67;24;7;12;3;4;5;0;0;2
2019-04-17 15:08:59;145;67;24;7;12;3;4;5;0;0;2
2019-04-17 15:09:58;146;68;24;7;12;3;4;5;0;0;2
2019-04-17 15:10:59;146;68;24;7;12;3;4;5;0;0;2
2019-04-17 15:11:59;146;68;24;7;12;3;4;5;0;0;2
2019-04-17 15:12:58;146;68;24;7;12;3;4;5;0;0;2
2019-04-17 15:13:59;146;68;24;7;12;3;4;5;0;0;2
2019-04-17 15:14:59;146;68;24;7;12;3;4;5;0;0;2
2019-04-17 15:15:58;146;68;24;7;12;3;4;5;0;0;2
2019-04-17 15:16:59;146;68;24;7;12;3;4;5;0;0;2
2019-04-17 15:17:59;146;68;24;7;12;3;4;5;0;0;2
2019-04-17 15:18:58;146;68;24;7;12;3;4;5;0;0;2
2019-04-17 15:19:59;146;68;24;7;12;3;4;5;0;0;2
2019-04-17 15:21:00;146;69;24;7;12;3;4;5;0;0;2
2019-04-17 15:21:58;146;69;24;7;12;3;4;5;0;0;2
2019-04-17 15:22:59;147;69;24;7;13;3;4;5;0;0;2
2019-04-17 15:23:58;147;69;24;7;13;3;4;5;0;0;2
2019-04-17 15:24:59;148;70;24;7;13;3;4;5;0;0;2
2019-04-17 15:25:59;149;71;24;7;13;3;4;5;0;0;2
2019-04-17 15:26:58;149;71;24;7;13;3;4;5;0;0;2
2019-04-17 15:27:59;150;72;24;7;13;3;4;5;0;0;2
2019-04-17 15:28:59;150;72;24;7;13;3;4;5;0;0;2
2019-04-17 15:29:58;150;72;24;7;13;3;4;5;0;0;2
2019-04-17 15:30:59;150;72;24;7;13;3;4;5;0;0;2
2019-04-17 15:31:58;151;73;24;7;13;3;4;5;0;0;2
2019-04-17 15:32:59;151;73;24;7;13;3;4;5;0;0;2
2019-04-17 15:33:59;151;73;24;7;13;3;4;5;0;0;2
2019-04-17 15:34:58;152;74;24;7;13;3;4;5;0;0;2
2019-04-17 15:35:59;152;74;24;7;13;3;4;5;0;0;2
2019-04-17 15:36:59;152;74;24;7;13;3;4;5;0;0;2
2019-04-17 15:37:58;152;74;24;7;13;3;4;5;0;0;2
2019-04-17 15:38:59;152;74;24;7;13;3;4;5;0;0;2
2019-04-17 15:39:58;152;74;24;7;13;3;4;5;0;0;2
2019-04-17 15:40:59;153;74;25;7;13;3;4;5;0;0;2
2019-04-17 15:41:59;153;74;25;7;13;3;4;5;0;0;2
2019-04-17 15:42:58;153;74;25;7;13;3;4;5;0;0;2
2019-04-17 15:43:59;153;74;25;7;13;3;4;5;0;0;2
2019-04-17 15:44:59;153;74;25;7;13;3;4;5;0;0;2
2019-04-17 15:45:58;153;74;25;7;13;3;4;5;0;0;2
2019-04-17 15:46:59;153;74;25;7;13;3;4;5;0;0;2
2019-04-17 15:47:59;153;74;25;7;13;3;4;5;0;0;2
2019-04-17 15:48:58;153;74;25;7;13;3;4;5;0;0;2
2019-04-17 15:49:59;153;74;25;7;13;3;4;5;0;0;2
2019-04-17 15:50:59;153;74;25;7;13;3;4;5;0;0;2
2019-04-17 15:51:58;153;74;25;7;13;3;4;5;0;0;2
2019-04-17 15:52:59;153;74;25;7;13;3;4;5;0;0;2
2019-04-17 15:53:58;154;75;25;7;13;3;4;5;0;0;2
2019-04-17 15:54:59;154;75;25;7;13;3;4;5;0;0;2
2019-04-17 15:55:59;154;75;25;7;13;3;4;5;0;0;2
2019-04-17 15:56:58;155;76;25;7;13;3;4;5;0;0;2
2019-04-17 15:57:59;156;77;25;7;13;3;4;5;0;0;2
2019-04-17 15:58:59;156;77;25;7;13;3;4;5;0;0;2
2019-04-17 15:59:58;156;77;25;7;13;3;4;5;0;0;2
2019-04-17 16:00:59;156;77;25;7;13;3;4;5;0;0;2
2019-04-17 16:01:59;156;77;25;7;13;3;4;5;0;0;2
2019-04-17 16:02:58;156;77;25;7;13;3;4;5;0;0;2
2019-04-17 16:03:59;156;77;25;7;13;3;4;5;0;0;2
2019-04-17 16:04:59;156;77;25;7;13;3;4;5;0;0;2
2019-04-17 16:05:58;156;77;25;7;13;3;4;5;0;0;2
2019-04-17 16:06:59;156;77;25;7;13;3;4;5;0;0;2
2019-04-17 16:07:59;157;78;25;7;13;3;4;5;0;0;2
2019-04-17 16:08:58;157;78;25;7;13;3;4;5;0;0;2
2019-04-17 16:09:59;157;78;25;7;13;3;4;5;0;0;2
2019-04-17 16:10:59;157;78;25;7;13;3;4;5;0;0;2
2019-04-17 16:11:58;157;78;25;7;13;3;4;5;0;0;2
2019-04-17 16:12:59;157;78;25;7;13;3;4;5;0;0;2
2019-04-17 16:13:58;158;79;25;7;13;3;4;5;0;0;2
2019-04-17 16:14:59;158;79;25;7;13;3;4;5;0;0;2
2019-04-17 16:15:58;158;79;25;7;13;3;4;5;0;0;2
2019-04-17 16:16:59;158;79;25;7;13;3;4;5;0;0;2
2019-04-17 16:17:59;158;79;25;7;13;3;4;5;0;0;2
2019-04-17 16:18:58;158;79;25;7;13;3;4;5;0;0;2
2019-04-17 16:19:59;158;79;25;7;13;3;4;5;0;0;2
2019-04-17 16:20:59;159;79;25;7;13;4;4;5;0;0;2
2019-04-17 16:21:58;160;80;25;7;13;4;4;5;0;0;2
2019-04-17 16:22:59;160;80;25;7;13;4;4;5;0;0;2
2019-04-17 16:23:58;160;80;25;7;13;4;4;5;0;0;2
2019-04-17 16:24:59;161;80;25;7;14;4;4;5;0;0;2
2019-04-17 16:25:59;162;81;25;7;14;4;4;5;0;0;2
2019-04-17 16:26:58;162;82;25;7;13;4;4;5;0;0;2
2019-04-17 16:27:59;162;82;25;7;13;4;4;5;0;0;2
2019-04-17 16:28:59;163;83;25;7;13;4;4;5;0;0;2
2019-04-17 16:29:58;163;83;25;7;13;4;4;5;0;0;2
2019-04-17 16:30:59;163;83;25;7;13;4;4;5;0;0;2
2019-04-17 16:31:58;163;83;25;7;13;4;4;5;0;0;2
2019-04-17 16:32:59;163;83;25;7;13;4;4;5;0;0;2
2019-04-17 16:33:59;164;85;25;7;12;4;4;5;0;0;2
2019-04-17 16:34:58;164;85;25;7;12;4;4;5;0;0;2
2019-04-17 16:35:59;164;85;25;7;12;4;4;5;0;0;2
2019-04-17 16:36:59;164;85;25;7;12;4;4;5;0;0;2
2019-04-17 16:37:58;164;85;25;7;12;4;4;5;0;0;2
2019-04-17 16:38:58;164;85;25;7;12;4;4;5;0;0;2
2019-04-17 16:39:59;164;85;25;7;12;4;4;5;0;0;2
2019-04-17 16:40:58;164;85;25;7;12;4;4;5;0;0;2
2019-04-17 16:41:59;164;85;25;7;12;4;4;5;0;0;2
2019-04-17 16:42:59;166;86;25;7;13;4;4;5;0;0;2
2019-04-17 16:43:58;166;86;25;7;13;4;4;5;0;0;2
2019-04-17 16:44:59;166;86;25;7;13;4;4;5;0;0;2
2019-04-17 16:45:59;166;86;25;7;13;4;4;5;0;0;2
2019-04-17 16:46:58;166;86;25;7;13;4;4;5;0;0;2
2019-04-17 16:47:59;166;86;25;7;13;4;4;5;0;0;2
2019-04-17 16:48:59;167;87;25;7;13;4;4;5;0;0;2
2019-04-17 16:49:59;167;87;25;7;13;4;4;5;0;0;2
2019-04-17 16:50:59;168;88;25;7;13;4;4;5;0;0;2
2019-04-17 16:51:58;168;88;25;7;13;4;4;5;0;0;2
2019-04-17 16:52:59;168;88;25;7;13;4;4;5;0;0;2
2019-04-17 16:53:59;168;88;25;7;13;4;4;5;0;0;2
2019-04-17 16:54:58;168;88;25;7;13;4;4;5;0;0;2
2019-04-17 16:55:59;168;88;25;7;13;4;4;5;0;0;2
2019-04-17 16:56:59;168;88;25;7;13;4;4;5;0;0;2
2019-04-17 16:57:58;168;88;25;7;13;4;4;5;0;0;2
2019-04-17 16:58:59;169;89;25;7;13;4;4;5;0;0;2
2019-04-17 16:59:59;169;90;25;7;13;4;4;5;0;0;2
2019-04-17 17:00:58;169;90;25;7;13;4;4;5;0;0;2
2019-04-17 17:01:59;169;90;25;7;13;4;4;5;0;0;2
2019-04-17 17:02:59;170;91;25;7;13;4;4;5;0;0;2
2019-04-17 17:03:58;170;91;25;7;13;4;4;5;0;0;2
2019-04-17 17:04:59;170;91;25;7;13;4;4;5;0;0;2
2019-04-17 17:05:58;170;91;26;7;12;4;4;5;0;0;2
2019-04-17 17:06:59;171;92;26;7;12;4;4;5;0;0;2
2019-04-17 17:07:59;171;92;26;7;12;4;4;5;0;0;2
2019-04-17 17:08:58;171;92;26;7;12;4;4;5;0;0;2
2019-04-17 17:09:59;171;93;25;7;12;4;4;5;0;0;2
2019-04-17 17:10:59;171;93;25;7;12;4;4;5;0;0;2
2019-04-17 17:11:59;171;93;25;7;12;4;4;5;0;0;2
2019-04-17 17:12:59;172;93;26;7;12;4;4;5;0;0;2
2019-04-17 17:13:59;173;94;26;7;12;4;4;5;0;0;2
2019-04-17 17:14:58;173;94;26;7;12;4;4;5;0;0;2
2019-04-17 17:15:59;173;94;26;7;12;4;4;5;0;0;2
2019-04-17 17:16:59;174;95;26;7;12;4;4;5;0;0;2
2019-04-17 17:17:58;174;95;26;7;12;4;4;5;0;0;2
2019-04-17 17:18:59;174;95;26;7;12;4;4;5;0;0;2
2019-04-17 17:19:59;174;95;26;7;12;4;4;5;0;0;2
2019-04-17 17:20:58;174;95;26;7;12;4;4;5;0;0;2
2019-04-17 17:21:59;174;95;26;7;12;4;4;5;0;0;2
2019-04-17 17:22:59;174;95;26;7;12;4;4;5;0;0;2
2019-04-17 17:23:58;174;95;26;7;12;4;4;5;0;0;2
2019-04-17 17:24:59;175;96;26;7;12;4;4;5;0;0;2
2019-04-17 17:25:59;175;96;26;7;12;4;4;5;0;0;2
2019-04-17 17:26:58;175;96;26;7;12;4;4;5;0;0;2
2019-04-17 17:27:59;176;97;26;7;12;4;4;5;0;0;2
2019-04-17 17:28:59;176;97;26;7;12;4;4;5;0;0;2
2019-04-17 17:29:58;177;97;27;7;12;4;4;5;0;0;2
2019-04-17 17:30:59;177;97;27;7;12;4;4;5;0;0;2
2019-04-17 17:31:59;177;97;27;7;12;4;4;5;0;0;2
2019-04-17 17:32:58;177;97;27;7;12;4;4;5;0;0;2
2019-04-17 17:33:59;177;97;27;7;12;4;4;5;0;0;2
2019-04-17 17:34:59;177;97;27;7;12;4;4;5;0;0;2
2019-04-17 17:35:58;177;97;27;7;12;4;4;5;0;0;2
2019-04-17 17:36:59;177;97;27;7;12;4;4;5;0;0;2
2019-04-17 17:37:58;177;97;27;7;12;4;4;5;0;0;2
2019-04-17 17:38:59;177;97;27;7;12;4;4;5;0;0;2
2019-04-17 17:39:59;177;97;27;7;12;4;4;5;0;0;2
2019-04-17 17:40:58;177;97;27;7;12;4;4;5;0;0;2
2019-04-17 17:41:59;177;97;27;7;12;4;4;5;0;0;2
2019-04-17 17:42:59;178;98;27;7;12;4;4;5;0;0;2
2019-04-17 17:43:58;179;99;27;7;12;4;4;5;0;0;2
2019-04-17 17:44:59;179;99;27;7;12;4;4;5;0;0;2
2019-04-17 17:45:59;179;99;27;7;12;4;4;5;0;0;2
2019-04-17 17:47:00;181;101;27;7;12;4;4;5;0;0;2
2019-04-17 17:47:58;181;101;27;7;12;4;4;5;0;0;2
2019-04-17 17:48:59;183;103;27;7;12;4;4;5;0;0;2
2019-04-17 17:49:59;183;103;27;7;12;4;4;5;0;0;2
2019-04-17 17:50:58;183;103;27;7;12;4;4;5;0;0;2
2019-04-17 17:51:59;183;103;27;7;12;4;4;5;0;0;2
2019-04-17 17:53:00;183;103;27;7;12;4;4;5;0;0;2
2019-04-17 17:53:58;183;103;27;7;12;4;4;5;0;0;2
2019-04-17 17:54:59;183;103;27;7;12;4;4;5;0;0;2
2019-04-17 17:55:58;183;103;27;7;12;4;4;5;0;0;2
2019-04-17 17:56:59;183;103;27;7;12;4;4;5;0;0;2
2019-04-17 17:57:59;183;103;27;7;12;4;4;5;0;0;2
2019-04-17 17:58:58;183;103;27;7;12;4;4;5;0;0;2
2019-04-17 17:59:59;183;103;27;7;12;4;4;5;0;0;2
2019-04-17 18:00:59;183;103;27;7;12;4;4;5;0;0;2
2019-04-17 18:01:58;183;103;27;7;12;4;4;5;0;0;2
2019-04-17 18:02:59;183;103;27;7;12;4;4;5;0;0;2
2019-04-17 18:03:59;184;104;27;7;12;4;4;5;0;0;2
2019-04-17 18:04:58;184;104;27;7;12;4;4;5;0;0;2
2019-04-17 18:05:59;184;104;27;7;12;4;4;5;0;0;2
2019-04-17 18:06:58;184;104;27;7;12;4;4;5;0;0;2
2019-04-17 18:07:59;184;104;27;7;12;4;4;5;0;0;2
2019-04-17 18:08:59;184;104;27;7;12;4;4;5;0;0;2
2019-04-17 18:09:58;185;105;27;7;12;4;4;5;0;0;2
2019-04-17 18:10:59;185;105;27;7;12;4;4;5;0;0;2
2019-04-17 18:11:59;185;105;27;7;12;4;4;5;0;0;2
2019-04-17 18:12:58;185;105;27;7;12;4;4;5;0;0;2
2019-04-17 18:13:59;185;105;27;7;12;4;4;5;0;0;2
2019-04-17 18:14:59;185;105;27;7;12;4;4;5;0;0;2
2019-04-17 18:15:58;185;105;27;7;12;4;4;5;0;0;2
2019-04-17 18:16:59;185;105;27;7;12;5;4;5;0;0;2
2019-04-17 18:17:59;185;105;27;7;12;5;4;5;0;0;2
2019-04-17 18:18:58;185;105;27;7;12;5;4;5;0;0;2
2019-04-17 18:19:59;186;104;27;9;12;5;4;5;0;0;2
2019-04-17 18:20:58;186;104;27;9;12;5;4;5;0;0;2
2019-04-17 18:21:59;186;104;27;9;12;5;4;5;0;0;2
2019-04-17 18:22:59;186;105;27;9;12;5;4;5;0;2;2
2019-04-17 18:23:58;186;105;27;9;12;5;4;5;0;2;2
2019-04-17 18:24:59;186;105;27;9;12;5;4;5;0;2;2
2019-04-17 18:26:00;186;105;27;9;12;5;4;5;0;2;2
2019-04-17 18:26:58;186;105;27;9;12;5;4;5;0;2;2
2019-04-17 18:27:59;186;105;27;9;12;5;4;5;0;2;2
2019-04-17 18:28:58;186;105;27;9;12;5;4;5;0;2;2
2019-04-17 18:29:59;186;105;27;9;12;5;4;5;0;2;2
2019-04-17 18:30:59;187;106;27;9;12;5;4;5;0;2;2
2019-04-17 18:31:58;187;106;27;9;12;5;4;5;0;2;2
2019-04-17 18:32:59;187;106;27;9;12;5;4;5;0;2;2
2019-04-17 18:33:59;187;106;27;9;12;5;4;5;0;2;2
2019-04-17 18:34:58;187;106;27;9;12;5;4;5;0;2;2
2019-04-17 18:35:59;187;106;27;9;12;5;4;5;0;2;2
2019-04-17 18:36:59;187;106;27;9;12;5;4;5;0;2;2
2019-04-17 18:37:58;187;106;27;9;12;5;4;5;0;2;2
2019-04-17 18:38:59;187;106;27;9;12;5;4;5;0;2;2
2019-04-17 18:39:59;187;106;27;9;12;5;4;5;0;2;2
2019-04-17 18:40:58;188;107;27;9;12;5;4;5;0;2;2
2019-04-17 18:41:59;188;107;27;9;12;5;4;5;0;2;2
2019-04-17 18:42:59;188;107;27;9;12;5;4;5;0;2;2
2019-04-17 18:43:58;188;107;27;9;12;5;4;5;0;2;2
2019-04-17 18:44:59;188;107;27;9;12;5;4;5;0;2;2
2019-04-17 18:45:59;188;107;27;9;12;5;4;5;0;2;2
2019-04-17 18:46:58;188;107;27;9;12;5;4;5;0;2;2
2019-04-17 18:47:59;188;107;27;9;12;5;4;5;0;2;2
2019-04-17 18:48:59;189;108;27;9;12;5;4;5;0;2;2
2019-04-17 18:49:58;189;108;27;9;12;5;4;5;0;2;2
2019-04-17 18:50:59;189;108;27;9;12;5;4;5;0;2;2
2019-04-17 18:51:58;189;108;27;9;12;5;4;5;0;2;2
2019-04-17 18:52:59;189;108;27;9;12;5;4;5;0;2;2
2019-04-17 18:53:59;189;108;27;9;12;5;4;5;0;2;2
2019-04-17 18:54:58;189;108;27;9;12;5;4;5;0;2;2
2019-04-17 18:55:59;190;109;27;9;12;5;4;5;0;2;2
2019-04-17 18:56:59;192;110;27;10;12;5;4;5;0;2;2
2019-04-17 18:57:58;192;110;27;10;12;5;4;5;0;2;2
2019-04-17 18:58:59;192;110;27;10;12;5;4;5;0;2;2
2019-04-17 18:59:59;192;110;27;10;12;5;4;5;0;2;2
2019-04-17 19:00:59;192;110;27;10;12;5;4;5;0;2;2
2019-04-17 19:01:58;192;110;27;10;12;5;4;5;0;2;2
2019-04-17 19:02:59;192;110;27;10;12;5;4;5;0;2;2
2019-04-17 19:03:59;192;110;27;10;12;5;4;5;0;2;2
2019-04-17 19:04:58;192;110;27;10;12;5;4;5;0;2;2
2019-04-17 19:05:59;193;110;27;10;12;5;4;5;0;3;2
2019-04-17 19:06:59;193;110;27;10;12;5;4;5;0;3;2
2019-04-17 19:07:58;193;110;27;10;12;5;4;5;0;3;2
2019-04-17 19:08:59;194;111;27;10;12;5;4;5;0;3;2
2019-04-17 19:10:00;194;111;27;10;12;5;4;5;0;3;2
2019-04-17 19:10:58;195;111;28;10;12;5;4;5;0;3;2
2019-04-17 19:11:59;195;111;28;10;12;5;4;5;0;3;2
2019-04-17 19:12:58;195;111;28;10;12;5;4;5;0;3;2
2019-04-17 19:13:59;195;111;28;10;12;5;4;5;0;3;2
2019-04-17 19:14:59;195;111;28;10;12;5;4;5;0;3;2
2019-04-17 19:15:58;195;111;28;10;12;5;4;5;0;3;2
2019-04-17 19:16:59;195;111;28;10;12;5;4;5;0;3;2
2019-04-17 19:17:58;195;111;28;10;12;5;4;5;0;3;2
2019-04-17 19:18:59;195;111;28;10;12;5;4;5;0;3;2
2019-04-17 19:19:59;195;111;28;10;12;5;4;5;0;3;2
2019-04-17 19:20:58;195;111;28;10;12;5;4;5;0;3;2
2019-04-17 19:21:59;195;111;28;10;12;5;4;5;0;3;2
2019-04-17 19:22:58;195;111;28;10;12;5;4;5;0;3;2
2019-04-17 19:23:59;196;112;28;10;12;5;4;5;0;3;2
2019-04-17 19:24:59;196;112;28;10;12;5;4;5;0;3;2
2019-04-17 19:25:58;196;112;28;10;12;5;4;5;0;3;2
2019-04-17 19:26:59;196;112;28;10;12;5;4;5;0;3;2
2019-04-17 19:27:59;196;112;28;10;12;5;4;5;0;3;2
2019-04-17 19:28:59;196;112;28;10;12;5;4;5;0;3;2
2019-04-17 19:29:58;197;113;28;10;12;5;4;5;0;3;2
2019-04-17 19:30:59;197;113;28;10;12;5;4;5;0;3;2
2019-04-17 19:31:58;197;113;28;10;12;5;4;5;0;3;2
2019-04-17 19:32:59;197;113;28;10;12;5;4;5;0;3;2
2019-04-17 19:33:59;197;113;28;10;12;5;4;5;0;3;2
2019-04-17 19:35:00;198;113;28;10;13;5;4;5;0;3;2
2019-04-17 19:35:58;198;113;28;10;13;5;4;5;0;3;2
2019-04-17 19:36:59;198;113;28;10;13;5;4;5;0;3;2
2019-04-17 19:37:59;199;113;28;10;13;5;4;5;2;3;2
2019-04-17 19:38:58;199;113;28;10;13;5;4;5;2;3;2
2019-04-17 19:39:59;199;113;28;10;13;5;4;5;2;3;2
2019-04-17 19:40:58;199;113;28;10;13;5;4;5;2;3;2
2019-04-17 19:41:59;199;113;28;10;13;5;4;5;2;3;2
2019-04-17 19:42:59;200;114;28;10;13;5;4;5;2;3;2
2019-04-17 19:43:58;200;114;28;10;13;5;4;5;2;3;2
2019-04-17 19:44:59;200;114;28;10;13;5;4;5;2;3;2
