datetime;total_votes;redslot;phoenyxxx;navalny;Plancus;FRANNI;jakesnake;Terkin;LumberJack;bf6;isen
2020-06-03 13:11:59;142;57;31;6;8;10;0;0;3;2;2
2020-06-03 13:12:58;142;57;31;6;8;10;0;0;3;2;2
2020-06-03 13:13:59;142;57;31;6;8;10;0;0;3;2;2
2020-06-03 13:14:58;142;57;31;6;8;10;0;0;3;2;2
2020-06-03 13:16:00;143;58;31;6;8;10;0;0;3;2;2
2020-06-03 13:16:58;144;59;31;6;8;10;0;0;3;2;2
2020-06-03 13:17:59;145;59;31;6;9;10;0;0;3;2;2
2020-06-03 13:18:59;145;59;31;6;9;10;0;0;3;2;2
2020-06-03 13:19:58;145;59;31;6;9;10;0;0;3;2;2
2020-06-03 13:20:59;145;59;31;6;9;10;0;0;3;2;2
2020-06-03 13:21:59;145;59;31;6;9;10;0;0;3;2;2
2020-06-03 13:22:58;145;59;31;6;9;10;0;0;3;2;2
2020-06-03 13:23:59;147;60;31;6;9;10;0;0;3;2;2
2020-06-03 13:24:59;148;60;31;7;9;10;0;0;3;2;2
2020-06-03 13:25:58;148;60;31;7;9;10;0;0;3;2;2
2020-06-03 13:26:59;148;60;31;7;9;10;0;0;3;2;2
2020-06-03 13:27:59;148;60;31;7;9;10;0;0;3;2;2
2020-06-03 13:28:58;148;60;31;7;9;10;0;0;3;2;2
2020-06-03 13:29:59;148;60;31;7;9;10;0;0;3;2;2
2020-06-03 13:30:58;148;60;31;7;9;10;0;0;3;2;2
2020-06-03 13:31:59;148;60;31;7;9;10;0;0;3;2;2
2020-06-03 13:32:59;148;60;31;7;9;10;0;0;3;2;2
2020-06-03 13:33:58;148;60;31;7;9;10;0;0;3;2;2
2020-06-03 13:34:59;148;60;31;7;9;10;0;0;3;2;2
2020-06-03 13:35:58;148;60;31;7;9;10;0;0;3;2;2
2020-06-03 13:36:59;148;60;31;7;9;10;0;0;3;2;2
2020-06-03 13:37:58;148;60;31;7;9;10;0;0;3;2;2
2020-06-03 13:38:59;148;60;31;7;9;10;0;0;3;2;2
2020-06-03 13:39:59;148;60;31;7;9;10;0;0;3;2;2
2020-06-03 13:40:58;148;60;31;7;9;10;0;0;3;2;2
2020-06-03 13:41:59;148;60;31;7;9;10;0;0;3;2;2
2020-06-03 13:42:58;148;60;31;7;9;10;0;0;3;2;2
2020-06-03 13:43:59;148;60;31;7;9;10;0;0;3;2;2
2020-06-03 13:44:58;148;60;31;7;9;10;0;0;3;2;2
2020-06-03 13:45:59;148;60;31;7;9;10;0;0;3;2;2
2020-06-03 13:46:58;149;60;31;8;9;10;0;0;3;2;2
2020-06-03 13:47:59;149;60;31;8;9;10;0;0;3;2;2
2020-06-03 13:48:59;149;60;31;8;9;10;0;0;3;2;2
2020-06-03 13:49:58;149;60;31;8;9;10;0;0;3;2;2
2020-06-03 13:50:59;149;60;31;8;9;10;0;0;3;2;2
2020-06-03 13:51:58;149;60;31;8;9;10;0;0;3;2;2
2020-06-03 13:52:59;149;60;31;8;9;10;0;0;3;2;2
2020-06-03 13:53:58;149;60;31;8;9;10;0;0;3;2;2
2020-06-03 13:54:59;150;61;31;8;9;10;0;0;3;2;2
2020-06-03 13:55:58;150;61;31;8;9;10;0;0;3;2;2
2020-06-03 13:56:59;150;61;31;8;9;10;0;0;3;2;2
2020-06-03 13:57:59;150;61;31;8;9;10;0;0;3;2;2
2020-06-03 13:58:58;150;61;31;8;9;10;0;0;3;2;2
2020-06-03 13:59:59;151;62;31;8;9;10;0;0;3;2;2
2020-06-03 14:00:59;151;62;31;8;9;10;0;0;3;2;2
2020-06-03 14:01:58;151;62;31;8;9;10;0;0;3;2;2
2020-06-03 14:02:59;153;63;32;8;9;10;0;0;3;2;2
2020-06-03 14:03:58;153;63;32;8;9;10;0;0;3;2;2
2020-06-03 14:04:59;153;63;32;8;9;10;0;0;3;2;2
2020-06-03 14:05:58;153;63;32;8;9;10;0;0;3;2;2
2020-06-03 14:06:59;153;63;32;8;9;10;0;0;3;2;2
2020-06-03 14:07:59;153;63;32;8;9;10;0;0;3;2;2
2020-06-03 14:08:58;153;63;32;8;9;10;0;0;3;2;2
2020-06-03 14:09:59;153;63;32;8;9;10;0;0;3;2;2
2020-06-03 14:10:58;153;63;32;8;9;10;0;0;3;2;2
2020-06-03 14:11:59;153;63;32;8;9;10;0;0;3;2;2
2020-06-03 14:12:59;154;63;33;8;9;10;0;0;3;2;2
2020-06-03 14:13:59;154;63;33;8;9;10;0;0;3;2;2
2020-06-03 14:14:58;154;63;33;8;9;10;0;0;3;2;2
2020-06-03 14:15:59;154;63;33;8;9;10;0;0;3;2;2
2020-06-03 14:16:59;154;63;33;8;9;10;0;0;3;2;2
2020-06-03 14:17:58;155;63;33;8;10;10;0;0;3;2;2
2020-06-03 14:18:59;155;63;33;8;10;10;0;0;3;2;2
2020-06-03 14:19:58;155;63;33;8;10;10;0;0;3;2;2
2020-06-03 14:21:00;156;64;33;8;10;10;0;0;3;2;2
2020-06-03 14:21:58;156;64;33;8;10;10;0;0;3;2;2
2020-06-03 14:22:59;156;64;33;8;10;10;0;0;3;2;2
2020-06-03 14:23:59;156;64;33;8;10;10;0;0;3;2;2
2020-06-03 14:24:58;156;64;33;8;10;10;0;0;3;2;2
2020-06-03 14:25:59;157;65;33;8;10;10;0;0;3;2;2
2020-06-03 14:26:58;157;65;33;8;10;10;0;0;3;2;2
2020-06-03 14:27:59;157;65;34;8;10;9;0;0;3;2;2
2020-06-03 14:28:59;157;65;34;8;10;9;0;0;3;2;2
2020-06-03 14:29:58;158;66;34;8;10;9;0;0;3;2;2
2020-06-03 14:30:59;158;66;34;8;10;9;0;0;3;2;2
2020-06-03 14:31:58;158;66;34;8;10;9;0;0;3;2;2
2020-06-03 14:32:59;158;66;34;8;10;9;0;0;3;2;2
2020-06-03 14:33:58;158;66;34;8;10;9;0;0;3;2;2
2020-06-03 14:34:59;158;66;34;8;10;9;0;0;3;2;2
2020-06-03 14:35:59;158;66;34;8;10;9;0;0;3;2;2
2020-06-03 14:36:58;158;66;34;8;10;9;0;0;3;2;2
2020-06-03 14:37:59;158;66;34;8;10;9;0;0;3;2;2
2020-06-03 14:38:59;158;66;34;8;10;9;0;0;3;2;2
2020-06-03 14:39:58;158;66;34;8;10;9;0;0;3;2;2
2020-06-03 14:40:59;159;67;34;8;10;9;0;0;3;2;2
2020-06-03 14:41:58;159;67;34;8;10;9;0;0;3;2;2
2020-06-03 14:42:59;159;67;34;8;10;9;0;0;3;2;2
2020-06-03 14:43:58;159;67;34;8;10;9;0;0;3;2;2
2020-06-03 14:44:59;159;67;34;8;10;9;0;0;3;2;2
2020-06-03 14:45:58;159;67;34;8;10;9;0;0;3;2;2
2020-06-03 14:46:59;159;67;34;8;10;9;0;0;3;2;2
2020-06-03 14:47:58;159;67;34;8;10;9;0;0;3;2;2
2020-06-03 14:48:59;160;67;34;8;10;9;0;0;3;2;2
2020-06-03 14:49:59;160;67;34;8;10;9;0;0;3;2;2
2020-06-03 14:50:58;161;68;34;8;10;9;0;0;3;2;2
2020-06-03 14:51:59;161;68;34;8;10;9;0;0;3;2;2
2020-06-03 14:52:58;161;68;34;8;10;9;0;0;3;2;2
2020-06-03 14:53:59;161;68;34;8;10;9;0;0;3;2;2
2020-06-03 14:54:58;161;68;34;8;10;9;0;0;3;2;2
2020-06-03 14:55:59;162;68;34;8;11;9;0;0;3;2;2
2020-06-03 14:56:59;162;68;34;8;11;9;0;0;3;2;2
2020-06-03 14:57:58;162;68;34;8;11;9;0;0;3;2;2
2020-06-03 14:58:59;162;68;34;8;11;9;0;0;3;2;2
2020-06-03 14:59:58;162;68;34;8;11;9;0;0;3;2;2
2020-06-03 15:00:59;162;68;34;8;11;9;0;0;3;2;2
2020-06-03 15:01:59;163;69;34;8;11;9;0;0;3;2;2
2020-06-03 15:02:58;163;69;34;8;11;9;0;0;3;2;2
2020-06-03 15:03:59;163;69;34;8;11;9;0;0;3;2;2
2020-06-03 15:04:58;163;69;34;8;11;9;0;0;3;2;2
2020-06-03 15:05:59;163;69;34;8;11;9;0;0;3;2;2
2020-06-03 15:06:58;163;69;34;8;11;9;0;0;3;2;2
2020-06-03 15:07:59;163;69;34;8;11;9;0;0;3;2;2
2020-06-03 15:08:58;163;69;34;8;11;9;0;0;3;2;2
2020-06-03 15:09:59;163;69;34;8;11;9;0;0;3;2;2
2020-06-03 15:10:59;163;69;34;8;11;9;0;0;3;2;2
2020-06-03 15:11:58;163;69;34;8;11;9;0;0;3;2;2
2020-06-03 15:12:59;163;69;34;8;11;9;0;0;3;2;2
2020-06-03 15:13:58;164;70;34;8;11;9;0;0;3;2;2
2020-06-03 15:14:59;164;70;34;8;11;9;0;0;3;2;2
2020-06-03 15:15:58;164;70;34;8;11;9;0;0;3;2;2
2020-06-03 15:16:59;164;70;34;8;11;9;0;0;3;2;2
2020-06-03 15:17:58;164;70;34;8;11;9;0;0;3;2;2
2020-06-03 15:19:00;164;70;34;8;11;9;0;0;3;2;2
2020-06-03 15:19:58;166;71;34;8;12;9;0;0;3;2;2
2020-06-03 15:20:59;166;71;34;8;12;9;0;0;3;2;2
2020-06-03 15:21:59;166;71;34;8;12;9;0;0;3;2;2
2020-06-03 15:22:58;167;71;34;9;12;9;0;0;3;2;2
2020-06-03 15:23:59;167;71;34;9;12;9;0;0;3;2;2
2020-06-03 15:24:58;167;71;34;9;12;9;0;0;3;2;2
2020-06-03 15:25:59;167;71;34;9;12;9;0;0;3;2;2
2020-06-03 15:26:58;167;71;34;9;12;9;0;0;3;2;2
2020-06-03 15:27:59;167;71;34;9;12;9;0;0;3;2;2
2020-06-03 15:28:58;167;71;34;9;12;9;0;0;3;2;2
2020-06-03 15:29:59;167;71;34;9;12;9;0;0;3;2;2
2020-06-03 15:30:58;168;72;34;9;12;9;0;0;3;2;2
2020-06-03 15:31:59;168;71;34;9;12;9;0;0;3;2;2
2020-06-03 15:32:59;169;71;34;9;12;9;0;0;3;2;0
2020-06-03 15:33:58;169;71;34;10;12;9;0;0;3;2;2
2020-06-03 15:34:59;169;71;34;10;12;9;0;0;3;2;2
2020-06-03 15:35:58;169;71;34;10;12;9;0;0;3;2;2
2020-06-03 15:36:59;170;72;34;10;12;9;0;0;3;2;2
2020-06-03 15:37:58;170;72;34;10;12;9;0;0;3;2;2
2020-06-03 15:38:59;170;72;34;10;12;9;0;0;3;2;2
2020-06-03 15:39:58;170;72;34;10;12;9;0;0;3;2;2
2020-06-03 15:40:59;170;72;34;10;12;9;0;0;3;2;2
2020-06-03 15:41:59;170;72;34;10;12;9;0;0;3;2;2
2020-06-03 15:42:58;170;72;34;10;12;9;0;0;3;2;2
2020-06-03 15:43:59;170;72;34;10;12;9;0;0;3;2;2
2020-06-03 15:44:58;170;72;34;10;12;9;0;0;3;2;2
2020-06-03 15:45:59;171;73;34;10;12;9;0;0;3;2;2
2020-06-03 15:46:59;171;73;34;10;12;9;0;0;3;2;2
2020-06-03 15:47:58;171;73;34;10;12;9;0;0;3;2;2
2020-06-03 15:48:59;171;73;34;10;12;9;0;0;3;2;2
2020-06-03 15:49:58;171;73;34;10;12;9;0;0;3;2;2
2020-06-03 15:50:59;171;73;34;10;12;9;0;0;3;2;2
2020-06-03 15:51:58;172;73;35;10;12;9;0;0;3;2;2
2020-06-03 15:52:59;173;74;35;10;12;9;0;0;3;2;2
2020-06-03 15:53:58;173;74;35;10;12;9;0;0;3;2;2
2020-06-03 15:54:59;173;74;35;10;12;9;0;0;3;2;2
2020-06-03 15:55:59;173;74;35;10;12;9;0;0;3;2;2
2020-06-03 15:56:58;173;74;35;10;12;9;0;0;3;2;2
2020-06-03 15:57:59;173;74;35;10;12;9;0;0;3;2;2
2020-06-03 15:58:59;173;74;35;10;12;9;0;0;3;2;2
2020-06-03 15:59:58;173;74;35;10;12;9;0;0;3;2;2
2020-06-03 16:00:59;173;74;35;10;12;9;0;0;3;2;2
2020-06-03 16:01:58;173;74;35;10;12;9;0;0;3;2;2
2020-06-03 16:02:59;173;74;35;10;12;9;0;0;3;2;2
2020-06-03 16:03:59;173;74;35;10;12;9;0;0;3;2;2
2020-06-03 16:04:58;173;74;35;10;12;9;0;0;3;2;2
2020-06-03 16:05:59;174;74;35;11;12;9;0;0;3;2;2
2020-06-03 16:06:58;174;74;35;11;12;9;0;0;3;2;2
2020-06-03 16:07:59;175;75;35;11;12;9;0;0;3;2;2
2020-06-03 16:08:58;175;75;35;11;12;9;0;0;3;2;2
2020-06-03 16:09:59;175;75;35;11;12;9;0;0;3;2;2
2020-06-03 16:10:58;175;75;35;11;12;9;0;0;3;2;2
2020-06-03 16:11:59;175;75;35;11;12;9;0;0;3;2;2
2020-06-03 16:12:59;176;75;35;11;12;9;0;0;3;3;2
2020-06-03 16:13:58;176;75;35;11;12;9;0;0;3;3;2
2020-06-03 16:14:59;176;75;35;11;12;9;0;0;3;3;2
2020-06-03 16:15:58;176;75;35;11;12;9;0;0;3;3;2
2020-06-03 16:16:59;176;75;35;11;12;9;0;0;3;3;2
2020-06-03 16:17:58;176;75;35;11;12;9;0;0;3;3;2
2020-06-03 16:18:59;176;75;35;11;12;9;0;0;3;3;2
2020-06-03 16:19:58;176;75;35;11;12;9;0;0;3;3;2
2020-06-03 16:20:59;176;75;35;11;12;9;0;0;3;3;2
2020-06-03 16:21:58;176;75;35;11;12;9;0;0;3;3;2
2020-06-03 16:22:59;176;75;35;11;12;9;0;0;3;3;2
2020-06-03 16:23:59;176;75;35;11;12;9;0;0;3;3;2
2020-06-03 16:24:58;176;75;35;11;12;9;0;0;3;3;2
2020-06-03 16:25:59;176;75;35;11;12;9;0;0;3;3;2
2020-06-03 16:26:58;176;75;35;11;12;9;0;0;3;3;2
2020-06-03 16:27:59;176;75;35;11;12;9;0;0;3;3;2
2020-06-03 16:28:58;176;75;35;11;12;9;0;0;3;3;2
2020-06-03 16:29:59;176;75;35;11;12;9;0;0;3;3;2
2020-06-03 16:30:58;176;75;35;11;12;9;0;0;3;3;2
2020-06-03 16:31:59;176;75;35;11;12;9;0;0;3;3;2
2020-06-03 16:32:59;176;75;35;11;12;9;0;0;3;3;2
2020-06-03 16:33:58;176;75;35;11;12;9;0;0;3;3;2
2020-06-03 16:34:59;176;75;35;11;12;9;0;0;3;3;2
2020-06-03 16:35:59;176;75;35;11;12;9;0;0;3;3;2
2020-06-03 16:36:58;176;75;35;11;12;9;0;0;3;3;2
2020-06-03 16:37:59;177;76;35;11;12;9;0;0;3;3;2
2020-06-03 16:38:58;178;77;35;11;12;9;0;0;3;3;2
2020-06-03 16:39:59;178;77;35;11;12;9;0;0;3;3;2
2020-06-03 16:40:58;178;77;35;11;12;9;0;0;3;3;2
2020-06-03 16:41:59;179;78;35;11;12;9;0;0;3;3;2
2020-06-03 16:42:58;179;78;35;11;12;9;0;0;3;3;2
2020-06-03 16:43:59;179;78;35;11;12;9;0;0;3;3;2
2020-06-03 16:44:59;179;78;35;11;12;9;0;0;3;3;2
2020-06-03 16:45:58;179;78;35;11;12;9;0;0;3;3;2
2020-06-03 16:46:59;179;78;35;11;12;9;0;0;3;3;2
2020-06-03 16:47:58;179;78;35;11;12;9;0;0;3;3;2
2020-06-03 16:48:59;180;79;35;11;12;9;0;0;3;3;2
2020-06-03 16:49:58;180;79;35;11;12;9;0;0;3;3;2
2020-06-03 16:50:59;180;79;35;11;12;9;0;0;3;3;2
2020-06-03 16:51:59;181;79;35;11;12;9;0;0;3;3;3
2020-06-03 16:52:58;181;79;35;11;12;9;0;0;3;3;3
2020-06-03 16:53:59;181;79;35;11;12;9;0;0;3;3;3
2020-06-03 16:54:58;181;79;35;11;12;9;0;0;3;3;3
2020-06-03 16:55:59;181;79;35;11;12;9;0;0;3;3;3
2020-06-03 16:56:58;181;79;35;11;12;9;0;0;3;3;3
2020-06-03 16:57:59;182;79;35;12;12;9;0;0;3;3;3
2020-06-03 16:58:59;183;80;35;12;12;9;0;0;3;3;3
2020-06-03 16:59:58;183;80;35;12;12;9;0;0;3;3;3
2020-06-03 17:00:59;183;80;35;12;12;9;0;0;3;3;3
2020-06-03 17:01:58;183;80;35;12;12;9;0;0;3;3;3
2020-06-03 17:02:59;183;80;35;12;12;9;0;0;3;3;3
2020-06-03 17:03:59;183;80;35;12;12;9;0;0;3;3;3
2020-06-03 17:05:00;184;81;35;12;12;9;0;0;3;3;3
2020-06-03 17:05:58;185;81;35;12;12;9;0;2;3;3;3
2020-06-03 17:06:59;185;81;35;12;12;9;0;2;3;3;3
2020-06-03 17:07:58;185;81;35;12;12;9;0;2;3;3;3
2020-06-03 17:08:59;185;81;35;12;12;9;0;2;3;3;3
2020-06-03 17:09:58;185;81;35;12;12;9;0;2;3;3;3
2020-06-03 17:10:59;185;81;35;12;12;9;0;2;3;3;3
2020-06-03 17:11:59;185;81;35;12;12;9;0;2;3;3;3
2020-06-03 17:12:58;185;81;35;12;12;9;0;2;3;3;3
2020-06-03 17:13:59;186;82;35;12;12;9;0;2;3;3;3
2020-06-03 17:14:58;187;82;36;12;12;9;0;2;3;3;3
2020-06-03 17:15:59;187;82;36;12;12;9;0;2;3;3;3
2020-06-03 17:16:58;187;82;36;12;12;9;0;2;3;3;3
2020-06-03 17:17:59;187;82;36;12;12;9;0;2;3;3;3
2020-06-03 17:18:58;188;83;36;12;12;9;0;2;3;3;3
2020-06-03 17:19:59;188;83;36;12;12;9;0;2;3;3;3
2020-06-03 17:20:58;188;83;36;12;12;9;0;2;3;3;3
2020-06-03 17:21:59;188;83;36;12;12;9;0;2;3;3;3
2020-06-03 17:22:58;188;83;36;12;12;9;0;2;3;3;3
2020-06-03 17:23:59;189;84;36;12;12;9;0;2;3;3;3
2020-06-03 17:24:58;189;84;36;12;12;9;0;2;3;3;3
2020-06-03 17:25:59;189;85;35;12;12;9;0;2;3;3;3
2020-06-03 17:26:59;190;86;35;12;12;9;0;2;3;3;3
2020-06-03 17:27:58;190;86;35;12;12;9;0;2;3;3;3
2020-06-03 17:28:59;191;87;35;12;12;9;0;2;3;3;3
2020-06-03 17:29:59;191;87;35;12;12;9;0;2;3;3;3
2020-06-03 17:30:58;191;87;35;12;12;9;0;2;3;3;3
2020-06-03 17:31:59;191;87;35;12;12;9;0;2;3;3;3
2020-06-03 17:32:58;191;87;35;12;12;9;0;2;3;3;3
2020-06-03 17:33:59;191;87;35;12;12;9;0;2;3;3;3
2020-06-03 17:34:58;191;87;35;12;12;9;0;2;3;3;3
2020-06-03 17:35:59;192;87;36;12;12;9;0;2;3;3;3
2020-06-03 17:36:58;192;87;36;12;12;9;0;2;3;3;3
2020-06-03 17:37:59;192;87;36;12;12;9;0;2;3;3;3
2020-06-03 17:38:58;192;87;36;12;12;9;0;2;3;3;3
2020-06-03 17:39:59;192;87;36;12;12;9;0;2;3;3;3
2020-06-03 17:40:59;192;87;36;12;12;9;0;2;3;3;3
2020-06-03 17:41:58;194;88;36;12;12;9;0;2;3;3;3
2020-06-03 17:42:59;194;88;36;12;12;9;0;2;3;3;3
2020-06-03 17:43:58;194;88;36;12;12;9;0;2;3;3;3
2020-06-03 17:44:59;194;88;36;12;12;9;0;2;3;3;3
2020-06-03 17:45:58;194;88;36;12;12;9;0;2;3;3;3
2020-06-03 17:46:59;194;88;36;12;12;9;0;2;3;3;3
2020-06-03 17:47:59;194;88;36;12;12;9;0;2;3;3;3
2020-06-03 17:48:58;194;88;36;12;12;9;0;2;3;3;3
2020-06-03 17:49:59;194;88;36;12;12;9;0;2;3;3;3
2020-06-03 17:50:59;194;88;36;12;12;9;0;2;3;3;3
2020-06-03 17:51:58;194;88;36;12;12;9;0;2;3;3;3
2020-06-03 17:52:59;194;88;36;12;12;9;0;2;3;3;3
2020-06-03 17:53:58;194;88;36;12;12;9;0;2;3;3;3
2020-06-03 17:54:59;194;88;36;12;12;9;0;2;3;3;3
2020-06-03 17:55:58;194;88;36;12;12;9;0;2;3;3;3
2020-06-03 17:56:59;194;88;36;12;12;9;0;2;3;3;3
2020-06-03 17:57:58;194;88;36;12;12;9;0;2;3;3;3
2020-06-03 17:58:59;195;88;37;12;12;9;0;2;3;3;3
2020-06-03 17:59:59;195;88;37;12;12;9;0;2;3;3;3
2020-06-03 18:00:58;195;88;37;12;12;9;0;2;3;3;3
2020-06-03 18:01:59;195;88;37;12;12;9;0;2;3;3;3
2020-06-03 18:02:58;195;88;37;12;12;9;0;2;3;3;3
2020-06-03 18:03:59;195;88;37;12;12;9;0;2;3;3;3
2020-06-03 18:04:58;195;88;37;12;12;9;0;2;3;3;3
2020-06-03 18:05:59;195;88;37;12;12;9;0;2;3;3;3
2020-06-03 18:06:59;196;88;37;13;12;9;0;2;3;3;3
2020-06-03 18:07:58;196;88;37;13;12;9;0;2;3;3;3
2020-06-03 18:08:59;196;88;37;13;12;9;0;2;3;3;3
2020-06-03 18:09:58;196;88;37;13;12;9;0;2;3;3;3
2020-06-03 18:10:59;196;88;37;13;12;9;0;2;3;3;3
2020-06-03 18:11:58;196;88;37;13;12;9;0;2;3;3;3
2020-06-03 18:12:59;196;88;37;13;12;9;0;2;3;3;3
2020-06-03 18:13:58;197;88;37;13;12;9;0;2;3;3;3
2020-06-03 18:14:59;197;88;37;13;12;9;0;2;3;3;3
2020-06-03 18:15:58;197;88;37;13;12;9;0;2;3;3;3
2020-06-03 18:16:59;197;88;37;13;12;9;0;2;3;3;3
2020-06-03 18:17:58;197;88;37;13;12;9;0;2;3;3;3
2020-06-03 18:18:59;197;88;37;13;12;9;0;2;3;3;3
2020-06-03 18:19:59;197;88;37;13;12;9;0;2;3;3;3
2020-06-03 18:20:58;197;88;37;13;12;9;0;2;3;3;3
2020-06-03 18:21:59;198;88;37;13;12;9;0;3;3;3;3
2020-06-03 18:22:58;198;88;37;13;12;9;0;3;3;3;3
2020-06-03 18:23:59;198;88;37;13;12;9;0;3;3;3;3
2020-06-03 18:24:59;199;88;37;13;12;9;0;3;3;3;3
2020-06-03 18:25:58;199;88;37;13;12;9;0;3;3;3;3
2020-06-03 18:26:59;199;88;37;13;12;9;0;3;3;3;3
2020-06-03 18:27:58;200;88;37;14;12;9;0;3;3;3;3
2020-06-03 18:28:59;200;88;37;14;12;9;0;3;3;3;3
2020-06-03 18:29:59;200;88;37;14;12;9;0;3;3;3;3
2020-06-03 18:30:58;200;88;37;14;12;9;0;3;3;3;3
2020-06-03 18:31:59;201;89;37;14;12;9;0;3;3;3;3
2020-06-03 18:32:58;201;89;37;14;12;9;0;3;3;3;3
2020-06-03 18:33:59;201;89;37;14;12;9;0;3;3;3;3
2020-06-03 18:34:59;201;89;37;14;12;9;0;3;3;3;3
2020-06-03 18:35:58;201;89;37;14;12;9;0;3;3;3;3
2020-06-03 18:36:59;201;89;37;14;12;9;0;3;3;3;3
2020-06-03 18:37:58;201;89;37;14;12;9;0;3;3;3;3
2020-06-03 18:38:59;201;89;37;14;12;9;0;3;3;3;3
2020-06-03 18:39:58;202;90;37;14;12;9;0;3;3;3;3
2020-06-03 18:40:59;203;91;37;14;12;9;0;3;3;3;3
2020-06-03 18:41:58;203;91;37;14;12;9;0;3;3;3;3
2020-06-03 18:42:59;203;91;37;14;12;9;0;3;3;3;3
2020-06-03 18:43:58;203;91;37;14;12;9;0;3;3;3;3
2020-06-03 18:44:59;203;91;37;14;12;9;0;3;3;3;3
2020-06-03 18:45:59;203;91;37;14;12;9;0;3;3;3;3
2020-06-03 18:46:58;203;91;37;14;12;9;0;3;3;3;3
2020-06-03 18:47:59;203;91;37;14;12;9;0;3;3;3;3
2020-06-03 18:48:58;202;90;37;14;12;9;0;3;3;3;3
2020-06-03 18:49:59;202;90;37;14;12;9;0;3;3;3;3
2020-06-03 18:50:58;202;90;37;14;12;9;0;3;3;3;3
2020-06-03 18:51:59;202;90;37;14;12;9;0;3;3;3;3
2020-06-03 18:52:59;202;90;37;14;12;9;0;3;3;3;3
2020-06-03 18:53:58;202;90;37;14;12;9;0;3;3;3;3
2020-06-03 18:54:59;202;90;37;14;12;9;0;3;3;3;3
2020-06-03 18:55:58;202;90;37;14;12;9;0;3;3;3;3
2020-06-03 18:57:00;204;90;37;14;12;10;0;4;3;3;3
2020-06-03 18:57:58;204;90;37;14;12;10;0;4;3;3;3
2020-06-03 18:58:59;206;91;37;14;12;10;0;4;4;3;3
2020-06-03 18:59:59;206;91;37;14;12;10;0;4;4;3;3
2020-06-03 19:00:58;206;91;37;14;12;10;0;4;4;3;3
2020-06-03 19:01:59;207;91;37;14;12;10;3;4;4;3;3
2020-06-03 19:02:58;207;91;37;14;12;10;3;4;4;3;3
2020-06-03 19:03:59;208;91;37;15;12;10;3;4;4;3;3
2020-06-03 19:04:58;208;91;37;15;12;10;3;4;4;3;3
2020-06-03 19:05:59;208;91;37;15;12;10;3;4;4;3;3
2020-06-03 19:06:58;208;91;37;15;12;10;3;4;4;3;3
2020-06-03 19:07:59;208;91;37;15;12;10;3;4;4;3;3
2020-06-03 19:08:58;209;91;37;16;12;10;3;4;4;3;3
2020-06-03 19:09:59;209;91;37;16;12;10;3;4;4;3;3
2020-06-03 19:10:59;209;91;37;16;12;10;3;4;4;3;3
2020-06-03 19:11:58;209;91;37;16;12;10;3;4;4;3;3
2020-06-03 19:12:59;209;91;37;16;12;10;3;4;4;3;3
2020-06-03 19:13:59;209;91;37;16;12;10;3;4;4;3;3
2020-06-03 19:14:58;209;91;37;16;12;10;3;4;4;3;3
2020-06-03 19:15:59;209;91;37;16;12;10;3;4;4;3;3
2020-06-03 19:16:58;209;91;37;16;12;10;3;4;4;3;3
2020-06-03 19:17:59;209;91;37;16;12;10;3;4;4;3;3
2020-06-03 19:18:58;209;91;37;16;12;10;3;4;4;3;3
2020-06-03 19:19:59;209;91;37;16;12;10;3;4;4;3;3
2020-06-03 19:20:58;209;91;37;16;12;10;3;4;4;3;3
2020-06-03 19:21:59;209;91;37;16;12;10;3;4;4;3;3
2020-06-03 19:22:59;209;91;37;16;12;10;3;4;4;3;3
2020-06-03 19:23:58;209;91;37;16;12;10;3;4;4;3;3
2020-06-03 19:24:59;209;91;37;16;12;10;3;4;4;3;3
2020-06-03 19:25:59;210;91;37;17;12;10;3;4;4;3;3
2020-06-03 19:26:58;211;92;37;17;12;10;3;4;4;3;3
2020-06-03 19:27:59;211;92;37;17;12;10;3;4;4;3;3
2020-06-03 19:28:58;211;92;37;17;12;10;3;4;4;3;3
2020-06-03 19:29:59;212;92;37;18;12;10;3;4;4;3;3
2020-06-03 19:30:59;212;92;37;18;12;10;3;4;4;3;3
2020-06-03 19:31:58;212;92;37;18;12;10;3;4;4;3;3
2020-06-03 19:32:59;212;92;37;18;12;10;3;4;4;3;3
2020-06-03 19:33:58;212;92;37;18;12;10;3;4;4;3;3
2020-06-03 19:34:59;212;92;37;18;12;10;3;4;4;3;3
2020-06-03 19:35:58;212;92;37;18;12;10;3;4;4;3;3
2020-06-03 19:36:59;212;92;37;18;12;10;3;4;4;3;3
2020-06-03 19:37:59;213;93;37;18;12;10;3;4;4;3;3
2020-06-03 19:38:58;213;93;37;18;12;10;3;4;4;3;3
2020-06-03 19:39:59;213;93;37;18;12;10;3;4;4;3;3
2020-06-03 19:40:59;213;93;37;18;12;10;3;4;4;3;3
2020-06-03 19:41:58;214;94;37;18;12;10;3;4;4;3;3
2020-06-03 19:42:59;214;94;37;18;12;10;3;4;4;3;3
2020-06-03 19:43:58;214;94;37;18;12;10;3;4;4;3;3
2020-06-03 19:44:59;214;94;37;18;12;10;3;4;4;3;3
2020-06-03 19:45:58;214;94;37;18;12;10;3;4;4;3;3
2020-06-03 19:46:59;214;94;37;18;12;10;3;4;4;3;3
2020-06-03 19:47:58;214;94;37;18;12;10;3;4;4;3;3
2020-06-03 19:48:59;214;94;37;18;12;10;3;4;4;3;3
