datetime;total_votes;paramed;shamanka;Bf109H;ante;Dzenbuddist;cmapukocmankypum;XASSA;Rumpelstilzchen;navalny;quick_justice
2020-09-02 00:00:59;0;0;0;0;0;0;0;1;0;0;0
2020-09-02 00:01:59;2;0;0;1;0;0;0;1;0;0;0
2020-09-02 00:02:58;3;0;0;1;1;0;0;1;0;0;0
2020-09-02 00:03:59;3;0;0;1;1;0;0;1;0;0;0
2020-09-02 00:04:58;4;0;0;1;1;0;1;1;0;0;0
2020-09-02 00:05:59;6;1;0;1;1;0;1;2;0;0;0
2020-09-02 00:06:59;7;2;0;1;1;0;1;2;0;0;0
2020-09-02 00:07:59;7;2;0;1;1;0;1;2;0;0;0
2020-09-02 00:08:58;8;2;0;1;1;0;1;2;0;0;0
2020-09-02 00:09:59;10;2;0;3;1;0;1;2;0;0;0
2020-09-02 00:10:59;10;2;0;3;1;0;1;2;0;0;0
2020-09-02 00:11:58;10;2;0;3;1;0;1;2;0;0;0
2020-09-02 00:12:59;10;2;0;3;1;0;1;2;0;0;0
2020-09-02 00:13:58;10;2;0;3;1;0;1;2;0;0;0
2020-09-02 00:14:59;11;2;0;3;1;0;2;2;0;0;0
2020-09-02 00:15:59;12;2;0;3;1;0;2;2;0;0;0
2020-09-02 00:16:58;12;2;0;3;1;0;2;2;0;0;0
2020-09-02 00:17:59;12;2;0;3;1;0;2;2;0;0;0
2020-09-02 00:18:59;13;2;0;3;1;0;2;2;0;0;0
2020-09-02 00:19:58;13;2;0;3;1;0;2;2;0;0;0
2020-09-02 00:20:59;13;2;0;3;1;0;2;2;0;0;0
2020-09-02 00:21:59;14;2;1;3;1;0;2;2;0;0;0
2020-09-02 00:22:58;15;2;2;3;1;0;2;2;0;0;0
2020-09-02 00:23:59;15;2;2;3;1;0;2;2;0;0;0
2020-09-02 00:24:59;15;2;2;3;1;0;2;2;0;0;0
2020-09-02 00:25:58;15;2;2;3;1;0;2;2;0;0;0
2020-09-02 00:26:59;16;2;2;3;1;0;2;2;0;0;0
2020-09-02 00:27:58;16;2;2;3;1;0;2;2;0;0;0
2020-09-02 00:28:59;18;2;2;4;1;0;2;2;0;0;1
2020-09-02 00:29:59;19;2;2;4;1;0;3;2;0;0;1
2020-09-02 00:30:58;20;2;2;4;2;0;3;2;0;0;1
2020-09-02 00:31:59;22;3;3;4;2;0;3;2;0;0;1
2020-09-02 00:32:59;24;3;3;4;4;0;3;2;0;0;1
2020-09-02 00:33:58;24;3;3;4;4;0;3;2;0;0;1
2020-09-02 00:34:59;25;3;3;4;4;0;3;2;0;0;0
2020-09-02 00:35:59;25;3;3;4;4;0;3;2;0;0;0
2020-09-02 00:36:58;25;3;3;4;4;0;3;2;0;0;0
2020-09-02 00:37:59;25;3;3;4;4;0;3;2;0;0;0
2020-09-02 00:38:58;25;3;3;4;4;0;3;2;0;0;0
2020-09-02 00:39:59;25;3;3;4;4;0;3;2;0;0;0
2020-09-02 00:40:59;26;3;3;4;4;0;3;3;0;0;1
2020-09-02 00:42:00;26;3;3;4;4;0;3;3;0;0;1
2020-09-02 00:42:58;27;3;3;5;4;0;3;3;0;0;1
2020-09-02 00:43:59;27;3;3;5;4;0;3;3;0;0;1
2020-09-02 00:45:00;27;3;3;5;4;0;3;3;0;0;1
2020-09-02 00:45:58;27;3;3;5;4;0;3;3;0;0;1
2020-09-02 00:46:59;28;3;3;5;4;0;3;3;0;0;0
2020-09-02 00:47:58;28;3;3;5;4;0;3;3;0;0;1
2020-09-02 00:48:59;28;3;3;5;4;0;3;3;0;0;1
2020-09-02 00:49:59;28;3;3;5;4;0;3;3;0;0;1
2020-09-02 00:50:58;28;3;3;5;4;0;3;3;0;0;1
2020-09-02 00:51:59;28;3;3;5;4;0;3;3;0;0;1
2020-09-02 00:52:59;28;3;3;5;4;0;3;3;0;0;1
2020-09-02 00:54:00;28;3;3;5;4;0;3;3;0;0;0
2020-09-02 00:54:58;28;3;3;5;4;0;3;3;0;0;0
2020-09-02 00:55:59;28;3;3;5;4;0;3;3;0;0;0
2020-09-02 00:56:58;28;3;3;5;4;0;3;3;0;0;0
2020-09-02 00:57:59;28;3;3;5;4;0;3;3;0;0;0
2020-09-02 00:58:58;28;3;3;5;4;0;3;3;0;0;0
2020-09-02 00:59:59;28;3;3;5;4;0;3;3;0;0;0
2020-09-02 01:00:59;28;3;3;5;4;0;3;3;0;0;0
2020-09-02 01:01:58;28;3;3;5;4;0;3;3;0;0;0
2020-09-02 01:02:59;28;3;3;5;4;0;3;3;0;0;0
2020-09-02 01:03:59;28;3;3;5;4;0;3;3;0;0;0
2020-09-02 01:04:58;28;3;3;5;4;0;3;3;0;0;0
2020-09-02 01:05:59;28;3;3;5;4;0;3;3;0;0;0
2020-09-02 01:06:59;28;3;3;5;4;0;3;3;0;0;0
2020-09-02 01:07:58;29;4;3;5;4;0;3;3;0;0;0
2020-09-02 01:08:59;29;4;3;5;4;0;3;3;0;0;0
2020-09-02 01:09:59;29;4;3;5;4;0;3;3;0;0;0
2020-09-02 01:10:58;29;4;3;5;4;0;3;3;0;0;0
2020-09-02 01:11:59;29;4;3;5;4;0;3;3;0;0;0
2020-09-02 01:12:59;30;5;3;5;4;0;3;3;0;0;0
2020-09-02 01:13:58;30;5;3;5;4;0;3;3;0;0;0
2020-09-02 01:14:59;30;5;3;5;4;0;3;3;0;0;0
2020-09-02 01:15:59;31;6;3;5;4;0;3;3;0;0;0
2020-09-02 01:16:58;31;6;3;5;4;0;3;3;0;0;0
2020-09-02 01:17:59;31;6;3;5;4;0;3;3;0;0;0
2020-09-02 01:18:58;31;6;3;5;4;0;3;3;0;0;0
2020-09-02 01:19:59;31;6;3;5;4;0;3;3;0;0;0
2020-09-02 01:20:59;31;6;3;5;4;0;3;3;0;0;0
2020-09-02 01:21:58;31;6;3;5;4;0;3;3;0;0;0
2020-09-02 01:22:59;31;6;3;5;4;0;3;3;0;0;0
2020-09-02 01:23:59;31;6;3;5;4;0;3;3;0;0;0
2020-09-02 01:24:58;32;6;3;5;4;0;3;4;0;0;0
2020-09-02 01:25:59;33;6;3;5;4;0;3;4;0;0;0
2020-09-02 01:26:59;33;6;3;5;4;0;3;4;0;0;0
2020-09-02 01:27:58;33;6;3;5;4;0;3;4;0;0;0
2020-09-02 01:28:59;33;6;3;5;4;0;3;4;0;0;0
2020-09-02 01:29:59;33;6;3;5;4;0;3;4;0;0;0
2020-09-02 01:30:58;33;6;3;5;4;0;3;4;0;0;0
2020-09-02 01:31:59;33;6;3;5;4;0;3;4;0;0;0
2020-09-02 01:32:59;33;6;3;5;4;0;3;4;0;0;0
2020-09-02 01:33:58;34;6;3;5;4;0;3;4;0;0;0
2020-09-02 01:34:59;34;6;3;5;4;0;3;4;0;0;0
2020-09-02 01:35:58;34;6;3;5;4;0;3;4;0;0;0
2020-09-02 01:36:59;34;6;3;5;4;0;3;4;0;0;0
2020-09-02 01:37:59;34;6;3;5;4;0;3;4;0;0;0
2020-09-02 01:38:58;34;6;3;5;4;0;3;4;0;0;0
2020-09-02 01:39:59;34;6;3;5;4;0;3;4;0;0;0
2020-09-02 01:40:58;34;6;3;5;4;0;3;4;0;0;0
2020-09-02 01:41:59;34;6;3;5;4;0;3;4;0;0;0
2020-09-02 01:42:59;34;6;3;5;4;0;3;4;0;0;0
2020-09-02 01:43:58;34;6;3;5;4;0;3;4;0;0;0
2020-09-02 01:44:59;34;6;3;5;4;0;3;4;0;0;0
2020-09-02 01:45:58;34;6;3;5;4;0;3;4;0;0;0
2020-09-02 01:46:59;34;6;3;5;4;0;3;4;0;0;0
2020-09-02 01:47:59;34;6;3;5;4;0;3;4;0;0;0
2020-09-02 01:49:00;34;6;3;5;4;0;3;4;0;0;0
2020-09-02 01:49:58;34;6;3;5;4;0;3;4;0;0;0
2020-09-02 01:50:59;34;6;3;5;4;0;3;4;0;0;0
2020-09-02 01:51:58;34;6;3;5;4;0;3;4;0;0;0
2020-09-02 01:52:59;34;6;3;5;4;0;3;4;0;0;0
2020-09-02 01:53:59;34;6;3;5;4;0;3;4;0;0;0
2020-09-02 01:54:58;34;6;3;5;4;0;3;4;0;0;0
2020-09-02 01:55:59;34;6;3;5;4;0;3;4;0;0;0
2020-09-02 01:56:59;35;6;3;5;4;0;3;4;0;0;0
2020-09-02 01:57:58;36;6;4;5;4;0;3;4;0;0;0
2020-09-02 01:58:59;36;6;4;5;4;0;3;4;0;0;0
2020-09-02 01:59:59;36;6;4;5;4;0;3;4;0;0;0
2020-09-02 02:00:58;36;6;4;5;4;0;3;4;0;0;0
2020-09-02 02:01:59;37;6;4;5;4;0;4;4;0;0;0
2020-09-02 02:02:59;37;6;4;5;4;0;4;4;0;0;0
2020-09-02 02:03:58;37;6;4;5;4;0;4;4;0;0;0
2020-09-02 02:04:59;37;6;4;5;4;0;4;4;0;0;0
2020-09-02 02:05:59;37;6;4;5;4;0;4;4;0;0;0
2020-09-02 02:06:58;37;6;4;5;4;0;4;4;0;0;0
2020-09-02 02:07:59;37;6;4;5;4;0;4;4;0;0;0
2020-09-02 02:08:59;37;6;4;5;4;0;4;4;0;0;0
2020-09-02 02:09:58;37;6;4;5;4;0;4;4;0;0;0
2020-09-02 02:10:59;37;6;4;5;4;0;4;4;0;0;0
2020-09-02 02:11:59;37;6;4;5;4;0;4;4;0;0;0
2020-09-02 02:12:58;37;6;4;5;4;0;4;4;0;0;0
2020-09-02 02:13:59;37;6;4;5;4;0;4;4;0;0;0
2020-09-02 02:15:00;37;6;4;5;4;0;4;4;0;0;0
2020-09-02 02:15:58;37;6;4;5;4;0;4;4;0;0;0
2020-09-02 02:16:59;37;6;4;5;4;0;4;4;0;0;0
2020-09-02 02:17:58;37;6;4;5;4;0;4;4;0;0;0
2020-09-02 02:18:59;37;6;4;5;4;0;4;4;0;0;0
2020-09-02 02:19:59;37;6;4;5;4;0;4;4;0;0;0
2020-09-02 02:20:58;37;6;4;5;4;0;4;4;0;0;0
2020-09-02 02:21:59;37;6;4;5;4;0;4;4;0;0;0
2020-09-02 02:22:58;37;6;4;5;4;0;4;4;0;0;0
2020-09-02 02:23:59;37;6;4;5;4;0;4;4;0;0;0
2020-09-02 02:24:59;37;6;4;5;4;0;4;4;0;0;0
2020-09-02 02:25:58;37;6;4;5;4;0;4;4;0;0;0
2020-09-02 02:26:59;37;6;4;5;4;0;4;4;0;0;0
2020-09-02 02:27:59;37;6;4;5;4;0;4;4;0;0;0
2020-09-02 02:29:00;37;6;4;5;4;0;4;4;0;0;0
2020-09-02 02:29:58;37;6;4;5;4;0;4;4;0;0;0
2020-09-02 02:30:59;37;6;4;5;4;0;4;4;0;0;0
2020-09-02 02:31:59;37;6;4;5;4;0;4;4;0;0;0
2020-09-02 02:32:58;37;6;4;5;4;0;4;4;0;0;0
2020-09-02 02:33:59;37;6;4;5;4;0;4;4;0;0;0
2020-09-02 02:34:59;38;6;4;6;4;0;4;4;0;0;0
2020-09-02 02:35:58;38;6;4;6;4;0;4;4;0;0;0
2020-09-02 02:36:59;38;6;4;6;4;0;4;4;0;0;0
2020-09-02 02:37:58;38;6;4;6;4;0;4;4;0;0;0
2020-09-02 02:38:59;38;6;4;6;4;0;4;4;0;0;0
2020-09-02 02:39:59;38;6;4;6;4;0;4;4;0;0;0
2020-09-02 02:40:58;39;6;4;6;4;1;4;4;0;0;0
2020-09-02 02:41:59;39;6;4;6;4;1;4;4;0;0;0
2020-09-02 02:42:59;39;6;4;6;4;1;4;4;0;0;0
2020-09-02 02:43:58;39;6;4;6;4;1;4;4;0;0;0
2020-09-02 02:44:59;39;6;4;6;4;1;4;4;0;0;0
2020-09-02 02:45:59;39;6;4;6;4;1;4;4;0;0;0
2020-09-02 02:46:59;39;6;4;6;4;1;4;4;0;0;0
2020-09-02 02:47:59;39;6;4;6;4;1;4;4;0;0;0
2020-09-02 02:48:59;40;7;4;6;4;1;4;4;0;0;0
2020-09-02 02:49:58;40;7;4;6;4;1;4;4;0;0;0
2020-09-02 02:50:59;40;7;4;6;4;1;4;4;0;0;0
2020-09-02 02:51:59;40;7;4;6;4;1;4;4;0;0;0
2020-09-02 02:52:58;40;7;4;6;4;1;4;4;0;0;0
2020-09-02 02:53:59;40;7;4;6;4;1;4;4;0;0;0
2020-09-02 02:54:59;40;7;4;6;4;1;4;4;0;0;0
2020-09-02 02:55:58;40;7;4;6;4;1;4;4;0;0;0
2020-09-02 02:56:59;40;7;4;6;4;1;4;4;0;0;0
2020-09-02 02:58:00;40;7;4;6;4;1;4;4;0;0;0
2020-09-02 02:58:58;40;7;4;6;4;1;4;4;0;0;0
2020-09-02 02:59:59;41;7;4;7;4;1;4;4;0;0;0
2020-09-02 03:00:58;41;7;4;7;4;1;4;4;0;0;0
2020-09-02 03:01:58;41;7;4;7;4;1;4;4;0;0;0
2020-09-02 03:02:59;41;7;4;7;4;1;4;4;0;0;0
2020-09-02 03:03:58;41;7;4;7;4;1;4;4;0;0;0
2020-09-02 03:04:59;41;7;4;7;4;1;4;4;0;0;0
2020-09-02 03:05:59;41;7;4;7;4;1;4;4;0;0;0
2020-09-02 03:06:58;41;7;4;7;4;1;4;4;0;0;0
2020-09-02 03:07:59;41;7;4;7;4;1;4;4;0;0;0
2020-09-02 03:08:59;41;7;4;7;4;1;4;4;0;0;0
2020-09-02 03:09:58;41;7;4;7;4;1;4;4;0;0;0
2020-09-02 03:10:59;42;7;4;7;4;0;4;4;0;0;0
2020-09-02 03:11:59;42;7;4;7;4;0;4;4;0;0;0
2020-09-02 03:12:58;42;7;4;7;4;0;4;4;0;0;0
2020-09-02 03:13:59;42;7;4;7;4;0;4;4;0;0;0
2020-09-02 03:14:58;42;7;4;7;4;0;4;4;0;0;0
2020-09-02 03:15:59;42;7;4;7;4;0;4;4;0;0;0
2020-09-02 03:16:59;42;7;4;7;4;0;4;4;0;0;0
2020-09-02 03:17:58;42;7;4;7;4;0;4;4;0;0;0
2020-09-02 03:18:59;42;7;4;7;4;0;4;4;0;0;0
2020-09-02 03:19:59;43;7;4;8;4;0;4;4;0;0;0
2020-09-02 03:20:59;43;7;4;8;4;0;4;4;0;0;0
2020-09-02 03:21:58;43;7;4;8;4;0;4;4;0;0;0
2020-09-02 03:22:59;43;7;4;8;4;0;4;4;0;0;0
2020-09-02 03:23:58;45;7;4;8;4;1;4;4;0;0;0
2020-09-02 03:24:59;45;7;4;8;4;1;4;4;0;0;0
2020-09-02 03:25:59;45;7;4;8;4;1;4;4;0;0;0
2020-09-02 03:26:58;45;7;4;8;4;1;4;4;0;0;0
2020-09-02 03:27:59;45;7;4;8;4;1;4;4;0;0;0
2020-09-02 03:28:59;45;7;4;8;4;1;4;4;0;0;0
2020-09-02 03:29:58;45;7;4;8;4;1;4;4;0;0;0
2020-09-02 03:30:59;45;7;4;8;4;1;4;4;0;0;0
2020-09-02 03:31:59;45;7;4;8;4;1;4;4;0;0;0
2020-09-02 03:32:58;45;7;4;8;4;1;4;4;0;0;0
2020-09-02 03:33:59;45;7;4;8;4;1;4;4;0;0;0
2020-09-02 03:34:59;45;7;4;8;4;1;4;4;0;0;0
2020-09-02 03:35:58;45;7;4;8;4;1;4;4;0;0;0
2020-09-02 03:36:59;45;7;4;8;4;1;4;4;0;0;0
2020-09-02 03:37:59;45;7;4;8;4;1;4;4;0;0;0
2020-09-02 03:38:58;45;7;4;8;4;1;4;4;0;0;0
2020-09-02 03:39:59;45;7;4;8;4;1;4;4;0;0;0
2020-09-02 03:40:58;45;7;4;8;4;1;4;4;0;0;0
2020-09-02 03:41:59;45;7;4;8;4;1;4;4;0;0;0
2020-09-02 03:42:59;45;7;4;8;4;1;4;4;0;0;0
2020-09-02 03:43:58;45;7;4;8;4;1;4;4;0;0;0
2020-09-02 03:44:59;45;7;4;8;4;1;4;4;0;0;0
2020-09-02 03:45:59;45;7;4;8;4;1;4;4;0;0;0
2020-09-02 03:46:58;45;7;4;8;4;1;4;4;0;0;0
2020-09-02 03:47:59;45;7;4;8;4;1;4;4;0;0;0
2020-09-02 03:48:59;45;7;4;8;4;1;4;4;0;0;0
2020-09-02 03:49:58;45;7;4;8;4;1;4;4;0;0;0
2020-09-02 03:50:59;45;7;4;8;4;1;4;4;0;0;0
2020-09-02 03:51:59;45;7;4;8;4;1;4;4;0;0;0
2020-09-02 03:52:58;45;7;4;8;4;1;4;4;0;0;0
2020-09-02 03:53:59;45;7;4;8;4;1;4;4;0;0;0
2020-09-02 03:54:58;45;7;4;8;4;1;4;4;0;0;0
2020-09-02 03:55:59;45;7;4;8;4;1;4;4;0;0;0
2020-09-02 03:56:59;45;7;4;8;4;1;4;4;0;0;0
2020-09-02 03:57:58;45;7;4;8;4;1;4;4;0;0;0
2020-09-02 03:58:59;45;7;4;8;4;1;4;4;0;0;0
2020-09-02 03:59:59;45;7;4;8;4;1;4;4;0;0;0
2020-09-02 04:00:58;45;7;4;8;4;1;4;4;0;0;0
2020-09-02 04:01:59;45;7;4;8;4;1;4;4;0;0;0
2020-09-02 04:02:59;45;7;4;8;4;1;4;4;0;0;0
2020-09-02 04:03:58;45;7;4;8;4;1;4;4;0;0;0
2020-09-02 04:04:59;45;7;4;8;4;1;4;4;0;0;0
2020-09-02 04:05:59;45;7;4;8;4;1;4;4;0;0;0
2020-09-02 04:06:58;45;7;4;8;4;1;4;4;0;0;0
2020-09-02 04:07:59;46;7;4;9;4;1;4;4;0;0;0
2020-09-02 04:08:59;46;7;4;9;4;1;4;4;0;0;0
2020-09-02 04:09:58;46;7;4;9;4;1;4;4;0;0;0
2020-09-02 04:10:59;47;7;4;10;4;1;4;4;0;0;0
2020-09-02 04:11:59;47;7;4;10;4;1;4;4;0;0;0
2020-09-02 04:12:58;47;7;4;10;4;1;4;4;0;0;0
2020-09-02 04:13:59;47;7;4;10;4;1;4;4;0;0;0
2020-09-02 04:14:59;47;7;4;10;4;1;4;4;0;0;0
2020-09-02 04:15:58;47;7;4;10;4;1;4;4;0;0;0
2020-09-02 04:16:59;47;7;4;10;4;1;4;4;0;0;0
2020-09-02 04:17:59;47;7;4;10;4;1;4;4;0;0;0
2020-09-02 04:18:58;47;7;4;10;4;1;4;4;0;0;0
2020-09-02 04:19:59;47;7;4;10;4;1;4;4;0;0;0
2020-09-02 04:20:59;47;7;4;10;4;1;4;4;0;0;0
2020-09-02 04:21:58;47;7;4;10;4;1;4;4;0;0;0
2020-09-02 04:22:59;47;7;4;10;4;1;4;4;0;0;0
2020-09-02 04:23:58;47;7;4;10;4;1;4;4;0;0;0
2020-09-02 04:24:59;47;7;4;10;4;1;4;4;0;0;0
2020-09-02 04:25:59;47;7;4;10;4;1;4;4;0;0;0
2020-09-02 04:26:58;47;7;4;10;4;1;4;4;0;0;0
2020-09-02 04:27:59;47;7;4;10;4;1;4;4;0;0;0
2020-09-02 04:28:59;47;7;4;10;4;1;4;4;0;0;0
2020-09-02 04:29:58;47;7;4;10;4;1;4;4;0;0;0
2020-09-02 04:30:59;47;7;4;10;4;1;4;4;0;0;0
2020-09-02 04:31:59;47;7;4;10;4;1;4;4;0;0;0
2020-09-02 04:32:58;47;7;4;10;4;1;4;4;0;0;0
2020-09-02 04:33:59;47;7;4;10;4;1;4;4;0;0;0
2020-09-02 04:35:00;47;7;4;10;4;1;4;4;0;0;0
2020-09-02 04:35:58;47;7;4;10;4;1;4;4;0;0;0
2020-09-02 04:36:59;47;7;4;10;4;1;4;4;0;0;0
2020-09-02 04:37:58;47;7;4;10;4;1;4;4;0;0;0
2020-09-02 04:38:59;47;7;4;10;4;1;4;4;0;0;0
2020-09-02 04:39:59;47;7;4;10;4;1;4;4;0;0;0
2020-09-02 04:40:58;47;7;4;10;4;1;4;4;0;0;0
2020-09-02 04:41:59;47;7;4;10;4;1;4;4;0;0;0
2020-09-02 04:42:59;47;7;4;10;4;1;4;4;0;0;0
2020-09-02 04:43:58;47;7;4;10;4;1;4;4;0;0;0
2020-09-02 04:44:59;47;7;4;10;4;1;4;4;0;0;0
2020-09-02 04:45:59;47;7;4;10;4;1;4;4;0;0;0
2020-09-02 04:46:58;47;7;4;10;4;1;4;4;0;0;0
2020-09-02 04:47:59;47;7;4;10;4;1;4;4;0;0;0
2020-09-02 04:48:59;47;7;4;10;4;1;4;4;0;0;0
2020-09-02 04:49:58;47;7;4;10;4;1;4;4;0;0;0
2020-09-02 04:50:59;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 04:51:59;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 04:52:58;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 04:53:59;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 04:54:58;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 04:55:59;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 04:56:59;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 04:57:58;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 04:58:59;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 04:59:58;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 05:00:59;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 05:01:59;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 05:02:58;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 05:03:59;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 05:04:59;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 05:05:58;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 05:06:59;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 05:08:00;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 05:08:58;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 05:09:59;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 05:10:58;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 05:11:59;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 05:12:58;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 05:13:59;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 05:14:59;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 05:15:58;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 05:16:59;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 05:17:59;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 05:18:58;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 05:19:59;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 05:20:59;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 05:21:58;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 05:22:59;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 05:23:58;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 05:24:59;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 05:25:59;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 05:26:58;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 05:27:59;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 05:28:59;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 05:29:58;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 05:30:59;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 05:31:59;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 05:32:58;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 05:33:59;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 05:34:58;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 05:35:59;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 05:36:59;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 05:37:58;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 05:38:59;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 05:39:59;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 05:40:58;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 05:41:59;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 05:42:59;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 05:43:58;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 05:44:59;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 05:46:00;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 05:46:58;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 05:47:59;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 05:48:58;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 05:49:59;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 05:50:59;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 05:51:58;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 05:52:59;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 05:53:59;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 05:54:58;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 05:55:59;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 05:56:59;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 05:57:58;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 05:58:59;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 05:59:59;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 06:00:58;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 06:01:59;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 06:02:58;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 06:03:59;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 06:04:59;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 06:05:58;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 06:06:59;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 06:07:59;48;7;4;10;4;1;4;4;0;0;0
2020-09-02 06:08:58;49;7;4;10;4;0;4;4;0;0;0
2020-09-02 06:09:59;49;7;4;10;4;0;4;4;0;0;0
2020-09-02 06:10:59;49;7;4;10;4;0;4;4;0;0;0
2020-09-02 06:11:58;50;8;4;10;4;0;4;4;0;0;0
2020-09-02 06:12:59;50;8;4;10;4;0;4;4;0;0;0
2020-09-02 06:13:59;50;8;4;10;4;0;4;4;0;0;0
2020-09-02 06:14:58;50;8;4;10;4;0;4;4;0;0;0
2020-09-02 06:15:59;51;8;4;11;4;0;4;4;0;0;0
2020-09-02 06:16:58;51;8;4;11;4;0;4;4;0;0;0
2020-09-02 06:17:59;52;8;4;11;4;2;4;4;0;0;0
2020-09-02 06:18:59;52;8;4;11;4;2;4;4;0;0;0
2020-09-02 06:19:58;52;8;4;11;4;2;4;4;0;0;0
2020-09-02 06:20:59;52;8;4;11;4;2;4;4;0;0;0
2020-09-02 06:21:59;52;8;4;11;4;2;4;4;0;0;0
2020-09-02 06:22:58;52;8;4;11;4;2;4;4;0;0;0
2020-09-02 06:23:59;52;8;4;11;4;2;4;4;0;0;0
2020-09-02 06:24:59;52;8;4;11;4;2;4;4;0;0;0
2020-09-02 06:25:58;52;8;4;11;4;2;4;4;0;0;0
2020-09-02 06:26:59;52;8;4;11;4;2;4;4;0;0;0
2020-09-02 06:27:59;52;8;4;11;4;2;4;4;0;0;0
2020-09-02 06:28:58;52;8;4;11;4;2;4;4;0;0;0
2020-09-02 06:29:59;52;8;4;11;4;2;4;4;0;0;0
2020-09-02 06:30:59;52;8;4;11;4;2;4;4;0;0;0
2020-09-02 06:31:58;52;8;4;11;4;2;4;4;0;0;0
2020-09-02 06:32:59;53;8;4;11;4;2;4;4;0;0;0
2020-09-02 06:33:59;53;8;4;11;4;2;4;4;0;0;0
2020-09-02 06:34:58;53;8;4;11;4;2;4;4;0;0;0
2020-09-02 06:35:59;53;8;4;11;4;2;4;4;0;0;0
2020-09-02 06:37:00;53;8;4;11;4;2;4;4;0;0;0
