datetime;total_votes;esk;markII;Yardrey;norpo;pupsique;cmapukocmankypum;ZloyGeolog;jovan;Есения;Strafe
2019-05-08 00:00:59;0;0;1;0;0;0;0;0;0;0;0
2019-05-08 00:01:59;0;0;1;0;0;0;0;0;0;0;0
2019-05-08 00:02:58;2;0;1;0;0;0;0;0;0;0;0
2019-05-08 00:03:59;2;0;1;0;0;0;0;0;0;0;0
2019-05-08 00:04:59;2;0;1;0;0;0;0;0;0;0;0
2019-05-08 00:05:58;2;0;1;0;0;0;0;0;0;0;0
2019-05-08 00:06:59;3;0;1;0;1;0;0;0;0;0;0
2019-05-08 00:07:59;5;0;2;0;1;0;1;0;0;0;0
2019-05-08 00:08:58;6;0;2;0;1;0;1;0;0;0;0
2019-05-08 00:09:59;6;0;2;0;1;0;1;0;0;0;0
2019-05-08 00:10:59;6;0;2;0;1;0;1;0;0;0;0
2019-05-08 00:11:58;7;0;2;0;2;0;1;0;0;0;0
2019-05-08 00:12:59;8;0;2;0;2;0;1;0;0;0;0
2019-05-08 00:13:59;8;0;2;0;2;0;1;0;0;0;0
2019-05-08 00:14:58;8;0;2;0;2;0;1;0;0;0;0
2019-05-08 00:15:59;8;0;2;0;2;0;1;0;0;0;0
2019-05-08 00:16:59;8;0;2;0;2;0;1;0;0;0;0
2019-05-08 00:17:58;8;0;2;0;2;0;1;0;0;0;0
2019-05-08 00:18:59;8;0;2;0;2;0;1;0;0;0;0
2019-05-08 00:19:59;8;0;2;0;2;0;1;0;0;0;0
2019-05-08 00:20:58;8;0;2;0;2;0;1;0;0;0;0
2019-05-08 00:21:59;8;0;2;0;2;0;1;0;0;0;0
2019-05-08 00:22:59;8;0;2;0;2;0;1;0;0;0;0
2019-05-08 00:23:58;8;0;2;0;2;0;1;0;0;0;0
2019-05-08 00:25:00;8;0;2;0;2;0;1;0;0;0;0
2019-05-08 00:25:58;8;0;2;0;2;0;1;0;0;0;0
2019-05-08 00:26:59;9;0;2;0;2;0;1;0;0;0;0
2019-05-08 00:27:59;9;0;2;0;2;0;1;0;0;0;0
2019-05-08 00:28:59;9;0;2;0;2;0;1;0;0;0;0
2019-05-08 00:29:58;9;0;2;0;2;0;1;0;0;0;0
2019-05-08 00:30:59;12;0;3;0;2;0;1;0;0;0;0
2019-05-08 00:31:59;13;0;3;0;3;0;1;0;0;0;0
2019-05-08 00:32:58;13;0;3;0;3;0;1;0;0;0;0
2019-05-08 00:33:59;13;0;3;0;3;0;1;0;0;0;0
2019-05-08 00:34:59;15;0;3;0;3;0;1;1;0;0;0
2019-05-08 00:35:59;15;0;3;0;3;0;1;1;0;0;0
2019-05-08 00:36:58;15;0;3;0;3;0;1;1;0;0;0
2019-05-08 00:37:59;15;0;3;0;3;0;1;1;0;0;0
2019-05-08 00:38:59;15;0;3;0;3;0;1;1;0;0;0
2019-05-08 00:39:58;15;0;3;0;3;0;1;1;0;0;0
2019-05-08 00:40:59;16;0;3;0;4;0;1;1;0;0;0
2019-05-08 00:41:58;16;0;3;0;4;0;1;1;0;0;0
2019-05-08 00:42:59;16;0;3;0;4;0;1;1;0;0;0
2019-05-08 00:43:59;16;0;3;0;4;0;1;1;0;0;0
2019-05-08 00:44:58;16;0;3;0;4;0;1;1;0;0;0
2019-05-08 00:45:59;16;0;3;0;4;0;1;1;0;0;0
2019-05-08 00:46:59;16;0;3;0;4;0;1;1;0;0;0
2019-05-08 00:47:58;16;0;3;0;4;0;1;1;0;0;0
2019-05-08 00:48:59;16;0;3;0;4;0;1;1;0;0;0
2019-05-08 00:49:59;17;0;4;0;4;0;1;1;0;0;0
2019-05-08 00:50:58;18;0;5;0;4;0;1;1;0;0;0
2019-05-08 00:51:59;18;0;5;0;4;0;1;1;0;0;0
2019-05-08 00:52:59;18;0;5;0;4;0;1;1;0;0;0
2019-05-08 00:53:58;18;0;5;0;4;0;1;1;0;0;0
2019-05-08 00:54:59;18;0;5;0;4;0;1;1;0;0;0
2019-05-08 00:55:59;18;0;5;0;4;0;1;1;0;0;0
2019-05-08 00:56:58;18;0;5;0;4;0;1;1;0;0;0
2019-05-08 00:57:59;18;0;5;0;4;0;1;1;0;0;0
2019-05-08 00:58:59;18;0;5;0;4;0;1;1;0;0;0
2019-05-08 00:59:58;20;0;6;0;4;0;1;1;0;1;0
2019-05-08 01:00:59;20;0;6;0;4;0;1;1;0;1;0
2019-05-08 01:01:59;20;0;6;0;4;0;1;1;0;1;0
2019-05-08 01:02:58;21;0;7;0;4;0;1;1;0;1;0
2019-05-08 01:03:59;21;0;7;0;4;0;1;1;0;1;0
2019-05-08 01:04:59;21;0;7;0;4;0;1;1;0;1;0
2019-05-08 01:05:58;22;0;7;0;4;0;1;1;0;0;0
2019-05-08 01:06:59;22;0;7;0;4;0;1;1;0;0;0
2019-05-08 01:07:59;22;0;7;0;4;0;1;1;0;0;0
2019-05-08 01:08:58;22;0;7;0;4;0;1;1;0;0;0
2019-05-08 01:09:59;22;0;7;0;4;0;1;1;0;0;0
2019-05-08 01:10:59;22;0;7;0;4;0;1;1;0;0;0
2019-05-08 01:11:58;22;0;7;0;4;0;1;1;0;0;0
2019-05-08 01:12:59;22;0;7;0;4;0;1;1;0;0;0
2019-05-08 01:13:59;23;0;7;1;4;0;1;1;0;0;0
2019-05-08 01:14:58;23;0;7;1;4;0;1;1;0;0;0
2019-05-08 01:15:59;24;0;7;2;4;0;1;1;0;0;0
2019-05-08 01:17:00;24;0;7;2;4;0;1;1;0;0;0
2019-05-08 01:17:58;24;0;7;2;4;0;1;1;0;0;0
2019-05-08 01:18:59;24;0;7;2;4;0;1;1;0;0;0
2019-05-08 01:19:58;24;0;7;2;4;0;1;1;0;0;0
2019-05-08 01:20:59;24;0;7;2;4;0;1;1;0;0;0
2019-05-08 01:21:59;24;0;7;2;4;0;1;1;0;0;0
2019-05-08 01:22:58;24;0;7;2;4;0;1;1;0;0;0
2019-05-08 01:23:59;24;0;7;2;4;0;1;1;0;0;0
2019-05-08 01:24:59;24;0;7;2;4;0;1;1;0;0;0
2019-05-08 01:25:58;24;0;7;2;4;0;1;1;0;0;0
2019-05-08 01:26:59;24;0;7;2;4;0;1;1;0;0;0
2019-05-08 01:27:59;24;0;7;2;4;0;1;1;0;0;0
2019-05-08 01:28:58;24;0;7;2;4;0;1;1;0;0;0
2019-05-08 01:29:59;24;0;7;2;4;0;1;1;0;0;0
2019-05-08 01:30:59;24;0;7;2;4;0;1;1;0;0;0
2019-05-08 01:31:58;24;0;7;2;4;0;1;1;0;0;0
2019-05-08 01:32:59;24;0;7;2;4;0;1;1;0;0;0
2019-05-08 01:33:59;26;0;7;2;4;0;2;2;0;1;0
2019-05-08 01:34:58;26;0;7;2;4;0;2;2;0;1;0
2019-05-08 01:35:59;26;0;7;2;4;0;2;2;0;1;0
2019-05-08 01:36:59;26;0;7;2;4;0;2;2;0;1;0
2019-05-08 01:37:58;26;0;7;2;4;0;2;2;0;1;0
2019-05-08 01:38:59;26;0;7;2;4;0;2;2;0;1;0
2019-05-08 01:39:58;26;0;7;2;4;0;2;2;0;1;0
2019-05-08 01:40:59;26;0;7;2;4;0;2;2;0;1;0
2019-05-08 01:41:59;26;0;7;2;4;0;2;2;0;1;0
2019-05-08 01:42:58;26;0;7;2;4;0;2;2;0;1;0
2019-05-08 01:43:59;26;0;7;2;4;0;2;2;0;1;0
2019-05-08 01:44:59;26;0;7;2;4;0;2;2;0;1;0
2019-05-08 01:45:58;26;0;7;2;4;0;2;2;0;1;0
2019-05-08 01:46:59;26;0;7;2;4;0;2;2;0;1;0
2019-05-08 01:47:59;27;0;7;2;4;0;2;2;0;1;0
2019-05-08 01:48:58;27;0;7;2;4;0;2;2;0;1;0
2019-05-08 01:49:59;28;0;7;2;4;0;2;2;0;1;0
2019-05-08 01:50:59;29;0;7;2;4;0;2;2;0;0;0
2019-05-08 01:51:58;29;0;7;2;4;0;2;2;0;0;0
2019-05-08 01:52:59;29;0;7;2;4;0;2;2;0;0;0
2019-05-08 01:53:59;29;0;7;2;4;0;2;2;0;0;0
2019-05-08 01:54:58;29;0;7;2;4;0;2;2;0;0;0
2019-05-08 01:55:59;29;0;7;2;4;0;2;2;0;0;0
2019-05-08 01:56:58;29;0;7;2;4;0;2;2;0;0;0
2019-05-08 01:57:59;29;0;7;2;4;0;2;2;0;0;0
2019-05-08 01:58:59;29;0;7;2;4;0;2;2;0;0;0
2019-05-08 01:59:58;29;0;7;2;4;0;2;2;0;0;0
2019-05-08 02:00:59;29;0;7;2;4;0;2;2;0;0;0
2019-05-08 02:01:58;29;0;7;2;4;0;2;2;0;0;0
2019-05-08 02:02:59;29;0;7;2;4;0;2;2;0;0;0
2019-05-08 02:03:59;29;0;7;2;4;0;2;2;0;0;0
2019-05-08 02:04:58;29;0;7;2;4;0;2;2;0;0;0
2019-05-08 02:05:59;29;0;7;2;4;0;2;2;0;0;0
2019-05-08 02:06:59;29;0;7;2;4;0;2;2;0;0;0
2019-05-08 02:07:58;29;0;7;2;4;0;2;2;0;0;0
2019-05-08 02:08:59;29;0;7;2;4;0;2;2;0;0;0
2019-05-08 02:09:58;29;0;7;2;4;0;2;2;0;0;0
2019-05-08 02:10:59;29;0;7;2;4;0;2;2;0;0;0
2019-05-08 02:11:59;30;0;7;3;4;0;2;2;0;1;0
2019-05-08 02:12:58;30;0;7;3;4;0;2;2;0;1;0
2019-05-08 02:13:59;30;0;7;3;4;0;2;2;0;1;0
2019-05-08 02:14:58;30;0;7;3;4;0;2;2;0;1;0
2019-05-08 02:15:59;30;0;7;3;4;0;2;2;0;1;0
2019-05-08 02:16:59;30;0;7;3;4;0;2;2;0;1;0
2019-05-08 02:17:58;30;0;7;3;4;0;2;2;0;1;0
2019-05-08 02:18:59;30;0;7;3;4;0;2;2;0;1;0
2019-05-08 02:19:59;30;0;7;3;4;0;2;2;0;1;0
2019-05-08 02:20:58;31;0;8;3;4;0;2;2;0;1;0
2019-05-08 02:21:59;31;0;8;3;4;0;2;2;0;1;0
2019-05-08 02:22:58;31;0;8;3;4;0;2;2;0;1;0
2019-05-08 02:23:59;31;0;8;3;4;0;2;2;0;1;0
2019-05-08 02:24:58;31;0;8;3;4;0;2;2;0;1;0
2019-05-08 02:25:59;31;0;8;3;4;0;2;2;0;1;0
2019-05-08 02:26:58;31;0;8;3;4;0;2;2;0;1;0
2019-05-08 02:27:59;31;0;8;3;4;0;2;2;0;1;0
2019-05-08 02:28:59;31;0;8;3;4;0;2;2;0;1;0
2019-05-08 02:29:59;31;0;8;3;4;0;2;2;0;1;0
2019-05-08 02:30:58;31;0;8;3;4;0;2;2;0;1;0
2019-05-08 02:31:59;31;0;8;3;4;0;2;2;0;1;0
2019-05-08 02:32:58;31;0;8;3;4;0;2;2;0;1;0
2019-05-08 02:33:59;31;0;8;3;4;0;2;2;0;1;0
2019-05-08 02:34:59;31;0;8;3;4;0;2;2;0;1;0
2019-05-08 02:35:58;31;0;8;3;4;0;2;2;0;1;0
2019-05-08 02:36:59;31;0;8;3;4;0;2;2;0;1;0
2019-05-08 02:37:59;31;0;8;3;4;0;2;2;0;1;0
2019-05-08 02:38:58;31;0;8;3;4;0;2;2;0;1;0
2019-05-08 02:39:59;32;0;8;3;4;0;2;2;1;1;0
2019-05-08 02:40:58;32;0;8;3;4;0;2;2;1;1;0
2019-05-08 02:41:59;32;0;8;3;4;0;2;2;1;1;0
2019-05-08 02:42:59;33;0;8;3;4;0;3;2;1;1;0
2019-05-08 02:43:58;33;0;8;3;4;0;3;2;1;1;0
2019-05-08 02:44:59;33;0;8;3;4;0;3;2;1;1;0
2019-05-08 02:45:59;33;0;8;3;4;0;3;2;1;1;0
2019-05-08 02:46:59;33;0;8;3;4;0;3;2;1;1;0
2019-05-08 02:47:58;33;0;8;3;4;0;3;2;1;1;0
2019-05-08 02:48:59;33;0;8;3;4;0;3;2;1;1;0
2019-05-08 02:49:58;33;0;8;3;4;0;3;2;1;1;0
2019-05-08 02:50:59;33;0;8;3;4;0;3;2;1;1;0
2019-05-08 02:51:59;33;0;8;3;4;0;3;2;1;1;0
2019-05-08 02:52:58;34;0;8;4;4;0;3;2;1;1;0
2019-05-08 02:53:59;34;0;8;4;4;0;3;2;1;1;0
2019-05-08 02:54:59;34;0;8;4;4;0;3;2;1;1;0
2019-05-08 02:55:58;34;0;8;4;4;0;3;2;1;1;0
2019-05-08 02:56:59;34;0;8;4;4;0;3;2;1;1;0
2019-05-08 02:57:59;34;0;8;4;4;0;3;2;1;1;0
2019-05-08 02:58:58;34;0;8;4;4;0;3;2;1;1;0
2019-05-08 02:59:59;34;0;8;4;4;0;3;2;1;1;0
2019-05-08 03:00:58;34;0;8;4;4;0;3;2;1;1;0
2019-05-08 03:01:59;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 03:02:59;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 03:03:58;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 03:04:59;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 03:05:59;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 03:06:59;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 03:07:58;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 03:08:59;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 03:09:58;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 03:10:59;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 03:11:59;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 03:12:59;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 03:13:58;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 03:14:59;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 03:15:58;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 03:16:59;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 03:17:59;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 03:18:58;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 03:19:59;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 03:20:59;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 03:21:58;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 03:22:59;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 03:23:59;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 03:24:58;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 03:25:59;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 03:26:59;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 03:27:58;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 03:28:59;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 03:29:59;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 03:30:58;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 03:31:59;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 03:32:59;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 03:33:58;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 03:34:59;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 03:36:00;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 03:36:58;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 03:37:59;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 03:38:58;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 03:39:59;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 03:40:59;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 03:41:58;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 03:42:59;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 03:43:58;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 03:44:59;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 03:45:59;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 03:46:58;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 03:47:59;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 03:48:59;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 03:49:58;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 03:50:59;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 03:51:59;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 03:52:58;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 03:53:59;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 03:54:59;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 03:55:58;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 03:56:59;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 03:57:59;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 03:58:58;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 03:59:59;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 04:00:59;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 04:01:58;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 04:02:59;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 04:03:59;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 04:04:58;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 04:05:59;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 04:06:59;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 04:07:58;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 04:08:59;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 04:09:59;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 04:10:58;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 04:11:59;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 04:12:58;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 04:13:59;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 04:14:59;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 04:15:58;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 04:16:59;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 04:17:59;35;0;8;4;4;0;3;2;0;1;0
2019-05-08 04:18:58;36;0;8;5;4;0;3;2;0;1;0
2019-05-08 04:19:59;36;0;8;5;4;0;3;2;0;1;0
2019-05-08 04:20:59;36;0;8;5;4;0;3;2;0;1;0
2019-05-08 04:21:58;36;0;8;5;4;0;3;2;0;1;0
2019-05-08 04:22:59;36;0;8;5;4;0;3;2;0;1;0
2019-05-08 04:23:59;36;0;8;5;4;0;3;2;0;1;0
2019-05-08 04:24:58;36;0;8;5;4;0;3;2;0;1;0
2019-05-08 04:25:59;36;0;8;5;4;0;3;2;0;1;0
2019-05-08 04:26:59;36;0;8;5;4;0;3;2;0;1;0
2019-05-08 04:27:58;36;0;8;5;4;0;3;2;0;1;0
2019-05-08 04:28:59;36;0;8;5;4;0;3;2;0;1;0
2019-05-08 04:29:59;36;0;8;5;4;0;3;2;0;1;0
2019-05-08 04:30:58;36;0;8;5;4;0;3;2;0;1;0
2019-05-08 04:31:59;36;0;8;5;4;0;3;2;0;1;0
2019-05-08 04:32:59;36;0;8;5;4;0;3;2;0;1;0
2019-05-08 04:33:58;36;0;8;5;4;0;3;2;0;1;0
2019-05-08 04:34:59;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 04:35:59;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 04:36:58;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 04:37:59;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 04:38:59;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 04:39:58;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 04:40:59;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 04:41:59;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 04:42:59;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 04:43:59;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 04:44:58;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 04:45:59;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 04:46:59;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 04:47:58;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 04:48:59;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 04:49:58;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 04:50:59;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 04:51:59;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 04:52:58;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 04:53:59;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 04:54:59;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 04:55:58;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 04:56:59;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 04:57:59;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 04:58:58;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 04:59:59;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 05:00:58;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 05:01:59;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 05:02:59;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 05:04:00;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 05:04:58;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 05:05:59;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 05:06:58;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 05:07:59;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 05:08:59;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 05:09:58;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 05:10:59;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 05:11:58;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 05:12:59;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 05:13:59;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 05:14:58;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 05:15:59;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 05:16:59;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 05:17:58;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 05:18:59;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 05:19:58;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 05:20:59;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 05:21:59;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 05:22:58;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 05:23:59;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 05:24:59;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 05:25:58;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 05:26:59;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 05:27:59;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 05:28:59;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 05:29:58;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 05:30:59;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 05:31:59;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 05:32:58;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 05:33:59;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 05:34:59;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 05:35:58;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 05:36:59;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 05:37:59;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 05:38:58;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 05:39:59;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 05:40:59;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 05:41:58;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 05:42:59;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 05:43:58;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 05:44:59;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 05:45:59;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 05:46:58;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 05:47:59;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 05:48:59;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 05:49:58;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 05:50:59;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 05:51:59;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 05:52:58;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 05:53:59;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 05:54:58;37;0;8;6;4;0;3;2;0;1;0
2019-05-08 05:55:58;38;0;8;6;4;0;3;2;0;0;0
2019-05-08 05:56:59;38;0;8;6;4;0;3;2;0;0;0
2019-05-08 05:57:59;38;0;8;6;4;0;3;2;0;0;0
2019-05-08 05:58:58;38;0;8;6;4;0;3;2;0;0;0
2019-05-08 05:59:59;38;0;8;6;4;0;3;2;0;0;0
2019-05-08 06:01:00;38;0;8;6;4;0;3;2;0;0;0
2019-05-08 06:01:58;39;0;8;6;5;0;3;2;0;0;0
2019-05-08 06:02:59;39;0;8;6;5;0;3;2;0;0;0
2019-05-08 06:03:58;39;0;8;6;5;0;3;2;0;0;0
2019-05-08 06:04:59;39;0;8;6;5;0;3;2;0;0;0
2019-05-08 06:05:59;39;0;8;6;5;0;3;2;0;0;0
2019-05-08 06:06:58;39;0;8;6;5;0;3;2;0;0;0
2019-05-08 06:07:59;39;0;8;6;5;0;3;2;0;0;0
2019-05-08 06:08:59;39;0;8;6;5;0;3;2;0;0;0
2019-05-08 06:09:58;39;0;8;6;5;0;3;2;0;0;0
2019-05-08 06:10:59;39;0;8;6;5;0;3;2;0;0;0
2019-05-08 06:11:59;39;0;8;6;5;0;3;2;0;0;0
2019-05-08 06:12:58;39;0;8;6;5;0;3;2;0;0;0
2019-05-08 06:13:59;39;0;8;6;5;0;3;2;0;0;0
2019-05-08 06:14:59;39;0;8;6;5;0;3;2;0;0;0
2019-05-08 06:15:58;39;0;8;6;5;0;3;2;0;0;0
2019-05-08 06:16:59;39;0;8;6;5;0;3;2;0;0;0
2019-05-08 06:17:58;39;0;8;6;5;0;3;2;0;0;0
2019-05-08 06:18:59;39;0;8;6;5;0;3;2;0;0;0
2019-05-08 06:19:59;39;0;8;6;5;0;3;2;0;0;0
2019-05-08 06:20:58;39;0;8;6;5;0;3;2;0;0;0
2019-05-08 06:21:59;39;0;8;6;5;0;3;2;0;0;0
2019-05-08 06:22:59;39;0;8;6;5;0;3;2;0;0;0
2019-05-08 06:23:58;39;0;8;6;5;0;3;2;0;0;0
2019-05-08 06:24:59;39;0;8;6;5;0;3;2;0;0;0
2019-05-08 06:25:59;39;0;8;6;5;0;3;2;0;0;0
2019-05-08 06:26:58;39;0;8;6;5;0;3;2;0;0;0
2019-05-08 06:27:59;39;0;8;6;5;0;3;2;0;0;0
2019-05-08 06:28:58;39;0;8;6;5;0;3;2;0;0;0
2019-05-08 06:29:59;39;0;8;6;5;0;3;2;0;0;0
2019-05-08 06:30:59;39;0;8;6;5;0;3;2;0;0;0
2019-05-08 06:31:58;39;0;8;6;5;0;3;2;0;0;0
2019-05-08 06:32:59;39;0;8;6;5;0;3;2;0;0;0
2019-05-08 06:33:58;39;0;8;6;5;0;3;2;0;0;0
2019-05-08 06:34:59;39;0;8;6;5;0;3;2;0;0;0
2019-05-08 06:35:58;39;0;8;6;5;0;3;2;0;0;0
2019-05-08 06:36:59;39;0;8;6;5;0;3;2;0;0;0
2019-05-08 06:37:59;39;0;8;6;5;0;3;2;0;0;0
