datetime;total_votes;telegraf;LumberJack;navalny;slavik831;Zippymax;Есения;shamanka;KOCTOPE3;FRANNI;krysa
2020-06-17 22:11:59;428;287;47;18;15;12;6;6;6;3;2
2020-06-17 22:12:59;429;288;47;18;15;12;6;6;6;3;2
2020-06-17 22:13:58;430;289;47;18;15;12;6;6;6;3;2
2020-06-17 22:14:59;430;289;47;18;15;12;6;6;6;3;2
2020-06-17 22:15:58;430;289;47;18;15;12;6;6;6;3;2
2020-06-17 22:16:59;430;289;47;18;15;12;6;6;6;3;2
2020-06-17 22:17:59;430;289;47;18;15;12;6;6;6;3;2
2020-06-17 22:18:58;430;289;47;18;15;12;6;6;6;3;2
2020-06-17 22:19:59;430;289;47;18;15;12;6;6;6;3;2
2020-06-17 22:20:59;431;290;47;18;15;12;6;6;6;3;2
2020-06-17 22:21:58;431;290;47;18;15;12;6;6;6;3;2
2020-06-17 22:22:59;431;290;47;18;15;12;6;6;6;3;2
2020-06-17 22:23:58;432;291;47;18;15;12;6;6;6;3;2
2020-06-17 22:24:59;433;292;47;18;15;12;6;6;6;3;2
2020-06-17 22:25:59;433;292;47;18;15;12;6;6;6;3;2
2020-06-17 22:26:58;435;292;48;18;15;12;6;7;6;3;2
2020-06-17 22:27:59;435;292;48;18;15;12;6;7;6;3;2
2020-06-17 22:28:59;435;292;48;18;15;12;6;7;6;3;2
2020-06-17 22:29:58;435;292;48;18;15;12;6;7;6;3;2
2020-06-17 22:31:00;436;293;48;18;15;12;6;7;6;3;2
2020-06-17 22:31:58;436;293;48;18;15;12;6;7;6;3;2
2020-06-17 22:32:59;436;293;48;18;15;12;6;7;6;3;2
2020-06-17 22:33:58;436;293;48;18;15;12;6;7;6;3;2
2020-06-17 22:34:59;436;293;48;18;15;12;6;7;6;3;2
2020-06-17 22:35:58;436;293;48;18;15;12;6;7;6;3;2
2020-06-17 22:36:59;436;293;48;18;15;12;6;7;6;3;2
2020-06-17 22:37:59;436;293;48;18;15;12;6;7;6;3;2
2020-06-17 22:38:58;436;293;48;18;15;12;6;7;6;3;2
2020-06-17 22:39:59;436;293;48;18;15;12;6;7;6;3;2
2020-06-17 22:40:58;437;294;48;18;15;12;6;7;6;3;2
2020-06-17 22:41:59;439;297;47;18;15;12;6;7;6;3;2
2020-06-17 22:42:59;439;297;47;18;15;12;6;7;6;3;2
2020-06-17 22:43:58;439;298;47;18;15;12;6;7;6;2;2
2020-06-17 22:44:59;439;298;47;18;15;12;6;7;6;2;2
2020-06-17 22:45:58;440;298;47;19;15;12;6;7;6;2;2
2020-06-17 22:46:59;441;299;47;19;15;12;6;7;6;2;2
2020-06-17 22:47:58;441;299;47;19;15;12;6;7;6;2;2
2020-06-17 22:48:59;441;299;47;19;15;12;6;7;6;2;2
2020-06-17 22:49:58;441;299;47;19;15;12;6;7;6;2;2
2020-06-17 22:50:59;441;299;47;19;15;12;6;7;6;2;2
2020-06-17 22:51:59;441;299;47;19;15;12;6;7;6;2;2
2020-06-17 22:52:58;441;299;47;19;15;12;6;7;6;2;2
2020-06-17 22:53:59;442;300;47;19;15;12;6;7;6;2;2
2020-06-17 22:54:58;442;300;47;19;15;12;6;7;6;2;2
2020-06-17 22:55:59;442;300;47;19;15;12;6;7;6;2;2
2020-06-17 22:56:58;442;300;47;19;15;12;6;7;6;2;2
2020-06-17 22:57:59;442;300;47;19;15;12;6;7;6;2;2
2020-06-17 22:58:59;442;300;47;19;15;12;6;7;6;2;2
2020-06-17 22:59:58;442;300;47;19;15;12;6;7;6;2;2
2020-06-17 23:01:00;442;300;47;19;15;12;6;7;6;2;2
2020-06-17 23:01:59;442;300;47;19;15;12;6;7;6;2;2
2020-06-17 23:02:58;442;300;47;19;15;12;6;7;6;2;2
2020-06-17 23:03:59;443;301;47;19;15;12;6;7;6;2;2
2020-06-17 23:04:58;445;301;48;19;15;12;6;7;6;2;2
2020-06-17 23:05:59;445;301;48;19;15;12;6;7;6;2;2
2020-06-17 23:06:59;445;301;48;19;15;12;6;7;6;2;2
2020-06-17 23:07:58;445;301;48;19;15;12;6;7;6;2;2
2020-06-17 23:08:59;445;301;48;19;15;12;6;7;6;2;2
2020-06-17 23:09:58;445;301;48;19;15;12;6;7;6;2;2
2020-06-17 23:10:59;446;302;48;19;15;12;6;7;6;2;2
2020-06-17 23:11:59;448;304;48;19;15;12;6;7;6;2;2
2020-06-17 23:12:58;449;305;48;19;15;12;6;7;6;2;2
2020-06-17 23:13:59;449;305;48;19;15;12;6;7;6;2;2
2020-06-17 23:14:58;451;307;48;19;15;12;6;7;6;2;2
2020-06-17 23:15:59;451;307;48;19;15;12;6;7;6;2;2
2020-06-17 23:16:59;451;307;48;19;15;12;6;7;6;2;2
2020-06-17 23:17:58;452;308;48;19;15;12;6;7;6;2;2
2020-06-17 23:19:00;452;308;48;19;15;12;6;7;6;2;2
2020-06-17 23:19:58;452;308;48;19;15;12;6;7;6;2;2
2020-06-17 23:20:59;452;308;48;19;15;12;6;7;6;2;2
2020-06-17 23:21:59;453;309;48;19;15;12;6;7;6;2;2
2020-06-17 23:22:58;453;309;48;19;15;12;6;7;6;2;2
2020-06-17 23:23:59;453;309;48;19;15;12;6;7;6;2;2
2020-06-17 23:24:58;453;309;48;19;15;12;6;7;6;2;2
2020-06-17 23:25:59;454;309;48;19;15;12;7;7;6;2;2
2020-06-17 23:26:58;455;310;48;19;15;12;7;7;6;2;2
2020-06-17 23:27:59;455;310;48;19;15;12;7;7;6;2;2
2020-06-17 23:28:58;456;311;48;19;15;12;7;7;6;2;2
2020-06-17 23:29:59;456;311;48;19;15;12;7;7;6;2;2
2020-06-17 23:30:59;457;311;48;19;15;12;7;7;6;3;2
2020-06-17 23:31:58;458;311;49;19;15;12;7;7;6;3;2
2020-06-17 23:32:59;458;311;49;19;15;12;7;7;6;3;2
2020-06-17 23:33:58;458;311;49;19;15;12;7;7;6;3;2
2020-06-17 23:34:59;459;312;49;19;15;12;7;7;6;3;2
2020-06-17 23:35:58;460;313;49;19;15;12;7;7;6;3;2
2020-06-17 23:36:59;460;313;49;19;15;12;7;7;6;3;2
2020-06-17 23:37:58;461;314;49;19;15;12;7;7;6;3;2
2020-06-17 23:38:59;461;314;49;19;15;12;7;7;6;3;2
2020-06-17 23:39:59;461;314;49;19;15;12;7;7;6;3;2
2020-06-17 23:40:58;461;314;49;19;15;12;7;7;6;3;2
2020-06-17 23:41:59;461;314;49;19;15;12;7;7;6;3;2
2020-06-17 23:42:58;460;314;48;19;15;12;7;7;6;3;2
2020-06-17 23:43:59;460;314;48;19;15;12;7;7;6;3;2
2020-06-17 23:44:58;460;314;48;19;15;12;7;7;6;3;2
2020-06-17 23:45:59;460;314;48;19;15;12;7;7;6;3;2
2020-06-17 23:46:59;463;317;48;19;15;12;7;7;6;3;2
2020-06-17 23:47:58;463;317;48;19;15;12;7;7;6;3;2
2020-06-17 23:48:59;463;317;48;19;15;12;7;7;6;3;2
2020-06-17 23:49:58;464;318;48;19;15;12;7;7;6;3;2
2020-06-17 23:50:59;464;318;48;19;15;12;7;7;6;3;2
2020-06-17 23:51:59;464;318;48;19;15;12;7;7;6;3;2
2020-06-17 23:52:58;464;318;48;19;15;12;7;7;6;3;2
2020-06-17 23:53:59;464;318;48;19;15;12;7;7;6;3;2
2020-06-17 23:54:58;464;318;48;19;15;12;7;7;6;3;2
2020-06-17 23:55:59;464;318;48;19;15;12;7;7;6;3;2
2020-06-17 23:56:58;464;318;48;19;15;12;7;7;6;3;2
2020-06-17 23:57:59;464;318;48;19;15;12;7;7;6;3;2
2020-06-17 23:58:58;464;318;48;19;15;12;7;7;6;3;2
2020-06-17 23:59:59;465;319;48;19;15;12;7;7;6;3;2
