datetime;total_votes;Wiedemann;Есения;kaiL;Hexadecachoron;romanvzromanvz;xtend;KOCTOPE3;mama_p_zh;zgushonka;Nosy
2019-12-04 13:49:58;91;26;25;6;6;3;5;4;2;0;1
2019-12-04 13:50:59;91;26;25;6;6;3;5;4;2;0;1
2019-12-04 13:51:59;91;26;25;6;6;3;5;4;2;0;1
2019-12-04 13:52:58;91;26;25;6;6;3;5;4;2;0;1
2019-12-04 13:53:59;91;26;25;6;6;3;5;4;2;0;1
2019-12-04 13:54:59;91;26;25;6;6;3;5;4;2;0;1
2019-12-04 13:55:59;91;26;25;6;6;3;5;4;2;0;1
2019-12-04 13:56:58;91;26;25;6;6;3;5;4;2;0;1
2019-12-04 13:57:59;91;26;25;6;6;3;5;4;2;0;1
2019-12-04 13:58:59;91;26;25;6;6;3;5;4;2;0;1
2019-12-04 13:59:58;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 14:00:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 14:01:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 14:02:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 14:03:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 14:04:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 14:05:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 14:06:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 14:07:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 14:08:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 14:09:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 14:10:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 14:11:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 14:12:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 14:13:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 14:14:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 14:15:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 14:16:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 14:17:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 14:18:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 14:19:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 14:20:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 14:21:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 14:22:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 14:23:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 14:24:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 14:25:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 14:26:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 14:27:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 14:28:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 14:29:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 14:30:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 14:31:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 14:32:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 14:33:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 14:34:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 14:35:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 14:36:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 14:37:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 14:38:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 14:39:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 14:40:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 14:41:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 14:42:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 14:43:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 14:44:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 14:45:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 14:46:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 14:47:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 14:48:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 14:49:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 14:50:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 14:51:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 14:52:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 14:53:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 14:54:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 14:55:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 14:56:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 14:57:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 14:58:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 14:59:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 15:00:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 15:01:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 15:02:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 15:03:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 15:04:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 15:05:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 15:06:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 15:07:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 15:08:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 15:09:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 15:10:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 15:11:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 15:12:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 15:13:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 15:14:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 15:15:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 15:16:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 15:17:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 15:18:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 15:19:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 15:20:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 15:21:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 15:22:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 15:23:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 15:24:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 15:25:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 15:26:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 15:27:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 15:28:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 15:29:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 15:30:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 15:31:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 15:32:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 15:33:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 15:34:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 15:35:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 15:36:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 15:37:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 15:38:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 15:39:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 15:40:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 15:41:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 15:42:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 15:43:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 15:44:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 15:45:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 15:46:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 15:47:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 15:48:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 15:49:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 15:50:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 15:51:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 15:52:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 15:53:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 15:54:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 15:55:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 15:56:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 15:57:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 15:58:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 15:59:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 16:00:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 16:01:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 16:02:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 16:03:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 16:04:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 16:05:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 16:06:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 16:07:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 16:08:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 16:09:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 16:10:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 16:11:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 16:12:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 16:13:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 16:14:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 16:15:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 16:16:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 16:17:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 16:18:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 16:19:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 16:20:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 16:21:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 16:22:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 16:23:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 16:24:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 16:25:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 16:26:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 16:27:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 16:28:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 16:29:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 16:30:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 16:31:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 16:32:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 16:33:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 16:34:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 16:35:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 16:36:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 16:37:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 16:38:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 16:39:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 16:40:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 16:41:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 16:42:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 16:43:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 16:44:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 16:45:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 16:46:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 16:47:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 16:48:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 16:49:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 16:50:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 16:51:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 16:52:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 16:53:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 16:54:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 16:55:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 16:56:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 16:57:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 16:58:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 16:59:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 17:00:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 17:01:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 17:02:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 17:03:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 17:04:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 17:05:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 17:06:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 17:07:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 17:08:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 17:09:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 17:10:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 17:11:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 17:12:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 17:13:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 17:15:00;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 17:15:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 17:16:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 17:17:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 17:18:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 17:19:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 17:20:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 17:21:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 17:22:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 17:23:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 17:24:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 17:25:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 17:26:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 17:27:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 17:28:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 17:29:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 17:30:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 17:31:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 17:32:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 17:33:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 17:34:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 17:35:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 17:36:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 17:37:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 17:38:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 17:39:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 17:40:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 17:41:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 17:42:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 17:43:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 17:44:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 17:45:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 17:46:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 17:47:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 17:48:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 17:49:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 17:50:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 17:51:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 17:52:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 17:53:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 17:54:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 17:55:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 17:56:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 17:57:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 17:58:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 17:59:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 18:00:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 18:01:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 18:02:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 18:03:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 18:04:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 18:05:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 18:06:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 18:07:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 18:08:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 18:09:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 18:10:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 18:11:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 18:12:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 18:13:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 18:14:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 18:15:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 18:16:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 18:17:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 18:18:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 18:19:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 18:20:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 18:21:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 18:22:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 18:23:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 18:24:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 18:25:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 18:26:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 18:27:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 18:28:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 18:29:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 18:30:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 18:31:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 18:32:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 18:33:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 18:34:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 18:35:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 18:36:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 18:37:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 18:38:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 18:39:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 18:40:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 18:41:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 18:42:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 18:43:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 18:44:58;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 18:45:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 18:46:59;113;38;31;7;7;4;4;4;2;0;1
2019-12-04 18:47:59;114;39;31;7;7;4;4;4;2;0;1
2019-12-04 18:48:58;114;39;31;7;7;4;4;4;2;0;1
2019-12-04 18:49:59;114;39;31;7;7;4;4;4;2;0;1
2019-12-04 18:50:59;114;39;31;7;7;4;4;4;2;0;1
2019-12-04 18:51:58;114;39;31;7;7;4;4;4;2;0;1
2019-12-04 18:52:59;114;39;31;7;7;4;4;4;2;0;1
2019-12-04 18:53:59;114;39;31;7;7;4;4;4;2;0;1
2019-12-04 18:54:58;114;39;31;7;7;4;4;4;2;0;1
2019-12-04 18:55:59;114;39;31;7;7;4;4;4;2;0;1
2019-12-04 18:56:59;114;39;31;7;7;4;4;4;2;0;1
2019-12-04 18:57:59;115;39;31;8;7;4;4;4;2;0;1
2019-12-04 18:58:58;115;39;31;8;7;4;4;4;2;0;1
2019-12-04 18:59:59;115;39;31;8;7;4;4;4;2;0;1
2019-12-04 19:00:59;115;39;31;8;7;4;4;4;2;0;1
2019-12-04 19:01:59;115;39;31;8;7;4;4;4;2;0;1
2019-12-04 19:02:58;115;39;31;8;7;4;4;4;2;0;1
2019-12-04 19:03:59;115;39;31;8;7;4;4;4;2;0;1
2019-12-04 19:04:59;115;39;31;8;7;4;4;4;2;0;1
2019-12-04 19:05:58;115;39;31;8;7;4;4;4;2;0;1
2019-12-04 19:06:59;117;40;32;8;7;4;4;4;2;0;1
2019-12-04 19:07:59;117;40;32;8;7;4;4;4;2;0;1
2019-12-04 19:08:58;117;40;32;8;7;4;4;4;2;0;1
2019-12-04 19:09:59;117;40;32;8;7;4;4;4;2;0;1
2019-12-04 19:10:59;117;40;32;8;7;4;4;4;2;0;1
2019-12-04 19:11:59;117;40;32;8;7;4;4;4;2;0;1
2019-12-04 19:12:58;117;40;32;8;7;4;4;4;2;0;1
2019-12-04 19:13:59;117;40;32;8;7;4;4;4;2;0;1
2019-12-04 19:14:59;117;40;32;8;7;4;4;4;2;0;1
2019-12-04 19:15:59;117;40;32;8;7;4;4;4;2;0;1
2019-12-04 19:16:58;117;40;32;8;7;4;4;4;2;0;1
2019-12-04 19:17:59;117;40;32;8;7;4;4;4;2;0;1
2019-12-04 19:18:59;117;40;32;8;7;4;4;4;2;0;1
2019-12-04 19:19:59;117;40;32;8;7;4;4;4;2;0;1
2019-12-04 19:20:58;117;40;32;8;7;4;4;4;2;0;1
2019-12-04 19:21:59;117;40;32;8;7;4;4;4;2;0;1
2019-12-04 19:22:58;117;40;32;8;7;4;4;4;2;0;1
2019-12-04 19:23:59;117;40;32;8;7;4;4;4;2;0;1
2019-12-04 19:24:59;117;40;32;8;7;4;4;4;2;0;1
2019-12-04 19:25:59;117;40;32;8;7;4;4;4;2;0;1
2019-12-04 19:26:58;117;40;32;8;7;4;4;4;2;0;1
2019-12-04 19:27:59;117;40;32;8;7;4;4;4;2;0;1
2019-12-04 19:28:59;117;40;32;8;7;4;4;4;2;0;1
2019-12-04 19:29:59;117;40;32;8;7;4;4;4;2;0;1
2019-12-04 19:30:58;117;40;32;8;7;4;4;4;2;0;1
2019-12-04 19:31:59;117;40;32;8;7;4;4;4;2;0;1
2019-12-04 19:32:59;117;40;32;8;7;4;4;4;2;0;1
2019-12-04 19:33:58;118;41;32;8;7;4;4;4;2;0;1
2019-12-04 19:34:59;118;41;32;8;7;4;4;4;2;0;1
2019-12-04 19:35:59;118;41;32;8;7;4;4;4;2;0;1
2019-12-04 19:36:58;118;41;32;8;7;4;4;4;2;0;1
2019-12-04 19:37:59;119;42;32;8;7;4;4;4;2;0;1
2019-12-04 19:38:59;119;42;32;8;7;4;4;4;2;0;1
2019-12-04 19:39:58;119;42;32;8;7;4;4;4;2;0;1
2019-12-04 19:40:59;119;42;32;8;7;4;4;4;2;0;1
2019-12-04 19:41:59;119;42;32;8;7;4;4;4;2;0;1
2019-12-04 19:42:59;119;42;32;8;7;4;4;4;2;0;1
2019-12-04 19:43:58;119;42;32;8;7;4;4;4;2;0;1
2019-12-04 19:44:59;119;42;32;8;7;4;4;4;2;0;1
2019-12-04 19:45:58;121;43;32;8;8;4;4;4;2;0;1
2019-12-04 19:46:59;121;43;32;8;8;4;4;4;2;0;1
2019-12-04 19:47:59;121;43;32;8;8;4;4;4;2;0;1
2019-12-04 19:48:59;121;43;32;8;8;4;4;4;2;0;1
2019-12-04 19:49:58;121;43;32;8;8;4;4;4;2;0;1
2019-12-04 19:50:59;121;43;32;8;8;4;4;4;2;0;1
2019-12-04 19:51:59;121;43;32;8;8;4;4;4;2;0;1
2019-12-04 19:52:58;121;43;32;8;8;4;4;4;2;0;1
2019-12-04 19:53:59;121;43;32;8;8;4;4;4;2;0;1
2019-12-04 19:54:59;121;43;32;8;8;4;4;4;2;0;1
2019-12-04 19:56:00;121;43;32;8;8;4;4;4;2;0;1
2019-12-04 19:56:58;121;43;32;8;8;4;4;4;2;0;1
2019-12-04 19:57:59;122;43;33;8;8;4;4;4;2;0;1
2019-12-04 19:58:59;122;43;33;8;8;4;4;4;2;0;1
2019-12-04 19:59:59;122;43;33;8;8;4;4;4;2;0;1
2019-12-04 20:00:58;122;43;33;8;8;4;4;4;2;0;1
2019-12-04 20:01:59;122;43;33;8;8;4;4;4;2;0;1
2019-12-04 20:02:59;122;43;33;8;8;4;4;4;2;0;1
2019-12-04 20:03:59;122;43;33;8;8;4;4;4;2;0;1
2019-12-04 20:04:58;122;43;33;8;8;4;4;4;2;0;1
2019-12-04 20:05:59;122;43;33;8;8;4;4;4;2;0;1
2019-12-04 20:06:59;122;43;33;8;8;4;4;4;2;0;1
2019-12-04 20:07:58;122;43;33;8;8;4;4;4;2;0;1
2019-12-04 20:08:59;122;43;33;8;8;4;4;4;2;0;1
2019-12-04 20:09:59;122;43;33;8;8;4;4;4;2;0;1
2019-12-04 20:10:58;122;43;33;8;8;4;4;4;2;0;1
2019-12-04 20:11:59;123;44;33;8;8;4;4;4;2;0;1
2019-12-04 20:12:59;123;44;33;8;8;4;4;4;2;0;1
2019-12-04 20:13:58;123;44;33;8;8;4;4;4;2;0;1
2019-12-04 20:14:59;123;44;33;8;8;4;4;4;2;0;1
2019-12-04 20:15:59;124;44;33;8;8;5;4;4;2;0;1
2019-12-04 20:16:58;124;44;33;8;8;5;4;4;2;0;1
2019-12-04 20:17:59;124;44;33;8;8;5;4;4;2;0;1
2019-12-04 20:18:59;124;44;33;8;8;5;4;4;2;0;1
2019-12-04 20:19:59;124;44;33;8;8;5;4;4;2;0;1
2019-12-04 20:20:59;124;44;33;8;8;5;4;4;2;0;1
2019-12-04 20:21:59;125;44;33;8;8;5;4;4;2;1;1
2019-12-04 20:22:59;125;44;33;8;8;5;4;4;2;1;1
2019-12-04 20:23:58;125;44;33;8;8;5;4;4;2;1;1
2019-12-04 20:24:59;126;44;33;8;8;5;4;4;2;2;1
2019-12-04 20:25:59;126;44;33;8;8;5;4;4;2;2;1
