datetime;total_votes;jovan;Bf109H;violetshit;UncleDre;sergoff;pupsique;brammator;rockamark;praktik;limpo-po
2019-01-16 22:16:58;179;70;36;15;12;8;6;5;5;4;3
2019-01-16 22:17:59;179;70;36;15;12;8;6;5;5;4;3
2019-01-16 22:18:58;179;70;36;15;12;8;6;5;5;4;3
2019-01-16 22:19:59;179;70;36;15;12;8;6;5;5;4;3
2019-01-16 22:20:59;179;70;36;15;12;8;6;5;5;4;3
2019-01-16 22:21:58;179;70;36;15;12;8;6;5;5;4;3
2019-01-16 22:22:59;179;70;36;15;12;8;6;5;5;4;3
2019-01-16 22:23:59;180;71;36;15;12;8;6;5;5;4;3
2019-01-16 22:24:58;180;71;36;15;12;8;6;5;5;4;3
2019-01-16 22:25:59;180;71;36;15;12;8;6;5;5;4;3
2019-01-16 22:26:59;180;71;36;15;12;8;6;5;5;4;3
2019-01-16 22:27:58;180;71;36;15;12;8;6;5;5;4;3
2019-01-16 22:28:59;180;71;36;15;12;8;6;5;5;4;3
2019-01-16 22:29:59;180;71;36;15;12;8;6;5;5;4;3
2019-01-16 22:30:58;180;71;36;15;12;8;6;5;5;4;3
2019-01-16 22:31:59;180;71;36;15;12;8;6;5;5;4;3
2019-01-16 22:32:58;180;71;36;15;12;8;6;5;5;4;3
2019-01-16 22:33:59;180;71;36;15;12;8;6;5;5;4;3
2019-01-16 22:34:58;180;71;36;15;12;8;6;5;5;4;3
2019-01-16 22:35:59;180;71;36;15;12;8;6;5;5;4;3
2019-01-16 22:36:59;180;71;36;15;12;8;6;5;5;4;3
2019-01-16 22:37:58;181;71;37;15;12;8;6;5;5;4;3
2019-01-16 22:38:59;181;71;37;15;12;8;6;5;5;4;3
2019-01-16 22:39:58;181;71;37;15;12;8;6;5;5;4;3
2019-01-16 22:40:59;181;71;37;15;12;8;6;5;5;4;3
2019-01-16 22:41:59;181;71;37;15;12;8;6;5;5;4;3
2019-01-16 22:42:58;181;71;37;15;12;8;6;5;5;4;3
2019-01-16 22:43:59;181;71;37;15;12;8;6;5;5;4;3
2019-01-16 22:44:58;181;71;37;15;12;8;6;5;5;4;3
2019-01-16 22:45:59;181;71;37;15;12;8;6;5;5;4;3
2019-01-16 22:46:59;181;71;37;15;12;8;6;5;5;4;3
2019-01-16 22:47:58;181;71;37;15;12;8;6;5;5;4;3
2019-01-16 22:48:59;181;71;37;15;12;8;6;5;5;4;3
2019-01-16 22:49:58;181;71;37;15;12;8;6;5;5;4;3
2019-01-16 22:50:59;181;71;37;15;12;8;6;5;5;4;3
2019-01-16 22:51:59;182;72;37;15;12;8;6;5;5;4;3
2019-01-16 22:52:58;182;72;37;15;12;8;6;5;5;4;3
2019-01-16 22:53:59;182;72;37;15;12;8;6;5;5;4;3
2019-01-16 22:55:00;182;72;37;15;12;8;6;5;5;4;3
2019-01-16 22:55:59;182;72;37;15;12;8;6;5;5;4;3
2019-01-16 22:56:59;182;72;37;15;12;8;6;5;5;4;3
2019-01-16 22:57:59;183;72;37;15;12;9;6;5;5;4;3
2019-01-16 22:58:58;183;72;37;15;12;9;6;5;5;4;3
2019-01-16 22:59:59;184;72;37;16;12;9;6;5;5;4;3
2019-01-16 23:00:58;184;72;37;16;12;9;6;5;5;4;3
2019-01-16 23:01:59;184;72;37;16;12;9;6;5;5;4;3
2019-01-16 23:02:59;184;72;37;16;12;9;6;5;5;4;3
2019-01-16 23:03:58;184;72;37;16;12;9;6;5;5;4;3
2019-01-16 23:04:59;184;72;37;16;12;9;6;5;5;4;3
2019-01-16 23:05:58;184;72;37;16;12;9;6;5;5;4;3
2019-01-16 23:06:59;184;72;37;16;12;9;6;5;5;4;3
2019-01-16 23:07:59;184;72;37;16;12;9;6;5;5;4;3
2019-01-16 23:08:58;184;72;37;16;12;9;6;5;5;4;3
2019-01-16 23:09:59;185;72;38;16;12;9;6;5;5;4;3
2019-01-16 23:10:59;185;72;38;16;12;9;6;5;5;4;3
2019-01-16 23:11:58;185;72;38;16;12;9;6;5;5;4;3
2019-01-16 23:12:59;185;72;38;16;12;9;6;5;5;4;3
2019-01-16 23:13:58;185;72;38;16;12;9;6;5;5;4;3
2019-01-16 23:14:59;185;72;38;16;12;9;6;5;5;4;3
2019-01-16 23:15:59;185;72;38;16;12;9;6;5;5;4;3
2019-01-16 23:16:58;185;72;38;16;12;9;6;5;5;4;3
2019-01-16 23:17:59;186;72;38;16;12;9;6;5;5;4;3
2019-01-16 23:18:58;186;72;38;16;12;9;6;5;5;4;3
2019-01-16 23:19:59;186;72;39;16;12;9;6;5;5;4;3
2019-01-16 23:20:59;186;72;39;16;12;9;6;5;5;4;3
2019-01-16 23:21:58;186;72;39;16;12;9;6;5;5;4;3
2019-01-16 23:22:59;186;72;39;16;12;9;6;5;5;4;3
2019-01-16 23:23:58;186;72;39;16;12;9;6;5;5;4;3
2019-01-16 23:24:59;186;72;39;16;12;9;6;5;5;4;3
2019-01-16 23:25:59;187;73;39;16;12;9;6;5;5;4;3
2019-01-16 23:26:59;189;73;41;16;12;9;6;5;5;4;3
2019-01-16 23:27:58;189;73;41;16;12;9;6;5;5;4;3
2019-01-16 23:28:59;189;73;41;16;12;9;6;5;5;4;3
2019-01-16 23:29:58;190;73;41;16;12;9;6;5;5;4;3
2019-01-16 23:30:59;190;73;41;16;12;9;6;5;5;4;3
2019-01-16 23:31:58;190;73;41;16;12;9;6;5;5;4;3
2019-01-16 23:32:59;190;73;41;16;12;9;6;5;5;4;3
2019-01-16 23:33:58;190;73;41;16;12;9;6;5;5;4;3
2019-01-16 23:34:59;190;73;41;16;12;9;6;5;5;4;3
2019-01-16 23:35:59;190;73;41;16;12;9;6;5;5;4;3
2019-01-16 23:36:58;190;73;41;16;12;9;6;5;5;4;3
2019-01-16 23:37:59;190;73;41;16;12;9;6;5;5;4;3
2019-01-16 23:38:59;190;73;41;16;12;9;6;5;5;4;3
2019-01-16 23:39:58;190;73;41;16;12;9;6;5;5;4;3
2019-01-16 23:40:59;190;73;41;16;12;9;6;5;5;4;3
2019-01-16 23:41:59;190;73;41;16;12;9;6;5;5;4;3
2019-01-16 23:42:58;190;73;41;16;12;9;6;5;5;4;3
2019-01-16 23:43:59;190;73;41;16;12;9;6;5;5;4;3
2019-01-16 23:44:58;190;73;41;16;12;9;6;5;5;4;3
2019-01-16 23:45:59;190;73;41;16;12;9;6;5;5;4;3
2019-01-16 23:46:59;190;73;41;16;12;9;6;5;5;4;3
2019-01-16 23:47:58;190;73;41;16;12;9;6;5;5;4;3
2019-01-16 23:48:59;190;73;41;16;12;9;6;5;5;4;3
2019-01-16 23:49:59;190;73;41;16;12;9;6;5;5;4;3
2019-01-16 23:50:58;190;73;41;16;12;9;6;5;5;4;3
2019-01-16 23:51:59;190;73;41;16;12;9;6;5;5;4;3
2019-01-16 23:52:59;191;73;41;16;12;9;6;5;5;4;3
2019-01-16 23:53:58;191;73;41;16;12;9;6;5;5;4;3
2019-01-16 23:54:59;191;73;41;16;12;9;6;5;5;4;3
2019-01-16 23:55:59;191;73;41;16;12;9;6;5;5;4;3
2019-01-16 23:56:58;192;74;41;16;12;9;6;5;5;4;3
2019-01-16 23:57:59;192;74;41;16;12;9;6;5;5;4;3
2019-01-16 23:58:58;192;74;41;16;12;9;6;5;5;4;3
2019-01-16 23:59:59;192;74;41;16;12;9;6;5;5;4;3
